EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,DefensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,PtsUnassisted3s,on,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,3110.0,52,-19,93,96,43.0,39,14,189,1,1.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,3.0,13,1.0,2.0,9.0,87,1.0,2.0,2.0,1.0,6.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,7,2.0,9,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,43.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.23076923076923078,0.5,0.16666666666666666,0.3,0.5,0.16666666666666666,0.3,0.5,0.16666666666666666,0.13333333333333333,16.19047619047619,0.15384615384615385,0.029411764705882353,0.09090909090909091,0.05,0.14,0.037037037037037035,0.07692307692307693,0.07142857142857142,0.2,0.07142857142857142,0.2,0.5,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,0.5,0.16666666666666666,0.2,1.0,0.42683666666666664,0.45085,0.2222222222222222,0.2222222222222222,16.638461538461538,24.45,0.46236559139784944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,572.0,10,-12,16,16,,2,3,32,1,,,,,,,,,,1,,,,16,,,,,,,,,,,,,,,1.0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2631578947368425,0.25,,,,0.14285714285714285,,,,,,0.5,,,1.0,,,,,,,,,,,,,1.0,,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,6957.0,116,-62,197,205,64.0,71,30,402,5,,3.0,1.0,1.0,11.0,4.0,1.0,8.0,5.0,17,5.0,12.0,34.0,235,,3.0,3.0,2.0,4.0,12.0,4.0,6.0,15.0,7.0,1.0,,1.0,3.0,9.0,15,1.0,16,,,1.0,,3.0,3.0,2.0,3.0,,12.0,,,,,,12.0,64.0,0.4,0.4,1.0,0.4166666666666667,0.45454545454545453,0.29411764705882354,,0.5,0.43103448275862066,0.3,0.3888888888888889,0.5,0.3,0.5,0.41379310344827586,16.29955947136564,0.12,0.014925373134328358,0.12,,0.12,0.009523809523809525,0.03333333333333333,,,0.3157894736842105,0.1111111111111111,0.18181818181818182,,0.1724137931034483,0.034482758620689655,0.3793103448275862,0.09090909090909091,0.09090909090909091,,0.13793103448275862,0.27586206896551724,0.125,0.125,1.0,,0.3333333333333333,0.5862068965517241,0.14285714285714285,0.4582589285714286,0.5347249999999999,0.08823529411764706,0.35294117647058826,12.705882352941176,28.00833333333333,0.3248730964467005,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,9.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,7.0,6.0,13.0,4.0,2.0,3.0,4.0,32.0,3.0,2.0,2.0,1.0,1.0,11.0,1.0,4.0,2.0,1.0,1.0,2.0,0.5,0.2,0.058823529411764705,0.2,0.6666666666666666,0.2727272727272727,0.07142857142857142,0.6,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,0.6666666666666666,0.1111111111111111,1.0,0.4444444444444444,0.39156,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201186,1610612748,Stephane Lasme,Stephane Lasme,201186,MIA,6404.0,107,-44,177,180,58.0,61,24,357,15,2.0,2.0,,3.0,6.0,,,,9.0,21,,,20.0,204,2.0,3.0,5.0,2.0,4.0,5.0,16.0,2.0,,,,5.0,6.0,1.0,9.0,11,12.0,23,4.0,2.0,4.0,2.0,6.0,1.0,8.0,13.0,2.0,2.0,10.0,6.0,4.0,10.0,5.0,5.0,58.0,0.8888888888888888,1.0,,,,0.42857142857142855,0.6666666666666666,0.5,0.42857142857142855,0.6666666666666666,0.5,0.43478260869565216,0.625,0.5,,14.427860696517415,0.1111111111111111,0.10526315789473684,0.05,0.15625,0.09900990099009901,0.12359550561797752,0.13043478260869565,0.13636363636363635,0.15625,0.07407407407407407,0.09090909090909091,,0.5,0.7142857142857143,,0.2857142857142857,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.7142857142857143,,0.4976904761904762,0.5237,0.25,0.25,5.285714285714286,,0.327683615819209,6.0,1.0,,,,,,,,2.0,,,,,1.0,,4.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,2.0,1.0,,,4.0,,2.0,,,,,,,0.19047619047619047,0.26666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.4,0.5454545454545454,0.8333333333333334,,,,,,,,,,0.5,,,,0.5394,0.08695652173913043,0.08695652173913043,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.125,0.10714285714285714,0.2,0.125,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201336,1610612748,Blake Ahearn,Blake Ahearn,201336,MIA,10627.0,177,-76,302,311,112.0,107,41,613,8,,5.0,8.0,,7.0,10.0,7.0,24.0,5.0,23,10.0,34.0,70.0,340,,3.0,7.0,2.0,11.0,36.0,2.0,8.0,30.0,24.0,7.0,,1.0,5.0,13.0,18,1.0,19,6.0,2.0,3.0,,16.0,5.0,9.0,20.0,,30.0,,,,,,36.0,112.0,0.2,0.2,1.0,0.29411764705882354,0.29411764705882354,0.21739130434782608,,0.18181818181818182,0.3508771929824561,,0.41304347826086957,0.4859154929577465,0.3,0.5625,0.5964912280701754,25.364431486880466,0.10569105691056911,0.01,0.125,,0.11042944785276074,0.0064516129032258064,,,0.09523809523809523,0.05405405405405406,0.1590909090909091,0.14285714285714285,,0.14035087719298245,0.14035087719298245,0.12280701754385964,,,,0.17543859649122806,0.42105263157894735,0.2916666666666667,0.2916666666666667,1.0,,0.21739130434782608,0.7368421052631579,0.2916666666666667,0.49169122807017535,0.46393043478260865,0.1,0.5142857142857142,9.239130434782611,24.88823529411765,0.3708609271523179,2.0,1.0,3.0,3.0,1.0,2.0,,3.0,10.0,30.0,,4.0,5.0,12.0,17.0,,3.0,14.0,5.0,19.0,3.0,2.0,5.0,8.0,43.0,,13.0,11.0,,2.0,31.0,2.0,8.0,8.0,,1.0,8.0,,0.4166666666666667,0.13043478260869565,0.375,0.8125,,0.11538461538461539,0.25,0.4,0.5,0.375,0.375,,0.3,0.3,1.0,0.42857142857142855,,,0.2,0.08695652173913043,0.5,0.43478260869565216,0.43625,0.12698412698412698,0.27586206896551724,,7.0,,,,4.0,2.0,,,,,,,1.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,0.09090909090909091,0.14285714285714285,0.4,,,,,True,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,6389.0,106,-39,174,180,68.0,58,26,354,7,1.0,2.0,3.0,,2.0,,,,6.0,12,,,19.0,202,1.0,2.0,4.0,2.0,3.0,8.0,10.0,2.0,,,,3.0,4.0,5.0,6.0,12,7.0,19,4.0,3.0,3.0,,4.0,2.0,10.0,18.0,3.0,16.0,6.0,6.0,,6.0,3.0,8.0,68.0,0.8333333333333334,1.0,,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5588235294117647,0.6666666666666666,0.6666666666666666,,10.447761194029852,0.08,0.07407407407407407,0.17857142857142858,0.08823529411764706,0.10679611650485436,0.07954545454545454,0.10526315789473684,0.038461538461538464,0.07407407407407407,0.12,0.043478260869565216,0.2,0.5,0.5833333333333334,0.25,0.16666666666666666,,,,,,,,,0.5,0.6666666666666666,0.5833333333333334,,0.4584083333333333,0.4777,0.21052631578947367,0.42105263157894735,5.1000000000000005,,0.39080459770114945,6.0,2.0,,,,,,,,7.0,,,,,4.0,,2.0,,,,,,,,,1.0,1.0,1.0,,3.0,12.0,2.0,6.0,1.0,,1.0,1.0,,,0.16666666666666666,,0.25,0.09090909090909091,0.16666666666666666,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,,,,,,,1.0,,,,0.52,0.375,0.375,1.0,2.0,2.0,,,1.0,,,,0.08,0.25,,1.0,,,,,,,3.0,,,,,2.0,0.6666666666666666,,,True,,,,,,,,,,,,,,,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,2635.0,44,-31,79,87,29.0,30,8,166,7,1.0,3.0,2.0,2.0,7.0,,,1.0,6.0,16,,1.0,19.0,90,1.0,2.0,2.0,2.0,7.0,9.0,6.0,6.0,,1.0,,1.0,1.0,1.0,6.0,8,2.0,10,,,5.0,2.0,6.0,2.0,1.0,2.0,1.0,7.0,1.0,,1.0,1.0,,9.0,29.0,0.5,0.6,,,,0.375,0.5,0.2857142857142857,0.35294117647058826,0.5,0.25,0.4523809523809524,0.5,0.45,0.058823529411764705,31.03448275862069,0.2,0.034482758620689655,0.125,0.1,0.18421052631578946,0.05128205128205128,0.06666666666666667,,0.25,0.14285714285714285,0.2,0.25,,0.4117647058823529,0.11764705882352941,0.4117647058823529,0.2857142857142857,0.4,1.0,,0.058823529411764705,,,,0.5,0.375,0.47058823529411764,,0.4570411764705883,0.4493625,0.10526315789473684,0.47368421052631576,9.3125,25.4,0.3670886075949367,2.0,1.0,2.0,,,,,,1.0,7.0,,,,1.0,5.0,,4.0,,,,,,,,,1.0,1.0,1.0,,1.0,9.0,1.0,5.0,,,,,,,0.25,0.2857142857142857,0.16666666666666666,0.3333333333333333,,0.2857142857142857,0.4,0.5,1.0,1.0,,,,,,,,0.3333333333333333,,,0.125,0.49005,0.23809523809523808,0.25,1.0,,2.0,,,,,,,,0.5,,1.0,,,,2.0,,1.0,1.0,,,,,,,0.2857142857142857,,True,,,,,,,,,,,,,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,5268.0,88,-46,150,154,53.0,65,19,304,3,,1.0,1.0,4.0,14.0,6.0,1.0,10.0,6.0,18,3.0,16.0,22.0,168,,1.0,1.0,1.0,4.0,3.0,6.0,6.0,9.0,10.0,1.0,,,,8.0,9,,9,1.0,1.0,4.0,,10.0,2.0,3.0,4.0,,2.0,1.0,1.0,,1.0,,3.0,53.0,0.5,0.5,1.0,0.1875,0.1875,0.3333333333333333,,0.25,0.3088235294117647,,0.125,0.3142857142857143,0.25,0.16666666666666666,0.47058823529411764,26.627218934911244,0.11428571428571428,,,,0.08888888888888889,,,,0.15789473684210525,0.04,0.15384615384615385,,,0.08823529411764706,0.029411764705882353,0.4117647058823529,0.2857142857142857,0.3076923076923077,0.75,0.17647058823529413,0.29411764705882354,0.1,0.1,1.0,,0.125,0.5588235294117647,0.1,0.4759323529411765,0.48991250000000003,0.045454545454545456,0.13636363636363635,15.38888888888889,24.55,0.35333333333333333,1.0,,1.0,2.0,,1.0,,,3.0,1.0,,,,4.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,1.0,6.0,4.0,2.0,,2.0,,1.0,,,1.0,,,,0.1111111111111111,0.3333333333333333,0.6,0.125,,0.3333333333333333,0.5,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,,0.375,0.34,0.02857142857142857,0.05263157894736842,,1.0,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,0.07142857142857142,,True,,,,,,,,,,,,,,,,,,
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,2516.0,42,-12,73,71,24.0,19,8,144,6,2.0,1.0,,3.0,4.0,,,,5.0,10,,,20.0,82,1.0,2.0,2.0,1.0,2.0,2.0,6.0,4.0,,,,1.0,2.0,3.0,1.0,5,3.0,8,,,3.0,1.0,5.0,2.0,4.0,9.0,1.0,13.0,,,,,,2.0,24.0,0.6,0.75,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5,,25.60975609756098,0.045454545454545456,0.09090909090909091,0.23076923076923078,0.08333333333333333,0.11428571428571428,0.08823529411764706,0.16666666666666666,,,,0.07692307692307693,0.5,,0.6,,0.4,0.75,0.75,0.6666666666666666,,,,,,1.0,0.5,0.6,,0.48410000000000003,0.45735,0.1,0.1,6.919999999999999,,0.3287671232876712,2.0,,,,,,,,,10.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,2.0,1.0,1.0,,13.0,1.0,7.0,,1.0,1.0,,,,,,0.4,0.2,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,0.626,0.4375,0.4375,1.0,,2.0,,1.0,,1.0,,,,0.3333333333333333,0.2,0.5,,,,,,2.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,3965.0,66,-6,118,118,58.0,45,12,236,7,,5.0,1.0,3.0,5.0,1.0,3.0,9.0,4.0,13,3.0,10.0,26.0,136,,,,2.0,7.0,15.0,4.0,4.0,6.0,9.0,3.0,,,1.0,2.0,4,,4,2.0,2.0,,,3.0,,3.0,4.0,,10.0,,,,,,15.0,58.0,0.5,0.5,0.6666666666666666,0.3,0.3,0.3076923076923077,,0.2857142857142857,0.3695652173913043,,0.4166666666666667,0.4642857142857143,,0.5,0.43478260869565216,23.66412213740458,0.05263157894736842,,0.08333333333333333,,0.06,,,,,,0.13333333333333333,,,0.30434782608695654,0.043478260869565216,0.21739130434782608,0.6,0.6,0.6666666666666666,0.043478260869565216,0.391304347826087,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.4166666666666667,0.7391304347826086,0.3333333333333333,0.4994065217391304,0.5381583333333333,,0.5769230769230769,8.0,25.020000000000003,0.4915254237288136,1.0,1.0,,,,,,1.0,5.0,9.0,,1.0,2.0,5.0,5.0,,1.0,5.0,5.0,10.0,2.0,3.0,2.0,2.0,25.0,1.0,3.0,2.0,,1.0,11.0,1.0,4.0,2.0,,,2.0,,0.4,0.07692307692307693,0.14285714285714285,1.0,0.3333333333333333,0.125,0.14285714285714285,0.16666666666666666,,,,,,,,1.0,,,0.2,,,0.4166666666666667,0.4398,0.15384615384615385,0.25,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,0.4,,,,3.0,True,,,,,,,,,,,,,,,,,,
