EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LostBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceTurnovers,HeaveAttempts,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceFtPoints,DefensiveGoaltends,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3SecondViolations,OffCorner3ReboundPct,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,BlockedArc3,OffensiveGoaltends
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,214.0,4,3.0,7,6,1.0,6,2.0,13,3.0,3.0,2.0,2.0,3.0,3,6.0,6,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.5794333333333334,0.4753,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101129,1610612745,Luther Head,Luther Head,101129,HOU,7897.0,132,-39.0,258,249,84.0,98,29.0,507,8.0,17.0,,,10.0,21,48.0,284,,,,6.0,14.0,,2.0,1.0,4.0,16.0,3.0,8.0,84.0,1.0,0.3,0.3,0.47619047619047616,,0.4888888888888889,,0.5106382978723404,,18.900343642611684,0.015384615384615385,0.03508771929824561,0.02459016393442623,,0.0425531914893617,0.37777777777777777,0.47058823529411764,0.6666666666666666,0.375,,,,0.9111111111111111,0.5370866666666666,,,0.32558139534883723,2.0,6.0,2.0,4.0,2.0,4.0,1.0,6.0,20.0,1.0,1.0,7.0,8.0,24.0,4.0,1.0,4.0,9.0,1.0,8.0,11.0,12.0,12.0,20.0,6.0,5.0,1.0,10.0,7.0,17.0,3.0,4.0,7.0,1.0,2.0,41.0,1.0,3.0,7.0,2.0,12.0,1.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,8.0,4.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,11.0,0.5,0.3333333333333333,0.125,0.3333333333333333,0.4444444444444444,0.3235294117647059,0.3235294117647059,0.5333333333333333,0.041666666666666664,0.23809523809523808,0.29411764705882354,0.05,0.5,0.13333333333333333,0.125,0.07865168539325842,0.10714285714285714,0.08547008547008547,0.05555555555555555,0.10714285714285714,0.047619047619047616,0.075,0.15789473684210525,0.047619047619047616,1.0,0.08888888888888889,0.5,0.5,0.08888888888888889,0.5,0.5,1.0,0.4444444444444444,0.3,0.3157894736842105,0.3333333333333333,1.0,0.35294117647058826,0.3333333333333333,0.058823529411764705,0.4117647058823529,0.14285714285714285,0.3,0.5079823529411764,0.0425531914893617,0.08695652173913043,0.22916666666666666,3.8761904761904766,25.212500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,7986.0,133,18.0,263,256,60.0,96,23.0,519,7.0,10.0,1.0,3.0,9.0,17,18.0,254,1.0,5.0,2.0,16.0,2.0,,1.0,3.0,4.0,37.0,14.0,18.0,60.0,,0.8888888888888888,0.8888888888888888,0.5294117647058824,0.2,0.5,0.2,0.5,0.2,7.241379310344827,0.04285714285714286,0.02127659574468085,0.03418803418803419,0.03571428571428571,0.02631578947368421,0.5555555555555556,0.7,0.7777777777777778,1.0,0.6,0.3333333333333333,1.0,0.6111111111111112,0.4789722222222222,0.5408600000000001,0.1111111111111111,0.22813688212927757,2.0,3.0,,,,,,,1.0,,,1.0,,1.0,,,2.0,4.0,,1.0,4.0,,,1.0,,2.0,,11.0,6.0,17.0,6.0,,4.0,1.0,6.0,40.0,,6.0,23.0,4.0,33.0,,7.0,5.0,2.0,1.0,1.0,,2.0,,3.0,1.0,3.0,1.0,,,7.0,6.0,7.0,3.0,4.0,,,,,0.5,0.4,0.4,0.05555555555555555,,0.11764705882352941,0.1,,0.3333333333333333,0.4444444444444444,,0.23232323232323232,0.23076923076923078,0.232,0.08333333333333333,0.1935483870967742,0.4375,0.19230769230769232,0.23529411764705882,,0.42857142857142855,,,,,,,,0.05555555555555555,,,,,0.6,0.6666666666666666,,0.2,,,0.44616,,,0.2222222222222222,3.7411764705882358,31.5,2.0,7.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.03333333333333333,0.2222222222222222,0.3888888888888889,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,15838.0,264,-23.0,513,502,145.0,202,58.0,1015,1.0,3.0,,2.0,15.0,31,135.0,540,,3.0,15.0,28.0,2.0,,2.0,2.0,4.0,35.0,15.0,17.0,145.0,2.0,0.9333333333333333,0.9333333333333333,0.4838709677419355,,0.6470588235294118,0.625,0.6456310679611651,0.625,18.5121107266436,0.013986013986013986,0.020202020202020204,0.01652892561983471,0.017241379310344827,0.024691358024691357,0.029411764705882353,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,0.7254901960784313,0.4910279411764705,0.550705,0.1111111111111111,0.2826510721247563,1.0,2.0,13.0,27.0,7.0,14.0,2.0,27.0,57.0,6.0,5.0,10.0,34.0,71.0,3.0,9.0,3.0,6.0,7.0,12.0,30.0,93.0,9.0,57.0,27.0,,,3.0,3.0,6.0,3.0,,1.0,1.0,1.0,15.0,,6.0,24.0,1.0,31.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,4.0,1.0,5.0,1.0,4.0,,3.0,2.0,3.0,2.0,30.0,0.9117647058823529,0.4788732394366197,0.5833333333333334,0.4788732394366197,0.5,0.75,0.7368421052631579,0.696078431372549,,,,,0.5,0.047619047619047616,,0.13714285714285715,0.10714285714285714,0.12987012987012986,,0.1,0.21621621621621623,0.1282051282051282,0.125,0.019230769230769232,0.6666666666666666,0.2647058823529412,0.48148148148148145,0.48148148148148145,0.13725490196078433,0.5,0.5,1.0,0.5588235294117647,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.5,0.1111111111111111,0.5,0.1111111111111111,0.5555555555555556,0.5,0.47368421052631576,0.48970833333333336,,,0.2222222222222222,18.21935483870968,25.173239436619717,1.0,1.0,,,3.0,1.0,,0.017543859649122806,0.0625,0.00980392156862745,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,0.5555555555555556,1.0,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,,,,,,,,True,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,8786.0,146,-45.0,284,278,77.0,113,33.0,562,7.0,14.0,1.0,1.0,11.0,31,67.0,311,1.0,1.0,5.0,4.0,18.0,,,2.0,2.0,18.0,10.0,20.0,77.0,2.0,0.18181818181818182,0.18181818181818182,0.3548387096774194,1.0,0.4642857142857143,1.25,0.5153846153846153,1.25,25.233644859813083,0.024096385542168676,,0.014705882352941176,0.030303030303030304,,0.25,0.5,0.6363636363636364,0.14285714285714285,0.5,1.0,1.0,0.6964285714285714,0.4794,0.460025,0.07462686567164178,0.2711267605633803,,1.0,3.0,12.0,2.0,3.0,,8.0,22.0,,4.0,7.0,10.0,25.0,15.0,1.0,1.0,4.0,4.0,7.0,23.0,30.0,,22.0,8.0,3.0,,16.0,12.0,28.0,7.0,5.0,5.0,3.0,8.0,68.0,,3.0,12.0,1.0,16.0,1.0,4.0,3.0,1.0,12.0,4.0,8.0,4.0,,16.0,5.0,16.0,,18.0,5.0,1.0,1.0,1.0,1.0,23.0,1.0,0.4,0.5714285714285714,0.4,0.25,0.6363636363636364,0.71875,0.44642857142857145,,0.0967741935483871,0.21428571428571427,,0.75,0.1,,0.11009174311926606,0.125,0.11278195488721804,,0.11764705882352941,0.038461538461538464,0.14285714285714285,0.06666666666666667,0.03125,1.0,0.21428571428571427,0.25,0.25,0.05357142857142857,0.6666666666666666,0.6666666666666666,1.0,0.39285714285714285,0.36363636363636365,0.36363636363636365,1.0,,0.09090909090909091,,,0.6363636363636364,0.5714285714285714,0.36363636363636365,0.4391454545454545,0.08196721311475409,0.1388888888888889,0.34328358208955223,8.451612903225806,25.296,1.0,5.0,4.0,,1.0,,,0.03125,0.2222222222222222,0.08928571428571429,0.2,0.2,,1.0,1.0,,,1.0,9.0,,,4.0,3.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,1.0,,,,,,,True,,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,3837.0,64,,122,118,28.0,56,12.0,240,5.0,7.0,,,10.0,18,41.0,125,1.0,2.0,2.0,12.0,8.0,,,1.0,1.0,7.0,2.0,3.0,28.0,,0.6,0.6,0.5555555555555556,0.5,0.5517241379310345,0.5,0.5540540540540541,0.3333333333333333,30.882352941176467,0.02857142857142857,,0.016129032258064516,,,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.8,,,,0.6206896551724138,0.5064803571428571,0.42585,0.04878048780487805,0.22950819672131148,,,5.0,9.0,1.0,1.0,,3.0,10.0,,1.0,4.0,4.0,11.0,9.0,,3.0,4.0,1.0,4.0,11.0,9.0,3.0,9.0,3.0,1.0,,6.0,10.0,16.0,7.0,3.0,5.0,,1.0,42.0,,3.0,3.0,,6.0,,4.0,3.0,1.0,1.0,2.0,,4.0,1.0,5.0,,10.0,,16.0,6.0,,,,,11.0,0.75,0.36363636363636365,0.25,0.4,0.75,0.5625,0.4583333333333333,0.3793103448275862,,0.05555555555555555,,,0.2,,,0.0967741935483871,0.1875,0.1276595744680851,0.16666666666666666,,0.14285714285714285,0.15384615384615385,0.14285714285714285,,,0.3103448275862069,0.5555555555555556,0.5555555555555556,0.034482758620689655,1.0,1.0,1.0,0.3448275862068966,0.3,0.3,0.6666666666666666,,,,,0.5,0.25,0.3333333333333333,0.45669375,0.17142857142857143,0.25,0.2682926829268293,10.488888888888889,27.745454545454546,,2.0,1.0,1.0,,,0.5,,0.5,0.06896551724137931,,,,,,,,,2.0,,,2.0,2.0,,0.4,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,
1517,1610612745,Bobby Jackson,Bobby Jackson,1517,HOU,3986.0,66,17.0,121,122,16.0,31,16.0,243,4.0,7.0,,1.0,9.0,21,29.0,110,,2.0,,2.0,16.0,,1.0,1.0,2.0,9.0,1.0,3.0,16.0,1.0,0.1111111111111111,0.1111111111111111,0.42857142857142855,,0.375,,0.3815789473684211,,30.215827338129497,0.03125,0.03571428571428571,0.03333333333333333,0.09090909090909091,0.045454545454545456,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.25,0.5,,,0.6111111111111112,0.4620957142857143,0.561,,0.1322314049586777,,1.0,3.0,11.0,1.0,3.0,1.0,2.0,12.0,,,2.0,3.0,15.0,2.0,,,2.0,1.0,3.0,3.0,6.0,3.0,12.0,2.0,,,8.0,2.0,10.0,1.0,1.0,7.0,,1.0,22.0,,,7.0,,7.0,1.0,1.0,,1.0,4.0,,1.0,,,4.0,1.0,3.0,,4.0,2.0,,,,,3.0,0.6666666666666666,0.2,0.3333333333333333,0.2,,0.3,0.3,0.4166666666666667,,,,,1.0,,,0.14285714285714285,,0.1206896551724138,,0.14285714285714285,0.125,0.14814814814814814,,0.045454545454545456,,0.3055555555555556,0.2727272727272727,0.2727272727272727,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,,0.2,,0.2,0.4,,0.16666666666666666,0.44253,0.05263157894736842,0.08695652173913043,0.10344827586206896,11.523809523809524,26.453333333333337,2.0,3.0,3.0,,,,,,,0.08333333333333333,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,4665.0,78,13.0,157,156,43.0,70,15.0,313,6.0,9.0,,1.0,8.0,16,30.0,164,,1.0,,4.0,12.0,,,1.0,1.0,4.0,5.0,7.0,43.0,2.0,0.25,0.25,0.5,,0.4583333333333333,,0.5172413793103449,,18.96551724137931,0.025,,0.014492753623188406,,,0.375,0.6666666666666666,0.75,0.3333333333333333,0.5,,,0.7083333333333334,0.5111500000000001,0.5526,,0.27388535031847133,3.0,4.0,2.0,5.0,,2.0,1.0,2.0,6.0,,1.0,2.0,2.0,8.0,8.0,1.0,4.0,5.0,1.0,3.0,14.0,6.0,,6.0,2.0,1.0,,7.0,5.0,12.0,4.0,1.0,5.0,1.0,1.0,29.0,,1.0,2.0,,3.0,1.0,2.0,1.0,1.0,4.0,,3.0,,,4.0,,8.0,,11.0,6.0,,,,,14.0,1.0,0.25,0.3333333333333333,0.25,0.8,0.6875,0.7,0.3333333333333333,,0.0625,0.1111111111111111,,1.0,,,0.047619047619047616,0.043478260869565216,0.046153846153846156,0.14285714285714285,,0.1111111111111111,0.08333333333333333,0.058823529411764705,0.07692307692307693,,0.20833333333333334,0.4,0.4,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.75,0.125,0.25,0.5,0.3333333333333333,0.5174187499999999,0.20689655172413793,0.2857142857142857,0.4666666666666667,7.53125,25.362499999999997,,2.0,1.0,,,,,,,0.08333333333333333,,,,,1.0,,,,3.0,,,,,,,0.5,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,2906.0,48,,88,89,52.0,48,12.0,177,3.0,8.0,2.0,5.0,3.0,12,8.0,90,2.0,6.0,4.0,,6.0,4.0,2.0,5.0,7.0,17.0,3.0,5.0,52.0,1.0,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.3333333333333333,14.563106796116504,0.17857142857142858,0.15384615384615385,0.17073170731707318,0.14285714285714285,0.2,0.6666666666666666,0.375,0.75,,0.8333333333333334,0.4,,0.6666666666666666,0.5521833333333334,0.524025,0.5,0.5909090909090909,2.0,4.0,,3.0,,,,,,,,,,,2.0,,2.0,6.0,,,6.0,,,,,4.0,,,2.0,2.0,2.0,,,,,6.0,,2.0,6.0,2.0,10.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,6.0,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,0.3333333333333333,0.5,,,0.2857142857142857,,0.17647058823529413,0.15384615384615385,0.1702127659574468,0.2857142857142857,0.23076923076923078,0.2,0.125,,0.2,1.0,0.25,,,,,,,,,,,,0.6666666666666666,0.5,,,,,0.5787333333333333,0.14285714285714285,0.14285714285714285,0.75,5.0,,,1.0,,,,,,0.14285714285714285,0.6666666666666666,0.08333333333333333,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,6259.0,104,-43.0,203,198,40.0,77,29.0,401,13.0,19.0,3.0,5.0,16.0,29,41.0,247,3.0,7.0,10.0,22.0,10.0,6.0,5.0,11.0,16.0,30.0,5.0,17.0,40.0,4.0,0.6875,0.8461538461538461,0.5517241379310345,0.42857142857142855,0.5333333333333333,0.375,0.5540540540540541,0.45454545454545453,16.170212765957448,0.1746031746031746,0.12195121951219512,0.15384615384615385,0.125,0.14705882352941177,0.6333333333333333,0.6842105263157895,0.7222222222222222,0.6153846153846154,0.625,0.6,,0.6666666666666666,0.5172233333333334,0.5354500000000001,0.24390243902439024,0.19704433497536947,3.0,5.0,1.0,5.0,,,,,1.0,1.0,,1.0,,1.0,9.0,1.0,3.0,6.0,,1.0,9.0,,,1.0,,1.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,,1.0,12.0,1.0,14.0,1.0,,,,,,,1.0,,1.0,,8.0,,15.0,7.0,,,,,9.0,,,,,0.5,0.42857142857142855,0.5,0.03333333333333333,,0.034482758620689655,0.05263157894736842,,,0.2,,0.16,0.07142857142857142,0.14606741573033707,0.4,0.12,0.11764705882352941,0.21212121212121213,,0.07692307692307693,,0.16666666666666666,0.2,0.2,,,,,0.03333333333333333,,,,0.125,0.7142857142857143,0.6,,0.14285714285714285,,,0.5368142857142857,0.19444444444444445,0.2,0.21951219512195122,4.868965517241379,27.2,2.0,5.0,,,,,,0.13793103448275862,0.3333333333333333,0.16666666666666666,0.4,0.4,1.0,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,8.0,1.0,4.0,1.0,,True,,,,,,,,,,,,
