EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,HeaveAttempts,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Technical Free Throw Trips,on,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3PctBlocked
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,18286.0,305,-51.0,641,640,221,320,89,1281,36.0,63.0,18.0,28.0,11.0,23.0,16.0,45.0,12.0,26.0,64.0,134.0,40.0,168.0,699,21.0,32.0,10.0,52.0,16.0,44.0,16.0,48.0,58.0,70.0,28.0,19.0,5.0,5.0,10.0,2.0,3.0,2.0,3.0,25.0,6.0,32.0,8.0,31.0,8.0,47.0,38.0,85.0,9.0,7.0,3.0,4.0,7.0,3.0,4.0,13.0,3.0,5.0,20.0,3.0,6.0,21.0,43.0,8.0,2.0,37.0,3.0,2.0,47.0,3.0,21.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,48.0,221,6.0,4.0,0.453125,0.58,0.47761194029850745,0.65625,0.36363636363636365,0.47761194029850745,0.65625,0.36363636363636365,0.5384615384615384,0.6842105263157895,0.4528301886792453,0.1417910447761194,0.19047619047619047,0.15555555555555556,23.751686909581647,0.35,0.1702127659574468,0.14761904761904762,0.12598425196850394,0.12903225806451613,0.08450704225352113,0.14338235294117646,0.11692307692307692,0.1794871794871795,0.1,0.10416666666666667,0.08333333333333333,0.09090909090909091,0.09333333333333334,0.2,0.16,0.15217391304347827,0.0625,0.18,0.3333333333333333,0.4701492537313433,0.5714285714285714,0.7058823529411765,0.3611111111111111,0.3358208955223881,0.35555555555555557,0.42105263157894735,0.4375,0.19402985074626866,0.46153846153846156,0.46153846153846156,0.75,0.875,0.6428571428571429,0.05555555555555555,0.5227272727272727,0.4782608695652174,0.4701492537313433,0.4669529850746269,0.5349068965517241,0.46305454545454555,0.13815789473684212,0.13815789473684212,0.30952380952380953,0.2857142857142857,6.500746268656716,0.34477379095163807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,7760.0,129,-46.0,279,280,78,151,36,559,7.0,13.0,2.0,4.0,1.0,4.0,3.0,6.0,5.0,16.0,15.0,35.0,6.0,54.0,315,2.0,5.0,,4.0,3.0,10.0,3.0,15.0,12.0,18.0,2.0,3.0,3.0,3.0,6.0,3.0,,,1.0,15.0,,5.0,5.0,12.0,5.0,22.0,5.0,27.0,1.0,7.0,2.0,5.0,4.0,1.0,3.0,6.0,1.0,,10.0,,4.0,8.0,21.0,1.0,2.0,6.0,,,6.0,1.0,1.0,1.0,6.0,5.0,6.0,3.0,,,,15.0,78,6.0,1.0,0.4,0.42857142857142855,0.42857142857142855,0.4,0.3,0.47058823529411764,0.3333333333333333,0.4,0.5094339622641509,0.3333333333333333,0.46875,0.08571428571428572,0.15384615384615385,,19.74921630094044,0.4,0.22727272727272727,0.1188118811881188,0.045454545454545456,0.22727272727272727,,0.13821138211382114,0.03496503496503497,0.029411764705882353,0.02702702702702703,0.07692307692307693,,,0.1111111111111111,0.12,0.12903225806451613,0.25,0.16666666666666666,0.037037037037037035,0.5,0.2549019607843137,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.11764705882352941,0.5,0.5,,0.3137254901960784,0.3125,0.3333333333333333,0.8,0.6666666666666666,0.5,,0.26666666666666666,0.25,0.5686274509803921,0.49805686274509803,0.5168583333333333,0.49683,0.038461538461538464,0.02857142857142857,0.07407407407407407,0.2777777777777778,10.45142857142857,0.27956989247311825,1.0,3.0,1.0,5.0,13.0,2.0,5.0,6.0,16.0,1.0,2.0,5.0,18.0,13.0,5.0,2.0,1.0,1.0,1.0,1.0,0.375,0.4,0.375,0.3137254901960784,0.0625,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.2549019607843137,0.38461538461538464,0.38461538461538464,1.0,0.16666666666666666,0.3333333333333333,0.4,0.38461538461538464,0.058823529411764705,25.387500000000003,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,6505.0,108,-8.0,235,229,101,146,34,464,3.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,9.0,8.0,16.0,7.0,53.0,239,1.0,3.0,,8.0,7.0,10.0,3.0,35.0,4.0,12.0,2.0,,8.0,10.0,18.0,10.0,,5.0,2.0,46.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,9.0,,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,8.0,,,6.0,12.0,,,7.0,,,8.0,,2.0,2.0,,,,,,,,35.0,101,5.0,2.0,0.25,0.2857142857142857,0.5,0.3333333333333333,0.7,0.5348837209302325,0.6666666666666666,0.6956521739130435,0.5638297872340425,0.6666666666666666,0.7,,,,20.146520146520146,0.5,0.037037037037037035,0.04477611940298507,0.024390243902439025,0.09523809523809523,0.025,0.056818181818181816,0.02459016393442623,,0.034482758620689655,0.03125,0.030303030303030304,,,0.045454545454545456,0.1,0.1111111111111111,,,,0.09302325581395349,0.75,0.75,,0.06976744186046512,0.3333333333333333,0.3333333333333333,,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.5,0.16666666666666666,1.0,,0.17391304347826086,0.75,0.7209302325581395,0.4724755813953489,0.48988999999999994,0.4708304347826088,0.044444444444444446,0.1111111111111111,0.1509433962264151,0.660377358490566,13.00625,0.4297872340425532,1.0,3.0,2.0,9.0,24.0,5.0,12.0,10.0,27.0,3.0,6.0,13.0,21.0,24.0,9.0,1.0,,,,0.7,0.37037037037037035,0.46153846153846156,0.37037037037037035,0.627906976744186,,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.5581395348837209,0.375,0.375,0.6666666666666666,0.3333333333333333,0.5217391304347826,0.4166666666666667,0.375,,25.01481481481482,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.6666666666666666,0.5,1.0,0.16666666666666666,1.0,1.0,0.043478260869565216,1.0,,,,,,True,,,,,,,,,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,2984.0,50,16.0,106,105,68,40,13,211,5.0,7.0,,1.0,3.0,5.0,2.0,2.0,5.0,12.0,12.0,21.0,3.0,39.0,101,,2.0,,3.0,7.0,12.0,2.0,19.0,14.0,10.0,,1.0,5.0,,5.0,,,1.0,3.0,10.0,,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,2.0,5.0,1.0,,2.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,19.0,68,,1.0,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.5833333333333334,0.6666666666666666,0.5,0.5666666666666667,0.6724137931034483,0.5,0.59375,0.047619047619047616,,,23.2,,0.14285714285714285,0.06451612903225806,,,,0.046511627906976744,,,,,,,0.125,,0.05555555555555555,,,,1.0,0.25925925925925924,0.7142857142857143,0.7142857142857143,0.6,0.07407407407407407,1.0,1.0,0.5,0.4444444444444444,0.4166666666666667,0.45454545454545453,0.6,0.3333333333333333,,,0.3333333333333333,0.6,0.48148148148148145,0.4794222222222222,0.36805,0.5078533333333333,0.03571428571428571,0.045454545454545456,0.07692307692307693,0.48717948717948717,11.885714285714286,0.6415094339622641,1.0,1.0,,3.0,5.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,9.0,5.0,3.0,1.0,,,,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.08333333333333333,0.037037037037037035,1.0,1.0,1.0,0.18518518518518517,0.6,0.6,0.6666666666666666,,0.2,0.3333333333333333,0.6,,25.516666666666666,,,,1.0,1.0,1.0,3.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,True,,,,,,,,,,,
2416,1610612754,Kareem Rush,Kareem Rush,2416,IND,8061.0,134,-32.0,283,279,119,167,43,562,4.0,6.0,2.0,2.0,1.0,2.0,4.0,9.0,5.0,10.0,13.0,25.0,4.0,51.0,305,3.0,4.0,,9.0,5.0,8.0,2.0,21.0,8.0,18.0,2.0,,6.0,,6.0,,,2.0,3.0,12.0,,1.0,5.0,6.0,4.0,15.0,1.0,16.0,,9.0,5.0,4.0,2.0,,,4.0,2.0,1.0,6.0,,3.0,3.0,4.0,,1.0,3.0,,,6.0,,2.0,1.0,3.0,,3.0,1.0,,,,21.0,119,,1.0,0.3076923076923077,0.3333333333333333,0.52,0.75,0.625,0.5,0.75,0.5588235294117647,0.51,0.75,0.5833333333333334,,,,17.073170731707318,0.3333333333333333,0.15384615384615385,0.07142857142857142,0.010101010101010102,0.19230769230769232,,0.1,0.007042253521126761,,,0.029411764705882353,,,0.12121212121212122,0.08,,0.16666666666666666,0.25,,0.3333333333333333,0.1276595744680851,0.6666666666666666,0.6666666666666666,0.25,0.19148936170212766,0.4444444444444444,0.4444444444444444,0.25,0.2127659574468085,0.5,0.5,0.4,0.3333333333333333,1.0,0.5,0.11764705882352941,0.5,0.5957446808510638,0.48921595744680857,0.45535,0.48249705882352945,0.04081632653061224,0.07407407407407407,0.17647058823529413,0.4117647058823529,10.092000000000002,0.4204946996466431,,2.0,,7.0,20.0,3.0,7.0,7.0,22.0,2.0,3.0,9.0,21.0,20.0,7.0,1.0,1.0,,1.0,1.0,0.3181818181818182,0.3333333333333333,0.3181818181818182,0.46808510638297873,,0.0425531914893617,,,,0.425531914893617,0.35,0.35,1.0,,0.4117647058823529,0.42857142857142855,0.35,,25.30909090909091,,,2.0,1.0,2.0,1.0,,0.5,,,0.3333333333333333,0.5,1.0,0.11764705882352941,,2.0,,,,,True,,,,,,,,,,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,9528.0,159,-24.0,325,324,94,162,50,649,8.0,17.0,2.0,3.0,3.0,4.0,5.0,16.0,1.0,11.0,14.0,44.0,5.0,45.0,368,3.0,5.0,2.0,8.0,6.0,14.0,2.0,20.0,10.0,18.0,2.0,5.0,10.0,4.0,14.0,3.0,1.0,5.0,4.0,32.0,3.0,5.0,1.0,6.0,2.0,9.0,8.0,17.0,1.0,13.0,7.0,6.0,7.0,2.0,5.0,11.0,2.0,3.0,18.0,1.0,4.0,5.0,10.0,,1.0,7.0,,1.0,9.0,1.0,5.0,,4.0,2.0,4.0,2.0,,,,20.0,94,3.0,,0.35714285714285715,0.38461538461538464,0.3181818181818182,0.6,0.42857142857142855,0.3508771929824561,0.6,0.4090909090909091,0.36885245901639346,0.5714285714285714,0.4166666666666667,0.11363636363636363,0.11764705882352941,0.1875,20.73490813648294,0.3888888888888889,0.09090909090909091,0.061855670103092786,0.038461538461538464,0.03571428571428571,0.09375,0.056,0.04938271604938271,0.05,,0.0625,0.12,,0.029411764705882353,0.06896551724137931,0.08823529411764706,0.047619047619047616,,0.03125,0.5,0.2982456140350877,0.47058823529411764,0.5333333333333333,0.5,0.2807017543859649,0.3125,0.38461538461538464,0.2,0.19298245614035087,0.09090909090909091,0.09090909090909091,,0.6,0.6666666666666666,,0.18181818181818182,0.75,0.5263157894736842,0.5054036363636365,0.4808,0.5032100000000002,0.08196721311475409,0.10416666666666667,0.17777777777777778,0.4444444444444444,8.297727272727274,0.28923076923076924,2.0,5.0,,2.0,8.0,1.0,5.0,4.0,13.0,,2.0,8.0,12.0,6.0,2.0,1.0,4.0,,2.0,1.0,0.3076923076923077,0.25,0.36363636363636365,0.22807017543859648,,0.08771929824561403,0.4,0.4,1.0,0.14035087719298245,0.25,0.25,1.0,,0.22727272727272727,0.2,0.3333333333333333,,27.699999999999996,,1.0,3.0,,,,,,,,,,,0.13636363636363635,0.3333333333333333,,2.0,1.0,,,True,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,4434.0,74,-49.0,149,146,32,63,23,295,2.0,6.0,2.0,4.0,,2.0,,1.0,1.0,7.0,3.0,14.0,5.0,11.0,167,2.0,6.0,1.0,5.0,,3.0,2.0,2.0,2.0,4.0,4.0,2.0,,1.0,1.0,1.0,,,,3.0,1.0,6.0,3.0,10.0,2.0,15.0,7.0,22.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,,8.0,15.0,1.0,1.0,3.0,,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,2.0,32,2.0,,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,,0.2,0.3333333333333333,,0.3235294117647059,0.4166666666666667,0.2,0.14285714285714285,0.3333333333333333,,10.982658959537572,0.5,0.2857142857142857,0.1694915254237288,0.08108108108108109,0.21428571428571427,0.07142857142857142,0.1780821917808219,0.07954545454545454,0.14285714285714285,,0.08333333333333333,0.08333333333333333,,0.25,0.25,0.043478260869565216,0.3333333333333333,,0.1111111111111111,1.0,0.4,0.3333333333333333,0.5,,0.06666666666666667,,,,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.5,,0.5,,0.4666666666666667,0.41428,0.4801166666666667,0.37872500000000003,0.17647058823529413,0.1875,0.45454545454545453,0.18181818181818182,10.407142857142857,0.21476510067114093,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,0.06666666666666667,,,,,,0.06666666666666667,,,,,0.25,,,,29.1,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,9798.0,163,-66.0,339,342,101,164,46,681,7.0,13.0,,,4.0,6.0,2.0,10.0,6.0,15.0,15.0,38.0,20.0,83.0,400,,4.0,,,6.0,10.0,16.0,37.0,12.0,18.0,,3.0,8.0,4.0,12.0,3.0,1.0,6.0,1.0,28.0,,,5.0,14.0,2.0,21.0,,21.0,,4.0,2.0,2.0,10.0,1.0,8.0,3.0,2.0,,13.0,,4.0,8.0,9.0,,,18.0,,1.0,24.0,5.0,11.0,3.0,2.0,2.0,2.0,1.0,,,,37.0,101,1.0,3.0,0.4,0.4,0.39473684210526316,,0.6,0.5338983050847458,,0.7,0.6029411764705882,,0.8043478260869565,0.07894736842105263,0.23076923076923078,,20.822622107969153,0.7692307692307693,0.08695652173913043,0.11666666666666667,,0.15151515151515152,,0.12418300653594772,,,,,,,0.06521739130434782,0.02702702702702703,0.2702702702702703,0.09090909090909091,0.2727272727272727,,0.5,0.22033898305084745,0.5384615384615384,0.7,0.2857142857142857,0.1694915254237288,0.2,0.2,,0.2542372881355932,0.4,0.4,0.6666666666666666,,,,0.4,0.6666666666666666,0.576271186440678,0.5060491379310345,0.3894666666666667,0.5529066666666667,0.16923076923076924,0.25,,0.4457831325301205,9.950000000000001,0.29793510324483774,2.0,4.0,,9.0,17.0,2.0,4.0,11.0,21.0,,3.0,5.0,30.0,16.0,9.0,1.0,2.0,,,0.9090909090909091,0.5238095238095238,0.6,0.55,0.3559322033898305,,0.06779661016949153,0.5,0.5,1.0,0.288135593220339,0.5294117647058824,0.5294117647058824,0.8888888888888888,,0.26666666666666666,0.5,0.5625,,26.095238095238095,,1.0,1.0,,,,3.0,,,,,,,0.06666666666666667,1.0,,1.0,,4.0,1.0,True,,,,,,,,,,,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,5217.0,87,31.0,188,187,90,96,24,375,9.0,14.0,1.0,4.0,3.0,5.0,,1.0,4.0,11.0,13.0,26.0,6.0,38.0,188,1.0,4.0,,2.0,7.0,13.0,5.0,19.0,10.0,16.0,2.0,1.0,3.0,5.0,8.0,5.0,,1.0,,21.0,1.0,2.0,2.0,2.0,5.0,9.0,3.0,12.0,,5.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,,2.0,12.0,18.0,,,4.0,1.0,,8.0,1.0,2.0,1.0,2.0,,2.0,,,,,19.0,90,3.0,1.0,0.38461538461538464,0.4166666666666667,0.5,0.25,0.5384615384615384,0.47058823529411764,0.25,0.3888888888888889,0.5135135135135135,0.25,0.475,0.038461538461538464,0.07142857142857142,,20.093457943925234,0.5,0.29411764705882354,0.03636363636363636,0.03333333333333333,0.14285714285714285,0.043478260869565216,0.057971014492753624,0.03614457831325301,,0.05263157894736842,0.05,0.05263157894736842,,,0.05263157894736842,0.05263157894736842,0.18181818181818182,,,,0.4117647058823529,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.029411764705882353,,,,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.25,1.0,0.25,,0.2777777777777778,0.6,0.6470588235294118,0.5066515151515151,0.5233,0.4619029411764706,0.08333333333333333,0.07407407407407407,0.05263157894736842,0.5,8.726923076923075,0.4787234042553192,,1.0,,2.0,7.0,,5.0,2.0,8.0,,,5.0,6.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,,0.2857142857142857,0.23529411764705882,,0.029411764705882353,,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,,0.2777777777777778,,0.3333333333333333,0.1111111111111111,27.65,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,2523.0,42,1.0,87,89,24,45,12,176,,1.0,,,,1.0,1.0,1.0,,6.0,1.0,8.0,2.0,4.0,85,,,2.0,2.0,1.0,5.0,2.0,4.0,,2.0,,3.0,,2.0,2.0,1.0,1.0,,,6.0,,1.0,1.0,7.0,4.0,12.0,1.0,13.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,3.0,5.0,,1.0,3.0,1.0,,2.0,,1.0,,,,,,,,,4.0,24,,,,,0.125,,0.2,0.1,,0.2,0.18181818181818182,1.0,0.3333333333333333,0.375,1.0,,11.881188118811881,,0.5714285714285714,0.1891891891891892,0.03225806451612903,0.1,,0.1702127659574468,0.023255813953488372,,,0.06666666666666667,,,0.08333333333333333,0.1,0.3333333333333333,0.14285714285714285,,0.16666666666666666,,0.1,,,,0.1,1.0,1.0,,0.6,,,,,,,0.2,,0.3,0.4596,,0.46216,0.09090909090909091,0.1111111111111111,0.5,1.0,14.662500000000001,0.27586206896551724,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,0.2,0.3333333333333333,,,,,0.2,,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
