EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,FG3APct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,3SecondViolations,StepOutOfBoundsTurnovers,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,on,3pt And 1 Free Throw Trips
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,6347.0,106,16,199,204,70.0,27.0,403,,,215,,9.0,5.0,1.0,17.0,11.0,28.0,4.0,2.0,,,,,22.07792207792208,0.2,0.15,0.21739130434782608,0.16326530612244897,0.13414634146341464,0.125,0.25,,0.717948717948718,0.5173051282051282,,64.0,19.0,28.0,4.0,9.0,9.0,12.0,4.0,7.0,3.0,4.0,,,,,,,,,,,,26.0,39.0,,15.0,67.0,4.0,9.0,,,4.0,12.0,12.0,15.0,,,5.0,29.0,30.0,22.0,,,8.0,,,5.0,,2.0,,2.0,,,1.0,,1.0,4.0,2.0,,11.0,1.0,2.0,2.0,,1.0,,,1.0,,2.0,,2.0,7.0,11.0,2.0,,18.0,1.0,4.0,23.0,3.0,,13.0,,,,,,,,,,29.0,64.0,,,0.5769230769230769,0.6818181818181818,,,,,,0.6666666666666666,0.4444444444444444,0.8,0.6666666666666666,0.4444444444444444,0.8,0.6836734693877551,0.5454545454545454,0.8055555555555556,,0.1282051282051282,0.17857142857142858,,,,,1.0,,0.14666666666666667,0.09090909090909091,0.15384615384615385,0.16666666666666666,0.0625,0.16666666666666666,0.1111111111111111,0.125,0.1875,0.18181818181818182,0.125,,0.717948717948718,0.6785714285714286,0.8260869565217391,0.5263157894736842,0.1794871794871795,0.5714285714285714,0.5714285714285714,0.75,0.10256410256410256,0.75,0.75,0.6666666666666666,,,,,,,,1.0,0.4444444444444444,,,,,,,,0.8,0.75,,,,,,0.5543666666666667,0.5197733333333333,0.2653061224489796,0.2653061224489796,,0.1791044776119403,0.43283582089552236,3.697435897435897,0.32160804020100503,,,,,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,3793.0,63,-9,120,118,51.0,22.0,238,,,141,,9.0,1.0,1.0,6.0,10.0,16.0,1.0,1.0,,,,,19.178082191780824,0.5,0.19148936170212766,0.0625,0.08064516129032258,0.15151515151515152,0.2777777777777778,0.07692307692307693,,0.7619047619047619,0.5012333333333333,,57.0,7.0,16.0,1.0,4.0,3.0,8.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,10.0,21.0,,4.0,24.0,2.0,6.0,,,4.0,8.0,6.0,12.0,,,3.0,15.0,10.0,10.0,,,2.0,,,4.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,,4.0,1.0,,2.0,,2.0,1.0,,,,3.0,1.0,1.0,6.0,14.0,,1.0,7.0,2.0,1.0,9.0,1.0,,3.0,,2.0,,,,,,2.0,,15.0,57.0,4.0,2.0,0.5,0.5555555555555556,,,,,,0.47619047619047616,0.3333333333333333,0.5,0.47619047619047616,0.3333333333333333,0.5,0.48,0.4444444444444444,0.5,,0.19047619047619047,0.25,,,,,0.6666666666666666,,0.08695652173913043,0.05263157894736842,0.2,,0.058823529411764705,,,0.07142857142857142,0.21428571428571427,,0.16666666666666666,,0.7619047619047619,0.4375,0.5833333333333334,0.5714285714285714,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.09523809523809523,0.5,0.5,1.0,,,,,,,,0.6666666666666666,0.25,,,,,,,,0.6666666666666666,0.375,,,,,,0.50808,0.4592333333333333,0.13043478260869565,0.13043478260869565,,0.3333333333333333,0.625,3.2714285714285714,0.475,,,,,,True,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,6184.0,103,7,195,198,44.0,18.0,393,1.0,5.0,216,1.0,2.0,1.0,,11.0,2.0,13.0,4.0,1.0,2.0,,2.0,0.45454545454545453,6.511627906976744,,0.03508771929824561,0.03333333333333333,0.11224489795918367,0.02631578947368421,0.043478260869565216,0.041666666666666664,0.09090909090909091,0.7272727272727273,0.5577363636363637,23.880000000000003,45.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,,,,,,2.0,6.0,1.0,1.0,8.0,,,1.0,1.0,,3.0,2.0,2.0,1.0,3.0,,7.0,4.0,,3.0,,,,,2.0,,7.0,2.0,9.0,2.0,,4.0,1.0,2.0,20.0,,,10.0,,3.0,1.0,1.0,1.0,1.0,,,,2.0,,,12.0,16.0,1.0,,5.0,,2.0,2.0,,,1.0,,,,,1.0,1.0,2.0,,1.0,7.0,45.0,2.0,,1.0,1.0,1.0,0.2,1.0,0.3333333333333333,0.2,0.3333333333333333,,1.0,0.3181818181818182,1.5,0.7,0.3333333333333333,1.5,0.7,,0.3333333333333333,0.6666666666666666,,,,,0.5,,0.14705882352941177,,0.047619047619047616,,,,0.2,0.14285714285714285,0.11764705882352941,,,1.0,0.2727272727272727,0.3333333333333333,1.0,1.0,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,1.0,,,,,,,1.0,1.0,1.0,,,,0.2,1.0,0.6,0.3333333333333333,,,,,0.57071,0.08333333333333333,0.14285714285714285,,0.375,0.875,8.783333333333331,0.23076923076923078,,,,,,True,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,92431.0,1541,537,2894,2904,620.0,319.0,5798,3.0,3.0,2747,2.0,56.0,72.0,31.0,348.0,81.0,429.0,66.0,14.0,55.0,37.0,57.0,0.004329004329004329,26.54567825284528,0.34065934065934067,0.060935799782372145,0.20454545454545456,0.21862068965517242,0.06177924217462932,0.04395604395604396,0.2054263565891473,0.004329004329004329,0.2712842712842713,0.45971881331403774,38.5,577.0,136.0,185.0,22.0,33.0,30.0,41.0,99.0,188.0,149.0,317.0,,,,,,,,,,,2.0,384.0,690.0,,148.0,916.0,42.0,65.0,,,21.0,105.0,70.0,115.0,,2.0,36.0,176.0,534.0,234.0,,,38.0,1.0,,21.0,,116.0,34.0,150.0,28.0,6.0,81.0,10.0,25.0,334.0,19.0,6.0,245.0,15.0,52.0,33.0,14.0,24.0,52.0,2.0,9.0,14.0,85.0,4.0,15.0,46.0,94.0,6.0,18.0,153.0,7.0,3.0,186.0,14.0,,89.0,,11.0,2.0,2.0,1.0,17.0,36.0,7.0,10.0,176.0,577.0,4.0,10.0,0.6953125,0.7315068493150685,,,,,,0.5565217391304348,0.6461538461538462,0.6086956521739131,0.5541125541125541,0.6461538461538462,0.5982905982905983,0.5879332477535302,0.6818181818181818,0.6285714285714286,,0.030434782608695653,0.07027027027027027,0.031914893617021274,0.006309148264984227,,,0.38823529411764707,0.06896551724137931,0.22313296903460839,0.06440677966101695,0.06962025316455696,0.07531380753138076,0.05555555555555555,0.09836065573770492,0.1644295302013423,0.2625,0.23333333333333334,0.20212765957446807,0.05263157894736842,0.631578947368421,0.26695526695526695,0.7351351351351352,0.7906976744186046,0.7426470588235294,0.2712842712842713,0.526595744680851,0.5439560439560439,0.3939393939393939,0.4574314574314574,0.47003154574132494,0.473015873015873,0.8523489932885906,,,,,,,,0.5076923076923077,0.6666666666666666,0.18181818181818182,,,,,,,0.3504273504273504,0.7317073170731707,,,0.017094017094017096,,,0.49025178571428557,0.474291304347826,0.11588541666666667,0.11633986928104575,,0.1146288209606987,0.19213973799126638,11.403478260869564,0.19937802349689013,2.0,1.0,,,,True,
201172,1610612738,Gabe Pruitt,Gabe Pruitt,201172,BOS,184.0,3,-1,7,6,6.0,,13,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,12062.0,201,-2,376,374,101.0,63.0,750,,,374,,21.0,8.0,3.0,36.0,28.0,64.0,4.0,4.0,7.0,7.0,7.0,,12.780269058295964,0.21428571428571427,0.14189189189189189,0.13793103448275862,0.1746031746031746,0.13846153846153847,0.11940298507462686,0.13953488372093023,,0.45,0.47482250000000004,,76.0,6.0,18.0,4.0,11.0,2.0,3.0,3.0,7.0,5.0,15.0,,,,,,,,,,,,14.0,40.0,,11.0,39.0,6.0,14.0,,,6.0,18.0,4.0,7.0,,,1.0,9.0,18.0,10.0,,,10.0,,,5.0,,8.0,2.0,10.0,2.0,,3.0,2.0,3.0,22.0,6.0,1.0,25.0,1.0,,4.0,,2.0,6.0,,2.0,,10.0,1.0,1.0,14.0,29.0,6.0,4.0,13.0,1.0,1.0,16.0,2.0,,9.0,,,,,,,6.0,,1.0,9.0,76.0,3.0,,0.6428571428571429,1.0,,,,,,0.35,0.42857142857142855,0.5714285714285714,0.35,0.42857142857142855,0.5714285714285714,0.4148936170212766,0.5294117647058824,0.6428571428571429,,0.125,0.16666666666666666,0.2857142857142857,,,,0.4,0.09090909090909091,0.19083969465648856,0.1276595744680851,0.19607843137254902,0.1,0.1282051282051282,0.125,0.24324324324324326,0.19444444444444445,0.15517241379310345,0.13333333333333333,0.047619047619047616,0.8571428571428571,0.45,0.3333333333333333,0.4,0.3333333333333333,0.175,0.42857142857142855,0.6,1.0,0.375,0.3333333333333333,0.3333333333333333,0.8,,,,,,,,0.7857142857142857,0.36363636363636365,,,,,,,,0.42857142857142855,0.6666666666666666,,,,,,0.53235,0.4666857142857143,0.19148936170212766,0.19148936170212766,,0.46153846153846156,0.23076923076923078,8.4025,0.20212765957446807,1.0,,,,,False,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,69719.0,1162,269,2231,2203,896.0,277.0,4434,117.0,129.0,2254,117.0,11.0,46.0,16.0,152.0,18.0,170.0,36.0,18.0,12.0,6.0,12.0,0.28043478260869564,26.750590086546026,0.1702127659574468,0.016845329249617153,0.14330218068535824,0.13654618473895583,0.017580144777662874,0.004273504273504274,0.125,0.2543478260869565,0.5673913043478261,0.47934705240174674,25.581395348837212,856.0,75.0,132.0,7.0,12.0,28.0,52.0,25.0,59.0,53.0,140.0,6.0,12.0,1.0,2.0,4.0,4.0,45.0,3.0,11.0,18.0,47.0,153.0,331.0,51.0,223.0,682.0,9.0,22.0,4.0,13.0,16.0,46.0,53.0,119.0,22.0,51.0,114.0,286.0,92.0,214.0,135.0,18.0,6.0,,45.0,32.0,2.0,111.0,48.0,159.0,33.0,15.0,66.0,8.0,37.0,366.0,6.0,1.0,90.0,3.0,18.0,68.0,11.0,40.0,41.0,4.0,28.0,11.0,109.0,12.0,24.0,52.0,92.0,3.0,11.0,209.0,3.0,13.0,254.0,24.0,6.0,105.0,2.0,29.0,,,4.0,2.0,8.0,1.0,3.0,286.0,856.0,11.0,30.0,0.3006535947712418,0.30666666666666664,0.8823529411764706,0.3953488372093023,0.3076923076923077,0.43137254901960786,0.3953488372093023,0.4622356495468278,0.4090909090909091,0.44537815126050423,0.4989130434782609,0.42857142857142855,0.5058823529411764,0.5919439579684763,0.5232558139534884,0.625,0.015503875968992248,0.09667673716012085,0.1893939393939394,0.0847457627118644,0.014285714285714285,0.08333333333333333,0.008547008547008548,0.6238532110091743,0.015873015873015872,0.13333333333333333,0.01910828025477707,0.02734375,0.018404907975460124,0.0136986301369863,0.031578947368421054,0.12315270935960591,0.11695906432748537,0.14950166112956811,0.19101123595505617,0.014018691588785047,0.6666666666666666,0.28695652173913044,0.5681818181818182,0.7009345794392523,0.28,0.1282608695652174,0.423728813559322,0.46296296296296297,0.32,0.30434782608695654,0.37857142857142856,0.38405797101449274,0.32075471698113206,0.02608695652173913,0.5,0.5454545454545454,1.0,0.38461538461538464,0.3879310344827586,0.8666666666666667,0.34285714285714286,0.5833333333333334,0.42857142857142855,0.05714285714285714,0.5,1.0,0.3142857142857143,0.2727272727272727,0.6666666666666666,0.3058823529411765,0.5384615384615384,0.023529411764705882,1.0,0.27647058823529413,0.3829787234042553,0.38461538461538464,0.5003306451612903,0.46601923076923074,0.1974169741697417,0.25485436893203883,0.015384615384615385,0.06744868035190615,0.41935483870967744,9.510271903323261,0.3836844464365755,,2.0,,,,False,1.0
1899,1610612738,James Posey,James Posey,1899,BOS,90549.0,1509,236,2860,2820,975.0,334.0,5680,162.0,228.0,2812,161.0,16.0,65.0,34.0,254.0,27.0,281.0,63.0,31.0,14.0,8.0,14.0,0.6745562130177515,13.294262800740283,0.3090909090909091,0.01907032181168057,0.1522248243559719,0.16679302501895377,0.01927710843373494,0.00974025974025974,0.1611842105263158,0.47928994082840237,0.9112426035502958,0.5491418397626114,24.74035087719298,949.0,49.0,80.0,6.0,14.0,9.0,18.0,2.0,11.0,5.0,19.0,23.0,66.0,2.0,8.0,9.0,29.0,65.0,4.0,11.0,24.0,51.0,56.0,110.0,88.0,78.0,454.0,9.0,22.0,6.0,19.0,12.0,48.0,10.0,25.0,33.0,80.0,40.0,159.0,86.0,26.0,243.0,21.0,6.0,1.0,65.0,8.0,1.0,63.0,33.0,96.0,22.0,11.0,31.0,4.0,28.0,225.0,8.0,3.0,155.0,2.0,32.0,25.0,7.0,15.0,24.0,2.0,10.0,2.0,49.0,3.0,16.0,75.0,150.0,12.0,9.0,106.0,16.0,25.0,99.0,7.0,,32.0,1.0,22.0,,,3.0,3.0,9.0,,3.0,159.0,949.0,15.0,19.0,0.7678571428571429,0.8113207547169812,0.9204545454545454,0.38596491228070173,0.3157894736842105,0.4125,0.3876651982378855,0.509090909090909,0.4090909090909091,0.4,0.5562130177514792,0.43902439024390244,0.5666666666666667,0.5896103896103896,0.5,0.6115384615384616,0.0043859649122807015,0.07272727272727272,0.0875,0.09090909090909091,,0.015151515151515152,,0.5102040816326531,0.03333333333333333,0.17376681614349776,0.019704433497536946,0.02967359050445104,0.015463917525773196,0.017605633802816902,0.02459016393442623,0.14173228346456693,0.17857142857142858,0.19170984455958548,0.13008130081300814,0.0111731843575419,0.6428571428571429,0.23668639053254437,0.6125,0.6712328767123288,0.7959183673469388,0.03254437869822485,0.18181818181818182,0.2,0.5,0.05621301775147929,0.2631578947368421,0.2631578947368421,0.6,0.1952662721893491,0.3484848484848485,0.35384615384615387,1.0,0.4012345679012346,0.4012345679012346,0.8923076923076924,0.34146341463414637,0.42857142857142855,0.5,0.1951219512195122,0.25,1.0,0.2682926829268293,0.36363636363636365,1.0,0.17142857142857143,0.5,0.2761904761904762,0.3103448275862069,0.4857142857142857,0.47058823529411764,0.40372670807453415,0.5321160714285715,0.5379322115384615,0.09090909090909091,0.23703703703703705,0.0043859649122807015,0.10572687224669604,0.3502202643171806,4.63909090909091,0.33181818181818185,1.0,1.0,,,,False,1.0
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,44216.0,737,107,1438,1422,731.0,167.0,2860,9.0,12.0,1472,7.0,21.0,27.0,4.0,81.0,37.0,118.0,32.0,21.0,6.0,2.0,6.0,0.05286343612334802,19.273399014778327,0.056338028169014086,0.04883720930232558,0.14136125654450263,0.1203125,0.061872909698996656,0.032679738562091505,0.14074074074074075,0.039647577092511016,0.5462555066079295,0.491149107142857,29.45833333333334,621.0,67.0,112.0,11.0,17.0,29.0,47.0,17.0,44.0,21.0,59.0,1.0,3.0,,1.0,,1.0,3.0,1.0,1.0,3.0,9.0,105.0,215.0,4.0,55.0,277.0,11.0,21.0,1.0,2.0,4.0,29.0,48.0,98.0,3.0,10.0,33.0,138.0,66.0,144.0,6.0,6.0,14.0,2.0,3.0,25.0,,61.0,55.0,116.0,37.0,18.0,27.0,8.0,26.0,287.0,16.0,,50.0,4.0,11.0,14.0,7.0,8.0,31.0,4.0,6.0,5.0,45.0,2.0,22.0,23.0,70.0,1.0,10.0,79.0,,4.0,89.0,7.0,,30.0,,18.0,,,3.0,1.0,2.0,2.0,,138.0,621.0,18.0,18.0,0.3142857142857143,0.336734693877551,0.5,0.3333333333333333,0.5,0.3,0.4,0.4883720930232558,0.5238095238095238,0.4897959183673469,0.4889867841409692,0.5434782608695652,0.4861111111111111,0.5167910447761194,0.5576923076923077,0.5036496350364964,,0.11627906976744186,0.16071428571428573,0.13636363636363635,0.01694915254237288,,,0.3111111111111111,,0.111358574610245,0.09523809523809523,0.03529411764705882,0.09345794392523364,0.12931034482758622,0.019230769230769232,0.10071942446043165,0.09523809523809523,0.13043478260869565,0.14285714285714285,0.04938271604938271,0.3333333333333333,0.4933920704845815,0.5982142857142857,0.7127659574468085,0.26865671641791045,0.19383259911894274,0.38636363636363635,0.4473684210526316,0.058823529411764705,0.2599118942731278,0.3559322033898305,0.3620689655172414,0.6666666666666666,0.013215859030837005,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7391304347826086,0.6470588235294118,,0.043478260869565216,,,0.043478260869565216,1.0,,0.4351851851851852,0.6170212765957447,0.009259259259259259,,0.08333333333333333,0.3333333333333333,0.42857142857142855,0.4857857142857143,0.46218190476190485,0.12,0.12605042016806722,,0.10469314079422383,0.4981949458483754,7.359069767441859,0.4318497913769124,1.0,1.0,,,,False,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,42214.0,704,85,1339,1334,575.0,186.0,2673,1.0,1.0,1324,1.0,62.0,27.0,19.0,115.0,84.0,199.0,11.0,9.0,16.0,13.0,16.0,0.004347826086956522,22.4015493867011,0.34545454545454546,0.14285714285714285,0.15168539325842698,0.1568627450980392,0.13432835820895522,0.08176100628930817,0.16541353383458646,0.004347826086956522,0.7956521739130434,0.5437332608695653,26.0,403.0,112.0,182.0,31.0,56.0,25.0,48.0,10.0,30.0,6.0,17.0,,,,,,,,,1.0,,1.0,128.0,229.0,,122.0,378.0,32.0,59.0,,1.0,31.0,95.0,31.0,65.0,,1.0,35.0,97.0,178.0,78.0,,,48.0,,,29.0,,6.0,7.0,13.0,6.0,1.0,4.0,,2.0,33.0,19.0,3.0,69.0,11.0,2.0,23.0,2.0,4.0,18.0,3.0,19.0,3.0,41.0,3.0,15.0,52.0,116.0,18.0,6.0,137.0,9.0,27.0,170.0,18.0,,85.0,,9.0,,,,3.0,12.0,,,97.0,403.0,18.0,8.0,0.6953125,0.8557692307692307,,,,,,0.5589519650655022,0.5423728813559322,0.47692307692307695,0.5565217391304348,0.5333333333333333,0.4696969696969697,0.6176470588235294,0.59375,0.5574712643678161,,0.12663755458515283,0.13736263736263737,0.13333333333333333,,,,0.5609756097560976,0.058823529411764705,0.15898617511520738,0.11242603550295859,0.20786516853932585,0.12371134020618557,0.0967741935483871,0.15555555555555556,0.1590909090909091,0.19642857142857142,0.1368421052631579,0.1111111111111111,0.1506849315068493,0.75,0.7913043478260869,0.6153846153846154,0.7133757961783439,0.6964285714285714,0.13043478260869565,0.3333333333333333,0.38461538461538464,0.6,0.07391304347826087,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,,,,0.9333333333333333,0.5535714285714286,0.16129032258064516,,,,0.016666666666666666,,,0.7272727272727273,0.5208333333333334,,,0.015151515151515152,,,0.547028431372549,0.5069916666666665,0.28619528619528617,0.28716216216216217,,0.25132275132275134,0.2566137566137566,3.1087336244541484,0.30097087378640774,2.0,,,,,False,
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,14322.0,239,12,452,442,162.0,66.0,894,17.0,19.0,434,16.0,3.0,7.0,,24.0,5.0,29.0,7.0,5.0,3.0,1.0,3.0,0.17117117117117117,26.375711574952565,,0.017045454545454544,0.0945945945945946,0.10909090909090909,0.021645021645021644,0.012048192771084338,0.08771929824561403,0.15315315315315314,0.22522522522522523,0.4286574074074075,28.14736842105263,123.0,,6.0,,,,3.0,4.0,14.0,30.0,72.0,2.0,2.0,,,1.0,1.0,6.0,1.0,2.0,4.0,6.0,34.0,92.0,8.0,18.0,110.0,1.0,4.0,1.0,2.0,4.0,9.0,13.0,28.0,5.0,7.0,6.0,47.0,22.0,46.0,21.0,3.0,,1.0,6.0,5.0,,18.0,8.0,26.0,6.0,2.0,4.0,2.0,12.0,60.0,2.0,,17.0,1.0,2.0,15.0,1.0,11.0,4.0,1.0,4.0,1.0,19.0,2.0,4.0,10.0,24.0,2.0,1.0,20.0,1.0,3.0,21.0,1.0,2.0,7.0,,3.0,,,2.0,,2.0,,,47.0,123.0,4.0,2.0,0.3235294117647059,0.3235294117647059,0.875,0.42105263157894735,0.5,0.7142857142857143,0.4444444444444444,0.3695652173913043,0.25,0.4642857142857143,0.4144144144144144,0.4166666666666667,0.5857142857142857,0.45,0.5625,0.618421052631579,,0.05434782608695652,0.5,0.14285714285714285,,,,0.7894736842105263,,0.11643835616438356,0.03636363636363636,0.015873015873015872,0.03333333333333333,0.047619047619047616,,0.07692307692307693,0.12195121951219512,0.13636363636363635,0.11764705882352941,0.016129032258064516,0.6666666666666666,0.05405405405405406,,,,0.12612612612612611,0.2857142857142857,0.3333333333333333,,0.6486486486486487,0.4166666666666667,0.4166666666666667,0.36666666666666664,0.018018018018018018,1.0,1.0,1.0,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,,,0.3333333333333333,0.5,1.0,0.08571428571428572,,0.02857142857142857,1.0,0.17142857142857143,0.6666666666666666,0.375,0.4847,0.43172647058823527,0.05982905982905983,0.07142857142857142,,0.08181818181818182,0.42727272727272725,16.155434782608694,0.2721238938053097,,,,1.0,,False,
