EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedShortMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,4930.0,82,2.0,173,179,89,102,23,352,9.0,21.0,2.0,7.0,6.0,13.0,3.0,13.0,3.0,6.0,15.0,40.0,12.0,42.0,176,3.0,8.0,3.0,9.0,8.0,19.0,8.0,24.0,14.0,16.0,4.0,7.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,8.0,3.0,12.0,9.0,21,3.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,8.0,4.0,2.0,3.0,12.0,1.0,1.0,14.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,89,2.0,0.4666666666666667,0.5384615384615384,0.375,0.375,0.42105263157894735,0.375,0.375,0.42105263157894735,0.44680851063829785,0.45,0.5,0.175,0.23809523809523808,0.15384615384615385,27.363184079601993,0.375,0.2727272727272727,0.14285714285714285,0.12121212121212122,0.045454545454545456,0.05,0.11538461538461539,0.10465116279069768,0.21739130434782608,0.10714285714285714,0.5,0.1111111111111111,0.09090909090909091,0.18518518518518517,0.058823529411764705,0.16666666666666666,1.0,0.525,0.42857142857142855,0.5625,0.4444444444444444,0.325,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.15,0.5,0.5,0.6666666666666666,0.875,0.2857142857142857,0.6842105263157895,0.46153846153846156,0.525,0.4655824999999999,0.515875,0.4887157894736842,0.1111111111111111,0.1111111111111111,0.21428571428571427,0.5714285714285714,5.655000000000001,0.5144508670520231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,14203.0,237,-18.0,474,483,118,121,58,957,18.0,29.0,7.0,8.0,4.0,8.0,6.0,8.0,8.0,25.0,32.0,62.0,30.0,112.0,497,9.0,12.0,4.0,25.0,9.0,19.0,9.0,36.0,22.0,42.0,10.0,4.0,5.0,10.0,2.0,25.0,1.0,8.0,7.0,19.0,2.0,28.0,10.0,38,,9.0,6.0,9.0,1.0,6.0,11.0,3.0,3.0,20.0,6.0,8.0,17.0,22.0,,1.0,40.0,17.0,2.0,7.0,5.0,7.0,5.0,1.0,,36.0,118,2.0,0.34375,0.4074074074074074,0.5161290322580645,0.75,0.47368421052631576,0.47126436781609193,0.65625,0.5192307692307693,0.5285714285714286,0.6944444444444444,0.5645161290322581,0.06451612903225806,0.13793103448275862,,23.02025782688766,0.45,0.15384615384615385,0.10857142857142857,0.050955414012738856,0.13725490196078433,0.016666666666666666,0.11504424778761062,0.041474654377880185,0.05555555555555555,0.04054054054054054,,0.09090909090909091,0.125,0.1111111111111111,0.11428571428571428,,0.7142857142857143,0.3333333333333333,0.6206896551724138,0.72,0.2777777777777778,0.09195402298850575,0.75,0.75,0.16666666666666666,0.28735632183908044,0.32,0.32,0.625,0.5,0.875,0.3076923076923077,0.5,0.6206896551724138,0.5036063218390805,0.53415,0.4863461538461539,0.17475728155339806,0.22077922077922077,0.22321428571428573,0.32142857142857145,8.948387096774193,0.2489451476793249,1.0,4.0,1.0,2.0,1.0,2.0,5.0,21.0,2.0,2.0,5.0,6.0,25.0,1.0,4.0,3.0,7.0,18.0,21.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.24,0.25,0.42857142857142855,0.24,0.28735632183908044,0.07142857142857142,0.06896551724137931,0.0196078431372549,0.1875,0.04597701149425287,0.25,0.25,1.0,0.2413793103448276,0.23809523809523808,0.23809523809523808,1.0,0.14285714285714285,0.125,0.5,1.0,0.125,0.07692307692307693,0.5,0.19230769230769232,0.4,0.23809523809523808,0.038461538461538464,25.279999999999994,,,,,,,,,,True,,,,,,,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,2611.0,44,16.0,90,90,46,39,13,180,2.0,2.0,,,1.0,1.0,2.0,3.0,3.0,7.0,7.0,12.0,5.0,31.0,80,1.0,2.0,,5.0,4.0,8.0,2.0,13.0,6.0,8.0,2.0,1.0,,1.0,,2.0,1.0,,2.0,4.0,1.0,7.0,1.0,8,,,,1.0,,,2.0,1.0,,3.0,,1.0,5.0,3.0,,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,13.0,46,1.0,0.42857142857142855,0.5,0.5833333333333334,0.5,0.5,0.7647058823529411,0.8333333333333334,0.55,0.775,0.8333333333333334,0.5909090909090909,0.08333333333333333,,0.3333333333333333,21.49532710280374,0.3333333333333333,0.2,0.125,,0.18181818181818182,0.09090909090909091,0.13953488372093023,0.02,,,,0.2222222222222222,,0.1111111111111111,0.2222222222222222,,1.0,0.11764705882352941,1.0,1.0,,0.17647058823529413,0.6666666666666666,1.0,0.5,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.1,1.0,0.4117647058823529,0.43840000000000007,0.36805,0.42062999999999995,0.10526315789473684,0.14285714285714285,0.16129032258064516,0.41935483870967744,13.725,0.5111111111111111,2.0,2.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,4.0,5.0,1.0,1.0,1.0,2.0,9.0,3.0,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,2.0,0.75,0.8,1.0,0.5,0.8,0.29411764705882354,,,0.1111111111111111,,0.11764705882352941,1.0,1.0,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,0.1,1.0,0.1,,0.6666666666666666,,25.159999999999997,1.0,3.0,1.0,1.0,1.0,,,,,True,,,,,,,,,
101261,1610612754,Andre Owens,Andre Owens,101261,IND,23516.0,392,-16.0,784,793,223,267,97,1577,14.0,33.0,3.0,4.0,7.0,13.0,3.0,12.0,5.0,22.0,22.0,67.0,25.0,123.0,815,3.0,6.0,3.0,12.0,8.0,22.0,17.0,39.0,8.0,36.0,2.0,11.0,20.0,47.0,4.0,114.0,2.0,10.0,6.0,27.0,1.0,34.0,13.0,47,5.0,13.0,7.0,12.0,4.0,7.0,12.0,5.0,4.0,24.0,2.0,22.0,37.0,52.0,1.0,12.0,34.0,12.0,7.0,3.0,1.0,3.0,1.0,,,39.0,223,7.0,0.18181818181818182,0.19047619047619047,0.3283582089552239,0.5,0.36363636363636365,0.45794392523364486,0.45,0.3142857142857143,0.5040983606557377,0.5,0.42391304347826086,0.16417910447761194,0.21212121212121213,0.16666666666666666,16.276477146042364,0.5,0.03225806451612903,0.09712230215827339,0.0392156862745098,0.061855670103092786,0.019801980198019802,0.088,0.033707865168539325,0.021739130434782608,0.04504504504504504,,0.03614457831325301,0.09333333333333334,0.14166666666666666,0.0684931506849315,0.09615384615384616,0.3333333333333333,0.308411214953271,0.42424242424242425,0.5384615384615384,0.14285714285714285,0.11214953271028037,0.25,0.3,0.3333333333333333,0.205607476635514,0.22727272727272727,0.25,0.2,0.4,0.75,0.37142857142857144,0.5384615384615384,0.6822429906542056,0.4864509615384615,0.4434125,0.46512968749999994,0.10434782608695652,0.16,0.0975609756097561,0.3170731707317073,8.404477611940298,0.2844387755102041,6.0,9.0,,1.0,,1.0,12.0,31.0,3.0,2.0,12.0,18.0,40.0,1.0,4.0,2.0,13.0,45.0,30.0,12.0,27.0,16.0,11.0,4.0,12.0,1.0,6.0,,3.0,,,2.0,4.0,,,,1.0,0.8333333333333334,0.45,0.25,0.15384615384615385,0.46153846153846156,0.37383177570093457,0.058823529411764705,0.057692307692307696,0.024096385542168676,0.041666666666666664,0.08411214953271028,0.6666666666666666,0.6666666666666666,1.0,0.2897196261682243,0.3870967741935484,0.3870967741935484,0.75,,0.1,,,0.3,0.02857142857142857,,0.34285714285714286,0.16666666666666666,0.4,,26.610000000000003,1.0,9.0,,0.3333333333333333,1.0,1.0,2.0,0.09090909090909091,,True,,,,,,,,,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,5557.0,93,6.0,187,194,82,112,20,381,8.0,17.0,1.0,4.0,4.0,7.0,2.0,3.0,4.0,10.0,14.0,30.0,10.0,50.0,196,1.0,4.0,,2.0,7.0,12.0,7.0,24.0,12.0,16.0,2.0,4.0,1.0,6.0,,13.0,1.0,5.0,1.0,9.0,,10.0,6.0,16,,5.0,5.0,4.0,1.0,2.0,3.0,2.0,,7.0,1.0,6.0,15.0,8.0,1.0,1.0,11.0,4.0,1.0,4.0,1.0,4.0,,,,24.0,82,1.0,0.42857142857142855,0.46153846153846156,0.4666666666666667,0.25,0.5833333333333334,0.5,0.2,0.5,0.5681818181818182,0.2,0.6,0.13333333333333333,0.23529411764705882,,24.285714285714285,0.5714285714285714,,0.11392405063291139,0.09615384615384616,0.043478260869565216,0.038461538461538464,0.09803921568627451,0.07692307692307693,0.09090909090909091,0.08695652173913043,,0.04,0.15384615384615385,0.14285714285714285,0.058823529411764705,,,0.425,0.47058823529411764,0.6153846153846154,0.375,0.075,0.6666666666666666,0.6666666666666666,0.5,0.25,0.4,0.4,0.5,0.8,0.25,0.4117647058823529,0.5714285714285714,0.675,0.52690375,0.5997666666666667,0.5047823529411763,0.11627906976744186,0.125,0.04,0.48,7.093333333333334,0.4385026737967914,,1.0,,,,1.0,4.0,9.0,1.0,1.0,4.0,4.0,10.0,,1.0,1.0,5.0,12.0,9.0,4.0,5.0,1.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,6.0,1.0,0.4,,0.2,0.4,0.25,,0.14285714285714285,0.043478260869565216,,0.025,,,,0.225,0.4444444444444444,0.4444444444444444,1.0,,,,,0.2,0.058823529411764705,,0.23529411764705882,0.25,0.4444444444444444,0.09090909090909091,25.110000000000003,,,,,,,2.0,,,True,,,,,,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,13498.0,225,-1.0,446,454,93,69,54,900,12.0,25.0,,1.0,5.0,5.0,4.0,7.0,12.0,20.0,28.0,52.0,17.0,106.0,457,,3.0,4.0,4.0,6.0,8.0,10.0,31.0,28.0,28.0,,7.0,3.0,20.0,,43.0,2.0,1.0,6.0,18.0,2.0,26.0,3.0,29,1.0,8.0,8.0,11.0,1.0,6.0,9.0,5.0,2.0,20.0,4.0,10.0,20.0,21.0,1.0,1.0,20.0,5.0,4.0,3.0,2.0,3.0,2.0,,,31.0,93,3.0,0.5,0.5,0.5384615384615384,,0.75,0.5632911392405063,,0.75,0.5852272727272727,0.21428571428571427,0.75,0.1346153846153846,0.28,,21.104536489151872,0.55,0.16666666666666666,0.11920529801324503,0.006993006993006993,0.09523809523809523,0.03571428571428571,0.11214953271028037,0.01507537688442211,0.021739130434782608,,0.07692307692307693,0.13333333333333333,0.18421052631578946,0.07352941176470588,0.0851063829787234,0.03125,0.6666666666666666,0.31645569620253167,0.48,0.6666666666666666,0.4166666666666667,0.08860759493670886,0.5714285714285714,0.5714285714285714,0.25,0.25316455696202533,0.6,0.6,0.6666666666666666,0.2,,0.35714285714285715,1.0,0.6582278481012658,0.5145962025316455,0.5464000000000001,0.5345214285714286,0.05952380952380952,0.08771929824561403,0.03773584905660377,0.29245283018867924,9.113461538461538,0.2085201793721973,3.0,7.0,,,1.0,2.0,8.0,20.0,2.0,2.0,4.0,11.0,27.0,,2.0,3.0,6.0,33.0,20.0,8.0,17.0,3.0,9.0,2.0,6.0,,,1.0,1.0,,,4.0,,3.0,,1.0,1.0,1.0,0.4074074074074074,,0.5,0.4074074074074074,0.34177215189873417,,,0.023255813953488372,0.125,0.08860759493670886,0.42857142857142855,0.42857142857142855,1.0,0.25316455696202533,0.4,0.4,1.0,,,,,0.4,0.14285714285714285,0.5,0.2857142857142857,0.5,0.4,,24.91851851851852,,,1.0,,,,,,1.0,True,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,5289.0,88,-4.0,168,173,47,64,22,341,13.0,16.0,6.0,8.0,3.0,3.0,2.0,2.0,2.0,6.0,17.0,24.0,,34.0,173,6.0,9.0,,12.0,3.0,5.0,,6.0,22.0,12.0,12.0,,3.0,4.0,1.0,11.0,,11.0,6.0,12.0,3.0,21.0,11.0,32,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,5.0,8.0,1.0,,1.0,,,,,,,,,,6.0,47,,0.6470588235294118,1.0,0.7083333333333334,0.6666666666666666,0.6,0.68,0.6666666666666666,0.5,0.68,0.6666666666666666,0.5,,,,14.43298969072165,0.3333333333333333,0.375,0.23076923076923078,0.1864406779661017,0.23076923076923078,,0.23076923076923078,0.14102564102564102,0.3157894736842105,0.125,,0.21428571428571427,0.16666666666666666,0.2692307692307692,0.2777777777777778,0.125,,0.64,0.8125,0.8125,0.5384615384615384,0.08,1.0,1.0,1.0,0.24,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.75,0.5,1.0,0.68,0.518866,0.5939888888888888,0.4776416666666666,,,0.35294117647058826,0.17647058823529413,5.695833333333333,0.27976190476190477,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,0.04,,0.125,,0.125,,,,,0.04,,,,,,,,,,,0.16666666666666666,,,,26.1,,,,,,,,,,True,,,,,,,,,
2416,1610612754,Kareem Rush,Kareem Rush,2416,IND,9831.0,164,-39.0,325,328,110,160,34,653,4.0,6.0,,,1.0,1.0,2.0,5.0,3.0,13.0,9.0,24.0,1.0,55.0,341,1.0,3.0,,5.0,3.0,7.0,,18.0,2.0,16.0,,,3.0,6.0,2.0,15.0,,,6.0,8.0,3.0,17.0,,17,,3.0,1.0,8.0,,4.0,3.0,4.0,1.0,11.0,4.0,7.0,14.0,2.0,,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,,18.0,110,,0.1111111111111111,0.1111111111111111,0.375,0.3333333333333333,0.42857142857142855,0.4909090909090909,0.625,0.5,0.49107142857142855,0.625,0.5,,,,18.559556786703602,0.7272727272727273,0.2,0.06557377049180328,,0.15,,0.08641975308641975,,,,,0.07142857142857142,0.02857142857142857,0.08888888888888889,0.16666666666666666,,0.3333333333333333,0.10909090909090909,0.6666666666666666,0.6666666666666666,,0.09090909090909091,0.4,0.4,0.5,0.23636363636363636,0.23076923076923078,0.23076923076923078,,,,0.05555555555555555,1.0,0.6727272727272727,0.4938272727272728,0.37498750000000003,0.44503333333333345,0.017857142857142856,0.04,0.09090909090909091,0.32727272727272727,12.116666666666667,0.3384615384615385,2.0,6.0,,,2.0,3.0,10.0,25.0,1.0,2.0,8.0,12.0,31.0,1.0,1.0,4.0,11.0,33.0,25.0,10.0,3.0,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,1.0,4.0,0.9166666666666666,0.3870967741935484,1.0,0.36363636363636365,0.3870967741935484,0.5636363636363636,,,,0.1,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.4,0.4,0.9,,,,,0.25,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.25,0.4,,24.916129032258063,1.0,3.0,,1.0,1.0,,1.0,,,True,,,,,,,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,12644.0,211,6.0,415,416,87,85,53,831,9.0,14.0,3.0,4.0,1.0,2.0,1.0,1.0,12.0,29.0,22.0,44.0,11.0,82.0,441,4.0,8.0,4.0,12.0,4.0,12.0,6.0,17.0,28.0,16.0,6.0,2.0,12.0,28.0,4.0,68.0,3.0,14.0,14.0,38.0,6.0,58.0,17.0,75,2.0,6.0,2.0,8.0,2.0,3.0,5.0,5.0,1.0,13.0,1.0,14.0,24.0,10.0,1.0,1.0,13.0,5.0,2.0,,,,,1.0,,17.0,87,2.0,0.6363636363636364,0.7368421052631579,0.5,0.5,0.3333333333333333,0.5461538461538461,0.5,0.34375,0.5774647887323944,0.6,0.4473684210526316,0.045454545454545456,0.14285714285714285,,17.72151898734177,0.6153846153846154,0.4,0.25165562913907286,0.109375,0.32558139534883723,0.057692307692307696,0.26804123711340205,0.09444444444444444,0.06666666666666667,0.10526315789473684,0.08333333333333333,0.15789473684210525,0.175,0.3424657534246575,0.32142857142857145,0.0625,,0.2153846153846154,0.6428571428571429,0.75,0.4444444444444444,0.015384615384615385,1.0,1.0,1.0,0.4461538461538462,0.41379310344827586,0.41379310344827586,0.75,0.5,0.75,0.125,0.5,0.5384615384615384,0.48711923076923075,0.4638166666666667,0.446146875,0.07246376811594203,0.10416666666666667,0.14634146341463414,0.2073170731707317,12.747727272727273,0.20963855421686747,2.0,4.0,,,1.0,2.0,7.0,17.0,,,2.0,9.0,21.0,,,1.0,4.0,27.0,17.0,7.0,16.0,8.0,8.0,1.0,7.0,,4.0,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,0.42857142857142855,,0.25,0.42857142857142855,0.3230769230769231,,0.19230769230769232,0.05,0.3333333333333333,0.06153846153846154,0.5,0.5,1.0,0.26153846153846155,0.4117647058823529,0.4117647058823529,1.0,,,,,,0.125,0.5,0.125,,0.4117647058823529,,25.014285714285712,,,,,,,,,2.0,True,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,757.0,13,-3.0,28,30,8,20,2,58,,1.0,,1.0,,,,2.0,2.0,3.0,2.0,6.0,,4.0,30,,1.0,,,,1.0,,,,4.0,,,,1.0,,2.0,,1.0,1.0,,1.0,2.0,1.0,3,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,8,,,,0.3333333333333333,,,0.2857142857142857,,,0.2857142857142857,,,,,,30.0,0.5,1.0,,0.16666666666666666,0.16666666666666666,,0.09090909090909091,0.1,,,,,,,0.16666666666666666,0.2,,0.14285714285714285,,,,0.2857142857142857,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,1.0,,,,0.2857142857142857,0.4333571428571429,0.4486,0.41,,,,,13.033333333333333,0.2857142857142857,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.5,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,25.3,,,,,,,,,,True,,,,,,,,,
