EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedCorner3,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,on
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,51581.0,860,164.0,1803,1787,530,424,223,3590,73.0,120.0,10.0,25.0,21.0,34.0,16.0,40.0,8.0,27.0,24.0,58.0,2.0,7.0,18.0,14.0,66.0,2.0,3.0,4.0,21.0,97.0,187.0,38.0,124.0,67.0,375.0,1902,14.0,33.0,2.0,5.0,12.0,46.0,24.0,53.0,11.0,39.0,23.0,104.0,138.0,56.0,111.0,3.0,22.0,3.0,63.0,14.0,13.0,2.0,21.0,20.0,41.0,11.0,9.0,15.0,2.0,4.0,102.0,10.0,37.0,6.0,34.0,68.0,16.0,118,53.0,171,10.0,24.0,17.0,7.0,16.0,3.0,11.0,24.0,5.0,5.0,1.0,3.0,40.0,4.0,7.0,44.0,90,8.0,10.0,59.0,4.0,3.0,82.0,4.0,40.0,3.0,8.0,7.0,1.0,8.0,5.0,1.0,104.0,530,6.0,3.0,0.711340206185567,0.8023255813953488,0.9736842105263158,0.3064516129032258,0.4,0.28205128205128205,0.3140495867768595,0.5187165775401069,0.42424242424242425,0.4528301886792453,0.49517684887459806,0.4473684210526316,0.44021739130434784,0.5357142857142857,0.5111111111111111,0.49523809523809526,0.3987138263665595,0.016129032258064516,0.06951871657754011,0.1,0.025,0.017241379310344827,0.015151515151515152,18.886198547215496,0.4,0.25806451612903225,0.08571428571428572,0.1223021582733813,0.07581967213114754,0.14166666666666666,0.031545741324921134,0.12814070351758794,0.058385093167701865,0.07906976744186046,0.07142857142857142,0.07482993197278912,0.02127659574468085,0.06097560975609756,0.12371134020618557,0.13138686131386862,0.11555555555555555,0.13836477987421383,0.14814814814814814,0.06369426751592357,0.625,0.3858520900321543,0.6083333333333333,0.6759259259259259,0.7123287671232876,0.12861736334405144,0.4,0.41025641025641024,0.625,0.08681672025723473,0.2962962962962963,0.2962962962962963,0.875,0.1864951768488746,0.41379310344827586,0.42105263157894735,0.9583333333333334,0.21221864951768488,0.21212121212121213,0.2153846153846154,1.0,0.6578947368421053,0.4,0.1,0.05263157894736842,0.07894736842105263,0.6666666666666666,1.0,0.3695652173913043,0.6176470588235294,0.1956521739130435,0.3888888888888889,0.22826086956521738,0.19047619047619047,0.7845659163987139,0.2222222222222222,0.5491873376623376,0.5310096774193549,0.5422044943820225,0.11527377521613832,0.17937219730941703,0.12266666666666666,0.2773333333333333,4.9486631016042795,25.017741935483865,0.29395452024403773,,,,,,,,,,,,,,,,True
101144,1610612743,Von Wafer,Von Wafer,101144,DEN,3257.0,54,-14.0,116,116,82,71,16,232,1.0,4.0,,,1.0,4.0,,1.0,4.0,7.0,,4.0,1.0,,4.0,,5.0,,,,4.0,5.0,12.0,,9.0,2.0,12.0,113,,,,1.0,,,3.0,9.0,,8.0,2.0,8.0,8.0,2.0,,,,,5.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,1.0,,1.0,5.0,,6,1.0,7,1.0,2.0,,2.0,4.0,1.0,2.0,5.0,2.0,2.0,,1.0,9.0,,6.0,1.0,2,,,2.0,,,3.0,1.0,1.0,1.0,,,,1.0,,,8.0,82,1.0,1.0,0.8,0.8,,,,,,0.4166666666666667,,0.3333333333333333,0.23809523809523808,,0.17647058823529413,0.2727272727272727,,0.2222222222222222,0.42857142857142855,,0.08333333333333333,0.25,,,,23.308270676691727,0.4444444444444444,,,0.14285714285714285,0.038461538461538464,0.05555555555555555,,0.11320754716981132,0.020833333333333332,0.07142857142857142,,,,,0.25,0.2,0.05555555555555555,0.07692307692307693,,0.06666666666666667,,0.19047619047619047,0.25,0.3333333333333333,1.0,0.047619047619047616,,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,0.19047619047619047,,,,0.23809523809523808,,,,,,,1.0,,,,0.23529411764705882,0.25,0.23529411764705882,,0.23529411764705882,,0.6190476190476191,,0.495697619047619,0.5982,0.5158705882352941,0.047619047619047616,0.08333333333333333,,0.6666666666666666,12.333333333333336,24.700000000000003,0.7068965517241379,1.0,1.0,,,,,,,,,,,,,,True
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,17121.0,285,28.0,604,599,251,178,68,1203,7.0,17.0,1.0,2.0,4.0,7.0,1.0,3.0,6.0,19.0,3.0,7.0,2.0,2.0,3.0,1.0,12.0,,,1.0,9.0,14.0,39.0,4.0,19.0,9.0,49.0,626,2.0,3.0,,2.0,,4.0,6.0,14.0,3.0,12.0,4.0,25.0,18.0,10.0,9.0,3.0,,2.0,10.0,1.0,2.0,,48.0,18.0,66.0,13.0,5.0,34.0,4.0,10.0,150.0,2.0,3.0,,15.0,15.0,,30,5.0,35,,18.0,8.0,10.0,11.0,7.0,6.0,12.0,2.0,5.0,,2.0,23.0,1.0,9.0,11.0,25,,,9.0,,1.0,13.0,1.0,5.0,2.0,2.0,1.0,,4.0,2.0,,25.0,251,2.0,2.0,0.6428571428571429,0.6428571428571429,0.75,0.21052631578947367,,0.25,0.23529411764705882,0.358974358974359,0.6666666666666666,0.42857142857142855,0.3448275862068966,0.4,0.40384615384615385,0.3828125,0.4,0.44642857142857145,0.3275862068965517,,0.05128205128205128,0.11764705882352941,,,,12.7007299270073,0.4782608695652174,,,0.07425742574257425,0.01775147928994083,0.16304347826086957,0.02,0.10204081632653061,0.01858736059479554,0.012658227848101266,0.03571428571428571,0.016129032258064516,0.014084507042253521,0.034482758620689655,0.023809523809523808,0.11428571428571428,0.10843373493975904,0.16129032258064516,0.16666666666666666,,0.5,0.29310344827586204,0.4117647058823529,0.4666666666666667,0.7142857142857143,0.05172413793103448,0.3333333333333333,0.3333333333333333,,0.3275862068965517,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.20689655172413793,0.08333333333333333,0.08333333333333333,,0.4,0.5,,0.4,,,,0.2692307692307692,0.5714285714285714,0.11538461538461539,0.6666666666666666,0.34615384615384615,0.1111111111111111,0.6206896551724138,0.1,0.5104642857142857,0.5876625,0.518225,0.08064516129032258,0.11627906976744186,0.08163265306122448,0.5102040816326531,9.584615384615386,27.694736842105264,0.4155629139072848,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,True
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,10613.0,177,1.0,375,371,138,129,35,746,9.0,17.0,,,4.0,7.0,2.0,2.0,1.0,5.0,1.0,5.0,,1.0,3.0,6.0,17.0,,1.0,1.0,6.0,12.0,24.0,7.0,22.0,12.0,57.0,407,,,,1.0,3.0,3.0,5.0,10.0,2.0,9.0,4.0,20.0,14.0,10.0,21.0,,,1.0,16.0,6.0,2.0,,10.0,9.0,19.0,7.0,2.0,7.0,,3.0,47.0,3.0,3.0,,5.0,13.0,,18,6.0,24,,1.0,1.0,,4.0,2.0,2.0,3.0,,2.0,,,7.0,,2.0,11.0,20,1.0,,12.0,1.0,,20.0,,10.0,,2.0,1.0,,2.0,2.0,,20.0,138,2.0,,0.5833333333333334,0.5833333333333334,1.0,0.3181818181818182,,0.2222222222222222,0.3333333333333333,0.5,,0.5,0.4891304347826087,,0.42105263157894735,0.5089285714285714,0.5,0.43478260869565216,0.4782608695652174,,0.08333333333333333,0.11764705882352941,,,,15.217391304347828,0.5714285714285714,,,0.09219858156028368,0.03225806451612903,0.15151515151515152,0.05357142857142857,0.10344827586206896,0.040268456375838924,0.046511627906976744,0.05263157894736842,,0.027777777777777776,0.1,0.09090909090909091,0.08,0.09836065573770492,0.12,0.25,,1.0,0.3695652173913043,0.5294117647058824,0.6,0.6666666666666666,0.043478260869565216,1.0,1.0,,0.10869565217391304,0.2,0.2,1.0,0.10869565217391304,0.2,0.2,1.0,0.3695652173913043,0.35294117647058826,0.35294117647058826,1.0,,,,,1.0,,,0.3684210526315789,0.5714285714285714,0.15789473684210525,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.8478260869565217,0.375,0.5688666666666666,0.58455,0.5672583333333334,0.17857142857142858,0.29411764705882354,0.05263157894736842,0.3508771929824561,4.8,25.69090909090909,0.368,,,,1.0,,,,,,,,,,,,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,85245.0,1421,204.0,2968,2956,1102,853,348,5924,119.0,200.0,19.0,33.0,35.0,59.0,13.0,37.0,22.0,47.0,31.0,73.0,9.0,8.0,24.0,126.0,317.0,8.0,20.0,47.0,123.0,154.0,284.0,157.0,390.0,128.0,907.0,3131,22.0,40.0,12.0,29.0,7.0,87.0,48.0,85.0,55.0,147.0,58.0,319.0,142.0,166.0,399.0,72.0,16.0,8.0,309.0,126.0,27.0,4.0,85.0,43.0,128.0,27.0,16.0,56.0,13.0,16.0,299.0,10.0,33.0,,38.0,66.0,5.0,109,43.0,152,11.0,62.0,46.0,16.0,60.0,8.0,31.0,52.0,9.0,29.0,3.0,6.0,112.0,7.0,35.0,71.0,144,1.0,16.0,142.0,6.0,8.0,178.0,22.0,80.0,14.0,11.0,9.0,1.0,12.0,4.0,1.0,319.0,1102,18.0,13.0,0.461038961038961,0.4863013698630137,0.8471337579617835,0.4025641025641026,0.41379310344827586,0.3741496598639456,0.4109947643979058,0.5422535211267606,0.55,0.5647058823529412,0.577893175074184,0.5797101449275363,0.5625,0.6048064085447263,0.6041666666666666,0.5973782771535581,0.5786350148367952,0.010256410256410256,0.09507042253521127,0.11,0.10810810810810811,0.0136986301369863,0.00946372239747634,25.526237770530688,0.5357142857142857,0.049019607843137254,,0.06918238993710692,0.04,0.09476309226932668,0.02092050209205021,0.07675276752767528,0.03300076745970836,0.06,0.035175879396984924,0.018115942028985508,0.019444444444444445,0.025423728813559324,0.038922155688622756,0.03619909502262444,0.11278195488721804,0.09225092250922509,0.1,0.035483870967741936,0.3333333333333333,0.29673590504451036,0.595,0.6685393258426966,0.46218487394957986,0.05489614243323442,0.35135135135135137,0.3939393939393939,0.38461538461538464,0.06973293768545995,0.46808510638297873,0.4782608695652174,0.5,0.1083086053412463,0.4246575342465753,0.4305555555555556,0.9354838709677419,0.47032640949554894,0.39747634069400634,0.4012738853503185,0.8253968253968254,0.4782608695652174,0.5757575757575758,0.3157894736842105,0.13043478260869565,0.2898550724637681,0.4,0.75,0.2543103448275862,0.5932203389830508,0.10344827586206896,0.3333333333333333,0.5301724137931034,0.3821138211382114,0.8753709198813057,0.4077669902912621,0.5447121987951807,0.5256714285714285,0.5232770270270269,0.11428571428571428,0.23391812865497075,0.09592061742006615,0.35170893054024255,4.2943661971830975,25.87769230769231,0.37129380053908356,1.0,,1.0,1.0,,4.0,1.0,2.0,4.0,2.0,0.02127659574468085,0.4444444444444444,0.75,0.010178117048346057,,True
2212,1610612743,Steven Hunter,Steven Hunter,2212,DEN,3469.0,58,11.0,123,121,74,58,13,244,5.0,6.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,5.0,8.0,,,7.0,17.0,118,,,,,2.0,2.0,1.0,2.0,,,3.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,3.0,2.0,9,3.0,12,,,,,1.0,,,4.0,2.0,1.0,,,5.0,,3.0,8.0,12,,2.0,9.0,,,13.0,2.0,7.0,1.0,4.0,2.0,2.0,4.0,2.0,,5.0,74,2.0,1.0,0.6,0.6,,,,,,0.625,,0.5,0.625,,0.5,0.6071428571428571,1.0,0.4166666666666667,,,,,,,,13.86861313868613,0.2,0.16666666666666666,0.16666666666666666,0.05172413793103448,0.041666666666666664,0.23529411764705882,0.05263157894736842,0.09333333333333334,0.046511627906976744,0.07692307692307693,,,,0.25,0.125,,,0.1111111111111111,0.375,,0.5,0.75,0.8333333333333334,0.8333333333333334,0.6,0.25,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.75,,0.5365625,,0.45505,0.5384615384615384,0.5384615384615384,0.11764705882352941,0.29411764705882354,2.0500000000000003,,0.6016260162601627,,,,,,,,,,,,,,,,True
200784,1610612743,Bobby Jones,Bobby Jones,200784,DEN,8445.0,141,-13.0,294,293,84,98,26,587,8.0,18.0,3.0,4.0,3.0,7.0,1.0,4.0,2.0,3.0,3.0,11.0,1.0,2.0,4.0,4.0,9.0,1.0,1.0,2.0,4.0,11.0,25.0,7.0,20.0,14.0,57.0,297,3.0,4.0,1.0,2.0,1.0,10.0,3.0,8.0,4.0,8.0,2.0,20.0,16.0,6.0,21.0,,4.0,,9.0,4.0,5.0,,6.0,4.0,10.0,2.0,2.0,5.0,1.0,,24.0,2.0,4.0,,3.0,9.0,5.0,17,6.0,23,1.0,4.0,,4.0,3.0,,,7.0,1.0,3.0,1.0,2.0,10.0,,1.0,11.0,27,2.0,3.0,11.0,,1.0,18.0,1.0,8.0,1.0,,,,,,,20.0,84,4.0,1.0,0.7272727272727273,0.8888888888888888,1.0,0.35,0.5,0.5,0.35,0.44,0.75,0.375,0.4777777777777778,0.75,0.5625,0.5377358490566038,0.7142857142857143,0.5882352941176471,0.4444444444444444,,0.2,0.2777777777777778,,,,19.565217391304348,0.3,0.3333333333333333,,0.1125,0.058823529411764705,0.07894736842105263,0.04,0.1016949152542373,0.05084745762711865,0.06060606060606061,0.13333333333333333,,0.02631578947368421,0.08333333333333333,0.15384615384615385,0.16666666666666666,0.05555555555555555,0.06896551724137931,0.1111111111111111,0.047619047619047616,,0.4,0.4444444444444444,0.6153846153846154,0.625,0.08888888888888889,0.25,0.25,1.0,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.24444444444444444,0.2727272727272727,0.2727272727272727,1.0,0.2,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.75,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,1.0,0.4375,0.42857142857142855,0.25,0.5,0.25,0.5,0.8444444444444444,0.4444444444444444,0.5587633333333333,0.5735250000000001,0.5515625,0.17307692307692307,0.25,0.17543859649122806,0.3508771929824561,3.4679999999999995,24.535000000000004,0.2857142857142857,,,,,,,1.0,,1.0,,,,,0.05,,True
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,56717.0,945,242.0,1968,1966,615,435,231,3934,66.0,90.0,18.0,26.0,22.0,29.0,1.0,8.0,5.0,18.0,16.0,27.0,3.0,6.0,9.0,16.0,51.0,,3.0,8.0,17.0,72.0,116.0,32.0,78.0,41.0,281.0,2011,19.0,29.0,2.0,6.0,10.0,54.0,23.0,38.0,14.0,26.0,20.0,108.0,112.0,32.0,96.0,,22.0,1.0,50.0,16.0,12.0,,40.0,21.0,61.0,13.0,8.0,19.0,3.0,18.0,143.0,19.0,37.0,2.0,43.0,90.0,8.0,141,58.0,199,2.0,42.0,29.0,13.0,19.0,5.0,14.0,17.0,3.0,5.0,,1.0,36.0,5.0,10.0,49.0,111,12.0,6.0,49.0,5.0,9.0,53.0,5.0,25.0,4.0,24.0,13.0,6.0,24.0,10.0,,108.0,615,11.0,3.0,0.7777777777777778,0.9180327868852459,1.0,0.41025641025641024,0.3333333333333333,0.5384615384615384,0.4155844155844156,0.6206896551724138,0.6551724137931034,0.6052631578947368,0.6185567010309279,0.6285714285714286,0.6875,0.6444954128440367,0.675,0.7105263157894737,0.4020618556701031,,0.10344827586206896,0.13333333333333333,,,,11.349419124218052,0.5277777777777778,0.13333333333333333,0.02631578947368421,0.14150943396226415,0.06954887218045112,0.16287878787878787,0.05604719764011799,0.14777777777777779,0.0642939150401837,0.07339449541284404,0.06666666666666667,0.0670391061452514,0.05747126436781609,0.05128205128205128,0.14485981308411214,0.16,0.12867647058823528,0.18478260869565216,0.1125,0.02666666666666667,0.4166666666666667,0.4639175257731959,0.7333333333333333,0.8461538461538461,0.7575757575757576,0.041237113402061855,0.125,0.125,1.0,0.09278350515463918,0.2777777777777778,0.2777777777777778,1.0,0.13917525773195877,0.5925925925925926,0.5925925925925926,1.0,0.26288659793814434,0.3137254901960784,0.3137254901960784,1.0,0.7428571428571429,0.6923076923076923,0.3888888888888889,0.08571428571428572,0.08571428571428572,,,0.453125,0.7586206896551724,0.140625,0.6666666666666666,0.265625,0.47058823529411764,0.865979381443299,0.32,0.5621987046632124,0.5623942307692307,0.560179365079365,0.11682242990654206,0.18382352941176472,0.19217081850533807,0.38434163701067614,3.7465517241379307,24.72051282051282,0.3125,,,,5.0,1.0,2.0,,,,1.0,,0.6666666666666666,1.0,,1.0,True
2366,1610612743,Mike Wilks,Mike Wilks,2366,DEN,2204.0,37,-9.0,75,78,20,27,8,153,,1.0,,,,,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,6.0,2.0,2.0,,10.0,75,1.0,1.0,,,,2.0,2.0,3.0,2.0,2.0,,10.0,2.0,2.0,6.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,1.0,2.0,,3,3.0,6,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,,1.0,2,,,,,,,,,,,,,,,,10.0,20,,,0.5,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.625,1.0,1.0,0.625,1.0,1.0,0.25,,0.16666666666666666,,,,,11.904761904761905,0.5,,,0.11764705882352941,0.1111111111111111,0.09090909090909091,0.0625,0.10714285714285714,0.08823529411764706,0.125,,0.14285714285714285,0.07692307692307693,,0.14285714285714285,,0.1,0.1111111111111111,,,,0.125,,,,0.125,1.0,1.0,,0.5,0.25,0.3333333333333333,1.0,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,0.2,1.0,0.2,1.0,0.375,1.0,0.46705,,0.46986,,,0.2,1.0,14.933333333333335,24.6,0.26666666666666666,,,,,,,,,,,0.25,,,,,True
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,9461.0,158,7.0,331,325,58,54,29,656,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,5.0,1.0,,,8.0,22.0,,1.0,1.0,4.0,6.0,16.0,12.0,27.0,2.0,50.0,352,1.0,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,4.0,2.0,7.0,2.0,10.0,36.0,,,1.0,21.0,8.0,2.0,,17.0,5.0,22.0,5.0,,14.0,,3.0,49.0,,2.0,,,10.0,,10,2.0,12,,5.0,3.0,2.0,4.0,1.0,4.0,1.0,,,,,5.0,,,3.0,7,,,7.0,,1.0,2.0,,1.0,,,,,,,,7.0,58,,,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,0.5,0.25,0.46153846153846156,0.375,1.0,0.5,0.5581395348837209,0.8333333333333334,0.4166666666666667,0.5681818181818182,0.8333333333333334,0.5,0.627906976744186,,0.125,0.14285714285714285,0.5,,,13.535911602209945,0.8,,,0.09433962264150944,0.02857142857142857,,,0.06896551724137931,0.014285714285714285,,,0.09090909090909091,,,0.10526315789473684,0.12,0.06976744186046512,,,,,0.16279069767441862,0.42857142857142855,0.5,,0.046511627906976744,0.5,1.0,,0.16279069767441862,0.2857142857142857,0.2857142857142857,0.5,0.11627906976744186,0.8,0.8,1.0,0.5116279069767442,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,1.0,,,0.6666666666666666,0.25,0.7906976744186046,0.38095238095238093,0.5224976190476189,,0.51493,0.022727272727272728,0.058823529411764705,0.1,0.14,10.08125,25.807407407407407,0.17522658610271905,,,,,,1.0,,,,,,1.0,1.0,,,True
