EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,Corner3Assists,Travels,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,SelfOReb,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Defensive 3 Seconds Violations,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,Offensive Fouls Drawn,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,HeaveMakes
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,2726.0,45,-9.0,84,83,33,49,6.0,167,4.0,6.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,8.0,13.0,1.0,6.0,22.0,83,3.0,5.0,4.0,10.0,2.0,14.0,1.0,1.0,10.0,1.0,11.0,1.0,5.0,3.0,2.0,23.0,3.0,4.0,7.0,7.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,33,3.0,1.0,0.125,0.125,0.6153846153846154,0.6,0.5714285714285714,0.6,0.6470588235294118,0.7142857142857143,0.0714285714285714,0.0769230769230769,0.1666666666666666,23.07692307692308,1.0,0.1538461538461538,0.1764705882352941,0.1627906976744186,0.3333333333333333,0.1818181818181818,0.1666666666666666,1.0,0.4285714285714285,0.6666666666666666,0.8,0.25,0.2857142857142857,0.75,0.75,0.2142857142857142,0.3333333333333333,0.3333333333333333,0.0714285714285714,0.6,0.6666666666666666,0.5,0.4981964285714286,0.5782,0.125,0.1333333333333333,0.4545454545454545,6.43076923076923,26.0,0.3928571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,2982.0,50,-23.0,83,87,14,8,11.0,170,5.0,11.0,1.0,1.0,,1.0,3.0,10.0,,8.0,22.0,1.0,1.0,20.0,92,1.0,2.0,1.0,6.0,12.0,4.0,,1.0,2.0,,2.0,,2.0,,,4.0,1.0,8.0,9.0,13.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,4.0,3.0,2.0,1.0,,,,,,6.0,14,,,0.75,0.75,0.3636363636363636,0.5,0.4130434782608695,0.8333333333333334,0.4166666666666667,0.75,0.0434782608695652,0.0454545454545454,,30.526315789473685,0.4,0.2857142857142857,0.0625,0.2045454545454545,0.2307692307692307,0.0769230769230769,,,0.4782608695652174,0.4545454545454545,0.4545454545454545,0.8,0.0434782608695652,,,0.4347826086956521,0.3,0.3,,0.3333333333333333,1.0,0.5217391304347826,0.4872217391304348,0.5243333333333333,0.0416666666666666,0.0434782608695652,0.3,8.6,22.7,0.1686746987951807,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1052631578947368,0.0909090909090909,0.125,0.1363636363636363,0.1428571428571428,0.5,0.6666666666666666,0.0434782608695652,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5533666666666667,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,5616.0,94,,169,174,57,47,23.0,343,6.0,6.0,3.0,3.0,,1.0,1.0,7.0,,7.0,14.0,1.0,1.0,15.0,163,4.0,6.0,1.0,9.0,10.0,4.0,,1.0,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,3.0,6.0,10.0,17.0,4.0,3.0,,,,1.0,,,4.0,7.0,1.0,2.0,1.0,,4.0,3.0,4.0,3.0,9.0,57,,,0.7142857142857143,0.8333333333333334,0.5,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.46875,0.6428571428571429,0.0666666666666666,0.0714285714285714,,8.762886597938145,,0.0983606557377049,0.1428571428571428,0.1097560975609756,0.0344827586206896,0.1176470588235294,0.25,0.75,0.4,1.0,1.0,0.6666666666666666,0.0666666666666666,,,0.4666666666666667,0.1428571428571428,0.1428571428571428,,0.5,1.0,0.4666666666666667,0.4956366666666666,0.4890166666666666,0.0625,0.0666666666666666,0.6,10.078571428571433,22.8,0.3372781065088757,1.0,1.0,,1.0,,,,2.0,2.0,5.0,,,,5.0,7.0,,1.0,,,,,,,1.0,1.0,0.8333333333333334,1.0,0.0746268656716417,0.0804597701149425,0.1176470588235294,0.0344827586206896,0.1304347826086956,0.2222222222222222,1.0,0.0666666666666666,,,,0.5,1.0,,,0.4458499999999999,0.3333333333333333,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.125,0.1,0.0952380952380952,0.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,4502.0,75,-11.0,136,139,43,45,14.0,275,7.0,12.0,3.0,3.0,2.0,2.0,,,,9.0,14.0,,2.0,20.0,139,4.0,4.0,1.0,9.0,8.0,10.0,,,2.0,1.0,3.0,,,,2.0,7.0,3.0,12.0,16.0,19.0,2.0,,2.0,,2.0,5.0,,1.0,4.0,11.0,5.0,6.0,2.0,1.0,1.0,,1.0,1.0,9.0,43,1.0,1.0,0.4444444444444444,0.6666666666666666,0.6428571428571429,1.0,0.6428571428571429,1.0,0.5882352941176471,0.9,,,,14.56953642384106,0.4,0.2608695652173913,0.1363636363636363,0.2205882352941176,0.217391304347826,0.2142857142857142,,1.0,0.8571428571428571,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.1428571428571428,1.0,1.0,,,,,0.75,1.0,0.8571428571428571,0.5574071428571429,0.60105,0.125,0.125,0.45,1.3642857142857143,,0.3161764705882353,4.0,5.0,,,,,,4.0,5.0,8.0,,,,2.0,3.0,,3.0,,1.0,,,,,0.8,0.8,0.8,,0.037037037037037,0.0428571428571428,,,0.25,0.4285714285714285,,,,,,1.0,0.8,,,0.560725,0.4,,6.0,1.0,1.0,2.0,,1.0,,1.0,0.0625,0.1052631578947368,0.0833333333333333,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2229,1610612740,Mike James,Mike James,2229,NOH,10991.0,183,-8.0,329,337,101,112,39.0,666,9.0,20.0,1.0,4.0,5.0,10.0,1.0,11.0,18.0,15.0,41.0,23.0,6.0,57.0,327,3.0,13.0,,12.0,12.0,18.0,18.0,6.0,5.0,1.0,6.0,1.0,3.0,,2.0,13.0,5.0,9.0,14.0,17.0,4.0,1.0,4.0,1.0,3.0,7.0,1.0,,6.0,12.0,7.0,6.0,4.0,,,,,,12.0,101,1.0,,0.4,0.4,0.3658536585365853,0.2307692307692307,0.3984375,0.3333333333333333,0.4318181818181818,0.3333333333333333,0.359375,0.1463414634146341,0.2,19.67654986522911,0.5714285714285714,0.0756302521008403,0.0961538461538461,0.0818713450292397,0.0862068965517241,0.1025641025641025,0.0769230769230769,,0.3125,0.45,0.5625,0.5555555555555556,0.15625,0.5,0.625,0.171875,0.0909090909090909,0.0909090909090909,0.28125,0.2222222222222222,0.25,0.671875,0.5027671874999999,0.4606416666666666,0.0606060606060606,0.0930232558139534,0.2105263157894736,6.873170731707316,24.721739130434784,0.3069908814589666,3.0,3.0,2.0,5.0,,,7.0,3.0,4.0,9.0,2.0,5.0,21.0,2.0,3.0,,3.0,1.0,1.0,1.0,0.3043478260869565,0.4,0.3043478260869565,0.75,0.9,0.9,0.2,0.0157480314960629,0.0182926829268292,0.0303030303030303,0.0181818181818181,0.081081081081081,0.0416666666666666,,0.078125,0.4,0.4,1.0,0.6,1.0,,,0.491425,0.1578947368421052,,,1.0,,3.0,,1.0,,,0.027027027027027,,0.0333333333333333,,,1.0,,,0.6666666666666666,5.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0277777777777777,0.2,0.2777777777777778,0.2777777777777778,1.0,0.2,1.0,1.0,0.2777777777777778,0.4,0.2777777777777778,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,4016.0,67,-3.0,118,123,39,51,11.0,241,3.0,6.0,,1.0,5.0,10.0,3.0,7.0,1.0,11.0,23.0,1.0,7.0,29.0,110,3.0,7.0,5.0,11.0,12.0,10.0,1.0,2.0,3.0,,3.0,,3.0,,,6.0,2.0,7.0,9.0,12.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,6.0,9.0,9.0,3.0,2.0,1.0,1.0,1.0,,11.0,39,1.0,2.0,0.5454545454545454,0.6,0.4782608695652174,0.4285714285714285,0.4583333333333333,0.375,0.5178571428571429,0.5,0.0416666666666666,0.0869565217391304,0.1666666666666666,25.384615384615383,0.6,0.1627906976744186,0.08,0.1323529411764706,0.1428571428571428,0.0526315789473684,0.1666666666666666,,0.25,0.5,0.6,0.6666666666666666,0.4166666666666667,0.5,0.5555555555555556,0.2916666666666667,0.4285714285714285,0.4285714285714285,0.0416666666666666,0.125,,0.2916666666666667,0.4311729166666666,0.3865937499999999,0.1153846153846153,0.12,0.3793103448275862,9.22608695652174,25.8,0.3305084745762712,1.0,2.0,,,,,,1.0,2.0,2.0,,1.0,,2.0,3.0,,2.0,,1.0,,,,,0.5,0.5,0.5,0.1,0.0434782608695652,0.0483870967741935,,0.0625,0.0909090909090909,0.2727272727272727,0.6666666666666666,,,,,1.0,0.5,,,0.5722,0.0689655172413793,,2.0,1.0,,1.0,,1.0,,,0.0625,0.0769230769230769,0.0714285714285714,,1.0,,,,,,,,,1.0,,,,,1.0,,,0.4,,,,,,,0.125,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,3723.0,62,22.0,114,113,31,50,9.0,227,2.0,2.0,1.0,1.0,1.0,5.0,2.0,5.0,6.0,5.0,12.0,10.0,,25.0,102,1.0,2.0,,5.0,4.0,6.0,6.0,2.0,2.0,,2.0,,1.0,,1.0,4.0,2.0,6.0,9.0,11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,5.0,31,,,0.4,0.5,0.4166666666666667,0.5,0.5681818181818182,0.5,0.5681818181818182,0.5,0.4545454545454545,0.1666666666666666,,19.35483870967742,1.0,0.1395348837209302,0.0869565217391304,0.1212121212121212,0.15,0.0666666666666666,0.125,,0.0909090909090909,1.0,1.0,0.5,0.2272727272727272,0.2,0.3333333333333333,0.2272727272727272,0.4,0.4,0.2727272727272727,0.2,1.0,0.5454545454545454,0.4810772727272727,0.53509,,,0.2,10.341666666666669,24.65,0.2719298245614035,1.0,1.0,3.0,4.0,,1.0,5.0,1.0,2.0,2.0,1.0,3.0,12.0,2.0,2.0,,,,,0.8,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.4,0.054054054054054,0.0357142857142857,0.0909090909090909,0.0714285714285714,0.1428571428571428,0.1111111111111111,0.5,0.1818181818181818,0.75,0.75,1.0,0.5,1.0,0.2,,0.4622,0.08,,2.0,,1.0,,,,,1.0,,,,,,,,,,2.0,,,1.0,2.0,,,2.0,1.0,,,0.1,,0.3333333333333333,0.3333333333333333,0.5,,,,0.4,0.5,0.3333333333333333,,3.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,5002.0,83,-2.0,153,156,52,61,21.0,309,8.0,8.0,3.0,3.0,,1.0,2.0,5.0,1.0,10.0,14.0,1.0,11.0,34.0,148,3.0,4.0,6.0,12.0,14.0,6.0,1.0,,8.0,1.0,9.0,,7.0,,1.0,19.0,7.0,9.0,16.0,17.0,4.0,2.0,3.0,3.0,,7.0,,4.0,7.0,8.0,7.0,11.0,5.0,1.0,2.0,1.0,2.0,,12.0,52,,1.0,0.7,0.7777777777777778,0.7142857142857143,0.75,0.7666666666666667,0.75,0.85,0.8571428571428571,0.0666666666666666,,,15.428571428571429,0.4285714285714285,0.1578947368421052,0.3043478260869565,0.2,0.2121212121212121,0.2222222222222222,0.6,,0.5333333333333333,1.0,1.0,0.75,0.0666666666666666,,,0.3333333333333333,0.4,0.4,0.0666666666666666,0.75,1.0,0.6,0.5355800000000001,0.5361250000000001,0.2631578947368421,0.2777777777777778,0.3529411764705882,6.807142857142857,25.4,0.3398692810457516,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0169491525423728,0.0140845070422535,,0.0344827586206896,0.1818181818181818,,0.5,,,,,1.0,1.0,,,0.5436,0.0588235294117647,,2.0,,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,2749.0,46,1.0,85,87,35,34,8.0,172,3.0,5.0,,1.0,1.0,5.0,2.0,4.0,,6.0,14.0,,1.0,13.0,79,2.0,5.0,,4.0,4.0,8.0,,3.0,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,1.0,3.0,6.0,9.0,1.0,1.0,2.0,,2.0,5.0,1.0,1.0,1.0,2.0,8.0,7.0,4.0,,2.0,2.0,2.0,,4.0,35,,,0.3333333333333333,0.4,0.4285714285714285,0.4,0.4285714285714285,0.4,0.3823529411764705,0.4,,0.2142857142857142,0.4,23.655913978494624,0.4,0.0967741935483871,0.0769230769230769,0.0909090909090909,0.125,0.0909090909090909,,,0.3571428571428571,0.6,1.0,0.6666666666666666,0.3571428571428571,0.2,0.25,0.2857142857142857,0.5,0.5,,0.2,,0.3571428571428571,0.43775,0.3978799999999999,0.2352941176470588,0.2352941176470588,0.3076923076923077,7.821428571428571,,0.4117647058823529,1.0,1.0,,,,,,1.0,1.0,2.0,,,,3.0,3.0,1.0,3.0,,,,,,,1.0,1.0,1.0,0.2,0.1034482758620689,0.0789473684210526,,0.1333333333333333,0.1,,,,,,,1.0,1.0,,,0.5352,0.1538461538461538,,2.0,,2.0,,,,,0.5,,0.125,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,3406.0,57,-12.0,99,101,17,22,14.0,200,4.0,7.0,1.0,1.0,,3.0,,,,4.0,10.0,,6.0,14.0,115,1.0,2.0,1.0,3.0,2.0,6.0,,,2.0,,2.0,,,,2.0,4.0,1.0,4.0,6.0,14.0,,,,,,1.0,,1.0,7.0,14.0,7.0,7.0,4.0,,2.0,1.0,2.0,,3.0,17,,,0.25,0.5,0.4,0.5,0.4,0.5,0.5384615384615384,0.5,,,,12.280701754385966,,0.1111111111111111,0.0833333333333333,0.1041666666666666,0.2105263157894736,,0.3333333333333333,,0.7,0.5714285714285714,0.5714285714285714,0.25,0.3,,,,,,,0.5,1.0,0.7,0.4850399999999999,0.5215,0.3076923076923077,0.3076923076923077,0.2142857142857142,3.3899999999999992,,0.1717171717171717,2.0,3.0,,,,,,2.0,3.0,6.0,,,,7.0,8.0,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.75,,0.1794871794871795,0.1489361702127659,0.2,0.1666666666666666,,,,,,,,1.0,0.6666666666666666,,,0.5718666666666666,0.4285714285714285,2.0,4.0,,1.0,,,1.0,,0.25,,0.1818181818181818,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
