EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,LostBallTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Corner3PctBlocked,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,on,Clear Path Fouls,BlockedLongMidRange,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,1219.0,20,-8.0,39,39,24,9,6.0,78,2,4,2.0,2.0,3.0,1.0,2.0,3,6,6,44,1.0,3.0,2.0,3.0,4.0,6.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,24,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5,0.3333333333333333,0.75,0.5,0.3333333333333333,0.75,0.16666666666666666,0.25,16.666666666666668,1.0,0.09090909090909091,0.18181818181818182,0.5,0.18181818181818182,0.2,0.18181818181818182,0.5,0.125,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.5523666666666667,0.4618,0.56615,0.3333333333333333,1.0,3.8666666666666667,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,17035.0,284,3.0,544,540,191,183,60.0,1084,4,5,,,,4.0,11.0,19,43,66,534,2.0,5.0,9.0,2.0,10.0,24.0,30.0,8.0,3.0,3.0,6.0,7.0,26.0,2.0,35.0,9.0,44.0,6.0,3.0,13.0,2.0,17.0,3.0,19.0,35.0,12.0,7.0,24.0,191,0.7894736842105263,0.8333333333333334,0.4418604651162791,0.4,0.2,0.3875,0.5,0.36666666666666664,0.39634146341463417,0.5625,0.3709677419354839,0.06976744186046512,,16.123778501628664,0.07407407407407407,0.11403508771929824,0.033707865168539325,0.11666666666666667,0.034482758620689655,0.11458333333333333,0.033962264150943396,0.016129032258064516,0.03225806451612903,0.04,0.09090909090909091,0.06382978723404255,0.0625,0.8,0.8,1.0,0.1375,0.36363636363636365,0.4444444444444444,,,,0.525,0.46871,0.43163,0.4701699999999999,0.13636363636363635,0.36363636363636365,14.06976744186046,0.35110294117647056,11.0,27.0,2.0,7.0,2.0,5.0,6.0,30.0,1.0,2.0,4.0,15.0,8.0,37.0,4.0,1.0,2.0,2.0,6.0,20.0,2.0,24.0,2.0,30.0,6.0,7.0,6.0,13.0,4.0,2.0,2.0,2.0,3.0,32.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.21621621621621623,0.5,0.3,0.21621621621621623,0.4625,0.18181818181818182,0.037037037037037035,0.23529411764705882,0.0196078431372549,0.06153846153846154,0.16,0.09259259259259259,0.3076923076923077,0.02040816326530612,1.0,0.5,0.3375,0.4074074074074074,0.4230769230769231,0.8181818181818182,0.0875,0.2857142857142857,0.2857142857142857,1.0,0.375,0.2,0.2,1.0,0.2857142857142857,0.5,1.0,0.16666666666666666,0.4,0.5,0.26666666666666666,0.2,0.024390243902439025,0.044444444444444446,24.635135135135133,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,7182.0,120,26.0,230,222,90,81,25.0,452,3,7,2.0,2.0,3.0,4.0,9.0,10,24,58,211,2.0,2.0,13.0,6.0,10.0,32.0,4.0,16.0,1.0,,4.0,3.0,13.0,2.0,18.0,4.0,22.0,2.0,2.0,3.0,1.0,6.0,1.0,2.0,7.0,10.0,,32.0,90,0.2,0.25,0.4166666666666667,1.0,0.6,0.5789473684210527,1.25,0.7058823529411765,0.6590909090909091,1.3,0.8,0.041666666666666664,0.14285714285714285,19.45525291828794,0.15384615384615385,0.13829787234042554,0.05063291139240506,0.13636363636363635,,0.13793103448275862,0.035398230088495575,0.037037037037037035,,,0.1111111111111111,0.1875,0.18421052631578946,0.42857142857142855,0.5,0.3333333333333333,0.23684210526315788,0.4444444444444444,0.4444444444444444,0.5,0.17647058823529413,0.6666666666666666,0.5526315789473685,0.4835671052631579,0.5805166666666667,0.4868382352941177,0.22413793103448276,0.5517241379310345,9.133333333333335,0.391304347826087,3.0,8.0,4.0,6.0,2.0,4.0,4.0,8.0,,,2.0,3.0,8.0,14.0,14.0,2.0,2.0,3.0,4.0,7.0,8.0,21.0,4.0,8.0,4.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,,16.0,1.0,,3.0,,1.0,,,,,2.0,,16.0,,5.0,1.0,1.0,1.0,,,,,,0.875,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,0.3684210526315789,,,0.5,0.08333333333333333,0.03571428571428571,0.08333333333333333,0.24,,0.05263157894736842,,0.25,0.21052631578947367,0.375,0.375,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.21052631578947367,0.5,0.5,0.75,,,,0.23529411764705882,0.5,0.17647058823529413,0.6666666666666666,0.5,0.16279069767441862,0.18518518518518517,24.014285714285716,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.125,,,,,,,,,,,True,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,3555.0,59,-14.0,120,119,53,44,12.0,239,1,3,,1.0,3.0,1.0,3.0,7,18,30,121,1.0,1.0,2.0,5.0,12.0,23.0,12.0,2.0,1.0,1.0,,4.0,6.0,,10.0,1.0,11.0,,,4.0,,7.0,2.0,4.0,6.0,5.0,1.0,23.0,53,0.8571428571428571,0.8571428571428571,0.3888888888888889,1.0,0.4166666666666667,0.4642857142857143,1.0,0.5588235294117647,0.4838709677419355,1.0,0.575,0.05555555555555555,0.3333333333333333,27.941176470588232,,0.14285714285714285,,0.2857142857142857,0.05,0.17857142857142858,0.01694915254237288,,,0.2,0.17647058823529413,0.3076923076923077,0.10714285714285714,0.3333333333333333,0.5,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.4642857142857143,0.4447,0.3272,0.43651470588235297,0.06666666666666667,0.7666666666666667,13.622222222222222,0.44166666666666665,5.0,12.0,2.0,2.0,1.0,1.0,2.0,8.0,,,2.0,4.0,4.0,10.0,4.0,,,,3.0,5.0,4.0,12.0,,8.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,,3.0,3.0,2.0,,,1.0,,1.0,,6.0,,2.0,,,,,,,,,1.0,0.4,,0.6,0.4,0.35714285714285715,,,0.42857142857142855,,,,0.25,,,,,0.42857142857142855,0.4166666666666667,0.4166666666666667,1.0,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.25,0.2857142857142857,1.0,,,,0.058823529411764705,1.0,0.23529411764705882,0.5,0.25,0.06666666666666667,0.1,25.870000000000005,,,,,1.0,,,1.0,1.0,,,,,,1.0,0.1,0.125,,,,,,,,True,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,9042.0,151,-1.0,285,289,78,85,25.0,574,10,16,1.0,2.0,2.0,2.0,6.0,17,38,59,286,,1.0,2.0,3.0,9.0,12.0,6.0,28.0,5.0,,,3.0,6.0,,9.0,,9.0,3.0,1.0,4.0,,5.0,1.0,4.0,14.0,16.0,3.0,12.0,78,0.17647058823529413,0.17647058823529413,0.4473684210526316,,0.3333333333333333,0.48936170212765956,,0.375,0.5462962962962963,0.3333333333333333,0.42857142857142855,0.13157894736842105,0.1875,18.849840255591054,,0.05042016806722689,,0.08108108108108109,,0.057692307692307696,,,,,0.08620689655172414,0.07692307692307693,0.3404255319148936,0.625,0.7692307692307693,0.3,0.1276595744680851,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,0.5319148936170213,0.47024255319148933,0.516475,0.42362083333333334,0.03389830508474576,0.2033898305084746,9.539473684210526,0.2736842105263158,5.0,16.0,1.0,2.0,1.0,2.0,3.0,7.0,,1.0,,1.0,4.0,9.0,13.0,,1.0,2.0,1.0,3.0,3.0,6.0,,7.0,3.0,9.0,12.0,21.0,9.0,3.0,7.0,,2.0,54.0,,2.0,1.0,1.0,,,,,,2.0,,18.0,2.0,7.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.5,0.4444444444444444,,0.3333333333333333,0.4444444444444444,0.19148936170212766,0.3333333333333333,,0.2,,,,0.043478260869565216,0.09090909090909091,,1.0,,0.3404255319148936,0.3125,0.3125,,0.0425531914893617,0.5,0.5,1.0,0.14893617021276595,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,,,0.16666666666666666,0.5,0.08333333333333333,,0.42857142857142855,0.1346153846153846,0.16279069767441862,25.066666666666666,,,,6.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,True,,,,,,
200788,1610612753,James Augustine,James Augustine,200788,ORL,693.0,12,7.0,23,22,16,15,2.0,45,1,4,3.0,1.0,3.0,,,2,7,4,15,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,,,3.0,1.0,2.0,,3.0,3.0,6.0,,,,,,,,,,,2.0,16,0.5,1.0,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.25,,,26.923076923076923,,0.2222222222222222,0.2727272727272727,0.3333333333333333,,0.25,0.21428571428571427,0.5,,,,0.3333333333333333,0.5714285714285714,0.25,0.25,,,,,1.0,0.75,0.3333333333333333,0.5714285714285714,0.4760714285714286,0.5776666666666667,0.52945,0.5,0.5,7.014285714285713,0.6956521739130435,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,0.5,,0.2,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,True,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,6600.0,110,-1.0,204,207,53,56,24.0,411,11,18,2.0,1.0,1.0,1.0,7.0,15,37,67,212,,3.0,,1.0,2.0,8.0,4.0,26.0,3.0,,3.0,3.0,15.0,,18.0,3.0,21.0,3.0,2.0,4.0,1.0,12.0,4.0,2.0,6.0,17.0,,8.0,53,0.13333333333333333,0.13333333333333333,0.40540540540540543,,0.5,0.5094339622641509,,0.14285714285714285,0.5583333333333333,,0.36363636363636365,0.08108108108108109,0.1111111111111111,31.03448275862069,,0.15625,0.04838709677419355,0.13043478260869565,,0.15126050420168066,0.031578947368421054,0.08,,,0.20588235294117646,0.16666666666666666,0.33962264150943394,0.6111111111111112,0.6875,0.18181818181818182,0.1320754716981132,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.14285714285714285,1.0,0.6415094339622641,0.49346226415094335,0.5083000000000001,0.4324071428571428,,0.11940298507462686,7.832432432432433,0.25980392156862747,3.0,12.0,,1.0,,1.0,8.0,15.0,,,,4.0,8.0,16.0,13.0,,,,,5.0,6.0,18.0,,15.0,8.0,8.0,5.0,13.0,3.0,2.0,4.0,1.0,3.0,31.0,2.0,1.0,8.0,,4.0,2.0,,1.0,1.0,,,17.0,,7.0,,,,,,,,1.0,0.75,0.5,,,0.5,0.3018867924528302,0.14285714285714285,,0.6666666666666666,0.0625,,0.0975609756097561,0.19047619047619047,,0.08,,,0.22641509433962265,0.25,0.25,,0.018867924528301886,,,,0.2830188679245283,0.5333333333333333,0.5714285714285714,0.75,,,,0.14285714285714285,,0.5714285714285714,,0.5333333333333333,0.13559322033898305,0.16666666666666666,25.537499999999998,,,,6.0,4.0,2.0,1.0,1.0,1.0,,,,,0.058823529411764705,1.0,0.0625,0.06666666666666667,,,,,,,,True,,,,,,
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,4849.0,81,-17.0,156,158,72,65,23.0,314,8,14,6.0,5.0,8.0,1.0,1.0,11,18,43,166,4.0,7.0,9.0,5.0,9.0,19.0,6.0,16.0,2.0,2.0,5.0,1.0,5.0,1.0,7.0,7.0,14.0,3.0,2.0,2.0,,4.0,2.0,1.0,6.0,4.0,1.0,19.0,72,0.2727272727272727,0.3,0.6111111111111112,0.5714285714285714,0.5555555555555556,0.625,0.5,0.6333333333333333,0.6323529411764706,0.5,0.6333333333333333,0.1111111111111111,0.14285714285714285,20.54054054054054,0.1111111111111111,0.09090909090909091,0.09803921568627451,0.043478260869565216,0.06896551724137931,0.07692307692307693,0.0875,0.2222222222222222,0.047619047619047616,0.125,0.13043478260869565,0.05263157894736842,0.4375,0.5714285714285714,0.6666666666666666,0.375,0.03125,1.0,1.0,0.75,0.5333333333333333,0.625,0.875,0.5790187499999999,0.5882400000000001,0.5960000000000001,0.20930232558139536,0.4418604651162791,3.3555555555555556,0.46153846153846156,2.0,3.0,5.0,11.0,2.0,5.0,1.0,3.0,,,1.0,1.0,6.0,14.0,3.0,,1.0,1.0,3.0,6.0,,18.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,,,2.0,4.0,1.0,2.0,1.0,2.0,,,,,1.0,,4.0,,2.0,,,,,,,,1.0,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.4375,,,0.5,,0.058823529411764705,,0.13333333333333333,,0.3333333333333333,,,0.09375,0.6666666666666666,0.6666666666666666,,0.34375,0.45454545454545453,0.45454545454545453,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.4,0.06666666666666667,1.0,0.3333333333333333,0.058823529411764705,0.1,23.857142857142858,4.0,,1.0,,,,,,,0.6666666666666666,0.125,,,,,,,,0.25,,,,,,True,,,,,,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,7172.0,120,-20.0,229,228,63,64,30.0,457,1,8,,,4.0,,1.0,6,23,26,228,2.0,2.0,4.0,1.0,6.0,12.0,2.0,10.0,3.0,,2.0,2.0,7.0,,9.0,2.0,11.0,3.0,3.0,3.0,,7.0,1.0,1.0,3.0,7.0,1.0,12.0,63,0.16666666666666666,0.16666666666666666,0.2608695652173913,1.0,0.16666666666666666,0.3181818181818182,0.6666666666666666,0.4,0.35135135135135137,0.6666666666666666,0.46153846153846156,0.13043478260869565,0.375,16.666666666666664,,0.07291666666666667,0.023529411764705882,0.08695652173913043,,0.07563025210084033,0.016,0.038461538461538464,,,0.075,0.1111111111111111,0.24242424242424243,0.125,0.2,,0.030303030303030304,,,,0.4,,0.5454545454545454,0.45966818181818186,0.4499,0.46873,0.15384615384615385,0.46153846153846156,12.656521739130433,0.27510917030567683,5.0,14.0,,,,,3.0,10.0,,1.0,2.0,4.0,3.0,10.0,5.0,,1.0,,2.0,4.0,4.0,6.0,,10.0,3.0,12.0,6.0,18.0,4.0,2.0,9.0,1.0,2.0,42.0,,,4.0,2.0,3.0,,,,,1.0,,8.0,,3.0,,,,,,,,,0.6666666666666666,0.3,,0.5,0.3,0.30303030303030304,,,0.5714285714285714,,0.027777777777777776,0.06666666666666667,0.07692307692307693,,,,,0.42424242424242425,0.35714285714285715,0.35714285714285715,0.2,,,,,0.30303030303030304,0.3,0.3,0.6666666666666666,0.3333333333333333,,,,,0.4,0.5,0.3,0.08333333333333333,0.11538461538461539,25.59,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,6629.0,110,-17.0,209,213,45,59,17.0,422,6,12,2.0,1.0,1.0,5.0,12.0,11,24,23,221,1.0,4.0,2.0,1.0,2.0,2.0,12.0,10.0,1.0,4.0,1.0,3.0,13.0,2.0,18.0,5.0,23.0,2.0,1.0,3.0,,6.0,1.0,7.0,9.0,7.0,3.0,2.0,45,0.5454545454545454,0.5454545454545454,0.4583333333333333,0.25,0.5,0.4583333333333333,0.25,0.5,0.46,0.25,0.5,0.041666666666666664,0.08333333333333333,13.596491228070176,0.2,0.13402061855670103,0.0136986301369863,0.15,0.16,0.13675213675213677,0.05102040816326531,,0.1111111111111111,0.2857142857142857,0.13157894736842105,0.2,0.5,0.5,0.5454545454545454,0.8333333333333334,0.5,0.4166666666666667,0.4166666666666667,0.5,0.5,1.0,0.5,0.4933041666666666,0.546,0.5767,0.08695652173913043,0.08695652173913043,4.079166666666667,0.215311004784689,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,1.0,,,1.0,3.0,,2.0,6.0,5.0,6.0,1.0,,3.0,3.0,,,,,,,,,,0.5,,0.038461538461538464,0.11904761904761904,0.17647058823529413,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,0.08,0.08,,1.0,,,,2.0,1.0,,,,0.5,,,,,,,,1.0,1.0,,,,,,True,,,,,,
