EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,OffensiveGoaltends
2418,1610612763,Casey Jacobsen,Casey Jacobsen,2418,MEM,12738.0,212,-35,425,422,158.0,139,44,847,4.0,12.0,1.0,2.0,1.0,4.0,,1.0,1.0,2.0,2.0,10.0,,1.0,1.0,4.0,2.0,16.0,,3.0,1.0,10.0,5.0,15,4.0,26.0,3.0,25.0,459,1.0,2.0,,4.0,,2.0,2.0,6.0,2.0,14.0,2.0,12.0,4.0,6.0,12.0,,,1.0,15.0,2.0,4.0,3.0,4.0,7.0,2.0,2.0,1.0,,2.0,18.0,,3.0,,3.0,15.0,2.0,20.0,3.0,23.0,,4.0,4.0,,3.0,3.0,3.0,6.0,1.0,,,,9.0,,4.0,5.0,13,,2.0,9.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,12.0,158.0,,1.0,0.4,0.4,1.0,0.15384615384615385,,0.14285714285714285,0.16,0.3333333333333333,0.5,0.3333333333333333,0.2682926829268293,0.16666666666666666,0.25,0.2976190476190476,0.16666666666666666,0.2857142857142857,0.6341463414634146,0.26666666666666666,0.3333333333333333,,10.625,0.3333333333333333,0.14285714285714285,,0.10714285714285714,0.022727272727272728,0.06976744186046512,,0.09836065573770492,0.015873015873015872,0.027777777777777776,,0.03389830508474576,,,0.075,0.0967741935483871,0.13043478260869565,0.05263157894736842,0.2,,,0.2926829268292683,0.3333333333333333,0.5,0.5,0.024390243902439025,,,,0.04878048780487805,0.5,0.5,,0.24390243902439024,0.2,0.2222222222222222,1.0,0.3902439024390244,0.125,0.125,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,,,0.5,,,0.2,0.25,0.2,0.25,0.5,0.1,0.926829268292683,0.13333333333333333,0.5406924999999999,0.5489916666666667,0.508092105263158,0.024390243902439025,0.06666666666666667,0.08,0.48,3.3333333333333335,25.988461538461536,0.37176470588235294,1.0,,,,,0.038461538461538464,,,,,0.1,True,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,45551.0,759,-254,1492,1504,402.0,207,171,2996,55.0,120.0,1.0,4.0,13.0,29.0,8.0,32.0,20.0,52.0,4.0,11.0,1.0,1.0,,2.0,10.0,30.0,1.0,1.0,3.0,9.0,83.0,204,14.0,41.0,43.0,251.0,1783,1.0,6.0,2.0,2.0,1.0,9.0,25.0,60.0,3.0,11.0,24.0,83.0,22.0,144.0,30.0,12.0,,1.0,29.0,10.0,25.0,74.0,38.0,112.0,31.0,7.0,45.0,6.0,23.0,262.0,4.0,6.0,,23.0,45.0,1.0,69.0,10.0,79.0,4.0,27.0,17.0,10.0,27.0,6.0,20.0,25.0,6.0,7.0,2.0,3.0,52.0,1.0,16.0,25.0,56,,6.0,53.0,3.0,1.0,61.0,6.0,25.0,8.0,2.0,,,1.0,,1.0,2.0,1.0,,,2.0,83.0,402.0,7.0,8.0,0.13253012048192772,0.13253012048192772,0.7142857142857143,0.34146341463414637,1.0,0.2727272727272727,0.35,0.4068627450980392,0.16666666666666666,0.4166666666666667,0.42448979591836733,0.5,0.4154929577464789,0.45955882352941174,0.5625,0.47701149425287354,0.1673469387755102,0.12254901960784313,0.15,0.1875,19.194312796208532,0.5192307692307693,0.02631578947368421,,0.09127789046653144,0.011472275334608031,0.13218390804597702,0.02,0.10194902548725637,0.013831258644536652,0.005319148936170213,0.01282051282051282,0.01675977653631285,0.01910828025477707,0.023255813953488372,0.08208955223880597,0.07586206896551724,0.10747663551401869,0.11678832116788321,0.1891891891891892,0.03305785123966942,0.5,0.4897959183673469,0.4583333333333333,0.5392156862745098,0.10909090909090909,0.1306122448979592,0.25,0.3076923076923077,0.125,0.21224489795918366,0.38461538461538464,0.39215686274509803,0.2,0.044897959183673466,0.36363636363636365,0.36363636363636365,1.0,0.12244897959183673,0.3333333333333333,0.3333333333333333,0.6,0.5,0.25,,0.125,1.0,1.0,0.125,1.0,1.0,0.4084507042253521,0.4482758620689655,0.028169014084507043,,0.1267605633802817,0.3333333333333333,0.6571428571428571,0.3448275862068966,0.5176081967213115,0.49963571428571424,0.4954414285714286,0.0946969696969697,0.11210762331838565,0.035856573705179286,0.33067729083665337,6.411274509803922,25.40243902439025,0.26943699731903487,,,1.0,,,,,,0.019230769230769232,,,True,
201159,1610612763,Javaris Crittenton,Javaris Crittenton,201159,MEM,14940.0,249,-82,481,484,156.0,136,62,965,21.0,39.0,6.0,8.0,11.0,17.0,2.0,8.0,1.0,15.0,,2.0,,,,,5.0,14.0,,1.0,1.0,3.0,24.0,62,5.0,16.0,18.0,81.0,549,6.0,9.0,,1.0,3.0,15.0,12.0,25.0,1.0,3.0,5.0,32.0,12.0,36.0,15.0,,6.0,,14.0,5.0,9.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,,23.0,,11.0,,14.0,16.0,,30.0,11.0,41.0,1.0,6.0,1.0,5.0,12.0,3.0,6.0,8.0,1.0,6.0,,1.0,20.0,1.0,3.0,4.0,19,1.0,1.0,24.0,,1.0,27.0,2.0,11.0,2.0,,,,,,,,,,,,32.0,156.0,2.0,2.0,0.25,0.2857142857142857,1.0,0.3125,,0.3333333333333333,0.3125,0.3870967741935484,0.6666666666666666,0.48,0.40384615384615385,0.6,0.48214285714285715,0.45,0.625,0.5,0.20512820512820512,0.14516129032258066,0.23076923076923078,,19.784172661870507,0.6,,,0.09696969696969697,0.06111111111111111,0.1794871794871795,,0.12345679012345678,0.045081967213114756,0.07894736842105263,0.08333333333333333,0.029411764705882353,,,0.03389830508474576,0.09523809523809523,0.15625,0.15,0.2777777777777778,0.02564102564102564,,0.5,0.5384615384615384,0.7,0.2857142857142857,0.10256410256410256,0.25,0.25,,0.19230769230769232,0.06666666666666667,0.06666666666666667,,0.02564102564102564,,,,0.1794871794871795,0.35714285714285715,0.35714285714285715,1.0,0.8,0.75,0.16666666666666666,,,,0.1,,,0.6071428571428571,0.6470588235294118,,,0.10714285714285714,0.3333333333333333,0.7051282051282052,0.35714285714285715,0.5260051282051281,0.5456833333333334,0.5368839285714286,0.13636363636363635,0.15492957746478872,0.18518518518518517,0.3950617283950617,5.922580645161291,25.40625,0.32432432432432434,,,,1.0,,,,0.058823529411764705,,,,True,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,9784.0,163,-44,324,332,125.0,85,45,656,4.0,10.0,3.0,7.0,,3.0,,1.0,1.0,4.0,3.0,11.0,,,,4.0,5.0,20.0,,1.0,3.0,6.0,5.0,15,8.0,31.0,4.0,38.0,372,3.0,8.0,,1.0,,6.0,,5.0,3.0,10.0,2.0,11.0,4.0,6.0,24.0,,2.0,,20.0,5.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,1.0,8.0,1.0,2.0,18.0,3.0,23.0,10.0,33.0,2.0,6.0,4.0,2.0,7.0,1.0,4.0,3.0,,3.0,,,10.0,2.0,3.0,17.0,28,1.0,1.0,9.0,2.0,3.0,4.0,,2.0,,1.0,,,1.0,,,1.0,,,,,11.0,125.0,1.0,,0.4,0.5,1.0,0.25806451612903225,,0.3,0.25806451612903225,0.3333333333333333,0.375,,0.3695652173913043,0.3333333333333333,0.3,0.3958333333333333,0.3333333333333333,0.34375,0.6739130434782609,0.06666666666666667,0.1,,15.223097112860891,0.7,0.1875,0.05555555555555555,0.1956521739130435,0.06956521739130435,0.041666666666666664,0.0196078431372549,0.14285714285714285,0.05421686746987952,0.057692307692307696,0.04,0.10526315789473684,0.02702702702702703,,0.2413793103448276,0.21875,0.12903225806451613,0.02857142857142857,0.07692307692307693,0.06451612903225806,,0.21739130434782608,0.4,0.4444444444444444,0.5,0.021739130434782608,,,,0.08695652173913043,0.25,0.25,,0.2391304347826087,0.2727272727272727,0.2727272727272727,1.0,0.43478260869565216,0.25,0.25,1.0,0.7777777777777778,0.42857142857142855,0.3333333333333333,,,,0.1111111111111111,,,0.2,,0.26666666666666666,,0.4,0.5,0.8913043478260869,0.25,0.5161755555555554,0.48497777777777784,0.5044678571428571,0.041666666666666664,0.11764705882352941,0.15789473684210525,0.2894736842105263,6.253333333333333,25.238709677419347,0.38580246913580246,,,,,,,,,,,,True,
2198,1610612763,Kwame Brown,Kwame Brown,2198,MEM,6057.0,101,-35,186,187,68.0,30,23,373,4.0,9.0,1.0,2.0,3.0,5.0,2.0,6.0,,1.0,,,,,,,,,,,,,6.0,16,,,4.0,16.0,205,2.0,4.0,,,,4.0,5.0,9.0,,,1.0,11.0,6.0,6.0,,,,,,,2.0,9.0,,9.0,,,7.0,,2.0,18.0,4.0,5.0,1.0,6.0,3.0,2.0,11.0,10.0,21.0,2.0,1.0,1.0,,4.0,,1.0,2.0,,3.0,,1.0,6.0,1.0,1.0,9.0,14,1.0,1.0,10.0,1.0,,12.0,,4.0,2.0,4.0,,,2.0,,1.0,4.0,4.0,,,,11.0,68.0,1.0,2.0,0.5,0.5,,,,,,0.375,0.5,0.5555555555555556,0.375,0.5,0.5555555555555556,0.36363636363636365,0.5,0.5,,0.125,0.2222222222222222,,12.844036697247706,0.6666666666666666,0.4,0.09090909090909091,0.046875,0.08771929824561403,0.2222222222222222,0.1111111111111111,0.0989010989010989,0.0967741935483871,0.13043478260869565,0.07142857142857142,0.05,0.11538461538461539,0.1,0.1111111111111111,,0.030303030303030304,0.19047619047619047,0.3333333333333333,0.2857142857142857,1.0,0.5625,0.4444444444444444,0.5714285714285714,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0625,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.5555555555555556,0.6,,,,,0.5625,,0.50055625,0.5279499999999999,0.5065666666666666,0.2,0.2,0.25,0.6875,4.5875,,0.3655913978494624,,,,,1.0,,,,,,,True,
2215,1610612763,Jason Collins,Jason Collins,2215,MEM,20445.0,341,-106,674,676,232.0,187,76,1350,11.0,22.0,5.0,9.0,5.0,8.0,5.0,9.0,5.0,10.0,,,,,,,,1.0,,,,,21.0,41,,1.0,16.0,58.0,743,6.0,10.0,,,7.0,19.0,7.0,11.0,,,9.0,23.0,28.0,14.0,,,10.0,,1.0,,4.0,2.0,3.0,5.0,3.0,,,1.0,1.0,13.0,4.0,13.0,,14.0,28.0,3.0,45.0,17.0,62.0,,7.0,5.0,2.0,6.0,,3.0,12.0,,3.0,,1.0,18.0,1.0,5.0,39.0,68,4.0,8.0,41.0,1.0,13.0,30.0,4.0,13.0,4.0,11.0,,,7.0,,4.0,11.0,6.0,,3.0,5.0,23.0,232.0,8.0,4.0,0.6666666666666666,0.875,,,,,,0.5121951219512195,0.6,0.6363636363636364,0.5,0.6,0.6363636363636364,0.5272727272727272,0.6785714285714286,0.6052631578947368,0.023809523809523808,0.0975609756097561,0.18181818181818182,,9.517601043024772,0.3333333333333333,0.17647058823529413,,0.13658536585365855,0.0546218487394958,0.15730337078651685,0.04040404040404041,0.14285714285714285,0.050445103857566766,0.06976744186046512,0.05172413793103448,0.0425531914893617,0.05194805194805195,,0.13846153846153847,0.25806451612903225,0.038461538461538464,0.15492957746478872,0.16666666666666666,,0.5454545454545454,0.5238095238095238,0.5,0.6111111111111112,0.5454545454545454,0.21428571428571427,0.5555555555555556,0.5555555555555556,0.6,0.23809523809523808,0.5,0.5,1.0,,,,,0.023809523809523808,,,,0.9,0.5555555555555556,,,,,,,,0.7272727272727273,0.625,,,,,0.5476190476190477,,0.4849190476190476,0.55785,0.523209090909091,0.2549019607843137,0.26,0.3275862068965517,0.39655172413793105,6.5756097560975615,30.1,0.34421364985163205,,,,,,,,,,,,True,
2810,1610612763,Andre Brown,Andre Brown,2810,MEM,9313.0,155,-71,298,298,136.0,102,48,596,16.0,28.0,6.0,14.0,9.0,14.0,6.0,16.0,2.0,6.0,,,,,,,,,,,,,24.0,50,,,8.0,56.0,381,8.0,19.0,,,1.0,17.0,11.0,22.0,,,4.0,26.0,30.0,18.0,,,14.0,,,,3.0,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,3.0,23.0,4.0,5.0,18.0,5.0,28.0,30.0,58.0,5.0,3.0,2.0,1.0,3.0,,1.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,3.0,17.0,21,,1.0,15.0,1.0,1.0,23.0,1.0,8.0,4.0,2.0,,,2.0,,,2.0,1.0,,,,26.0,136.0,2.0,4.0,0.625,0.8823529411764706,,,,,,0.48,0.42105263157894735,0.5,0.48,0.42105263157894735,0.5,0.45901639344262296,0.40476190476190477,0.4642857142857143,,0.06,0.10714285714285714,,19.10112359550562,0.42857142857142855,0.45454545454545453,0.2,0.1875,0.21495327102803738,0.14285714285714285,0.061224489795918366,0.17557251908396945,0.16666666666666666,0.20512820512820512,0.2413793103448276,0.20512820512820512,0.06976744186046512,,0.21428571428571427,0.23076923076923078,0.14285714285714285,0.14814814814814814,0.125,0.21739130434782608,0.5,0.56,0.5714285714285714,0.64,0.5625,0.32,0.375,0.375,0.8333333333333334,0.12,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,0.7368421052631579,0.42857142857142855,,,,,,,,0.6363636363636364,0.6428571428571429,,,,,0.56,,0.510406,0.5421,0.5351909090909092,0.14035087719298245,0.14035087719298245,0.30357142857142855,0.4642857142857143,4.9719999999999995,,0.4563758389261745,,,,,,,,,,,,True,
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,2458.0,41,-3,80,79,16.0,13,5,159,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,5.0,,,,1.0,4.0,8,,5.0,2.0,10.0,82,1.0,1.0,,,,2.0,2.0,2.0,,1.0,2.0,6.0,,8.0,,,,,5.0,,,9.0,1.0,10.0,1.0,,1.0,4.0,4.0,21.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,,2.0,,2.0,1.0,,,2.0,1.0,1.0,,,3.0,,,3.0,3,,,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,6.0,16.0,,1.0,,,,,,,,0.5,1.0,1.0,0.3076923076923077,1.0,0.6666666666666666,0.35714285714285715,1.0,0.75,0.38461538461538464,,,,19.318181818181817,0.3333333333333333,,,0.09090909090909091,0.05,0.18181818181818182,,0.12121212121212122,0.03333333333333333,0.25,,,,,,0.25,0.09090909090909091,0.2857142857142857,,,,,,,,0.15384615384615385,1.0,1.0,,0.46153846153846156,0.3333333333333333,0.3333333333333333,,,,,,0.38461538461538464,,,,,,,,,,,,,,,,,0.3333333333333333,,0.38461538461538464,,0.4473846153846154,0.3085,0.4262666666666666,,,0.2,0.6,16.1375,25.6,0.2,,,,,,,,,,,,True,
200978,1610612763,Jeremy Richardson,Jeremy Richardson,200978,MEM,520.0,9,-13,15,17,,8,3,32,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,1,,2.0,,,20,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,20.0,1.0,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,0.2,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,0.46935,0.52275,,,,,,19.0,24.6,,,,,,,,,,,,,True,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,108550.0,1809,-125,3565,3553,823.0,700,396,7118,151.0,239.0,36.0,57.0,28.0,44.0,71.0,159.0,89.0,199.0,28.0,53.0,4.0,7.0,5.0,12.0,57.0,159.0,2.0,11.0,17.0,56.0,311.0,597,85.0,212.0,127.0,1004.0,3950,47.0,83.0,6.0,18.0,16.0,128.0,59.0,127.0,22.0,68.0,54.0,238.0,202.0,420.0,228.0,27.0,52.0,8.0,151.0,57.0,38.0,57.0,32.0,89.0,23.0,9.0,34.0,14.0,9.0,210.0,22.0,60.0,6.0,57.0,132.0,20.0,209.0,88.0,297.0,20.0,74.0,57.0,17.0,70.0,5.0,41.0,46.0,14.0,29.0,2.0,6.0,116.0,8.0,22.0,78.0,156,8.0,13.0,136.0,2.0,9.0,167.0,21.0,78.0,14.0,40.0,1.0,,24.0,1.0,10.0,41.0,25.0,5.0,1.0,1.0,238.0,823.0,18.0,14.0,0.3247588424437299,0.3543859649122807,0.8941176470588236,0.4009433962264151,0.3333333333333333,0.3235294117647059,0.4166666666666667,0.5209380234505863,0.5662650602409639,0.4645669291338583,0.542027194066749,0.5544554455445545,0.4717948717948718,0.5698863636363637,0.5818181818181818,0.5173913043478261,0.2620519159456119,0.06365159128978225,0.1087866108786611,0.06918238993710692,24.850299401197606,0.603448275862069,0.2127659574468085,0.05128205128205128,0.10864197530864197,0.054694621695533276,0.12984054669703873,0.044444444444444446,0.11426844014510278,0.05150753768844221,0.060526315789473685,0.06182795698924731,0.04057971014492753,0.04568527918781726,0.039603960396039604,0.0703883495145631,0.11627906976744186,0.13545816733067728,0.13538461538461538,0.11403508771929824,0.05555555555555555,0.6097560975609756,0.2954264524103832,0.6317991631799164,0.7089201877934272,0.4105960264900662,0.1965389369592089,0.44654088050314467,0.4797297297297297,0.08450704225352113,0.24598269468479605,0.4472361809045226,0.4494949494949495,0.3707865168539326,0.06551297898640297,0.5283018867924528,0.5283018867924528,0.9642857142857143,0.1965389369592089,0.3584905660377358,0.3584905660377358,0.8596491228070176,0.5643564356435643,0.631578947368421,0.1111111111111111,0.06930693069306931,0.5714285714285714,1.0,0.10891089108910891,0.18181818181818182,0.5,0.22564102564102564,0.6363636363636364,0.06153846153846154,0.4166666666666667,0.28717948717948716,0.30357142857142855,0.5574783683559951,0.37748344370860926,0.491513596491228,0.5162553333333334,0.4626697297297297,0.09006928406466513,0.11926605504587157,0.12749003984063745,0.23705179282868527,8.674036850921278,26.368867924528296,0.23085553997194952,,,4.0,,6.0,,,,0.005025125628140704,,,False,1.0
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,63360.0,1056,22,2094,2114,674.0,578,225,4208,68.0,122.0,7.0,12.0,28.0,48.0,15.0,41.0,27.0,55.0,9.0,33.0,,1.0,2.0,11.0,10.0,35.0,4.0,8.0,5.0,20.0,110.0,218,19.0,68.0,123.0,400.0,2236,8.0,15.0,4.0,9.0,5.0,33.0,40.0,79.0,7.0,31.0,60.0,161.0,60.0,160.0,54.0,3.0,10.0,4.0,31.0,10.0,30.0,70.0,70.0,140.0,54.0,16.0,42.0,7.0,21.0,350.0,5.0,16.0,,28.0,75.0,1.0,104.0,21.0,125.0,3.0,49.0,24.0,25.0,41.0,3.0,33.0,26.0,4.0,8.0,,4.0,67.0,5.0,20.0,39.0,103,1.0,10.0,153.0,11.0,27.0,175.0,15.0,71.0,24.0,11.0,,,8.0,,3.0,11.0,4.0,,,1.0,161.0,674.0,15.0,23.0,0.2727272727272727,0.2857142857142857,0.9473684210526315,0.27941176470588236,0.4444444444444444,0.22580645161290322,0.296875,0.5045871559633027,0.5333333333333333,0.5063291139240507,0.48426573426573427,0.5833333333333334,0.4590909090909091,0.546448087431694,0.5892857142857143,0.543918918918919,0.23776223776223776,0.13761467889908258,0.21311475409836064,0.0975609756097561,18.417694598043383,0.6119402985074627,0.016666666666666666,,0.10638297872340426,0.026272577996715927,0.09824561403508772,0.015527950310559006,0.10404040404040404,0.022556390977443608,0.03571428571428571,0.037037037037037035,0.00510204081632653,0.016260162601626018,0.013157894736842105,0.1016949152542373,0.09696969696969697,0.11513157894736842,0.09090909090909091,0.12962962962962962,0.025423728813559324,0.36363636363636365,0.42657342657342656,0.5573770491803278,0.7083333333333334,0.29411764705882354,0.14335664335664336,0.36585365853658536,0.40540540540540543,,0.19230769230769232,0.4909090909090909,0.4909090909090909,0.37037037037037035,0.11538461538461539,0.2727272727272727,0.2727272727272727,1.0,0.12237762237762238,0.2857142857142857,0.2857142857142857,0.9,0.5,0.5833333333333334,,0.041666666666666664,,,0.3333333333333333,0.5,1.0,0.43636363636363634,0.5833333333333334,0.1,0.18181818181818182,0.18181818181818182,0.25,0.6643356643356644,0.3225806451612903,0.5202640070921986,0.5123333333333333,0.5047316037735848,0.20760233918128654,0.2591240875912409,0.0825,0.4025,6.466513761467889,25.81911764705882,0.3218720152817574,,,,,,,,,,,,False,
200784,1610612763,Bobby Jones,Bobby Jones,200784,MEM,5596.0,93,13,185,195,42.0,28,23,380,5.0,13.0,2.0,5.0,2.0,5.0,,3.0,1.0,2.0,,3.0,,,,,3.0,5.0,,,1.0,2.0,6.0,18,3.0,8.0,6.0,27.0,205,2.0,5.0,,,2.0,6.0,2.0,6.0,1.0,2.0,2.0,9.0,8.0,4.0,9.0,,2.0,1.0,4.0,3.0,5.0,4.0,7.0,11.0,5.0,2.0,1.0,,3.0,29.0,1.0,7.0,,4.0,8.0,,12.0,8.0,20.0,3.0,5.0,2.0,3.0,1.0,,,2.0,,1.0,,1.0,3.0,,,4.0,12,,1.0,7.0,1.0,,6.0,2.0,4.0,,2.0,,,2.0,,,2.0,,1.0,,,9.0,42.0,1.0,,0.6666666666666666,0.8,1.0,0.375,,0.5,0.42857142857142855,0.3333333333333333,0.4,0.3333333333333333,0.40384615384615385,0.4,0.4375,0.48214285714285715,0.5,0.5625,0.3076923076923077,0.2777777777777778,0.23076923076923078,0.6666666666666666,14.691943127962086,0.3333333333333333,,,0.125,0.11475409836065574,0.13333333333333333,0.05,0.1276595744680851,0.09876543209876543,0.16,0.13636363636363635,,0.07142857142857142,,0.17391304347826086,0.1,0.09523809523809523,0.1111111111111111,0.16666666666666666,0.2727272727272727,,0.5,0.38461538461538464,0.5,0.6,0.11538461538461539,,,,0.07692307692307693,0.5,0.5,1.0,0.11538461538461539,,,,0.19230769230769232,0.6,0.6,1.0,1.0,0.4,0.5,,,,,,,0.625,0.4,,,0.25,0.5,0.8076923076923077,0.75,0.5472159999999999,0.574525,0.5660571428571429,0.14285714285714285,0.2,0.2222222222222222,0.3333333333333333,3.783333333333333,28.0125,0.22702702702702704,,,,,,,,,,,,False,
