EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,FTDefRebounds,SelfOReb,LostBallTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,on,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,9072.0,151,-33,293,294,92,138,40.0,587,9.0,24.0,2.0,5.0,10.0,2.0,5.0,5.0,12,1.0,9.0,1.0,1.0,1.0,4.0,16.0,41,1.0,9.0,9.0,44.0,320,1.0,3.0,1.0,1.0,5.0,6.0,17.0,1.0,4.0,4.0,19.0,4.0,28.0,3.0,2.0,7.0,1.0,4.0,13.0,7.0,20.0,3.0,4.0,5.0,1.0,7.0,47.0,2.0,3.0,2.0,6,8,5.0,13,3.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,7.0,2.0,1.0,7.0,12,10,1.0,11.0,2.0,1.0,4.0,2.0,19.0,92,2.0,2.0,0.125,0.125,1.0,0.1111111111111111,1.0,0.25,0.14285714285714285,0.3902439024390244,0.3333333333333333,0.35294117647058826,0.35,0.625,0.35714285714285715,0.39814814814814814,0.625,0.41304347826086957,0.18,0.0975609756097561,0.16666666666666666,17.88856304985337,0.5714285714285714,0.0594059405940594,0.027777777777777776,0.07407407407407407,0.04878048780487805,0.0625,0.03355704697986577,0.038461538461538464,0.047619047619047616,0.041666666666666664,0.058823529411764705,0.024390243902439025,0.08333333333333333,0.08333333333333333,0.125,0.48,0.375,0.45,0.2222222222222222,0.1,0.4,0.4,0.24,0.4166666666666667,0.4166666666666667,0.18,0.1111111111111111,0.1111111111111111,1.0,0.5,0.25,1.0,1.0,0.47619047619047616,0.5,0.19047619047619047,0.25,0.66,0.14285714285714285,0.5178666666666666,0.5347,0.5099023809523808,0.07692307692307693,0.09302325581395349,0.11363636363636363,0.4318181818181818,6.599999999999999,31.522222222222222,0.31399317406143346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,23766.0,396,-106,744,758,239,328,106.0,1502,11.0,22.0,3.0,2.0,7.0,5.0,10.0,12.0,41,11.0,36.0,,2.0,1.0,13.0,28.0,73,19.0,52.0,28.0,141.0,816,1.0,5.0,1.0,3.0,9.0,6.0,19.0,3.0,18.0,12.0,33.0,20.0,36.0,54.0,,36.0,11.0,3.0,38.0,6.0,44.0,3.0,3.0,20.0,6.0,12.0,94.0,1.0,8.0,12.0,29,43,9.0,52,12.0,5.0,7.0,17.0,3.0,12.0,8.0,1.0,25.0,2.0,10.0,30.0,49,32,3.0,38.0,1.0,1.0,12.0,5.0,33.0,239,2.0,5.0,0.35714285714285715,0.35714285714285715,0.9473684210526315,0.36538461538461536,0.3333333333333333,0.16666666666666666,0.36538461538461536,0.3835616438356164,0.2,0.3157894736842105,0.452,0.3125,0.28378378378378377,0.4964788732394366,0.45,0.36666666666666664,0.416,0.0410958904109589,0.13636363636363635,19.23963133640553,0.68,0.11196911196911197,0.02867383512544803,0.1643835616438356,0.009615384615384616,0.12349397590361445,0.02349869451697128,0.038834951456310676,0.015625,,0.029411764705882353,0.17391304347826086,0.08620689655172414,0.07339449541284404,0.10909090909090909,0.176,0.5,0.5789473684210527,0.5454545454545454,0.08,0.5,0.5,0.328,0.2926829268292683,0.2926829268292683,0.288,0.3055555555555556,0.3055555555555556,0.9090909090909091,0.375,0.25,,,0.1891891891891892,0.2857142857142857,0.35135135135135137,0.07692307692307693,0.592,0.3055555555555556,0.4718452,0.47250714285714285,0.4491189189189189,0.10218978102189781,0.14285714285714285,0.06382978723404255,0.23404255319148937,11.621917808219179,24.951923076923077,0.32123655913978494,1.0,8.0,16.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.05263157894736842,0.026785714285714284,0.3333333333333333,0.041666666666666664,0.2,0.25,0.128,0.5,0.5,1.0,0.3333333333333333,0.125,1.0,1.0,0.13513513513513514,0.4,0.03773584905660377,,,,,,,,,,,,,,,,,,True,,,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,9548.0,159,-64,297,303,68,87,33.0,600,11.0,22.0,5.0,2.0,5.0,8.0,18.0,4.0,7,,,,,,,23.0,47,,,19.0,65.0,344,3.0,7.0,,,14.0,7.0,15.0,,,,14.0,34.0,12.0,,,,,7.0,6.0,1.0,7.0,1.0,,4.0,1.0,1.0,15.0,2.0,11.0,5.0,18,28,13.0,41,7.0,1.0,6.0,5.0,,2.0,7.0,,12.0,2.0,2.0,13.0,22,19,,30.0,,,14.0,1.0,14.0,68,1.0,1.0,0.7391304347826086,0.7727272727272727,,,,,,0.48936170212765956,0.42857142857142855,0.4666666666666667,0.48936170212765956,0.42857142857142855,0.4666666666666667,0.5241935483870968,0.5833333333333334,0.4375,,0.14893617021276595,0.2727272727272727,22.22222222222222,0.4166666666666667,0.16216216216216217,0.10784313725490197,0.20833333333333334,0.058823529411764705,0.17037037037037037,0.09558823529411764,0.11428571428571428,0.1111111111111111,0.04,0.1111111111111111,0.10526315789473684,0.15384615384615385,0.2127659574468085,0.2777777777777778,0.46808510638297873,0.5,0.6875,0.8181818181818182,0.3829787234042553,0.4444444444444444,0.47058823529411764,0.14893617021276595,0.5714285714285714,0.5714285714285714,,,,,0.7142857142857143,,,,0.3333333333333333,0.4,,,0.46808510638297873,,0.4664659574468085,0.5174000000000001,0.4351,0.22950819672131148,0.22950819672131148,0.2153846153846154,0.2153846153846154,5.7723404255319135,,0.22895622895622897,2.0,,,,,,,8.0,,5.0,2.0,3.0,2.0,,1.0,4.0,1.0,,,6.0,4.0,6.0,1.0,0.2777777777777778,0.1,,0.125,0.625,0.75,,,,,0.4,,,,,,,2.0,1.0,1.0,4.0,1.0,0.05555555555555555,0.6666666666666666,0.5,,,,,,,,,,True,,,,
1863,1610612766,Earl Boykins,Earl Boykins,1863,CHA,4822.0,80,-51,148,155,44,70,21.0,303,,2.0,,,1.0,1.0,4.0,1.0,12,3.0,6.0,,,1.0,1.0,2.0,18,4.0,8.0,8.0,24.0,184,,2.0,,,,1.0,9.0,2.0,2.0,8.0,16.0,,4.0,6.0,,6.0,3.0,,7.0,8.0,15.0,6.0,2.0,1.0,2.0,4.0,38.0,1.0,1.0,2.0,4,7,2.0,9,2.0,1.0,1.0,12.0,1.0,7.0,1.0,,13.0,,1.0,1.0,3,6,,9.0,,1.0,1.0,3.0,16.0,44,,3.0,,,0.5,0.5,,1.0,0.5,0.1111111111111111,,0.1111111111111111,0.3076923076923077,,0.36363636363636365,0.4,,0.5333333333333333,0.3076923076923077,,,25.146198830409357,0.9230769230769231,0.07692307692307693,0.018867924528301886,0.1111111111111111,0.043478260869565216,0.08571428571428572,0.02631578947368421,0.058823529411764705,,,0.3333333333333333,0.15,,0.04,0.11764705882352941,0.07692307692307693,,,,0.15384615384615385,0.25,0.25,0.46153846153846156,0.08333333333333333,0.08333333333333333,0.23076923076923078,0.5,0.6,0.3333333333333333,,,,,0.09090909090909091,,0.09090909090909091,1.0,0.38461538461538464,0.5,0.43735192307692305,0.34145000000000003,0.4089272727272727,0.037037037037037035,0.05263157894736842,,0.6666666666666666,13.505555555555555,25.1125,0.2972972972972973,,1.0,2.0,,,1.0,1.0,,6.0,1.0,1.0,5.0,,,,,,,,,,,,0.14285714285714285,,,0.05263157894736842,,,0.07692307692307693,0.5,0.5,1.0,,,,,0.09090909090909091,1.0,,,,,,,,,,1.0,0.125,0.16666666666666666,,,,,,,True,,,,
201162,1610612766,Jared Dudley,Jared Dudley,201162,CHA,7642.0,127,-25,240,244,107,151,46.0,484,11.0,24.0,11.0,3.0,8.0,3.0,6.0,6.0,15,,4.0,,,,3.0,20.0,45,,5.0,8.0,48.0,247,5.0,14.0,,,12.0,5.0,15.0,,4.0,4.0,14.0,30.0,10.0,,,4.0,,8.0,5.0,2.0,7.0,,2.0,5.0,,,16.0,5.0,17.0,5.0,15,26,23.0,49,5.0,2.0,3.0,3.0,1.0,2.0,1.0,,4.0,1.0,3.0,11.0,15,11,,14.0,,,6.0,1.0,14.0,107,4.0,1.0,0.75,0.9375,,,,,,0.4444444444444444,0.35714285714285715,0.3333333333333333,0.4,0.35714285714285715,0.2631578947368421,0.42105263157894735,0.375,0.30434782608695654,0.1,0.17777777777777778,0.2916666666666667,20.538720538720536,0.75,0.18072289156626506,0.15315315315315314,0.25,0.1388888888888889,0.1941747572815534,0.14965986394557823,0.23255813953488372,0.09523809523809523,0.17391304347826086,0.07692307692307693,0.045454545454545456,0.20833333333333334,0.24324324324324326,0.21428571428571427,0.48,0.4583333333333333,0.6470588235294118,0.6363636363636364,0.12,0.5,0.6,0.3,0.4,0.4,0.08,,,,0.7857142857142857,,,,0.42105263157894735,0.375,0.15789473684210525,,0.58,,0.4667380000000001,0.5113153846153847,0.4688184210526315,0.10714285714285714,0.11764705882352941,0.25,0.2916666666666667,8.135555555555555,25.080000000000002,0.44583333333333336,3.0,,1.0,,,,1.0,2.0,,6.0,1.0,1.0,,,2.0,,3.0,,,,,,,0.46153846153846156,0.10638297872340426,0.3333333333333333,0.045454545454545456,0.6666666666666666,1.0,0.02,,,,0.2727272727272727,,,,0.05263157894736842,,,8.0,,,,,0.16666666666666666,,,,,,1.0,0.125,,,,,True,,,,
200797,1610612766,Ryan Hollins,Ryan Hollins,200797,CHA,5107.0,85,-11,157,166,86,86,29.0,323,6.0,8.0,4.0,5.0,7.0,1.0,5.0,1.0,3,,,,,,,8.0,16,,,12.0,28.0,159,4.0,4.0,,,12.0,6.0,13.0,,,7.0,19.0,10.0,6.0,,,,,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,6.0,3.0,9,13,8.0,21,2.0,1.0,1.0,3.0,,1.0,1.0,,4.0,1.0,2.0,5.0,13,16,2.0,16.0,,,6.0,2.0,19.0,86,2.0,2.0,0.625,1.0,,,,,,0.5,1.0,0.46153846153846156,0.5,1.0,0.46153846153846156,0.5833333333333334,1.0,0.5277777777777778,,0.125,0.25,14.583333333333334,0.75,0.16981132075471697,0.09836065573770492,0.15,0.1,0.1643835616438356,0.09876543209876543,0.05,0.17647058823529413,0.125,,0.2727272727272727,0.26666666666666666,0.07407407407407407,0.16666666666666666,0.5,0.75,1.0,0.5,0.3125,0.2,0.2,0.1875,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,0.5384615384615384,0.7142857142857143,,,0.5,,0.47780625,0.710725,0.46957692307692306,0.2727272727272727,0.2727272727272727,0.42857142857142855,0.6785714285714286,6.762500000000001,,0.5477707006369427,4.0,,,,,,,4.0,,1.0,,2.0,,,2.0,,3.0,,,4.0,3.0,4.0,,0.1111111111111111,0.08333333333333333,,,1.0,1.0,,,,,1.0,,,,,,,6.0,,1.0,3.0,,,0.75,0.25,,,,,,2.0,1.0,,,True,,,,
976,1610612766,Jeff McInnis,Jeff McInnis,976,CHA,8773.0,146,-45,271,280,49,93,26.0,551,2.0,2.0,,,,,10.0,6.0,14,1.0,4.0,,,,,8.0,26,1.0,4.0,4.0,23.0,299,1.0,2.0,,,2.0,1.0,3.0,,,2.0,4.0,8.0,8.0,,,4.0,1.0,,18.0,5.0,23.0,1.0,4.0,11.0,3.0,4.0,51.0,,1.0,,3,3,1.0,4,2.0,1.0,1.0,3.0,1.0,3.0,3.0,,6.0,,3.0,3.0,10,6,1.0,4.0,,,1.0,1.0,4.0,49,2.0,1.0,0.5,0.5,,0.25,,,0.25,0.3076923076923077,0.5,0.3333333333333333,0.31666666666666665,0.5,0.3333333333333333,0.359375,0.5,0.5,0.13333333333333333,,,12.582781456953642,0.5,0.037037037037037035,0.00980392156862745,,,0.02830188679245283,0.007462686567164179,,,,,0.04,,0.05405405405405406,,0.06666666666666667,1.0,1.0,0.5,0.3333333333333333,,,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.13333333333333333,0.25,0.25,,,,,,,,,,0.2,0.25,0.4133983333333333,0.35805,0.3141,0.03225806451612903,0.037037037037037035,0.08695652173913043,0.17391304347826086,13.657692307692308,25.375,0.18081180811808117,,,,,,,,,3.0,,1.0,,,,,2.0,,,,,,,,,0.023255813953488372,,0.047619047619047616,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2202,1610612766,Jason Richardson,Jason Richardson,2202,CHA,9227.0,154,-15,293,296,73,128,42.0,589,12.0,22.0,1.0,3.0,7.0,3.0,9.0,4.0,16,5.0,16.0,,2.0,2.0,4.0,19.0,47,8.0,30.0,11.0,73.0,320,,2.0,1.0,7.0,5.0,3.0,11.0,4.0,8.0,2.0,20.0,18.0,20.0,15.0,,16.0,5.0,1.0,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,,3.0,1.0,8,13,4.0,17,9.0,4.0,5.0,4.0,,4.0,2.0,1.0,6.0,,1.0,4.0,9,13,1.0,16.0,,,7.0,1.0,20.0,73,2.0,1.0,0.47368421052631576,0.47368421052631576,0.625,0.26666666666666666,0.14285714285714285,0.5,0.26666666666666666,0.40425531914893614,,0.2727272727272727,0.4025974025974026,0.16666666666666666,0.47368421052631576,0.4294117647058823,0.25,0.5,0.38961038961038963,0.02127659574468085,0.045454545454545456,26.53061224489796,0.6666666666666666,0.07692307692307693,0.031578947368421054,0.034482758620689655,,0.06766917293233082,0.02097902097902098,0.07142857142857142,,,,0.05,0.05,0.11363636363636363,0.05,0.2857142857142857,0.5454545454545454,0.5714285714285714,0.5833333333333334,0.11688311688311688,0.3333333333333333,0.3333333333333333,0.2077922077922078,0.25,0.25,0.2077922077922078,0.3125,0.3333333333333333,0.6,0.1111111111111111,0.2222222222222222,,,0.3684210526315789,0.42857142857142855,0.21052631578947367,0.5,0.6753246753246753,0.3125,0.49472987012987013,0.53171875,0.5013842105263158,0.08333333333333333,0.12962962962962962,0.0684931506849315,0.273972602739726,7.753191489361701,24.803333333333335,0.24914675767918087,,3.0,14.0,1.0,5.0,2.0,4.0,2.0,9.0,4.0,,,,,,1.0,,,,5.0,5.0,5.0,,0.2222222222222222,,,,0.6666666666666666,,0.18181818181818182,0.21428571428571427,0.21428571428571427,0.6666666666666666,,0.5555555555555556,0.2,,0.21052631578947367,0.5,,,,,2.0,,,0.4,,1.0,0.03333333333333333,0.0625,1.0,0.1111111111111111,,,,,True,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,8991.0,150,-4,277,284,83,108,40.0,561,10.0,22.0,3.0,5.0,10.0,,2.0,4.0,11,2.0,8.0,,,1.0,1.0,14.0,35,3.0,13.0,26.0,63.0,296,1.0,3.0,1.0,2.0,7.0,5.0,14.0,2.0,3.0,8.0,24.0,12.0,16.0,9.0,,8.0,2.0,7.0,10.0,7.0,17.0,3.0,4.0,7.0,1.0,2.0,41.0,,3.0,2.0,16,24,3.0,27,6.0,5.0,1.0,2.0,,1.0,8.0,,10.0,,1.0,5.0,19,28,1.0,35.0,3.0,,18.0,1.0,24.0,83,,,0.42857142857142855,0.42857142857142855,1.0,0.23076923076923078,0.5,0.6666666666666666,0.23076923076923078,0.4,0.3333333333333333,0.35714285714285715,0.3854166666666667,0.5,0.47058823529411764,0.4921875,0.5833333333333334,0.5714285714285714,0.2708333333333333,0.2,0.3181818181818182,22.629969418960243,0.2,0.13333333333333333,0.029411764705882353,0.09523809523809523,,0.1276595744680851,0.02158273381294964,,0.03571428571428571,,,0.06666666666666667,0.2692307692307692,0.12244897959183673,0.08333333333333333,0.4583333333333333,0.45454545454545453,0.6666666666666666,0.3,0.041666666666666664,,,0.22916666666666666,0.36363636363636365,0.36363636363636365,0.16666666666666666,0.25,0.25,1.0,0.6,,,,0.5882352941176471,0.5,0.058823529411764705,1.0,0.7291666666666666,0.25,0.5173166666666668,0.5552875,0.5390323529411765,0.2857142857142857,0.36,0.1111111111111111,0.38095238095238093,6.457142857142857,24.476923076923075,0.2996389891696751,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,,6.0,,1.0,2.0,,2.0,6.0,2.0,,,7.0,5.0,7.0,,0.42857142857142855,0.05128205128205128,0.1111111111111111,,,0.75,0.10416666666666667,0.2,0.2,1.0,0.3333333333333333,0.4,0.5,1.0,0.11764705882352941,0.5,,,,2.0,4.0,,,0.5714285714285714,,,,,,,,,,,True,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,14161.0,236,-67,447,450,164,184,64.0,897,7.0,15.0,1.0,3.0,6.0,2.0,3.0,16.0,29,2.0,15.0,1.0,3.0,2.0,5.0,25.0,47,10.0,29.0,5.0,85.0,490,5.0,7.0,1.0,3.0,13.0,8.0,14.0,4.0,9.0,3.0,31.0,40.0,10.0,30.0,,15.0,2.0,7.0,8.0,1.0,9.0,,1.0,1.0,3.0,4.0,19.0,1.0,2.0,3.0,18,22,3.0,25,4.0,2.0,2.0,6.0,1.0,3.0,3.0,,9.0,,4.0,17.0,26,10,4.0,7.0,,1.0,3.0,,31.0,164,3.0,,0.8,0.8,1.0,0.3448275862068966,0.3333333333333333,0.4444444444444444,0.3448275862068966,0.5319148936170213,0.7142857142857143,0.5714285714285714,0.5263157894736842,0.65,0.6086956521739131,0.5379746835443038,0.65,0.62,0.3815789473684211,0.14893617021276595,0.3333333333333333,16.98841698841699,0.6666666666666666,0.1258741258741259,0.011834319526627219,0.07317073170731707,0.01639344262295082,0.11413043478260869,0.013043478260869565,,,,0.058823529411764705,0.08,0.12121212121212122,0.16666666666666666,0.09090909090909091,0.19736842105263158,0.4666666666666667,0.7,0.8571428571428571,0.039473684210526314,0.6666666666666666,1.0,0.3815789473684211,0.5517241379310345,0.5714285714285714,0.19736842105263158,0.13333333333333333,0.13333333333333333,1.0,0.1,0.3,0.3333333333333333,1.0,0.2608695652173913,0.5,0.21739130434782608,0.4,0.5789473684210527,0.13333333333333333,0.4949651315789473,0.4669714285714286,0.5094326086956522,0.0379746835443038,0.06,0.15294117647058825,0.36470588235294116,13.165957446808513,24.613793103448277,0.3668903803131991,,8.0,14.0,,,2.0,4.0,,,1.0,,3.0,,,2.0,,,,,5.0,2.0,5.0,,0.05555555555555555,0.02666666666666667,,,,0.875,0.18421052631578946,0.5714285714285714,0.6153846153846154,1.0,,,,,0.17391304347826086,0.5,,,1.0,2.0,4.0,,0.3333333333333333,0.8,,1.0,0.034482758620689655,,,,,,0.034482758620689655,0.07142857142857142,True,,,,
