EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Clear Path Fouls,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,29396.0,490,-45.0,914,895,186.0,152.0,108.0,1809,44.0,57.0,11.0,14.0,7.0,9.0,17.0,35.0,6.0,10.0,1.0,67.0,102.0,1.0,9.0,143.0,946,16.0,20.0,2.0,34.0,9.0,17.0,4.0,22.0,114.0,20.0,14.0,1.0,5.0,19.0,14.0,33.0,10.0,4.0,10.0,3.0,6.0,80.0,10.0,35.0,18.0,63.0,11.0,92.0,45.0,137.0,4.0,13.0,12.0,1.0,7.0,2.0,2.0,8.0,2.0,5.0,1.0,15.0,2.0,1.0,29.0,53.0,5.0,1.0,26.0,3.0,9.0,13.0,1.0,5.0,2.0,10.0,5.0,5.0,10.0,5.0,22.0,186.0,4.0,2.0,0.8507462686567164,0.95,0.6568627450980392,0.8,0.5294117647058824,0.6504854368932039,0.8,0.5294117647058824,0.6559633027522935,0.7727272727272727,0.55,0.009708737864077669,0.049019607843137254,0.05263157894736842,0.02857142857142857,0.1,11.877394636015326,0.4666666666666667,0.44,0.19325153374233128,0.09971509971509972,0.20224719101123595,0.07692307692307693,0.19518072289156627,0.09355509355509356,0.13,0.1111111111111111,0.07647058823529412,0.0641025641025641,0.09615384615384616,0.15,0.25882352941176473,0.18012422360248448,0.24242424242424243,0.08695652173913043,0.13333333333333333,0.5,0.5533980582524272,0.7719298245614035,0.8148148148148148,0.8181818181818182,0.33980582524271846,0.4857142857142857,0.5,0.8823529411764706,0.0970873786407767,0.6,0.6666666666666666,1.0,0.009708737864077669,0.7,0.7857142857142857,0.36363636363636365,0.5294117647058824,0.7777777777777778,0.5631067961165048,0.46722745098039214,0.5365,0.43981176470588235,0.04672897196261682,0.04716981132075472,0.23776223776223776,0.15384615384615385,5.435294117647058,47.8,0.20350109409190373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,11610.0,194,-21.0,347,352,79.0,101.0,40.0,699,2.0,7.0,1.0,3.0,,1.0,1.0,1.0,5.0,11.0,11.0,8.0,19.0,17.0,5.0,30.0,368,1.0,3.0,1.0,3.0,2.0,3.0,3.0,7.0,12.0,4.0,,,1.0,12.0,4.0,16.0,2.0,2.0,5.0,2.0,5.0,36.0,2.0,7.0,10.0,18.0,3.0,31.0,9.0,40.0,,8.0,7.0,1.0,5.0,2.0,3.0,2.0,,2.0,,7.0,1.0,3.0,6.0,17.0,1.0,,10.0,3.0,1.0,8.0,,1.0,3.0,10.0,7.0,3.0,10.0,6.0,7.0,79.0,2.0,3.0,0.75,0.75,0.42105263157894735,0.3333333333333333,0.6666666666666666,0.3472222222222222,0.3333333333333333,0.25,0.375,0.375,0.3181818181818182,0.4722222222222222,0.05263157894736842,0.14285714285714285,,,11.838790931989925,0.7142857142857143,0.25,0.14634146341463414,0.06086956521739131,0.2702702702702703,0.037037037037037035,0.175,0.05325443786982249,,0.13793103448275862,0.05454545454545454,0.03125,0.045454545454545456,0.15151515151515152,0.05555555555555555,0.2037037037037037,0.21739130434782608,0.35714285714285715,,0.6,0.19444444444444445,0.2857142857142857,0.3333333333333333,0.5,0.027777777777777776,1.0,1.0,,0.3055555555555556,0.45454545454545453,0.45454545454545453,1.0,0.3055555555555556,1.0,0.3333333333333333,,0.125,,0.6666666666666666,0.5091375,0.68235,0.51061875,0.02702702702702703,0.05,0.1,0.23333333333333334,12.142105263157896,24.605882352941176,0.2276657060518732,2.0,6.0,3.0,1.0,2.0,3.0,5.0,9.0,11.0,1.0,1.0,2.0,1.0,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.09090909090909091,1.0,0.375,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,29127.0,485,15.0,889,889,209.0,178.0,112.0,1778,3.0,7.0,1.0,2.0,,2.0,4.0,8.0,8.0,20.0,7.0,15.0,35.0,37.0,7.0,70.0,894,4.0,6.0,2.0,16.0,4.0,9.0,6.0,17.0,26.0,4.0,,,3.0,8.0,7.0,15.0,4.0,3.0,2.0,1.0,5.0,37.0,4.0,5.0,7.0,27.0,4.0,38.0,9.0,47.0,1.0,15.0,10.0,5.0,8.0,,7.0,4.0,,1.0,2.0,12.0,2.0,2.0,9.0,36.0,2.0,2.0,19.0,5.0,3.0,10.0,,1.0,4.0,2.0,1.0,,2.0,,17.0,209.0,9.0,4.0,0.8666666666666667,0.8666666666666667,0.42857142857142855,0.6666666666666666,0.4444444444444444,0.4375,0.5384615384615384,0.39285714285714285,0.45454545454545453,0.5714285714285714,0.4722222222222222,0.5138888888888888,0.08571428571428572,0.14285714285714285,0.25,,8.708414872798434,0.6666666666666666,0.14814814814814814,0.08206686930091185,0.015625,0.08045977011494253,0.03508771929824561,0.08173076923076923,0.020737327188940093,,0.02830188679245283,0.014705882352941176,0.058823529411764705,,0.045454545454545456,0.08641975308641975,0.1,0.03389830508474576,0.17857142857142858,0.024390243902439025,,0.09722222222222222,0.42857142857142855,0.5,0.6666666666666666,0.1111111111111111,0.5,0.6666666666666666,0.75,0.2777777777777778,0.4,0.4,1.0,0.09722222222222222,0.15384615384615385,0.5,1.0,0.14285714285714285,,0.6111111111111112,0.5066583333333332,0.5136863636363637,0.45467857142857143,0.0136986301369863,0.027777777777777776,0.22857142857142856,0.24285714285714285,12.928571428571427,23.594594594594597,0.23509561304836896,9.0,30.0,3.0,2.0,2.0,11.0,5.0,33.0,7.0,2.0,,,1.0,0.2972972972972973,0.2972972972972973,0.4166666666666667,0.3,0.3103448275862069,1.0,0.2857142857142857,0.2857142857142857,1.0,0.21428571428571427,0.14285714285714285,0.2857142857142857,2.0,6.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.02702702702702703,0.03333333333333333,0.46153846153846156,0.3333333333333333,1.0,0.07692307692307693,0.3333333333333333,,,,,,,,,,,,,,True,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,68349.0,1139,29.0,2094,2095,528.0,509.0,239.0,4189,52.0,96.0,3.0,8.0,14.0,21.0,6.0,21.0,60.0,156.0,5.0,118.0,273.0,10.0,61.0,306.0,2110,9.0,23.0,3.0,21.0,31.0,62.0,20.0,82.0,108.0,128.0,,1.0,19.0,98.0,61.0,159.0,32.0,29.0,38.0,15.0,45.0,379.0,4.0,8.0,11.0,48.0,2.0,61.0,13.0,74.0,2.0,23.0,13.0,10.0,22.0,9.0,17.0,32.0,4.0,5.0,3.0,54.0,,6.0,29.0,97.0,1.0,10.0,69.0,,14.0,80.0,4.0,33.0,9.0,1.0,1.0,,1.0,1.0,82.0,528.0,12.0,8.0,0.4576271186440678,0.4576271186440678,0.43223443223443225,0.391304347826087,0.5,0.43286219081272087,0.391304347826087,0.47692307692307695,0.4766355140186916,0.42,0.5256410256410257,0.0353356890459364,0.0695970695970696,0.16666666666666666,0.14285714285714285,,15.734118636937316,0.4074074074074074,0.031746031746031744,0.061224489795918366,0.011220196353436185,0.052884615384615384,0.013745704467353952,0.059475806451612906,0.01195219123505976,0.03783783783783784,,0.0029940119760479044,0.023121387283236993,,0.050505050505050504,0.057971014492753624,0.06860158311345646,0.045454545454545456,0.07407407407407407,0.014705882352941176,1.0,0.3392226148409894,0.5416666666666666,0.65,0.2692307692307692,0.07420494699646643,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5512367491166078,0.38461538461538464,0.38461538461538464,0.6333333333333333,0.0176678445229682,0.34782608695652173,0.375,0.6666666666666666,0.3230769230769231,0.6666666666666666,0.3745583038869258,0.4561941071428569,0.45347777777777776,0.4379921875000001,0.10576923076923077,0.10927152317880795,0.06862745098039216,0.2679738562091503,11.80952380952381,28.630000000000003,0.2521489971346705,2.0,5.0,2.0,1.0,1.0,3.0,3.0,6.0,4.0,1.0,,,0.6666666666666666,0.3,0.3333333333333333,0.0176678445229682,0.4,0.4,1.0,0.2,0.2,,0.03076923076923077,0.015384615384615385,0.25,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,0.018867924528301886,,,,,,,,,,True,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,43025.0,717,87.0,1323,1322,313.0,286.0,144.0,2645,47.0,83.0,8.0,15.0,11.0,17.0,12.0,42.0,40.0,93.0,121.0,99.0,218.0,145.0,124.0,493.0,1313,11.0,25.0,5.0,51.0,25.0,47.0,52.0,129.0,42.0,156.0,6.0,2.0,14.0,87.0,17.0,104.0,8.0,9.0,38.0,20.0,29.0,225.0,4.0,15.0,32.0,62.0,5.0,99.0,19.0,118.0,5.0,35.0,22.0,13.0,44.0,10.0,33.0,25.0,3.0,11.0,1.0,69.0,5.0,21.0,18.0,50.0,1.0,8.0,135.0,4.0,8.0,139.0,8.0,50.0,17.0,9.0,7.0,1.0,9.0,5.0,129.0,313.0,2.0,14.0,0.21212121212121213,0.21875,0.4541284403669725,0.44,0.5319148936170213,0.5082644628099173,0.575,0.4873417721518987,0.5721040189125296,0.6097560975609756,0.6009615384615384,0.39944903581267216,0.06422018348623854,0.12048192771084337,0.047619047619047616,0.021505376344086023,32.73213092852371,0.6376811594202898,0.1282051282051282,0.12653061224489795,0.034482758620689655,0.22857142857142856,0.020512820512820513,0.1492063492063492,0.03015873015873016,0.03305785123966942,0.032520325203252036,0.03664921465968586,0.025,0.013333333333333334,0.06299212598425197,0.09090909090909091,0.18181818181818182,0.2524271844660194,0.16216216216216217,0.02631578947368421,0.5555555555555556,0.22865013774104684,0.5662650602409639,0.6438356164383562,0.2978723404255319,0.11570247933884298,0.2857142857142857,0.3,0.16666666666666666,0.256198347107438,0.43010752688172044,0.43956043956043955,0.125,0.3333333333333333,0.375,0.5333333333333333,0.25,0.21518987341772153,0.6470588235294118,0.628099173553719,0.4925159279778395,0.5293045454545454,0.4620831168831169,0.12561576354679804,0.19230769230769232,0.10344827586206896,0.2616632860040568,9.831651376146787,25.228965517241377,0.23658352229780802,8.0,24.0,1.0,49.0,31.0,57.0,32.0,117.0,119.0,49.0,,,0.6842105263157895,0.3931034482758621,0.3986013986013986,0.06611570247933884,0.3333333333333333,0.3333333333333333,0.875,0.4049586776859504,0.4049586776859504,0.6530612244897959,0.012658227848101266,0.3924050632911392,0.4117647058823529,1.0,4.0,,11.0,8.0,15.0,9.0,,1.0,,0.5333333333333333,0.28125,,,0.1,0.25,1.0,0.275,,54.0,,,,7.0,9.0,10.0,1.0,0.6363636363636364,0.8571428571428571,0.2903225806451613,0.00684931506849315,,True,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,31307.0,522,31.0,941,932,199.0,159.0,106.0,1873,11.0,17.0,3.0,5.0,2.0,3.0,8.0,14.0,29.0,80.0,49.0,48.0,111.0,78.0,20.0,191.0,972,4.0,10.0,3.0,20.0,10.0,18.0,6.0,47.0,66.0,30.0,,1.0,2.0,22.0,6.0,28.0,3.0,3.0,8.0,6.0,8.0,62.0,3.0,5.0,12.0,41.0,3.0,56.0,8.0,64.0,,5.0,1.0,4.0,12.0,1.0,7.0,4.0,2.0,5.0,1.0,16.0,2.0,4.0,17.0,22.0,,,13.0,,2.0,26.0,,4.0,4.0,1.0,1.0,,1.0,1.0,47.0,199.0,3.0,4.0,0.6875,0.6875,0.43243243243243246,0.4,0.5555555555555556,0.4523809523809524,0.5666666666666667,0.5694444444444444,0.4696969696969697,0.5882352941176471,0.5875,0.4126984126984127,0.018018018018018018,0.11764705882352941,,,20.093896713615024,0.75,0.1,0.1111111111111111,0.01567398119122257,0.125,0.023255813953488372,0.11397849462365592,0.017857142857142856,0.011494252873563218,0.024390243902439025,0.013333333333333334,0.024691358024691357,0.020833333333333332,0.10465116279069768,0.09523809523809523,0.12359550561797752,0.125,0.125,,1.0,0.08994708994708994,0.6470588235294118,0.7333333333333333,0.7272727272727273,0.07407407407407407,0.5714285714285714,0.5714285714285714,0.375,0.42328042328042326,0.3625,0.3625,0.7586206896551724,0.25925925925925924,0.3333333333333333,0.6,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.5026455026455027,0.46134148936170216,0.45038928571428577,0.4467385714285715,0.02577319587628866,0.034782608695652174,0.10471204188481675,0.24607329842931938,14.61621621621621,24.937179487179492,0.21147715196599362,8.0,29.0,8.0,17.0,10.0,25.0,18.0,72.0,48.0,17.0,,,0.96,0.32051282051282054,0.3246753246753247,0.15343915343915343,0.27586206896551724,0.27586206896551724,0.875,0.3469387755102041,0.3469387755102041,1.0,0.2222222222222222,0.2777777777777778,0.3541666666666667,,1.0,2.0,4.0,3.0,5.0,7.0,,,1.0,0.6,0.3888888888888889,,,0.06666666666666667,,,0.26666666666666666,0.25,3.0,,,,3.0,5.0,7.0,1.0,0.75,1.0,0.5,0.012658227848101266,,True,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,31906.0,532,19.0,991,1007,315.0,322.0,113.0,1998,24.0,40.0,5.0,14.0,5.0,10.0,8.0,18.0,16.0,46.0,20.0,48.0,104.0,77.0,14.0,197.0,969,7.0,18.0,5.0,25.0,11.0,24.0,9.0,58.0,74.0,22.0,6.0,1.0,10.0,16.0,4.0,20.0,1.0,3.0,3.0,3.0,10.0,44.0,9.0,14.0,13.0,59.0,12.0,84.0,24.0,108.0,4.0,25.0,12.0,13.0,13.0,4.0,10.0,14.0,3.0,3.0,1.0,27.0,4.0,4.0,19.0,49.0,3.0,5.0,24.0,3.0,1.0,21.0,3.0,8.0,4.0,10.0,5.0,4.0,10.0,5.0,58.0,315.0,8.0,4.0,0.7708333333333334,0.8222222222222222,0.46153846153846156,0.3888888888888889,0.4583333333333333,0.505524861878453,0.45454545454545453,0.46226415094339623,0.5184210526315789,0.5208333333333334,0.4915254237288136,0.425414364640884,0.09615384615384616,0.15,0.2222222222222222,,19.25465838509317,0.48148148148148145,0.375,0.15902964959568733,0.041916167664670656,0.13402061855670103,0.06382978723404255,0.15384615384615385,0.04842105263157895,0.03409090909090909,0.03488372093023256,0.05,0.02666666666666667,0.10606060606060606,0.10344827586206896,0.11578947368421053,0.20634920634920634,0.1282051282051282,0.15789473684210525,0.044444444444444446,0.5,0.22099447513812154,0.6,0.7058823529411765,0.7083333333333334,0.09944751381215469,0.4444444444444444,0.5714285714285714,0.625,0.2541436464088398,0.34782608695652173,0.34782608695652173,0.9375,0.11049723756906077,0.6363636363636364,0.35714285714285715,0.2,0.18867924528301888,0.5,0.6464088397790055,0.5072327777777778,0.5382233333333334,0.5008942307692308,0.043010752688172046,0.07339449541284404,0.12690355329949238,0.29441624365482233,10.223076923076924,24.14025974025974,0.31786074672048437,21.0,57.0,22.0,8.0,7.0,29.0,29.0,87.0,19.0,8.0,,,1.0,0.37662337662337664,0.3815789473684211,0.3149171270718232,0.3684210526315789,0.375,1.0,0.4,0.4,1.0,0.41509433962264153,0.1320754716981132,0.42105263157894735,1.0,2.0,5.0,2.0,2.0,4.0,9.0,1.0,1.0,,0.5,0.3103448275862069,0.012987012987012988,0.017543859649122806,0.09090909090909091,0.5,1.0,0.09090909090909091,0.22727272727272727,,1.0,,0.03333333333333333,1.0,4.0,,,0.5,1.0,0.5714285714285714,,,True,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,20562.0,343,-4.0,638,635,221.0,189.0,68.0,1273,12.0,18.0,4.0,4.0,3.0,5.0,6.0,22.0,12.0,27.0,37.0,30.0,67.0,48.0,22.0,136.0,623,8.0,10.0,4.0,20.0,10.0,25.0,10.0,45.0,38.0,22.0,8.0,,4.0,14.0,2.0,16.0,2.0,,3.0,2.0,9.0,34.0,5.0,19.0,8.0,38.0,6.0,52.0,25.0,77.0,7.0,6.0,5.0,1.0,11.0,1.0,4.0,11.0,1.0,7.0,2.0,22.0,3.0,6.0,18.0,42.0,7.0,4.0,20.0,4.0,2.0,27.0,1.0,7.0,6.0,8.0,5.0,3.0,8.0,3.0,45.0,221.0,4.0,5.0,0.6333333333333333,0.7307692307692307,0.44776119402985076,0.8,0.4,0.4956521739130435,0.5333333333333333,0.4166666666666667,0.5275590551181102,0.5882352941176471,0.46875,0.41739130434782606,0.05970149253731343,0.16666666666666666,,0.037037037037037035,20.839160839160837,0.5,0.42857142857142855,0.1557377049180328,0.09595959595959595,0.13559322033898305,0.05319148936170213,0.15181518151815182,0.0821917808219178,0.022222222222222223,0.17307692307692307,0.0891089108910891,0.0392156862745098,0.06976744186046512,0.07575757575757576,0.15625,0.20175438596491227,0.12244897959183673,0.2,0.1111111111111111,0.375,0.1565217391304348,0.6666666666666666,0.8,0.5,0.19130434782608696,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.23478260869565218,0.4444444444444444,0.46153846153846156,0.9166666666666666,0.3217391304347826,0.26666666666666666,1.0,,0.11904761904761904,0.6,0.5739130434782609,0.472038260869565,0.5365583333333334,0.43666666666666676,0.05785123966942149,0.0958904109589041,0.14705882352941177,0.33088235294117646,10.532835820895524,24.704166666666662,0.3463949843260188,4.0,11.0,3.0,14.0,14.0,18.0,17.0,54.0,37.0,14.0,,,1.0,0.375,0.375,0.09565217391304348,0.36363636363636365,0.36363636363636365,1.0,0.3783783783783784,0.3783783783783784,1.0,0.07142857142857142,0.3333333333333333,0.3783783783783784,,,,5.0,,5.0,5.0,,,,,0.29411764705882354,,,,,,0.3333333333333333,,,1.0,1.0,0.05555555555555555,,5.0,2.0,,,,0.35714285714285715,,1.0,True,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,11352.0,189,33.0,357,355,97.0,95.0,48.0,712,3.0,3.0,2.0,2.0,2.0,2.0,,2.0,6.0,12.0,30.0,9.0,17.0,44.0,8.0,83.0,364,3.0,3.0,3.0,15.0,4.0,6.0,3.0,20.0,14.0,4.0,,,2.0,13.0,6.0,19.0,4.0,2.0,7.0,4.0,2.0,44.0,2.0,2.0,4.0,15.0,1.0,20.0,4.0,24.0,,7.0,7.0,,7.0,,6.0,,,1.0,,7.0,2.0,3.0,8.0,16.0,,,10.0,,2.0,8.0,1.0,3.0,1.0,1.0,,,1.0,1.0,20.0,97.0,4.0,,0.7777777777777778,0.7777777777777778,0.5294117647058824,1.0,0.6666666666666666,0.6147540983606558,1.0,0.5666666666666667,0.640625,1.0714285714285714,0.625,0.7213114754098361,0.11764705882352941,,1.0,,17.067307692307693,1.0,0.09090909090909091,0.11904761904761904,0.017094017094017096,0.10810810810810811,0.03333333333333333,0.1165644171779141,0.022598870056497175,0.058823529411764705,,,0.022727272727272728,0.0625,0.16,0.07142857142857142,0.13559322033898305,0.14285714285714285,,,1.0,0.04918032786885246,1.0,1.0,0.6666666666666666,0.03278688524590164,,,,0.19672131147540983,0.5,0.5,0.8333333333333334,0.4918032786885246,0.3333333333333333,1.0,0.5,0.13333333333333333,1.0,0.7704918032786885,0.5135680327868851,0.5757333333333333,0.5139433333333333,0.047619047619047616,0.15789473684210525,0.18072289156626506,0.24096385542168675,14.276470588235293,24.656818181818178,0.27170868347338933,9.0,14.0,3.0,10.0,6.0,19.0,9.0,54.0,30.0,10.0,,,0.9473684210526315,0.4318181818181818,0.4318181818181818,0.22950819672131148,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.3333333333333333,0.3333333333333333,1.0,0.2,0.4,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,1.0,,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,3.0,,,,1.0,2.0,1.0,,1.0,1.0,0.3333333333333333,,,True,,,,,
757,1610612759,Damon Stoudamire,Damon Stoudamire,757,SAS,4761.0,79,-40.0,153,156,54.0,77.0,13.0,309,1.0,7.0,,1.0,1.0,4.0,,4.0,7.0,16.0,6.0,8.0,27.0,9.0,3.0,28.0,162,,3.0,2.0,2.0,1.0,10.0,,2.0,8.0,8.0,,,5.0,9.0,3.0,12.0,1.0,2.0,5.0,1.0,3.0,27.0,,1.0,3.0,5.0,,8.0,1.0,9.0,1.0,3.0,2.0,1.0,9.0,1.0,6.0,2.0,,3.0,1.0,11.0,,5.0,,6.0,,,3.0,,1.0,5.0,,2.0,,1.0,1.0,,1.0,,2.0,54.0,4.0,,0.5,0.5,0.2962962962962963,,0.1,0.3472222222222222,,0.08333333333333333,0.3684210526315789,0.25,0.08333333333333333,0.25,0.18518518518518517,0.7142857142857143,,,29.34131736526946,0.8181818181818182,,0.08771929824561403,0.018518518518518517,0.2,,0.1111111111111111,0.013157894736842105,,0.08333333333333333,,,,0.043478260869565216,,0.16666666666666666,0.25,,0.05263157894736842,,0.19444444444444445,0.14285714285714285,0.5,1.0,0.1111111111111111,,,,0.4444444444444444,0.4375,0.4375,0.42857142857142855,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,0.25,0.4444444444444444,0.4255166666666667,0.3875,0.3802291666666667,0.05263157894736842,0.06896551724137931,0.07142857142857142,0.07142857142857142,12.63703703703704,24.444444444444443,0.35294117647058826,1.0,3.0,,2.0,2.0,3.0,2.0,6.0,6.0,2.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,True,,,,,
