EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,PtsAssisted2s,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFGM,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,NonHeaveArc3FGM,Steals,LostBallSteals,2pt And 1 Free Throw Trips,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,Corner3Assists,BadPassSteals,DefArc3ReboundPct,ShortMidRangePctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,1351.0,23,6,43,43,15,7,5,86,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5,1.0,3.0,2.0,9.0,47,2.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,15,1.0,0.3333333333333333,0.3333333333333333,0.4,1.0,0.3333333333333333,0.4375,1.0,0.3333333333333333,0.45,1.0,0.3333333333333333,0.375,22.916666666666668,0.0625,0.25,0.043478260869565216,0.1875,0.2,0.3333333333333333,0.25,0.16666666666666666,0.2,0.25,1.0,1.0,0.25,0.125,0.25,0.5,0.5,1.0,0.125,1.0,1.0,0.3333333333333333,1.0,0.625,0.51771875,0.60345,0.4804333333333333,0.2,0.2857142857142857,0.4444444444444444,0.2222222222222222,7.5200000000000005,23.733333333333334,0.3488372093023256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101144,1610612743,Von Wafer,Von Wafer,101144,DEN,690.0,12,-12,24,25,14,24,1,49,1.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,2.0,4,,1.0,,4.0,28,,,,2.0,4.0,4.0,4.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,3.0,1.0,4.0,,,,,,4.0,14,,,,0.5,,0.5,0.4,,0.4,0.4,,0.4,0.2,36.0,0.1,,0.09090909090909091,,,,,,,0.2,1.0,1.0,0.4,0.2,,,,,0.2,,,0.2,1.0,0.4,0.40123,,0.40123,,,,1.0,7.15,25.0,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.3333333333333333,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,1610612743,Jelani McCoy,Jelani McCoy,1741,DEN,1997.0,33,-14,66,67,24,30,6,133,1.0,1.0,,,,,,,,,,1.0,1,,,1.0,3.0,80,,,,,,,,,,,,,,,,,,4.0,6.0,1.0,7.0,,3.0,2.0,4.0,5.0,7.0,1.0,2.0,1.0,,24,,,,1.0,,,1.0,,,0.75,,,,8.333333333333334,0.18181818181818182,,0.1724137931034483,0.045454545454545456,,,,0.375,,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.6104,,,0.5,0.5,,,,,0.36363636363636365,,,,1.0,,,1.0,0.25,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,1625.0,27,-5,53,54,19,18,5,107,,,,,,,,2.0,,,,1.0,2,,,,2.0,68,,,,,,,,,,,6.0,,6.0,,,12.0,,1.0,1.0,,1.0,,1.0,,3.0,1.0,4.0,,,,,19,,,,0.5,,,0.5,,,0.5,,,,8.620689655172415,0.05555555555555555,,0.04,,,,,0.125,,,,,,1.0,,,,,,,,,,,0.4132,,,,,,,20.15,,0.3584905660377358,,,,2.0,2.0,,,0.6666666666666666,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,5.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200784,1610612743,Bobby Jones,Bobby Jones,200784,DEN,769.0,13,-9,26,27,16,26,2,53,3.0,3.0,,,3.0,3.0,,,,,2.0,3.0,3,1.0,2.0,2.0,11.0,29,,,,3.0,3.0,10.0,4.0,3.0,,2.0,,,,,,,,,1.0,,1.0,,,,,2.0,5.0,2.0,3.0,2.0,10.0,16,1.0,0.5,0.5,1.0,,1.0,0.9,,0.9,0.9166666666666666,,1.0,0.4,21.428571428571427,,,,,,,,,,0.6,1.0,1.0,,,,,,,0.4,,,0.6,1.0,1.0,0.64397,,0.64397,0.3333333333333333,0.5,,0.9090909090909091,,25.1,0.6153846153846154,,2.0,2.0,,,,,,,,,0.4,2.0,,,1.0,,,,,,,,,,,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,467.0,8,-4,15,16,5,15,1,31,,1.0,,,,,1.0,,,,,1.0,2,,,,2.0,14,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,5,,,,0.5,,,0.5,,,0.5,,,,18.75,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,0.5,0.49995,,,,,,,2.15,,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,456.0,8,-8,16,15,8,12,1,31,,1.0,,,,,,,,,1.0,,1,,1.0,,,14,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,8,,,,,,,,,,,,,0.5,23.52941176470588,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,1.0,0.6635,,,,,,,,61.3,0.5,,1.0,1.0,1.0,1.0,,2.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,1226.0,20,-5,40,40,8,4,4,80,3.0,5.0,1.0,1.0,,,1.0,4.0,,,,7.0,10,,,3.0,17.0,51,1.0,1.0,2.0,1.0,2.0,5.0,8.0,,,,1.0,,1.0,,,2.0,1.0,2.0,4.0,1.0,5.0,,,,,,,4.0,6.0,2.0,5.0,8,,,,0.7,1.0,0.5,0.7,1.0,0.5,0.6538461538461539,1.0,0.5,,29.545454545454547,0.16666666666666666,0.1111111111111111,0.23529411764705882,0.07692307692307693,,,0.3333333333333333,,,0.5,0.6,0.6,0.1,0.4,,,,,,1.0,1.0,,,0.5,0.51808,0.6931,0.40165,0.16666666666666666,0.16666666666666666,0.11764705882352941,0.29411764705882354,8.47,,0.2,1.0,,,,,,,,0.4,1.0,1.0,,6.0,,2.0,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,,0.4,,,,1.0,0.6666666666666666,3.0,,1.0,,0.75,0.75,0.3333333333333333,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,1144.0,19,-6,37,38,5,4,4,75,1.0,4.0,,,,,4.0,2.0,,,2.0,6.0,10,,2.0,6.0,18.0,49,,,,1.0,1.0,4.0,8.0,,,2.0,,1.0,1.0,,,3.0,,2.0,4.0,,4.0,,,,,,,4.0,7.0,4.0,4.0,5,,,,0.6,,1.0,0.5,,1.0,0.6,,1.0,0.16666666666666666,36.58536585365854,0.18181818181818182,,0.25,,,,,,,0.3333333333333333,0.25,0.5,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,,,,,0.5,0.5029,,0.3588,0.26666666666666666,0.3076923076923077,,0.2222222222222222,7.24,24.4,0.13513513513513514,3.0,,,,,,,,0.5,0.75,0.75,,4.0,,2.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.4,,,,,1.0,2.0,,,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,2.0,0.2,0.5,1.0,,,,1.0,1.0,0.6666666666666666,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,260.0,4,-13,10,10,6,10,1,20,,1.0,,,,1.0,,,,,,,1,,,,,20,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,9.090909090909092,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.5871,,0.5871,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
