EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,Technical Free Throw Trips,DefensiveGoaltends,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,DefCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,3SecondViolations,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,BlockedLongMidRange,on,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,OffensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,12738.0,212,-35,425,422,158.0,139.0,44,847,23.0,27.0,5.0,8.0,9.0,10.0,6.0,17.0,14.0,40.0,2.0,2.0,6.0,11.0,1.0,2.0,5.0,9.0,43.0,84.0,6.0,13.0,21.0,125.0,459,7.0,12.0,1.0,2.0,5.0,22.0,15.0,25.0,5.0,11.0,7.0,52.0,62.0,24.0,18.0,6.0,11.0,6.0,4.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,19.0,3.0,10.0,8.0,20.0,3.0,31.0,13.0,44.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,9.0,3.0,1.0,13.0,2.0,5.0,8.0,25.0,2.0,6.0,27.0,4.0,1.0,34.0,4.0,18.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,52.0,158.0,2.0,1.0,0.7209302325581395,0.775,1.0,0.46153846153846156,0.5,0.45454545454545453,0.46153846153846156,0.5119047619047619,0.5833333333333334,0.6,0.5360824742268041,0.6071428571428571,0.625,0.5580357142857143,0.6470588235294118,0.6341463414634146,0.13402061855670103,0.047619047619047616,0.07407407407407407,0.11764705882352941,26.041666666666668,0.3076923076923077,0.21428571428571427,0.14285714285714285,0.07575757575757576,0.18604651162790697,0.05263157894736842,0.15300546448087432,0.06878306878306878,0.16666666666666666,0.05405405405405406,0.03389830508474576,0.045454545454545456,0.07692307692307693,0.1,0.1935483870967742,0.14492753623188406,0.21052631578947367,0.023255813953488372,0.5,0.27835051546391754,0.8518518518518519,0.92,0.6521739130434783,0.17525773195876287,0.35294117647058826,0.4,0.5,0.41237113402061853,0.35,0.35,0.9285714285714286,0.020618556701030927,0.1134020618556701,0.5454545454545454,0.5454545454545454,1.0,0.5714285714285714,0.625,0.2,0.14285714285714285,0.5,1.0,0.2777777777777778,0.9,0.05555555555555555,0.25,0.5555555555555556,0.41237113402061853,0.5454545454545454,0.4566206185567009,0.5029136363636364,0.4624055555555555,0.16216216216216217,0.1836734693877551,0.176,0.416,10.751190476190477,25.315384615384612,0.37176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,10625.0,177,29,358,355,133.0,97.0,39,713,18.0,34.0,1.0,5.0,6.0,12.0,7.0,18.0,12.0,27.0,2.0,1.0,7.0,22.0,,2.0,1.0,10.0,37.0,79.0,8.0,24.0,17.0,115.0,355,2.0,9.0,,2.0,,4.0,12.0,26.0,1.0,11.0,8.0,35.0,28.0,46.0,21.0,4.0,20.0,7.0,4.0,8.0,3.0,11.0,3.0,,4.0,3.0,25.0,4.0,4.0,3.0,20.0,,23.0,10.0,33.0,1.0,9.0,8.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,9.0,,2.0,4.0,12.0,1.0,1.0,22.0,,2.0,23.0,4.0,11.0,2.0,6.0,5.0,1.0,6.0,5.0,1.0,35.0,133.0,,2.0,0.3783783783783784,0.4,0.875,0.3333333333333333,,0.09090909090909091,0.36363636363636365,0.46835443037974683,0.2222222222222222,0.46153846153846156,0.47572815533980584,0.18181818181818182,0.36486486486486486,0.5133928571428571,0.16666666666666666,0.4166666666666667,0.23300970873786409,0.05063291139240506,0.11764705882352941,,29.876543209876544,0.4444444444444444,,0.1694915254237288,0.041237113402061855,0.07692307692307693,0.06060606060606061,0.1464968152866242,0.049079754601226995,0.05263157894736842,0.034482758620689655,0.03333333333333333,0.058823529411764705,0.06666666666666667,0.16666666666666666,0.0967741935483871,0.21568627450980393,0.08333333333333333,0.02,0.8333333333333334,0.3300970873786408,0.5294117647058824,0.6,0.6111111111111112,0.17475728155339806,0.3888888888888889,0.3888888888888889,,0.2621359223300971,0.4444444444444444,0.4444444444444444,0.25,0.019417475728155338,0.21359223300970873,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.45454545454545453,0.2,,0.18181818181818182,,,0.32432432432432434,0.5,0.02702702702702703,0.2702702702702703,0.1,0.5631067961165048,0.35,0.4819080808080807,0.5272699999999999,0.4788287878787879,0.1,0.12790697674418605,0.034782608695652174,0.30434782608695654,8.753164556962025,28.333333333333332,0.3715083798882682,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,23997.0,400,44,807,806,321.0,244.0,88,1613,22.0,53.0,1.0,3.0,11.0,24.0,10.0,20.0,11.0,24.0,14.0,7.0,3.0,19.0,,2.0,1.0,11.0,43.0,97.0,7.0,33.0,50.0,157.0,804,2.0,5.0,,2.0,4.0,8.0,20.0,42.0,3.0,18.0,27.0,76.0,12.0,74.0,15.0,,13.0,3.0,16.0,33.0,26.0,59.0,21.0,5.0,18.0,2.0,144.0,1.0,6.0,18.0,30.0,,48.0,7.0,55.0,3.0,26.0,16.0,10.0,11.0,,7.0,9.0,4.0,3.0,20.0,,10.0,7.0,25.0,,4.0,55.0,2.0,6.0,70.0,4.0,29.0,8.0,4.0,3.0,1.0,4.0,,1.0,76.0,321.0,2.0,8.0,0.13953488372093023,0.13953488372093023,0.7142857142857143,0.21212121212121213,,0.16666666666666666,0.25925925925925924,0.44329896907216493,0.4,0.47619047619047616,0.4115384615384615,0.2857142857142857,0.4083333333333333,0.4815950920245399,0.4444444444444444,0.5,0.25384615384615383,0.16494845360824742,0.2830188679245283,0.05,20.24336283185841,0.55,,0.11194029850746269,0.02654867256637168,0.17475728155339806,0.00819672131147541,0.1293800539083558,0.020114942528735632,0.025,0.029411764705882353,0.02564102564102564,0.011111111111111112,,0.07954545454545454,0.10344827586206896,0.13934426229508196,0.17391304347826086,0.05357142857142857,,0.4076923076923077,0.41509433962264153,0.5789473684210527,0.2727272727272727,0.15384615384615385,0.5,0.5263157894736842,,0.18461538461538463,0.4583333333333333,0.4583333333333333,,0.1076923076923077,0.14615384615384616,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.42857142857142855,0.3333333333333333,,0.2857142857142857,,,0.4,0.4583333333333333,0.11666666666666667,0.18333333333333332,0.09090909090909091,0.6615384615384615,0.23076923076923078,0.5242826612903225,0.45787500000000003,0.5149777777777778,0.1870967741935484,0.23770491803278687,0.050955414012738856,0.4840764331210191,6.812371134020618,28.509090909090915,0.39776951672862454,4.0,6.0,6.0,13.0,,,,,0.2857142857142857,0.2857142857142857,1.0,2.0,2.0,0.18181818181818182,0.2857142857142857,,,,,,,,,,,True,,,,,,,,,,,
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,2658.0,44,14,91,90,41.0,38.0,8,181,4.0,5.0,1.0,1.0,4.0,4.0,,1.0,4.0,8.0,2.0,1.0,1.0,4.0,,,1.0,4.0,8.0,14.0,3.0,6.0,3.0,28.0,84,1.0,2.0,,,,2.0,6.0,8.0,2.0,5.0,1.0,19.0,8.0,8.0,9.0,,4.0,1.0,,,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,3.0,3.0,,1.0,,1.0,1.0,,,2.0,,1.0,1.0,3.0,,,3.0,,1.0,4.0,,1.0,1.0,,,,,,,19.0,41.0,1.0,1.0,0.5,0.5,1.0,0.5,,0.4,0.5,0.5714285714285714,0.5,0.75,0.625,0.5,0.6923076923076923,0.6363636363636364,0.5,0.6785714285714286,0.3,,,,23.762376237623762,0.5,,0.07407407407407407,0.07142857142857142,,,0.05263157894736842,0.05714285714285714,,0.25,0.058823529411764705,,,,0.6666666666666666,,,,,0.25,0.8,0.8,0.25,0.05,,,,0.4,0.5,0.5,0.75,0.1,0.2,0.25,0.25,1.0,0.5,1.0,1.0,,,,0.3076923076923077,1.0,0.07692307692307693,0.3076923076923077,0.25,0.55,0.25,0.507135,0.4764,0.5348038461538461,0.047619047619047616,0.06666666666666667,0.07142857142857142,0.6785714285714286,11.299999999999999,24.2,0.45054945054945056,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,True,,,,,,,,,,,
2418,1610612763,Casey Jacobsen,Casey Jacobsen,2418,MEM,32807.0,547,26,1111,1115,475.0,346.0,113,2226,20.0,34.0,3.0,5.0,7.0,12.0,1.0,4.0,2.0,5.0,32.0,17.0,6.0,40.0,1.0,6.0,2.0,18.0,23.0,43.0,16.0,72.0,13.0,107.0,1147,3.0,5.0,1.0,7.0,,9.0,9.0,17.0,8.0,35.0,10.0,52.0,28.0,18.0,48.0,2.0,39.0,6.0,7.0,11.0,9.0,20.0,5.0,4.0,8.0,,49.0,1.0,9.0,14.0,37.0,2.0,53.0,12.0,65.0,2.0,5.0,5.0,,5.0,4.0,4.0,11.0,1.0,1.0,16.0,1.0,7.0,14.0,34.0,,3.0,25.0,5.0,5.0,17.0,1.0,7.0,2.0,1.0,1.0,,1.0,1.0,,52.0,475.0,3.0,2.0,0.6086956521739131,0.6363636363636364,1.0,0.2222222222222222,0.14285714285714285,0.22857142857142856,0.22535211267605634,0.5348837209302325,0.6,0.5294117647058824,0.40869565217391307,0.375,0.40384615384615385,0.4349593495934959,0.375,0.4482758620689655,0.6260869565217392,0.16279069767441862,0.17647058823529413,0.25,11.209677419354838,0.3125,0.06451612903225806,0.10220994475138122,0.028662420382165606,0.10606060606060606,0.005847953216374269,0.10323886639676114,0.020618556701030927,0.018518518518518517,0.02197802197802198,0.043478260869565216,,0.022222222222222223,0.08771929824561403,0.08333333333333333,0.12195121951219512,0.10344827586206896,0.030303030303030304,1.0,0.2956521739130435,0.5882352941176471,0.7142857142857143,0.65,0.034782608695652174,0.25,0.3333333333333333,,0.043478260869565216,0.4,0.4,0.5,0.2782608695652174,0.34782608695652173,0.15,0.15,1.0,0.4166666666666667,0.6,0.3333333333333333,0.5,0.16666666666666666,1.0,0.23076923076923078,0.5833333333333334,0.3269230769230769,0.34615384615384615,0.1111111111111111,0.9217391304347826,0.15384615384615385,0.5585912280701754,0.5587181818181818,0.5430960784313725,0.05785123966942149,0.14285714285714285,0.08411214953271028,0.48598130841121495,3.1069767441860465,25.00972222222222,0.42754275427542754,10.0,,1.0,3.0,2.0,,,0.03508771929824561,0.3125,0.3333333333333333,1.0,6.0,2.0,0.125,0.35294117647058826,1.0,2.0,0.027777777777777776,0.0625,0.08333333333333333,,,,,,True,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,8667.0,144,-6,286,288,79.0,74.0,26,574,18.0,24.0,4.0,5.0,6.0,8.0,5.0,11.0,,6.0,,,,1.0,,,,1.0,23.0,41.0,,1.0,13.0,59.0,310,5.0,7.0,,,2.0,12.0,7.0,10.0,,1.0,5.0,19.0,32.0,14.0,,6.0,,,3.0,3.0,,3.0,,,3.0,,6.0,3.0,3.0,5.0,9.0,3.0,17.0,6.0,23.0,1.0,4.0,4.0,,9.0,1.0,4.0,4.0,5.0,,13.0,,2.0,13.0,22.0,,2.0,15.0,2.0,1.0,16.0,,6.0,2.0,10.0,5.0,5.0,10.0,7.0,,19.0,79.0,5.0,2.0,0.6956521739130435,0.8,,,,,,0.5609756097560976,0.7142857142857143,0.7,0.5476190476190477,0.7142857142857143,0.6363636363636364,0.59,0.75,0.6785714285714286,0.023809523809523808,0.07317073170731707,0.08333333333333333,0.09090909090909091,20.19230769230769,0.6923076923076923,0.5,0.09,0.039473684210526314,0.18518518518518517,0.075,0.11023622047244094,0.05172413793103448,0.08,0.05555555555555555,,0.034482758620689655,0.18181818181818182,0.07142857142857142,0.07692307692307693,0.10869565217391304,0.20833333333333334,0.06666666666666667,0.7,0.5714285714285714,0.75,0.8181818181818182,0.7777777777777778,0.2619047619047619,0.45454545454545453,0.5,0.4,0.14285714285714285,,,,,0.023809523809523808,,,,0.7142857142857143,0.8,0.25,,,,0.7272727272727273,0.75,,0.09090909090909091,,0.5952380952380952,,0.513390243902439,0.5566833333333333,0.5570999999999999,0.125,0.1276595744680851,0.2033898305084746,0.3220338983050847,4.909756097560975,55.7,0.2762237762237762,,,1.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,8746.0,146,-19,303,312,121.0,94.0,30,615,14.0,17.0,1.0,2.0,4.0,5.0,2.0,4.0,5.0,11.0,,,8.0,20.0,,,2.0,5.0,21.0,32.0,8.0,20.0,11.0,77.0,319,3.0,4.0,,,1.0,7.0,5.0,9.0,2.0,5.0,4.0,20.0,10.0,32.0,21.0,,20.0,8.0,2.0,17.0,3.0,20.0,1.0,2.0,12.0,4.0,43.0,1.0,4.0,8.0,28.0,,36.0,5.0,41.0,2.0,1.0,1.0,,11.0,1.0,7.0,9.0,4.0,4.0,20.0,2.0,8.0,5.0,15.0,,4.0,11.0,,1.0,13.0,3.0,6.0,2.0,1.0,,1.0,2.0,2.0,,20.0,121.0,3.0,2.0,0.23809523809523808,0.23809523809523808,0.875,0.4,,0.4,0.4,0.65625,0.75,0.5555555555555556,0.6346153846153846,0.75,0.5714285714285714,0.6754385964912281,0.875,0.625,0.38461538461538464,0.0625,0.058823529411764705,0.25,22.781065088757398,0.55,,0.2545454545454545,0.044444444444444446,0.2,0.021739130434782608,0.24,0.03676470588235294,0.02857142857142857,0.06666666666666667,0.04,0.02631578947368421,,0.25,0.15384615384615385,0.325,0.1891891891891892,0.1,1.0,0.3269230769230769,0.8235294117647058,0.875,0.21428571428571427,0.07692307692307693,0.5,0.6666666666666666,,0.21153846153846154,0.45454545454545453,0.45454545454545453,0.4,,0.38461538461538464,0.4,0.4,0.875,0.5,0.5,,,,,0.35714285714285715,0.8,,0.35714285714285715,0.4,0.7115384615384616,0.4,0.5322076923076922,0.46323333333333333,0.5453535714285714,0.10909090909090909,0.17142857142857143,0.09090909090909091,0.2597402597402597,8.496875,25.510000000000005,0.39933993399339934,,3.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,7861.0,131,52,268,272,157.0,103.0,27,540,7.0,10.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,7.0,7.0,5.0,8.0,16.0,,1.0,6.0,9.0,10.0,19.0,10.0,23.0,1.0,51.0,258,4.0,7.0,,1.0,,8.0,1.0,5.0,8.0,14.0,1.0,27.0,18.0,2.0,30.0,2.0,16.0,8.0,2.0,6.0,4.0,10.0,1.0,3.0,5.0,1.0,24.0,2.0,1.0,7.0,15.0,,22.0,5.0,27.0,,5.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,,7.0,1.0,5.0,9.0,15.0,,,7.0,,2.0,5.0,1.0,1.0,2.0,,,,,,,27.0,157.0,1.0,2.0,0.9,1.0,1.0,0.43478260869565216,,0.5714285714285714,0.43478260869565216,0.5263157894736842,0.5714285714285714,0.2,0.5952380952380952,0.5,0.6842105263157895,0.5795454545454546,0.5,0.6428571428571429,0.5476190476190477,0.10526315789473684,0.2,,17.114093959731544,0.7142857142857143,,0.18292682926829268,0.015151515151515152,0.19444444444444445,0.045454545454545456,0.1864406779661017,0.02727272727272727,0.043478260869565216,,,0.03571428571428571,0.0625,0.21739130434782608,0.29411764705882354,0.11904761904761904,0.17857142857142858,,,0.23809523809523808,0.7,0.875,0.8571428571428571,0.047619047619047616,0.5,0.5,1.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.38095238095238093,0.5,0.5,1.0,0.625,0.8,0.75,0.125,,,0.10526315789473684,0.5,0.2631578947368421,0.47368421052631576,0.6666666666666666,0.7857142857142857,0.5,0.5035428571428573,0.4895357142857143,0.49656052631578945,0.023809523809523808,0.05263157894736842,0.1568627450980392,0.5294117647058824,7.468421052631579,25.0695652173913,0.585820895522388,2.0,,,,2.0,,,0.1,0.2857142857142857,0.2857142857142857,1.0,2.0,,0.25,0.4,,,,,,,,,,,True,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,9229.0,154,9,310,311,118.0,86.0,29,621,20.0,26.0,6.0,8.0,8.0,10.0,10.0,19.0,7.0,14.0,1.0,1.0,,2.0,,,,2.0,37.0,59.0,,3.0,35.0,109.0,315,7.0,9.0,,,2.0,16.0,12.0,20.0,,3.0,20.0,44.0,38.0,36.0,,10.0,2.0,,3.0,9.0,4.0,13.0,3.0,1.0,7.0,,30.0,1.0,10.0,5.0,9.0,5.0,19.0,11.0,30.0,2.0,,,,6.0,,2.0,4.0,4.0,2.0,10.0,1.0,3.0,3.0,6.0,,,34.0,4.0,2.0,39.0,5.0,15.0,7.0,7.0,7.0,,7.0,4.0,,44.0,118.0,,7.0,0.5135135135135135,0.59375,,,,,,0.6271186440677966,0.7777777777777778,0.6,0.5967741935483871,0.7777777777777778,0.5217391304347826,0.689873417721519,0.8,0.6470588235294118,0.04838709677419355,0.05084745762711865,0.07692307692307693,0.05263157894736842,26.023391812865498,0.6,0.5,0.08035714285714286,0.11904761904761904,0.14285714285714285,0.02,0.09523809523809523,0.08208955223880597,0.16666666666666666,0.045454545454545456,0.11538461538461539,,0.08333333333333333,0.05263157894736842,0.15151515151515152,0.04878048780487805,0.125,0.09523809523809523,0.5714285714285714,0.41935483870967744,0.7692307692307693,0.8333333333333334,0.45,0.3064516129032258,0.5263157894736842,0.5555555555555556,0.4,0.22580645161290322,0.5,0.5,0.8571428571428571,0.016129032258064516,0.03225806451612903,,,,0.8888888888888888,0.75,,,,,0.43478260869565216,0.8,0.043478260869565216,0.08695652173913043,,0.46774193548387094,,0.47339596774193554,0.5548625,0.46011086956521746,0.20833333333333334,0.21739130434782608,0.14678899082568808,0.4036697247706422,6.2983050847457624,24.666666666666668,0.38064516129032255,,,,2.0,,,1.0,,,,,,1.0,0.3333333333333333,,,,,,,1.0,,,,,True,,,,,,,,,,,
2434,1610612763,Juan Carlos Navarro,Juan Carlos Navarro,2434,MEM,14729.0,245,-14,508,506,203.0,148.0,45,1014,5.0,9.0,,1.0,2.0,4.0,12.0,21.0,4.0,14.0,6.0,2.0,22.0,51.0,,2.0,8.0,20.0,21.0,44.0,25.0,57.0,15.0,132.0,561,1.0,3.0,,2.0,4.0,6.0,8.0,14.0,9.0,22.0,5.0,48.0,12.0,30.0,57.0,,51.0,22.0,1.0,20.0,6.0,26.0,3.0,3.0,16.0,2.0,58.0,3.0,4.0,4.0,11.0,1.0,16.0,7.0,23.0,3.0,8.0,6.0,2.0,9.0,4.0,5.0,14.0,4.0,5.0,23.0,2.0,9.0,2.0,7.0,,,18.0,,2.0,18.0,3.0,7.0,3.0,1.0,1.0,,1.0,1.0,,48.0,203.0,1.0,3.0,0.2857142857142857,0.2857142857142857,0.76,0.43859649122807015,,0.4090909090909091,0.43859649122807015,0.4772727272727273,0.3333333333333333,0.5714285714285714,0.5792079207920792,0.2,0.5972222222222222,0.6064814814814815,0.42857142857142855,0.6025641025641025,0.5643564356435643,0.022727272727272728,,0.047619047619047616,23.603603603603606,0.391304347826087,0.07142857142857142,0.0718954248366013,0.028985507246376812,0.06896551724137931,0.0379746835443038,0.07109004739336493,0.03225806451612903,,0.04878048780487805,0.04,0.03389830508474576,0.05,0.021739130434782608,0.0975609756097561,0.09090909090909091,0.07692307692307693,0.05555555555555555,1.0,0.0891089108910891,0.5555555555555556,0.5555555555555556,0.2,0.2079207920792079,0.5714285714285714,0.6,0.3333333333333333,0.13861386138613863,0.2857142857142857,0.2857142857142857,0.25,0.0594059405940594,0.504950495049505,0.43137254901960786,0.43137254901960786,0.7727272727272727,0.2,,,0.4,,,0.1111111111111111,0.5,0.05555555555555555,0.5555555555555556,0.4,0.6534653465346535,0.43137254901960786,0.5050074257425742,0.5191125,0.4958736111111111,0.06666666666666667,0.14583333333333334,0.045454545454545456,0.36363636363636365,9.488636363636367,25.06315789473684,0.39960629921259844,3.0,18.0,,2.0,,1.0,,,0.5,0.5,0.6666666666666666,1.0,2.0,,0.5,,,,,,,,,1.0,,True,,,,,,,,,,,
