EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,Fg3aBlocked,FTDefRebounds,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShortMidRangeAssists,SecondChanceTurnovers,Offensive Fouls,SecondChanceAtRimPctAssisted,FTOffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,on,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,3475.0,58,-36,104,101,20.0,39.0,6.0,205,1.0,1.0,1.0,1.0,4.0,6.0,14.0,2.0,3.0,3.0,7.0,7.0,19.0,5.0,10.0,3.0,32.0,132,2.0,1.0,2.0,2.0,12.0,2.0,15.0,7.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,3.0,6,1.0,7,1.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,20.0,2.0,0.8571428571428571,0.8571428571428571,1.0,0.5,0.5,0.3684210526315789,0.5,0.5,0.5,0.5333333333333333,0.5,0.3448275862068966,0.05263157894736842,0.07142857142857142,29.46428571428571,0.3333333333333333,0.11538461538461539,0.2,0.043478260869565216,0.14634146341463414,0.0196078431372549,0.06666666666666667,0.2,0.2,0.25,0.034482758620689655,0.13793103448275862,0.25,0.25,1.0,0.4827586206896552,0.42857142857142855,0.46153846153846156,0.8333333333333334,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,0.3793103448275862,0.42857142857142855,0.45291896551724126,0.3466,0.5003500000000001,0.06666666666666667,0.1,0.0625,15.689473684210528,24.77,0.19230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,8445.0,141,-44,260,264,49.0,79.0,32.0,524,15.0,4.0,4.0,,5.0,7.0,17.0,,1.0,10.0,27.0,17.0,37.0,10.0,28.0,9.0,73.0,323,6.0,3.0,8.0,11.0,2.0,32.0,24.0,26.0,10.0,1.0,7.0,26.0,5.0,59.0,1.0,4.0,7.0,11,2.0,13,7.0,7.0,1.0,,8.0,5.0,6.0,7.0,10.0,,1.0,,,,,11.0,49.0,,0.058823529411764705,0.0625,0.8,0.35714285714285715,0.37037037037037035,0.4594594594594595,0.375,0.49230769230769234,0.25,0.5144927536231884,0.36666666666666664,0.4307692307692308,0.02702702702702703,,25.925925925925924,0.875,0.0945945945945946,0.125,0.02127659574468085,0.10377358490566038,0.015625,0.02564102564102564,0.12,0.045454545454545456,0.12,0.23076923076923078,0.07692307692307693,,,,0.26153846153846155,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.015384615384615385,,,,0.4153846153846154,0.37037037037037035,0.37037037037037035,0.8,0.5714285714285714,0.3333333333333333,0.6615384615384615,0.38461538461538464,0.49416640625,0.43281249999999993,0.4627227272727273,0.015151515151515152,0.02631578947368421,0.1506849315068493,10.05945945945946,26.45,0.18846153846153846,10.0,3.0,2.0,1.0,4.0,4.0,1.0,8.0,4.0,5.0,6.0,2.0,1.0,19.0,2.0,9.0,10.0,1.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0,3.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.06666666666666667,0.012345679012345678,0.05263157894736842,0.1111111111111111,0.14285714285714285,0.027777777777777776,0.6666666666666666,0.7142857142857143,0.75,0.14285714285714285,0.5,0.3333333333333333,0.1095890410958904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,22588.0,376,-115,661,677,145.0,216.0,85.0,1338,17.0,1.0,4.0,5.0,13.0,15.0,42.0,8.0,12.0,15.0,32.0,25.0,72.0,23.0,44.0,18.0,137.0,774,4.0,,14.0,28.0,22.0,28.0,63.0,31.0,15.0,4.0,21.0,51.0,17.0,123.0,2.0,10.0,23.0,42,4.0,46,22.0,14.0,8.0,,30.0,12.0,19.0,27.0,24.0,1.0,8.0,4.0,1.0,4.0,,28.0,145.0,1.0,0.44,0.44,0.9130434782608695,0.5227272727272727,0.5348837209302325,0.3472222222222222,,0.5129310344827587,0.3333333333333333,0.5357142857142857,0.42424242424242425,0.3793103448275862,0.05555555555555555,,20.689655172413794,0.7333333333333333,0.10087719298245613,0.1111111111111111,0.018691588785046728,0.10377358490566038,0.011764705882352941,0.024691358024691357,0.06976744186046512,0.09230769230769231,0.06779661016949153,0.14655172413793102,0.11206896551724138,0.38461538461538464,0.38461538461538464,0.6,0.3620689655172414,0.35714285714285715,0.35714285714285715,0.4666666666666667,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.27586206896551724,0.46875,0.5,0.8666666666666667,0.1,0.14814814814814814,0.5258620689655172,0.4838709677419355,0.46420695652173916,0.45754285714285714,0.43767692307692313,0.06504065040650407,0.10126582278481013,0.20437956204379562,12.902777777777779,25.36818181818182,0.21936459909228442,5.0,,,4.0,11.0,,6.0,11.0,13.0,10.0,6.0,,1.0,30.0,4.0,18.0,12.0,2.0,,14.0,11.0,4.0,5.0,3.0,3.0,3.0,,0.45,0.4583333333333333,0.23529411764705882,0.008583690987124463,0.01694915254237288,0.14285714285714285,0.1935483870967742,,0.29411764705882354,0.38461538461538464,,0.4,,0.4074074074074074,0.08029197080291971,1.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,6.0,2.0,9.0,3.0,8.0,1.0,3.0,2.0,3.0,1.0,0.5,0.46153846153846156,0.045454545454545456,0.0625,0.3333333333333333,0.01694915254237288,0.25,0.2,0.2,0.5,1.0,0.5,1.0,0.07407407407407407,0.5,0.45454545454545453,,,,,,,,,,,,,,,True,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,19774.0,330,-65,588,592,148.0,182.0,69.0,1180,20.0,2.0,6.0,6.0,16.0,11.0,35.0,4.0,6.0,16.0,43.0,24.0,71.0,20.0,49.0,30.0,138.0,644,4.0,5.0,14.0,40.0,10.0,38.0,45.0,43.0,16.0,4.0,25.0,46.0,18.0,117.0,1.0,9.0,20.0,32,2.0,34,11.0,7.0,3.0,1.0,14.0,13.0,23.0,31.0,37.0,1.0,9.0,,,,,40.0,148.0,2.0,0.20833333333333334,0.20833333333333334,0.75,0.40816326530612246,0.40816326530612246,0.3380281690140845,0.35714285714285715,0.45,0.39285714285714285,0.5,0.5263157894736842,0.4083333333333333,0.056338028169014086,0.05714285714285714,22.9607250755287,0.7857142857142857,0.10152284263959391,0.10714285714285714,0.01098901098901099,0.10320284697508897,0.00684931506849315,0.014084507042253521,0.1,0.10416666666666667,0.08620689655172414,0.16666666666666666,0.13333333333333333,0.375,0.375,,0.2916666666666667,0.3142857142857143,0.3333333333333333,0.2727272727272727,0.05,0.6666666666666666,0.6666666666666666,1.0,0.35833333333333334,0.37209302325581395,0.37209302325581395,0.6875,0.2222222222222222,0.21428571428571427,0.575,0.37209302325581395,0.47416512605042016,0.4907062499999999,0.46449999999999997,0.0703125,0.11392405063291139,0.2898550724637681,11.333802816901407,25.122448979591834,0.25170068027210885,7.0,2.0,3.0,3.0,14.0,2.0,5.0,14.0,14.0,18.0,15.0,,,21.0,7.0,3.0,15.0,1.0,1.0,12.0,9.0,,3.0,,10.0,9.0,0.5,0.7222222222222222,0.6363636363636364,0.1,0.004975124378109453,0.0196078431372549,0.10144927536231885,0.15384615384615385,0.014925373134328358,0.35,0.3888888888888889,1.0,0.3333333333333333,0.5,0.5,0.10144927536231885,2.0,2.0,,,1.0,4.0,3.0,1.0,4.0,,3.0,3.0,4.0,,,3.0,,,0.6,0.2857142857142857,,,0.15789473684210525,,,0.2857142857142857,0.2222222222222222,1.0,1.0,0.3333333333333333,,,,0.2857142857142857,3.0,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,29889.0,498,-134,881,895,221.0,271.0,110.0,1776,33.0,13.0,6.0,7.0,21.0,,6.0,,,,,28.0,60.0,,,29.0,85.0,998,19.0,4.0,9.0,23.0,32.0,24.0,,,,9.0,3.0,3.0,,9.0,9.0,13.0,31.0,55,38.0,93,6.0,2.0,11.0,2.0,17.0,37.0,55.0,46.0,49.0,4.0,20.0,31.0,5.0,31.0,,23.0,221.0,3.0,0.5714285714285714,0.7272727272727273,,,,0.4666666666666667,0.4444444444444444,0.4666666666666667,0.4444444444444444,0.5120481927710844,0.575,,0.15,,9.89010989010989,0.35294117647058826,0.10264900662251655,0.10483870967741936,0.0625,0.10328638497652583,0.08181818181818182,0.02702702702702703,0.08035714285714286,0.11764705882352941,0.10344827586206896,0.55,0.35,0.3333333333333333,0.3684210526315789,0.14285714285714285,0.1,,,,,,,,,,,,0.6842105263157895,0.6666666666666666,0.55,,0.48773666666666665,0.5402133333333334,0.5151888888888889,0.2631578947368421,0.2631578947368421,0.27058823529411763,4.468333333333333,,0.2508513053348468,21.0,7.0,4.0,,,10.0,,24.0,,15.0,,12.0,,,3.0,,,27.0,1.0,9.0,7.0,1.0,4.0,,7.0,5.0,0.5263157894736842,0.5263157894736842,0.5454545454545454,0.21212121212121213,0.09121621621621621,0.06578947368421052,0.11428571428571428,0.10810810810810811,0.043478260869565216,0.6363636363636364,0.8076923076923077,0.5384615384615384,,0.6666666666666666,,0.2823529411764706,,,,,,,,4.0,,,11.0,2.0,4.0,,3.0,4.0,25.0,16.0,,,,,0.28205128205128205,0.06756756756756757,0.5161290322580645,0.7142857142857143,,,,,,,,,,3.0,4.0,0.14285714285714285,2.0,2.0,7.0,1.0,4.0,1.0,0.09523809523809523,0.07692307692307693,0.11643835616438356,0.18181818181818182,True,,,,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,18429.0,307,-91,553,560,147.0,181.0,66.0,1113,11.0,1.0,3.0,,5.0,20.0,41.0,7.0,19.0,10.0,42.0,25.0,57.0,17.0,61.0,10.0,111.0,623,4.0,5.0,9.0,34.0,36.0,14.0,48.0,42.0,10.0,7.0,7.0,14.0,6.0,35.0,2.0,11.0,24.0,36,6.0,42,13.0,11.0,5.0,1.0,18.0,21.0,30.0,10.0,11.0,1.0,4.0,4.0,,4.0,,34.0,147.0,3.0,0.72,0.72,0.9411764705882353,0.2786885245901639,0.2786885245901639,0.43859649122807015,0.5555555555555556,0.4279661016949153,0.46296296296296297,0.45121951219512196,0.53125,0.5169491525423728,0.12280701754385964,0.0975609756097561,22.488038277511965,0.7222222222222222,0.12435233160621761,0.14285714285714285,0.02127659574468085,0.12962962962962962,0.02214022140221402,0.013888888888888888,0.1,0.05263157894736842,0.15517241379310345,0.09322033898305085,0.0423728813559322,,,,0.3474576271186441,0.4878048780487805,0.5405405405405406,0.75,0.16101694915254236,0.3684210526315789,0.3684210526315789,1.0,0.3559322033898305,0.23809523809523808,0.23809523809523808,0.9,0.14285714285714285,0.1111111111111111,0.6101694915254238,0.23809523809523808,0.4898245762711864,0.51409,0.5155148148148148,0.03305785123966942,0.06666666666666667,0.3063063063063063,14.231578947368424,24.54590163934426,0.26582278481012656,5.0,1.0,1.0,2.0,11.0,3.0,3.0,9.0,18.0,9.0,3.0,,,7.0,1.0,2.0,4.0,4.0,4.0,7.0,6.0,2.0,6.0,,2.0,2.0,0.75,0.42857142857142855,0.5,0.2727272727272727,0.022598870056497175,0.02127659574468085,0.21212121212121213,0.10526315789473684,0.057971014492753624,0.45454545454545453,0.625,1.0,0.2857142857142857,0.3333333333333333,0.4074074074074074,0.08108108108108109,,1.0,3.0,7.0,,2.0,,3.0,5.0,,1.0,1.0,2.0,2.0,,2.0,4.0,1.0,,0.2777777777777778,,,0.04,0.023255813953488372,0.25,0.6,0.14285714285714285,,,,,0.25925925925925924,0.42857142857142855,0.18181818181818182,1.0,4.0,,1.0,,,,,,,,,0.022988505747126436,0.045454545454545456,True,,,,,,,,,
201336,1610612748,Blake Ahearn,Blake Ahearn,201336,MIA,6389.0,106,-39,174,180,68.0,58.0,26.0,354,4.0,,2.0,2.0,6.0,,5.0,2.0,5.0,5.0,16.0,3.0,15.0,7.0,21.0,16.0,43.0,202,2.0,1.0,7.0,17.0,2.0,4.0,21.0,16.0,5.0,1.0,3.0,14.0,1.0,31.0,,4.0,4.0,8,1.0,9,7.0,7.0,3.0,2.0,10.0,8.0,14.0,17.0,16.0,1.0,5.0,,,,,17.0,68.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2,0.14285714285714285,0.375,0.39285714285714285,0.4883720930232558,0.5,0.5833333333333334,0.06666666666666667,,26.368159203980102,0.7,0.05333333333333334,0.14285714285714285,,0.07766990291262135,0.011363636363636364,,0.07407407407407407,0.04,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.1388888888888889,,,,0.1388888888888889,0.4,0.4,1.0,0.4444444444444444,0.3125,0.3125,1.0,,0.14285714285714285,0.6944444444444444,0.3125,0.4924763888888889,0.41765,0.45166071428571436,0.125,0.2631578947368421,0.3953488372093023,10.646666666666668,24.6,0.39080459770114945,1.0,,,2.0,6.0,,2.0,5.0,7.0,6.0,,,,11.0,2.0,3.0,7.0,1.0,,3.0,1.0,1.0,4.0,1.0,3.0,3.0,,,0.3333333333333333,0.25,0.018518518518518517,,0.043478260869565216,0.1,,0.25,0.3333333333333333,,0.5,,0.42857142857142855,0.11627906976744186,,,1.0,1.0,,2.0,,5.0,3.0,,,2.0,,,,1.0,,,,0.42857142857142855,,,,0.1,,1.0,,,,,,0.07142857142857142,1.0,0.3333333333333333,1.0,4.0,,,,,1.0,,,,,,,,True,,,,,,,,,
2867,1610612748,Kasib Powell,Kasib Powell,2867,MIA,8453.0,141,-54,244,249,70.0,64.0,30.0,493,13.0,,3.0,6.0,11.0,2.0,8.0,2.0,9.0,2.0,6.0,18.0,32.0,4.0,15.0,2.0,50.0,276,3.0,5.0,8.0,18.0,14.0,22.0,12.0,6.0,2.0,3.0,3.0,8.0,2.0,19.0,2.0,6.0,8.0,15,3.0,18,1.0,1.0,,,1.0,6.0,9.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,18.0,70.0,,0.3888888888888889,0.3888888888888889,1.0,0.26666666666666666,0.26666666666666666,0.5625,0.625,0.5106382978723404,0.5333333333333333,0.5208333333333334,0.5625,0.3191489361702128,0.09375,0.125,17.689530685920577,1.0,0.09523809523809523,0.15,0.05,0.11290322580645161,0.023255813953488372,0.06666666666666667,0.06666666666666667,0.03571428571428571,0.14285714285714285,0.2765957446808511,0.23404255319148937,0.5454545454545454,0.6,0.16666666666666666,0.1702127659574468,0.25,0.2857142857142857,0.5,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,,0.2,0.5957446808510638,0.3333333333333333,0.4877436170212766,0.41068333333333334,0.4722266666666667,0.041666666666666664,0.06060606060606061,0.36,8.059375,24.16666666666667,0.28688524590163933,10.0,,3.0,,3.0,1.0,1.0,2.0,7.0,2.0,,,,5.0,1.0,3.0,2.0,1.0,,3.0,2.0,,,,,,0.3333333333333333,0.25,0.25,0.07692307692307693,0.011235955056179775,,0.19230769230769232,0.16666666666666666,,0.7692307692307693,0.8333333333333334,,,1.0,0.2,0.04,,1.0,1.0,4.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,0.2857142857142857,,,0.1,0.047619047619047616,,0.5,0.25,,,,,0.26666666666666666,0.25,0.3333333333333333,,,,,,,1.0,,,,0.09090909090909091,,,,True,,,,,,,,,
200784,1610612748,Bobby Jones,Bobby Jones,200784,MIA,4944.0,82,17,141,145,29.0,41.0,18.0,286,6.0,2.0,1.0,1.0,1.0,,,2.0,3.0,2.0,5.0,5.0,7.0,4.0,8.0,7.0,29.0,127,2.0,1.0,1.0,5.0,4.0,6.0,12.0,5.0,2.0,1.0,2.0,3.0,1.0,8.0,2.0,1.0,7.0,11,5.0,16,2.0,2.0,2.0,,4.0,5.0,9.0,9.0,10.0,2.0,5.0,,,,,5.0,29.0,,0.4,0.5,1.0,0.5,0.5,0.7142857142857143,1.0,0.7333333333333333,1.25,0.7631578947368421,0.8333333333333334,0.5333333333333333,0.14285714285714285,,14.465408805031446,0.5,0.15217391304347827,0.043478260869565216,0.07142857142857142,0.11594202898550725,0.07352941176470588,0.08333333333333333,0.14285714285714285,0.125,0.05555555555555555,0.4,0.06666666666666667,1.0,1.0,,,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.4,0.4,1.0,0.6666666666666666,0.5,0.9333333333333333,0.4,0.5870266666666667,0.5603,0.562625,0.2777777777777778,0.5,0.1724137931034483,0.9,24.4375,0.20567375886524822,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,2.0,,1.0,1.0,1.0,,3.0,,2.0,,,,,1.0,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,0.075,,0.16666666666666666,,,0.6666666666666666,0.8,0.5,0.3333333333333333,1.0,0.5,0.13793103448275862,,,,,,1.0,,2.0,1.0,,3.0,2.0,,,2.0,1.0,,,,1.0,,,0.42857142857142855,0.07692307692307693,,0.5,,,,,,,,1.0,,,,,,,,,1.0,,,,0.1,,True,,,,,,,,,
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,4162.0,69,-15,118,125,28.0,41.0,12.0,243,6.0,2.0,2.0,,1.0,6.0,10.0,,,,,9.0,17.0,,,9.0,27.0,133,2.0,3.0,4.0,6.0,12.0,6.0,,,,,1.0,1.0,1.0,3.0,,3.0,3.0,7,4.0,11,3.0,1.0,4.0,,7.0,2.0,7.0,14.0,14.0,,6.0,,,,,6.0,28.0,1.0,0.6666666666666666,0.75,,,,0.5294117647058824,0.75,0.5294117647058824,0.75,0.5625,0.6,,,,23.66412213740458,0.42857142857142855,0.07894736842105263,0.125,,0.0967741935483871,0.08163265306122448,,,0.2222222222222222,,0.35294117647058826,0.058823529411764705,,,,0.5882352941176471,0.6,0.6,0.8333333333333334,,,,,,,,,1.0,0.5,0.35294117647058826,,0.44333529411764705,0.5930500000000001,0.452025,0.2608695652173913,0.2608695652173913,0.2222222222222222,11.141176470588237,,0.23728813559322035,3.0,1.0,2.0,,,1.0,,4.0,,,,2.0,,,,,,4.0,2.0,1.0,1.0,,2.0,,1.0,,0.5,0.5,0.6666666666666666,,0.11428571428571428,0.23076923076923078,0.06666666666666667,0.3,0.25,0.5,0.5,0.5,,1.0,,0.14814814814814814,,,,,,,,2.0,,,1.0,,2.0,1.0,2.0,,,,,,,,0.2,0.1111111111111111,,0.3333333333333333,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,True,,,,,,,,,
