EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,3SecondViolations,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,on
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,2693.0,45,-5,79,83,15,32,11,162,2.0,5,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,5,10,2.0,12,90,4.0,5.0,2.0,10.0,2.0,2,4.0,4.0,6.0,6.0,1,1.0,1.0,1.0,2.0,2.0,5.0,4.0,6,2.0,12,7.0,19,1.0,1.0,1,1,6.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,15,0.4,1.0,0.5,0.8,1.0,0.5,0.8,1.0,0.5454545454545454,0.8333333333333334,1.0,0.1,0.2,13.043478260869565,0.5,0.2857142857142857,0.18518518518518517,0.3333333333333333,0.16666666666666666,0.30303030303030304,0.1794871794871795,0.1,0.2857142857142857,0.2,0.18181818181818182,0.2,0.16666666666666666,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4,0.5,0.1,1.0,1.0,1.0,0.4,0.5,0.5,0.5,0.6,0.6666666666666666,0.5,1.0,0.5,0.47431999999999996,0.5384666666666665,0.47815,0.09090909090909091,0.09090909090909091,0.8333333333333334,0.3333333333333333,8.15,0.189873417721519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,172436.0,2874,785,5449,5422,1579,1611,640,10871,202.0,340,20.0,32.0,59.0,103.0,46.0,111.0,118.0,282.0,366,733,409.0,1570,5370,28.0,53.0,35.0,142.0,108.0,218,531.0,236.0,496.0,18.0,65,280.0,363.0,27.0,809.0,11.0,40.0,95.0,236,27.0,358,53.0,411,101.0,48.0,95,221,105.0,200.0,10.0,24.0,420.0,31.0,485.0,202.0,34.0,19.0,36.0,20.0,531.0,1579,0.3224043715846995,0.33053221288515405,0.49931787175989084,0.5283018867924528,0.4954128440366973,0.5286885245901639,0.5944444444444444,0.531055900621118,0.5945842868039665,0.6542056074766355,0.6282660332541568,0.08867667121418826,0.1588235294117647,24.813614262560776,0.14136125654450263,0.12493382742191636,0.023809523809523808,0.13268156424581007,0.01694915254237288,0.127063339731286,0.021897810218978103,0.04333868378812199,0.016786570743405275,0.009375,0.01443298969072165,0.09981515711645102,0.1180952380952381,0.14580801944106925,0.124282982791587,0.15544041450777202,0.5555555555555556,0.30965391621129323,0.5941176470588235,0.7062937062937062,0.10109289617486339,0.4144144144144144,0.44660194174757284,0.30434782608695654,0.2568306010928962,0.41843971631205673,0.4229390681003584,0.3135593220338983,0.35555555555555557,0.625,0.3198757763975155,0.5728155339805825,0.6420765027322405,0.5097352511415525,0.5151590277777778,0.49313734375000007,0.16295707472178061,0.22671156004489337,0.09044585987261146,0.3382165605095541,8.670259208731244,0.28977794090658837,17.0,40.0,2.0,7.0,5.0,7.0,126.0,325.0,15.0,30.0,37.0,97.0,143.0,365.0,17.0,37.0,42.0,104.0,189.0,378.0,51.0,1.0,324.0,126.0,4.0,83.0,55.0,28.0,161.0,92.0,2.0,10.0,53.0,126.0,30.0,72.0,12.0,54.0,2.0,23.0,19.0,49.0,13.0,44.0,1.0,13.0,3.0,53.0,2.0,2.0,9.0,6.0,2.0,6.0,20.0,51.0,0.8811188811188811,0.3917808219178082,0.4594594594594595,0.40384615384615385,0.39285714285714285,0.3324225865209472,0.010958904109589041,0.07207207207207207,0.010638297872340425,0.05,0.006153846153846154,0.5701357466063348,0.0125,0.024390243902439025,0.019646365422396856,0.3316831683168317,0.03642987249544627,0.425,0.4473684210526316,1.0,0.2959927140255009,0.38769230769230767,0.39009287925696595,0.8650793650793651,0.3,0.07777777777777778,0.2857142857142857,1.0,0.3333333333333333,0.5,0.8,0.021739130434782608,0.7142857142857143,0.30124223602484473,0.38144329896907214,0.3888888888888889,0.008174386920980926,25.263013698630136,,,,,True
1899,1610612738,James Posey,James Posey,1899,BOS,58322.0,972,125,1863,1845,748,720,221,3708,23.0,45,2.0,9.0,6.0,14.0,2.0,6.0,2.0,11.0,27,62,57.0,273,1910,3.0,12.0,13.0,31.0,6.0,20,129.0,40.0,14.0,2.0,7,34.0,52.0,2.0,122.0,4.0,12.0,46.0,85,18.0,149,19.0,168,29.0,16.0,13,29,47.0,106.0,9.0,7.0,67.0,15.0,70.0,17.0,7.0,3.0,7.0,5.0,129.0,748,0.7407407407407407,0.7692307692307693,0.43548387096774194,0.25,0.3,0.5217391304347826,0.45,0.5344827586206896,0.5640495867768595,0.5535714285714286,0.591743119266055,0.11290322580645161,0.15555555555555556,12.618147448015122,0.25,0.15977443609022557,0.021778584392014518,0.16140350877192983,0.014925373134328358,0.16034271725826194,0.019536019536019536,0.03070175438596491,0.015037593984962405,0.015789473684210527,0.00546448087431694,0.14193548387096774,0.1888111888111888,0.15384615384615385,0.16097560975609757,0.1625,0.7142857142857143,0.21739130434782608,0.5111111111111111,0.6052631578947368,0.028985507246376812,0.3333333333333333,0.3333333333333333,0.5,0.05314009661835749,0.18181818181818182,0.18181818181818182,,0.45,0.2222222222222222,0.16091954022988506,0.42857142857142855,0.9178743961352657,0.5419700000000001,0.5264666666666665,0.5287517647058823,0.08108108108108109,0.22077922077922077,0.11355311355311355,0.4725274725274725,4.858064516129033,0.4015029522275899,14.0,44.0,2.0,4.0,6.0,22.0,40.0,101.0,2.0,4.0,21.0,45.0,54.0,145.0,4.0,8.0,27.0,67.0,36.0,150.0,12.0,1.0,100.0,40.0,,18.0,13.0,5.0,18.0,14.0,3.0,2.0,13.0,16.0,2.0,8.0,,8.0,1.0,1.0,,8.0,11.0,2.0,1.0,,1.0,20.0,,,3.0,1.0,,2.0,19.0,16.0,0.9259259259259259,0.3724137931034483,0.5,0.40298507462686567,0.375,0.7004830917874396,,,,,,0.5517241379310345,0.05,0.03529411764705882,0.017543859649122806,0.8260869565217391,0.21256038647342995,0.3181818181818182,0.3181818181818182,1.0,0.48792270531400966,0.39603960396039606,0.39603960396039606,0.9,0.5,0.2,0.5,1.0,0.2,0.5,1.0,0.25287356321839083,0.2727272727272727,0.5172413793103449,0.4666666666666667,0.4,0.006896551724137931,24.794482758620692,1.0,,,,True
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,123134.0,2052,615,3895,3874,1052,1105,446,7769,159.0,282,16.0,29.0,45.0,76.0,51.0,135.0,84.0,183.0,294,600,96.0,696,3818,24.0,52.0,9.0,60.0,74.0,157,203.0,260.0,328.0,20.0,54,239.0,359.0,24.0,838.0,26.0,45.0,65.0,135,5.0,205,73.0,278,119.0,72.0,67,129,58.0,169.0,5.0,22.0,162.0,12.0,154.0,64.0,12.0,5.0,13.0,6.0,203.0,1052,0.4421768707482993,0.45774647887323944,0.49,0.46153846153846156,0.4713375796178344,0.4909983633387889,0.4722222222222222,0.4723926380368098,0.5132743362831859,0.4918032786885246,0.5024752475247525,0.09,0.1347517730496454,18.349249658935882,0.0390625,0.09691313711414214,0.03661513425549227,0.13238289205702647,0.06372549019607843,0.10615711252653928,0.04337202199144777,0.03524229074889868,0.056105610561056105,0.025423728813559324,0.07570977917981073,0.06870229007633588,0.0906801007556675,0.11940298507462686,0.13202247191011235,0.13333333333333333,0.46153846153846156,0.46153846153846156,0.5638297872340425,0.6516393442622951,0.220949263502455,0.37777777777777777,0.4180327868852459,0.27450980392156865,0.2995090016366612,0.45901639344262296,0.4666666666666667,0.6428571428571429,0.5370370370370371,0.5517241379310345,0.4662576687116564,0.5921052631578947,0.4795417348608838,0.5021987704918032,0.4856552631578947,0.48549166666666665,0.09770992366412214,0.09937888198757763,0.08620689655172414,0.2916666666666667,7.9175,0.27008985879332476,2.0,5.0,,1.0,,1.0,2.0,6.0,1.0,1.0,2.0,5.0,4.0,11.0,1.0,2.0,2.0,6.0,49.0,9.0,3.0,,6.0,2.0,,120.0,86.0,34.0,113.0,102.0,2.0,13.0,47.0,62.0,20.0,40.0,7.0,22.0,,8.0,13.0,38.0,4.0,20.0,,,,23.0,1.0,1.0,4.0,3.0,2.0,,21.0,22.0,0.75,0.36363636363636365,0.5,0.3333333333333333,0.36363636363636365,0.01800327332242226,,0.0962962962962963,0.01639344262295082,,,0.4806201550387597,0.017857142857142856,0.02197802197802198,0.05138339920948617,0.389937106918239,0.008183306055646482,0.4,0.4,1.0,0.009819967266775777,0.3333333333333333,0.3333333333333333,0.5,0.0625,0.018518518518518517,,,0.018518518518518517,1.0,,0.006134969325153374,,0.03067484662576687,0.4,0.3333333333333333,,24.972727272727273,1.0,,,,True
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,19890.0,332,61,630,636,201,278,94,1266,61.0,96,19.0,34.0,14.0,30.0,5.0,14.0,2.0,3.0,68,113,48.0,184,643,20.0,37.0,10.0,50.0,17.0,36,50.0,100.0,36.0,26.0,20,,1.0,,3.0,9.0,31.0,10.0,33,7.0,50,41.0,91,7.0,7.0,4,11,27.0,51.0,12.0,1.0,63.0,17.0,67.0,37.0,7.0,7.0,7.0,5.0,50.0,201,0.7352941176470589,0.9090909090909091,0.6017699115044248,0.5405405405405406,0.4722222222222222,0.6017699115044248,0.5405405405405406,0.4722222222222222,0.647887323943662,0.5952380952380952,0.5681818181818182,0.17699115044247787,0.17708333333333334,20.816326530612248,0.2916666666666667,0.15789473684210525,0.15048543689320387,0.11904761904761904,0.1111111111111111,0.14675767918088736,0.13937282229965156,0.23333333333333334,0.11764705882352941,0.06153846153846154,0.08620689655172414,0.14705882352941177,0.16326530612244897,0.16304347826086957,0.13636363636363635,0.05555555555555555,0.7142857142857143,0.8495575221238938,0.6354166666666666,0.7721518987341772,0.12389380530973451,0.35714285714285715,0.45454545454545453,0.8,0.02654867256637168,0.6666666666666666,0.6666666666666666,1.0,0.918918918918919,0.5588235294117647,0.8333333333333334,0.4666666666666667,0.8495575221238938,0.5690761061946903,0.5445181818181819,0.5294277777777778,0.2624113475177305,0.2624113475177305,0.2717391304347826,0.2717391304347826,2.098230088495576,0.319047619047619,,,,,,,,,,,,,,,,,,,16.0,,,,,,,1.0,1.0,,,,1.0,4.0,,7.0,,1.0,1.0,6.0,,1.0,1.0,4.0,5.0,9.0,,,,1.0,,,,,,,8.0,,,,,,,,,0.21428571428571427,,,,0.6363636363636364,0.047619047619047616,0.17391304347826086,0.16,0.7213114754098361,,,,,,,,,0.2631578947368421,,,,,,,,,,,,,,,,,,True
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,5560.0,93,19,174,170,68,73,20,344,,1,,,,,4.0,6.0,7.0,22.0,11,29,5.0,36,161,,1.0,,,4.0,11,18.0,10.0,12.0,,2,6.0,10.0,2.0,24.0,,,2.0,5,,7,,7,3.0,3.0,2,6,1.0,6.0,1.0,1.0,3.0,,6.0,3.0,2.0,,2.0,1.0,18.0,68,0.45454545454545453,0.45454545454545453,0.3793103448275862,,0.36363636363636365,0.4305555555555556,,0.4375,0.4605263157894737,,0.5,0.06896551724137931,1.0,22.22222222222222,,0.078125,,0.1111111111111111,,0.08536585365853659,,,,,,0.10526315789473684,,0.1,0.16666666666666666,,0.5,0.027777777777777776,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.6111111111111112,0.3181818181818182,0.3333333333333333,0.5714285714285714,,,,,0.2222222222222222,0.4364157142857143,0.4514,0.43539333333333335,0.07894736842105263,0.0967741935483871,,0.5,15.917241379310346,0.39080459770114945,2.0,2.0,,,1.0,1.0,1.0,5.0,,,1.0,4.0,3.0,7.0,,,2.0,5.0,4.0,9.0,,,5.0,1.0,,4.0,3.0,1.0,1.0,3.0,,,,4.0,,2.0,,2.0,,1.0,2.0,2.0,,1.0,,1.0,,,,,2.0,,,,2.0,,1.0,0.42857142857142855,,0.4,0.42857142857142855,0.19444444444444445,,,0.045454545454545456,,,0.6666666666666666,,,,,0.05555555555555555,1.0,1.0,1.0,0.1388888888888889,0.2,0.2,1.0,,,,,,,,0.0625,1.0,0.25,0.25,0.2,,26.385714285714283,,,,,True
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,37732.0,629,208,1178,1196,349,383,142,2374,58.0,98,7.0,12.0,8.0,16.0,8.0,21.0,8.0,22.0,74,141,69.0,247,1125,9.0,18.0,4.0,28.0,15.0,33,63.0,68.0,80.0,8.0,10,28.0,37.0,1.0,83.0,6.0,12.0,24.0,39,1.0,64,19.0,83,38.0,14.0,23,45,30.0,81.0,1.0,5.0,72.0,4.0,90.0,39.0,4.0,4.0,6.0,3.0,63.0,349,0.4594594594594595,0.4857142857142857,0.524822695035461,0.5,0.45454545454545453,0.5329341317365269,0.5454545454545454,0.4875,0.5966183574879227,0.5833333333333334,0.5833333333333334,0.07092198581560284,0.061224489795918366,18.66171003717472,0.01818181818181818,0.09558823529411764,0.033426183844011144,0.14457831325301204,0.04285714285714286,0.10975609756097561,0.036072144288577156,0.04697986577181208,0.036585365853658534,0.015625,0.04672897196261682,0.08547008547008547,0.1092436974789916,0.09302325581395349,0.16393442622950818,0.09090909090909091,0.5,0.5868263473053892,0.5918367346938775,0.6304347826086957,0.12574850299401197,0.38095238095238093,0.47058823529411764,0.25,0.1317365269461078,0.36363636363636365,0.36363636363636365,0.75,0.5454545454545454,0.5833333333333334,0.4,0.5,0.7425149700598802,0.5357320359281439,0.563,0.48577999999999993,0.1989795918367347,0.22941176470588234,0.11336032388663968,0.2550607287449393,4.672340425531916,0.29626485568760613,6.0,13.0,2.0,3.0,1.0,4.0,4.0,13.0,,1.0,2.0,3.0,10.0,26.0,2.0,4.0,3.0,7.0,24.0,30.0,,,13.0,4.0,,9.0,7.0,2.0,23.0,4.0,1.0,4.0,24.0,22.0,4.0,10.0,4.0,12.0,3.0,6.0,5.0,10.0,3.0,10.0,,,,11.0,2.0,1.0,,,,2.0,10.0,8.0,1.0,0.38461538461538464,0.5,0.42857142857142855,0.38461538461538464,0.15568862275449102,,0.19047619047619047,,,,0.4888888888888889,0.02857142857142857,0.030303030303030304,0.056338028169014086,0.4482758620689655,0.07784431137724551,0.46153846153846156,0.46153846153846156,1.0,0.07784431137724551,0.3076923076923077,0.3076923076923077,1.0,0.14285714285714285,0.13636363636363635,0.6666666666666666,1.0,0.045454545454545456,,,0.1,0.25,0.075,0.6666666666666666,0.3076923076923077,,24.3423076923077,,1.0,,,True
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,122877.0,2048,670,3880,3848,1049,1055,440,7728,163.0,227,34.0,52.0,47.0,66.0,134.0,261.0,175.0,379.0,472,867,230.0,1174,3748,60.0,94.0,30.0,150.0,108.0,192,303.0,644.0,300.0,56.0,26,144.0,200.0,15.0,456.0,37.0,84.0,101.0,307,49.0,457,126.0,583,96.0,23.0,73,122,63.0,144.0,8.0,27.0,231.0,6.0,289.0,125.0,78.0,53.0,80.0,48.0,303.0,1049,0.6822033898305084,0.7252252252252253,0.544405997693195,0.6382978723404256,0.5625,0.5394285714285715,0.6382978723404256,0.5482233502538071,0.5806930693069307,0.6637168141592921,0.6108870967741935,0.029988465974625143,0.07048458149779736,25.86325177223874,0.37404580152671757,0.21991404011461319,0.0695364238410596,0.2069672131147541,0.08564814814814815,0.21656050955414013,0.07378048780487804,0.08695652173913043,0.0694006309148265,0.05450733752620545,0.07926829268292683,0.163727959697733,0.24685138539042822,0.23920265780730898,0.2084507042253521,0.20300751879699247,0.6,0.25942857142857145,0.7180616740088106,0.7725118483412322,0.29828571428571427,0.5134099616858238,0.5296442687747036,0.3880597014925373,0.43314285714285716,0.46174142480211083,0.46419098143236076,0.8628571428571429,0.5531914893617021,0.6538461538461539,0.3350253807106599,0.7121212121212122,0.26857142857142857,0.4538989678899082,0.48382987012987005,0.4552322164948454,0.1271617497456765,0.1282051282051282,0.12776831345826234,0.2580919931856899,11.265051903114186,0.270360824742268,,,,,,,,8.0,,,,5.0,,8.0,,,,5.0,87.0,,,2.0,6.0,,,56.0,41.0,15.0,99.0,30.0,5.0,19.0,73.0,49.0,15.0,35.0,3.0,14.0,1.0,22.0,7.0,31.0,10.0,17.0,,2.0,,27.0,2.0,2.0,1.0,24.0,9.0,10.0,16.0,24.0,,,,,,0.009142857142857144,,0.03065134099616858,0.005277044854881266,,,0.4016393442622951,0.04424778761061947,0.10576923076923077,0.05121293800539083,0.7300613496932515,,,,,0.009142857142857144,,,,0.20588235294117646,,,,,,,,,0.025380710659898477,,,,34.8875,3.0,,1.0,,True
2067,1610612738,Eddie House,Eddie House,2067,BOS,42913.0,715,168,1399,1353,501,440,171,2752,5.0,14,1.0,3.0,,2.0,2.0,14.0,36.0,78.0,43,106,21.0,248,1388,4.0,9.0,1.0,36.0,9.0,26,82.0,52.0,34.0,2.0,6,48.0,60.0,9.0,132.0,2.0,5.0,21.0,46,2.0,69,7.0,76,26.0,14.0,11,31,27.0,64.0,4.0,2.0,25.0,9.0,23.0,4.0,3.0,3.0,4.0,1.0,82.0,501,0.6046511627906976,0.6190476190476191,0.4056603773584906,0.4444444444444444,0.34615384615384615,0.4670781893004115,0.7608695652173914,0.46,0.4859437751004016,0.782608695652174,0.5,0.05660377358490566,0.21428571428571427,17.643352236925015,0.03508771929824561,0.11165048543689321,0.013054830287206266,0.10552763819095477,0.009009009009009009,0.10965630114566285,0.011570247933884297,0.013333333333333334,0.02040816326530612,0.007407407407407408,0.012987012987012988,0.07874015748031496,0.11428571428571428,0.13333333333333333,0.11486486486486487,0.0784313725490196,0.25,0.05761316872427984,0.35714285714285715,0.45454545454545453,0.05761316872427984,0.14285714285714285,0.15384615384615385,,0.32098765432098764,0.46153846153846156,0.47368421052631576,0.6111111111111112,0.13043478260869565,0.3333333333333333,0.02666666666666667,,0.6213991769547325,0.4941045643153529,0.4812607142857143,0.48535821917808214,0.01639344262295082,0.037383177570093455,0.14516129032258066,0.33064516129032256,15.902830188679246,0.35811293781272335,23.0,57.0,4.0,5.0,12.0,25.0,24.0,80.0,5.0,9.0,5.0,24.0,47.0,137.0,9.0,14.0,17.0,49.0,13.0,135.0,6.0,1.0,79.0,24.0,,12.0,7.0,5.0,24.0,15.0,,2.0,12.0,20.0,5.0,12.0,1.0,8.0,1.0,2.0,1.0,9.0,1.0,3.0,,8.0,,5.0,1.0,1.0,,,,,12.0,5.0,0.9574468085106383,0.34306569343065696,0.6428571428571429,0.3469387755102041,0.34558823529411764,0.5637860082304527,,0.07142857142857142,0.02564102564102564,,,0.6451612903225806,,,0.014084507042253521,0.8,0.2345679012345679,0.40350877192982454,0.40350877192982454,1.0,0.3292181069958848,0.3,0.3,0.9166666666666666,1.0,0.21739130434782608,0.8,1.0,0.391304347826087,0.5555555555555556,1.0,0.3333333333333333,0.48,0.32,0.20833333333333334,0.3037974683544304,,24.77153284671533,,,,,True
951,1610612738,Ray Allen,Ray Allen,951,BOS,126895.0,2115,606,4036,4006,1191,1182,464,8042,95.0,161,16.0,23.0,23.0,42.0,28.0,85.0,81.0,170.0,204,416,165.0,1008,4003,24.0,41.0,11.0,113.0,48.0,105,301.0,224.0,184.0,20.0,32,143.0,174.0,26.0,379.0,28.0,33.0,35.0,116,4.0,155,62.0,217,53.0,26.0,36,91,67.0,121.0,1.0,10.0,128.0,10.0,183.0,53.0,11.0,8.0,11.0,5.0,301.0,1191,0.5490196078431373,0.5773195876288659,0.49038461538461536,0.5853658536585366,0.45714285714285713,0.5410783055198973,0.6986301369863014,0.52,0.5758823529411765,0.7151898734177216,0.5714285714285714,0.07692307692307693,0.13664596273291926,20.65861690450055,0.03007518796992481,0.08163265306122448,0.026634382566585957,0.06903353057199212,0.05845511482254697,0.0783195020746888,0.03550640279394645,0.03153153153153153,0.02531645569620253,0.022964509394572025,0.0670391061452514,0.06796116504854369,0.04871794871794872,0.11147011308562198,0.07027027027027027,0.06569343065693431,0.45454545454545453,0.20667522464698332,0.5900621118012422,0.6834532374100719,0.10911424903722722,0.32941176470588235,0.36363636363636365,0.35714285714285715,0.21822849807445444,0.4764705882352941,0.48214285714285715,0.6296296296296297,0.3150684931506849,0.6956521739130435,0.18666666666666668,0.5476190476190477,0.6726572528883183,0.5224607326478148,0.554128431372549,0.5043604910714287,0.06545454545454546,0.11496746203904555,0.11210317460317461,0.2986111111111111,9.763942307692307,0.29509415262636274,39.0,102.0,8.0,13.0,12.0,35.0,106.0,261.0,10.0,19.0,34.0,85.0,145.0,363.0,18.0,32.0,46.0,120.0,67.0,363.0,72.0,1.0,260.0,106.0,,31.0,23.0,8.0,64.0,53.0,1.0,12.0,27.0,55.0,8.0,29.0,8.0,26.0,3.0,6.0,8.0,26.0,1.0,8.0,,32.0,1.0,25.0,,,1.0,2.0,,,7.0,21.0,0.8344827586206897,0.39944903581267216,0.5625,0.38333333333333336,0.4005524861878453,0.46598202824133506,,0.09411764705882353,0.011764705882352941,,,0.6043956043956044,0.008403361344537815,0.03305785123966942,0.030848329048843187,0.5368421052631579,0.13093709884467267,0.38235294117647056,0.38235294117647056,0.9487179487179487,0.33504492939666236,0.4061302681992337,0.4061302681992337,0.7924528301886793,0.375,0.1780821917808219,0.6153846153846154,1.0,0.2602739726027397,0.5263157894736842,1.0,0.15555555555555556,0.34285714285714286,0.37777777777777777,0.4,0.4076923076923077,0.0027472527472527475,24.791460055096415,,,,2.0,True
