EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeAssists,Loose Ball Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,3SecondViolations,Clear Path Fouls
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,3090.0,52,-9,88,94,15.0,35.0,20.0,182,2.0,4.0,,,,,5.0,15.0,3.0,16.0,93,1.0,2.0,,2.0,,2.0,,,2.0,8.0,,2.0,3.0,5.0,1.0,2.0,13.0,1.0,,,1.0,4.0,1.0,6.0,1.0,7.0,,,,1.0,,1.0,,4.0,6.0,,4.0,,5.0,2.0,,,,,,,,,15.0,1.0,,0.2,0.2,0.3333333333333333,0.5,,0.325,0.3333333333333333,,0.3409090909090909,0.3333333333333333,,20.535714285714285,,0.25,,0.1290322580645161,,0.0909090909090909,0.0909090909090909,0.119047619047619,0.0178571428571428,,,,0.1666666666666666,,0.0714285714285714,,,0.5,,,0.2,0.5,0.6666666666666666,,,,,,0.45,0.467475,0.4862333333333333,0.3843499999999999,0.0909090909090909,0.1176470588235294,0.125,,11.193333333333332,0.1704545454545454,2.0,5.0,1.0,6.0,,2.0,,,1.0,1.0,5.0,,1.0,1.0,3.0,,2.0,,1.0,2.0,1.0,1.0,,,,,1.0,0.2,,0.2,0.25,0.0666666666666666,,0.2142857142857142,0.25,0.4,0.4,0.3,0.1666666666666666,0.1666666666666666,1.0,0.1,,,,,,,0.3333333333333333,,24.14,1.0,3.0,,,,,,,2.0,,,,0.25,,,0.15,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,True,,,,,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,940.0,16,-10,26,28,6.0,8.0,6.0,54,1.0,2.0,1.0,1.0,,,1.0,3.0,2.0,4.0,30,1.0,2.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,2.0,2.0,,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,6.0,,1.0,,,0.3333333333333333,0.5,,0.25,0.5,,0.4,0.5,1.0,18.18181818181818,1.0,,,0.1428571428571428,0.0833333333333333,,,0.1,0.0555555555555555,0.1666666666666666,,,,,0.25,,,,,1.0,0.5,0.5,0.5,,0.5,1.0,,,0.75,0.6023125,0.5937,,,,0.5,0.5,2.9333333333333336,0.2307692307692307,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,0.25,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,4562.0,76,-31,146,146,32.0,37.0,14.0,292,6.0,9.0,1.0,1.0,2.0,3.0,7.0,20.0,3.0,26.0,162,2.0,2.0,1.0,5.0,2.0,5.0,,10.0,4.0,10.0,4.0,3.0,2.0,5.0,1.0,2.0,12.0,,3.0,,1.0,2.0,3.0,6.0,3.0,9.0,,3.0,1.0,5.0,2.0,8.0,,1.0,5.0,2.0,4.0,,3.0,2.0,,1.0,1.0,,1.0,,,10.0,32.0,1.0,,0.2857142857142857,0.4,0.35,1.0,0.4,0.4423076923076923,1.0,0.625,0.4814814814814814,1.25,0.625,21.34146341463415,0.375,0.75,,0.0454545454545454,0.0508474576271186,0.1111111111111111,,0.0566037735849056,0.0434782608695652,0.0526315789473684,,0.0689655172413793,,,0.0666666666666666,0.1428571428571428,0.1428571428571428,,,,0.3461538461538461,0.6666666666666666,0.75,0.3333333333333333,0.5,1.0,0.375,0.6666666666666666,0.5769230769230769,0.5263153846153845,0.5261,0.5690500000000001,0.074074074074074,0.0952380952380952,0.1923076923076923,0.3846153846153846,8.5,0.2191780821917808,1.0,5.0,,6.0,3.0,5.0,,,2.0,3.0,6.0,,,3.0,9.0,,5.0,3.0,2.0,3.0,2.0,1.0,,,,1.0,1.0,0.5,,0.5,0.2307692307692307,0.1,,,0.1923076923076923,0.2,0.25,0.2307692307692307,,,,0.1923076923076923,0.6,0.6,1.0,,,,0.25,0.6,24.75,,1.0,,1.0,2.0,2.0,,,1.0,1.0,0.6666666666666666,,0.1111111111111111,0.2,,0.0384615384615384,,,,0.125,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,True,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,2125.0,35,-2,63,67,17.0,25.0,10.0,130,1.0,2.0,,,1.0,1.0,3.0,5.0,4.0,10.0,72,,,,,2.0,2.0,2.0,6.0,4.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,,,2.0,7.0,,9.0,2.0,11.0,,2.0,,,2.0,2.0,1.0,2.0,4.0,,5.0,1.0,5.0,2.0,1.0,1.0,1.0,,1.0,1.0,,6.0,17.0,,1.0,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.6,,1.0,0.7142857142857143,,1.0,12.162162162162163,1.0,,,0.2333333333333333,,0.3333333333333333,0.2,0.25,0.0666666666666666,,,,0.5,,0.1428571428571428,0.1666666666666666,0.3333333333333333,,,1.0,0.4,0.5,1.0,1.0,,,0.5,1.0,0.4,0.46112,,0.4573,0.3333333333333333,0.3333333333333333,,0.6,9.42,0.2698412698412698,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,0.2,,0.2941176470588235,0.2,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,
201193,1610612739,Demetris Nichols,Demetris Nichols,201193,CLE,847.0,14,-7,27,29,8.0,20.0,4.0,56,,1.0,,,,,1.0,5.0,,2.0,33,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,8.0,,,1.0,1.0,0.2,,,0.125,,,0.125,,,30.3030303030303,1.0,,,,,0.3333333333333333,,0.125,,,,,,,,,,0.3333333333333333,,,0.125,,,,,,,,0.5,0.459075,0.48915,0.4199166666666666,,,,,15.34,0.2962962962962963,,,1.0,4.0,,1.0,,,,,3.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,0.375,0.2,,,,,,0.5,0.25,0.25,1.0,0.125,,,,,,,,,24.96666666666667,,2.0,,1.0,,,,,,,,,1.0,,,0.25,,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,,,,True,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,1685.0,28,18,53,53,15.0,23.0,8.0,106,5.0,7.0,1.0,1.0,3.0,3.0,5.0,10.0,3.0,13.0,46,1.0,2.0,1.0,3.0,3.0,4.0,,6.0,6.0,4.0,,3.0,4.0,7.0,,1.0,18.0,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,2.0,,3.0,2.0,,1.0,1.0,,1.0,,,6.0,15.0,1.0,,0.6,0.6,0.5,0.5,0.75,0.4545454545454545,0.5,0.75,0.5416666666666666,0.75,0.75,21.666666666666668,,,,0.0434782608695652,,,,0.037037037037037,,,,,,,0.1666666666666666,,,,,,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.6,0.5,1.0,0.75,1.0,0.7272727272727273,0.6039454545454546,0.3598,0.6341,0.1666666666666666,0.1818181818181818,0.2307692307692307,0.4615384615384615,5.92,0.2830188679245283,,,,3.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,0.0909090909090909,,,,,,,0.2727272727272727,,,,0.0909090909090909,,,,,,,,,29.4,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,23617.0,394,-34,744,752,327.0,306.0,107.0,1496,18.0,32.0,14.0,21.0,9.0,17.0,18.0,36.0,21.0,57.0,820,14.0,22.0,8.0,36.0,9.0,19.0,10.0,28.0,10.0,26.0,26.0,4.0,2.0,6.0,2.0,4.0,14.0,15.0,31.0,4.0,9.0,37.0,13.0,59.0,50.0,109.0,1.0,8.0,3.0,5.0,5.0,13.0,8.0,50.0,79.0,3.0,30.0,5.0,46.0,15.0,9.0,22.0,18.0,4.0,22.0,17.0,1.0,28.0,327.0,9.0,9.0,0.2777777777777778,1.0,0.5,0.6363636363636364,0.4736842105263157,0.4864864864864865,0.6363636363636364,0.45,0.4830508474576271,0.6,0.4242424242424242,8.275862068965518,0.6153846153846154,0.3714285714285714,0.0952380952380952,0.1456692913385826,0.1260162601626016,0.1046511627906976,0.1428571428571428,0.1352941176470588,0.131054131054131,0.1571428571428571,0.1666666666666666,0.0862068965517241,0.1016949152542373,0.1956521739130435,0.1785714285714285,0.1341463414634146,0.125,0.0666666666666666,0.125,0.7727272727272727,0.8648648648648649,0.5625,0.72,0.2777777777777778,0.9545454545454546,0.6666666666666666,0.85,0.5294117647058824,0.8918918918918919,0.5635305555555556,0.5880937500000001,0.5484894736842106,0.3,0.3061224489795918,0.631578947368421,0.4912280701754385,1.6250000000000002,0.439516129032258,,4.0,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,9.0,10.0,7.0,3.0,,4.0,,2.0,,,,,0.027027027027027,0.25,,0.125,0.1081081081081081,,,,,,,0.027027027027027,,,,,,,0.05,,43.6,,,,,,,,,,,,,0.21875,0.5,,,,,,,,,,,1.0,,1.0,,,0.0714285714285714,,,,,4.0,,,,1.0,,False,,,,,,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,34658.0,578,-2,1059,1069,272.0,217.0,162.0,2128,34.0,61.0,8.0,15.0,10.0,20.0,37.0,81.0,19.0,93.0,1110,8.0,17.0,4.0,20.0,11.0,25.0,6.0,28.0,52.0,22.0,10.0,5.0,8.0,13.0,6.0,4.0,34.0,15.0,43.0,1.0,26.0,68.0,10.0,104.0,59.0,163.0,2.0,9.0,6.0,9.0,3.0,18.0,3.0,20.0,35.0,3.0,37.0,7.0,44.0,19.0,4.0,37.0,28.0,7.0,37.0,25.0,2.0,28.0,272.0,2.0,4.0,0.7027027027027027,0.8125,0.4567901234567901,0.4705882352941176,0.44,0.4567901234567901,0.4705882352941176,0.44,0.4558823529411764,0.4166666666666667,0.4516129032258064,9.561752988047807,0.5,0.3448275862068966,0.0294117647058823,0.1658536585365853,0.1031175059952038,0.203125,0.1162790697674418,0.174721189591078,0.1062271062271062,0.0863309352517985,0.1415094339622641,0.0930232558139534,0.1263157894736842,0.088235294117647,0.1041666666666666,0.1711711711711711,0.21875,0.15625,0.0512820512820512,0.6756756756756757,0.7530864197530864,0.5573770491803278,0.5964912280701754,0.7647058823529411,0.8823529411764706,0.5333333333333333,0.8,0.5,0.7530864197530864,0.5765827160493827,0.6134117647058823,0.572712,0.1938775510204081,0.1938775510204081,0.2150537634408602,0.3010752688172043,2.5123456790123457,0.2568460812086874,3.0,19.0,,1.0,,,,,,,,,,,,,,,5.0,19.0,9.0,10.0,2.0,5.0,6.0,2.0,,,,,,0.0617283950617283,,0.2193548387096774,0.2345679012345679,0.1578947368421052,0.1666666666666666,0.0123456790123456,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,0.0655737704918032,0.0526315789473684,,,,,,,,,,,,2.0,1.0,,,0.375,,,,,3.0,,2.0,,,1.0,False,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,77066.0,1284,102,2392,2359,701.0,678.0,349.0,4751,15.0,22.0,1.0,1.0,2.0,4.0,36.0,84.0,19.0,421.0,2511,4.0,7.0,,32.0,7.0,18.0,14.0,130.0,34.0,38.0,,86.0,37.0,123.0,18.0,34.0,283.0,4.0,1.0,,20.0,42.0,3.0,65.0,5.0,70.0,2.0,22.0,16.0,12.0,6.0,34.0,8.0,27.0,63.0,2.0,22.0,,26.0,3.0,7.0,1.0,1.0,,1.0,,2.0,130.0,701.0,9.0,7.0,0.4722222222222222,0.4722222222222222,0.4285714285714285,0.5714285714285714,0.3888888888888889,0.5694050991501416,0.5333333333333333,0.5420560747663551,0.5798898071625345,0.5333333333333333,0.5652173913043478,14.239598278335723,0.6470588235294118,0.04,,0.0501193317422434,0.0012804097311139,0.0727272727272727,0.010204081632653,0.0557053009883198,0.0042625745950554,,,0.0029940119760479,0.004,0.0211267605633802,0.0716981132075471,0.0375,0.0643564356435643,0.0958904109589041,0.0101522842639593,,0.0623229461756373,0.6818181818181818,0.6818181818181818,0.5333333333333333,0.0333333333333333,1.0,0.0373831775700934,0.5,0.8243626062322946,0.5216269886363634,0.5067944444444444,0.4982962264150944,0.0140449438202247,0.0348837209302325,0.0760095011876484,0.3087885985748218,12.501190476190478,0.2930602006688963,5.0,13.0,16.0,49.0,51.0,136.0,6.0,13.0,52.0,110.0,269.0,8.0,23.0,89.0,321.0,,136.0,51.0,3.0,19.0,17.0,2.0,1.0,1.0,1.0,1.0,0.9727272727272728,0.4089219330855018,0.3478260869565217,0.4089219330855018,0.7620396600566572,0.0357142857142857,,0.042042042042042,0.036827195467422,0.3846153846153846,0.5,0.1388101983002833,0.3265306122448979,0.3265306122448979,0.4375,0.3852691218130311,0.375,0.3805970149253731,0.9411764705882352,0.4333333333333333,0.4615384615384615,1.0,0.4859813084112149,0.375,24.430855018587373,59.0,133.0,14.0,37.0,20.0,34.0,9.0,5.0,19.0,39.0,0.3820224719101123,0.0185873605947955,,0.2307692307692307,0.0225563909774436,0.376770538243626,0.4436090225563909,0.4538461538461538,1.0,0.3457943925233644,0.3783783783783784,0.3846153846153846,2.0,10.0,5.0,2.0,1.0,3.0,0.4,1.0,0.3333333333333333,0.2,1.0,13.0,1.0,2.0,,0.0074074074074074,,,False,1.0,0.0147058823529411,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,33385.0,556,13,1028,1026,365.0,270.0,175.0,2054,11.0,21.0,2.0,4.0,5.0,11.0,56.0,157.0,36.0,205.0,1074,5.0,22.0,5.0,33.0,15.0,51.0,19.0,61.0,82.0,30.0,2.0,26.0,9.0,35.0,6.0,14.0,79.0,3.0,14.0,1.0,17.0,38.0,8.0,63.0,18.0,81.0,3.0,10.0,6.0,10.0,4.0,20.0,4.0,25.0,36.0,3.0,34.0,,41.0,13.0,5.0,6.0,3.0,1.0,7.0,6.0,1.0,61.0,365.0,3.0,5.0,0.7321428571428571,0.7454545454545455,0.3566878980891719,0.2272727272727272,0.2941176470588235,0.4043062200956938,0.3783783783783784,0.3181818181818182,0.4424778761061947,0.4125,0.3961038961038961,19.902912621359224,0.5,0.1702127659574468,0.0227272727272727,0.1064425770308123,0.0345679012345679,0.1574074074074074,0.0232558139534883,0.1182795698924731,0.0318352059925093,0.0291970802919708,0.0106382978723404,0.0517241379310344,0.0113636363636363,0.048780487804878,0.0833333333333333,0.0795454545454545,0.1794871794871795,0.1,0.024,0.8571428571428571,0.1004784688995215,0.5238095238095238,0.6875,0.8181818181818182,0.1081081081081081,0.5,0.1666666666666666,0.4545454545454545,0.3492822966507177,0.4565643540669856,0.4975899999999999,0.4692613636363636,0.0588235294117647,0.0769230769230769,0.1609756097560975,0.2975609756097561,14.416560509554138,0.3550583657587549,14.0,36.0,31.0,100.0,12.0,32.0,5.0,10.0,7.0,19.0,52.0,6.0,15.0,15.0,57.0,,32.0,12.0,9.0,9.0,7.0,2.0,,1.0,4.0,1.0,1.0,0.3653846153846153,0.4,0.3653846153846153,0.2488038277511961,0.0573248407643312,0.03,0.1409395973154362,0.1722488038277512,0.3888888888888889,0.4,0.4784688995215311,0.31,0.3195876288659793,0.7419354838709677,0.1531100478468899,0.375,0.375,1.0,0.2702702702702703,0.5,1.0,0.106060606060606,0.375,24.542307692307688,7.0,20.0,2.0,8.0,2.0,4.0,,,3.0,9.0,0.2666666666666666,,0.238095238095238,0.0277777777777777,,0.0956937799043062,0.35,0.35,1.0,0.1212121212121212,0.25,0.2857142857142857,1.0,5.0,2.0,,3.0,6.0,0.6428571428571429,0.5,0.1351351351351351,0.2,1.0,3.0,1.0,,2.0,,,,False,,,1.0,1.0,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,99545.0,1659,125,3104,3106,897.0,862.0,441.0,6210,24.0,49.0,2.0,5.0,6.0,12.0,80.0,182.0,80.0,561.0,3259,3.0,9.0,3.0,33.0,16.0,47.0,29.0,142.0,68.0,92.0,,92.0,36.0,128.0,13.0,47.0,292.0,9.0,19.0,,34.0,58.0,3.0,95.0,28.0,123.0,6.0,36.0,27.0,29.0,9.0,65.0,15.0,77.0,153.0,8.0,85.0,4.0,99.0,21.0,11.0,11.0,9.0,2.0,12.0,7.0,,142.0,897.0,17.0,11.0,0.425,0.425,0.4395604395604395,0.3333333333333333,0.3404255319148936,0.554147465437788,0.75,0.4788135593220339,0.5844017094017094,0.7380952380952381,0.5149253731343284,14.72782536612324,0.5538461538461539,0.0267857142857142,,0.0566959921798631,0.0172884440400363,0.0862944162436548,0.0220588235294117,0.0649258997882851,0.0185799601857996,0.0189189189189189,0.0145454545454545,0.0176211453744493,0.0269230769230769,0.0135135135135135,0.0538922155688622,0.0428571428571428,0.0745762711864406,0.1212121212121212,0.0275229357798165,0.5833333333333334,0.1129032258064516,0.4897959183673469,0.5714285714285714,0.2916666666666667,0.25,0.4,0.1016949152542373,0.5,0.6935483870967742,0.507617053364269,0.5497269230769231,0.4925326086956522,0.0634573304157549,0.1055276381909547,0.0588235294117647,0.2531194295900178,12.97362637362638,0.2889819587628865,8.0,28.0,48.0,105.0,57.0,138.0,4.0,6.0,34.0,107.0,252.0,8.0,11.0,71.0,285.0,3.0,135.0,57.0,17.0,45.0,20.0,25.0,5.0,8.0,12.0,4.0,0.8878504672897196,0.4246031746031746,0.7272727272727273,0.429718875502008,0.5806451612903226,0.0934065934065934,0.0285714285714285,0.0684596577017114,0.064516129032258,0.2857142857142857,0.3809523809523809,0.2419354838709677,0.4571428571428571,0.4705882352941176,0.5416666666666666,0.3179723502304147,0.4130434782608695,0.4191176470588235,0.8070175438596491,0.3,0.6666666666666666,1.0,0.288135593220339,0.4222222222222222,24.73412698412698,50.0,114.0,13.0,37.0,14.0,27.0,36.0,5.0,23.0,33.0,0.380281690140845,0.0198412698412698,0.1428571428571428,0.25,0.0263157894736842,0.2626728110599078,0.4385964912280701,0.4504504504504504,0.98,0.3135593220338983,0.3513513513513513,0.4117647058823529,4.0,5.0,7.0,2.0,5.0,19.0,0.125,1.0,0.25,0.8,0.75,12.0,7.0,8.0,,0.0310077519379844,,,False,2.0,0.0144927536231884,1.0,,1.0,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,102638.0,1711,-34,3186,3206,866.0,870.0,479.0,6392,94.0,182.0,12.0,29.0,17.0,41.0,167.0,370.0,104.0,570.0,3411,22.0,50.0,13.0,87.0,33.0,84.0,35.0,134.0,170.0,164.0,18.0,131.0,39.0,170.0,26.0,67.0,379.0,19.0,43.0,2.0,40.0,140.0,12.0,192.0,64.0,256.0,7.0,55.0,30.0,43.0,25.0,98.0,23.0,72.0,138.0,13.0,111.0,,137.0,64.0,11.0,7.0,4.0,2.0,7.0,5.0,2.0,134.0,866.0,19.0,10.0,0.5089820359281437,0.5379746835443038,0.4513513513513513,0.44,0.3928571428571428,0.4559686888454011,0.5362318840579711,0.3837209302325581,0.4973821989528796,0.5576923076923077,0.4496644295302013,17.931587386424372,0.5612244897959183,0.1132075471698113,0.014388489208633,0.1275045537340619,0.0374564459930313,0.1098901098901098,0.0455635491606714,0.1231190150478796,0.0396166134185303,0.045,0.0335570469798657,0.0333333333333333,0.0402930402930402,0.0555555555555555,0.0864864864864864,0.1201413427561837,0.0988593155893536,0.1386138613861386,0.0286885245901639,0.7142857142857143,0.3561643835616438,0.5164835164835165,0.5802469135802469,0.5319148936170213,0.4202898550724637,0.4137931034482758,0.3178294573643411,0.4146341463414634,0.6320939334637965,0.515615407554672,0.5260055555555555,0.504288617886179,0.1138790035587188,0.1520190023752969,0.1526315789473684,0.2350877192982456,7.360270270270269,0.2718141870684243,40.0,102.0,33.0,86.0,25.0,85.0,3.0,9.0,27.0,44.0,141.0,10.0,19.0,45.0,129.0,8.0,77.0,25.0,36.0,50.0,25.0,25.0,2.0,9.0,14.0,13.0,0.9772727272727272,0.3120567375886525,0.5263157894736842,0.3308270676691729,0.2759295499021526,0.0972972972972973,0.0465116279069767,0.1662921348314607,0.1996086105675146,0.392156862745098,0.4444444444444444,0.1682974559686888,0.3837209302325581,0.4024390243902439,0.6060606060606061,0.1663405088062622,0.2941176470588235,0.3012048192771084,0.96,0.1304347826086956,0.3333333333333333,1.0,0.2093023255813953,0.3246753246753247,25.834751773049643,19.0,56.0,6.0,18.0,5.0,11.0,3.0,2.0,13.0,46.0,0.2444444444444444,0.0141843971631205,0.1098901098901098,0.1176470588235294,,0.1095890410958904,0.3392857142857143,0.3392857142857143,1.0,0.1395348837209302,0.3333333333333333,0.1851851851851851,7.0,10.0,6.0,4.0,17.0,,0.375,0.25,0.144927536231884,0.7,1.0,18.0,8.0,,1.0,,,,False,,0.0235294117647058,,,,,
