EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Arc3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,3SecondViolations,BlockedCorner3,OffensiveGoaltends,on
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,231.0,4,-3.0,7,7,3,2.0,14,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,22.22222222222222,1.0,0.5,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,0.6539,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,7182.0,120,26.0,230,222,90,25.0,452,2.0,,16.0,211,1.0,,1.0,10.0,2.0,12.0,4.0,2.0,3.0,1.0,6.0,4.0,90,14.785992217898833,0.045454545454545456,,0.08620689655172414,0.017699115044247787,,0.0625,0.0625,,0.5625,0.49164531250000004,0.391304347826087,81.0,2.0,1.0,3.0,4.0,11.0,1.0,4.0,1.0,4.0,4.0,12.0,1.0,1.0,2.0,7.0,7.0,5.0,16.0,29.0,1.0,1.0,3.0,1.0,2.0,3.0,11.0,11.0,12.0,2.0,15.0,12.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,9.0,2.0,3.0,3.0,1.0,1.0,2.0,8.0,13.0,2.0,1.0,4.0,11.0,2.0,0.8571428571428571,0.8571428571428571,1.0,0.3125,1.0,0.2727272727272727,0.3125,0.4375,0.5,0.453125,0.75,0.4230769230769231,0.453125,0.75,0.4230769230769231,0.5,0.125,0.3333333333333333,0.09090909090909091,0.5,0.09574468085106383,0.02531645569620253,0.07142857142857142,0.125,0.16,0.044444444444444446,1.0,1.0,1.0,0.09375,0.3333333333333333,0.5,1.0,0.34375,0.36363636363636365,0.4,0.75,0.125,0.25,0.25,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.3076923076923077,0.25,0.5384615384615384,0.2857142857142857,0.3333333333333333,0.3822,0.5319615384615385,0.10344827586206896,0.3793103448275862,14.737499999999999,24.249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,184571.0,3076,417.0,5976,5956,1686,615.0,11932,216.0,39.0,582.0,6295,64.0,42.0,56.0,340.0,97.0,437.0,99.0,79.0,66.0,16.0,140.0,220.0,1686,20.58470764617691,0.08092485549132948,0.04290091930541369,0.10717966334592924,0.035142522452167126,0.026729559748427674,0.0825515947467167,0.19030837004405288,0.39,0.677533039647577,0.5127773451327433,0.2821285140562249,1264.0,131.0,99.0,228.0,60.0,138.0,66.0,153.0,24.0,52.0,160.0,400.0,17.0,23.0,40.0,114.0,290.0,226.0,553.0,1476.0,25.0,36.0,176.0,70.0,146.0,64.0,166.0,424.0,252.0,328.0,630.0,395.0,160.0,37.0,122.0,74.0,196.0,32.0,83.0,23.0,16.0,466.0,48.0,256.0,20.0,74.0,50.0,7.0,7.0,26.0,112.0,214.0,12.0,23.0,14.0,424.0,16.0,0.43448275862068964,0.45652173913043476,0.9292035398230089,0.40867992766726946,0.6944444444444444,0.3855421686746988,0.4124087591240876,0.49828178694158076,0.4794520547945205,0.5541850220264317,0.705,0.532051282051282,0.5904298459042985,0.7565217391304347,0.5835654596100278,0.48722466960352423,0.06357388316151202,0.07017543859649122,,0.5285714285714286,0.11536728255971158,0.03034134007585335,0.03587443946188341,0.135678391959799,0.11488673139158576,0.10358565737051793,0.6064814814814815,0.6717948717948717,0.5190839694656488,0.20088105726872246,0.4342105263157895,0.4669811320754717,0.23232323232323232,0.12158590308370044,0.43478260869565216,0.43478260869565216,0.5833333333333334,0.13480176211453745,0.43137254901960786,0.4370860927152318,1.0,0.3524229074889868,0.4,0.4020100502512563,0.9,0.23,0.7391304347826086,0.8823529411764706,0.16666666666666666,0.46153846153846156,0.36538461538461536,0.3508771929824561,0.4050632911392405,0.5149050000000001,0.5024744336569581,0.11924119241192412,0.2872628726287263,7.984364261168384,25.067992766726945,22.0,28.0,51.0,8.0,13.0,218.0,33.0,35.0,92.0,48.0,28.0,5.0,4.0,42.0,7.0,28.0,23.0,18.0,24.0,12.0,260.0,28.0,3.0,26.0,88.0,10.0,31.0,37.0,1.0,1.0,30.0,2.0,5.0,38.0,18.0,1.0,5.0,31.0,0.515625,0.007233273056057866,0.09722222222222222,0.013071895424836602,0.005,0.16,0.028,0.03442622950819672,0.02091254752851711,0.0728862973760933,0.07547169811320754,0.04035087719298246,0.47368421052631576,0.5641025641025641,0.13636363636363635,0.13,0.6153846153846154,1.0,0.16346153846153846,0.5490196078431373,0.08153078202995008,0.13707165109034267,0.017857142857142856,,,,,,True
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,6703.0,112,11.0,225,223,86,33.0,448,7.0,,27.0,250,1.0,,3.0,9.0,,9.0,1.0,1.0,2.0,2.0,5.0,6.0,86,20.833333333333332,0.12,,0.08080808080808081,,,0.10526315789473684,0.1590909090909091,,0.5454545454545454,0.4719306818181818,0.38222222222222224,120.0,5.0,1.0,5.0,6.0,15.0,2.0,3.0,1.0,2.0,5.0,14.0,,1.0,3.0,6.0,12.0,7.0,17.0,56.0,,1.0,,6.0,11.0,4.0,8.0,35.0,10.0,14.0,12.0,14.0,5.0,2.0,1.0,1.0,2.0,,,,1.0,5.0,,5.0,,3.0,2.0,,,,5.0,8.0,,,,35.0,3.0,0.4166666666666667,0.4166666666666667,0.5714285714285714,0.4117647058823529,,0.5,0.4117647058823529,0.4444444444444444,0.5454545454545454,0.5113636363636364,,0.631578947368421,0.56,,0.7291666666666666,0.38636363636363635,0.07407407407407407,0.4,,0.6,0.06756756756756757,,,0.05,0.08,0.06896551724137931,0.7142857142857143,0.7142857142857143,0.4,0.11363636363636363,0.2,0.3333333333333333,,0.3409090909090909,0.4,0.4,0.5,0.06818181818181818,0.6666666666666666,0.6666666666666666,0.5,0.3181818181818182,0.35714285714285715,0.38461538461538464,0.6,0.5,,,0.10526315789473684,0.5,0.3157894736842105,0.5,0.35714285714285715,0.3588,0.4585868421052632,,0.625,11.603703703703705,25.2235294117647,,2.0,2.0,,,11.0,,,11.0,9.0,,,1.0,1.0,,1.0,,,1.0,,13.0,,,,3.0,1.0,2.0,,,,,,,,,,,2.0,,0.058823529411764705,,,0.07142857142857142,0.125,,,,,0.16666666666666666,,,,,,,,0.10526315789473684,1.0,0.08333333333333333,0.1,0.05555555555555555,,,,,,True
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,52494.0,875,128.0,1677,1679,575,168.0,3356,86.0,7.0,238.0,1720,16.0,1.0,16.0,59.0,4.0,63.0,26.0,14.0,22.0,2.0,40.0,108.0,575,20.171673819742487,0.07174887892376682,0.0041841004184100415,0.07320099255583126,0.005641748942172073,0.006289308176100629,0.06321839080459771,0.3049645390070922,0.3684210526315789,0.46099290780141844,0.469905693950178,0.3428741800834824,461.0,50.0,26.0,48.0,40.0,104.0,6.0,15.0,2.0,5.0,8.0,29.0,,2.0,3.0,11.0,116.0,14.0,44.0,391.0,,3.0,18.0,36.0,81.0,5.0,16.0,134.0,36.0,196.0,36.0,29.0,8.0,14.0,39.0,36.0,75.0,11.0,27.0,6.0,6.0,186.0,3.0,43.0,12.0,18.0,10.0,5.0,1.0,13.0,25.0,88.0,1.0,6.0,14.0,134.0,19.0,0.15517241379310345,0.15517241379310345,0.8571428571428571,0.3181818181818182,,0.3125,0.3181818181818182,0.48739495798319327,0.4444444444444444,0.4858156028368794,0.3157894736842105,0.4484536082474227,0.5652818991097923,0.38095238095238093,0.5413223140495868,0.15602836879432624,0.058823529411764705,0.020833333333333332,0.019230769230769232,0.45,0.07375643224699828,0.006382978723404255,,0.044585987261146494,0.06790123456790123,0.0946969696969697,0.5813953488372093,0.6666666666666666,0.26,0.1702127659574468,0.5416666666666666,0.5531914893617021,0.07692307692307693,0.36879432624113473,0.38461538461538464,0.39215686274509803,0.075,0.05319148936170213,0.4,0.42857142857142855,1.0,0.10283687943262411,0.27586206896551724,0.2857142857142857,0.75,0.10526315789473684,,,0.05154639175257732,0.4,0.1134020618556701,0.2727272727272727,0.27586206896551724,0.49130666666666667,0.4489901041666666,0.04603580562659847,0.34271099744245526,9.784873949579831,25.30454545454546,2.0,11.0,24.0,,1.0,117.0,6.0,6.0,47.0,6.0,,,2.0,25.0,,,3.0,6.0,8.0,2.0,137.0,15.0,,11.0,55.0,1.0,14.0,1.0,,,,1.0,,1.0,,,1.0,13.0,0.375,0.045454545454545456,0.12790697674418605,0.06666666666666667,0.034482758620689655,,,0.016666666666666666,,,0.10204081632653061,0.023255813953488372,,0.2857142857142857,,0.05263157894736842,,,0.24742268041237114,0.4583333333333333,0.17337461300309598,0.19784172661870503,0.022222222222222223,1.0,1.0,1.0,,,True
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,29681.0,495,2.0,913,922,219,104.0,1835,59.0,23.0,95.0,951,29.0,14.0,24.0,90.0,50.0,140.0,9.0,6.0,17.0,4.0,22.0,22.0,219,12.112403100775193,0.26666666666666666,0.0875,0.17937219730941703,0.11037527593818984,0.06796116504854369,0.2857142857142857,0.6210526315789474,0.7931034482758621,0.6210526315789474,0.5095115789473683,0.23986856516976998,163.0,28.0,13.0,36.0,,,,,,,,,,,,,41.0,,,90.0,,,19.0,8.0,20.0,,,18.0,54.0,28.0,,,,13.0,11.0,3.0,14.0,,8.0,,3.0,31.0,36.0,56.0,3.0,5.0,2.0,1.0,2.0,3.0,46.0,71.0,8.0,6.0,2.0,18.0,4.0,0.6585365853658537,0.84375,,,,,,0.43157894736842106,0.4,0.43157894736842106,0.3103448275862069,0.4,0.4368932038834951,0.31666666666666665,0.391304347826087,,0.1368421052631579,0.08333333333333333,,0.22727272727272727,0.15730337078651685,0.12286689419795221,0.09900990099009901,0.12121212121212122,0.12727272727272726,0.20408163265306123,0.4745762711864407,0.5714285714285714,0.7142857142857143,0.37894736842105264,0.3611111111111111,0.3939393939393939,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,0.5572571428571428,0.467615,0.2111111111111111,0.2,3.2242105263157894,,8.0,4.0,7.0,,,8.0,9.0,1.0,2.0,,18.0,,,3.0,,10.0,8.0,2.0,3.0,3.0,17.0,1.0,,,7.0,,2.0,27.0,,,20.0,,7.0,27.0,16.0,1.0,2.0,2.0,0.3103448275862069,,0.1694915254237288,,,0.30303030303030304,,0.17757009345794392,0.08235294117647059,0.12280701754385964,0.15384615384615385,0.1951219512195122,0.5925925925925926,0.34782608695652173,,,,,0.35,0.5714285714285714,0.06930693069306931,0.06930693069306931,,1.0,,3.0,,,True
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,56544.0,942,134.0,1789,1769,523,199.0,3558,65.0,3.0,206.0,1935,11.0,1.0,31.0,77.0,8.0,85.0,17.0,9.0,17.0,5.0,51.0,77.0,523,17.404276479363503,0.16230366492146597,0.0035087719298245615,0.08868144690781797,0.009009009009009009,0.005291005291005291,0.15827338129496402,0.24621212121212122,0.23076923076923078,0.4659090909090909,0.4792610266159696,0.2923420905533818,334.0,34.0,14.0,29.0,56.0,112.0,6.0,18.0,4.0,6.0,14.0,40.0,,1.0,5.0,14.0,104.0,20.0,58.0,338.0,1.0,2.0,21.0,37.0,66.0,9.0,20.0,138.0,40.0,168.0,36.0,39.0,14.0,8.0,84.0,74.0,158.0,20.0,63.0,10.0,11.0,390.0,6.0,45.0,8.0,34.0,24.0,1.0,4.0,17.0,33.0,64.0,,3.0,10.0,138.0,6.0,0.19230769230769232,0.19230769230769232,0.6,0.3448275862068966,0.5,0.45,0.3508771929824561,0.5048543689320388,0.5606060606060606,0.5075757575757576,0.7307692307692307,0.5872093023255814,0.5652173913043478,0.75,0.6571428571428571,0.2196969696969697,0.038834951456310676,0.06896551724137931,,0.6666666666666666,0.06756756756756757,0.012195121951219513,,0.041176470588235294,0.057692307692307696,0.09027777777777778,0.5230769230769231,0.576271186440678,0.029411764705882353,0.10984848484848485,0.4827586206896552,0.5185185185185185,0.07142857142857142,0.42424242424242425,0.5,0.5,0.32142857142857145,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.15151515151515152,0.35,0.358974358974359,0.42857142857142855,0.07692307692307693,,,0.06976744186046512,0.6666666666666666,0.16279069767441862,0.35714285714285715,0.358974358974359,0.5207722222222223,0.48325705882352943,0.0621301775147929,0.40828402366863903,11.723786407766992,25.013793103448272,2.0,13.0,25.0,1.0,1.0,70.0,8.0,2.0,37.0,24.0,,1.0,1.0,54.0,1.0,1.0,1.0,4.0,10.0,2.0,81.0,10.0,,1.0,35.0,,10.0,2.0,,,1.0,,1.0,2.0,,,,10.0,0.7272727272727273,0.017241379310344827,0.09230769230769231,,0.025,0.018518518518518517,0.012195121951219513,0.01744186046511628,0.01764705882352941,,0.17307692307692307,0.007692307692307693,,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,0.29069767441860467,0.52,0.12110726643598616,0.15151515151515152,,1.0,,,,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,102471.0,1708,234.0,3347,3334,1055,325.0,6681,89.0,15.0,139.0,3526,18.0,10.0,38.0,172.0,29.0,201.0,44.0,24.0,15.0,3.0,41.0,75.0,1055,14.605831533477323,0.09382716049382717,0.017543859649122806,0.10461538461538461,0.019815994338287332,0.013550135501355014,0.08978328173374613,0.19305856832971802,0.46875,0.8915401301518439,0.5546625545851528,0.31520764864057366,749.0,54.0,6.0,20.0,14.0,30.0,58.0,165.0,21.0,50.0,58.0,157.0,2.0,10.0,17.0,48.0,74.0,116.0,322.0,562.0,3.0,14.0,26.0,21.0,41.0,38.0,98.0,190.0,90.0,58.0,336.0,155.0,58.0,18.0,57.0,23.0,80.0,13.0,30.0,19.0,8.0,183.0,18.0,132.0,20.0,26.0,20.0,2.0,7.0,10.0,64.0,132.0,4.0,3.0,11.0,190.0,17.0,0.6081081081081081,0.6164383561643836,0.9655172413793104,0.36024844720496896,0.21428571428571427,0.3877551020408163,0.3625,0.5323741007194245,0.5121951219512195,0.5379609544468547,0.390625,0.5611510791366906,0.56,0.3939393939393939,0.5864197530864198,0.6984815618221258,0.12949640287769784,0.1,0.06666666666666667,0.6341463414634146,0.10819672131147541,0.021352313167259787,0.02459016393442623,0.06748466257668712,0.1225071225071225,0.12338858195211787,0.6067415730337079,0.72,0.6111111111111112,0.04338394793926247,0.3,0.3333333333333333,0.3333333333333333,0.0650759219088937,0.4666666666666667,0.5,0.7142857142857143,0.3579175704989154,0.3515151515151515,0.3558282208588957,1.0,0.3405639913232104,0.36942675159235666,0.36942675159235666,0.9310344827586207,0.3125,0.2,1.0,0.3597122302158273,0.42,0.34532374100719426,0.3541666666666667,0.3741935483870968,0.5375166666666666,0.5556930147058823,0.046263345195729534,0.33807829181494664,5.523741007194245,24.584472049689438,7.0,18.0,32.0,1.0,4.0,66.0,8.0,1.0,34.0,12.0,2.0,2.0,2.0,10.0,1.0,2.0,6.0,5.0,6.0,3.0,90.0,7.0,,2.0,31.0,3.0,12.0,4.0,2.0,2.0,3.0,,1.0,6.0,1.0,,2.0,12.0,0.4444444444444444,0.006211180124223602,0.15730337078651685,0.012121212121212121,,0.019230769230769232,0.006944444444444444,0.018633540372670808,0.021660649819494584,0.024875621890547265,0.10975609756097561,0.02459016393442623,0.16666666666666666,0.4666666666666667,0.5714285714285714,0.125,0.25,1.0,0.2302158273381295,0.5625,0.06967213114754098,0.1901840490797546,0.009230769230769232,2.0,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,100482.0,1675,202.0,3313,3316,872,336.0,6629,176.0,9.0,382.0,3479,21.0,12.0,49.0,190.0,24.0,214.0,55.0,33.0,43.0,6.0,123.0,120.0,872,18.508511213185628,0.12760416666666666,0.020833333333333332,0.11391625615763547,0.016842105263157894,0.01881720430107527,0.11551155115511551,0.34509803921568627,0.28125,0.596078431372549,0.5174507858546169,0.26320555387865985,706.0,106.0,30.0,65.0,54.0,141.0,22.0,40.0,6.0,11.0,31.0,88.0,2.0,9.0,9.0,31.0,190.0,53.0,128.0,636.0,3.0,11.0,47.0,43.0,90.0,15.0,42.0,192.0,56.0,324.0,126.0,87.0,31.0,30.0,183.0,160.0,343.0,59.0,129.0,27.0,27.0,846.0,12.0,136.0,22.0,80.0,58.0,,4.0,27.0,71.0,137.0,4.0,10.0,23.0,192.0,12.0,0.14736842105263157,0.14814814814814814,0.7924528301886793,0.4140625,0.2727272727272727,0.35714285714285715,0.41732283464566927,0.4973821989528796,0.4777777777777778,0.5284313725490196,0.578125,0.4962121212121212,0.5658362989323843,0.6351351351351351,0.5818181818181818,0.25098039215686274,0.07853403141361257,0.1076923076923077,,0.6504065040650406,0.10967741935483871,0.014134275618374558,0.009345794392523364,0.0953757225433526,0.121875,0.11149825783972125,0.6022727272727273,0.6928104575163399,0.16981132075471697,0.12745098039215685,0.46153846153846156,0.5172413793103449,0.06666666666666667,0.27647058823529413,0.3829787234042553,0.3829787234042553,0.14814814814814814,0.0784313725490196,0.55,0.55,0.9090909090909091,0.17254901960784313,0.3522727272727273,0.3563218390804598,0.7096774193548387,0.28125,0.2222222222222222,0.5,0.08333333333333333,0.5454545454545454,0.23484848484848486,0.2903225806451613,0.3563218390804598,0.48601799999999995,0.5186320610687023,0.07389937106918239,0.3018867924528302,8.926963350785341,24.870312500000004,7.0,29.0,43.0,1.0,2.0,97.0,14.0,10.0,61.0,33.0,2.0,1.0,1.0,101.0,,5.0,2.0,18.0,22.0,2.0,120.0,14.0,,,42.0,2.0,22.0,2.0,1.0,,1.0,1.0,,3.0,1.0,1.0,3.0,22.0,0.6666666666666666,0.0078125,0.13068181818181818,,0.011363636363636364,0.052083333333333336,,0.014450867052023121,0.01730103806228374,0.024509803921568627,0.1728395061728395,0.008620689655172414,0.3333333333333333,0.7777777777777778,,0.0625,0.5,,0.32575757575757575,0.6744186046511628,0.08148148148148149,0.1024390243902439,0.015384615384615385,4.0,,,1.0,,True
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,71051.0,1184,115.0,2256,2265,485,254.0,4521,171.0,49.0,245.0,2436,55.0,18.0,28.0,88.0,66.0,154.0,29.0,16.0,12.0,2.0,26.0,42.0,485,16.52925009815469,0.11428571428571428,0.05187319884726225,0.07846715328467153,0.0668724279835391,0.06103286384976526,0.10795454545454546,0.45478723404255317,0.8448275862068966,0.8031914893617021,0.5666954787234044,0.2149822695035461,338.0,108.0,18.0,36.0,13.0,38.0,43.0,115.0,8.0,20.0,5.0,16.0,,,1.0,4.0,139.0,48.0,131.0,459.0,,3.0,67.0,24.0,48.0,9.0,24.0,85.0,196.0,82.0,135.0,16.0,5.0,27.0,37.0,15.0,52.0,4.0,23.0,9.0,5.0,119.0,47.0,58.0,13.0,14.0,6.0,1.0,1.0,5.0,42.0,92.0,6.0,4.0,4.0,85.0,11.0,0.7050359712230215,0.7903225806451613,0.9375,0.366412213740458,,0.375,0.366412213740458,0.5673469387755102,0.5,0.5611702127659575,0.4827586206896552,0.5208333333333334,0.5810126582278481,0.5317460317460317,0.551948051948052,0.3484042553191489,0.11020408163265306,0.08333333333333333,0.02631578947368421,0.5384615384615384,0.0681551116333725,0.0752,0.07926829268292683,0.02727272727272727,0.07659574468085106,0.08585858585858586,0.631578947368421,0.7297297297297297,0.7314814814814815,0.09574468085106383,0.5,0.5454545454545454,0.5555555555555556,0.10106382978723404,0.34210526315789475,0.35135135135135137,0.6923076923076923,0.3058510638297872,0.3739130434782609,0.3739130434782609,0.9302325581395349,0.0425531914893617,0.3125,0.3333333333333333,1.0,,,,0.2777777777777778,0.4,0.05555555555555555,0.25,0.3125,0.5486256097560978,0.550820138888889,0.14596949891067537,0.18518518518518517,4.122448979591836,23.764885496183204,25.0,19.0,34.0,,3.0,37.0,28.0,11.0,10.0,9.0,30.0,,1.0,11.0,1.0,2.0,12.0,1.0,8.0,3.0,46.0,7.0,1.0,,22.0,1.0,4.0,6.0,,,3.0,1.0,2.0,6.0,4.0,,2.0,4.0,0.509090909090909,0.007633587786259542,0.13450292397660818,,0.0625,0.034482758620689655,0.010526315789473684,0.0743801652892562,0.0730593607305936,0.03731343283582089,0.13043478260869565,0.0759493670886076,0.6666666666666666,0.5102040816326531,0.28,0.05172413793103448,,,0.4722222222222222,0.5588235294117647,0.058823529411764705,0.08461538461538462,0.007633587786259542,3.0,,,,,True
