EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,on,HeaveMakes
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,126405.0,2107,-228,4062,4041,1010,1095,493,8103,245,425,72.0,149,59.0,97.0,93.0,217,14.0,41.0,5.0,1.0,5.0,352,683,5.0,152.0,856,4600,74,162,1.0,19.0,167,77,139,5.0,59.0,213,436,268,114.0,5.0,49.0,123,28.0,151,21.0,7.0,64,18.0,41.0,330,26,157,6.0,99.0,261.0,51.0,411.0,189,600,36.0,51,42,9,69.0,11.0,42.0,63,3.0,27.0,20.0,132,11.0,30.0,127,196,1.0,10.0,13.0,240.0,14.0,45.0,261.0,22.0,120.0,22.0,110.0,101.0,2.0,7.0,110.0,67.0,1.0,1.0,10.0,6.0,213,1010,18.0,21.0,0.6193181818181818,0.7389830508474576,0.5153733528550513,0.4567901234567901,0.5539568345323741,0.5116279069767442,0.4539877300613497,0.5347222222222222,0.5297029702970297,0.4664804469273743,0.5518134715025906,0.007267441860465116,0.07174231332357248,0.07764705882352942,0.06451612903225806,0.04878048780487805,20.21528525296017,0.5227272727272727,0.4214876033057851,0.047619047619047616,0.197428139183056,0.10850034554250172,0.21063829787234042,0.07084468664850137,0.20089285714285715,0.10088202866593164,0.15818181818181817,0.07021791767554479,0.08471074380165289,0.05653710247349823,0.11904761904761904,0.20318725099601595,0.22653721682847897,0.17416829745596868,0.23795180722891565,0.14492753623188406,0.1299638989169675,0.6090909090909091,0.6177325581395349,0.5764705882352941,0.625,0.6285714285714286,0.31540697674418605,0.42857142857142855,0.458128078817734,0.5591397849462365,0.059593023255813955,0.34146341463414637,0.358974358974359,0.8571428571428571,0.007267441860465116,0.9141104294478528,0.48322147651006714,0.1527777777777778,0.006134969325153374,0.6736111111111112,0.6082474226804123,0.034722222222222224,0.625,0.5011609011627908,0.5556437931034485,0.5089854166666667,0.15267175572519084,0.15364916773367476,0.19509345794392524,0.2488317757009346,3.455636896046852,26.0,0.24864598719842443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,71121.0,1185,-196,2313,2309,594,633,326,4622,83,140,33.0,52,17.0,29.0,57.0,147,43.0,99.0,96.0,11.0,24.0,183,386,106.0,69.0,540,2704,50,84,11.0,15.0,124,34,72,27.0,17.0,112,214,152,62.0,96.0,19.0,44,15.0,59,2.0,13.0,27,9.0,8.0,133,19,66,4.0,37.0,150.0,26.0,213.0,89,302,11.0,26,20,6,28.0,6.0,15.0,25,2.0,13.0,9.0,53,4.0,9.0,79,112,,6.0,7.0,67.0,1.0,6.0,83.0,15.0,46.0,3.0,25.0,19.0,,6.0,25.0,19.0,,,1.0,2.0,112,594,11.0,3.0,0.5846994535519126,0.7039473684210527,0.4740932642487047,0.5952380952380952,0.4722222222222222,0.47865853658536583,0.5736842105263158,0.4797979797979798,0.5133079847908745,0.6019417475728155,0.5233644859813084,0.21544715447154472,0.04922279792746114,0.08571428571428572,0.04081632653061224,0.010101010101010102,21.412721893491124,0.5283018867924528,0.38235294117647056,0.057971014492753624,0.19607843137254902,0.07474518686296716,0.1423076923076923,0.07723577235772358,0.1824390243902439,0.07528786536758193,0.08125,0.08108108108108109,0.0599250936329588,0.08108108108108109,0.06557377049180328,0.18613138686131386,0.21164021164021163,0.19536423841059603,0.16216216216216217,0.09333333333333334,0.044534412955465584,0.76,0.2845528455284553,0.5928571428571429,0.6484375,0.46987951807228917,0.29878048780487804,0.3877551020408163,0.40425531914893614,0.5964912280701754,0.20121951219512196,0.43434343434343436,0.4387755102040816,0.7906976744186046,0.1951219512195122,0.5473684210526316,0.6346153846153846,0.15151515151515152,0.11578947368421053,0.29292929292929293,0.5862068965517241,0.24242424242424243,0.5,0.4800377300613498,0.5218423076923075,0.4785154639175256,0.08795411089866156,0.11031175059952038,0.22962962962962963,0.2074074074074074,7.903367875647669,25.84622641509434,0.25680933852140075,2.0,10.0,3.0,33.0,3.0,9.0,35.0,3.0,9.0,105.0,33.0,2.0,1.0,0.330188679245283,0.2727272727272727,0.3333333333333333,0.330188679245283,0.018867924528301886,0.020833333333333332,0.02032520325203252,0.2,0.2,1.0,0.34375,0.35106382978723405,1.0,0.2727272727272727,1.0,0.030303030303030304,0.375,0.34375,,,,,,,,,,,,,,,,,,True,
1913,1610612749,Michael Ruffin,Michael Ruffin,1913,MIL,18065.0,301,-55,562,565,172,180,101,1127,20,32,5.0,10,7.0,12.0,,4,,,,,,20,36,,10.0,50,665,5,11,,4.0,14,7,13,,4.0,18,30,10,10.0,,2.0,9,3.0,12,2.0,1.0,3,1.0,5.0,27,10,33,1.0,12.0,28.0,4.0,44.0,44,88,2.0,17,11,6,,2.0,,5,,,1.0,5,,,34,45,,2.0,1.0,24.0,4.0,6.0,28.0,,11.0,3.0,9.0,8.0,,1.0,9.0,4.0,2.0,,,1.0,18,172,4.0,3.0,0.75,1.0,0.5555555555555556,0.45454545454545453,0.5384615384615384,0.5555555555555556,0.45454545454545453,0.5384615384615384,0.5,0.3684210526315789,0.45,,0.05555555555555555,0.03125,0.25,,8.04093567251462,,0.17391304347826086,0.04,0.175,0.14732142857142858,0.19672131147540983,0.14084507042253522,0.18099547511312217,0.14576271186440679,0.16666666666666666,0.1267605633802817,0.14814814814814814,0.14285714285714285,0.13636363636363635,0.1724137931034483,0.2564102564102564,0.12698412698412698,0.24390243902439024,0.1,0.15384615384615385,0.4444444444444444,0.8888888888888888,0.625,0.6451612903225806,0.75,0.1111111111111111,,,,,,,,,0.9090909090909091,0.5,,,0.9230769230769231,0.5833333333333334,,0.8888888888888888,0.5444,0.55277,0.5369923076923077,0.23404255319148937,0.23404255319148937,0.28,0.36,1.077777777777778,,0.30604982206405695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,162137.0,2702,-369,5201,5193,1320,1466,693,10394,199,361,24.0,49,56.0,94.0,101.0,215,120.0,308.0,284.0,24.0,61.0,420,884,359.0,402.0,1632,5921,45,99,32.0,41.0,161,111,215,85.0,179.0,494,328,512,26.0,284.0,71.0,194,53.0,247,32.0,21.0,101,26.0,67.0,547,19,64,2.0,62.0,156.0,6.0,224.0,85,309,22.0,65,45,20,99.0,24.0,60.0,82,12.0,39.0,15.0,181,12.0,54.0,39,120,,3.0,21.0,370.0,1.0,6.0,490.0,49.0,178.0,66.0,12.0,9.0,2.0,1.0,13.0,5.0,,,1.0,1.0,494,1320,22.0,65.0,0.3904761904761905,0.40294840294840295,0.4751131221719457,0.45454545454545453,0.5162790697674419,0.49477071600965405,0.4580152671755725,0.525,0.5557479224376731,0.5261437908496732,0.60875,0.28881737731295254,0.08031674208144797,0.14681440443213298,0.07441860465116279,0.006493506493506494,26.926263463131733,0.5469613259668509,0.03636363636363636,0.011904761904761904,0.09214412285883047,0.033023735810113516,0.10490693739424704,0.03667953667953668,0.09544658493870403,0.033794788273615636,0.030555555555555555,0.0285204991087344,0.0395738203957382,0.03299492385786802,0.04838709677419355,0.06497622820919176,0.10123456790123457,0.1126331811263318,0.10978520286396182,0.09302325581395349,0.03594771241830065,0.38461538461538464,0.2904263877715205,0.5512465373961218,0.6461038961038961,0.39195979899497485,0.17296862429605792,0.4697674418604651,0.507537688442211,0.2871287128712871,0.24778761061946902,0.38961038961038963,0.39215686274509803,0.475,0.22847948511665325,0.37404580152671757,0.4897959183673469,0.4166666666666667,0.183206106870229,0.31333333333333335,0.5957446808510638,0.20333333333333334,0.5792437650844731,0.4894019726247984,0.5017457142857144,0.4744060200668898,0.13425253991291727,0.175715695952616,0.09865196078431372,0.30269607843137253,8.730995475113124,25.230362116991646,0.25379734666410303,36.0,75.0,24.0,94.0,7.0,18.0,130.0,10.0,31.0,309.0,94.0,3.0,0.7923076923076923,0.362116991643454,0.3125,0.36470588235294116,0.362116991643454,0.008356545961002786,0.007042253521126761,0.06033789219629927,0.48,0.4864864864864865,0.9722222222222222,0.33098591549295775,0.3333333333333333,0.723404255319149,0.2916666666666667,0.8571428571428571,0.08,0.29508196721311475,0.33098591549295775,3.0,8.0,13.0,81.0,2.0,1.0,32.0,7.0,1.0,1.0,0.013333333333333334,0.061068702290076333,0.375,1.0,0.5416666666666666,0.019178082191780823,,True,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,47556.0,793,-135,1531,1535,448,609,211,3066,17,44,1.0,2,7.0,15.0,6.0,16,20.0,60.0,59.0,4.0,16.0,43,120,102.0,33.0,227,1748,2,6,13.0,2.0,18,12,28,31.0,15.0,63,38,48,,57.0,13.0,65,30.0,95,21.0,9.0,30,13.0,22.0,220,8,8,,23.0,35.0,4.0,62.0,16,78,4.0,30,13,17,31.0,7.0,20.0,12,,11.0,1.0,43,3.0,12.0,26,71,,1.0,3.0,48.0,3.0,5.0,43.0,1.0,16.0,6.0,,,,,,,,,,,63,448,18.0,6.0,0.4418604651162791,0.4418604651162791,0.35833333333333334,0.3333333333333333,0.42857142857142855,0.4369369369369369,0.42105263157894735,0.4067796610169492,0.4670781893004115,0.42857142857142855,0.45652173913043476,0.4594594594594595,0.10833333333333334,0.29545454545454547,,,16.013437849944008,0.7209302325581395,0.05970149253731343,,0.07028112449799197,0.015296367112810707,0.13372093023255813,0.035555555555555556,0.08656716417910448,0.0213903743315508,0.014150943396226415,,0.026881720430107527,0.03550295857988166,0.03571428571428571,0.05188679245283019,0.08771929824561403,0.08139534883720931,0.11009174311926606,0.1746031746031746,0.03225806451612903,,0.1981981981981982,0.38636363636363635,0.5483870967741935,0.35294117647058826,0.07207207207207207,0.375,0.375,0.3333333333333333,0.2702702702702703,0.3333333333333333,0.3333333333333333,0.55,0.26576576576576577,0.10526315789473684,0.5,1.0,0.21052631578947367,0.2542372881355932,0.4666666666666667,0.2711864406779661,0.6576576576576577,0.5002958904109589,0.49404285714285706,0.5085862068965518,0.06751054852320675,0.11851851851851852,0.07929515418502203,0.2775330396475771,10.755,25.43921568627452,0.29261920313520573,19.0,43.0,15.0,17.0,1.0,4.0,36.0,4.0,8.0,99.0,17.0,1.0,0.9166666666666666,0.35294117647058826,0.3076923076923077,0.25806451612903225,0.36,0.00980392156862745,0.01694915254237288,0.19369369369369369,0.4418604651162791,0.4418604651162791,1.0,0.288135593220339,0.29310344827586204,0.8235294117647058,0.25,1.0,0.2542372881355932,0.25,0.2982456140350877,3.0,9.0,4.0,9.0,1.0,,,,,,,0.47368421052631576,0.3333333333333333,1.0,0.26666666666666666,,2.0,True,
201146,1610612749,Yi Jianlian,Yi Jianlian,201146,MIL,72211.0,1204,-110,2279,2261,476,573,292,4540,60,122,21.0,42,9.0,16.0,14.0,45,91.0,202.0,15.0,1.0,6.0,165,369,16.0,92.0,440,2525,31,60,1.0,31.0,96,28,55,6.0,22.0,81,266,64,34.0,15.0,40.0,20,17.0,37,8.0,9.0,7,6.0,7.0,91,14,68,3.0,26.0,115.0,20.0,161.0,85,246,9.0,26,18,8,31.0,10.0,13.0,32,,18.0,8.0,63,3.0,12.0,56,108,,10.0,5.0,90.0,9.0,7.0,109.0,3.0,48.0,8.0,45.0,39.0,1.0,5.0,45.0,31.0,2.0,1.0,2.0,6.0,81,476,17.0,6.0,0.806060606060606,0.8986486486486487,0.44715447154471544,0.5166666666666667,0.509090909090909,0.45194805194805193,0.5327868852459017,0.48360655737704916,0.502283105022831,0.6075949367088608,0.54,0.04155844155844156,0.10840108401084012,0.2786885245901639,0.08888888888888889,0.009900990099009901,18.9413988657845,0.49206349206349204,0.30303030303030304,0.045454545454545456,0.1537433155080214,0.07816091954022988,0.10077519379844961,0.06542056074766354,0.14015904572564614,0.07564575645756458,0.08695652173913043,0.08333333333333333,0.06626506024096386,0.03592814371257485,0.1702127659574468,0.15824915824915825,0.15083798882681565,0.15073529411764705,0.08947368421052632,0.1323529411764706,0.05202312138728324,0.6888888888888889,0.3168831168831169,0.4918032786885246,0.6818181818181818,0.6666666666666666,0.11688311688311688,0.3111111111111111,0.34146341463414637,0.5714285714285714,0.5246753246753246,0.4504950495049505,0.455,0.9340659340659341,0.03896103896103896,0.6885245901639344,0.5,0.19047619047619047,0.01639344262295082,0.26229508196721313,0.5625,0.09836065573770492,0.35844155844155845,0.4592324675324675,0.5210901785714286,0.4403459016393443,0.11162790697674418,0.11594202898550725,0.21818181818181817,0.18409090909090908,11.60487804878049,26.618750000000002,0.2088635366388767,,1.0,,6.0,1.0,1.0,6.0,1.0,1.0,15.0,6.0,,0.8333333333333334,0.375,1.0,0.16666666666666666,0.375,,,0.0025974025974025974,,,,0.4,0.4,0.8333333333333334,1.0,1.0,,0.16666666666666666,0.4,,,,3.0,2.0,,,,,,,,,,,,,True,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,102110.0,1702,-189,3262,3257,808,882,416,6519,75,138,6.0,8,27.0,47.0,38.0,73,121.0,233.0,118.0,10.0,35.0,234,444,150.0,104.0,734,3710,17,30,12.0,1.0,41,71,121,44.0,69.0,238,102,366,8.0,112.0,31.0,253,64.0,317,45.0,19.0,130,54.0,69.0,698,8,22,1.0,45.0,91.0,4.0,140.0,31,171,11.0,49,34,15,89.0,14.0,59.0,46,9.0,30.0,8.0,135,3.0,28.0,74,140,1.0,3.0,9.0,135.0,2.0,23.0,125.0,10.0,39.0,25.0,6.0,4.0,2.0,,8.0,4.0,,,,1.0,238,808,16.0,25.0,0.21794871794871795,0.2217391304347826,0.527027027027027,0.5666666666666667,0.5867768595041323,0.5303030303030303,0.47619047619047616,0.5121212121212121,0.5638461538461539,0.47674418604651164,0.583743842364532,0.25252525252525254,0.06981981981981981,0.15217391304347827,0.0958904109589041,0.012875536480686695,20.883213620643787,0.6592592592592592,0.038461538461538464,0.009523809523809525,0.08674928503336511,0.018659881255301103,0.11278195488721804,0.02631578947368421,0.09392265193370165,0.020229265003371546,0.011990407673860911,0.026785714285714284,0.018779342723004695,0.013392857142857142,0.0625,0.0654911838790932,0.06172839506172839,0.12224938875305623,0.10283687943262411,0.13675213675213677,0.04263565891472868,0.5,0.23232323232323232,0.5434782608695652,0.6410256410256411,0.24,0.12289562289562289,0.5205479452054794,0.5757575757575758,0.05263157894736842,0.39225589225589225,0.51931330472103,0.5260869565217391,0.256198347107438,0.19865319865319866,0.19047619047619047,0.75,,0.23809523809523808,0.28484848484848485,0.574468085106383,0.21212121212121213,0.48484848484848486,0.47538741496598624,0.4630890625,0.4679025000000001,0.0656,0.0824524312896406,0.055858310626702996,0.3242506811989101,11.174324324324326,26.343333333333323,0.24770079705702022,15.0,32.0,9.0,39.0,1.0,5.0,54.0,2.0,9.0,141.0,39.0,1.0,0.8703703703703703,0.36,0.16666666666666666,0.20454545454545456,0.375,0.006666666666666667,0.00847457627118644,0.05387205387205387,0.46875,0.46875,1.0,0.3305084745762712,0.3333333333333333,0.8205128205128205,0.1,1.0,0.05454545454545454,0.14285714285714285,0.3482142857142857,1.0,2.0,4.0,21.0,3.0,,1.0,2.0,2.0,2.0,,0.047619047619047616,0.5,1.0,0.4444444444444444,0.013157894736842105,6.0,True,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,17049.0,284,-76,568,562,205,148,75,1130,15,28,,2,6.0,9.0,4.0,20,10.0,20.0,5.0,,2.0,29,68,5.0,19.0,83,663,1,4,,3.0,5,14,25,2.0,12.0,40,24,34,,3.0,2.0,63,14.0,77,11.0,3.0,27,14.0,22.0,168,1,4,,6.0,19.0,3.0,28.0,5,33,1.0,10,3,7,17.0,3.0,10.0,4,,7.0,,21,,9.0,6,17,,,,25.0,2.0,2.0,23.0,3.0,9.0,4.0,2.0,2.0,,,2.0,1.0,,,,,40,205,2.0,3.0,0.41379310344827586,0.41379310344827586,0.4264705882352941,0.25,0.56,0.4383561643835616,0.25,0.5185185185185185,0.5,0.4166666666666667,0.5882352941176471,0.0684931506849315,0.029411764705882353,0.03571428571428571,0.05,,15.902140672782874,0.8095238095238095,0.17647058823529413,,0.10614525139664804,0.01809954751131222,0.09375,0.021739130434782608,0.102880658436214,0.018726591760299626,0.036585365853658534,0.012987012987012988,,0.02564102564102564,,0.1206896551724138,0.06976744186046512,0.11538461538461539,0.10204081632653061,0.06666666666666667,0.02631578947368421,0.5,0.3835616438356164,0.5357142857142857,0.5555555555555556,0.26666666666666666,0.273972602739726,0.2,0.21052631578947367,,0.273972602739726,0.5,0.5,0.8,0.0684931506849315,0.5,,,,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.4520547945205479,0.4699830985915492,0.45485,0.4497919999999999,0.11392405063291139,0.12162162162162163,0.060240963855421686,0.4819277108433735,8.360294117647058,39.739999999999995,0.3609154929577465,,,,2.0,,,2.0,,,6.0,2.0,,1.0,0.4,,,0.6666666666666666,,,,,,,0.4,0.4,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,2.0,True,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,87115.0,1452,-123,2792,2793,646,644,355,5585,116,192,20.0,34,18.0,35.0,56.0,147,24.0,64.0,,,,196,403,,93.0,485,3121,27,53,,3.0,57,35,78,,31.0,101,264,128,34.0,,27.0,94,13.0,107,8.0,5.0,43,12.0,39.0,227,10,53,1.0,37.0,105.0,5.0,147.0,64,211,8.0,35,19,16,41.0,6.0,24.0,29,4.0,17.0,7.0,70,3.0,17.0,44,83,,1.0,4.0,110.0,9.0,9.0,140.0,17.0,68.0,11.0,23.0,17.0,3.0,3.0,23.0,14.0,1.0,1.0,2.0,,101,646,11.0,10.0,0.673469387755102,0.7374301675977654,0.48635235732009924,0.5094339622641509,0.44871794871794873,0.48635235732009924,0.5094339622641509,0.44871794871794873,0.521505376344086,0.5181818181818182,0.5,,0.06699751861042183,0.10416666666666667,0.034013605442176874,0.03125,16.614906832298136,0.5857142857142857,0.05813953488372093,0.01098901098901099,0.11087645195353749,0.04875804967801288,0.11708860759493671,0.04830917874396135,0.11243072050673,0.04868624420401855,0.03864734299516908,0.05232558139534884,0.057750759878419454,0.05813953488372093,,0.0659025787965616,0.07964601769911504,0.17204301075268819,0.11403508771929824,0.125,0.0446927374301676,0.6086956521739131,0.47642679900744417,0.6041666666666666,0.6744186046511628,0.7068965517241379,0.36476426799007444,0.38095238095238093,0.39436619718309857,0.5178571428571429,0.1588089330024814,0.375,0.3870967741935484,0.875,,0.6415094339622641,0.5882352941176471,0.3,,0.44871794871794873,0.5142857142857142,,0.47642679900744417,0.49110496277915633,0.5147577777777778,0.47635897435897434,0.14977973568281938,0.14977973568281938,0.11752577319587629,0.20824742268041238,5.816625310173697,,0.23137535816618912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,45472.0,758,-91,1466,1454,420,484,208,2920,22,39,11.0,21,5.0,10.0,8.0,24,35.0,81.0,40.0,6.0,6.0,65,144,73.0,26.0,237,1664,15,36,11.0,2.0,47,14,33,17.0,4.0,44,80,50,14.0,40.0,7.0,34,7.0,41,7.0,,21,8.0,5.0,89,7,33,1.0,16.0,66.0,4.0,86.0,41,127,4.0,22,15,7,18.0,2.0,16.0,23,1.0,2.0,4.0,41,7.0,10.0,37,87,,4.0,13.0,27.0,1.0,2.0,37.0,,16.0,1.0,4.0,3.0,,1.0,4.0,2.0,,,2.0,,44,420,14.0,1.0,0.6153846153846154,0.6896551724137931,0.4513888888888889,0.4166666666666667,0.42424242424242425,0.4861751152073733,0.4787234042553192,0.4,0.5042553191489362,0.47,0.41509433962264153,0.33640552995391704,0.04861111111111111,0.1282051282051282,0.041666666666666664,0.012345679012345678,16.0932944606414,0.43902439024390244,0.08888888888888889,0.022222222222222223,0.14699331848552338,0.05989110707803993,0.09937888198757763,0.043209876543209874,0.13442622950819672,0.056100981767180924,0.06770833333333333,0.04794520547945205,0.06103286384976526,0.05128205128205128,0.022222222222222223,0.14473684210526316,0.11403508771929824,0.16939890710382513,0.07079646017699115,0.16666666666666666,0.03508771929824561,0.5,0.17972350230414746,0.5641025641025641,0.6470588235294118,0.36363636363636365,0.11059907834101383,0.3333333333333333,0.34782608695652173,0.375,0.37327188940092165,0.43209876543209874,0.4375,0.8285714285714286,0.18433179723502305,0.44680851063829785,0.5238095238095238,0.09090909090909091,0.1276595744680851,0.2,0.5,0.12,0.5161290322580645,0.47154907407407404,0.482023076923077,0.45181800000000005,0.07264957264957266,0.1,0.19831223628691982,0.18565400843881857,11.995833333333337,25.16712328767123,0.286493860845839,14.0,33.0,11.0,13.0,2.0,1.0,27.0,5.0,4.0,66.0,13.0,,0.8148148148148148,0.3698630136986301,0.45454545454545453,0.23529411764705882,0.3698630136986301,,,0.15207373271889402,0.42424242424242425,0.42424242424242425,0.8571428571428571,0.325,0.325,0.7692307692307693,0.3333333333333333,1.0,0.22,0.16666666666666666,0.325,3.0,5.0,3.0,15.0,1.0,,,1.0,,,,0.10638297872340426,0.6,0.6666666666666666,0.2727272727272727,0.013513513513513514,,True,
