EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyFtPoints,ThreePtAssists,Corner3Assists,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveAttempts,Arc3Assists,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,OffensiveGoaltends,BlockedLongMidRange,on,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3PctAssisted,HeaveMakes
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,2910.0,48,-19,93,95,47,31.0,14,188,6,10,1.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,8,17,16,103,1,3,2,3.0,8.0,6.0,10.0,6,2.0,7.0,7.0,3.0,1.0,3.0,14.0,4.0,2.0,6,8,4,12,1.0,1.0,1.0,1.0,2,1.0,4.0,6.0,2,1.0,3.0,2.0,1.0,3.0,1.0,6.0,47,1.0,0.625,0.7142857142857143,0.47058823529411764,0.3333333333333333,0.375,0.47058823529411764,0.3333333333333333,0.375,0.47058823529411764,0.3333333333333333,0.375,18.095238095238095,0.5,0.13953488372093023,0.14285714285714285,0.2222222222222222,0.15384615384615385,0.10526315789473684,0.23076923076923078,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.6,0.6,0.6666666666666666,0.23529411764705882,0.25,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,0.5882352941176471,0.5148117647058824,0.5693333333333334,0.48251249999999996,0.125,0.375,6.052941176470589,0.5053763440860215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,11971.0,200,-72,374,384,60,70.0,65,758,22,44,7.0,16.0,2.0,6.0,14.0,25.0,8.0,13.0,44,82,111,451,9,22,22,4.0,10.0,11.0,56.0,32,10.0,5.0,5.0,3.0,,2.0,10.0,20.0,5.0,23,38,25,63,6.0,4.0,7.0,6.0,13,2.0,13.0,18.0,11,1.0,2.0,2.0,,2.0,2.0,11.0,60,1.0,0.6363636363636364,0.717948717948718,0.5365853658536586,0.4090909090909091,0.4,0.49504950495049505,0.36,0.4583333333333333,0.5138888888888888,0.4074074074074074,0.4230769230769231,26.82926829268293,0.46153846153846156,0.19491525423728814,0.13245033112582782,0.13513513513513514,0.18064516129032257,0.11442786069651742,0.09090909090909091,0.13333333333333333,0.15,0.2,0.22641509433962265,0.15625,1.0,0.43564356435643564,0.5,0.6111111111111112,0.6363636363636364,0.24752475247524752,0.56,0.5833333333333334,0.12871287128712872,0.6153846153846154,0.6153846153846154,0.75,0.64,0.4375,0.5,0.3333333333333333,0.6237623762376238,0.48877475247524754,0.519454347826087,0.4723583333333334,0.1981981981981982,0.0990990990990991,5.878048780487805,0.16042780748663102,2.0,4.0,2.0,15.0,3.0,1.0,2.0,4.0,19.0,11.0,3.0,4.0,1.0,2.0,12.0,15.0,2.0,9.0,1.0,3.0,2.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,15.0,1.0,7.0,1.0,0.21052631578947367,0.5,0.21052631578947367,0.18811881188118812,0.05263157894736842,0.10975609756097561,0.18181818181818182,0.04,0.06666666666666667,0.5263157894736842,0.16666666666666666,0.06,0.19444444444444445,0.07894736842105263,0.11627906976744186,0.5714285714285714,0.039603960396039604,0.5,0.5,1.0,0.1485148514851485,0.13333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.12,0.16666666666666666,0.5,0.13333333333333333,0.06481481481481481,0.07865168539325842,25.378947368421056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2063,1610612749,Jake Voskuhl,Jake Voskuhl,2063,MIL,23146.0,386,-80,740,761,181,210.0,116,1501,24,41,11.0,16.0,5.0,8.0,6.0,18.0,7.0,21.0,37,80,98,824,13,20,31,8.0,14.0,20.0,56.0,18,18.0,12.0,13.0,6.0,2.0,4.0,27.0,18.0,10.0,50,67,30,97,11.0,1.0,18.0,1.0,29,7.0,35.0,83.0,26,2.0,21.0,12.0,9.0,21.0,13.0,20.0,181,8.0,0.7567567567567568,1.0,0.4625,0.65,0.5714285714285714,0.4625,0.65,0.5714285714285714,0.5212765957446809,0.6739130434782609,0.5882352941176471,14.13793103448276,0.3793103448275862,0.1984126984126984,0.06498194945848375,0.12345679012345678,0.18018018018018017,0.07901907356948229,0.09345794392523364,0.03773584905660377,0.2441860465116279,0.1864406779661017,0.16822429906542055,0.1111111111111111,0.6190476190476191,0.5125,0.5853658536585366,0.6486486486486487,0.625,0.225,0.3333333333333333,0.3333333333333333,0.2625,0.3333333333333333,0.3333333333333333,1.0,0.8,0.6875,0.5714285714285714,0.625,0.5125,0.5043337500000001,0.553325,0.5146428571428572,0.3163265306122449,0.20408163265306123,6.53875,0.2445945945945946,,,,,,,,,,24.0,,5.0,,,,,,4.0,,11.0,1.0,7.0,1.0,9.0,4.0,,4.0,8.0,11.0,2.0,29.0,,14.0,,,,,,,0.05,0.0975609756097561,,,0.23333333333333334,0.04,0.12222222222222222,0.0625,0.1,0.02564102564102564,1.0,,,,,,,,,0.18181818181818182,,,,,0.15053763440860216,0.15053763440860216,,4.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,3.0,3.0,1.0,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,10627.0,177,-45,339,351,118,116.0,53,690,10,21,2.0,4.0,4.0,10.0,3.0,12.0,9.0,17.0,22,50,110,384,4,7,13,7.0,19.0,35.0,10.0,34,4.0,12.0,14.0,6.0,1.0,5.0,30.0,5.0,2.0,11,14,6,20,4.0,1.0,5.0,2.0,9,3.0,2.0,6.0,35,2.0,,,,,,35.0,118,1.0,0.22727272727272727,0.25,0.44,0.5714285714285714,0.3684210526315789,0.4551282051282051,0.5,0.4107142857142857,0.5561224489795918,0.5,0.5,27.15736040609137,0.4444444444444444,0.08943089430894309,0.0423728813559322,0.05714285714285714,0.08227848101265822,0.0375,0.0425531914893617,,,0.10344827586206896,0.14285714285714285,0.08,,0.2692307692307692,0.47619047619047616,0.5,0.3,0.15384615384615385,0.25,0.3,0.21794871794871795,0.5294117647058824,0.5294117647058824,0.2222222222222222,0.36363636363636365,0.5,0.35714285714285715,0.4,0.6282051282051282,0.4982916666666667,0.53485,0.509892857142857,0.11818181818181818,0.3181818181818182,8.576,0.3480825958702065,1.0,3.0,8.0,25.0,4.0,3.0,9.0,9.0,28.0,39.0,4.0,2.0,3.0,9.0,21.0,25.0,8.0,3.0,,1.0,,1.0,1.0,3.0,3.0,,,,2.0,,44.0,1.0,19.0,0.7777777777777778,0.32142857142857145,0.3333333333333333,0.32142857142857145,0.358974358974359,,0.06,0.047619047619047616,0.16666666666666666,,0.0625,,0.023809523809523808,0.09090909090909091,0.03333333333333333,0.022727272727272728,,0.038461538461538464,0.3333333333333333,0.3333333333333333,1.0,0.32051282051282054,0.32,0.32,0.75,0.5,0.36363636363636365,0.32142857142857145,0.3333333333333333,0.32,0.20833333333333334,0.2835820895522388,25.37857142857143,12.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,,,1.0,1.0,6.0,1.0,0.25,0.25,1.0,0.034482758620689655,,,,,,,,,,,,,,,,True,,,,,,,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,11791.0,197,-47,372,378,71,89.0,60,750,10,23,1.0,3.0,3.0,8.0,2.0,6.0,5.0,13.0,17,42,70,419,4,10,8,3.0,8.0,16.0,22.0,12,2.0,16.0,21.0,6.0,2.0,8.0,47.0,5.0,6.0,6,12,8,20,10.0,1.0,6.0,5.0,16,3.0,13.0,26.0,21,7.0,,,,,,16.0,71,1.0,0.6470588235294118,0.6875,0.40476190476190477,0.4,0.375,0.4603174603174603,0.36363636363636365,0.34615384615384615,0.5072463768115942,0.36363636363636365,0.5,19.318181818181817,0.625,0.05128205128205128,0.03597122302158273,0.15789473684210525,0.07741935483870968,0.0425531914893617,0.0625,0.03389830508474576,0.024390243902439025,0.03571428571428571,0.08333333333333333,0.16666666666666666,,0.36507936507936506,0.43478260869565216,0.5555555555555556,0.5,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.20634920634920634,0.38461538461538464,0.38461538461538464,1.0,0.2727272727272727,0.3333333333333333,0.6153846153846154,0.375,0.6984126984126984,0.5027120967741936,0.41908124999999996,0.5619333333333333,0.11428571428571428,0.22857142857142856,6.985714285714285,0.19086021505376344,5.0,11.0,3.0,10.0,1.0,1.0,2.0,8.0,21.0,12.0,1.0,,1.0,5.0,24.0,9.0,3.0,5.0,,3.0,,,1.0,7.0,3.0,,,2.0,1.0,1.0,13.0,,5.0,1.0,0.38095238095238093,0.2,0.4,0.3333333333333333,,0.11904761904761904,0.21739130434782608,,,,,0.061224489795918366,,0.05,0.03225806451612903,0.5,0.1746031746031746,0.45454545454545453,0.45454545454545453,1.0,0.15873015873015872,0.3,0.3,1.0,,0.09090909090909091,0.15384615384615385,0.5,0.3333333333333333,0.07462686567164178,0.10869565217391304,25.81428571428572,7.0,5.0,2.0,4.0,5.0,,1.0,2.0,,,2.0,0.1111111111111111,0.125,,,,,,,,,3.0,1.0,3.0,1.0,0.23076923076923078,,,,,,,,,,,True,,,,,,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,3525.0,59,28,119,121,39,43.0,19,240,5,10,,,,1.0,3.0,6.0,3.0,4.0,11,20,23,110,1,1,2,3.0,5.0,7.0,8.0,14,,18.0,22.0,9.0,2.0,7.0,48.0,,2.0,8,11,1,12,4.0,2.0,2.0,2.0,6,2.0,,,5,1.0,,,,,,7.0,39,,0.36363636363636365,0.36363636363636365,0.55,1.0,0.6,0.55,1.0,0.6,0.575,1.0,0.7,18.84057971014493,0.6666666666666666,0.2,,0.13333333333333333,0.18181818181818182,0.018518518518518517,,,0.375,0.14285714285714285,0.16666666666666666,0.1,,0.5,0.5,0.625,0.4,0.3,0.5,0.5,0.2,0.75,0.75,0.6666666666666666,,,0.2,,0.5,0.48145999999999994,,0.34794,0.08695652173913043,0.30434782608695654,6.784999999999999,0.3277310924369748,,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,5.0,3.0,,,,,,1.0,,1.0,,,,,,,0.1,0.2,,,0.3333333333333333,,0.1,,0.125,,,,,,,,,,,,,,,,0.05,0.05,,1.0,4.0,2.0,2.0,2.0,,1.0,,,,,,0.2,,,,,,,,,,,2.0,,,,,,,,,,,,,True,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,4201.0,70,-38,133,140,49,60.0,19,273,2,4,1.0,1.0,,2.0,4.0,7.0,,2.0,6,13,22,163,1,1,2,2.0,7.0,10.0,4.0,8,2.0,,,,,,,2.0,2.0,6,9,2,11,2.0,,3.0,,5,1.0,2.0,5.0,10,1.0,2.0,2.0,,2.0,,10.0,49,,0.3333333333333333,0.4,0.46153846153846156,1.0,0.2857142857142857,0.46153846153846156,1.0,0.2857142857142857,0.55,1.0,0.45454545454545453,16.129032258064516,0.4,0.11538461538461539,0.038461538461538464,0.1111111111111111,0.11428571428571428,0.031746031746031744,,,,0.09090909090909091,0.22727272727272727,0.125,,0.3076923076923077,0.5,0.5,0.5,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.15384615384615385,,,,1.0,1.0,0.2857142857142857,,0.3076923076923077,0.4275307692307692,0.5697,0.4042428571428572,0.09090909090909091,0.45454545454545453,7.238461538461539,0.3684210526315789,,,,,,,,,,10.0,,,,,,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,16.0,,6.0,,,,,,,0.07692307692307693,,,,0.1111111111111111,,,0.125,,,0.25,,,,,,,,,,,,,,0.35294117647058826,0.35294117647058826,,6.0,,,1.0,2.0,1.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,True,,,,,,,
2852,1610612749,Awvee Storey,Awvee Storey,2852,MIL,5186.0,86,-2,172,176,33,53.0,24,348,15,18,6.0,8.0,5.0,6.0,,2.0,2.0,11.0,17,31,40,177,6,9,14,5.0,10.0,13.0,20.0,14,8.0,3.0,3.0,2.0,,1.0,6.0,7.0,1.0,7,8,8,16,2.0,,1.0,1.0,3,,2.0,8.0,9,,,,,,,13.0,33,2.0,0.5882352941176471,0.7692307692307693,0.5483870967741935,0.6666666666666666,0.5,0.5,0.6666666666666666,0.45454545454545453,0.4878048780487805,0.7,0.5,21.890547263681594,0.6666666666666666,0.11475409836065574,0.1111111111111111,0.058823529411764705,0.10256410256410256,0.09876543209876543,0.16,0.08,,0.25,0.10344827586206896,0.09090909090909091,,0.5294117647058824,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.058823529411764705,,,0.3235294117647059,0.18181818181818182,0.18181818181818182,1.0,0.8888888888888888,0.75,0.5454545454545454,0.8333333333333334,0.6176470588235294,0.5244264705882352,0.6034375,0.5651727272727274,0.35,0.325,7.538709677419354,0.19186046511627908,,,,3.0,,,1.0,,3.0,6.0,,2.0,,1.0,,3.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,1.0,,15.0,,7.0,,,,,0.08823529411764706,,,,,,,,0.05555555555555555,0.07692307692307693,,0.0625,,,,,,0.08823529411764706,,,,0.16666666666666666,,0.09090909090909091,,,0.175,0.1891891891891892,26.2,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,10773.0,180,-26,344,353,72,76.0,61,697,7,13,2.0,3.0,,1.0,6.0,10.0,11.0,28.0,24,51,65,380,5,10,10,3.0,7.0,6.0,38.0,10,4.0,6.0,9.0,3.0,2.0,1.0,21.0,3.0,3.0,9,12,5,17,3.0,2.0,5.0,,8,2.0,5.0,11.0,6,,1.0,1.0,,1.0,,6.0,72,2.0,0.7916666666666666,0.8636363636363636,0.47058823529411764,0.5,0.42857142857142855,0.44776119402985076,0.45454545454545453,0.3,0.4642857142857143,0.45454545454545453,0.3,18.84057971014493,0.375,0.08181818181818182,0.022058823529411766,0.07692307692307693,0.08053691275167785,0.027932960893854747,,0.018867924528301886,0.10256410256410256,0.043478260869565216,0.08333333333333333,0.06451612903225806,,0.19402985074626866,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.14925373134328357,0.6,0.6,0.417910447761194,0.39285714285714285,0.39285714285714285,1.0,0.2727272727272727,0.6666666666666666,0.1,,0.43283582089552236,0.4549186567164179,0.4644333333333333,0.44451999999999997,0.15384615384615385,0.09230769230769231,12.145098039215686,0.20930232558139536,2.0,3.0,2.0,13.0,1.0,,3.0,4.0,16.0,5.0,1.0,,,3.0,12.0,13.0,2.0,2.0,,2.0,,,,5.0,5.0,1.0,,1.0,1.0,1.0,7.0,,2.0,1.0,0.25,,0.25,0.23880597014925373,,0.0392156862745098,0.15384615384615385,,,,,0.046511627906976744,0.06896551724137931,0.03125,,0.6666666666666666,0.04477611940298507,0.6666666666666666,0.6666666666666666,1.0,0.19402985074626866,0.15384615384615385,0.15384615384615385,1.0,0.5,0.09090909090909091,0.3,,0.15384615384615385,0.04285714285714286,0.03773584905660377,25.3625,,3.0,2.0,,3.0,,,,,,,0.09090909090909091,0.125,,,,1.0,,,,0.058823529411764705,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,9320.0,155,-40,296,310,89,99.0,40,606,14,25,1.0,1.0,7.0,9.0,4.0,12.0,12.0,27.0,30,64,92,350,2,2,4,12.0,15.0,36.0,8.0,52,,24.0,33.0,11.0,6.0,7.0,75.0,6.0,4.0,9,13,7,20,14.0,3.0,7.0,9.0,21,6.0,3.0,11.0,23,4.0,,,,1.0,,36.0,89,2.0,0.13333333333333333,0.13333333333333333,0.46875,1.0,0.8,0.5121951219512195,1.0,0.5892857142857143,0.5287356321839081,1.0,0.6,31.578947368421055,0.6666666666666666,0.0891089108910891,0.05504587155963303,0.10256410256410256,0.09285714285714286,0.051470588235294115,0.045454545454545456,0.022727272727272728,0.08571428571428572,0.04,0.12195121951219512,0.0967741935483871,,0.3048780487804878,0.56,0.7368421052631579,0.14285714285714285,0.14634146341463414,0.3333333333333333,0.3333333333333333,0.32926829268292684,0.4444444444444444,0.46153846153846156,0.16666666666666666,0.5,1.0,0.32142857142857145,0.7777777777777778,0.524390243902439,0.4759181818181819,0.658,0.4716565217391305,0.043478260869565216,0.391304347826087,9.2625,0.30067567567567566,3.0,4.0,5.0,14.0,,3.0,12.0,8.0,18.0,8.0,,,3.0,13.0,15.0,10.0,5.0,7.0,1.0,1.0,,,4.0,13.0,9.0,1.0,3.0,1.0,1.0,,12.0,,5.0,0.625,0.4444444444444444,0.23076923076923078,0.5714285714285714,0.21951219512195122,0.05555555555555555,0.109375,0.24,,0.07142857142857142,,,0.037037037037037035,0.14285714285714285,0.05555555555555555,0.13793103448275862,,0.04878048780487805,0.75,0.75,1.0,0.17073170731707318,0.35714285714285715,0.38461538461538464,0.4,,,0.42857142857142855,0.25,0.5,0.058823529411764705,0.07462686567164178,32.01111111111111,3.0,9.0,2.0,4.0,5.0,1.0,2.0,2.0,,,2.0,,0.125,,,9.0,,,,,,1.0,4.0,7.0,1.0,0.03571428571428571,0.037037037037037035,1.0,1.0,1.0,,,,,,,True,,,,,,,
