EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedCorner3,on,BlockedArc3
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,103955.0,1733.0,162.0,3596.0,3561,740.0,959,450.0,7157,196.0,319.0,23.0,40.0,32.0,66.0,45.0,99.0,114.0,250.0,3.0,14.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,4.0,355.0,668.0,6.0,26.0,183.0,911.0,3863.0,39.0,71.0,2.0,6.0,84.0,59.0,119.0,2.0,6.0,49.0,173.0,320.0,390.0,15.0,3.0,30.0,1.0,11.0,3.0,34.0,93.0,87.0,180.0,61.0,26.0,66.0,5.0,22.0,447.0,30.0,46.0,2.0,47.0,109.0,3.0,159.0,78.0,237.0,7.0,68.0,34.0,34.0,51.0,9.0,26.0,53.0,3.0,25.0,2.0,8.0,104.0,6.0,19.0,51.0,110.0,1.0,1.0,15.0,188.0,2.0,25.0,239.0,25.0,4.0,120.0,10.0,13.0,10.0,1.0,2.0,13.0,8.0,1.0,1.0,1.0,173.0,740.0,14.0,7.0,0.4507042253521127,0.47058823529411764,0.8333333333333334,0.23076923076923078,0.3333333333333333,0.24,0.531437125748503,0.5492957746478874,0.4957983193277311,0.5244956772334294,0.5342465753424658,0.496,0.567584480600751,0.5454545454545454,0.5584415584415584,0.037463976945244955,0.05089820359281437,0.09717868338557993,0.020202020202020204,0.004,21.970802919708028,0.49038461538461536,0.02608695652173913,0.01834862385321101,0.09553023663453111,0.04035087719298246,0.11576354679802955,0.050933786078098474,0.10084033613445378,0.04395604395604396,0.03885480572597137,0.048,0.03740648379052369,0.049783549783549784,0.05511811023622047,0.06284153005464481,0.10559006211180125,0.11479028697571744,0.10299003322259136,0.1523809523809524,0.02356902356902357,0.6153846153846154,0.4596541786743516,0.6144200626959248,0.6805555555555556,0.4744897959183674,0.14265129682997119,0.45454545454545453,0.4639175257731959,0.28888888888888886,0.36023054755043227,0.456,0.4578313253012048,0.47368421052631576,0.020172910662824207,0.21428571428571427,0.21428571428571427,1.0,0.01729106628242075,0.25,0.25,0.6666666666666666,0.547945205479452,0.575,0.30434782608695654,0.0136986301369863,0.0136986301369863,0.528,0.48484848484848486,0.016,0.5,0.032,0.25,0.49711815561959655,0.2727272727272727,0.5093679653679656,0.49690000000000006,0.495764,0.1520912547528517,0.15727391874180865,0.09220636663007684,0.18990120746432493,8.722904191616767,25.292307692307695,0.20578420467185762,,,,,,,,,,,,,,,,,,,True,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,51081.0,851.0,-15.0,1734.0,1723,436.0,485,233.0,3457,55.0,96.0,17.0,32.0,18.0,27.0,15.0,38.0,9.0,28.0,12.0,35.0,2.0,5.0,10.0,18.0,54.0,8.0,2.0,7.0,79.0,162.0,30.0,89.0,46.0,294.0,1939.0,21.0,39.0,10.0,5.0,53.0,20.0,35.0,7.0,17.0,22.0,83.0,102.0,56.0,90.0,,26.0,,54.0,18.0,12.0,16.0,13.0,29.0,9.0,4.0,11.0,1.0,4.0,71.0,19.0,29.0,,23.0,65.0,18.0,106.0,48.0,154.0,9.0,28.0,17.0,11.0,10.0,4.0,4.0,15.0,,6.0,,5.0,25.0,1.0,4.0,39.0,72.0,,4.0,4.0,55.0,6.0,6.0,67.0,5.0,,30.0,6.0,18.0,11.0,,7.0,18.0,9.0,,,2.0,83.0,436.0,14.0,5.0,0.6455696202531646,0.7727272727272727,1.0,0.33707865168539325,0.4117647058823529,0.33707865168539325,0.4876543209876543,0.5384615384615384,0.5714285714285714,0.4940239043824701,0.4897959183673469,0.5865384615384616,0.5212765957446809,0.49074074074074076,0.6194029850746269,0.3545816733067729,0.07407407407407407,0.10416666666666667,0.02631578947368421,0.03571428571428571,15.27363184079602,0.4,0.2222222222222222,,0.12059369202226346,0.055449330783938815,0.12849162011173185,0.05555555555555555,0.12256267409470752,0.055491329479768786,0.08071748878923767,0.04132231404958678,0.0335195530726257,0.0625,0.02857142857142857,0.09433962264150944,0.12422360248447205,0.136986301369863,0.1297709923664122,0.125,0.0703125,0.5,0.38247011952191234,0.5729166666666666,0.6395348837209303,0.6727272727272727,0.15139442231075698,0.39473684210526316,0.40540540540540543,0.4666666666666667,0.11155378486055777,0.32142857142857145,0.3333333333333333,0.7777777777777778,0.1394422310756972,0.34285714285714286,0.35294117647058826,1.0,0.2151394422310757,0.3333333333333333,0.3333333333333333,1.0,0.6530612244897959,0.53125,0.23529411764705882,0.04081632653061224,0.16326530612244897,0.5192307692307693,0.6666666666666666,0.19230769230769232,0.5,0.1346153846153846,0.2857142857142857,0.7370517928286853,0.3333333333333333,0.5299488047808764,0.5385333333333334,0.5383240384615384,0.10869565217391304,0.16042780748663102,0.18027210884353742,0.282312925170068,5.504320987654322,24.573033707865164,0.25144175317185696,2.0,2.0,1.0,0.2,0.011235955056179775,0.02857142857142857,0.25,1.0,,,,,,,,,,,True,
1506,1610612744,Austin Croshere,Austin Croshere,1506,GSW,6787.0,113.0,18.0,227.0,227,57.0,82,27.0,454,8.0,11.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,4.0,,,,3.0,10.0,,,3.0,11.0,19.0,6.0,14.0,10.0,50.0,229.0,3.0,4.0,,1.0,7.0,1.0,3.0,,3.0,2.0,4.0,14.0,8.0,18.0,,2.0,,10.0,3.0,2.0,4.0,,4.0,,,4.0,,,8.0,3.0,7.0,,3.0,13.0,2.0,18.0,10.0,28.0,,1.0,,1.0,,1.0,,3.0,,,,1.0,3.0,,2.0,11.0,18.0,,2.0,,11.0,2.0,2.0,11.0,2.0,1.0,6.0,,1.0,1.0,,,1.0,,,,1.0,4.0,57.0,2.0,,0.6363636363636364,0.7,1.0,0.42857142857142855,,0.42857142857142855,0.5789473684210527,0.75,0.3333333333333333,0.6060606060606061,0.75,0.16666666666666666,0.6621621621621622,0.875,0.2857142857142857,0.42424242424242425,0.10526315789473684,0.18181818181818182,,,15.625,,0.2,,0.19696969696969696,0.10606060606060606,0.08108108108108109,0.06521739130434782,0.1553398058252427,0.08928571428571429,0.11538461538461539,,0.13793103448275862,0.05555555555555555,0.1,0.2,0.25,0.16129032258064516,0.08695652173913043,0.07142857142857142,,,0.3333333333333333,0.7272727272727273,0.8888888888888888,0.625,0.06060606060606061,0.5,0.5,,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.12121212121212122,0.75,0.75,1.0,0.30303030303030304,0.3,0.3,1.0,0.5,1.0,0.5,,,0.3333333333333333,0.5,,,0.5,,0.7575757575757576,0.3,0.5424712121212121,0.72695,0.5385750000000001,0.16216216216216217,0.2608695652173913,0.14,0.08,6.936842105263159,25.057142857142857,0.2511013215859031,,,,,,,,,,,,,,,,,,,True,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,96790.0,1613.0,133.0,3324.0,3295,554.0,808,401.0,6619,106.0,177.0,14.0,28.0,18.0,36.0,22.0,73.0,50.0,142.0,14.0,25.0,3.0,1.0,3.0,89.0,250.0,22.0,21.0,49.0,178.0,392.0,103.0,275.0,162.0,827.0,3580.0,15.0,40.0,25.0,18.0,66.0,31.0,71.0,22.0,52.0,54.0,182.0,124.0,232.0,249.0,60.0,14.0,2.0,248.0,89.0,35.0,122.0,57.0,179.0,43.0,14.0,83.0,7.0,32.0,415.0,5.0,30.0,,31.0,79.0,35.0,145.0,35.0,180.0,3.0,58.0,35.0,23.0,67.0,11.0,36.0,45.0,3.0,31.0,2.0,7.0,112.0,7.0,13.0,48.0,96.0,,3.0,10.0,134.0,4.0,4.0,194.0,19.0,30.0,71.0,19.0,17.0,9.0,2.0,6.0,17.0,9.0,,,1.0,182.0,554.0,8.0,14.0,0.34831460674157305,0.36257309941520466,0.8058252427184466,0.37454545454545457,0.4230769230769231,0.3772893772893773,0.45408163265306123,0.375,0.43661971830985913,0.4985007496251874,0.36923076923076925,0.5203252032520326,0.5433017591339648,0.4236111111111111,0.5833333333333334,0.4122938530734633,0.08928571428571429,0.11864406779661017,0.1917808219178082,,22.47161341431212,0.5982142857142857,0.330188679245283,,0.07117117117117117,0.02857142857142857,0.0856353591160221,0.008928571428571428,0.07472826086956522,0.021739130434782608,0.033783783783783786,0.036036036036036036,0.018229166666666668,0.004484304932735426,0.02631578947368421,0.04456824512534819,0.06309148264984227,0.09907834101382489,0.08171206225680934,0.09523809523809523,0.00872093023255814,0.5294117647058824,0.2653673163418291,0.5988700564971752,0.6794871794871795,0.3867924528301887,0.10944527736131934,0.3013698630136986,0.3728813559322034,0.3181818181818182,0.2128935532233883,0.352112676056338,0.352112676056338,0.28,0.037481259370314844,0.56,0.56,1.0,0.3748125937031484,0.356,0.3588709677419355,0.7752808988764045,0.4307692307692308,0.5,0.21428571428571427,0.046153846153846156,0.3384615384615385,0.2926829268292683,0.5,0.024390243902439025,0.3333333333333333,0.3983739837398374,0.42857142857142855,0.6776611694152923,0.3588709677419355,0.5086406015037593,0.5264760416666667,0.490943442622951,0.1,0.15990990990990991,0.07980652962515115,0.22007255139056833,9.020918367346937,25.811999999999998,0.16666666666666666,5.0,6.0,2.0,0.24,0.007272727272727273,,0.22727272727272727,1.0,1.0,1.0,0.008,0.3333333333333333,1.0,0.0036231884057971015,,,,,True,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,131422.0,2190.0,156.0,4505.0,4479,929.0,1185,569.0,8984,154.0,252.0,43.0,72.0,29.0,42.0,34.0,100.0,60.0,163.0,37.0,93.0,10.0,5.0,15.0,116.0,315.0,26.0,16.0,64.0,248.0,515.0,153.0,408.0,147.0,1102.0,4908.0,55.0,100.0,36.0,29.0,184.0,46.0,90.0,21.0,79.0,44.0,199.0,240.0,256.0,459.0,,70.0,4.0,311.0,116.0,40.0,90.0,42.0,132.0,33.0,9.0,61.0,4.0,25.0,306.0,30.0,73.0,4.0,77.0,239.0,16.0,332.0,107.0,439.0,17.0,74.0,44.0,30.0,36.0,8.0,19.0,54.0,3.0,17.0,2.0,13.0,90.0,6.0,21.0,132.0,266.0,1.0,20.0,17.0,179.0,20.0,39.0,190.0,16.0,1.0,78.0,21.0,16.0,10.0,2.0,4.0,16.0,9.0,2.0,2.0,8.0,199.0,929.0,33.0,19.0,0.4838709677419355,0.5633802816901409,1.0,0.375,0.26582278481012656,0.3787128712871287,0.4815533980582524,0.55,0.5111111111111111,0.5173347778981582,0.5698529411764706,0.45857988165680474,0.5466269841269841,0.5974025974025974,0.5076530612244898,0.4420368364030336,0.07766990291262135,0.11904761904761904,0.09,0.006134969325153374,21.255570625847703,0.4,0.10526315789473684,0.02857142857142857,0.16448726772195457,0.051699716713881017,0.15524193548387097,0.038910505836575876,0.16213442791174962,0.047182775996335316,0.07830342577487764,0.046511627906976744,0.02208835341365462,0.036605657237936774,0.047058823529411764,0.17494600431965443,0.162291169451074,0.15761821366024517,0.16111111111111112,0.13970588235294118,0.03624733475479744,0.5625,0.27302275189599134,0.6111111111111112,0.6936936936936937,0.474025974025974,0.10834236186348863,0.34,0.37362637362637363,0.3235294117647059,0.17659804983748645,0.36809815950920244,0.37037037037037035,0.6,0.10075839653304441,0.3978494623655914,0.3978494623655914,1.0,0.3412784398699892,0.3682539682539683,0.3682539682539683,1.0,0.5294117647058824,0.5972222222222222,0.13953488372093023,0.07352941176470588,0.19117647058823528,0.2485207100591716,0.6904761904761905,0.08875739644970414,0.3333333333333333,0.378698224852071,0.25,0.7150595882990249,0.3729903536977492,0.5160840587595212,0.5257269230769228,0.4917846385542166,0.08206686930091185,0.13518197573656845,0.16696914700544466,0.18058076225045372,8.139999999999999,25.461274509803932,0.20621531631520532,11.0,15.0,,0.4166666666666667,,,0.4230769230769231,1.0,4.0,3.0,,0.4,1.0,0.007317073170731708,1.0,5.0,,,True,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,110736.0,1846.0,174.0,3788.0,3780,717.0,951,481.0,7568,174.0,296.0,21.0,34.0,33.0,50.0,47.0,117.0,48.0,146.0,7.0,34.0,5.0,2.0,9.0,85.0,241.0,17.0,20.0,60.0,269.0,559.0,92.0,275.0,175.0,989.0,4119.0,23.0,47.0,22.0,9.0,61.0,56.0,103.0,22.0,69.0,64.0,242.0,106.0,432.0,138.0,138.0,26.0,7.0,234.0,85.0,42.0,232.0,122.0,354.0,86.0,36.0,169.0,28.0,35.0,830.0,21.0,37.0,1.0,42.0,114.0,1.0,157.0,59.0,216.0,17.0,106.0,52.0,54.0,73.0,17.0,57.0,53.0,3.0,16.0,,11.0,126.0,9.0,21.0,58.0,140.0,,5.0,10.0,214.0,4.0,19.0,244.0,26.0,8.0,111.0,19.0,29.0,17.0,4.0,8.0,29.0,14.0,,,,242.0,717.0,22.0,17.0,0.1970260223048327,0.20703125,0.5,0.33454545454545453,0.3188405797101449,0.34328358208955223,0.481216457960644,0.48936170212765956,0.5436893203883495,0.4880095923261391,0.37681159420289856,0.5174418604651163,0.5228966986155484,0.40131578947368424,0.5660377358490566,0.32973621103117506,0.07513416815742398,0.10135135135135136,0.06837606837606838,0.0273972602739726,24.499194105457057,0.5793650793650794,0.008264462809917356,0.009009009009009009,0.09200968523002422,0.031118587047939444,0.10268948655256724,0.031578947368421054,0.09466019417475728,0.03128371089536138,0.046992481203007516,0.029288702928870293,0.011961722488038277,0.02952755905511811,0.03821656050955414,0.08333333333333333,0.10354223433242507,0.09033613445378151,0.08389261744966443,0.15315315315315314,0.0407673860911271,0.4827586206896552,0.354916067146283,0.5878378378378378,0.6541353383458647,0.25287356321839083,0.14028776978417265,0.4017094017094017,0.43119266055045874,,0.1750599520383693,0.3287671232876712,0.3380281690140845,0.1875,0.0407673860911271,0.20588235294117646,0.20588235294117646,0.5714285714285714,0.28896882494004794,0.35269709543568467,0.3541666666666667,0.49411764705882355,0.4927536231884058,0.6176470588235294,0.09523809523809523,0.07246376811594203,0.2463768115942029,0.29069767441860467,0.66,0.05232558139534884,0.2222222222222222,0.3488372093023256,0.3333333333333333,0.684652278177458,0.36324786324786323,0.5053977025392987,0.517420652173913,0.48735744047619034,0.12173913043478261,0.17236024844720496,0.06167846309403438,0.24469160768452983,7.039534883720927,26.337818181818182,0.18928194297782472,2.0,2.0,1.0,0.09090909090909091,0.0036363636363636364,,0.11764705882352941,0.5,,1.0,0.004149377593360996,,,0.0036231884057971015,,3.0,,,True,
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,6039.0,101.0,-8.0,203.0,204,48.0,46,19.0,407,16.0,26.0,2.0,5.0,2.0,4.0,4.0,5.0,,1.0,,,,,,,,,,,20.0,32.0,,,2.0,42.0,213.0,2.0,5.0,,1.0,5.0,2.0,5.0,,,,4.0,34.0,6.0,,,2.0,,,,4.0,1.0,,1.0,,,,,1.0,2.0,2.0,7.0,,4.0,12.0,3.0,19.0,9.0,28.0,1.0,2.0,2.0,,,,,3.0,,,,1.0,3.0,1.0,1.0,3.0,9.0,,,1.0,4.0,1.0,,4.0,,,2.0,,10.0,6.0,1.0,3.0,10.0,5.0,,1.0,,4.0,48.0,,,0.85,0.8947368421052632,,,,,0.625,0.4,0.4,0.625,0.4,0.4,0.6176470588235294,0.4166666666666667,0.4,,0.125,0.15384615384615385,,,16.666666666666664,,0.3333333333333333,,0.16,0.1044776119402985,0.15384615384615385,0.0625,0.15841584158415842,0.09090909090909091,0.038461538461538464,0.17647058823529413,0.125,0.043478260869565216,0.1111111111111111,0.12,0.2222222222222222,0.17073170731707318,0.17647058823529413,0.1111111111111111,0.125,0.5,0.8125,0.6153846153846154,0.7272727272727273,0.9375,0.15625,0.8,0.8,0.5,0.03125,,,,,,,,,,,,1.0,0.4,0.5,,,0.8,0.5,,,,,0.8125,,0.58546875,0.6147199999999999,0.6236600000000001,0.058823529411764705,0.058823529411764705,0.11904761904761904,0.09523809523809523,2.553125,,0.23645320197044334,,,,,,,,,,,,,,,,3.0,,,True,
201158,1610612744,Marco Belinelli,Marco Belinelli,201158,GSW,5065.0,84.0,-6.0,183.0,178,45.0,49,21.0,361,3.0,5.0,,,1.0,2.0,,,2.0,8.0,4.0,7.0,,,,2.0,8.0,2.0,,,5.0,13.0,6.0,15.0,,28.0,195.0,,,2.0,,3.0,1.0,5.0,,,,2.0,6.0,4.0,18.0,,,,8.0,2.0,1.0,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,,,,1.0,1.0,1.0,3.0,,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,,1.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,45.0,1.0,,0.6,0.6,1.0,0.4,,0.4,0.38461538461538464,,0.2,0.5,0.75,0.2,0.5,0.75,0.2,0.5357142857142857,0.07692307692307693,0.2,,,14.563106796116504,0.5,0.16666666666666666,,0.0196078431372549,,0.05555555555555555,,0.028985507246376812,,,,,,,,,0.045454545454545456,0.07142857142857142,,,,0.17857142857142858,0.6,0.75,0.6666666666666666,,,,,0.2857142857142857,0.25,0.25,0.5,0.25,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.25,0.25,1.0,,,,,1.0,0.4,0.5,,,,,0.7142857142857143,0.25,0.5276982142857143,0.4794,0.47592,,,0.10714285714285714,0.07142857142857142,12.461538461538462,24.78666666666667,0.2459016393442623,1.0,1.0,,0.5,,,0.5,1.0,,,,,,,,,,,True,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,8350.0,139.0,11.0,280.0,274,98.0,86,29.0,554,3.0,8.0,,1.0,1.0,5.0,3.0,5.0,7.0,13.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,,,2.0,13.0,26.0,3.0,8.0,12.0,47.0,315.0,1.0,2.0,1.0,2.0,4.0,5.0,14.0,1.0,3.0,8.0,21.0,12.0,14.0,9.0,,,,5.0,2.0,2.0,5.0,7.0,12.0,6.0,1.0,2.0,1.0,2.0,31.0,,3.0,,2.0,4.0,,6.0,3.0,9.0,2.0,1.0,1.0,,2.0,,2.0,3.0,,,,2.0,5.0,,1.0,4.0,6.0,,1.0,,11.0,2.0,1.0,14.0,1.0,1.0,3.0,4.0,,,,,,,,,,21.0,98.0,,4.0,0.46153846153846156,0.46153846153846156,1.0,0.375,0.3333333333333333,0.375,0.5,0.5,0.35714285714285715,0.5147058823529411,0.3333333333333333,0.38235294117647056,0.5875,0.5,0.5,0.23529411764705882,0.07692307692307693,0.125,0.2,,14.423076923076923,0.4,,,0.04878048780487805,0.045454545454545456,0.06060606060606061,,0.05217391304347826,0.02608695652173913,0.038461538461538464,0.06666666666666667,0.04,,,0.037037037037037035,0.043478260869565216,0.0625,0.04,0.125,0.13333333333333333,,0.23529411764705882,0.375,0.42857142857142855,0.3333333333333333,0.14705882352941177,0.6,0.75,0.3333333333333333,0.38235294117647056,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.14705882352941177,0.4,0.4,1.0,0.3333333333333333,,,0.3333333333333333,,0.29411764705882354,0.2,0.058823529411764705,1.0,0.11764705882352941,,0.47058823529411764,0.4,0.46007878787878786,0.5008499999999999,0.44612812499999993,0.08333333333333333,0.10714285714285714,0.0851063829787234,0.44680851063829785,12.107692307692307,26.712500000000002,0.35,,,,,,,,,,,,,,,,,,,True,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,38903.0,648.0,34.0,1339.0,1332,288.0,366,183.0,2671,43.0,81.0,10.0,24.0,4.0,9.0,9.0,16.0,9.0,23.0,10.0,23.0,2.0,3.0,5.0,12.0,47.0,5.0,1.0,8.0,61.0,120.0,22.0,70.0,27.0,215.0,1488.0,15.0,29.0,7.0,8.0,44.0,8.0,18.0,4.0,13.0,12.0,40.0,70.0,52.0,66.0,,18.0,,47.0,12.0,9.0,43.0,24.0,67.0,17.0,7.0,27.0,4.0,12.0,158.0,17.0,29.0,4.0,23.0,62.0,19.0,104.0,50.0,154.0,4.0,9.0,6.0,3.0,22.0,6.0,17.0,18.0,,5.0,1.0,1.0,40.0,5.0,12.0,42.0,85.0,,8.0,7.0,35.0,4.0,4.0,38.0,5.0,,16.0,5.0,19.0,14.0,,5.0,20.0,9.0,1.0,,2.0,40.0,288.0,11.0,6.0,0.5737704918032787,0.6730769230769231,1.0,0.3142857142857143,0.3076923076923077,0.3142857142857143,0.5083333333333333,0.5172413793103449,0.4444444444444444,0.49473684210526314,0.5,0.45161290322580644,0.5218446601941747,0.5365853658536586,0.5128205128205128,0.3684210526315789,0.075,0.1111111111111111,,,15.901745313510018,0.55,0.37254901960784315,0.09090909090909091,0.15085158150851583,0.06987951807228916,0.14935064935064934,0.06692913385826772,0.1504424778761062,0.0687593423019432,0.09042553191489362,0.07317073170731707,0.041379310344827586,0.06598984771573604,0.07017543859649122,0.1223021582733813,0.136,0.19047619047619047,0.16216216216216217,0.11627906976744186,0.04081632653061224,0.45,0.4263157894736842,0.5308641975308642,0.5972222222222222,0.6046511627906976,0.08421052631578947,0.5625,0.5625,0.4444444444444444,0.12105263157894737,0.391304347826087,0.391304347826087,0.5555555555555556,0.12105263157894737,0.43478260869565216,0.43478260869565216,1.0,0.24736842105263157,0.2553191489361702,0.2553191489361702,1.0,0.6666666666666666,0.4166666666666667,0.1,0.05555555555555555,0.1388888888888889,0.2903225806451613,0.4444444444444444,0.16129032258064516,0.6,0.25806451612903225,0.125,0.7947368421052632,0.2553191489361702,0.5417065789473684,0.5305799999999999,0.4879693548387097,0.0845771144278607,0.12213740458015267,0.20465116279069767,0.18604651162790697,5.7075,24.922857142857147,0.2150858849887976,1.0,2.0,,0.2857142857142857,,,0.2,1.0,1.0,1.0,,0.5,1.0,0.014285714285714285,1.0,,1.0,1.0,True,
