EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,Clear Path Fouls,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,HeaveMakes
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,57432.0,957.0,-29.0,1820.0,1800.0,764.0,568.0,257.0,3620.0,74.0,146.0,6.0,12.0,30.0,56.0,23.0,65.0,31.0,100.0,5.0,17.0,2.0,2.0,6.0,15.0,55.0,1.0,3.0,8.0,24.0,128.0,311.0,20.0,72.0,101.0,417.0,1954.0,10.0,32.0,1.0,5.0,2.0,25.0,45.0,108.0,10.0,30.0,47.0,167.0,68.0,188.0,45.0,15.0,8.0,2.0,53.0,15.0,33.0,87.0,28.0,115.0,16.0,12.0,50.0,12.0,25.0,258.0,3.0,16.0,18.0,43.0,2.0,63.0,19.0,82.0,7.0,40.0,24.0,16.0,34.0,9.0,26.0,30.0,2.0,8.0,6.0,64.0,4.0,23.0,29.0,75.0,2.0,7.0,96.0,5.0,131.0,6.0,1.0,5.0,49.0,2.0,15.0,7.0,1.0,5.0,1.0,2.0,8.0,5.0,1.0,167.0,764.0,10.0,14.0,0.265625,0.27419354838709675,0.75,0.2777777777777778,0.2,0.3333333333333333,0.2857142857142857,0.4115755627009646,0.3125,0.4166666666666667,0.412532637075718,0.3108108108108108,0.43478260869565216,0.4683257918552036,0.32894736842105265,0.4940828402366864,0.18798955613577023,0.10610932475884244,0.1232876712328767,0.18461538461538463,0.03,23.946994794131566,0.53125,0.047619047619047616,0.07325383304940375,0.023564064801178203,0.06870229007633588,0.01875,0.071849234393404,0.02264600715137068,0.036585365853658534,0.022727272727272728,0.011673151750972763,0.02608695652173913,0.06172839506172839,0.05185185185185185,0.10047846889952153,0.0748663101604278,0.05333333333333334,0.03571428571428571,0.625,0.381201044386423,0.5068493150684932,0.578125,0.28378378378378377,0.16971279373368145,0.35384615384615387,0.4339622641509434,0.17391304347826086,0.26109660574412535,0.31,0.31958762886597936,0.2903225806451613,0.044386422976501305,0.29411764705882354,0.29411764705882354,0.8,0.14360313315926893,0.2727272727272727,0.2727272727272727,0.7333333333333333,0.32432432432432434,0.5,0.16666666666666666,0.05405405405405406,0.08108108108108109,0.3333333333333333,1.0,0.4057971014492754,0.5357142857142857,0.043478260869565216,0.3333333333333333,0.17391304347826086,0.3333333333333333,0.5691906005221932,0.2830188679245283,0.4978383905013193,0.46770967741935476,0.496912962962963,0.11943793911007025,0.1384180790960452,0.0273972602739726,0.05995203836930456,0.40047961630695444,7.934726688102895,26.452777777777772,0.4197802197802198,,,,,,,,,,,,,,,,,,,True,
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,143760.0,2396.0,-29.0,4472.0,4453.0,1087.0,922.0,639.0,8925.0,174.0,280.0,21.0,34.0,40.0,69.0,132.0,279.0,135.0,310.0,,2.0,,,1.0,3.0,22.0,,4.0,2.0,11.0,441.0,869.0,3.0,24.0,189.0,1080.0,4808.0,51.0,93.0,,4.0,17.0,119.0,97.0,189.0,2.0,12.0,83.0,283.0,280.0,602.0,6.0,3.0,26.0,5.0,17.0,3.0,55.0,410.0,48.0,458.0,33.0,15.0,260.0,44.0,106.0,964.0,14.0,40.0,55.0,113.0,4.0,172.0,59.0,231.0,6.0,80.0,45.0,35.0,102.0,23.0,76.0,65.0,15.0,26.0,12.0,167.0,17.0,43.0,47.0,150.0,6.0,11.0,181.0,9.0,234.0,20.0,,,96.0,,31.0,5.0,,3.0,,1.0,5.0,4.0,,283.0,1087.0,22.0,29.0,0.31746031746031744,0.32710280373831774,0.6666666666666666,0.125,,0.16666666666666666,0.15789473684210525,0.5074798619102416,0.5483870967741935,0.5132275132275133,0.4988801791713326,0.5257731958762887,0.4975124378109453,0.54,0.5560747663551402,0.566,0.026875699888017916,0.06329113924050633,0.13214285714285715,0.043010752688172046,0.01935483870967742,22.364890762744345,0.6107784431137725,0.041237113402061855,0.07380796864794252,0.022753128555176336,0.1,0.04516129032258064,0.08073041806823643,0.02611218568665377,0.015228426395939087,0.033264033264033266,0.021865889212827987,0.034782608695652174,0.05486725663716814,0.075,0.09187279151943463,0.10103626943005181,0.0975609756097561,0.015789473684210527,0.8,0.3135498320268757,0.6214285714285714,0.7160493827160493,0.40229885057471265,0.3124300111982083,0.4731182795698925,0.4943820224719101,0.13636363636363635,0.3471444568868981,0.43548387096774194,0.4440789473684211,0.3851851851851852,0.0022396416573348264,,,,0.02463605823068309,0.13636363636363635,0.13636363636363635,0.6666666666666666,0.35051546391752575,0.6176470588235294,0.3333333333333333,,0.041237113402061855,,,0.34328358208955223,0.5797101449275363,0.004975124378109453,,0.05472636815920398,0.18181818181818182,0.3404255319148936,0.17647058823529413,0.4623906989853438,0.45884946236559143,0.4583093434343434,0.09907120743034056,0.10158730158730159,,0.11018518518518519,0.262037037037037,9.430264672036826,34.775,0.2430679785330948,5.0,1.0,10.0,1.0,4.0,0.028901734104046242,0.075,,,,,,,,,,,,True,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,163466.0,2724.0,10.0,5106.0,5079.0,1293.0,1055.0,738.0,10185.0,230.0,363.0,80.0,139.0,71.0,100.0,50.0,153.0,59.0,144.0,,1.0,,,,,,,,,,339.0,660.0,,1.0,186.0,864.0,5429.0,99.0,184.0,,,56.0,254.0,82.0,149.0,,,57.0,221.0,450.0,228.0,,,136.0,,,,64.0,40.0,5.0,45.0,5.0,,32.0,2.0,6.0,95.0,32.0,266.0,133.0,365.0,47.0,545.0,304.0,849.0,18.0,40.0,33.0,7.0,62.0,10.0,38.0,93.0,13.0,24.0,14.0,155.0,35.0,36.0,156.0,269.0,42.0,17.0,215.0,13.0,263.0,22.0,,,120.0,,23.0,192.0,,140.0,,7.0,192.0,110.0,8.0,221.0,1293.0,8.0,21.0,0.6637168141592921,0.8302583025830258,,,,,,0.5136363636363637,0.5380434782608695,0.5503355704697986,0.5128593040847201,0.5380434782608695,0.5503355704697986,0.5524296675191815,0.5746606334841629,0.5695876288659794,0.0015128593040847202,0.09696969696969697,0.1349862258953168,0.0915032679738562,0.006944444444444444,15.686274509803921,0.4,0.42727272727272725,0.2086906803887936,0.1320754716981132,0.2081377151799687,0.08913649025069638,0.20854271356783918,0.12557943531394858,0.16911764705882354,0.14416058394160583,0.0916030534351145,0.08396946564885496,0.21266968325791855,0.19187358916478556,0.2161741835147745,0.20535714285714285,0.21465968586387435,0.0703125,0.5729166666666666,0.5491679273827534,0.6336088154269972,0.732484076433121,0.691304347826087,0.2314674735249622,0.32679738562091504,0.3597122302158273,0.48,0.2178517397881997,0.4097222222222222,0.4125874125874126,0.711864406779661,0.0015128593040847202,,,,,,,,0.7554347826086957,0.5755395683453237,0.1875,,,,,0.6711409395973155,0.71,,,,,0.5506807866868382,,0.49015484114977304,0.5275725609756099,0.503168456375839,0.15810276679841898,0.158311345646438,,0.29398148148148145,0.25578703703703703,5.962272727272727,23.7,0.25323149236192716,6.0,4.0,29.0,45.0,4.0,0.031413612565445025,0.10309278350515463,35.0,22.0,,,,,,,,,,True,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,146402.0,2440.0,-8.0,4563.0,4540.0,1179.0,939.0,658.0,9103.0,193.0,280.0,14.0,30.0,50.0,85.0,29.0,101.0,146.0,364.0,25.0,70.0,5.0,7.0,23.0,45.0,135.0,4.0,11.0,9.0,48.0,368.0,745.0,70.0,205.0,297.0,1243.0,4852.0,26.0,65.0,6.0,16.0,15.0,85.0,92.0,189.0,16.0,71.0,140.0,372.0,354.0,382.0,156.0,54.0,20.0,2.0,133.0,45.0,21.0,257.0,34.0,291.0,22.0,12.0,155.0,33.0,69.0,616.0,9.0,57.0,81.0,164.0,14.0,259.0,67.0,326.0,15.0,128.0,78.0,50.0,77.0,19.0,54.0,81.0,6.0,23.0,14.0,158.0,19.0,32.0,73.0,140.0,3.0,22.0,277.0,9.0,394.0,33.0,1.0,17.0,158.0,3.0,44.0,32.0,4.0,17.0,2.0,5.0,36.0,24.0,,372.0,1179.0,7.0,41.0,0.48097826086956524,0.49441340782122906,0.7428571428571429,0.34146341463414637,0.375,0.22535211267605634,0.3448275862068966,0.49395973154362416,0.4,0.48677248677248675,0.4978947368421053,0.43209876543209874,0.4461538461538462,0.5472792149866191,0.46195652173913043,0.5426470588235294,0.21578947368421053,0.028187919463087248,0.060714285714285714,0.019801980198019802,0.005494505494505495,23.940757405324334,0.4873417721518987,0.14285714285714285,0.10526315789473684,0.03173719376391982,0.13893653516295026,0.02786377708978328,0.11443250817375059,0.03114676734308636,0.044481054365733116,0.022727272727272728,0.02695035460992908,0.02564102564102564,0.09450171821305842,0.08620689655172414,0.12982456140350876,0.1271393643031785,0.16666666666666666,0.031315240083507306,0.6666666666666666,0.29473684210526313,0.6892857142857143,0.7338403041825095,0.6269430051813472,0.10631578947368421,0.2871287128712871,0.29292929292929293,0.20689655172413793,0.3831578947368421,0.4010989010989011,0.40331491712707185,0.3424657534246575,0.07368421052631578,0.35714285714285715,0.35714285714285715,0.8,0.14210526315789473,0.3333333333333333,0.3333333333333333,0.7111111111111111,0.37037037037037035,0.4666666666666667,0.2857142857142857,0.06172839506172839,0.13580246913580246,0.36363636363636365,0.25,0.3269230769230769,0.5882352941176471,0.08846153846153847,0.30434782608695654,0.18461538461538463,0.1875,0.5105263157894737,0.3383458646616541,0.5013761075949367,0.49450000000000005,0.4909271317829457,0.14948932219127206,0.18160919540229886,0.014492753623188406,0.06838294448913917,0.29927594529364443,10.20510067114094,25.20341463414634,0.2583826429980276,1.0,3.0,7.0,10.0,2.0,0.0056179775280898875,0.033707865168539325,,1.0,2.0,1.0,2.0,0.4,1.0,,,,,True,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,4404.0,73.0,6.0,140.0,141.0,72.0,39.0,19.0,281.0,4.0,4.0,,,3.0,3.0,2.0,4.0,3.0,6.0,,,,,,,1.0,,,,,9.0,14.0,,1.0,9.0,27.0,156.0,,1.0,,,2.0,2.0,6.0,9.0,,,2.0,14.0,10.0,8.0,,,,,1.0,,1.0,4.0,3.0,7.0,3.0,,1.0,3.0,,17.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,3.0,,2.0,1.0,6.0,,,8.0,2.0,9.0,1.0,,,4.0,,1.0,,,,,,,,,14.0,72.0,,1.0,0.5555555555555556,0.5555555555555556,,,,,,0.6428571428571429,,0.6666666666666666,0.6,,0.6666666666666666,0.7105263157894737,0.5,0.7,0.06666666666666667,0.07142857142857142,,,0.16666666666666666,13.836477987421382,0.6666666666666666,,0.047619047619047616,0.019230769230769232,0.05,,0.04838709677419355,0.01694915254237288,,,0.037037037037037035,,,,0.1111111111111111,0.07692307692307693,,,,0.26666666666666666,1.0,1.0,0.5,0.26666666666666666,0.5,0.5,0.5,0.4,0.5,0.6,0.6666666666666666,,,,,0.06666666666666667,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.45120000000000005,0.362,0.4679222222222222,0.2222222222222222,0.23529411764705882,,0.07407407407407407,0.5185185185185185,8.992857142857144,25.8,0.5142857142857142,,,,,,,,,,,,,,,,,,,True,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,26836.0,447.0,-57.0,849.0,836.0,255.0,210.0,142.0,1685.0,29.0,45.0,2.0,3.0,8.0,12.0,7.0,24.0,14.0,46.0,5.0,12.0,1.0,2.0,3.0,9.0,37.0,1.0,6.0,3.0,10.0,50.0,115.0,14.0,49.0,15.0,157.0,924.0,4.0,10.0,1.0,7.0,5.0,16.0,13.0,28.0,5.0,13.0,9.0,50.0,66.0,34.0,42.0,,4.0,,37.0,9.0,6.0,8.0,,8.0,,,1.0,1.0,6.0,16.0,2.0,11.0,13.0,22.0,1.0,36.0,16.0,52.0,3.0,17.0,11.0,6.0,3.0,,1.0,8.0,,2.0,3.0,11.0,1.0,3.0,21.0,41.0,2.0,4.0,16.0,1.0,21.0,3.0,,,9.0,,3.0,13.0,,8.0,,,13.0,5.0,,50.0,255.0,5.0,2.0,0.66,0.6875,1.0,0.2857142857142857,0.14285714285714285,0.38461538461538464,0.2857142857142857,0.43478260869565216,0.4,0.4642857142857143,0.4329268292682927,0.3235294117647059,0.5,0.45375722543352603,0.4,0.5319148936170213,0.29878048780487804,0.05217391304347826,0.06666666666666667,0.08333333333333333,0.021739130434782608,18.3,0.2727272727272727,0.0625,0.08365019011406843,0.03089887640449438,0.11926605504587157,0.02857142857142857,0.09408602150537634,0.03051643192488263,0.025423728813559324,0.010416666666666666,0.04929577464788732,0.02,0.07317073170731707,0.10294117647058823,0.08333333333333333,0.1038961038961039,0.15625,0.03225806451612903,0.38461538461538464,0.27439024390243905,0.6444444444444445,0.6904761904761905,0.6896551724137931,0.14634146341463414,0.2916666666666667,0.3181818181818182,0.42857142857142855,0.2804878048780488,0.30434782608695654,0.3111111111111111,0.7142857142857143,0.07317073170731707,0.4166666666666667,0.4166666666666667,1.0,0.22560975609756098,0.24324324324324326,0.24324324324324326,1.0,0.17647058823529413,0.6666666666666666,,0.058823529411764705,0.35294117647058826,0.16666666666666666,1.0,0.2926829268292683,0.6666666666666666,0.07317073170731707,0.6666666666666666,0.24390243902439024,0.3,0.573170731707317,0.24324324324324326,0.5049792682926829,0.47718749999999993,0.5005658536585366,0.052941176470588235,0.0743801652892562,,0.10191082802547771,0.3184713375796178,9.525217391304349,25.334693877551025,0.3003533568904594,3.0,,1.0,5.0,,0.07894736842105263,0.05,1.0,,,,,,,,,,,True,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,54876.0,915.0,59.0,1746.0,1739.0,460.0,377.0,234.0,3485.0,85.0,140.0,24.0,46.0,18.0,30.0,35.0,71.0,18.0,43.0,3.0,6.0,1.0,2.0,2.0,,3.0,,,,1.0,138.0,254.0,3.0,9.0,45.0,330.0,1876.0,33.0,64.0,1.0,1.0,4.0,73.0,27.0,52.0,2.0,3.0,12.0,72.0,176.0,100.0,9.0,,44.0,,3.0,,16.0,27.0,3.0,30.0,2.0,1.0,25.0,2.0,,63.0,8.0,58.0,29.0,72.0,6.0,107.0,67.0,174.0,9.0,42.0,29.0,13.0,16.0,,8.0,21.0,3.0,8.0,9.0,37.0,6.0,9.0,38.0,82.0,6.0,5.0,56.0,6.0,64.0,8.0,,,30.0,,6.0,3.0,,3.0,,,3.0,3.0,1.0,72.0,460.0,14.0,6.0,0.6376811594202898,0.7586206896551724,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5433070866141733,0.515625,0.5192307692307693,0.5418250950570342,0.5307692307692308,0.5454545454545454,0.5670103092783505,0.5447761194029851,0.5625,0.034220532319391636,0.06299212598425197,0.11428571428571428,,,16.3754368447329,0.43243243243243246,0.17142857142857143,0.11428571428571428,0.09034267912772585,0.12831858407079647,0.07017543859649122,0.11799065420560748,0.0873015873015873,0.08290155440414508,0.10101010101010101,0.08764940239043825,0.03571428571428571,0.1346938775510204,0.13333333333333333,0.07727272727272727,0.12962962962962962,0.125,0.08571428571428572,1.0,0.532319391634981,0.6071428571428571,0.6854838709677419,0.5764705882352941,0.26996197718631176,0.49295774647887325,0.49295774647887325,0.6571428571428571,0.1634980988593156,0.4186046511627907,0.4186046511627907,0.8888888888888888,0.022813688212927757,0.5,0.5,1.0,0.011406844106463879,,,,0.7076923076923077,0.5217391304347826,0.08333333333333333,0.015384615384615385,,,,0.5454545454545454,0.6,0.03636363636363636,1.0,0.01818181818181818,,0.5665399239543726,,0.5171302281368821,0.5123093220338983,0.4995554545454545,0.10526315789473684,0.10869565217391304,,0.22121212121212122,0.21818181818181817,5.492913385826772,24.188888888888886,0.2634593356242841,1.0,,4.0,,,0.014925373134328358,0.16666666666666666,,,1.0,,,1.0,1.0,,,,,True,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,76735.0,1279.0,-42.0,2344.0,2341.0,349.0,274.0,375.0,4685.0,87.0,189.0,20.0,49.0,5.0,20.0,12.0,43.0,3.0,15.0,,,,,,1.0,1.0,1.0,1.0,,,102.0,247.0,1.0,1.0,75.0,282.0,2472.0,23.0,59.0,1.0,1.0,23.0,72.0,6.0,25.0,,,17.0,29.0,142.0,62.0,,3.0,24.0,,1.0,1.0,43.0,42.0,6.0,48.0,3.0,3.0,20.0,7.0,15.0,102.0,14.0,124.0,37.0,198.0,21.0,256.0,145.0,401.0,13.0,51.0,29.0,22.0,30.0,2.0,16.0,49.0,4.0,14.0,15.0,79.0,21.0,8.0,49.0,135.0,22.0,13.0,141.0,13.0,154.0,10.0,,,70.0,,13.0,3.0,,2.0,,1.0,3.0,1.0,,29.0,349.0,11.0,10.0,0.696078431372549,0.7888888888888889,,1.0,1.0,,1.0,0.41295546558704455,0.3898305084745763,0.24,0.4173387096774194,0.4083333333333333,0.24,0.4392523364485981,0.43902439024390244,0.35365853658536583,0.004032258064516129,0.17408906882591094,0.19047619047619047,0.16279069767441862,,14.168451106352606,0.379746835443038,0.42857142857142855,0.2426470588235294,0.12144955925563174,0.137546468401487,0.109375,0.21658986175115208,0.12010443864229765,0.1565217391304348,0.1183206106870229,0.09420289855072464,0.11494252873563218,0.2177121771217712,0.2803738317757009,0.23867069486404835,0.15300546448087432,0.10465116279069768,0.12871287128712872,0.3333333333333333,0.7620967741935484,0.4603174603174603,0.5686274509803921,0.7011494252873564,0.17338709677419356,0.27906976744186046,0.3333333333333333,0.75,0.06048387096774194,0.2,0.2,0.3333333333333333,,,,,0.004032258064516129,1.0,1.0,,0.8166666666666667,0.40816326530612246,0.25,,0.016666666666666666,1.0,,0.8,0.25,,,,,0.7661290322580645,1.0,0.5447225806451617,0.5398428571428572,0.517124,0.22727272727272727,0.2280130293159609,,0.2553191489361702,0.10283687943262411,2.631983805668016,24.5,0.14889078498293515,7.0,1.0,19.0,,2.0,0.07777777777777778,0.0975609756097561,,10.0,,,,,,,,,,True,
201160,1610612755,Jason Smith,Jason Smith,201160,PHI,20370.0,340.0,48.0,646.0,634.0,195.0,172.0,98.0,1280.0,17.0,33.0,2.0,6.0,5.0,9.0,6.0,25.0,12.0,35.0,1.0,4.0,,,1.0,1.0,3.0,,1.0,,1.0,35.0,93.0,2.0,7.0,18.0,94.0,661.0,7.0,15.0,,1.0,1.0,15.0,12.0,28.0,,2.0,7.0,31.0,60.0,10.0,6.0,,2.0,,3.0,1.0,17.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,3.0,14.0,13.0,28.0,1.0,42.0,18.0,60.0,4.0,4.0,2.0,2.0,4.0,,3.0,6.0,,1.0,2.0,10.0,4.0,4.0,19.0,37.0,1.0,3.0,24.0,,32.0,4.0,,,17.0,,1.0,14.0,,14.0,,,14.0,10.0,,31.0,195.0,5.0,1.0,0.8571428571428571,0.8823529411764706,1.0,0.2857142857142857,,,0.2857142857142857,0.3763440860215054,0.4666666666666667,0.42857142857142855,0.38,0.4375,0.4,0.41228070175438597,0.4411764705882353,0.4305555555555556,0.07,0.1827956989247312,0.30303030303030304,0.2,0.05714285714285714,16.445623342175065,0.4,0.08333333333333333,0.13145539906103287,0.05426356589147287,0.18571428571428572,0.06666666666666667,0.14487632508833923,0.056105610561056105,0.024096385542168676,0.05263157894736842,0.08080808080808081,0.08823529411764706,0.08139534883720931,0.21951219512195122,0.13953488372093023,0.13043478260869565,0.2916666666666667,0.08888888888888889,0.7142857142857143,0.33,0.5151515151515151,0.7391304347826086,0.8823529411764706,0.25,0.24,0.3,0.5,0.35,0.34285714285714286,0.36363636363636365,1.0,0.04,0.25,0.25,1.0,0.03,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.5,,0.0625,,,0.3,0.5555555555555556,0.03333333333333333,,0.03333333333333333,,0.4,0.3333333333333333,0.464533,0.45225833333333326,0.4358066666666666,0.1504424778761062,0.16037735849056603,,0.1595744680851064,0.32978723404255317,9.13440860215054,20.842857142857145,0.3018575851393189,1.0,,3.0,,,0.05,,,,,,,,,,,,,True,
