EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,on
201169,1610612756,Alando Tucker,Alando Tucker,201169,PHX,1547.0,26,-10,53,52,7,22,4,105,8.0,,1.0,,1.0,2.0,,12,1.0,3.0,3.0,18,52,,,,3.0,2.0,1.0,,,,,,1.0,1,2,3,,,,1,1,,3.0,4.0,,,7,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5294117647058824,,0.2,29.824561403508774,0.045454545454545456,0.125,0.06666666666666667,,0.1,0.14285714285714285,0.5333333333333333,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,,,0.7333333333333333,0.5,0.55947,0.6005,,25.333333333333332,0.1320754716981132,4.0,,1.0,,1.0,,1.0,2.0,3.0,,6.0,,2.0,,,,1.0,,8.0,4.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,0.5,,,,,,0.16666666666666666,0.25,,,,,,0.14285714285714285,0.03571428571428571,,,,,0.5,,,,,0.5,0.6666666666666666,0.75,0.06666666666666667,,,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5,,,1.0,,,0.3962,0.11764705882352941,0.14285714285714285,,5.433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,10243.0,171,10,343,342,112,89,32,685,24.0,2.0,8.0,1.0,4.0,10.0,3.0,44,6.0,18.0,5.0,51,345,4.0,2.0,11.0,15.0,10.0,4.0,10.0,11.0,3.0,6.0,23.0,4.0,11,15,21,2.0,1.0,5.0,16,22,,15.0,9.0,1.0,11.0,112,2.0,,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3709677419354839,0.38636363636363635,0.3055555555555556,0.2903225806451613,18.46965699208443,0.10091743119266056,0.08888888888888889,0.09740259740259741,0.125,0.05405405405405406,0.09375,0.3870967741935484,0.12903225806451613,0.25,0.25,1.0,0.16129032258064516,0.4,0.4,0.75,0.0625,0.1875,0.6774193548387096,0.4,0.5224048387096774,0.3993125,0.21568627450980393,23.655555555555555,0.32653061224489793,10.0,3.0,8.0,,3.0,,2.0,4.0,18.0,1.0,14.0,3.0,9.0,1.0,7.0,3.0,12.0,1.0,16.0,12.0,2.0,4.0,1.0,,1.0,2.0,4.0,,,6.0,1.0,6.0,4.0,2.0,3.0,1.0,2.0,,1.0,,4.0,,,6.0,2.0,5.0,3.0,1.0,,2.0,4.0,2.0,,,0.5714285714285714,0.6153846153846154,0.25,0.3181818181818182,0.3333333333333333,0.25,0.3333333333333333,0.28125,0.3888888888888889,0.09090909090909091,0.125,,0.6,,,0.034782608695652174,0.043478260869565216,0.037267080745341616,0.023809523809523808,,0.06,0.030303030303030304,0.07692307692307693,0.125,0.07692307692307693,0.027777777777777776,0.5,0.4166666666666667,0.47619047619047616,0.7,0.03225806451612903,,,,0.2903225806451613,0.2222222222222222,0.23529411764705882,0.25,0.8888888888888888,0.375,0.6666666666666666,0.1875,,0.3333333333333333,0.5754400000000001,0.07692307692307693,0.10638297872340426,0.13725490196078433,8.375,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,0.05555555555555555,,,,1.0,,True
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,71389.0,1190,149,2383,2375,643,470,212,4758,239.0,2.0,6.0,1.0,,9.0,6.0,513,2.0,15.0,258.0,900,2620,7.0,77.0,222.0,,8.0,,32.0,40.0,16.0,16.0,88.0,38.0,192,246,319,49.0,12.0,74.0,78,145,10.0,232.0,325.0,17.0,222.0,643,9.0,13.0,,0.13333333333333333,0.14285714285714285,0.6079545454545454,0.6787330316742082,0.6981132075471698,0.028409090909090908,28.119038534910338,0.21548821548821548,0.16033755274261605,0.20390070921985815,0.17689530685920576,0.22580645161290322,0.15736040609137056,0.45265151515151514,0.011363636363636364,0.3333333333333333,0.3333333333333333,,0.017045454545454544,,,,0.008695652173913044,0.05217391304347826,0.4810606060606061,,0.49372428842504745,0.47617061403508776,0.24666666666666667,27.560000000000002,0.2698279479647503,178.0,28.0,44.0,36.0,45.0,85.0,171.0,55.0,103.0,,318.0,36.0,58.0,39.0,111.0,71.0,108.0,1.0,422.0,214.0,42.0,24.0,8.0,2.0,6.0,14.0,59.0,,16.0,73.0,21.0,31.0,22.0,9.0,25.0,8.0,7.0,3.0,18.0,4.0,18.0,21.0,9.0,5.0,54.0,171.0,77.0,51.0,1.0,25.0,78.0,42.0,4.0,1.0,0.6635220125786163,0.7104377104377104,0.14285714285714285,0.6198830409356725,0.6206896551724138,0.6574074074074074,0.6101694915254238,0.6304347826086957,0.6529411764705882,0.04678362573099415,0.06276150627615062,0.05263157894736842,0.33783783783783783,0.25396825396825395,,0.09147286821705426,0.0462046204620462,0.0770042194092827,0.16336633663366337,0.08695652173913043,0.03861003861003861,0.03910614525139665,0.056451612903225805,0.23880597014925373,0.175,0.11731843575418995,0.5384615384615384,0.7447698744769874,0.7946428571428571,0.702247191011236,0.32386363636363635,0.49707602339181284,0.5246913580246914,0.5529411764705883,0.19507575757575757,0.5339805825242718,0.5339805825242718,0.7090909090909091,0.7457627118644068,0.6363636363636364,0.14285714285714285,0.391304347826087,0.8,,0.5325530612244899,0.26625386996904027,0.2714285714285714,0.12333333333333334,6.3534113060428865,1.0,1.0,,,,1.0,,1.0,1.0,5.0,,0.01694915254237288,,,,1.0,,1.0,3.0,1.0,,,6.0,,,1.0,,,,,0.0625,,,True
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,19969.0,333,39,668,666,227,208,67,1334,21.0,9.0,14.0,5.0,8.0,25.0,7.0,81,17.0,39.0,15.0,158,720,12.0,2.0,44.0,45.0,25.0,8.0,21.0,27.0,7.0,8.0,60.0,6.0,23,32,39,8.0,1.0,21.0,19,42,1.0,15.0,16.0,1.0,44.0,227,4.0,1.0,0.8823529411764706,0.4358974358974359,0.4358974358974359,0.5958333333333333,0.6220472440944882,0.6285714285714286,0.325,19.70705725699068,0.08646616541353383,0.1111111111111111,0.090625,0.08641975308641975,0.0625,0.045454545454545456,0.175,0.11666666666666667,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.20833333333333334,0.32,0.32,0.875,0.14705882352941177,0.20588235294117646,0.5,0.32,0.48369075630252106,0.4791602941176471,0.27848101265822783,24.71025641025641,0.3398203592814371,20.0,1.0,1.0,6.0,6.0,9.0,18.0,17.0,42.0,2.0,46.0,2.0,5.0,,4.0,12.0,22.0,6.0,42.0,50.0,2.0,4.0,6.0,3.0,3.0,3.0,4.0,,3.0,7.0,1.0,6.0,4.0,2.0,13.0,2.0,5.0,,8.0,1.0,10.0,5.0,1.0,3.0,2.0,8.0,1.0,1.0,,,1.0,1.0,,,0.45652173913043476,0.4666666666666667,0.5,0.5679012345679012,0.4,0.5454545454545454,0.2857142857142857,0.6176470588235294,0.2857142857142857,0.04938271604938271,,0.1111111111111111,0.6190476190476191,0.1111111111111111,,0.018957345971563982,0.046153846153846156,0.025362318840579712,,0.04838709677419355,0.011494252873563218,0.03773584905660377,0.08333333333333333,0.10476190476190476,0.4,0.0196078431372549,1.0,0.9523809523809523,0.9523809523809523,0.5,0.15,0.5,0.5625,0.4444444444444444,0.35,0.40476190476190477,0.425,0.4117647058823529,0.14285714285714285,1.0,,0.17647058823529413,1.0,0.2857142857142857,0.4451333333333334,0.06349206349206349,0.09195402298850575,0.02531645569620253,11.74320987654321,,4.0,,2.0,,2.0,6.0,,,1.0,,,0.2857142857142857,,,0.8,,,,,,,6.0,,,,,0.047619047619047616,,,,,1.0,True
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,16696.0,278,5,561,569,185,161,69,1130,44.0,,,,,,,87,,,32.0,138,601,,14.0,42.0,,,,15.0,18.0,11.0,2.0,39.0,7.0,57,82,111,23.0,2.0,38.0,17,31,2.0,63.0,74.0,10.0,42.0,185,1.0,10.0,,,,0.6091954022988506,0.575,0.5526315789473685,,24.6875,0.28078817733990147,0.16666666666666666,0.2612244897959184,0.13953488372093023,0.40350877192982454,0.12903225806451613,0.5057471264367817,,,,,,,,,,,0.5057471264367817,,0.4801310344827585,0.48478695652173914,0.30434782608695654,,0.32976827094474154,35.0,9.0,10.0,10.0,12.0,18.0,43.0,,,,53.0,9.0,15.0,9.0,27.0,14.0,23.0,,74.0,32.0,16.0,4.0,3.0,3.0,,7.0,22.0,,18.0,29.0,2.0,6.0,6.0,,15.0,3.0,9.0,1.0,6.0,5.0,9.0,9.0,2.0,2.0,8.0,31.0,10.0,5.0,,5.0,10.0,6.0,2.0,,0.6981132075471698,0.8222222222222222,,0.6091954022988506,0.6,0.6086956521739131,0.6,0.6086956521739131,0.5625,0.04597701149425287,0.045454545454545456,0.046511627906976744,0.39473684210526316,0.6428571428571429,,0.125,0.14,0.12831858407079647,0.09615384615384616,0.15,0.125,0.1282051282051282,0.18181818181818182,0.27184466019417475,0.2727272727272727,0.06666666666666667,0.6,0.7954545454545454,0.8333333333333334,0.7714285714285715,0.4942528735632184,0.4186046511627907,0.43902439024390244,0.5555555555555556,,,,,0.6666666666666666,0.9,0.1111111111111111,0.5217391304347826,0.8333333333333334,,0.5117,0.2818181818181818,0.2818181818181818,0.1956521739130435,3.8356321839080465,,,,,,,2.0,,,2.0,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,True
2669,1610612756,Linton Johnson,Linton Johnson,2669,PHX,1706.0,28,-9,57,55,29,16,3,112,1.0,1.0,1.0,,,,,5,1.0,1.0,,7,58,,,4.0,3.0,,,,,,,,1.0,3,4,5,1.0,,2.0,4,8,1.0,,,,4.0,29,1.0,,1.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.16666666666666666,13.333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.4669666666666667,0.3702666666666667,0.5714285714285714,23.2,0.5087719298245614,,,1.0,,,,2.0,2.0,2.0,,2.0,,1.0,,,2.0,3.0,,2.0,2.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,0.5,,0.4,,0.6666666666666666,,0.6666666666666666,,,,,0.5,,,0.043478260869565216,,0.038461538461538464,0.1111111111111111,,,,,0.125,0.5,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,0.6646,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,3245.0,54,-17,109,108,61,49,8,217,,3.0,5.0,3.0,5.0,9.0,4.0,6,8.0,14.0,2.0,28,120,7.0,,14.0,24.0,9.0,5.0,4.0,7.0,3.0,1.0,17.0,1.0,1,3,4,2.0,1.0,5.0,3,5,,1.0,2.0,,14.0,61,2.0,,1.0,0.5714285714285714,0.5714285714285714,0.65,0.6666666666666666,0.6363636363636364,0.7,21.84873949579832,0.020833333333333332,0.0625,0.03125,,,0.09090909090909091,,0.25,0.6,0.6,1.0,0.45,0.5555555555555556,0.5555555555555556,1.0,0.2727272727272727,0.36363636363636365,0.7,0.5555555555555556,0.4954175,0.4966272727272727,0.5,24.771428571428572,0.5596330275229358,,,,,,,1.0,1.0,5.0,2.0,1.0,,,,3.0,1.0,4.0,4.0,2.0,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,3.0,1.0,3.0,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,0.5714285714285714,0.16666666666666666,,0.25,1.5,0.6363636363636364,1.5,,,,0.6,0.125,,,0.06666666666666667,0.02127659574468085,,,,,0.25,0.05555555555555555,,,,,,,0.05,,,,0.25,0.2,0.2,1.0,,,,,,0.5,0.46095,0.047619047619047616,0.14285714285714285,0.10714285714285714,18.816666666666666,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,20976.0,350,-50,710,716,238,201,82,1426,26.0,,,,1.0,1.0,1.0,79,1.0,1.0,12.0,97,821,1.0,7.0,20.0,3.0,1.0,1.0,3.0,7.0,,1.0,18.0,13.0,46,68,94,8.0,1.0,15.0,18,37,2.0,25.0,31.0,2.0,20.0,238,2.0,2.0,1.0,1.0,1.0,0.53125,0.521505376344086,0.4166666666666667,0.0125,13.449564134495642,0.1619718309859155,0.203125,0.16954022988505746,0.10101010101010101,0.13095238095238096,0.25,0.325,,,,,0.0125,1.0,1.0,1.0,,0.058823529411764705,0.3375,1.0,0.46457999999999994,0.4366764705882353,0.20618556701030927,25.7,0.3352112676056338,17.0,9.0,16.0,1.0,5.0,7.0,16.0,17.0,37.0,1.0,41.0,11.0,22.0,1.0,23.0,5.0,16.0,1.0,62.0,20.0,12.0,3.0,4.0,2.0,2.0,9.0,17.0,,9.0,26.0,1.0,9.0,3.0,6.0,7.0,2.0,6.0,1.0,1.0,3.0,,2.0,1.0,4.0,5.0,16.0,31.0,20.0,1.0,10.0,31.0,17.0,4.0,1.0,0.7560975609756098,0.8857142857142857,1.0,0.5189873417721519,0.5,0.3125,0.5,0.38235294117647056,0.5,0.0379746835443038,0.07692307692307693,0.0625,0.4666666666666667,0.47368421052631576,,0.0779816513761468,0.0891089108910891,0.08150470219435736,0.07462686567164178,0.05,0.0989010989010989,0.05333333333333334,0.19230769230769232,0.24752475247524752,0.0625,0.02857142857142857,0.5483870967741935,0.6538461538461539,0.7083333333333334,0.5882352941176471,0.2,0.4375,0.4666666666666667,0.7142857142857143,0.4625,0.4594594594594595,0.4594594594594595,0.9411764705882353,0.7272727272727273,0.5625,0.2222222222222222,0.29411764705882354,0.2,1.0,0.49190000000000006,0.17582417582417584,0.17777777777777778,0.23711340206185566,10.141772151898735,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,3726.0,62,-11,123,121,69,64,12,244,6.0,,2.0,2.0,1.0,1.0,,17,1.0,3.0,8.0,35,130,2.0,6.0,18.0,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,5.0,10,15,20,3.0,,4.0,6,10,1.0,7.0,12.0,2.0,18.0,69,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.675,0.6730769230769231,0.6,0.15,21.8978102189781,0.18181818181818182,0.2631578947368421,0.20270270270270271,0.23809523809523808,0.13333333333333333,0.23076923076923078,0.3,0.1,,,,0.05,1.0,1.0,1.0,0.18181818181818182,,0.45,1.0,0.47763999999999995,0.47849090909090913,0.5142857142857142,24.333333333333332,0.5609756097560976,4.0,,1.0,2.0,3.0,1.0,1.0,7.0,10.0,,12.0,,1.0,4.0,4.0,6.0,9.0,,24.0,,,,1.0,1.0,,2.0,3.0,,,5.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,3.0,2.0,,,,4.0,9.0,9.0,,,9.0,2.0,1.0,,1.0,1.0,,0.7058823529411765,,0.6666666666666666,,0.5454545454545454,0.6666666666666666,,,,0.25,,,0.08333333333333333,0.1111111111111111,0.09259259259259259,0.15384615384615385,,0.058823529411764705,0.07692307692307693,0.2,0.15789473684210525,0.3333333333333333,,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,0.05,1.0,1.0,1.0,0.5,0.7,0.7,1.0,1.0,,,0.2727272727272727,0.6666666666666666,,0.6558,0.16666666666666666,0.19047619047619047,0.11428571428571428,12.052941176470588,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,6562.0,109,-16,217,214,87,62,20,431,6.0,,3.0,,2.0,8.0,5.0,28,2.0,11.0,1.0,35,242,5.0,,16.0,6.0,8.0,2.0,6.0,8.0,4.0,2.0,18.0,3.0,6,10,12,1.0,,2.0,3,7,,5.0,1.0,,16.0,87,3.0,,1.0,0.18181818181818182,0.18181818181818182,0.4358974358974359,0.4358974358974359,0.5,0.28205128205128205,17.012448132780083,0.07692307692307693,0.1,0.08333333333333333,,0.08,0.13636363636363635,0.15384615384615385,0.07692307692307693,,,,0.20512820512820512,0.25,0.25,1.0,,0.3125,0.4358974358974359,0.25,0.45522820512820517,0.46662812499999995,0.45714285714285713,25.018181818181816,0.4009216589861751,3.0,,,1.0,4.0,4.0,7.0,7.0,15.0,2.0,14.0,2.0,3.0,,7.0,5.0,11.0,2.0,16.0,12.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,0.5714285714285714,0.5714285714285714,0.4,0.5,0.6666666666666666,0.45454545454545453,0.875,0.5,0.875,0.07142857142857142,0.3333333333333333,,0.5,0.125,,0.03125,,0.021505376344086023,,0.07142857142857142,0.03125,,,0.14285714285714285,,0.10526315789473684,1.0,0.5,0.75,0.3333333333333333,0.1794871794871795,0.5714285714285714,0.5714285714285714,0.25,0.38461538461538464,0.4666666666666667,0.4666666666666667,0.8571428571428571,,,,0.25,0.25,0.4,0.4529875,,,0.2,12.592857142857143,,,1.0,1.0,1.0,1.0,,,,,1.0,,0.25,1.0,1.0,,,,,,,,,1.0,1.0,,0.09090909090909091,,0.3333333333333333,,,,,False
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,5968.0,99,-48,197,199,89,85,22,396,8.0,,1.0,,,6.0,3.0,23,,7.0,4.0,22,238,3.0,2.0,12.0,,6.0,,14.0,19.0,5.0,7.0,43.0,,3,4,7,4.0,2.0,6.0,5,14,,7.0,10.0,1.0,12.0,89,,1.0,,,,0.3,0.3142857142857143,0.375,0.23333333333333334,18.303571428571427,0.038461538461538464,,0.029411764705882353,0.030303030303030304,0.05263157894736842,,0.26666666666666666,0.03333333333333333,,,,0.2,,,,,0.23076923076923078,0.5,,0.5020783333333333,0.4199884615384615,0.5454545454545454,25.085714285714285,0.4517766497461929,2.0,,3.0,,,1.0,5.0,6.0,10.0,,9.0,,4.0,,,5.0,10.0,,8.0,10.0,,1.0,5.0,5.0,,1.0,2.0,,1.0,3.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,,,1.0,4.0,1.0,,,,4.0,2.0,1.0,,1.0,2.0,2.0,,,0.4444444444444444,0.4444444444444444,,0.391304347826087,,0.5,,0.38461538461538464,,0.043478260869565216,0.125,,0.3333333333333333,0.1,,0.029411764705882353,0.03571428571428571,0.03125,0.041666666666666664,0.08333333333333333,,0.047619047619047616,,0.038461538461538464,,0.05,1.0,0.25,0.2857142857142857,0.5,0.16666666666666666,0.2,0.2,,0.3333333333333333,0.6,0.6,0.5,0.75,,,,,,0.5677,0.11764705882352941,0.14814814814814814,,10.095652173913045,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,4213.0,70,-14,143,143,45,48,13,286,6.0,1.0,2.0,2.0,4.0,14.0,4.0,10,5.0,16.0,2.0,27,162,6.0,,6.0,15.0,14.0,4.0,5.0,13.0,1.0,4.0,34.0,,1,2,2,3.0,2.0,5.0,1,6,,7.0,2.0,,6.0,45,2.0,,1.0,0.3125,0.3125,0.4807692307692308,0.5,0.42857142857142855,0.6153846153846154,20.253164556962023,0.01694915254237288,,0.013513513513513514,,,,0.23076923076923078,0.07692307692307693,0.5,0.5,1.0,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.5714285714285714,0.8461538461538461,0.2857142857142857,0.5479826923076923,0.5382857142857143,0.2222222222222222,25.05,0.3146853146853147,4.0,,,,1.0,,,1.0,4.0,1.0,5.0,,,,,,1.0,2.0,6.0,4.0,,1.0,8.0,6.0,2.0,,,,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,2.0,,2.0,,2.0,1.0,,,0.6,0.6,0.3333333333333333,0.5,,,,0.42857142857142855,,0.1,0.16666666666666666,,0.4,0.1111111111111111,,,,,,,,,,0.04,,,0.5,0.6666666666666666,0.8,0.5,,,,,0.15384615384615385,0.25,0.25,1.0,,,,0.14285714285714285,,0.25,,0.037037037037037035,0.09090909090909091,,6.9399999999999995,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,False
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,45209.0,753,74,1530,1526,485,371,151,3056,102.0,24.0,43.0,17.0,20.0,69.0,21.0,183,44.0,112.0,54.0,384,1739,38.0,22.0,122.0,129.0,68.0,20.0,35.0,56.0,23.0,8.0,133.0,16.0,31,47,57,23.0,3.0,39.0,25,70,2.0,58.0,62.0,7.0,122.0,485,10.0,7.0,0.9772727272727273,0.39285714285714285,0.3963963963963964,0.559322033898305,0.5981308411214953,0.580952380952381,0.37966101694915255,21.201413427561835,0.05132450331125828,0.10810810810810811,0.0625,0.04020100502512563,0.027932960893854747,0.08547008547008547,0.34576271186440677,0.14576271186440679,0.5581395348837209,0.5581395348837209,0.9583333333333334,0.23389830508474577,0.2898550724637681,0.2898550724637681,1.0,0.18085106382978725,0.22340425531914893,0.7254237288135593,0.29411764705882354,0.5393765306122449,0.5347354838709676,0.3177083333333333,24.829464285714273,0.31699346405228757,68.0,4.0,5.0,21.0,32.0,14.0,37.0,17.0,44.0,6.0,99.0,6.0,7.0,,27.0,29.0,56.0,14.0,92.0,106.0,2.0,10.0,21.0,13.0,8.0,2.0,8.0,,,10.0,5.0,24.0,23.0,1.0,16.0,7.0,10.0,5.0,6.0,2.0,13.0,6.0,,5.0,9.0,27.0,5.0,3.0,1.0,1.0,5.0,4.0,2.0,,0.46464646464646464,0.46938775510204084,0.3684210526315789,0.5409836065573771,0.8571428571428571,0.5178571428571429,0.9,0.5319148936170213,0.9,0.0546448087431694,0.049019607843137254,0.13513513513513514,0.41025641025641024,,,0.019559902200488997,0.01,0.016420361247947456,0.030534351145038167,0.024390243902439025,0.0064516129032258064,0.013071895424836602,,0.07964601769911504,0.1935483870967742,0.036231884057971016,0.8,0.6666666666666666,0.7010309278350515,0.5147058823529411,0.12542372881355932,0.3783783783783784,0.4375,0.21428571428571427,0.14915254237288136,0.38636363636363635,0.38636363636363635,0.47058823529411764,0.3333333333333333,0.8,0.25,0.3404255319148936,0.65625,0.2857142857142857,0.5241666666666667,0.08917197452229299,0.13432835820895522,0.0703125,6.56775956284153,2.0,8.0,3.0,6.0,5.0,8.0,4.0,,,,0.625,0.13333333333333333,0.4,0.5,1.0,0.47058823529411764,2.0,1.0,,,1.0,0.5,3.0,,,1.0,,,,,0.008849557522123894,,,False
