EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,82221.0,1370,-140,2625,2593,558,905,343,5218,79,138,8.0,13,20.0,30.0,28.0,77,63.0,158.0,11.0,36.0,1.0,7.0,1.0,4.0,81.0,189.0,2.0,6.0,14.0,48.0,170,373,92.0,225.0,70.0,686,2978,11.0,26,3.0,13.0,2.0,33.0,36.0,66.0,15.0,52.0,36.0,153.0,98.0,242.0,216.0,60.0,12.0,189.0,81.0,28.0,2.0,97.0,20.0,117.0,16.0,4.0,46.0,24.0,27.0,254.0,3.0,27,2.0,22.0,63,4.0,89,32,121,10.0,37,19.0,18.0,72.0,9.0,39.0,52,5.0,33.0,9.0,124,10.0,20.0,66,158,10.0,24.0,84,5.0,94.0,9.0,7.0,33.0,15.0,12.0,7.0,1.0,4.0,12.0,9.0,2.0,153.0,558,27.0,15.0,0.28823529411764703,0.29878048780487804,0.782608695652174,0.4088888888888889,0.23076923076923078,0.28846153846153844,0.4088888888888889,0.45576407506702415,0.4230769230769231,0.5454545454545454,0.5150501672240803,0.3974358974358974,0.4957627118644068,0.5361067503924647,0.4125,0.5467625899280576,0.3762541806020067,0.008888888888888889,0.07506702412868632,0.15942028985507245,0.06493506493506493,0.006329113924050633,0.010582010582010581,25.23209549071618,0.5806451612903226,0.04878048780487805,0.028169014084507043,0.07664233576642336,0.028391167192429023,0.06769230769230769,0.010714285714285714,0.07410636442894507,0.024370430544272948,0.04,0.021875,0.02287581699346405,0.009523809523809525,0.014285714285714285,0.054901960784313725,0.057971014492753624,0.10277777777777777,0.06550218340611354,0.07291666666666667,0.033444816053511704,0.75,0.23076923076923078,0.572463768115942,0.6810344827586207,0.379746835443038,0.12876254180602006,0.36363636363636365,0.3888888888888889,0.10714285714285714,0.26421404682274247,0.3987341772151899,0.4012738853503185,0.25396825396825395,0.06020066889632107,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.31605351170568563,0.42857142857142855,0.43315508021390375,0.7777777777777778,0.3333333333333333,0.6153846153846154,0.125,0.1794871794871795,0.14285714285714285,1.0,0.15384615384615385,0.3333333333333333,1.0,0.2542372881355932,0.6666666666666666,0.03389830508474576,0.25,0.4067796610169492,0.2916666666666667,0.6070234113712375,0.42857142857142855,0.49188196308724835,0.5009787878787879,0.47226752136752137,0.05305466237942122,0.08312342569269521,0.048104956268221574,0.2230320699708455,9.835924932975871,25.150222222222222,0.21257142857142858,,,,,,,,,,,,,,True
101123,1610612750,Gerald Green,Gerald Green,101123,MIN,10988.0,183,-56,351,356,88,195,59,707,2,9,1.0,4,2.0,3.0,2.0,9,11.0,39.0,5.0,8.0,1.0,1.0,,,7.0,17.0,,1.0,1.0,2.0,15,57,12.0,25.0,14.0,80,404,1.0,5,1.0,2.0,,5.0,4.0,19.0,1.0,2.0,2.0,13.0,14.0,16.0,36.0,,2.0,17.0,7.0,2.0,,7.0,1.0,8.0,1.0,,4.0,2.0,1.0,17.0,,5,,8.0,14,,22,5,27,1.0,3,2.0,1.0,7.0,,2.0,3,,5.0,2.0,10,,2.0,11,21,1.0,1.0,11,,16.0,,,6.0,2.0,,,,,,,,13.0,88,6.0,1.0,0.4666666666666667,0.5,1.0,0.48,0.5,0.5,0.48,0.2631578947368421,0.2,0.21052631578947367,0.4024390243902439,0.35714285714285715,0.2619047619047619,0.4444444444444444,0.35714285714285715,0.29545454545454547,0.3048780487804878,,0.03508771929824561,0.1111111111111111,0.1111111111111111,,,23.80952380952381,0.7,,,0.12612612612612611,0.03184713375796178,0.14814814814814814,,0.13333333333333333,0.024875621890547265,0.02,0.05357142857142857,0.0196078431372549,,,0.15151515151515152,0.13333333333333333,0.10416666666666667,0.10526315789473684,0.25,0.018867924528301886,,0.10975609756097561,0.2222222222222222,0.25,0.5,0.10975609756097561,0.2222222222222222,0.25,0.5,0.47560975609756095,0.28205128205128205,0.28205128205128205,0.45454545454545453,0.0975609756097561,0.625,0.625,1.0,0.2073170731707317,0.4117647058823529,0.4117647058823529,1.0,0.5714285714285714,0.25,,0.14285714285714285,1.0,1.0,0.14285714285714285,,,0.14285714285714285,0.6666666666666666,,,0.09523809523809523,0.5,0.4146341463414634,0.4117647058823529,0.4632560975609755,0.49971000000000004,0.41628571428571426,0.06818181818181818,0.09523809523809523,0.0625,0.1625,14.4859649122807,24.432000000000002,0.25071225071225073,,,,,,,,,,,,,,True
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,124099.0,2068,-305,3936,3911,696,1171,506,7847,104,179,33.0,55,17.0,28.0,52.0,123,121.0,272.0,19.0,54.0,,5.0,3.0,11.0,30.0,95.0,5.0,13.0,2.0,13.0,277,574,49.0,149.0,154.0,855,4453,50.0,85,5.0,18.0,29.0,144.0,40.0,81.0,5.0,24.0,31.0,126.0,364.0,190.0,141.0,6.0,56.0,95.0,30.0,40.0,,89.0,34.0,123.0,22.0,12.0,39.0,22.0,28.0,280.0,20.0,81,3.0,71.0,190,22.0,283,104,387,10.0,51,38.0,13.0,35.0,9.0,19.0,46,7.0,16.0,11.0,81,8.0,18.0,65,137,8.0,14.0,123,4.0,184.0,18.0,19.0,85.0,7.0,7.0,6.0,,1.0,7.0,4.0,1.0,126.0,696,17.0,6.0,0.6570397111913358,0.7309236947791165,0.9591836734693877,0.3288590604026846,0.2777777777777778,0.20833333333333334,0.3288590604026846,0.48257839721254353,0.5882352941176471,0.49382716049382713,0.4847856154910097,0.558252427184466,0.4523809523809524,0.5257214554579673,0.6111111111111112,0.5,0.20608575380359612,,0.06968641114982578,0.16759776536312848,0.07317073170731707,0.003676470588235294,,19.39836319398363,0.43209876543209874,0.18181818181818182,0.030612244897959183,0.14683153013910355,0.052258064516129035,0.1628440366972477,0.05405405405405406,0.1508670520231214,0.05260416666666667,0.058165548098434,0.06483300589390963,0.037037037037037035,0.060498220640569395,0.033707865168539325,0.12106537530266344,0.1559633027522936,0.16064981949458484,0.15902140672782875,0.1743119266055046,0.02849002849002849,0.5714285714285714,0.2475795297372061,0.5810055865921788,0.697986577181208,0.5673076923076923,0.17012448132780084,0.42276422764227645,0.45614035087719296,0.5384615384615384,0.37621023513139695,0.44485294117647056,0.44649446494464945,0.7851239669421488,0.07468879668049792,0.35185185185185186,0.35185185185185186,1.0,0.1313969571230982,0.3157894736842105,0.3157894736842105,0.9333333333333333,0.5339805825242718,0.6,0.12121212121212122,0.04854368932038835,,,0.1262135922330097,0.38461538461538464,1.0,0.26666666666666666,0.6071428571428571,0.10476190476190476,0.2727272727272727,0.12380952380952381,0.15384615384615385,0.4536652835408022,0.3157894736842105,0.4756226074895978,0.5197186813186813,0.46195000000000014,0.10759493670886076,0.13260530421216848,0.16842105263157894,0.14736842105263157,10.662369337979094,24.711409395973153,0.17682926829268292,1.0,1.0,4.0,4.0,,,,,,,,,,True
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,76541.0,1276,-346,2401,2415,371,736,329,4816,57,110,15.0,30,10.0,17.0,14.0,54,39.0,136.0,,3.0,,,,1.0,2.0,16.0,,,1.0,7.0,110,300,2.0,19.0,59.0,285,2751,21.0,45,,,12.0,54.0,21.0,38.0,1.0,8.0,13.0,58.0,110.0,110.0,6.0,,32.0,15.0,2.0,24.0,1.0,69.0,12.0,81.0,9.0,3.0,38.0,21.0,10.0,174.0,10.0,55,,36.0,98,10.0,144,65,209,3.0,54,34.0,20.0,31.0,7.0,22.0,30,6.0,9.0,5.0,61,6.0,7.0,69,129,9.0,8.0,68,15.0,74.0,4.0,,34.0,5.0,15.0,10.0,3.0,2.0,16.0,8.0,,58.0,371,15.0,5.0,0.5,0.5851063829787234,1.0,0.10526315789473684,,0.125,0.1111111111111111,0.36666666666666664,0.4666666666666667,0.5526315789473685,0.3542319749216301,0.4666666666666667,0.4891304347826087,0.4025423728813559,0.5294117647058824,0.5370370370370371,0.05956112852664577,0.05263157894736842,0.08,0.11818181818181818,0.14814814814814814,0.022058823529411766,0.0625,14.874551971326166,0.5081967213114754,0.13513513513513514,,0.12083847102342787,0.05248091603053435,0.1299638989169675,0.053763440860215055,0.12316176470588236,0.0526742301458671,0.028037383177570093,0.07183908045977011,0.055408970976253295,0.06206896551724138,0.024390243902439025,0.08823529411764706,0.11224489795918367,0.14588859416445624,0.1282051282051282,0.13414634146341464,0.016853932584269662,0.5,0.3448275862068966,0.5181818181818182,0.5876288659793815,0.42105263157894735,0.16927899686520376,0.25925925925925924,0.30434782608695654,0.35714285714285715,0.4263322884012539,0.2867647058823529,0.2932330827067669,0.6666666666666666,0.009404388714733543,,,,0.050156739811912224,0.125,0.13333333333333333,1.0,0.6666666666666666,0.5,0.06666666666666667,,,,,,,0.3695652173913043,0.5882352941176471,0.021739130434782608,,0.15217391304347827,0.14285714285714285,0.4043887147335423,0.13333333333333333,0.48068789308176124,0.517338095238095,0.4916633333333333,0.09742120343839542,0.10303030303030303,0.18947368421052632,0.20350877192982456,10.218333333333332,25.82105263157895,0.15451895043731778,1.0,,1.0,,1.0,1.0,1.0,,,,,,,True
2744,1610612750,Al Jefferson,Al Jefferson,2744,MIN,175146.0,2919,-549,5555,5542,1027,1803,730,11097,347,532,118.0,176,67.0,113.0,301.0,684,73.0,220.0,,,,,,,,5.0,,1.0,,5.0,721,1436,,5.0,284.0,1726,6334,187.0,299,,1.0,47.0,421.0,104.0,247.0,,5.0,67.0,275.0,736.0,706.0,,,202.0,2.0,,122.0,,81.0,36.0,117.0,30.0,6.0,50.0,13.0,18.0,270.0,45.0,254,9.0,117.0,413,73.0,603,308,911,49.0,74,39.0,35.0,99.0,7.0,41.0,68,12.0,58.0,29.0,167,20.0,33.0,133,222,22.0,11.0,320,10.0,394.0,62.0,,211.0,17.0,118.0,83.0,4.0,31.0,119.0,78.0,2.0,275.0,1027,26.0,15.0,0.5104022191400832,0.5935483870967742,,,,,,0.5020891364902507,0.6254180602006689,0.42105263157894735,0.5003469812630118,0.6233333333333333,0.4126984126984127,0.537025513378967,0.6359516616314199,0.46452702702702703,0.0034698126301179735,,0.08495821727019498,0.13157894736842105,0.06286549707602339,0.04090909090909091,,27.727414817130356,0.592814371257485,0.40555555555555556,0.055900621118012424,0.22868217054263565,0.11571753986332574,0.18252730109204368,0.08653846153846154,0.21659174499387004,0.11012891344383056,0.1589895988112927,0.10204081632653061,0.09148665819567979,0.08270676691729323,0.09917355371900827,0.23392857142857143,0.2178649237472767,0.2312579415501906,0.18142548596112312,0.1853932584269663,0.0831918505942275,0.6554621848739496,0.3691880638445524,0.6522556390977443,0.7510822510822511,0.48703170028818443,0.47467036780013877,0.44005847953216376,0.46957878315132606,0.5182724252491694,0.15267175572519084,0.33181818181818185,0.3459715639810427,0.589041095890411,,,,,0.0034698126301179735,,,,0.5866666666666667,0.6704545454545454,0.1271186440677966,,,,0.0033333333333333335,,,0.44841269841269843,0.5929203539823009,,,0.01984126984126984,,0.37265787647467036,,0.4544506958942243,0.49570973282442754,0.45592600806451605,0.13270440251572327,0.1331230283911672,0.24391657010428738,0.1593279258400927,6.754317548746516,50.440000000000005,0.18487848784878488,3.0,,10.0,10.0,3.0,1.0,,1.0,4.0,2.0,,,,True
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,99849.0,1664,-347,3165,3170,582,914,412,6335,62,131,6.0,14,14.0,29.0,13.0,32,66.0,145.0,10.0,26.0,1.0,2.0,,1.0,27.0,71.0,2.0,3.0,4.0,16.0,141,308,37.0,97.0,71.0,464,3628,11.0,28,3.0,5.0,7.0,38.0,23.0,62.0,4.0,17.0,15.0,73.0,140.0,142.0,102.0,9.0,4.0,68.0,27.0,22.0,1.0,191.0,40.0,231.0,31.0,9.0,76.0,61.0,54.0,502.0,5.0,20,1.0,51.0,77,1.0,129,26,155,4.0,70,47.0,23.0,57.0,11.0,42.0,37,,15.0,11.0,94,3.0,16.0,62,141,4.0,10.0,110,13.0,105.0,8.0,3.0,43.0,9.0,27.0,18.0,2.0,7.0,27.0,11.0,,73.0,582,31.0,8.0,0.49645390070921985,0.5035971223021583,0.918918918918919,0.38144329896907214,0.6,0.23529411764705882,0.39361702127659576,0.4577922077922078,0.39285714285714285,0.3709677419354839,0.48518518518518516,0.4696969696969697,0.3670886075949367,0.5110864745011087,0.48717948717948717,0.4010989010989011,0.23950617283950618,0.010309278350515464,0.07142857142857142,0.1297709923664122,0.09375,0.013793103448275862,,14.964305326743547,0.6063829787234043,0.010526315789473684,0.010101010101010102,0.07354345749761222,0.016090104585679808,0.1424581005586592,0.017985611510791366,0.0911032028469751,0.01643655489809336,0.02349869451697128,0.009876543209876543,0.015384615384615385,0.014150943396226415,0.030303030303030304,0.044642857142857144,0.07450980392156863,0.09429824561403509,0.13740458015267176,0.15625,0.02030456852791878,0.4074074074074074,0.3234567901234568,0.4732824427480916,0.543859649122807,0.41935483870967744,0.07901234567901234,0.40625,0.4482758620689655,0.07692307692307693,0.35802469135802467,0.45517241379310347,0.46153846153846156,0.6515151515151515,0.06419753086419754,0.38461538461538464,0.4,1.0,0.17530864197530865,0.38028169014084506,0.38028169014084506,0.8888888888888888,0.42424242424242425,0.42857142857142855,0.5,0.06060606060606061,0.5,1.0,0.09090909090909091,0.6666666666666666,1.0,0.3670886075949367,0.4827586206896552,0.012658227848101266,,0.20253164556962025,0.25,0.562962962962963,0.39705882352941174,0.5038576249999999,0.4765557692307692,0.47207894736842115,0.10180995475113122,0.12536443148688048,0.08189655172413793,0.15732758620689655,9.963636363636367,26.019587628865985,0.18388625592417063,1.0,1.0,5.0,1.0,3.0,,,,,,2.0,0.038461538461538464,0.020202020202020204,True
2742,1610612750,Sebastian Telfair,Sebastian Telfair,2742,MIN,92591.0,1543,-398,2931,2933,495,974,376,5864,49,115,,2,7.0,19.0,23.0,73,73.0,154.0,6.0,23.0,1.0,1.0,4.0,7.0,20.0,76.0,4.0,9.0,1.0,17.0,145,342,26.0,99.0,61.0,429,3358,8.0,19,5.0,10.0,,31.0,17.0,51.0,5.0,24.0,32.0,81.0,80.0,210.0,72.0,6.0,2.0,75.0,20.0,21.0,,212.0,74.0,286.0,57.0,17.0,92.0,52.0,68.0,646.0,1.0,12,,30.0,56,6.0,92,13,105,4.0,46,20.0,26.0,52.0,9.0,35.0,40,6.0,17.0,10.0,92,6.0,17.0,68,142,2.0,10.0,77,7.0,81.0,8.0,7.0,29.0,12.0,7.0,5.0,,2.0,7.0,3.0,,81.0,495,24.0,12.0,0.27586206896551724,0.2777777777777778,0.9230769230769231,0.26262626262626265,0.5,0.20833333333333334,0.2653061224489796,0.4239766081871345,0.42105263157894735,0.3333333333333333,0.41723356009070295,0.5344827586206896,0.32666666666666666,0.44831223628691985,0.5344827586206896,0.43548387096774194,0.22448979591836735,,0.06140350877192982,0.13043478260869565,0.0547945205479452,0.012987012987012988,,16.820208023774146,0.5652173913043478,0.061224489795918366,,0.058091286307053944,0.010092514718250631,0.0872093023255814,0.0036363636363636364,0.06574923547400612,0.008879781420765027,0.010958904109589041,0.010178117048346057,0.009280742459396751,0.004784688995215311,,0.05501618122977346,0.02608695652173913,0.07764705882352942,0.09163346613545817,0.07526881720430108,0.01652892561983471,0.42857142857142855,0.26077097505668934,0.4260869565217391,0.49,0.3673469387755102,0.1655328798185941,0.3150684931506849,0.3333333333333333,0.21739130434782608,0.3492063492063492,0.474025974025974,0.48026315789473684,0.2328767123287671,0.05215419501133787,0.2608695652173913,0.2608695652173913,1.0,0.17233560090702948,0.2631578947368421,0.2631578947368421,0.9,0.06896551724137931,,,0.034482758620689655,1.0,1.0,0.3103448275862069,0.4444444444444444,1.0,0.25333333333333335,0.3684210526315789,0.09333333333333334,0.5714285714285714,0.22666666666666666,0.058823529411764705,0.4852607709750567,0.26666666666666666,0.4872649999999999,0.44723,0.46227466666666656,0.06277056277056277,0.07988980716253444,0.07226107226107226,0.1888111888111888,10.126023391812867,25.12222222222223,0.16888433981576254,2.0,,2.0,3.0,1.0,,,,,,,,,True
200751,1610612750,Randy Foye,Randy Foye,200751,MIN,58262.0,971,-137,1851,1836,321,546,216,3687,36,65,2.0,3,12.0,17.0,29.0,69,39.0,101.0,9.0,16.0,,1.0,1.0,2.0,37.0,93.0,5.0,9.0,8.0,15.0,104,235,46.0,109.0,45.0,391,2107,4.0,9,5.0,10.0,2.0,25.0,26.0,48.0,9.0,17.0,25.0,104.0,44.0,164.0,123.0,15.0,,91.0,37.0,18.0,1.0,110.0,17.0,127.0,11.0,6.0,47.0,18.0,45.0,271.0,2.0,10,,24.0,60,2.0,86,12,98,4.0,28,19.0,9.0,34.0,13.0,22.0,22,,12.0,1.0,56,3.0,12.0,40,79,3.0,6.0,48,4.0,54.0,4.0,5.0,14.0,11.0,3.0,2.0,1.0,,3.0,2.0,,104.0,321,11.0,11.0,0.21153846153846154,0.21153846153846154,0.8913043478260869,0.42201834862385323,0.5,0.5294117647058824,0.42990654205607476,0.4425531914893617,0.4444444444444444,0.5416666666666666,0.502906976744186,0.6052631578947368,0.6076923076923076,0.5286885245901639,0.6,0.65,0.3168604651162791,0.009174311926605505,0.07659574468085106,0.15384615384615385,0.08695652173913043,0.019801980198019802,0.010752688172043012,20.085673488814848,0.6071428571428571,0.03508771929824561,,0.09950248756218906,0.013717421124828532,0.12631578947368421,0.012121212121212121,0.10592686002522068,0.013422818791946308,0.020202020202020204,0.020080321285140562,0.0035460992907801418,0.007518796992481203,0.03125,0.0903954802259887,0.07303370786516854,0.125,0.11940298507462686,0.14285714285714285,0.023391812865497075,0.6666666666666666,0.18895348837209303,0.5538461538461539,0.6545454545454545,0.3333333333333333,0.2005813953488372,0.42028985507246375,0.4603174603174603,0.13793103448275862,0.2936046511627907,0.38613861386138615,0.3939393939393939,0.15384615384615385,0.046511627906976744,0.5625,0.5625,1.0,0.2703488372093023,0.3978494623655914,0.40217391304347827,0.8648648648648649,0.15789473684210525,0.6666666666666666,0.5,0.05263157894736842,,,0.47368421052631576,0.5555555555555556,0.8,0.26153846153846155,0.7058823529411765,0.03076923076923077,0.5,0.23076923076923078,0.5333333333333333,0.5058139534883721,0.4065934065934066,0.49431143695014657,0.5120107142857143,0.494315873015873,0.04225352112676056,0.05714285714285714,0.0639386189258312,0.2659846547314578,10.720425531914895,25.79908256880734,0.17341977309562398,,1.0,1.0,1.0,2.0,,,,,,1.0,,0.00909090909090909,True
952,1610612750,Antoine Walker,Antoine Walker,952,MIN,27459.0,458,-101,891,899,332,458,124,1790,21,46,8.0,14,6.0,16.0,8.0,25,,4.0,3.0,9.0,,,2.0,5.0,25.0,74.0,,2.0,12.0,28.0,29,75,28.0,83.0,23.0,165,1020,10.0,19,,2.0,3.0,23.0,10.0,28.0,14.0,33.0,12.0,74.0,10.0,48.0,81.0,3.0,10.0,74.0,25.0,9.0,,16.0,5.0,21.0,4.0,1.0,9.0,6.0,1.0,47.0,7.0,15,3.0,20.0,22,9.0,51,25,76,5.0,15,8.0,7.0,10.0,1.0,7.0,9,1.0,3.0,2.0,19,,7.0,22,45,2.0,3.0,33,5.0,46.0,2.0,,16.0,8.0,3.0,3.0,,,3.0,2.0,1.0,74.0,332,10.0,6.0,0.1724137931034483,0.20833333333333334,0.9642857142857143,0.3373493975903614,,0.42424242424242425,0.3373493975903614,0.38666666666666666,0.5263157894736842,0.35714285714285715,0.44936708860759494,0.47619047619047616,0.5081967213114754,0.4583333333333333,0.4791666666666667,0.5138888888888888,0.5253164556962026,,0.12,0.10869565217391304,0.16,,,19.22705314009662,0.5263157894736842,0.225,0.075,0.08627450980392157,0.04777070063694268,0.15037593984962405,0.056451612903225805,0.10824742268041238,0.0502283105022831,0.0847457627118644,0.02857142857142857,0.02197802197802198,0.05102040816326531,0.07692307692307693,0.12,0.09090909090909091,0.06140350877192982,0.14285714285714285,0.17142857142857143,0.05555555555555555,0.6666666666666666,0.2911392405063291,0.45652173913043476,0.5121951219512195,0.23809523809523808,0.15822784810126583,0.32,0.38095238095238093,,0.02531645569620253,,,,0.056962025316455694,0.3333333333333333,0.3333333333333333,1.0,0.46835443037974683,0.33783783783783783,0.33783783783783783,0.96,0.6666666666666666,0.5714285714285714,0.125,,,,0.09523809523809523,,,0.26229508196721313,0.375,0.08196721311475409,0.4,0.45901639344262296,0.42857142857142855,0.8164556962025317,0.33783783783783783,0.5053363924050635,0.47838823529411767,0.49322295081967216,0.09302325581395349,0.1797752808988764,0.1393939393939394,0.4484848484848485,3.577333333333333,25.13373493975904,0.372615039281706,1.0,,1.0,,,,,,,,,,,True
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,43776.0,730,-175,1391,1374,269,443,192,2765,91,143,20.0,34,12.0,18.0,49.0,80,5.0,11.0,,2.0,,,,2.0,,3.0,,,,2.0,145,234,,5.0,56.0,346,1631,29.0,48,,,16.0,74.0,17.0,32.0,,4.0,11.0,45.0,198.0,92.0,,,34.0,,,21.0,,26.0,6.0,32.0,4.0,2.0,8.0,8.0,10.0,70.0,10.0,50,,19.0,55,10.0,84,60,144,4.0,14,8.0,6.0,13.0,1.0,6.0,20,1.0,7.0,4.0,33,4.0,6.0,48,104,8.0,11.0,74,3.0,80.0,16.0,,44.0,4.0,9.0,5.0,1.0,3.0,9.0,4.0,3.0,45.0,269,16.0,3.0,0.6827586206896552,0.7734375,,,,,,0.6196581196581197,0.6041666666666666,0.53125,0.606694560669456,0.6041666666666666,0.4722222222222222,0.6383763837638377,0.6491228070175439,0.5113636363636364,0.02092050209205021,,0.08974358974358974,0.11888111888111888,0.05,,,18.823529411764707,0.3939393939393939,0.22727272727272727,,0.12702078521939955,0.0931098696461825,0.11875,0.08620689655172414,0.12478920741989882,0.09188361408882083,0.0855614973262032,0.08648648648648649,0.10909090909090909,0.07777777777777778,0.11538461538461539,0.10483870967741936,0.18518518518518517,0.10945273631840796,0.10377358490566038,0.14814814814814814,0.057971014492753624,0.4444444444444444,0.5983263598326359,0.6363636363636364,0.7222222222222222,0.6923076923076923,0.33472803347280333,0.6125,0.6447368421052632,0.6530612244897959,0.04602510460251046,0.45454545454545453,0.45454545454545453,0.8,0.008368200836820083,,,,0.012552301255230125,,,,0.7083333333333334,0.5882352941176471,0.25,,,,,,,0.5,0.6666666666666666,0.05555555555555555,,0.05555555555555555,,0.6192468619246861,,0.5032578389830509,0.5033214285714286,0.4844220588235294,0.1647940074906367,0.16793893129770993,0.2138728323699422,0.13005780346820808,3.444017094017094,41.480000000000004,0.19338605319913732,,,9.0,1.0,3.0,,,,,,,,,True
