EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedArc3,OffensiveGoaltends,on,Clear Path Fouls,Corner3PctBlocked
2436,1610612765,Flip Murray,Flip Murray,2436,DET,2282.0,38,19,71,72,29,22,11,143,4.0,6.0,,1.0,2.0,3.0,1.0,2.0,2.0,5.0,7.0,13.0,4.0,18.0,63,,2.0,,,2.0,6.0,,4.0,6.0,8.0,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,3.0,1.0,,1.0,,,1.0,4.0,5.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,,4.0,,,6.0,2.0,4.0,,,,,,,,,,4.0,29,1.0,,0.42857142857142855,0.42857142857142855,0.5384615384615384,,0.3333333333333333,0.4375,,0.25,0.5,,0.25,0.07692307692307693,0.16666666666666666,,22.35294117647059,1.0,,,,0.05,0.14285714285714285,0.3,0.02564102564102564,0.13333333333333333,,0.25,,0.2857142857142857,0.3333333333333333,,,,0.2,,,,0.375,0.6666666666666666,0.8,0.5,0.125,0.5,0.5,,0.3125,0.4,0.4,0.5,0.5,,,0.375,0.6666666666666666,0.5625,0.5013857142857142,0.5827,0.5251714285714285,0.2222222222222222,0.26666666666666666,,0.2222222222222222,8.46923076923077,0.4084507042253521,,,,,1.0,,,,1.0,,2.0,,,,1.0,,3.0,,,,2.0,,,2.0,,,,,,,,,,,,0.1875,,,,0.0625,,,,0.125,,,,,,,,,,0.125,,0.125,,,,55.400000000000006,,,True,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,1727.0,29,-35,60,56,25,33,5,116,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,3.0,2.0,6.0,1.0,5.0,76,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,,,2.0,,2.0,2.0,2.0,,,,,6.0,,,,,3.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,2.0,3.0,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,3.0,25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.18181818181818182,1.0,0.16666666666666666,0.20833333333333334,0.75,0.21428571428571427,0.3333333333333333,0.6666666666666666,,18.18181818181818,,1.0,,0.21428571428571427,,,,0.14285714285714285,,,,,,,0.3333333333333333,0.25,,,,,,0.2727272727272727,0.3333333333333333,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.7272727272727273,0.46269545454545463,,0.42860000000000004,,,0.6,0.6,10.866666666666667,0.4166666666666667,,,,,2.0,,,,1.0,,3.0,,,,2.0,,5.0,,,,3.0,,,,3.0,,,,,,,,,,,0.45454545454545453,,,,0.18181818181818182,,,,0.2727272727272727,,,,,,,,,,0.16666666666666666,,0.3333333333333333,,,,26.52,,,True,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,113721.0,1895,301,3390,3379,727,663,440,6769,104.0,148.0,32.0,52.0,26.0,31.0,10.0,42.0,135.0,311.0,249.0,501.0,84.0,582.0,3535,45.0,86.0,15.0,105.0,51.0,97.0,32.0,134.0,426.0,72.0,48.0,12.0,50.0,19.0,69.0,13.0,6.0,15.0,9.0,26.0,157.0,36.0,124.0,3.0,75.0,287.0,33.0,395.0,163.0,558.0,7.0,47.0,29.0,18.0,29.0,9.0,19.0,35.0,3.0,10.0,5.0,64.0,7.0,13.0,114.0,194.0,17.0,13.0,132.0,31.0,6.0,131.0,5.0,53.0,15.0,43.0,21.0,9.0,13.0,44.0,24.0,3.0,2.0,134.0,727,17.0,14.0,0.8554216867469879,0.9466666666666667,0.49700598802395207,0.5232558139534884,0.5257731958762887,0.4960159362549801,0.5232558139534884,0.5204081632653061,0.5150442477876106,0.5303030303030303,0.5583333333333333,0.023952095808383235,0.0472972972972973,0.09523809523809523,16.091071885392683,0.453125,0.38823529411764707,0.03409090909090909,0.22562893081761007,0.09664848012470771,0.2403846153846154,0.09326424870466321,0.22853535353535354,0.09586578789694428,0.09931506849315068,0.13793103448275862,0.07845934379457917,0.08771929824561403,0.10891089108910891,0.2436548223350254,0.2,0.22641509433962265,0.23404255319148937,0.2597402597402597,0.029166666666666667,0.5454545454545454,0.2948207171314741,0.7027027027027027,0.7375886524822695,0.7115384615384616,0.08366533864541832,0.23809523809523808,0.2631578947368421,0.6,0.6195219123505976,0.4340836012861736,0.43548387096774194,0.9851851851851852,0.6046511627906976,0.6153846153846154,0.15625,0.3163265306122449,0.8387096774193549,0.2968127490039841,0.44908167330677295,0.49602399999999996,0.4468704081632652,0.09636363636363636,0.0965391621129326,0.18041237113402062,0.23024054982817868,12.376846307385229,0.2144542772861357,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,0.00199203187250996,1.0,0.003215434083601286,1.0,,,,,0.00199203187250996,,,,,,,,,,,,0.01020408163265306,,,,25.9,,2.0,True,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,110835.0,1847,421,3344,3332,726,732,402,6676,64.0,103.0,14.0,29.0,19.0,24.0,66.0,166.0,74.0,166.0,204.0,435.0,88.0,766.0,3410,18.0,42.0,14.0,92.0,37.0,75.0,28.0,171.0,238.0,170.0,20.0,12.0,90.0,21.0,111.0,14.0,7.0,30.0,18.0,42.0,243.0,9.0,53.0,2.0,62.0,250.0,19.0,331.0,64.0,395.0,9.0,65.0,40.0,25.0,37.0,8.0,24.0,28.0,1.0,13.0,3.0,65.0,5.0,9.0,106.0,155.0,4.0,11.0,91.0,13.0,4.0,117.0,7.0,55.0,6.0,108.0,73.0,4.0,31.0,110.0,66.0,1.0,2.0,171.0,726,12.0,6.0,0.5833333333333334,0.6134020618556701,0.4689655172413793,0.42857142857142855,0.49333333333333335,0.4884726224783862,0.6190476190476191,0.5257352941176471,0.5106951871657754,0.647887323943662,0.555921052631579,0.027586206896551724,0.07766990291262135,0.018072289156626505,21.32738719832109,0.5692307692307692,0.2289156626506024,0.02631578947368421,0.19747235387045814,0.04424040066777963,0.2,0.021479713603818614,0.19796954314720813,0.0383426097711812,0.06872852233676977,0.03896103896103896,0.035058430717863104,0.02821316614420063,,0.17402597402597403,0.23,0.1962134251290878,0.21428571428571427,0.1527777777777778,0.023376623376623377,0.6,0.1484149855907781,0.6213592233009708,0.6736842105263158,0.625,0.23919308357348704,0.39759036144578314,0.4049079754601227,0.36363636363636365,0.23919308357348704,0.4457831325301205,0.4484848484848485,0.7432432432432432,0.4603174603174603,0.4827586206896552,0.21428571428571427,0.17647058823529413,0.7916666666666666,0.521613832853026,0.46626051873198837,0.5066842592592592,0.47030441176470594,0.07412398921832884,0.11387163561076605,0.12010443864229765,0.22323759791122716,10.64229885057471,0.21710526315789475,2.0,1.0,3.0,9.0,25.0,1.0,2.0,1.0,6.0,81.0,234.0,13.0,19.0,22.0,55.0,90.0,259.0,14.0,21.0,23.0,61.0,264.0,6.0,,234.0,81.0,,1.0,2.0,,0.9777777777777777,0.3474903474903475,0.6666666666666666,0.3770491803278688,0.3474903474903475,0.37319884726224783,,0.006024096385542169,,0.03602305475504323,0.36,0.36,0.8888888888888888,0.3371757925072046,0.34615384615384615,0.34615384615384615,0.9876543209876543,0.031746031746031744,0.5,1.0,0.30158730158730157,0.6842105263157895,1.0,0.04411764705882353,0.16666666666666666,0.40441176470588236,0.4,0.34615384615384615,,25.448262548262548,1.0,,True,,
2056,1610612765,Primoz Brezec,Primoz Brezec,2056,DET,893.0,15,-2,27,28,15,27,2,55,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,31,1.0,1.0,,2.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,3.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,15,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.2258064516129035,,0.25,,,0.1111111111111111,,,,0.07692307692307693,,,0.2,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.6025,0.6025,0.6025,,,1.0,1.0,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
689,1610612765,Theo Ratliff,Theo Ratliff,689,DET,5753.0,96,-2,172,174,39,43,26,346,8.0,14.0,4.0,8.0,,2.0,6.0,11.0,,2.0,14.0,27.0,7.0,35.0,187,5.0,10.0,4.0,14.0,1.0,5.0,1.0,3.0,18.0,10.0,6.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,2.0,10.0,,2.0,8.0,3.0,13.0,12.0,25.0,1.0,1.0,1.0,,,,,4.0,,,,4.0,,1.0,4.0,12.0,1.0,2.0,5.0,,,10.0,,4.0,1.0,8.0,6.0,,2.0,8.0,6.0,2.0,2.0,3.0,39,1.0,1.0,0.6428571428571429,0.8181818181818182,0.5185185185185185,0.5,0.2,0.5185185185185185,0.5,0.2,0.546875,0.5384615384615384,0.25,0.037037037037037035,,0.09090909090909091,17.5609756097561,,0.5,,0.10810810810810811,0.14492753623188406,0.14285714285714285,0.10526315789473684,0.11363636363636363,0.13636363636363635,0.2,0.17647058823529413,0.10810810810810811,0.11764705882352941,,0.06666666666666667,0.06666666666666667,0.1724137931034483,0.15384615384615385,,0.09090909090909091,0.75,0.5185185185185185,0.5714285714285714,0.5714285714285714,0.625,0.4074074074074074,0.5454545454545454,0.6,0.6666666666666666,0.07407407407407407,,,,0.8,0.5,0.25,0.4,,0.5185185185185185,0.46059999999999995,0.51485,0.3702,0.12903225806451613,0.12903225806451613,0.4,0.08571428571428572,4.548148148148148,0.22674418604651161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,663.0,11,5,17,22,2,9,2,39,1.0,1.0,,,,,,,,1.0,1.0,2.0,,5.0,13,,,,3.0,,,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,2,1.0,,1.0,1.0,0.5,,,0.625,1.5,,0.625,1.5,,,,,26.31578947368421,1.0,,,,,0.4,,0.2222222222222222,,,,,,,,,,0.3333333333333333,0.5,,,0.25,1.0,1.0,1.0,,,,,0.25,,,,,,,,,0.75,0.5485249999999999,0.5847,0.528,,,0.6,,10.700000000000001,0.11764705882352941,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,,,2.0,1.0,,,,,1.0,0.5,1.0,,0.5,0.5,,,,,,,,0.5,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,1.0,,0.5,,25.65,,,True,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,55058.0,918,2,1657,1663,322,334,251,3320,76.0,109.0,28.0,43.0,17.0,22.0,29.0,62.0,30.0,69.0,135.0,240.0,104.0,374.0,1765,31.0,52.0,19.0,81.0,22.0,34.0,30.0,74.0,164.0,106.0,50.0,16.0,20.0,5.0,25.0,3.0,2.0,6.0,2.0,12.0,55.0,15.0,70.0,2.0,32.0,107.0,13.0,152.0,87.0,239.0,1.0,15.0,6.0,9.0,20.0,3.0,7.0,23.0,1.0,13.0,7.0,43.0,5.0,9.0,49.0,96.0,10.0,9.0,124.0,15.0,6.0,151.0,11.0,74.0,7.0,44.0,36.0,2.0,6.0,45.0,25.0,7.0,2.0,74.0,322,3.0,5.0,0.6074074074074074,0.7454545454545455,0.5625,0.5961538461538461,0.6470588235294118,0.5601659751037344,0.5961538461538461,0.6285714285714286,0.6012861736334405,0.6044776119402985,0.6727272727272727,0.06666666666666667,0.09174311926605505,0.06451612903225806,18.00610376398779,0.46511627906976744,0.24528301886792453,0.03508771929824561,0.1777408637873754,0.10510510510510511,0.1553398058252427,0.1,0.17202970297029702,0.10416666666666667,0.12790697674418605,0.1,0.09567901234567901,0.09,0.12,0.14096916299559473,0.2032520325203252,0.1984126984126984,0.16265060240963855,0.125,0.011494252873563218,0.5555555555555556,0.45228215767634855,0.6972477064220184,0.7676767676767676,0.6052631578947368,0.2572614107883817,0.46774193548387094,0.5,0.5172413793103449,0.2863070539419087,0.43478260869565216,0.44776119402985076,0.7,0.8269230769230769,0.6511627906976745,0.07142857142857142,0.6285714285714286,0.7727272727272727,0.45643153526970953,0.4740766666666668,0.5267977777777778,0.5075441176470588,0.24342105263157895,0.24422442244224424,0.21657754010695188,0.19786096256684493,7.555416666666667,0.1943270971635486,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,0.004149377593360996,,0.028985507246376812,,,,,,0.004149377593360996,,,,,,,,,,,,0.02857142857142857,,,,46.7,1.0,,False,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,35240.0,587,63,1116,1112,349,432,167,2228,60.0,94.0,23.0,44.0,23.0,40.0,8.0,30.0,,7.0,68.0,131.0,27.0,163.0,1077,24.0,49.0,5.0,53.0,24.0,51.0,12.0,60.0,74.0,62.0,44.0,13.0,23.0,3.0,26.0,2.0,1.0,11.0,5.0,7.0,55.0,9.0,54.0,8.0,22.0,75.0,20.0,117.0,71.0,188.0,5.0,18.0,12.0,6.0,13.0,3.0,8.0,21.0,2.0,5.0,2.0,34.0,4.0,8.0,67.0,116.0,14.0,10.0,43.0,3.0,2.0,39.0,5.0,19.0,3.0,61.0,48.0,4.0,9.0,62.0,35.0,1.0,2.0,60.0,349,13.0,3.0,0.5441176470588235,0.8043478260869565,0.5190839694656488,0.4897959183673469,0.47058823529411764,0.5190839694656488,0.4897959183673469,0.47058823529411764,0.5506756756756757,0.5196078431372549,0.5172413793103449,0.09923664122137404,0.10638297872340426,0.1,13.903743315508022,0.38235294117647056,0.3333333333333333,0.22857142857142856,0.17857142857142858,0.1267605633802817,0.13924050632911392,0.08490566037735849,0.16782006920415224,0.11842105263157894,0.18181818181818182,0.08333333333333333,0.1111111111111111,0.07042253521126761,0.11428571428571428,0.16265060240963855,0.10714285714285714,0.22941176470588234,0.136,0.15151515151515152,0.10204081632653061,0.5645161290322581,0.7175572519083969,0.6382978723404256,0.7142857142857143,0.55,0.22900763358778625,0.26666666666666666,0.2962962962962963,0.5,0.05343511450381679,,,,0.8979591836734694,0.5227272727272727,0.043478260869565216,0.7843137254901961,0.575,0.7175572519083969,0.5254251908396945,0.550544680851064,0.5406843137254902,0.1310344827586207,0.1310344827586207,0.32515337423312884,0.36809815950920244,2.8030534351145038,0.31272401433691754,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,35080.0,585,-10,1071,1072,221,244,142,2143,29.0,51.0,3.0,10.0,8.0,12.0,26.0,57.0,57.0,136.0,112.0,244.0,62.0,316.0,1146,12.0,34.0,6.0,30.0,22.0,46.0,18.0,71.0,130.0,94.0,8.0,18.0,71.0,14.0,85.0,11.0,3.0,35.0,9.0,27.0,184.0,2.0,16.0,,12.0,34.0,1.0,47.0,18.0,65.0,5.0,15.0,12.0,3.0,29.0,6.0,21.0,23.0,3.0,8.0,1.0,52.0,3.0,7.0,22.0,50.0,,8.0,53.0,,,78.0,7.0,29.0,7.0,1.0,,1.0,,1.0,1.0,,,71.0,221,2.0,7.0,0.5803571428571429,0.6018518518518519,0.45901639344262296,0.35294117647058826,0.4782608695652174,0.46863468634686345,0.34285714285714286,0.53,0.51,0.39473684210526316,0.5819672131147541,0.07377049180327869,0.19607843137254902,0.08771929824561403,28.341384863123995,0.5576923076923077,0.023255813953488372,,0.08651399491094147,0.038834951456310676,0.10256410256410256,0.022988505747126436,0.09019607843137255,0.036072144288577156,0.04040404040404041,0.042735042735042736,0.03571428571428571,,0.058823529411764705,0.07462686567164178,0.08333333333333333,0.09714285714285714,0.10752688172043011,0.08333333333333333,0.0390625,1.0,0.1881918819188192,0.5686274509803921,0.7073170731707317,0.5517241379310345,0.21033210332103322,0.45614035087719296,0.5,0.46153846153846156,0.5018450184501845,0.41911764705882354,0.42857142857142855,0.6491228070175439,0.2857142857142857,0.3,,0.24,0.6666666666666666,0.2878228782287823,0.44983634686346874,0.4360910714285714,0.452949,0.09897610921501707,0.10902255639097744,0.0949367088607595,0.22468354430379747,12.190163934426232,0.20634920634920634,,,,10.0,20.0,,1.0,3.0,3.0,,7.0,,,,1.0,10.0,27.0,,1.0,3.0,4.0,30.0,,,7.0,,,2.0,13.0,,1.0,0.37037037037037035,,0.75,0.37037037037037035,0.0996309963099631,,0.022058823529411766,,0.07380073800738007,0.5,0.5,1.0,0.025830258302583026,,,,0.02857142857142857,,,,,,0.06,1.0,0.02,,,,24.14444444444445,,,False,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,56157.0,936,76,1705,1704,398,512,251,3409,79.0,159.0,15.0,28.0,17.0,35.0,14.0,43.0,42.0,124.0,135.0,326.0,111.0,387.0,1716,18.0,42.0,19.0,55.0,30.0,70.0,42.0,105.0,80.0,190.0,14.0,34.0,111.0,36.0,147.0,21.0,15.0,57.0,15.0,39.0,330.0,6.0,18.0,1.0,23.0,64.0,,87.0,25.0,112.0,10.0,42.0,26.0,16.0,32.0,10.0,22.0,35.0,4.0,10.0,5.0,67.0,4.0,17.0,48.0,103.0,5.0,14.0,106.0,2.0,8.0,137.0,8.0,62.0,9.0,5.0,2.0,2.0,1.0,5.0,5.0,,1.0,105.0,398,11.0,7.0,0.2962962962962963,0.3125,0.41411042944785276,0.42857142857142855,0.42857142857142855,0.40707964601769914,0.42857142857142855,0.42,0.47885572139303484,0.5294117647058824,0.5303030303030303,0.10429447852760736,0.16352201257861634,0.11627906976744186,23.438280859570213,0.47761194029850745,,0.01694915254237288,0.10578512396694215,0.026905829596412557,0.11219512195121951,0.040268456375838924,0.10740740740740741,0.029339853300733496,0.049723756906077346,0.03680981595092025,0.009230769230769232,0.042105263157894736,0.037037037037037035,0.09954751131221719,0.0847457627118644,0.12030075187969924,0.10493827160493827,0.13953488372093023,0.06134969325153374,1.0,0.4690265486725664,0.4968553459119497,0.5939849624060151,0.24050632911392406,0.12684365781710916,0.32558139534883723,0.3684210526315789,0.14285714285714285,0.36578171091445427,0.3387096774193548,0.34710743801652894,0.4523809523809524,0.6666666666666666,0.5357142857142857,0.3333333333333333,0.4666666666666667,0.4857142857142857,0.5073746312684366,0.48909718934911234,0.4910147058823531,0.4909263513513514,0.15776081424936386,0.1631578947368421,0.1421188630490956,0.2713178294573643,8.603680981595094,0.23343108504398827,,,1.0,,2.0,,,,1.0,2.0,11.0,,,1.0,4.0,2.0,13.0,,,1.0,5.0,3.0,3.0,1.0,10.0,2.0,,,3.0,,0.5,0.15384615384615385,,0.2,0.16666666666666666,0.038348082595870206,,0.024193548387096774,,0.0058997050147492625,,,,0.032448377581120944,0.18181818181818182,0.18181818181818182,0.5,,,,,,,0.013333333333333334,,0.05333333333333334,0.25,0.2,,27.884615384615383,,,False,1.0,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,29844.0,497,69,893,894,224,225,128,1787,31.0,41.0,8.0,11.0,3.0,7.0,12.0,44.0,30.0,70.0,73.0,155.0,39.0,209.0,891,14.0,23.0,2.0,36.0,15.0,31.0,10.0,43.0,70.0,76.0,10.0,5.0,52.0,11.0,63.0,10.0,1.0,18.0,8.0,26.0,137.0,4.0,10.0,1.0,11.0,32.0,7.0,50.0,15.0,65.0,5.0,3.0,3.0,,9.0,2.0,7.0,10.0,3.0,2.0,2.0,19.0,3.0,4.0,8.0,13.0,,2.0,43.0,2.0,2.0,56.0,7.0,27.0,3.0,3.0,,1.0,2.0,4.0,4.0,,,43.0,224,,3.0,0.4794520547945205,0.5147058823529411,0.47096774193548385,0.6086956521739131,0.4838709677419355,0.4696132596685083,0.6071428571428571,0.4230769230769231,0.5049019607843137,0.6206896551724138,0.4673913043478261,0.03225806451612903,0.024390243902439025,0.09090909090909091,21.298949379178605,0.47368421052631576,0.2413793103448276,0.027777777777777776,0.0963855421686747,0.028328611898016998,0.09821428571428571,0.056338028169014086,0.09684684684684684,0.0330188679245283,0.045454545454545456,0.019801980198019802,0.024390243902439025,0.08888888888888889,,0.08333333333333333,0.09859154929577464,0.10852713178294573,0.09302325581395349,0.11538461538461539,0.05434782608695652,1.0,0.2265193370165746,0.7560975609756098,0.775,0.45161290322580644,0.2430939226519337,0.2727272727272727,0.3,0.4166666666666667,0.3867403314917127,0.42857142857142855,0.42857142857142855,0.5333333333333333,0.39285714285714285,0.7272727272727273,0.375,0.1794871794871795,0.42857142857142855,0.3701657458563536,0.44716629834254135,0.48872307692307704,0.42259487179487193,0.13432835820895522,0.15428571428571428,0.1722488038277512,0.20574162679425836,11.19548387096774,0.25083986562150057,1.0,,,2.0,10.0,,1.0,,4.0,6.0,16.0,2.0,4.0,1.0,4.0,8.0,26.0,2.0,5.0,1.0,8.0,21.0,3.0,,16.0,6.0,,,3.0,,0.875,0.3076923076923077,0.4,0.125,0.3076923076923077,0.143646408839779,,,,0.055248618784530384,0.2,0.2,1.0,0.08839779005524862,0.375,0.375,0.8333333333333334,0.03571428571428571,,,0.14285714285714285,0.5,1.0,0.10256410256410256,,0.10256410256410256,0.25,0.375,,24.715384615384615,1.0,,False,,
