EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,SecondChanceFG2A,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,FTDefRebounds,BadPassSteals,BadPassTurnovers,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,on,Clear Path Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,3081.0,51.0,-22.0,112.0,110,48.0,39,11.0,222,4.0,11.0,3.0,1.0,2.0,5.0,9.0,1.0,1.0,10.0,22.0,1.0,1.0,8.0,31.0,136.0,2.0,2.0,2.0,6.0,5.0,9.0,8.0,12.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,6.0,10.0,5.0,1.0,1.0,1.0,9.0,48.0,1.0,0.4,0.4,1.0,1.0,1.0,0.45454545454545453,0.3333333333333333,0.5,0.3333333333333333,0.5535714285714286,1.0,0.5,0.043478260869565216,0.09090909090909091,0.09090909090909091,0.5,25.0,0.6666666666666666,0.05555555555555555,0.07692307692307693,0.061224489795918366,0.08333333333333333,0.07142857142857142,0.25,0.4782608695652174,0.36363636363636365,0.4,0.25,0.08695652173913043,0.5,1.0,0.391304347826087,0.5555555555555556,0.5555555555555556,0.6,0.043478260869565216,1.0,1.0,1.0,0.5,0.5217391304347826,0.5103173913043478,0.46518333333333334,0.17857142857142858,0.18518518518518517,0.06451612903225806,0.2903225806451613,9.063636363636364,23.5,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,3281.0,55.0,2.0,120.0,120,43.0,65,9.0,240,4.0,7.0,3.0,,2.0,2.0,4.0,1.0,3.0,6.0,13.0,2.0,6.0,5.0,23.0,141.0,,,1.0,4.0,3.0,5.0,10.0,2.0,6.0,2.0,5.0,3.0,8.0,1.0,2.0,1.0,19.0,2.0,4.0,6.0,7.0,,,,,,4.0,4.0,,3.0,7.0,2.0,,,,5.0,43.0,,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.25,0.47368421052631576,0.25,0.5227272727272727,,0.4166666666666667,0.3157894736842105,0.15384615384615385,0.14285714285714285,0.5,16.793893129770993,,0.11764705882352941,0.1111111111111111,0.11538461538461539,0.2857142857142857,0.06666666666666667,0.2,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.75,0.10526315789473684,,,0.21052631578947367,0.5,0.5,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6842105263157895,0.5491447368421053,0.6305499999999999,0.1,0.14285714285714285,,0.21739130434782608,6.746153846153846,24.650000000000002,0.35833333333333334,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.02702702702702703,0.02040816326530612,0.14285714285714285,0.08333333333333333,0.07692307692307693,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1506,1610612744,Austin Croshere,Austin Croshere,1506,GSW,1211.0,20.0,-11.0,49.0,50,35.0,40,3.0,99,2.0,2.0,1.0,,1.0,,1.0,,,2.0,4.0,2.0,3.0,,10.0,55.0,,2.0,1.0,3.0,,5.0,2.0,2.0,6.0,,1.0,,1.0,,,,2.0,1.0,1.0,4.0,5.0,1.0,1.0,,2.0,2.0,1.0,4.0,1.0,,,,,,,5.0,35.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.7142857142857143,0.5,0.7142857142857143,1.0,0.5,0.42857142857142855,,,,16.666666666666664,0.5,0.08333333333333333,0.2,0.11764705882352941,0.3333333333333333,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,0.14285714285714285,,,,,,,,0.2,0.7142857142857143,0.49763571428571424,0.47336,,,0.2,0.5,8.85,26.166666666666668,0.7142857142857143,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,0.07142857142857142,0.05263157894736842,0.25,,0.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5307,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200753,1610612744,Patrick O'Bryant,Patrick O'Bryant,200753,GSW,5958.0,99.0,-28.0,220.0,219,110.0,117,19.0,439,7.0,13.0,7.0,7.0,12.0,2.0,4.0,,,16.0,29.0,,,3.0,35.0,268.0,,6.0,8.0,16.0,1.0,17.0,26.0,6.0,,5.0,4.0,,4.0,,,3.0,8.0,6.0,9.0,19.0,29.0,2.0,5.0,2.0,7.0,4.0,19.0,27.0,,7.0,5.0,2.0,9.0,6.0,9.0,17.0,110.0,4.0,0.8125,1.0,,,,0.5517241379310345,0.5,0.5517241379310345,0.5,0.5645161290322581,0.375,0.5,,0.1724137931034483,0.3076923076923077,,15.637860082304526,0.2857142857142857,0.140625,0.24,0.16853932584269662,0.2222222222222222,0.14814814814814814,0.2857142857142857,0.4482758620689655,0.5384615384615384,0.7777777777777778,0.5714285714285714,0.41379310344827586,0.5833333333333334,0.5833333333333334,0.13793103448275862,0.5,0.6666666666666666,1.0,,,,,0.4375,0.4482758620689655,0.4760448275862069,0.4670125,0.06666666666666667,0.06666666666666667,0.17142857142857143,0.4857142857142857,5.824137931034482,,0.5,5.0,,,8.0,,,,1.0,7.0,10.0,4.0,2.0,1.0,1.0,1.0,0.11475409836065574,0.10465116279069768,0.13333333333333333,0.05263157894736842,0.2222222222222222,,,,,0.7142857142857143,,0.4993857142857143,3.0,7.0,,,3.0,,,6.0,4.0,2.0,,,0.375,0.375,0.3333333333333333,0.875,0.42857142857142855,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,0.25,0.07692307692307693,0.08,0.09090909090909091,0.125,0.1111111111111111,0.14285714285714285,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,1040.0,17.0,-15.0,39.0,41,31.0,36,4.0,80,,,,,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,4.0,9.0,57.0,,,1.0,2.0,4.0,9.0,2.0,,3.0,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,3.0,6.0,1.0,,,,9.0,31.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.625,0.8333333333333334,0.6428571428571429,,0.75,0.5,,,,19.565217391304348,1.0,0.16666666666666666,,0.07692307692307693,1.0,,,,,,,,,,0.5,0.5,0.5,1.0,0.25,,,,,0.5,0.446275,0.4148833333333333,0.2,0.3333333333333333,,1.0,17.8,25.15,0.7948717948717948,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,2.0,2.0,0.1,0.07142857142857142,,,,0.25,1.0,1.0,1.0,,1.0,0.54045,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,1506.0,25.0,-20.0,57.0,58,27.0,30,7.0,115,1.0,3.0,2.0,,,,1.0,,,1.0,4.0,,2.0,4.0,6.0,81.0,,2.0,1.0,2.0,4.0,6.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,2.0,4.0,5.0,2.0,1.0,,3.0,,,,,2.0,5.0,1.0,,,,6.0,27.0,,,,,,,0.25,0.5,0.16666666666666666,0.3333333333333333,0.375,1.0,0.6,0.3333333333333333,0.25,0.3333333333333333,,17.1875,0.6666666666666666,0.15384615384615385,0.3333333333333333,0.21052631578947367,,0.2,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,,0.16666666666666666,,,,,,,,0.6666666666666666,0.8333333333333334,0.55035,0.6125333333333333,0.14285714285714285,0.2,0.3333333333333333,1.0,5.675,24.950000000000003,0.47368421052631576,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,0.07142857142857142,0.045454545454545456,,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5602,1.0,1.0,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,3357.0,56.0,-20.0,122.0,121,47.0,56,11.0,243,6.0,9.0,4.0,2.0,5.0,3.0,6.0,1.0,2.0,11.0,20.0,6.0,13.0,11.0,51.0,161.0,1.0,3.0,6.0,9.0,5.0,20.0,4.0,18.0,9.0,,8.0,3.0,11.0,2.0,1.0,5.0,25.0,,6.0,7.0,9.0,3.0,3.0,,6.0,2.0,2.0,4.0,,8.0,15.0,6.0,,,1.0,20.0,47.0,1.0,0.18181818181818182,0.18181818181818182,0.5,0.46153846153846156,0.46153846153846156,0.55,0.6666666666666666,0.6060606060606061,0.625,0.6410256410256411,1.5,0.6333333333333333,0.3939393939393939,,,,33.83458646616541,0.5,0.15384615384615385,,0.11320754716981132,0.18181818181818182,0.23076923076923078,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.15151515151515152,0.4,0.4,0.18181818181818182,0.5,0.5,0.3333333333333333,0.06060606060606061,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.521760606060606,0.5154624999999999,0.15789473684210525,0.24,0.058823529411764705,0.39215686274509803,7.705,25.461538461538467,0.38524590163934425,3.0,5.0,11.0,1.0,11.0,5.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,0.03125,0.041666666666666664,,0.06666666666666667,,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.4,0.75,0.45454545454545453,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.25,0.3333333333333333,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,0.0625,0.06666666666666667,,0.09090909090909091,0.0625,,,,,,1.0,1.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,1934.0,32.0,-12.0,67.0,63,22.0,21,6.0,130,3.0,3.0,1.0,,1.0,1.0,4.0,1.0,1.0,4.0,8.0,3.0,4.0,4.0,21.0,91.0,,3.0,1.0,3.0,1.0,3.0,4.0,4.0,9.0,1.0,1.0,,1.0,,,,2.0,2.0,,2.0,3.0,,1.0,,1.0,,1.0,7.0,1.0,4.0,7.0,4.0,,,,3.0,22.0,2.0,0.5,0.5,1.0,0.75,0.75,0.5,0.3333333333333333,0.7083333333333334,0.3333333333333333,0.7,1.5,0.5,0.3333333333333333,0.125,,1.0,21.91780821917808,,,0.2857142857142857,0.13333333333333333,,,,0.25,1.0,1.0,0.6666666666666666,0.08333333333333333,,,0.3333333333333333,0.25,0.25,,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5833333333333334,0.5013,0.49423333333333336,0.26666666666666666,0.36363636363636365,0.14285714285714285,0.14285714285714285,10.4375,25.075,0.3283582089552239,1.0,2.0,3.0,,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,0.05555555555555555,0.038461538461538464,,,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.57825,,,,,,,,,,1.0,,,,1.5,,,,,,,,,,,,2.0,,,,,,,,,,,0.125,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,
201158,1610612744,Marco Belinelli,Marco Belinelli,201158,GSW,1649.0,27.0,-11.0,58.0,58,48.0,34,5.0,116,,1.0,1.0,,,2.0,8.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,8.0,65.0,,,2.0,9.0,1.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,,1.0,7.0,,,1.0,1.0,,3.0,,3.0,3.0,,1.0,1.0,,1.0,,,,,8.0,48.0,,0.5,0.5,1.0,0.3333333333333333,0.5,0.2222222222222222,0.2222222222222222,0.2916666666666667,0.2916666666666667,0.2916666666666667,,0.2916666666666667,0.25,0.1111111111111111,1.0,,23.4375,,,,,,,,0.08333333333333333,,,,,,,0.6666666666666666,0.25,0.25,0.5,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.39275909090909084,0.39275909090909084,,,,1.0,18.333333333333332,34.333333333333336,0.8275862068965517,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,2.0,,1.0,3.0,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.08333333333333333,1.0,,,,,,True,,,,,,,,,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,2705.0,45.0,8.0,96.0,96,41.0,35,9.0,192,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,7.0,3.0,9.0,1.0,20.0,111.0,,3.0,5.0,5.0,1.0,11.0,6.0,4.0,9.0,,10.0,3.0,13.0,3.0,,5.0,29.0,3.0,4.0,9.0,9.0,,2.0,,2.0,1.0,1.0,2.0,,6.0,5.0,3.0,1.0,1.0,2.0,11.0,41.0,,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,1.0,0.59375,0.5555555555555556,0.5882352941176471,1.5,0.55,0.5625,,,,17.59259259259259,,0.125,0.23076923076923078,0.15555555555555556,,0.21428571428571427,,0.1875,1.0,1.0,0.6666666666666666,0.0625,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,0.5,0.5,1.0,0.3333333333333333,0.75,0.500553125,0.4834333333333334,0.23529411764705882,0.375,0.15,0.55,10.585714285714285,25.355555555555558,0.4270833333333333,3.0,2.0,7.0,,7.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,1.0,,,,0.125,0.2727272727272727,0.4375,0.2857142857142857,0.2857142857142857,1.0,1.0,0.2857142857142857,0.70515,,,,3.0,,,4.0,,2.0,,,,,1.5,0.4,,,0.3333333333333333,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.1111111111111111,,1.0,1.0,1.0,0.1111111111111111,,True,,,,,,,,,,,,
