EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,Steals,BadPassSteals,BlockedAtRim,RecoveredBlocks,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,on,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,3542.0,59,-25,121,119,60,61,7.0,240,1.0,1.0,4.0,2.0,3.0,2.0,2.0,5.0,8.0,1.0,1.0,2.0,4.0,1.0,5,7.0,11.0,2.0,25.0,137,1.0,1.0,3.0,1.0,3.0,4.0,6.0,14.0,2.0,21.0,8.0,5.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,1.0,3.0,1.0,1.0,5.0,1.0,6.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,60,2.0,1.0,1.0,1.0,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,0.2,0.3333333333333333,0.71875,1.5,0.7777777777777778,0.7352941176470589,1.5,0.7777777777777778,0.6875,16.153846153846153,0.75,0.1111111111111111,0.022222222222222223,0.13636363636363635,0.058823529411764705,0.05970149253731343,0.0196078431372549,0.3333333333333333,0.0625,0.1875,0.0625,0.25,0.25,0.25,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.5,0.625,0.625,1.0,1.0,1.0,1.0,0.2222222222222222,1.0,0.4444444444444444,0.5,0.6875,0.625,0.4826,0.46095,0.4879333333333332,0.058823529411764705,0.16666666666666666,0.12,0.56,18.220000000000002,24.99090909090909,0.49586776859504134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,1987.0,33,-12,71,70,48,43,7.0,141,,2.0,7.0,,,,,,,,,,,2.0,8,,,,4.0,74,,,,,4.0,,,,4.0,,,,,,,,,,,,1.0,3.0,2.0,3.0,8.0,2.0,10.0,,,,,,,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,,48,1.0,1.0,1.0,,,,,,0.25,,0.25,,,0.2222222222222222,,,,11.538461538461538,,0.6,0.06060606060606061,0.42857142857142855,0.09090909090909091,0.125,0.0625,0.3333333333333333,0.125,0.5,,0.875,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,,,0.125,,0.421725,0.48419999999999996,0.43215,0.1111111111111111,0.1111111111111111,,,15.375,,0.676056338028169,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.125,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.125,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,7788.0,130,-65,258,257,116,115,21.0,515,1.0,14.0,29.0,,2.0,,2.0,1.0,2.0,,,,,22.0,39,1.0,4.0,12.0,59.0,294,,,7.0,11.0,19.0,,2.0,31.0,42.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,2.0,9.0,2.0,9.0,15.0,3.0,27.0,9.0,36.0,2.0,,1.0,6.0,8.0,4.0,14.0,23.0,12.0,19.0,7.0,10.0,,10.0,31.0,116,3.0,0.9545454545454546,1.0,1.0,0.25,,,0.25,0.5641025641025641,0.5789473684210527,0.5465116279069767,0.5,0.5238095238095238,0.5673076923076923,0.7,0.5740740740740741,0.09302325581395349,21.27659574468085,0.25,0.16666666666666666,0.14705882352941177,0.23684210526315788,0.05,0.17142857142857143,0.07142857142857142,0.09090909090909091,0.14285714285714285,0.2,0.023255813953488372,0.6744186046511628,0.4827586206896552,0.4827586206896552,1.0,0.046511627906976744,,,,0.046511627906976744,0.5,0.5,1.0,,,,0.09523809523809523,,,,0.3023255813953488,0.5,0.4469000000000001,0.6166,0.4408142857142857,0.14285714285714285,0.15555555555555556,0.11864406779661017,0.5254237288135594,14.735897435897437,24.950000000000003,0.4496124031007752,9.0,2.0,4.0,2.0,7.0,3.0,2.0,10.0,3.0,0.08139534883720931,0.10714285714285714,0.10344827586206896,0.375,0.3,0.20930232558139536,1.0,0.19047619047619047,7.0,1.0,3.0,1.0,1.0,5.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,0.5,0.07142857142857142,0.06818181818181818,0.034482758620689655,0.1935483870967742,0.7777777777777778,0.7777777777777778,0.8571428571428571,1.0,1.0,1.0,0.5,0.75,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,2176.0,36,-11,73,70,39,24,8.0,143,1.0,2.0,5.0,,,,,1.0,3.0,1.0,1.0,1.0,2.0,3.0,9,1.0,3.0,2.0,11.0,74,1.0,1.0,3.0,2.0,5.0,1.0,2.0,7.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,,1.0,5.0,,6.0,,6.0,1.0,,1.0,1.0,2.0,,1.0,3.0,1.0,2.0,1.0,,,,7.0,39,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.4,0.375,0.75,0.5,0.4230769230769231,0.75,0.5,0.25,18.072289156626507,0.5,,0.18518518518518517,0.09090909090909091,,0.15789473684210525,,,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,0.2857142857142857,0.5,0.5,0.3333333333333333,0.48917499999999997,0.503475,0.4953285714285714,0.07692307692307693,0.1,0.2727272727272727,0.6363636363636364,11.899999999999999,24.866666666666664,0.5342465753424658,3.0,,2.0,1.0,,1.0,,,,,,0.1111111111111111,,,0.25,,0.2857142857142857,1.0,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,5785.0,96,-35,197,194,92,80,17.0,391,4.0,7.0,14.0,,1.0,,,1.0,6.0,,,,3.0,10.0,27,1.0,7.0,3.0,26.0,206,,,3.0,6.0,12.0,,3.0,13.0,10.0,,6.0,1.0,13.0,4.0,17.0,4.0,,3.0,9.0,38.0,1.0,1.0,9.0,1.0,11.0,3.0,14.0,4.0,1.0,4.0,3.0,7.0,4.0,7.0,10.0,7.0,9.0,5.0,1.0,1.0,1.0,13.0,92,1.0,0.5,0.5,,0.14285714285714285,,,0.14285714285714285,0.37037037037037035,0.5,0.3382352941176471,0.25,0.4,0.34210526315789475,0.375,0.3611111111111111,0.20588235294117646,20.833333333333332,0.5714285714285714,0.07692307692307693,0.1111111111111111,0.034482758620689655,0.03225806451612903,0.09090909090909091,0.030303030303030304,,0.15625,0.043478260869565216,0.11764705882352941,0.4117647058823529,0.5,0.5,0.42857142857142855,0.029411764705882353,,,,0.17647058823529413,0.16666666666666666,0.16666666666666666,,,,,,,0.2,,0.47058823529411764,0.16666666666666666,0.49851323529411773,0.6716,0.41811666666666664,0.13157894736842105,0.16129032258064516,0.11538461538461539,0.5,11.081481481481482,24.785714285714285,0.467005076142132,9.0,3.0,1.0,4.0,2.0,5.0,3.0,,1.0,0.029411764705882353,0.041666666666666664,0.08695652173913043,,1.0,0.2647058823529412,0.75,0.06666666666666667,3.0,1.0,,,1.0,1.0,1.0,10.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,0.25,0.09090909090909091,,0.043478260869565216,0.07692307692307693,0.3333333333333333,0.375,0.6666666666666666,,,,0.3333333333333333,,1.0,0.037037037037037035,0.1111111111111111,3.0,1.0,1.0,0.045454545454545456,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,3998.0,67,-27,139,136,46,68,9.0,275,1.0,,4.0,2.0,4.0,2.0,3.0,5.0,14.0,,,1.0,4.0,5.0,13,7.0,18.0,4.0,35.0,158,,,,,3.0,3.0,7.0,10.0,4.0,18.0,14.0,5.0,7.0,2.0,9.0,2.0,,4.0,3.0,20.0,,2.0,3.0,,5.0,,5.0,3.0,,3.0,,3.0,,1.0,7.0,3.0,5.0,1.0,2.0,1.0,2.0,10.0,46,3.0,0.4,0.4,0.8571428571428571,0.3888888888888889,,0.42857142857142855,0.3888888888888889,0.38461538461538464,,0.5,,0.45,0.5151515151515151,,0.45454545454545453,0.5806451612903226,24.324324324324326,1.0,,0.05660377358490566,0.09523809523809523,,0.06756756756756757,,,0.15,0.11764705882352941,0.03225806451612903,0.12903225806451613,,,,0.12903225806451613,0.5,0.5,1.0,0.45161290322580644,0.35714285714285715,0.35714285714285715,0.8,,,,0.3,0.6666666666666666,0.4,0.25,0.8387096774193549,0.35714285714285715,0.5434193548387097,,0.553615,0.03125,0.07142857142857142,,0.2857142857142857,6.93076923076923,25.08333333333333,0.33093525179856115,8.0,,2.0,,,2.0,2.0,,,,,,,,0.25806451612903225,,0.2,5.0,,,,,,1.0,6.0,,,,,,,,,,1.0,,1.0,,,,,,0.625,0.7142857142857143,0.4,,,,,,2.0,0.15384615384615385,0.125,3.0,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,3680.0,61,-27,116,119,47,47,7.0,235,1.0,2.0,4.0,,2.0,,,1.0,9.0,,,,4.0,5.0,12,1.0,11.0,4.0,17.0,138,,,,1.0,5.0,,4.0,2.0,,3.0,9.0,1.0,8.0,5.0,13.0,2.0,3.0,3.0,5.0,31.0,,2.0,4.0,,6.0,1.0,7.0,,,,1.0,1.0,,3.0,6.0,6.0,6.0,2.0,,,,2.0,47,1.0,,,1.0,0.09090909090909091,,,0.09090909090909091,0.4166666666666667,0.2,0.2826086956521739,,0.1111111111111111,0.3269230769230769,,0.1111111111111111,0.4782608695652174,21.951219512195124,,,0.0851063829787234,0.10526315789473684,,0.09090909090909091,0.017857142857142856,,0.13636363636363635,0.07142857142857142,0.043478260869565216,0.17391304347826086,0.5,0.5,,0.08695652173913043,,,,0.391304347826087,0.1111111111111111,0.1111111111111111,1.0,,,,,,0.4444444444444444,,0.782608695652174,0.1111111111111111,0.5303840909090909,0.614,0.5185249999999999,0.08,0.14285714285714285,,0.11764705882352941,7.2749999999999995,26.345454545454547,0.4051724137931034,7.0,1.0,3.0,1.0,1.0,1.0,1.0,,,0.027777777777777776,0.1,,0.2,,0.30434782608695654,1.0,0.3333333333333333,2.0,,,1.0,,,,10.0,,,,,1.0,,,,,1.0,,,,,,,0.07692307692307693,0.2857142857142857,0.2857142857142857,,1.0,1.0,,,,,,,,,1.0,0.06666666666666667,,,,,1.0,1.0,0.09090909090909091,0.5,True,,,,,,,,,,,,,,,,,,,,,
201169,1610612756,Alando Tucker,Alando Tucker,201169,PHX,2511.0,42,-5,85,81,18,32,8.0,166,1.0,2.0,3.0,,2.0,,1.0,,1.0,,,,,7.0,17,,3.0,5.0,19.0,84,,,2.0,,1.0,,1.0,2.0,8.0,,1.0,,,,,,,,,,1.0,2.0,1.0,,3.0,4.0,7.0,,,,,,,2.0,2.0,4.0,6.0,2.0,,,,2.0,18,,0.5714285714285714,0.6666666666666666,,,,,,0.4117647058823529,,0.35,0.25,,0.41304347826086957,0.25,0.3333333333333333,0.15,24.210526315789476,,,0.030303030303030304,0.125,0.08333333333333333,0.061224489795918366,0.09523809523809523,0.25,,0.14285714285714285,0.05,0.15,0.6666666666666666,0.6666666666666666,0.5,0.1,,,,0.05,,,,,,,0.5,,,,0.8,,0.5556574999999999,0.5181333333333333,0.541975,0.09090909090909091,0.10526315789473684,0.10526315789473684,0.10526315789473684,3.6999999999999997,24.566666666666666,0.21176470588235294,13.0,3.0,1.0,4.0,3.0,,,,,0.1,0.18181818181818182,,,,0.65,0.75,0.5,5.0,1.0,,,1.0,,2.0,6.0,2.0,,,,,,,,,1.0,,1.0,0.25,0.25,,,0.1111111111111111,0.38461538461538464,0.5,0.6,,,,0.3333333333333333,,3.0,0.17647058823529413,0.23076923076923078,,,1.0,0.1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,4062.0,68,-54,135,136,47,51,9.0,271,2.0,1.0,3.0,,,,,,,,,,,5.0,8,,,1.0,11.0,164,,,2.0,1.0,2.0,,,3.0,2.0,,,,3.0,1.0,4.0,1.0,,1.0,2.0,9.0,,1.0,7.0,2.0,10.0,1.0,11.0,,2.0,,3.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,1.0,3.0,47,1.0,0.2,0.2,,,,,,0.625,0.5,0.625,1.0,0.5,0.6111111111111112,1.0,0.5,,8.275862068965518,,0.2222222222222222,0.14893617021276595,0.05263157894736842,,0.12121212121212122,0.013888888888888888,,0.13043478260869565,0.058823529411764705,0.25,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.375,,0.4504125,,0.4162,0.1111111111111111,0.1111111111111111,0.18181818181818182,0.2727272727272727,8.987499999999999,,0.34814814814814815,3.0,,,1.0,1.0,,,1.0,,0.02,,0.14285714285714285,,,0.375,,,2.0,,,2.0,1.0,,1.0,8.0,,,,,,,,1.0,,,,,1.0,,0.037037037037037035,,0.2,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2669,1610612756,Linton Johnson,Linton Johnson,2669,PHX,638.0,11,-12,22,22,22,15,2.0,44,2.0,2.0,2.0,,,,,,,,,,,4.0,5,,,,8.0,26,,,,4.0,5.0,,,8.0,4.0,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,8.0,22,,0.5,0.5,,,,,,0.8,0.8,0.8,,0.8,0.8,,0.8,,20.833333333333336,,,0.2,,,0.1111111111111111,,,0.5,,0.4,0.4,1.0,1.0,0.5,,,,,,,,,,,,,,,,0.2,,0.41604,,0.41604,,,,1.0,11.4,,1.0,1.0,,1.0,,,,,,,,,,,,0.2,,0.2,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
