EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SelfOReb,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,15456.0,258,-37,502,506,178,202,70.0,1008,21.0,36.0,9.0,14.0,10.0,10.0,13.0,26.0,2.0,2.0,1.0,1.0,3.0,14.0,1.0,2.0,6.0,44.0,72.0,5.0,16.0,25.0,128.0,567,2.0,4.0,1.0,2.0,2.0,9.0,16.0,28.0,1.0,7.0,8.0,43.0,8.0,80.0,12.0,3.0,14.0,3.0,3.0,44.0,13.0,57.0,11.0,2.0,23.0,7.0,14.0,127.0,1.0,1.0,9.0,5.0,2.0,16.0,2.0,18.0,7.0,4.0,3.0,14.0,4.0,9.0,11.0,3.0,5.0,1.0,25.0,1.0,8.0,6.0,18.0,1.0,2.0,28.0,2.0,31.0,5.0,2.0,14.0,3.0,43.0,178,3.0,3.0,0.09090909090909091,0.09090909090909091,0.8,0.3125,0.5,0.14285714285714285,0.3125,0.6111111111111112,0.5,0.5714285714285714,0.5852272727272727,0.5833333333333334,0.5,0.635,0.6428571428571429,0.5512820512820513,0.18181818181818182,0.041666666666666664,0.05555555555555555,0.038461538461538464,21.29471890971039,0.56,0.1111111111111111,0.033112582781456956,0.006097560975609756,0.13846153846153847,0.017241379310344827,0.06481481481481481,0.009009009009009009,0.016129032258064516,0.041666666666666664,0.01694915254237288,0.06976744186046512,0.02040816326530612,0.11627906976744186,0.18181818181818182,0.4090909090909091,0.5833333333333334,0.6176470588235294,0.14285714285714285,0.11363636363636363,1.0,1.0,0.29545454545454547,0.5,0.52,0.07692307692307693,0.022727272727272728,1.0,1.0,1.0,0.1590909090909091,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6428571428571429,0.02857142857142857,1.0,0.17142857142857143,0.5909090909090909,0.21428571428571427,0.4930896551724139,0.45300000000000007,0.4642385714285714,0.14432989690721648,0.1728395061728395,0.0703125,0.3359375,8.298611111111112,26.08125,0.3545816733067729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,5107.0,85,-11,157,166,86,86,29.0,323,3.0,4.0,1.0,2.0,,,2.0,8.0,,,,,1.0,14.0,,1.0,8.0,5.0,12.0,1.0,14.0,5.0,18.0,159,,,,1.0,,,1.0,5.0,,8.0,2.0,4.0,6.0,4.0,3.0,,14.0,1.0,,9.0,1.0,10.0,,1.0,6.0,1.0,2.0,21.0,,,2.0,8.0,1.0,11.0,,11.0,,,,6.0,,4.0,2.0,1.0,2.0,,8.0,,6.0,6.0,10.0,,1.0,6.0,1.0,6.0,,,2.0,1.0,4.0,86,1.0,1.0,0.6,0.6,1.0,0.07142857142857142,,,0.07142857142857142,0.4166666666666667,,0.2,0.25,,0.07692307692307693,0.3103448275862069,,0.14285714285714285,0.5384615384615384,,,,19.270833333333336,0.75,0.1111111111111111,0.1509433962264151,,0.1,,0.136986301369863,,,,0.2727272727272727,0.13333333333333333,0.1111111111111111,0.1111111111111111,,0.15384615384615385,0.75,0.75,0.6666666666666666,,,,0.3076923076923077,0.25,0.25,0.5,,,,,0.5384615384615384,0.07142857142857142,0.07142857142857142,1.0,1.0,,0.15384615384615385,0.5,,,0.6153846153846154,0.6923076923076923,0.07142857142857142,0.44709999999999994,,0.4192269230769231,0.07142857142857142,0.14285714285714285,,0.2222222222222222,13.125,25.864285714285717,0.5477707006369427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,5608.0,93,-24,179,179,61,48,26.0,358,10.0,17.0,3.0,4.0,10.0,20.0,4.0,9.0,,,,,,,,,,24.0,46.0,,,8.0,56.0,191,7.0,9.0,,,5.0,19.0,10.0,12.0,,,2.0,22.0,28.0,20.0,,,,,2.0,4.0,,4.0,,,2.0,,2.0,8.0,4.0,14.0,3.0,15.0,3.0,21.0,18.0,39.0,2.0,1.0,1.0,5.0,,2.0,2.0,,3.0,1.0,7.0,1.0,3.0,9.0,11.0,,1.0,9.0,,13.0,1.0,,7.0,,22.0,61,,,0.5833333333333334,0.7368421052631579,,,,,,0.5217391304347826,0.7777777777777778,0.8333333333333334,0.5217391304347826,0.7777777777777778,0.8333333333333334,0.5384615384615384,0.7307692307692307,0.7857142857142857,,0.043478260869565216,0.11764705882352941,,28.095238095238095,0.7142857142857143,0.5,0.2631578947368421,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.21428571428571427,0.2222222222222222,0.16,0.125,0.375,0.2631578947368421,0.18181818181818182,0.15,,0.3695652173913043,0.5882352941176471,0.6666666666666666,0.5,0.43478260869565216,0.5,0.5,0.1956521739130435,0.4444444444444444,0.4444444444444444,0.75,,,,,,,,,,,0.3333333333333333,0.75,,,,0.3695652173913043,,0.44641956521739135,0.53126,0.430675,0.1346153846153846,0.1346153846153846,0.3392857142857143,0.39285714285714285,7.302173913043479,,0.3407821229050279,5.0,7.0,10.0,5.0,2.0,4.0,4.0,4.0,3.0,0.2857142857142857,0.23529411764705882,0.3,0.25,0.75,0.6,0.7777777777777778,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200797,1610612766,Ryan Hollins,Ryan Hollins,200797,CHA,31889.0,531,-37,1006,1022,405,394,161.0,2028,35.0,59.0,17.0,26.0,6.0,22.0,5.0,13.0,,,,,,,,,,46.0,94.0,,,55.0,147.0,1105,17.0,34.0,,,18.0,52.0,20.0,39.0,,,30.0,70.0,56.0,36.0,,,,,14.0,12.0,2.0,14.0,2.0,,7.0,1.0,4.0,30.0,9.0,42.0,8.0,38.0,8.0,54.0,53.0,107.0,10.0,6.0,4.0,13.0,2.0,7.0,12.0,,6.0,2.0,25.0,4.0,7.0,53.0,96.0,12.0,4.0,73.0,11.0,82.0,6.0,,39.0,5.0,70.0,405,13.0,5.0,0.6086956521739131,0.8235294117647058,,,,,,0.48936170212765956,0.5,0.5128205128205128,0.48936170212765956,0.5,0.5128205128205128,0.5568181818181818,0.5777777777777777,0.5833333333333334,,0.14893617021276595,0.2033898305084746,,13.127090301003344,0.52,0.1951219512195122,0.11550151975683891,0.11666666666666667,0.06060606060606061,0.09375,0.09978308026030369,0.1118421052631579,0.0759493670886076,0.11428571428571428,0.14545454545454545,0.10989010989010989,0.09375,0.08695652173913043,,0.6276595744680851,0.5932203389830508,0.7446808510638298,0.5714285714285714,0.23404255319148937,0.2727272727272727,0.3,0.13829787234042554,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,,,,0.6666666666666666,0.6538461538461539,,,,0.6276595744680851,,0.5058957446808511,0.5559375,0.49497435897435904,0.30708661417322836,0.30708661417322836,0.35374149659863946,0.47619047619047616,4.590425531914894,,0.4025844930417495,16.0,28.0,24.0,2.0,8.0,30.0,24.0,30.0,18.0,0.16666666666666666,0.12195121951219512,0.08196721311475409,0.06060606060606061,0.6,0.5,0.8235294117647058,0.5714285714285714,2.0,1.0,1.0,5.0,6.0,1.0,1.0,5.0,0.09090909090909091,0.043478260869565216,0.125,,,,,,,,,,,,,True,,,,,,,,
976,1610612766,Jeff McInnis,Jeff McInnis,976,CHA,11850.0,198,2,363,367,141,148,57.0,730,5.0,8.0,3.0,4.0,7.0,12.0,6.0,17.0,,2.0,,1.0,,1.0,,,1.0,18.0,37.0,,3.0,5.0,41.0,393,1.0,1.0,,,1.0,3.0,10.0,18.0,,2.0,5.0,25.0,8.0,28.0,,,1.0,,2.0,27.0,15.0,42.0,11.0,4.0,13.0,3.0,11.0,99.0,,6.0,2.0,6.0,1.0,9.0,6.0,15.0,4.0,3.0,1.0,13.0,2.0,11.0,8.0,2.0,2.0,1.0,21.0,2.0,10.0,9.0,17.0,1.0,2.0,8.0,1.0,7.0,1.0,,2.0,2.0,25.0,141,3.0,2.0,0.2222222222222222,0.23529411764705882,,,,,,0.4864864864864865,1.0,0.5555555555555556,0.45,1.0,0.5,0.47674418604651164,0.75,0.5434782608695652,0.075,0.05405405405405406,0.25,,15.023474178403756,0.6190476190476191,0.045454545454545456,0.05263157894736842,0.04838709677419355,0.044444444444444446,,0.050314465408805034,0.0392156862745098,0.06557377049180328,,0.05405405405405406,0.06060606060606061,0.045454545454545456,0.0625,,0.2,0.625,0.8333333333333334,0.2,0.3,0.5833333333333334,0.5833333333333334,0.425,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.05,,,,0.025,,,,,,0.2,0.75,0.05,,0.05,0.275,,0.42258000000000007,0.5233,0.393685,0.04878048780487805,0.05263157894736842,0.07317073170731707,0.6097560975609756,11.69189189189189,27.0,0.3884297520661157,1.0,1.0,2.0,3.0,,,,,,0.03571428571428571,0.02857142857142857,,0.16666666666666666,,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1863,1610612766,Earl Boykins,Earl Boykins,1863,CHA,7706.0,128,-6,239,246,130,97,43.0,485,3.0,7.0,2.0,4.0,3.0,12.0,5.0,15.0,2.0,4.0,2.0,4.0,2.0,4.0,,1.0,4.0,11.0,34.0,4.0,8.0,14.0,48.0,270,,5.0,,1.0,,,5.0,14.0,4.0,8.0,12.0,34.0,6.0,16.0,9.0,3.0,4.0,2.0,1.0,17.0,7.0,24.0,4.0,3.0,6.0,4.0,7.0,55.0,,3.0,2.0,4.0,,6.0,3.0,9.0,5.0,2.0,3.0,5.0,,2.0,,,3.0,,5.0,,2.0,,3.0,,,8.0,,14.0,,,3.0,4.0,34.0,130,,3.0,0.2727272727272727,0.2727272727272727,0.75,0.5,,0.5,0.5,0.3235294117647059,,0.35714285714285715,0.40476190476190477,,0.5,0.4897959183673469,,0.6071428571428571,0.19047619047619047,0.029411764705882353,0.14285714285714285,,18.213058419243985,1.0,,0.04878048780487805,0.03125,0.07692307692307693,,0.05555555555555555,0.02564102564102564,0.021739130434782608,,0.038461538461538464,,0.075,0.1,,0.16666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.2857142857142857,0.25,0.25,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.2,0.09523809523809523,0.5,0.5,1.0,0.09523809523809523,0.5,0.5,0.5,0.16666666666666666,,0.18181818181818182,0.5,0.18181818181818182,0.5,0.18181818181818182,0.35714285714285715,0.5,0.4375345238095238,0.42255000000000004,0.46387954545454535,0.06666666666666667,0.08108108108108109,,0.7083333333333334,10.908823529411762,24.450000000000003,0.5439330543933054,,1.0,,,,,,,,0.06666666666666667,,,,,,0.16666666666666666,,,,,,,,,,,,,2.0,0.5,,,,,,,,,,,True,,,,,,,,
201162,1610612766,Jared Dudley,Jared Dudley,201162,CHA,13370.0,223,-10,416,426,204,198,83.0,842,15.0,31.0,7.0,14.0,4.0,9.0,5.0,25.0,,1.0,,1.0,,5.0,,,4.0,24.0,65.0,,6.0,18.0,66.0,434,10.0,21.0,,,5.0,25.0,11.0,30.0,,5.0,7.0,29.0,24.0,24.0,,,5.0,,6.0,9.0,7.0,16.0,3.0,4.0,5.0,1.0,3.0,39.0,4.0,29.0,8.0,21.0,5.0,34.0,36.0,70.0,8.0,6.0,2.0,3.0,2.0,,3.0,,3.0,,6.0,2.0,6.0,14.0,21.0,1.0,,21.0,,27.0,3.0,,14.0,1.0,29.0,204,5.0,1.0,0.5,0.7058823529411765,,,,,,0.36923076923076925,0.47619047619047616,0.36666666666666664,0.3380281690140845,0.47619047619047616,0.3142857142857143,0.39759036144578314,0.5208333333333334,0.35365853658536583,0.08450704225352113,0.09230769230769231,0.1935483870967742,,17.28155339805825,0.5,0.2631578947368421,0.1346153846153846,0.15508021390374332,0.16326530612244897,0.12121212121212122,0.14146341463414633,0.15,0.10227272727272728,0.08333333333333333,0.125,0.18181818181818182,0.109375,0.1388888888888889,0.23076923076923078,0.43661971830985913,0.4838709677419355,0.6,0.4,0.1267605633802817,0.4444444444444444,0.4444444444444444,0.352112676056338,0.2,0.2,0.8,0.014084507042253521,,,,0.07042253521126761,,,,,,0.4,0.5,0.02857142857142857,,0.11428571428571428,0.5211267605633803,,0.4535028169014085,0.48962000000000006,0.4641571428571429,0.17073170731707318,0.18421052631578946,0.3787878787878788,0.4393939393939394,8.975384615384614,25.083333333333332,0.49038461538461536,8.0,17.0,14.0,3.0,1.0,1.0,1.0,1.0,,0.21428571428571427,0.18604651162790697,0.14285714285714285,0.075,,0.5,0.8095238095238095,0.47058823529411764,3.0,,,,,,1.0,,,0.125,0.125,,,1.0,,,,,,,,,,True,,,,,,,,
2202,1610612766,Jason Richardson,Jason Richardson,2202,CHA,16126.0,269,-22,510,517,171,177,75.0,1027,16.0,30.0,4.0,5.0,7.0,15.0,20.0,43.0,5.0,15.0,2.0,5.0,15.0,32.0,3.0,4.0,10.0,43.0,88.0,20.0,47.0,16.0,162.0,586,7.0,14.0,5.0,6.0,,29.0,11.0,16.0,5.0,15.0,13.0,50.0,34.0,52.0,54.0,6.0,31.0,15.0,3.0,14.0,5.0,19.0,4.0,1.0,8.0,4.0,2.0,43.0,3.0,4.0,8.0,24.0,1.0,33.0,9.0,42.0,14.0,6.0,8.0,12.0,1.0,9.0,4.0,,3.0,1.0,16.0,2.0,5.0,7.0,15.0,1.0,1.0,18.0,1.0,21.0,1.0,,8.0,3.0,50.0,171,2.0,3.0,0.3953488372093023,0.4146341463414634,0.9,0.425531914893617,0.8333333333333334,0.3333333333333333,0.43478260869565216,0.48863636363636365,0.5,0.6875,0.5407407407407407,0.725,0.5967741935483871,0.5586206896551724,0.725,0.6410256410256411,0.34814814814814815,0.03409090909090909,0.06666666666666667,,27.013422818791945,0.75,0.05555555555555555,0.15483870967741936,0.02531645569620253,0.10526315789473684,0.05357142857142857,0.13852813852813853,0.03271028037383177,0.016666666666666666,,0.09615384615384616,0.14583333333333334,0.21818181818181817,0.1276595744680851,0.06896551724137931,0.2222222222222222,0.5333333333333333,0.5714285714285714,0.3125,0.1111111111111111,0.4666666666666667,0.5,0.31851851851851853,0.46511627906976744,0.46511627906976744,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.23703703703703705,0.46875,0.46875,0.8666666666666667,0.2,0.75,0.16129032258064516,0.8,0.16129032258064516,0.4,0.3225806451612903,0.5703703703703704,0.4838709677419355,0.4874161654135338,0.4880899999999999,0.4943413793103448,0.056338028169014086,0.08421052631578947,0.17901234567901234,0.30864197530864196,10.655681818181819,25.568085106382973,0.3352941176470588,4.0,6.0,4.0,2.0,,,,,,0.046875,,0.08823529411764706,0.03076923076923077,,0.2857142857142857,0.3,0.6666666666666666,2.0,,,,,,,,0.06666666666666667,0.09090909090909091,0.5,3.0,0.3,,2.0,2.0,1.0,0.1,1.0,1.0,1.0,,,True,,,,,,,,
200835,1610612766,Walter Herrmann,Walter Herrmann,200835,CHA,3160.0,53,-26,100,104,55,67,18.0,204,3.0,5.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,7.0,,3.0,2.0,6.0,,,3.0,6.0,12.0,3.0,13.0,4.0,25.0,119,2.0,3.0,,,2.0,6.0,2.0,7.0,,6.0,4.0,8.0,6.0,6.0,9.0,,6.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,3.0,1.0,9.0,3.0,13.0,3.0,16.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,4.0,2.0,,5.0,1.0,4.0,,,1.0,1.0,8.0,55,2.0,1.0,0.5,0.75,1.0,0.23076923076923078,,,0.23076923076923078,0.5,0.6666666666666666,0.2857142857142857,0.42,0.6666666666666666,0.15384615384615385,0.46296296296296297,0.75,0.26666666666666666,0.52,0.08333333333333333,0.2,,23.728813559322035,,0.5,0.28125,0.08823529411764706,0.08333333333333333,,0.22727272727272727,0.057692307692307696,0.10526315789473684,,0.15384615384615385,0.14285714285714285,0.5,,0.3333333333333333,0.2,0.6,0.75,0.3333333333333333,0.12,0.3333333333333333,0.3333333333333333,0.16,0.5,0.5,1.0,0.28,0.14285714285714285,0.14285714285714285,1.0,0.24,0.3333333333333333,0.3333333333333333,1.0,,,0.23076923076923078,0.3333333333333333,0.23076923076923078,,0.23076923076923078,0.72,0.3333333333333333,0.475692,0.5088,0.45198076923076924,0.038461538461538464,0.07692307692307693,0.24,0.32,9.25,24.553846153846152,0.55,2.0,2.0,4.0,,1.0,,,,,0.125,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,14396.0,240,1,466,464,146,147,62.0,930,24.0,44.0,9.0,17.0,2.0,4.0,8.0,26.0,3.0,12.0,2.0,5.0,5.0,9.0,,,5.0,34.0,74.0,8.0,21.0,33.0,125.0,517,2.0,7.0,,,2.0,6.0,12.0,23.0,6.0,10.0,12.0,54.0,38.0,30.0,21.0,3.0,9.0,5.0,12.0,13.0,4.0,17.0,2.0,2.0,6.0,2.0,5.0,38.0,,6.0,8.0,20.0,,28.0,6.0,34.0,16.0,10.0,6.0,18.0,3.0,10.0,10.0,1.0,8.0,2.0,28.0,2.0,7.0,8.0,18.0,,2.0,36.0,1.0,44.0,6.0,,23.0,2.0,54.0,146,4.0,2.0,0.5588235294117647,0.59375,0.875,0.38095238095238093,,0.6,0.38095238095238093,0.4594594594594595,0.2857142857142857,0.5217391304347826,0.4842105263157895,0.2857142857142857,0.6363636363636364,0.5482456140350878,0.375,0.6923076923076923,0.22105263157894736,0.16216216216216217,0.22727272727272727,0.038461538461538464,26.102941176470587,0.6428571428571429,,0.14814814814814814,0.03870967741935484,0.13114754098360656,,0.14285714285714285,0.030927835051546393,0.05,,0.08333333333333333,0.23684210526315788,0.14285714285714285,0.08333333333333333,0.2,0.4631578947368421,0.5454545454545454,0.7058823529411765,0.4166666666666667,0.042105263157894736,0.5,0.6666666666666666,0.2736842105263158,0.3076923076923077,0.32,0.875,0.12631578947368421,0.25,0.25,0.6666666666666666,0.09473684210526316,0.5555555555555556,0.5555555555555556,1.0,,,0.5151515151515151,0.5294117647058824,0.15151515151515152,0.4,0.15151515151515152,0.6842105263157895,0.5555555555555556,0.5189792553191491,0.4822499999999999,0.5191156250000001,0.20535714285714285,0.25274725274725274,0.048,0.432,6.955405405405406,24.542857142857137,0.3133047210300429,2.0,4.0,4.0,3.0,1.0,9.0,9.0,9.0,5.0,0.030303030303030304,0.034482758620689655,,0.075,0.5555555555555556,1.0,0.5714285714285714,0.5,,1.0,,,1.0,,,,0.25,,,4.0,0.8,,,,,,,,,,,True,,,,,,,,
