EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Technical Free Throw Trips,Travels,OffCorner3ReboundPct,PtsUnassisted3s,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,FTOffRebounds,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,17815.0,297,-99,565,579,137.0,172.0,56.0,1144,11.0,25.0,5.0,10.0,1.0,2.0,15.0,22.0,1.0,8.0,27.0,55,14.0,68.0,648,7.0,12.0,2.0,16.0,1.0,4.0,6.0,8.0,30.0,24.0,10.0,5.0,8.0,1.0,9.0,1.0,4.0,1.0,3.0,19.0,15.0,10.0,27.0,9.0,46.0,15.0,61.0,1.0,12.0,8.0,4.0,8.0,1.0,3.0,5.0,5.0,13.0,1.0,2.0,30.0,44.0,3.0,2.0,22.0,2.0,4.0,18.0,4.0,9.0,2.0,15.0,12.0,3.0,15.0,8.0,1.0,1.0,8.0,137.0,3.0,2.0,0.5555555555555556,0.6818181818181818,0.4909090909090909,0.5833333333333334,0.25,0.4909090909090909,0.5833333333333334,0.25,0.5483870967741935,0.6153846153846154,0.5714285714285714,0.09090909090909091,0.12,0.045454545454545456,0.125,11.829652996845427,0.6153846153846154,0.3333333333333333,0.1330049261083744,0.06550218340611354,0.2,0.14624505928853754,0.05639097744360902,0.08771929824561403,0.09836065573770492,0.036036036036036036,0.16,0.07692307692307693,0.14473684210526316,0.225,0.1,0.043478260869565216,0.5333333333333333,0.45454545454545453,0.44,0.5,0.45454545454545453,0.4,0.6818181818181818,0.7142857142857143,0.6,0.14545454545454545,0.125,0.14285714285714285,1.0,0.8333333333333334,0.5,0.5,0.5,0.45454545454545453,0.46918545454545457,0.5340166666666667,0.4171,0.15,0.15,0.23529411764705882,0.11764705882352941,5.618181818181818,0.2424778761061947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,10357.0,173,-60,332,336,85.0,105.0,30.0,668,9.0,13.0,1.0,3.0,4.0,5.0,5.0,21.0,4.0,13.0,18.0,47,8.0,71.0,379,4.0,7.0,3.0,17.0,5.0,12.0,4.0,20.0,26.0,10.0,,3.0,15.0,2.0,17.0,1.0,6.0,1.0,8.0,36.0,7.0,5.0,20.0,4.0,29.0,9.0,38.0,2.0,3.0,1.0,2.0,5.0,2.0,4.0,6.0,1.0,11.0,1.0,2.0,10.0,15.0,,2.0,13.0,3.0,,10.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,20.0,85.0,2.0,1.0,0.7222222222222222,0.7222222222222222,0.3829787234042553,0.5714285714285714,0.4166666666666667,0.4632352941176471,0.7,0.47058823529411764,0.4930555555555556,0.7727272727272727,0.5263157894736842,0.06382978723404255,0.15384615384615385,0.047619047619047616,,22.493224932249323,0.45454545454545453,0.2222222222222222,0.19801980198019803,0.05343511450381679,0.14285714285714285,0.18382352941176472,0.057692307692307696,0.1,0.02631578947368421,0.047619047619047616,0.2,0.19047619047619047,0.2,0.14285714285714285,0.14285714285714285,0.05405405405405406,1.0,0.19117647058823528,0.6923076923076923,0.8181818181818182,0.7777777777777778,0.3088235294117647,0.23809523809523808,0.25,0.6,0.19117647058823528,0.3076923076923077,0.3076923076923077,0.75,0.3,0.3333333333333333,0.29411764705882354,0.8,0.5,0.47465955882352934,0.45832222222222224,0.4925235294117647,0.07042253521126761,0.08,0.23943661971830985,0.28169014084507044,9.370212765957449,0.2560240963855422,1.0,3.0,1.0,8.0,18.0,2.0,3.0,2.0,4.0,9.0,21.0,2.0,3.0,2.0,5.0,27.0,18.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.4,0.42857142857142855,0.3088235294117647,0.08,0.09523809523809523,0.04411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.2647058823529412,0.4444444444444444,0.4444444444444444,1.0,1.0,0.3,0.6666666666666666,1.0,0.058823529411764705,0.23529411764705882,0.5,0.4444444444444444,0.047619047619047616,25.26666666666667,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1510,1610612746,Brevin Knight,Brevin Knight,1510,LAC,8814.0,147,-37,281,290,47.0,76.0,29.0,571,3.0,6.0,,,1.0,1.0,2.0,3.0,8.0,23.0,13.0,32,12.0,38.0,318,,1.0,,,3.0,6.0,5.0,11.0,16.0,10.0,,2.0,25.0,2.0,27.0,2.0,8.0,6.0,11.0,56.0,1.0,4.0,5.0,,9.0,1.0,10.0,,10.0,6.0,4.0,,1.0,,2.0,,2.0,,,7.0,16.0,,,14.0,,4.0,14.0,2.0,8.0,,1.0,1.0,,1.0,1.0,,,11.0,47.0,,,0.6153846153846154,0.6153846153846154,0.40625,,0.5,0.40625,,0.5,0.5,,0.6875,0.0625,0.3333333333333333,,,12.6984126984127,,,0.050505050505050504,0.008928571428571428,0.17391304347826086,0.07377049180327869,0.007462686567164179,,0.03225806451612903,,0.02857142857142857,0.08695652173913043,0.04878048780487805,0.1111111111111111,0.4,,1.0,0.1875,0.5,0.75,0.3333333333333333,0.09375,0.6666666666666666,0.6666666666666666,0.5,0.71875,0.34782608695652173,0.34782608695652173,0.75,,,0.16666666666666666,1.0,0.1875,0.42967500000000003,,0.3735666666666666,0.21052631578947367,0.21052631578947367,,0.2894736842105263,15.015625,0.16725978647686832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1739,1610612746,Ruben Patterson,Ruben Patterson,1739,LAC,1192.0,20,4,45,42,15.0,26.0,6.0,87,3.0,6.0,1.0,2.0,,1.0,,1.0,,,3.0,7,,6.0,38,1.0,2.0,,2.0,,1.0,,,,6.0,2.0,2.0,1.0,,1.0,,1.0,,,2.0,3.0,2.0,3.0,,5.0,3.0,8.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,15.0,,,,,0.42857142857142855,0.5,,0.375,0.5,,0.375,0.5,,0.2857142857142857,0.16666666666666666,1.0,,15.384615384615383,,,0.17647058823529413,0.13636363636363635,0.6666666666666666,0.25,0.13043478260869565,0.1111111111111111,0.2,0.125,0.2,0.6666666666666666,,0.5,1.0,,,0.75,0.5,0.6,,0.125,,,,,,,,1.0,0.5,0.5,,0.875,0.4954125,0.57275,0.34155,,,0.3333333333333333,,0.9714285714285714,0.3333333333333333,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,0.5,,,,25.7,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,14087.0,235,-79,445,459,102.0,126.0,48.0,904,10.0,20.0,2.0,3.0,7.0,10.0,11.0,20.0,13.0,39.0,34.0,79,14.0,94.0,507,4.0,7.0,,8.0,12.0,27.0,10.0,34.0,34.0,34.0,4.0,5.0,20.0,6.0,26.0,4.0,8.0,5.0,7.0,58.0,5.0,1.0,15.0,1.0,17.0,5.0,22.0,,5.0,3.0,2.0,8.0,3.0,5.0,6.0,3.0,14.0,,,8.0,14.0,,2.0,16.0,1.0,,16.0,2.0,6.0,2.0,1.0,1.0,,1.0,1.0,,,34.0,102.0,,2.0,0.5,0.53125,0.43037974683544306,0.5714285714285714,0.4444444444444444,0.4166666666666667,0.5714285714285714,0.41379310344827586,0.45098039215686275,0.5714285714285714,0.5,0.06329113924050633,0.25,,,23.06163021868787,0.5714285714285714,0.045454545454545456,0.09316770186335403,0.0273224043715847,0.02564102564102564,0.08,0.023255813953488372,0.021739130434782608,,0.047058823529411764,0.1016949152542373,0.046511627906976744,0.11864406779661017,0.03333333333333333,,,1.0,0.20833333333333334,0.5,0.6666666666666666,0.4,0.20833333333333334,0.55,0.55,0.18181818181818182,0.40625,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.42857142857142855,0.6666666666666666,0.3448275862068966,0.7,0.3854166666666667,0.45843526315789473,0.46860000000000007,0.4371339285714286,0.06,0.07228915662650602,0.0851063829787234,0.3617021276595745,11.617721518987343,0.2292134831460674,1.0,5.0,,3.0,12.0,,,,2.0,4.0,17.0,,,,2.0,12.0,11.0,3.0,2.0,,,,,,1.0,0.23529411764705882,,,0.25,0.17708333333333334,,,0.052083333333333336,0.2,0.2,1.0,0.125,0.25,0.25,1.0,,,,,,0.06896551724137931,,0.2727272727272727,,25.882352941176475,,,,1.0,2.0,,,,True,,,,,,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,7249.0,121,-27,232,242,62.0,59.0,15.0,474,13.0,15.0,1.0,1.0,5.0,6.0,3.0,15.0,7.0,20.0,23.0,50,33.0,85.0,271,1.0,2.0,,2.0,6.0,13.0,17.0,32.0,30.0,16.0,2.0,2.0,6.0,4.0,10.0,4.0,1.0,2.0,3.0,24.0,2.0,3.0,9.0,4.0,16.0,2.0,18.0,1.0,1.0,,1.0,9.0,,1.0,7.0,8.0,16.0,1.0,,3.0,12.0,2.0,4.0,25.0,,,41.0,2.0,16.0,4.0,,,,,,,,32.0,62.0,1.0,4.0,0.6521739130434783,0.6818181818181818,0.46,0.5,0.46153846153846156,0.4642857142857143,0.5,0.46875,0.5675675675675675,0.5,0.62,0.04,,0.06666666666666667,0.05,36.29032258064516,0.5625,0.26666666666666666,0.125,0.02666666666666667,0.14285714285714285,0.12903225806451613,0.021505376344086023,0.07692307692307693,0.05,,0.08333333333333333,0.05555555555555555,0.2,0.15,,0.03571428571428571,,0.26785714285714285,0.8666666666666667,0.8666666666666667,0.46153846153846156,0.26785714285714285,0.2,0.21428571428571427,1.0,0.35714285714285715,0.35,0.3684210526315789,0.8571428571428571,0.5,1.0,0.375,0.8333333333333334,0.375,0.47101818181818195,0.5021,0.48058,0.22857142857142856,0.25,0.023529411764705882,0.3764705882352941,10.14,0.2672413793103448,,,,2.0,6.0,,,1.0,3.0,2.0,6.0,,,1.0,3.0,6.0,5.0,2.0,,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.4,0.10714285714285714,,,,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.1875,0.3333333333333333,0.4,,33.916666666666664,,,,1.0,3.0,1.0,,,True,,,,,,,,,,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,8383.0,140,-57,263,271,71.0,74.0,27.0,534,11.0,23.0,2.0,5.0,3.0,5.0,4.0,9.0,8.0,26.0,23.0,58,20.0,75.0,304,3.0,8.0,,6.0,5.0,11.0,8.0,18.0,24.0,22.0,2.0,8.0,2.0,,2.0,,1.0,,1.0,4.0,5.0,1.0,10.0,3.0,14.0,5.0,19.0,,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,6.0,,3.0,7.0,13.0,,,21.0,,1.0,29.0,1.0,9.0,6.0,5.0,4.0,1.0,5.0,4.0,,,18.0,71.0,2.0,5.0,0.5217391304347826,0.5454545454545454,0.39655172413793105,0.375,0.45454545454545453,0.4230769230769231,0.375,0.45454545454545453,0.46835443037974683,0.375,0.5625,0.13793103448275862,0.2608695652173913,0.2222222222222222,,28.716216216216218,0.3333333333333333,0.3333333333333333,0.09615384615384616,0.04504504504504504,0.04,0.08527131782945736,0.04,0.03571428571428571,0.08,0.034482758620689655,0.06666666666666667,0.08,0.14705882352941177,0.05,,,0.8,0.35384615384615387,0.4782608695652174,0.6470588235294118,0.45454545454545453,0.13846153846153847,0.4444444444444444,0.5714285714285714,0.5,0.4,0.3076923076923077,0.3076923076923077,0.625,0.625,0.4,0.45454545454545453,0.6,0.46153846153846156,0.48173384615384623,0.5081375,0.5153454545454546,0.1232876712328767,0.13636363636363635,0.08,0.24,9.936206896551724,0.26996197718631176,,,,3.0,7.0,,,,,3.0,7.0,,,,,9.0,7.0,3.0,,,,,,,1.0,0.42857142857142855,,,0.42857142857142855,0.1076923076923077,,,,,,,0.1076923076923077,0.42857142857142855,0.42857142857142855,1.0,0.5,,,,,,,0.42857142857142855,,25.371428571428574,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,2316.0,39,-7,69,69,5.0,10.0,4.0,138,3.0,5.0,1.0,3.0,,,1.0,2.0,3.0,6.0,7.0,13,4.0,18.0,68,1.0,3.0,,2.0,,1.0,,,10.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,3.0,2.0,5.0,1.0,8.0,3.0,11.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,,,,3.0,1.0,,4.0,,,4.0,,2.0,,1.0,1.0,,1.0,1.0,,,,5.0,,,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.3333333333333333,,0.5384615384615384,0.3333333333333333,,0.6,0.3333333333333333,,0.07692307692307693,0.2,,,28.0,0.6666666666666666,1.0,0.13157894736842105,0.0967741935483871,0.3333333333333333,0.1590909090909091,0.08571428571428572,0.125,,0.11764705882352941,0.0625,0.18181818181818182,0.18181818181818182,0.25,0.5,0.2,1.0,0.38461538461538464,0.6,0.75,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,0.46153846153846156,0.5,0.5,1.0,1.0,0.3333333333333333,,,0.38461538461538464,0.45614615384615387,0.5343333333333333,0.4212,0.13333333333333333,0.13333333333333333,0.1111111111111111,,8.946153846153845,0.07246376811594203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,6784.0,113,-33,209,221,59.0,96.0,23.0,430,3.0,7.0,1.0,4.0,1.0,1.0,,4.0,6.0,12.0,9.0,23,3.0,21.0,242,1.0,5.0,1.0,3.0,3.0,6.0,2.0,8.0,16.0,2.0,,4.0,8.0,1.0,9.0,1.0,,3.0,5.0,19.0,6.0,2.0,2.0,,4.0,8.0,12.0,,3.0,3.0,,,,,1.0,,1.0,,,2.0,5.0,,1.0,5.0,1.0,1.0,6.0,,1.0,2.0,5.0,4.0,1.0,5.0,3.0,,,8.0,59.0,2.0,2.0,0.8888888888888888,0.8888888888888888,0.391304347826087,0.2,0.5,0.36,0.2,0.42857142857142855,0.375,0.25,0.4444444444444444,0.17391304347826086,0.2857142857142857,0.5,,11.885245901639344,,,0.024691358024691357,0.06666666666666667,0.125,0.041237113402061855,0.0761904761904762,0.04,0.16,0.025,0.029411764705882353,,0.045454545454545456,0.16666666666666666,,,0.6,0.28,0.42857142857142855,0.6,1.0,0.16,,,,0.48,0.5,0.5,0.8333333333333334,0.8,0.25,0.14285714285714285,1.0,0.36,0.45378333333333337,0.547525,0.4165,0.038461538461538464,0.041666666666666664,0.14285714285714285,0.38095238095238093,11.591304347826087,0.2822966507177033,,,,,2.0,,,,1.0,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,0.08,0.13333333333333333,0.08333333333333333,,,,,0.08,,,,1.0,,,,,0.14285714285714285,,,,33.45,,,,1.0,,,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,4566.0,76,-40,145,146,57.0,61.0,12.0,291,4.0,5.0,,,2.0,3.0,6.0,9.0,2.0,12.0,12.0,26,9.0,33.0,177,,1.0,,,4.0,7.0,4.0,12.0,4.0,20.0,,1.0,8.0,2.0,10.0,2.0,1.0,3.0,4.0,22.0,1.0,3.0,6.0,1.0,10.0,1.0,11.0,,3.0,3.0,,7.0,1.0,5.0,4.0,2.0,11.0,,5.0,1.0,7.0,1.0,1.0,5.0,1.0,,10.0,,3.0,2.0,,,,,,,,12.0,57.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.46153846153846156,,0.5714285714285714,0.42857142857142855,,0.5,0.5,,0.6,0.038461538461538464,0.2,,,27.5,0.6363636363636364,0.09090909090909091,0.11320754716981132,0.017543859649122806,0.2,0.1323529411764706,0.015625,,,0.03571428571428571,0.05263157894736842,0.16666666666666666,0.13636363636363635,0.16666666666666666,0.3333333333333333,,,0.17857142857142858,0.8,1.0,0.25,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.42857142857142855,0.16666666666666666,0.16666666666666666,,,,0.375,0.6666666666666666,0.25,0.44821666666666665,0.3784,0.5462285714285714,0.0967741935483871,0.10344827586206896,,0.36363636363636365,13.484615384615383,0.3931034482758621,,,,,2.0,,,,1.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,,,0.07142857142857142,,,,,,,0.07142857142857142,,,,,,,,,0.125,,,,32.5,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,
