EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedCorner3,3SecondViolations,Clear Path Fouls,BlockedArc3,Corner3PctBlocked,on
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,21838.0,364,-46,693,689,307,248,88.0,1382,20.0,31.0,2.0,5.0,7.0,10.0,1.0,8.0,23.0,5.0,19.0,1.0,1.0,12.0,3.0,16.0,1.0,8.0,28.0,55.0,8.0,35.0,17.0,97.0,741,2.0,5.0,1.0,1.0,5.0,11.0,19.0,2.0,20.0,10.0,38.0,38.0,18.0,24.0,4.0,2.0,14.0,3.0,1.0,24.0,3.0,27.0,1.0,2.0,12.0,4.0,8.0,57.0,3.0,7.0,3.0,8.0,19.0,2.0,29.0,13.0,42.0,3.0,8.0,6.0,2.0,8.0,6.0,7.0,2.0,2.0,1.0,15.0,1.0,6.0,20.0,32.0,3.0,21.0,2.0,2.0,26.0,2.0,8.0,6.0,4.0,3.0,1.0,4.0,38.0,307,2.0,6.0,0.6785714285714286,0.7307692307692307,1.0,0.22857142857142856,0.1,0.24242424242424243,0.509090909090909,0.4,0.5789473684210527,0.4444444444444444,0.3333333333333333,0.358974358974359,0.47549019607843135,0.35714285714285715,0.41304347826086957,0.3888888888888889,0.01818181818181818,0.03225806451612903,14.754098360655739,0.5333333333333333,0.08695652173913043,0.08823529411764706,0.07692307692307693,0.03553299492385787,0.1,0.03125,0.08256880733944955,0.034129692832764506,0.06944444444444445,0.024390243902439025,0.030303030303030304,0.03333333333333333,0.05102040816326531,0.08620689655172414,0.0989010989010989,0.10526315789473684,0.08695652173913043,0.0625,0.34444444444444444,0.6451612903225806,0.6666666666666666,0.65,0.011111111111111112,0.25555555555555554,0.34782608695652173,0.34782608695652173,0.75,0.2111111111111111,0.2631578947368421,0.2631578947368421,1.0,0.17777777777777778,0.1875,0.1875,1.0,0.8333333333333334,0.4,0.16666666666666666,0.2564102564102564,0.7,0.3076923076923077,0.08333333333333333,0.20512820512820512,0.125,0.7333333333333333,0.21428571428571427,0.5340609195402298,0.5254875,0.5148861111111112,0.08333333333333333,0.13114754098360656,0.05154639175257732,0.3917525773195876,7.6909090909090905,26.15714285714286,0.443001443001443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,52810.0,880,-89,1669,1677,401,367,235.0,3346,65.0,120.0,13.0,28.0,14.0,33.0,56.0,62.0,153.0,3.0,8.0,,,2.0,24.0,67.0,7.0,18.0,159.0,329.0,27.0,75.0,87.0,486.0,1839,22.0,41.0,7.0,5.0,55.0,31.0,74.0,7.0,20.0,34.0,117.0,156.0,162.0,60.0,22.0,,67.0,24.0,13.0,94.0,22.0,116.0,15.0,7.0,54.0,15.0,25.0,254.0,3.0,37.0,1.0,26.0,65.0,3.0,94.0,41.0,135.0,15.0,31.0,14.0,17.0,26.0,20.0,28.0,6.0,,8.0,54.0,9.0,10.0,29.0,63.0,9.0,95.0,4.0,4.0,111.0,7.0,37.0,18.0,8.0,5.0,2.0,8.0,117.0,401,8.0,17.0,0.49056603773584906,0.527027027027027,0.7407407407407407,0.36,0.35,0.36,0.48328267477203646,0.5365853658536586,0.4189189189189189,0.4938118811881188,0.5208333333333334,0.44148936170212766,0.5331125827814569,0.54,0.5132743362831859,0.18564356435643564,0.03951367781155015,0.06666666666666667,26.013340174448437,0.48148148148148145,0.057692307692307696,0.014925373134328358,0.11226252158894647,0.060556464811783964,0.12745098039215685,0.016216216216216217,0.11621966794380588,0.05025125628140704,0.0912863070539419,0.04032258064516129,0.013793103448275862,0.025,0.11214953271028037,0.1,0.11836734693877551,0.1527777777777778,0.06666666666666667,0.07425742574257425,0.297029702970297,0.5416666666666666,0.5803571428571429,0.46153846153846156,0.13861386138613863,0.3787128712871287,0.40522875816993464,0.40789473684210525,0.5,0.019801980198019802,0.375,0.375,1.0,0.16584158415841585,0.3582089552238806,0.3582089552238806,0.7083333333333334,0.5833333333333334,0.4642857142857143,,0.35106382978723405,0.42424242424242425,0.02127659574468085,,0.19148936170212766,0.3888888888888889,0.48267326732673266,0.3582089552238806,0.477147896039604,0.5060593023255815,0.4771436170212766,0.08735632183908046,0.10306406685236769,0.11316872427983539,0.24074074074074073,10.340121580547113,25.113333333333333,0.2402636309167166,32.0,2.0,7.0,2.0,21.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,0.2857142857142857,0.07142857142857142,0.006535947712418301,0.040983606557377046,0.5,0.5714285714285714,0.6153846153846154,0.53125,0.23076923076923078,0.14583333333333334,0.2857142857142857,0.5,0.013157894736842105,,,,,,,,,,,,,,,True
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,13169.0,219,-43,429,424,143,129,50.0,853,5.0,11.0,,1.0,2.0,4.0,6.0,10.0,23.0,1.0,3.0,1.0,,,15.0,40.0,3.0,14.0,19.0,40.0,16.0,43.0,3.0,89.0,492,1.0,2.0,4.0,,8.0,4.0,12.0,3.0,14.0,1.0,18.0,4.0,34.0,36.0,,5.0,35.0,15.0,5.0,31.0,5.0,36.0,3.0,2.0,10.0,8.0,13.0,77.0,1.0,3.0,,5.0,16.0,,21.0,4.0,25.0,1.0,5.0,3.0,2.0,17.0,14.0,2.0,3.0,1.0,,19.0,,4.0,8.0,14.0,1.0,5.0,,1.0,6.0,,3.0,,,,,,18.0,143,2.0,,0.10526315789473684,0.10526315789473684,0.75,0.37209302325581395,0.21428571428571427,0.42105263157894735,0.475,0.5,0.3333333333333333,0.5180722891566265,0.6666666666666666,0.3269230769230769,0.5174418604651163,0.6666666666666666,0.3333333333333333,0.5180722891566265,0.125,0.36363636363636365,21.73913043478261,0.8947368421052632,,,0.11940298507462686,0.02158273381294964,0.13513513513513514,0.02,0.12280701754385964,0.021164021164021163,0.02040816326530612,0.015625,0.025,,0.12,0.21428571428571427,0.07142857142857142,0.20833333333333334,,0.02857142857142857,0.13253012048192772,0.45454545454545453,0.7142857142857143,0.2,0.07228915662650602,0.27710843373493976,0.43478260869565216,0.43478260869565216,0.1,0.03614457831325301,0.3333333333333333,0.3333333333333333,1.0,0.4819277108433735,0.375,0.38461538461538464,0.7333333333333333,0.16666666666666666,,0.16666666666666666,0.15384615384615385,0.5,,,0.5384615384615384,0.21428571428571427,0.6506024096385542,0.42857142857142855,0.4920083333333334,0.599,0.45958863636363634,0.03488372093023256,0.06976744186046512,0.0898876404494382,0.20224719101123595,11.797499999999998,28.195348837209306,0.3333333333333333,4.0,1.0,3.0,2.0,12.0,,,1.0,,,,,1.0,0.5,0.16666666666666666,,0.038461538461538464,,0.6666666666666666,0.8,,,0.5,0.3333333333333333,1.0,,1.0,1.0,0.023255813953488372,0.025,1.0,1.0,,,,,,,,,True
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,32490.0,542,-59,1036,1041,249,157,157.0,2077,60.0,108.0,22.0,50.0,10.0,23.0,16.0,5.0,14.0,,,,,,,,,,71.0,138.0,,,16.0,158.0,1147,23.0,54.0,,4.0,50.0,12.0,32.0,,,2.0,26.0,98.0,44.0,,40.0,,,,14.0,12.0,3.0,15.0,2.0,1.0,7.0,1.0,4.0,33.0,8.0,59.0,,12.0,68.0,8.0,88.0,67.0,155.0,9.0,12.0,11.0,1.0,9.0,4.0,11.0,5.0,1.0,3.0,20.0,2.0,4.0,30.0,45.0,1.0,40.0,2.0,3.0,53.0,5.0,27.0,2.0,12.0,10.0,2.0,12.0,26.0,249,,1.0,0.6901408450704225,0.9607843137254902,,,,,0.5144927536231884,0.42592592592592593,0.375,0.5144927536231884,0.42592592592592593,0.375,0.4876543209876543,0.4032258064516129,0.34210526315789475,,0.10144927536231885,0.12962962962962962,14.772727272727272,0.45,0.32,,0.17662337662337663,0.14182692307692307,0.1111111111111111,0.09090909090909091,0.16227180527383367,0.13293650793650794,0.15151515151515152,0.1320754716981132,0.08974358974358974,0.1,0.152317880794702,0.17567567567567569,0.2,0.0958904109589041,0.14285714285714285,0.16981132075471697,0.782608695652174,0.5555555555555556,0.6382978723404256,0.6666666666666666,0.11594202898550725,0.10144927536231885,0.35714285714285715,0.35714285714285715,0.8,,,,,,,,,0.9259259259259259,0.44,,0.71875,0.43478260869565216,,,,,0.782608695652174,,0.5383775362318842,0.5405020408163266,0.5215875,0.16875,0.16875,0.31645569620253167,0.16455696202531644,2.597101449275362,,0.24034749034749034,6.0,,,,,1.0,3.0,1.0,,,,8.0,1.0,,,,0.14130434782608695,0.6666666666666666,0.375,0.375,0.8333333333333334,0.09090909090909091,,,,,,,,,,,1.0,1.0,,,,,,,True
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,76699.0,1278,-185,2433,2439,769,690,329.0,4872,111.0,184.0,33.0,61.0,36.0,55.0,100.0,8.0,21.0,,,,,,,,,,164.0,305.0,,,81.0,409.0,2692,41.0,76.0,,17.0,99.0,52.0,92.0,,,45.0,149.0,266.0,62.0,,50.0,,,,30.0,22.0,6.0,28.0,5.0,1.0,9.0,2.0,11.0,62.0,20.0,90.0,5.0,52.0,137.0,18.0,207.0,115.0,322.0,8.0,28.0,23.0,5.0,34.0,11.0,36.0,23.0,1.0,7.0,70.0,11.0,28.0,108.0,193.0,14.0,114.0,12.0,13.0,133.0,13.0,62.0,11.0,104.0,82.0,16.0,106.0,149.0,769,21.0,10.0,0.8109756097560976,0.9568345323741008,,,,,0.5377049180327869,0.5394736842105263,0.5652173913043478,0.5377049180327869,0.5394736842105263,0.5652173913043478,0.5602739726027397,0.5755813953488372,0.6008064516129032,,0.09836065573770492,0.125,15.371024734982331,0.4857142857142857,0.21428571428571427,0.04716981132075472,0.16367980884109917,0.10588235294117647,0.19548872180451127,0.072992700729927,0.17135086128739802,0.09786476868327403,0.12732919254658384,0.08645533141210375,0.07547169811320754,0.06451612903225806,0.13114754098360656,0.19767441860465115,0.175,0.1827956989247312,0.225,0.07272727272727272,0.6032786885245902,0.6032608695652174,0.6894409937888198,0.7927927927927928,0.32786885245901637,0.06885245901639345,0.38095238095238093,0.38095238095238093,1.0,,,,,,,,,0.8026315789473685,0.5409836065573771,,0.5978260869565217,0.6545454545454545,,,,,0.6032786885245902,,0.5074514754098363,0.537934328358209,0.4952760869565217,0.1751412429378531,0.1751412429378531,0.24205378973105135,0.3643031784841076,4.0409836065573765,,0.31607069461570075,45.0,,,,,3.0,2.0,16.0,,,6.0,70.0,4.0,,0.07,,0.10497237569060773,0.660377358490566,0.45,0.4838709677419355,0.8222222222222222,0.3333333333333333,,,,,,,,,,,12.0,3.0,2.0,2.0,3.0,,,,True
2124,1610612751,Malik Allen,Malik Allen,2124,NJN,9269.0,154,-47,278,280,116,126,38.0,558,1.0,2.0,1.0,2.0,,1.0,13.0,20.0,43.0,,,,,,1.0,1.0,1.0,1.0,23.0,58.0,1.0,1.0,,49.0,320,1.0,8.0,1.0,,5.0,9.0,27.0,1.0,1.0,,21.0,42.0,4.0,3.0,2.0,,1.0,1.0,,4.0,5.0,9.0,3.0,2.0,,3.0,1.0,23.0,2.0,6.0,,3.0,15.0,1.0,19.0,8.0,27.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,,3.0,7.0,18.0,1.0,3.0,,2.0,,,,,3.0,2.0,,3.0,21.0,116,3.0,,0.9130434782608695,0.9545454545454546,1.0,1.0,1.0,1.0,0.39655172413793105,0.125,0.3333333333333333,0.4152542372881356,0.2777777777777778,0.375,0.4152542372881356,0.2777777777777778,0.375,0.01694915254237288,,,20.307692307692307,0.5714285714285714,0.1111111111111111,,0.16129032258064516,0.05555555555555555,0.09375,0.06666666666666667,0.144,0.057971014492753624,0.06896551724137931,0.05555555555555555,0.041666666666666664,0.16666666666666666,0.14814814814814814,0.2222222222222222,0.14583333333333334,0.05263157894736842,0.15384615384615385,0.05714285714285714,0.03389830508474576,0.5,0.5,,0.22033898305084745,0.7288135593220338,0.46511627906976744,0.46511627906976744,0.95,,,,,0.01694915254237288,1.0,1.0,1.0,0.2222222222222222,0.5,,0.03571428571428571,,,,0.03571428571428571,1.0,0.05084745762711865,1.0,0.3859872881355932,0.41598333333333337,0.3766053571428571,,,0.10204081632653061,0.42857142857142855,16.200000000000003,25.0,0.4172661870503597,2.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,1.0,,,0.04,0.3333333333333333,0.15384615384615385,0.15384615384615385,1.0,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,58834.0,981,-119,1874,1873,581,493,257.0,3747,92.0,155.0,13.0,22.0,32.0,48.0,49.0,62.0,149.0,4.0,14.0,4.0,2.0,6.0,19.0,42.0,5.0,16.0,165.0,353.0,23.0,56.0,186.0,585.0,2091,19.0,41.0,6.0,18.0,62.0,51.0,100.0,7.0,22.0,78.0,201.0,260.0,70.0,66.0,8.0,,42.0,19.0,19.0,53.0,26.0,79.0,21.0,5.0,30.0,7.0,16.0,184.0,7.0,14.0,2.0,18.0,50.0,14.0,82.0,23.0,105.0,7.0,22.0,14.0,8.0,27.0,17.0,39.0,10.0,2.0,10.0,66.0,2.0,19.0,30.0,66.0,10.0,182.0,2.0,8.0,244.0,14.0,101.0,22.0,4.0,4.0,,4.0,201.0,581,10.0,18.0,0.7878787878787878,0.8074534161490683,0.9565217391304348,0.4107142857142857,0.3181818181818182,0.4107142857142857,0.46742209631728043,0.4634146341463415,0.51,0.4877750611246944,0.46808510638297873,0.5040983606557377,0.5578034682080925,0.5083333333333333,0.6024096385542169,0.13691931540342298,0.053824362606232294,0.0967741935483871,26.703246456332874,0.4090909090909091,0.22950819672131148,0.025,0.08012820512820513,0.02118003025718608,0.09424083769633508,0.035175879396984924,0.0834355828220859,0.02441860465116279,0.026615969581749048,0.011538461538461539,0.01948051948051948,0.08888888888888889,0.07079646017699115,0.088,0.08424908424908426,0.10218978102189781,0.07407407407407407,0.035,0.37897310513447435,0.5935483870967742,0.6571428571428571,0.782608695652174,0.1198044009779951,0.3643031784841076,0.4161073825503356,0.4189189189189189,0.8064516129032258,0.034229828850855744,0.2857142857142857,0.2857142857142857,1.0,0.10268948655256724,0.4523809523809524,0.4634146341463415,0.9473684210526315,0.46808510638297873,0.5909090909090909,0.0851063829787234,0.39344262295081966,0.6666666666666666,0.04918032786885246,0.3333333333333333,0.13114754098360656,0.3125,0.5158924205378973,0.4523809523809524,0.5001704156479219,0.4860146341463415,0.4992565573770492,0.2052313883299799,0.22954545454545455,0.10598290598290598,0.3435897435897436,9.328045325779039,24.576785714285712,0.31003201707577377,11.0,2.0,2.0,2.0,3.0,8.0,5.0,3.0,9.0,1.0,,3.0,2.0,0.3333333333333333,0.061224489795918366,0.006711409395973154,0.028985507246376812,0.75,0.22448979591836735,0.2391304347826087,0.7272727272727273,0.6923076923076923,0.0425531914893617,1.0,1.0,0.017543859649122806,,1.0,0.017857142857142856,0.023809523809523808,,,,,,,,2.0,,,True
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,30575.0,510,-116,967,960,358,387,120.0,1927,27.0,48.0,1.0,3.0,9.0,12.0,20.0,9.0,36.0,11.0,31.0,1.0,3.0,9.0,10.0,48.0,2.0,12.0,43.0,104.0,21.0,79.0,50.0,199.0,1073,2.0,6.0,7.0,6.0,13.0,16.0,29.0,5.0,21.0,28.0,75.0,62.0,24.0,63.0,,,48.0,10.0,17.0,22.0,7.0,29.0,6.0,1.0,12.0,2.0,8.0,65.0,4.0,6.0,1.0,14.0,28.0,10.0,52.0,11.0,63.0,2.0,18.0,15.0,3.0,19.0,10.0,10.0,9.0,1.0,2.0,29.0,3.0,11.0,26.0,44.0,3.0,52.0,2.0,8.0,65.0,6.0,30.0,6.0,6.0,3.0,2.0,7.0,75.0,358,5.0,6.0,0.7209302325581395,0.7209302325581395,1.0,0.26582278481012656,0.23809523809523808,0.26582278481012656,0.41346153846153844,0.3333333333333333,0.5517241379310345,0.40710382513661203,0.2692307692307692,0.47,0.4671361502347418,0.3611111111111111,0.5681818181818182,0.43169398907103823,0.16346153846153846,0.25,21.684587813620073,0.6551724137931034,0.23255813953488372,0.021739130434782608,0.08888888888888889,0.01948051948051948,0.12962962962962962,0.02702702702702703,0.09929078014184398,0.021929824561403508,0.037037037037037035,0.007194244604316547,0.018691588785046728,0.04878048780487805,0.08181818181818182,0.10144927536231885,0.08823529411764706,0.1282051282051282,0.13333333333333333,0.019801980198019802,0.26229508196721313,0.5625,0.75,0.8148148148148148,0.1092896174863388,0.19672131147540983,0.25,0.25,0.6666666666666666,0.16939890710382513,0.3548387096774194,0.3548387096774194,1.0,0.26229508196721313,0.20833333333333334,0.20833333333333334,1.0,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.24,0.75,0.18,0.3333333333333333,0.24,0.16666666666666666,0.6939890710382514,0.20833333333333334,0.5217997267759562,0.5191111111111111,0.511977,0.14492753623188406,0.234375,0.06532663316582915,0.3768844221105528,8.527884615384611,24.362025316455696,0.3702171664943123,7.0,1.0,6.0,1.0,,4.0,,4.0,,,1.0,6.0,1.0,0.14285714285714285,0.25,,0.01639344262295082,0.8571428571428571,0.35,0.4666666666666667,0.42857142857142855,1.0,0.46153846153846156,0.16666666666666666,1.0,,,,,,,,1.0,,1.0,,,,1.0,,True
353,1610612751,Darrell Armstrong,Darrell Armstrong,353,NJN,10889.0,181,-37,342,349,115,139,33.0,691,2.0,3.0,,1.0,2.0,3.0,,2.0,5.0,1.0,4.0,,,,4.0,20.0,3.0,12.0,4.0,8.0,5.0,24.0,7.0,30.0,378,,1.0,5.0,2.0,5.0,3.0,4.0,3.0,12.0,,15.0,,8.0,12.0,,3.0,17.0,4.0,1.0,18.0,7.0,25.0,6.0,1.0,14.0,2.0,2.0,57.0,2.0,2.0,,7.0,10.0,,17.0,4.0,21.0,,11.0,4.0,7.0,10.0,9.0,6.0,1.0,,,16.0,,8.0,5.0,19.0,1.0,8.0,2.0,2.0,7.0,,2.0,,2.0,1.0,,2.0,15.0,115,6.0,,,,0.8,0.20833333333333334,0.25,0.23809523809523808,0.5,,0.75,0.359375,0.25,0.46875,0.42857142857142855,0.35714285714285715,0.46875,0.75,0.125,0.3333333333333333,13.385826771653543,0.625,,,0.09345794392523364,0.020202020202020204,0.15555555555555556,0.0425531914893617,0.1118421052631579,0.0273972602739726,,0.02,0.05405405405405406,,0.08333333333333333,0.08333333333333333,0.10638297872340426,0.10714285714285714,0.23529411764705882,,0.09375,0.6666666666666666,1.0,,,0.15625,0.4,0.4,,0.125,0.25,0.3333333333333333,1.0,0.625,0.2,0.2,0.75,0.16666666666666666,,,0.1875,0.6666666666666666,,,0.75,0.25,0.84375,0.23529411764705882,0.5223155172413793,0.54305,0.521896153846154,0.08571428571428572,0.2,0.16666666666666666,0.5,12.325,29.974999999999998,0.3362573099415205,,1.0,5.0,1.0,3.0,2.0,3.0,2.0,,1.0,1.0,1.0,,0.2,,,0.047619047619047616,0.5,,,,,0.8333333333333334,0.2,1.0,0.04,,1.0,0.041666666666666664,,,,,,,,,,,0.25,True
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,45869.0,764,-111,1463,1469,467,389,212.0,2932,16.0,42.0,3.0,5.0,7.0,19.0,12.0,27.0,78.0,5.0,14.0,,,1.0,28.0,87.0,10.0,26.0,44.0,132.0,33.0,101.0,36.0,223.0,1637,9.0,16.0,14.0,1.0,28.0,13.0,49.0,10.0,27.0,19.0,75.0,38.0,50.0,84.0,4.0,2.0,85.0,28.0,5.0,200.0,32.0,232.0,24.0,8.0,118.0,26.0,56.0,496.0,6.0,14.0,1.0,27.0,82.0,6.0,115.0,21.0,136.0,7.0,33.0,20.0,13.0,59.0,52.0,31.0,7.0,1.0,1.0,90.0,5.0,30.0,15.0,32.0,3.0,31.0,2.0,2.0,47.0,1.0,11.0,9.0,5.0,5.0,,5.0,75.0,467,6.0,9.0,0.4318181818181818,0.4523809523809524,0.8484848484848485,0.32673267326732675,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.5625,0.2653061224489796,0.4012875536480687,0.45,0.3684210526315789,0.43478260869565216,0.45,0.42045454545454547,0.4334763948497854,0.03787878787878788,0.11904761904761904,19.895591647331788,0.6555555555555556,0.13043478260869565,0.015151515151515152,0.1626984126984127,0.026565464895635674,0.16363636363636364,0.038461538461538464,0.16292974588938713,0.029282576866764276,0.028037383177570093,0.026041666666666668,0.04,0.03225806451612903,0.12972972972972974,0.13,0.2054794520547945,0.13675213675213677,0.22916666666666666,0.047619047619047616,0.18025751072961374,0.38095238095238093,0.43243243243243246,0.3125,0.05150214592274678,0.33476394849785407,0.34615384615384615,0.34615384615384615,0.5185185185185185,0.060085836909871244,0.35714285714285715,0.35714285714285715,1.0,0.37339055793991416,0.3218390804597701,0.3218390804597701,0.8214285714285714,0.16666666666666666,0.6,,0.25,0.3684210526315789,0.013157894736842105,,0.34210526315789475,0.38461538461538464,0.6137339055793991,0.32941176470588235,0.505782251082251,0.4833884615384615,0.48929466666666666,0.04918032786885246,0.07746478873239436,0.12556053811659193,0.336322869955157,12.507575757575758,25.443564356435644,0.3192071086807929,1.0,3.0,14.0,3.0,15.0,24.0,1.0,1.0,5.0,1.0,,4.0,1.0,0.21428571428571427,,,0.024793388429752067,0.8,0.08333333333333333,0.08333333333333333,,,0.4666666666666667,0.21428571428571427,1.0,0.00980392156862745,,,,,,,,,,,,,,,True
