EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,45551.0,759,-254.0,1492,1504,402,207,171.0,2996,76.0,104.0,19.0,29.0,25.0,28.0,19.0,44.0,45.0,110.0,1.0,7.0,1.0,2.0,1.0,3.0,3.0,15.0,2.0,2.0,11.0,140.0,258.0,4.0,22.0,85.0,377.0,1783,24.0,43.0,1.0,4.0,14.0,65.0,42.0,62.0,3.0,14.0,18.0,111.0,186.0,94.0,12.0,36.0,1.0,14.0,3.0,16.0,14.0,11.0,25.0,10.0,1.0,9.0,4.0,1.0,61.0,10.0,41.0,2.0,17.0,65.0,9.0,91.0,53.0,144.0,6.0,14.0,8.0,6.0,16.0,1.0,5.0,21.0,5.0,11.0,4.0,37.0,8.0,12.0,29.0,55.0,6.0,10.0,81.0,3.0,4.0,114.0,14.0,60.0,4.0,7.0,1.0,5.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,111.0,402,7.0,4.0,0.6642857142857143,0.7622950819672131,1.0,0.18181818181818182,0.25,0.21428571428571427,0.19047619047619047,0.5426356589147286,0.5581395348837209,0.6774193548387096,0.5214285714285715,0.5425531914893617,0.6118421052631579,0.5712121212121212,0.5701754385964912,0.6306818181818182,0.07857142857142857,0.06201550387596899,0.10576923076923077,0.11363636363636363,21.741706161137444,0.43243243243243246,0.23684210526315788,0.03389830508474576,0.13184584178498987,0.07839388145315487,0.09770114942528736,0.05,0.12293853073463268,0.07053941908713693,0.1276595744680851,0.07051282051282051,0.0335195530726257,0.05732484076433121,0.023255813953488372,0.1044776119402985,0.13793103448275862,0.14485981308411214,0.08759124087591241,0.13513513513513514,0.05128205128205128,0.625,0.37142857142857144,0.7307692307692307,0.8172043010752689,0.5921052631578947,0.15714285714285714,0.4318181818181818,0.48717948717948717,0.47368421052631576,0.39285714285714285,0.4090909090909091,0.4090909090909091,0.8666666666666667,0.025,0.14285714285714285,0.14285714285714285,1.0,0.05357142857142857,0.2,0.2,1.0,0.6170212765957447,0.6551724137931034,0.05263157894736842,0.0425531914893617,0.5,1.0,0.0425531914893617,0.3684210526315789,0.8928571428571429,0.039473684210526314,0.3333333333333333,0.14473684210526316,0.18181818181818182,0.45,0.21428571428571427,0.47946505376344095,0.5204921052631579,0.4810693333333334,0.18404907975460122,0.19736842105263158,0.1724137931034483,0.29442970822281167,9.401550387596899,25.94090909090909,0.26943699731903487,,,,,,,,,,,,,,,,True,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,69401.0,1157,-312.0,2281,2282,591,373,262.0,4563,84.0,133.0,22.0,34.0,27.0,39.0,36.0,91.0,49.0,125.0,13.0,26.0,2.0,3.0,2.0,7.0,44.0,135.0,16.0,10.0,46.0,169.0,349.0,57.0,161.0,105.0,614.0,2718,29.0,45.0,8.0,19.0,16.0,98.0,46.0,100.0,12.0,53.0,25.0,153.0,92.0,246.0,147.0,24.0,3.0,132.0,44.0,12.0,56.0,14.0,70.0,10.0,4.0,23.0,13.0,20.0,154.0,11.0,38.0,2.0,31.0,94.0,16.0,141.0,51.0,192.0,14.0,40.0,32.0,8.0,45.0,3.0,20.0,25.0,7.0,25.0,5.0,70.0,4.0,23.0,43.0,83.0,2.0,6.0,99.0,3.0,11.0,132.0,7.0,53.0,13.0,32.0,1.0,19.0,,12.0,33.0,25.0,3.0,,,153.0,591,5.0,12.0,0.27218934911242604,0.2929936305732484,0.8596491228070176,0.35403726708074534,0.42105263157894735,0.22641509433962265,0.36075949367088606,0.48424068767908307,0.6444444444444445,0.46,0.49901960784313726,0.640625,0.41830065359477125,0.5359649122807018,0.6712328767123288,0.4421965317919075,0.3156862745098039,0.034383954154727794,0.06766917293233082,0.02197802197802198,24.757845796203025,0.6428571428571429,0.25396825396825395,0.02666666666666667,0.13019390581717452,0.048162230671736375,0.11272727272727273,0.038461538461538464,0.12537612838515547,0.045581395348837206,0.058394160583941604,0.053497942386831275,0.03308823529411765,0.03070175438596491,0.06896551724137931,0.11059907834101383,0.107981220657277,0.16095890410958905,0.11165048543689321,0.11594202898550725,0.052830188679245285,0.7575757575757576,0.2607843137254902,0.631578947368421,0.6774193548387096,0.38095238095238093,0.1784313725490196,0.3956043956043956,0.4044943820224719,0.05555555555555555,0.24509803921568626,0.392,0.3951612903225806,0.24489795918367346,0.050980392156862744,0.5,0.5,0.9230769230769231,0.2647058823529412,0.32592592592592595,0.32592592592592595,0.8409090909090909,0.53125,0.6470588235294118,0.13636363636363635,0.046875,0.6666666666666666,0.5,0.25,0.2549019607843137,0.6923076923076923,0.0457516339869281,0.2857142857142857,0.3006535947712418,0.21739130434782608,0.5764705882352941,0.3333333333333333,0.49269039603960396,0.5306784313725491,0.47431959459459455,0.09694793536804308,0.1341772151898734,0.15960912052117263,0.249185667752443,9.19140401146132,26.184472049689433,0.2590968873301184,6.0,24.0,2.0,1.0,4.0,1.0,1.0,1.0,0.008,0.375,0.5,0.006172839506172839,,,,True,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,9300.0,155,-26.0,307,315,132,86,38.0,622,12.0,24.0,1.0,2.0,5.0,9.0,3.0,6.0,2.0,4.0,3.0,4.0,,,1.0,1.0,,3.0,,,2.0,17.0,34.0,3.0,7.0,14.0,57.0,382,1.0,2.0,,,2.0,4.0,8.0,16.0,1.0,3.0,6.0,25.0,14.0,20.0,9.0,2.0,,3.0,,5.0,8.0,8.0,16.0,6.0,2.0,6.0,1.0,1.0,40.0,1.0,3.0,,3.0,5.0,,8.0,4.0,12.0,,10.0,6.0,4.0,2.0,,1.0,,,1.0,,2.0,,,6.0,14.0,,,25.0,1.0,5.0,25.0,1.0,12.0,1.0,,,,,,,,,,,25.0,132,4.0,2.0,0.4117647058823529,0.4375,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5,0.5,0.5,0.524390243902439,0.5,0.5,0.5377358490566038,0.6666666666666666,0.5208333333333334,0.17073170731707318,0.14705882352941177,0.20833333333333334,,15.536723163841808,1.0,,,0.06097560975609756,0.02912621359223301,0.07317073170731707,0.02127659574468085,0.06504065040650407,0.02666666666666667,0.023809523809523808,0.06451612903225806,,0.02702702702702703,,0.037037037037037035,0.15,0.02857142857142857,0.09090909090909091,,,,0.5853658536585366,0.5,0.631578947368421,0.5,0.14634146341463414,0.5,0.5,0.3333333333333333,0.0975609756097561,0.5,0.5,,0.0975609756097561,0.75,0.75,1.0,0.07317073170731707,,,,1.0,0.5,,,,,,0.47368421052631576,0.5555555555555556,0.05263157894736842,1.0,0.10526315789473684,,0.7560975609756098,,0.5469475609756099,0.5701,0.5082710526315789,0.23076923076923078,0.26666666666666666,0.07017543859649122,0.43859649122807015,4.026470588235294,24.057142857142853,0.42996742671009774,,,,,,,,,,,,,,,,True,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,82882.0,1381,-286.0,2725,2738,803,500,315.0,5463,109.0,210.0,7.0,12.0,33.0,62.0,20.0,58.0,30.0,83.0,11.0,25.0,1.0,3.0,2.0,6.0,19.0,66.0,4.0,9.0,27.0,159.0,351.0,30.0,91.0,90.0,498.0,3192,10.0,18.0,2.0,7.0,3.0,29.0,53.0,112.0,11.0,33.0,50.0,189.0,36.0,282.0,78.0,6.0,2.0,64.0,19.0,37.0,137.0,85.0,222.0,64.0,21.0,80.0,13.0,44.0,529.0,6.0,15.0,,38.0,76.0,4.0,118.0,21.0,139.0,5.0,44.0,29.0,15.0,53.0,10.0,38.0,36.0,8.0,15.0,5.0,89.0,4.0,32.0,37.0,85.0,,7.0,110.0,3.0,7.0,123.0,14.0,54.0,14.0,2.0,,1.0,,1.0,2.0,1.0,,,2.0,189.0,803,13.0,14.0,0.11320754716981132,0.11538461538461539,0.8666666666666667,0.32967032967032966,0.2857142857142857,0.3333333333333333,0.33707865168539325,0.452991452991453,0.5555555555555556,0.4732142857142857,0.46153846153846156,0.52,0.4793103448275862,0.501008064516129,0.5576923076923077,0.5431034482758621,0.20588235294117646,0.10541310541310542,0.14285714285714285,0.10344827586206896,18.962722852512155,0.5955056179775281,0.04938271604938271,,0.08607021517553794,0.016286644951140065,0.11275964391691394,0.017045454545454544,0.09344262295081968,0.016496465043205028,0.011869436201780416,0.01818181818181818,0.019417475728155338,0.018050541516245487,0.013333333333333334,0.0661764705882353,0.06048387096774194,0.1184573002754821,0.10276679841897234,0.14285714285714285,0.023696682464454975,0.5,0.4751131221719457,0.5190476190476191,0.6055555555555555,0.08256880733944955,0.13122171945701358,0.3448275862068966,0.38461538461538464,0.05,0.18778280542986425,0.3614457831325301,0.36585365853658536,0.26666666666666666,0.05656108597285068,0.44,0.44,1.0,0.1493212669683258,0.2878787878787879,0.2923076923076923,0.7894736842105263,0.48,0.5833333333333334,,0.12,0.3333333333333333,1.0,0.16,0.42758620689655175,0.532258064516129,0.041379310344827586,0.3333333333333333,0.18620689655172415,0.3333333333333333,0.6809954751131222,0.296875,0.5186261363636365,0.5152675,0.5035881118881118,0.11203319502074689,0.13810741687979539,0.05823293172690763,0.3795180722891566,6.165527065527064,25.314285714285713,0.29467889908256883,1.0,12.0,3.0,,1.0,,,,0.012048192771084338,0.25,1.0,,1.0,0.01098901098901099,0.015151515151515152,True,,,
201159,1610612763,Javaris Crittenton,Javaris Crittenton,201159,MEM,7890.0,132,35.0,255,258,106,77,35.0,513,12.0,23.0,3.0,4.0,9.0,12.0,,4.0,4.0,8.0,,,,,,,2.0,5.0,,2.0,4.0,16.0,35.0,2.0,5.0,14.0,52.0,271,3.0,4.0,,,,6.0,10.0,18.0,2.0,4.0,6.0,32.0,8.0,24.0,6.0,4.0,,5.0,2.0,4.0,4.0,3.0,7.0,2.0,1.0,3.0,1.0,,17.0,2.0,4.0,,4.0,9.0,1.0,14.0,6.0,20.0,,2.0,,2.0,2.0,,1.0,2.0,1.0,1.0,,4.0,,1.0,5.0,10.0,,1.0,16.0,,1.0,20.0,3.0,8.0,2.0,,,,,,,,,,,32.0,106,1.0,1.0,0.25,0.2857142857142857,1.0,0.4,,0.5,0.4,0.45714285714285713,0.75,0.5555555555555556,0.475,0.75,0.5909090909090909,0.5416666666666666,0.75,0.64,0.125,0.11428571428571428,0.17391304347826086,,17.931034482758623,0.5,0.125,,0.1,0.05194805194805195,0.0851063829787234,0.06666666666666667,0.0948905109489051,0.056074766355140186,0.07317073170731707,0.0625,,0.041666666666666664,0.16666666666666666,0.0625,0.08333333333333333,0.14705882352941177,0.05555555555555555,0.18181818181818182,,,0.575,0.5217391304347826,0.631578947368421,0.3333333333333333,0.1,,,,0.2,0.5,0.5,,,,,,0.125,0.4,0.4,1.0,1.0,0.75,,,,,,0.5454545454545454,0.75,,,0.18181818181818182,0.5,0.7,0.4,0.5335250000000001,0.6149666666666668,0.5498113636363636,0.1956521739130435,0.2,0.11538461538461539,0.6153846153846154,5.671428571428572,25.099999999999998,0.41568627450980394,,,,,,1.0,,,,,,0.16666666666666666,,,,True,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,51203.0,853,-158.0,1688,1687,411,264,187.0,3375,51.0,81.0,6.0,12.0,14.0,17.0,4.0,12.0,30.0,66.0,7.0,20.0,1.0,1.0,2.0,5.0,53.0,106.0,14.0,13.0,21.0,85.0,159.0,60.0,126.0,60.0,410.0,1963,7.0,14.0,7.0,15.0,3.0,38.0,22.0,32.0,15.0,26.0,24.0,113.0,66.0,104.0,153.0,6.0,,106.0,53.0,11.0,48.0,16.0,64.0,14.0,2.0,32.0,4.0,12.0,144.0,1.0,14.0,1.0,46.0,103.0,8.0,157.0,16.0,173.0,1.0,13.0,8.0,5.0,38.0,9.0,30.0,24.0,2.0,8.0,2.0,62.0,4.0,12.0,31.0,54.0,1.0,8.0,51.0,2.0,5.0,76.0,10.0,26.0,5.0,3.0,,3.0,,,3.0,1.0,,,,113.0,411,6.0,5.0,0.38823529411764707,0.4024390243902439,0.85,0.47619047619047616,0.4666666666666667,0.5769230769230769,0.47619047619047616,0.5345911949685535,0.5,0.6875,0.6140350877192983,0.603448275862069,0.7672413793103449,0.6456310679611651,0.6333333333333333,0.8014705882352942,0.4421052631578947,0.06918238993710692,0.12345679012345678,0.08333333333333333,19.588173178458288,0.6129032258064516,0.17777777777777778,0.017857142857142856,0.18392857142857144,0.025044722719141325,0.2222222222222222,0.004901960784313725,0.19426336375488917,0.019659239842726082,0.04040404040404041,0.01775147928994083,0.015625,0.005952380952380952,,0.1638418079096045,0.16129032258064516,0.2149122807017544,0.24203821656050956,0.16,0.007751937984496124,0.3333333333333333,0.28421052631578947,0.6296296296296297,0.7183098591549296,0.39215686274509803,0.042105263157894736,0.3333333333333333,0.36363636363636365,0.25,0.23157894736842105,0.45454545454545453,0.45454545454545453,0.4,0.07017543859649122,0.35,0.35,1.0,0.3719298245614035,0.5,0.5,0.8301886792452831,0.41379310344827586,0.5,0.16666666666666666,0.034482758620689655,1.0,1.0,0.4827586206896552,0.29310344827586204,0.8235294117647058,0.08620689655172414,0.4,0.3620689655172414,0.6190476190476191,0.7263157894736842,0.5,0.5308652631578947,0.5535217391304347,0.5052844827586206,0.09539473684210527,0.14857142857142858,0.09268292682926829,0.275609756097561,9.100628930817612,25.491269841269844,0.24348341232227488,6.0,27.0,3.0,,15.0,3.0,,,,0.42857142857142855,0.8333333333333334,0.023255813953488372,,,,True,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,7576.0,126,-10.0,251,256,129,97,29.0,507,3.0,7.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,,,1.0,4.0,5.0,14.0,,3.0,6.0,5.0,10.0,6.0,20.0,1.0,29.0,294,3.0,6.0,,,,6.0,2.0,4.0,4.0,10.0,1.0,17.0,4.0,6.0,18.0,2.0,,14.0,5.0,,2.0,4.0,6.0,1.0,3.0,2.0,,,16.0,2.0,7.0,2.0,4.0,18.0,2.0,24.0,11.0,35.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,,2.0,,8.0,1.0,4.0,11.0,20.0,,2.0,10.0,,4.0,5.0,1.0,1.0,2.0,,,,,,,,,,,17.0,129,1.0,2.0,0.4,0.5,1.0,0.3,,0.4,0.3,0.5,0.5,0.5,0.4666666666666667,0.5,0.5714285714285714,0.453125,0.5,0.53125,0.6666666666666666,,,,13.6518771331058,0.5,0.18181818181818182,0.125,0.2465753424657534,0.09090909090909091,0.11428571428571428,0.05,0.2037037037037037,0.07692307692307693,0.08333333333333333,0.26666666666666666,,0.03571428571428571,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.14705882352941177,0.15384615384615385,,0.05555555555555555,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.03333333333333333,1.0,1.0,,0.06666666666666667,0.5,0.5,,0.2,0.16666666666666666,0.16666666666666666,1.0,0.4666666666666667,0.35714285714285715,0.35714285714285715,1.0,0.8333333333333334,0.4,0.5,,,,,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.25,0.42857142857142855,0.5,0.9,0.35714285714285715,0.518298275862069,0.477225,0.5253961538461538,0.03333333333333333,0.1,0.20689655172413793,0.5862068965517241,5.21,25.404999999999994,0.5139442231075697,,,,,,,,,,,,,,,,True,,,
2198,1610612763,Kwame Brown,Kwame Brown,2198,MEM,3484.0,58,11.0,109,108,52,20,14.0,217,3.0,4.0,,1.0,3.0,4.0,2.0,5.0,,1.0,,,,,,,,,,,,5.0,10.0,,,,10.0,104,1.0,3.0,,,,2.0,5.0,7.0,,,,10.0,6.0,4.0,,,,,,,4.0,,4.0,,,3.0,,1.0,8.0,2.0,3.0,1.0,4.0,3.0,2.0,9.0,6.0,15.0,,,,,3.0,1.0,1.0,1.0,,2.0,,4.0,,3.0,5.0,7.0,1.0,,8.0,2.0,1.0,4.0,,1.0,1.0,3.0,,2.0,,1.0,3.0,3.0,,,,10.0,52,,1.0,0.6,0.6,,,,,,0.5,0.3333333333333333,0.7142857142857143,0.5,0.3333333333333333,0.7142857142857143,0.4166666666666667,0.3333333333333333,0.625,,,,,12.698412698412698,0.75,0.6666666666666666,0.16666666666666666,0.06818181818181818,0.09090909090909091,0.26666666666666666,0.125,0.11864406779661017,0.10204081632653061,0.09090909090909091,,0.15384615384615385,0.25,,0.14285714285714285,,0.045454545454545456,0.25,0.3333333333333333,,1.0,0.4,0.75,0.75,0.6666666666666666,0.5,0.4,0.4,0.5,0.1,,,,,,,,,,,,0.3333333333333333,,,,,,,0.5714285714285714,0.75,,,,,0.4,,0.45086000000000004,0.51285,0.4746428571428571,0.09090909090909091,0.09090909090909091,0.2,1.0,6.93,,0.47706422018348627,,,,,,,,,,,,,,,,True,,,
2215,1610612763,Jason Collins,Jason Collins,2215,MEM,11853.0,198,-72.0,386,389,152,90,46.0,775,5.0,9.0,2.0,3.0,3.0,5.0,3.0,6.0,2.0,6.0,,,,,,,,1.0,,,,10.0,21.0,,1.0,8.0,28.0,448,2.0,3.0,,,4.0,8.0,4.0,8.0,,,5.0,13.0,14.0,6.0,,4.0,,1.0,,,,2.0,2.0,2.0,,,,,6.0,2.0,7.0,,4.0,15.0,1.0,20.0,9.0,29.0,,2.0,1.0,1.0,6.0,,3.0,6.0,,3.0,,12.0,3.0,5.0,22.0,36.0,1.0,5.0,16.0,1.0,3.0,17.0,3.0,8.0,2.0,8.0,,6.0,,2.0,8.0,5.0,1.0,1.0,2.0,13.0,152,5.0,2.0,0.7,0.875,,,,,,0.47619047619047616,0.6666666666666666,0.5,0.45454545454545453,0.6666666666666666,0.5,0.4827586206896552,0.6666666666666666,0.5,0.045454545454545456,,,,9.382151029748284,0.5,0.07142857142857142,,0.1271186440677966,0.05303030303030303,0.08333333333333333,0.03225806451612903,0.1144578313253012,0.04639175257731959,0.044444444444444446,0.08571428571428572,0.038461538461538464,0.0425531914893617,,0.08571428571428572,0.2857142857142857,0.041666666666666664,0.075,0.125,,0.625,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.6,0.2727272727272727,0.5,0.5,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.045454545454545456,,,,1.0,0.6666666666666666,,,,,,0.625,0.6,,,,,0.45454545454545453,,0.46452272727272725,0.58335,0.49926249999999994,0.2962962962962963,0.3076923076923077,0.2857142857142857,0.4642857142857143,7.99047619047619,30.1,0.39378238341968913,,,,,,,,,,,,,,,,True,,,
2434,1610612763,Juan Carlos Navarro,Juan Carlos Navarro,2434,MEM,38509.0,642,-194.0,1276,1283,429,285,146.0,2559,18.0,34.0,2.0,4.0,5.0,9.0,17.0,41.0,5.0,22.0,8.0,24.0,,1.0,,6.0,42.0,105.0,7.0,16.0,35.0,40.0,97.0,50.0,129.0,39.0,269.0,1530,5.0,11.0,1.0,8.0,2.0,15.0,10.0,26.0,16.0,41.0,21.0,89.0,22.0,58.0,132.0,6.0,2.0,103.0,42.0,3.0,43.0,13.0,56.0,8.0,5.0,30.0,5.0,8.0,125.0,5.0,8.0,,21.0,33.0,,54.0,13.0,67.0,1.0,12.0,6.0,6.0,30.0,4.0,18.0,12.0,3.0,12.0,3.0,42.0,3.0,10.0,7.0,24.0,1.0,,47.0,2.0,9.0,45.0,1.0,10.0,9.0,,,,,,,,,,,89.0,429,6.0,8.0,0.275,0.2972972972972973,0.88,0.3875968992248062,0.125,0.3902439024390244,0.3937007874015748,0.41237113402061853,0.45454545454545453,0.38461538461538464,0.5088495575221239,0.34210526315789475,0.5074626865671642,0.5426829268292683,0.375,0.5569620253164557,0.5707964601769911,0.030927835051546393,0.029411764705882353,0.024390243902439025,19.97226074895978,0.7142857142857143,,,0.08571428571428572,0.019559902200488997,0.13548387096774195,0.026737967914438502,0.1,0.02181208053691275,0.026845637583892617,0.007692307692307693,0.023076923076923078,0.02054794520547945,0.04878048780487805,0.05172413793103448,0.09090909090909091,0.10810810810810811,0.12727272727272726,0.15555555555555556,0.0078125,,0.1504424778761062,0.5294117647058824,0.5454545454545454,0.2777777777777778,0.18141592920353983,0.4146341463414634,0.425,0.17647058823529413,0.09734513274336283,0.22727272727272727,0.23809523809523808,0.6,0.10619469026548672,0.3333333333333333,0.3333333333333333,1.0,0.4646017699115044,0.4,0.4117647058823529,0.8571428571428571,0.21052631578947367,0.5,,0.05263157894736842,,,0.3684210526315789,0.13432835820895522,0.5555555555555556,0.08955223880597014,,0.5223880597014925,0.45714285714285713,0.7212389380530974,0.4077669902912621,0.5171852678571429,0.5015035714285715,0.4952392307692308,0.05063291139240506,0.09433962264150944,0.055762081784386616,0.3308550185873606,8.050515463917527,25.311627906976742,0.33620689655172414,1.0,18.0,,,2.0,2.0,,,0.045454545454545456,0.14285714285714285,1.0,0.015267175572519083,3.0,0.023255813953488372,0.02857142857142857,True,,,
