EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,on
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,64854.0,1081,-310.0,2010,2016,460,483,187,4026,59.0,90.0,12.0,21.0,11.0,17.0,16.0,65.0,76.0,181.0,3.0,11.0,2.0,11.0,24.0,2.0,2.0,151,336,14.0,35.0,59.0,403,2236,15.0,35.0,2.0,7.0,37.0,32,66,4.0,16.0,80,232.0,70,42.0,16.0,24.0,11.0,20.0,20.0,12.0,32,8.0,4.0,13.0,3.0,4.0,76,16.0,28.0,1.0,33.0,92,7.0,132,45.0,177,6.0,21,15.0,6.0,17.0,5.0,8.0,30.0,3.0,9.0,9.0,47.0,3.0,8.0,55.0,90,5.0,7.0,89,10.0,9.0,98.0,14.0,49.0,7.0,22.0,16.0,1.0,5.0,22.0,11.0,5.0,9.0,80,460,9.0,4.0,0.7682119205298014,0.8111888111888111,1.0,0.4,0.4,0.4494047619047619,0.42857142857142855,0.48484848484848486,0.4636118598382749,0.40540540540540543,0.45714285714285713,0.48789346246973364,0.4625,0.5194805194805194,0.09433962264150944,0.05952380952380952,0.13333333333333333,0.1076923076923077,0.0055248618784530384,20.664869721473494,0.3617021276595745,0.09210526315789473,0.016666666666666666,0.1348973607038123,0.040875912408759124,0.13636363636363635,0.05904059040590406,0.13528138528138528,0.04602510460251046,0.0949367088607595,0.043209876543209874,0.01643835616438356,0.0761904761904762,0.13559322033898305,0.1902439024390244,0.09666666666666666,0.13068181818181818,0.15151515151515152,0.03278688524590164,0.5,0.24258760107816713,0.6555555555555556,0.7564102564102564,0.711864406779661,0.1752021563342318,0.24615384615384617,0.27586206896551724,0.625,0.48787061994609165,0.4198895027624309,0.4222222222222222,0.8421052631578947,0.029649595687331536,0.2727272727272727,0.2727272727272727,1.0,0.0646900269541779,0.4583333333333333,0.4583333333333333,1.0,0.5675675675675675,0.5714285714285714,0.25,0.05405405405405406,0.24285714285714285,0.6470588235294118,0.02857142857142857,0.02857142857142857,0.33692722371967654,0.4583333333333333,0.4498668463611859,0.48935,0.43236142857142845,0.1206896551724138,0.1320754716981132,0.09181141439205956,0.19851116625310175,11.782440476190478,24.500000000000004,0.22885572139303484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,77503.0,1292,-274.0,2459,2448,594,641,274,4907,44.0,77.0,5.0,7.0,10.0,19.0,6.0,28.0,36.0,88.0,8.0,26.0,5.0,58.0,168.0,12.0,39.0,86,193,66.0,194.0,43.0,413,2740,8.0,13.0,15.0,4.0,35.0,18,47,44.0,17.0,98,18.0,154,144.0,2.0,165.0,58.0,9.0,160.0,34.0,194,24.0,10.0,59.0,12.0,89.0,422,3.0,8.0,,25.0,56,1.0,82,11.0,93,3.0,50,41.0,9.0,47.0,8.0,38.0,19.0,4.0,9.0,3.0,66.0,3.0,22.0,27.0,66,1.0,2.0,43,1.0,5.0,48.0,4.0,20.0,5.0,3.0,3.0,,,4.0,1.0,,,98,594,15.0,6.0,0.10465116279069768,0.10588235294117647,0.7272727272727273,0.3402061855670103,0.34554973821989526,0.44559585492227977,0.6153846153846154,0.3829787234042553,0.4780361757105943,0.5535714285714286,0.44505494505494503,0.5036764705882353,0.5833333333333334,0.49,0.5012919896640827,0.046632124352331605,0.09090909090909091,0.07142857142857142,,17.10573800072176,0.7121212121212122,0.012195121951219513,,0.07197943444730077,0.00922722029988466,0.08992805755395683,0.010273972602739725,0.07670454545454546,0.009490940465918895,0.022935779816513763,0.008403361344537815,0.0024330900243309003,0.00847457627118644,0.07272727272727272,0.05116279069767442,0.08454810495626822,0.06735751295336788,0.1411764705882353,0.013888888888888888,0.25,0.19896640826873385,0.5714285714285714,0.6285714285714286,0.09090909090909091,0.07235142118863049,0.21428571428571427,0.23076923076923078,,0.22739018087855298,0.4090909090909091,0.4090909090909091,0.1388888888888889,0.06718346253229975,0.3076923076923077,0.3076923076923077,0.875,0.43410852713178294,0.34523809523809523,0.34523809523809523,0.7068965517241379,0.25,0.7142857142857143,0.2,0.42857142857142855,0.2087912087912088,0.5263157894736842,0.054945054945054944,0.42857142857142855,0.7002583979328165,0.3515151515151515,0.5077488250652741,0.5279452380952381,0.48040444444444447,0.04962779156327544,0.09569377990430622,0.0847457627118644,0.23728813559322035,10.0440414507772,25.404123711340215,0.24156161041073607,1.0,3.0,2.0,4.0,13.0,5.0,15.0,54.0,3.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3409090909090909,0.017857142857142856,0.10714285714285714,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,,,,,,,,,,,,True
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,177802.0,2963,-593.0,5554,5565,1512,1524,596,11119,110.0,181.0,12.0,24.0,32.0,55.0,43.0,105.0,132.0,352.0,38.0,83.0,28.0,97.0,250.0,21.0,78.0,285,638,135.0,333.0,155.0,1130,6175,21.0,57.0,29.0,9.0,90.0,66,169,106.0,65.0,302,294.0,276,369.0,14.0,245.0,97.0,44.0,197.0,79.0,276,63.0,16.0,95.0,12.0,90.0,631,13.0,40.0,2.0,75.0,160,63.0,298,55.0,353,9.0,87,58.0,29.0,116.0,33.0,80.0,75.0,4.0,36.0,20.0,191.0,12.0,38.0,99.0,187,4.0,4.0,196,4.0,20.0,197.0,14.0,75.0,24.0,14.0,12.0,,2.0,14.0,7.0,1.0,6.0,302,1512,31.0,23.0,0.5157894736842106,0.5287769784172662,0.9111111111111111,0.40540540540540543,0.4115853658536585,0.44670846394984326,0.3684210526315789,0.3905325443786982,0.5020597322348095,0.47093023255813954,0.4309090909090909,0.5312204351939451,0.4891304347826087,0.48083067092651754,0.3429454170957775,0.06896551724137931,0.143646408839779,0.08571428571428572,0.02556818181818182,19.983974358974358,0.6073298429319371,0.32142857142857145,0.010256410256410256,0.087527352297593,0.0205761316872428,0.11194029850746269,0.019938650306748466,0.09407526020816653,0.020416024653312787,0.03564356435643564,0.018404907975460124,0.01368421052631579,0.02390438247011952,0.07578558225508318,0.08064516129032258,0.09987357774968394,0.11727078891257996,0.09950248756218906,0.01859504132231405,0.5,0.18640576725025745,0.6077348066298343,0.7096774193548387,0.5272727272727272,0.10813594232749743,0.4095238095238095,0.4479166666666667,0.4186046511627907,0.36251287332646753,0.375,0.3848396501457726,0.5378787878787878,0.0854788877445932,0.4578313253012048,0.4578313253012048,1.0,0.25746652935118436,0.388,0.3911290322580645,0.8762886597938144,0.27906976744186046,0.5,0.25,0.2441860465116279,0.2,0.5818181818181818,0.10181818181818182,0.28363636363636363,0.529351184346035,0.39591836734693875,0.4793857068607068,0.4775592307692308,0.46686417910447753,0.07357212003872217,0.1072961373390558,0.07964601769911504,0.2672566371681416,12.051880877742944,25.47057057057057,0.2722362261433201,4.0,8.0,11.0,9.0,24.0,13.0,35.0,36.0,5.0,7.0,10.0,,,0.4482758620689655,0.330188679245283,0.006666666666666667,0.09302325581395349,0.5,1.0,0.42857142857142855,1.0,0.39285714285714285,0.3076923076923077,2.0,1.0,2.0,1.0,0.006006006006006006,0.008,0.0029940119760479044,,,,,True
1890,1610612748,Shawn Marion,Shawn Marion,1890,MIA,23372.0,390,-41.0,747,746,170,229,73,1493,37.0,63.0,9.0,21.0,7.0,8.0,15.0,46.0,5.0,10.0,3.0,9.0,2.0,2.0,9.0,,2.0,57,119,5.0,18.0,20.0,149,820,11.0,28.0,,5.0,27.0,9,20,4.0,1.0,22,74.0,40,15.0,10.0,9.0,2.0,12.0,17.0,10.0,27,8.0,2.0,7.0,3.0,7.0,64,7.0,29.0,,22.0,54,11.0,87,36.0,123,8.0,22,15.0,7.0,10.0,2.0,8.0,13.0,3.0,2.0,5.0,23.0,4.0,8.0,15.0,22,,1.0,18,1.0,,24.0,2.0,12.0,1.0,12.0,8.0,,4.0,12.0,9.0,1.0,,22,170,2.0,,0.6491228070175439,0.7115384615384616,1.0,0.2777777777777778,0.2777777777777778,0.4789915966386555,0.39285714285714285,0.45,0.4708029197080292,0.39285714285714285,0.4375,0.5033783783783784,0.43548387096774194,0.44,0.13138686131386862,0.10084033613445378,0.15873015873015872,0.043478260869565216,,20.430107526881724,0.43478260869565216,0.44,,0.22594142259414227,0.11196911196911197,0.23404255319148937,0.07526881720430108,0.22822822822822822,0.10227272727272728,0.1527777777777778,0.1076923076923077,0.09016393442622951,0.08,0.18333333333333332,0.171875,0.2782608695652174,0.2647058823529412,0.15384615384615385,0.12698412698412698,0.75,0.45985401459854014,0.5873015873015873,0.6981132075471698,0.6486486486486487,0.3357664233576642,0.32608695652173914,0.3409090909090909,0.5333333333333333,0.072992700729927,0.5,0.5,1.0,0.06569343065693431,0.3333333333333333,0.3333333333333333,1.0,0.06569343065693431,0.2222222222222222,0.2222222222222222,1.0,0.75,0.42857142857142855,0.2222222222222222,,0.3333333333333333,0.875,0.08333333333333333,0.08333333333333333,0.5912408759124088,0.2222222222222222,0.49833978102189785,0.53257,0.4751125,0.08163265306122448,0.09302325581395349,0.18120805369127516,0.1476510067114094,5.021848739495799,24.22222222222222,0.22757697456492637,,,1.0,,,,1.0,,,,,,,,0.25,0.05555555555555555,,,,,,0.5,,,,1.0,,,,,,,,,True
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,22554.0,376,-43.0,689,684,247,209,76,1373,15.0,35.0,4.0,9.0,1.0,3.0,4.0,17.0,16.0,30.0,,,,,,,,35,82,,,46.0,116,768,4.0,12.0,,5.0,13.0,9,24,,11.0,29,46.0,24,,4.0,,,9.0,8.0,2.0,10,2.0,,3.0,2.0,3.0,22,7.0,15.0,,11.0,24,10.0,45,22.0,67,4.0,10,7.0,3.0,13.0,,5.0,16.0,,8.0,6.0,29.0,5.0,12.0,27.0,55,7.0,7.0,51,5.0,6.0,65.0,5.0,29.0,6.0,7.0,7.0,,,7.0,5.0,1.0,2.0,29,247,7.0,5.0,0.6571428571428571,0.696969696969697,,,,0.4268292682926829,0.3333333333333333,0.375,0.4268292682926829,0.3333333333333333,0.375,0.5178571428571429,0.43333333333333335,0.453125,,0.10975609756097561,0.22857142857142856,0.058823529411764705,,18.193548387096776,0.4482758620689655,0.3333333333333333,,0.12307692307692308,0.06726457399103139,0.12359550561797752,0.08433734939759036,0.12323943661971831,0.0718954248366013,0.10144927536231885,0.05357142857142857,0.05102040816326531,0.09523809523809523,0.10416666666666667,0.0975609756097561,0.14150943396226415,0.07142857142857142,0.21212121212121213,0.10526315789473684,0.7142857142857143,0.4268292682926829,0.42857142857142855,0.5555555555555556,0.5333333333333333,0.2073170731707317,0.23529411764705882,0.25,0.25,0.36585365853658536,0.5333333333333333,0.5333333333333333,0.875,,,,,,,,,0.75,0.4444444444444444,0.25,,0.125,0.3333333333333333,,,0.4268292682926829,,0.4661731707317074,0.52926,0.4147416666666666,0.27358490566037735,0.27358490566037735,0.11206896551724138,0.25,8.2,,0.3584905660377358,,,,,,,,,,,,,,,,0.05,,,,,,,,,,2.0,1.0,,,,,,,,True
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,62391.0,1040,-164.0,1918,1910,534,492,185,3828,20.0,48.0,1.0,3.0,7.0,14.0,12.0,29.0,41.0,89.0,10.0,20.0,6.0,38.0,104.0,4.0,30.0,73,166,48.0,124.0,72.0,362,2130,2.0,8.0,6.0,4.0,17.0,14,29,36.0,43.0,92,40.0,106,102.0,,103.0,38.0,13.0,94.0,50.0,144,34.0,16.0,19.0,11.0,64.0,338,3.0,5.0,1.0,18.0,60,4.0,82,9.0,91,3.0,35,23.0,12.0,26.0,4.0,16.0,17.0,2.0,10.0,1.0,43.0,2.0,11.0,42.0,72,,3.0,75,1.0,8.0,80.0,2.0,21.0,20.0,3.0,1.0,,2.0,3.0,1.0,,,92,534,7.0,19.0,0.273972602739726,0.273972602739726,0.7083333333333334,0.3870967741935484,0.3902439024390244,0.4397590361445783,0.25,0.4827586206896552,0.5,0.4642857142857143,0.3769230769230769,0.5501519756838906,0.5,0.5111111111111111,0.42758620689655175,0.0783132530120482,0.20833333333333334,,0.033707865168539325,17.464788732394364,0.6046511627906976,0.06451612903225806,0.016666666666666666,0.09063444108761329,0.007776049766718507,0.07758620689655173,0.01276595744680851,0.087248322147651,0.009111617312072893,0.02,0.005813953488372093,0.003115264797507788,0.016574585635359115,0.0707070707070707,0.09844559585492228,0.0996309963099631,0.07407407407407407,0.08571428571428572,0.020134228187919462,0.3333333333333333,0.16551724137931034,0.4166666666666667,0.5263157894736842,0.05,0.1,0.41379310344827586,0.41379310344827586,0.08333333333333333,0.30689655172413793,0.4606741573033708,0.47674418604651164,0.43902439024390244,0.06896551724137931,0.5,0.5,1.0,0.3586206896551724,0.36538461538461536,0.36538461538461536,0.631578947368421,0.21428571428571427,0.3333333333333333,,0.2857142857142857,0.2153846153846154,0.5,0.09230769230769231,0.46153846153846156,0.593103448275862,0.36893203883495146,0.4866217993079585,0.48798888888888886,0.4928343750000001,0.06796116504854369,0.11351351351351352,0.04696132596685083,0.2541436464088398,11.633734939759037,24.98306451612903,0.278415015641293,2.0,2.0,1.0,1.0,6.0,3.0,7.0,42.0,1.0,4.0,,,,0.5,0.19444444444444445,,0.14285714285714285,1.0,1.0,0.25,1.0,0.16666666666666666,0.2,,,,,,,,,,,,True
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,62609.0,1043,-238.0,1970,1964,505,606,219,3934,27.0,48.0,2.0,6.0,8.0,16.0,13.0,36.0,44.0,110.0,14.0,42.0,13.0,50.0,135.0,11.0,36.0,84,194,64.0,177.0,31.0,391,2233,8.0,16.0,11.0,7.0,29.0,16,44,49.0,13.0,90,88.0,80,174.0,6.0,134.0,50.0,20.0,24.0,27.0,51,21.0,6.0,10.0,4.0,10.0,129,3.0,13.0,1.0,34.0,94,3.0,131,17.0,148,9.0,17,13.0,4.0,25.0,4.0,21.0,14.0,4.0,4.0,4.0,39.0,3.0,9.0,72.0,132,,1.0,33,1.0,4.0,40.0,3.0,18.0,2.0,5.0,5.0,,,5.0,1.0,,1.0,90,505,21.0,2.0,0.5238095238095238,0.5432098765432098,0.90625,0.3615819209039548,0.36363636363636365,0.4329896907216495,0.5,0.36363636363636365,0.48517520215633425,0.4074074074074074,0.41397849462365593,0.5025706940874036,0.453125,0.44554455445544555,0.477088948787062,0.10309278350515463,0.125,0.2222222222222222,0.05454545454545454,19.296663660955815,0.6410256410256411,0.037037037037037035,0.014705882352941176,0.1441717791411043,0.0188953488372093,0.14847161572052403,0.01090909090909091,0.1452894438138479,0.016614745586708203,0.03664921465968586,0.005747126436781609,0.015479876160990712,0.009216589861751152,0.09405940594059406,0.10382513661202186,0.20973782771535582,0.13836477987421383,0.17142857142857143,0.04591836734693878,0.2,0.1293800539083558,0.5625,0.6428571428571429,0.5555555555555556,0.09703504043126684,0.3611111111111111,0.4642857142857143,0.3076923076923077,0.29649595687331537,0.4,0.4230769230769231,0.5681818181818182,0.11320754716981132,0.3333333333333333,0.35,0.9285714285714286,0.3638814016172507,0.37037037037037035,0.37037037037037035,0.9,0.2222222222222222,0.3333333333333333,0.5,0.4074074074074074,0.17204301075268819,0.5,0.13978494623655913,0.3870967741935484,0.6064690026954178,0.373134328358209,0.48547750677506774,0.4525060000000001,0.48145384615384623,0.04909560723514212,0.0861244019138756,0.0741687979539642,0.23017902813299232,12.539175257731959,25.262146892655377,0.2563451776649746,,,5.0,2.0,10.0,2.0,15.0,18.0,1.0,,,,,0.18181818181818182,0.30612244897959184,0.017241379310344827,,,,0.18181818181818182,,0.38461538461538464,0.2777777777777778,2.0,1.0,,,0.011299435028248588,,0.0056179775280898875,0.047619047619047616,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,77271.0,1288,-188.0,2474,2484,825,754,276,4958,132.0,200.0,15.0,23.0,53.0,80.0,40.0,99.0,102.0,264.0,1.0,5.0,1.0,12.0,48.0,3.0,27.0,274,563,13.0,53.0,256.0,843,2786,25.0,50.0,4.0,17.0,70.0,102,204,28.0,126.0,345,134.0,414,12.0,20.0,43.0,12.0,28.0,172.0,51.0,223,30.0,21.0,87.0,24.0,61.0,497,7.0,25.0,,27.0,87,2.0,116,32.0,148,9.0,51,27.0,24.0,84.0,30.0,52.0,68.0,9.0,32.0,11.0,152.0,8.0,55.0,42.0,97,5.0,12.0,236,1.0,7.0,339.0,29.0,140.0,43.0,24.0,17.0,3.0,4.0,25.0,9.0,1.0,,345,825,11.0,35.0,0.24452554744525548,0.2537878787878788,0.3076923076923077,0.24528301886792453,0.2708333333333333,0.4866785079928952,0.5,0.5,0.476461038961039,0.49074074074074076,0.47198275862068967,0.5454545454545454,0.5655737704918032,0.5586319218241043,0.08603896103896104,0.0497335701598579,0.11,0.04040404040404041,0.007575757575757576,32.88062902072909,0.5526315789473685,0.020833333333333332,,0.11225806451612903,0.0294811320754717,0.09407665505226481,0.029045643153526972,0.10734463276836158,0.02938475665748393,0.04072398190045249,0.03827751196172249,0.019138755980861243,0.027624309392265192,0.1038961038961039,0.07389162561576355,0.14076246334310852,0.08737864077669903,0.1111111111111111,0.03146853146853147,0.36,0.3246753246753247,0.66,0.7415730337078652,0.26515151515151514,0.16071428571428573,0.40404040404040403,0.42105263157894735,0.075,0.42857142857142855,0.38636363636363635,0.3893129770992366,0.28431372549019607,0.008116883116883116,0.2,0.2,,0.07792207792207792,0.25,0.2553191489361702,0.3333333333333333,0.42592592592592593,0.6521739130434783,0.26666666666666666,0.05555555555555555,0.3448275862068966,0.6625,0.004310344827586207,0.11637931034482758,0.4107142857142857,0.27906976744186046,0.46843057377049185,0.4727704545454545,0.46426563876651994,0.1939477303988996,0.20771513353115728,0.0830367734282325,0.4092526690391459,10.331616341030202,28.63962264150943,0.33346806790622474,,1.0,,1.0,5.0,1.0,5.0,27.0,5.0,,3.0,1.0,1.0,0.25,0.17857142857142858,0.03333333333333333,0.018518518518518517,,,0.3333333333333333,1.0,,0.18518518518518517,1.0,1.0,2.0,,0.018867924528301886,0.020833333333333332,0.018867924528301886,,1.0,1.0,,True
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,36083.0,601,-104.0,1120,1134,299,320,136,2254,28.0,46.0,8.0,18.0,9.0,13.0,6.0,17.0,38.0,83.0,3.0,5.0,2.0,,3.0,,2.0,72,146,3.0,8.0,41.0,194,1244,12.0,27.0,,4.0,28.0,17,37,4.0,14.0,51,104.0,40,9.0,14.0,3.0,,6.0,28.0,5.0,33,3.0,2.0,12.0,3.0,13.0,71,9.0,25.0,1.0,22.0,58,11.0,91,35.0,126,3.0,15,10.0,5.0,6.0,4.0,5.0,8.0,,1.0,1.0,14.0,2.0,1.0,22.0,39,3.0,2.0,35,,4.0,48.0,4.0,24.0,2.0,23.0,14.0,4.0,5.0,25.0,18.0,,,51,299,3.0,2.0,0.7222222222222222,0.8,1.0,0.375,0.375,0.4931506849315068,0.4444444444444444,0.4594594594594595,0.4967532467532468,0.4444444444444444,0.45121951219512196,0.5511363636363636,0.5,0.53125,0.05194805194805195,0.0410958904109589,0.10869565217391304,0.058823529411764705,,14.809041309431022,0.42857142857142855,0.2894736842105263,0.022222222222222223,0.16524216524216523,0.05952380952380952,0.1375,0.08653846153846154,0.15655577299412915,0.0648854961832061,0.061946902654867256,0.05434782608695652,0.06046511627906977,0.08860759493670886,0.14285714285714285,0.18888888888888888,0.16666666666666666,0.13157894736842105,0.15217391304347827,0.041666666666666664,0.72,0.2987012987012987,0.6086956521739131,0.6829268292682927,0.5714285714285714,0.11038961038961038,0.35294117647058826,0.375,0.5,0.538961038961039,0.4578313253012048,0.4578313253012048,0.868421052631579,0.032467532467532464,0.6,0.6,1.0,0.01948051948051948,,,,0.6666666666666666,0.4444444444444444,0.125,,0.3170731707317073,0.6923076923076923,0.04878048780487805,0.04878048780487805,0.35064935064935066,,0.45941363636363647,0.4790391304347826,0.45482317073170736,0.13793103448275862,0.14457831325301204,0.14432989690721648,0.26288659793814434,11.997260273972607,23.612500000000004,0.2669642857142857,,,1.0,,,,1.0,,,,,2.0,1.0,,0.25,0.08,,,,,,0.5,,,,2.0,1.0,,,,,,,1.0,True
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,42048.0,701,-174.0,1288,1289,312,328,134,2577,39.0,77.0,12.0,30.0,6.0,17.0,15.0,41.0,50.0,135.0,,2.0,,1.0,8.0,,5.0,104,253,1.0,10.0,36.0,247,1420,15.0,35.0,,6.0,36.0,17,45,5.0,7.0,41,152.0,56,3.0,22.0,7.0,1.0,21.0,17.0,6.0,23,2.0,4.0,10.0,1.0,6.0,52,11.0,38.0,1.0,16.0,67,10.0,93,50.0,143,8.0,14,9.0,5.0,13.0,2.0,7.0,16.0,3.0,6.0,4.0,29.0,5.0,3.0,46.0,89,10.0,6.0,46,1.0,8.0,51.0,7.0,28.0,1.0,5.0,2.0,1.0,2.0,5.0,,,1.0,41,312,7.0,1.0,0.7307692307692307,0.8172043010752689,1.0,0.1,0.1111111111111111,0.41106719367588934,0.42857142857142855,0.37777777777777777,0.4011406844106464,0.42857142857142855,0.34,0.43333333333333335,0.46153846153846156,0.37272727272727274,0.03802281368821293,0.08300395256916997,0.12987012987012986,0.12195121951219512,0.044444444444444446,21.76022176022176,0.4482758620689655,0.18867924528301888,0.022727272727272728,0.1654320987654321,0.07802874743326489,0.11510791366906475,0.07482993197278912,0.15257352941176472,0.07728706624605679,0.13559322033898305,0.0990990990990991,0.04263565891472868,0.07339449541284404,0.22321428571428573,0.16037735849056603,0.13368983957219252,0.10891089108910891,0.13157894736842105,0.05925925925925926,,0.29277566539923955,0.5064935064935064,0.582089552238806,0.5897435897435898,0.155893536121673,0.36585365853658536,0.4166666666666667,0.4,0.5133079847908745,0.37037037037037035,0.3875968992248062,0.94,0.0076045627376425855,,,,0.030418250950570342,0.125,0.125,1.0,0.8571428571428571,0.4,0.08333333333333333,,0.34,0.35294117647058826,,0.1,0.33079847908745247,0.14285714285714285,0.4454606870229007,0.5339387096774192,0.4357397959183674,0.09859154929577464,0.10218978102189781,0.145748987854251,0.1659919028340081,11.526482213438735,26.5,0.2422360248447205,,,,,,,,,1.0,,,,,,,0.07894736842105263,,,,,,,,,,1.0,,,,,,,,,True
