EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3Frequency,ShortMidRangeAssists,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,Technical Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Arc3PctBlocked,DefensiveGoaltends,BlockedCorner3,3SecondViolations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,13600.0,227.0,-17.0,473.0,474,234.0,196,50.0,947,22.0,33.0,5.0,7.0,13.0,21.0,3.0,9.0,5.0,12.0,2.0,13.0,1.0,8.0,9.0,24.0,3.0,14.0,30.0,54.0,11.0,37.0,34.0,127.0,522.0,5.0,8.0,1.0,11.0,16.0,31.0,4.0,22.0,11.0,55.0,50.0,10.0,33.0,4.0,24.0,9.0,8.0,1.0,5.0,11.0,16.0,8.0,3.0,3.0,2.0,43.0,3.0,7.0,1.0,6.0,21.0,11.0,38.0,11.0,49.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,9.0,2.0,10.0,23.0,1.0,6.0,25.0,43.0,1.0,21.0,1.0,2.0,2.0,2.0,2.0,55.0,234.0,3.0,1.0,0.8333333333333334,0.8928571428571429,1.0,0.2972972972972973,0.18181818181818182,0.2972972972972973,0.5555555555555556,0.625,0.5161290322580645,0.510989010989011,0.625,0.41509433962264153,0.5669642857142857,0.6111111111111112,0.4583333333333333,0.4065934065934066,0.02702702702702703,0.14814814814814814,0.21212121212121213,0.1111111111111111,0.07692307692307693,22.830188679245285,0.3333333333333333,0.4782608695652174,0.05,0.13815789473684212,0.0546875,0.10344827586206896,0.037037037037037035,0.12857142857142856,0.04784688995215311,0.0196078431372549,0.037037037037037035,0.1,0.03389830508474576,0.045454545454545456,0.15384615384615385,0.1794871794871795,0.09836065573770492,0.10256410256410256,0.10526315789473684,0.05,1.0,0.3626373626373626,0.6666666666666666,0.8461538461538461,0.8636363636363636,0.0989010989010989,0.3333333333333333,0.375,0.3333333333333333,0.13186813186813187,0.4166666666666667,0.4166666666666667,1.0,0.14285714285714285,0.15384615384615385,0.16666666666666666,1.0,0.26373626373626374,0.375,0.375,1.0,0.875,0.7142857142857143,0.6,0.39622641509433965,0.6190476190476191,0.1509433962264151,0.125,0.2641509433962264,0.21428571428571427,0.7692307692307693,0.375,0.5305258241758241,0.54825,0.5232867924528302,0.1891891891891892,0.28378378378378377,0.08661417322834646,0.4330708661417323,5.749999999999999,24.767567567567568,0.49471458773784355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101144,1610612743,Von Wafer,Von Wafer,101144,DEN,2753.0,46.0,-16.0,99.0,99,81.0,86,14.0,198,1.0,7.0,,1.0,1.0,6.0,1.0,2.0,1.0,5.0,,3.0,,3.0,1.0,7.0,1.0,7.0,3.0,14.0,1.0,10.0,6.0,15.0,103.0,,1.0,,,3.0,13.0,1.0,10.0,4.0,13.0,,6.0,,,6.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,,,4.0,,4.0,1.0,5.0,1.0,1.0,,5.0,2.0,3.0,3.0,8.0,5.0,2.0,2.0,,,4.0,7.0,1.0,3.0,1.0,,,,,13.0,81.0,,1.0,,,,0.1,0.1,0.1111111111111111,0.21428571428571427,,0.23076923076923078,0.1875,,0.1956521739130435,0.2777777777777778,,0.26,0.4166666666666667,,0.14285714285714285,0.2857142857142857,,,30.701754385964914,0.625,,,0.12121212121212122,0.04,,,0.0975609756097561,0.02127659574468085,0.0625,,,,,0.08333333333333333,0.1111111111111111,0.16666666666666666,,,0.058823529411764705,,0.2916666666666667,0.14285714285714285,0.2,,0.08333333333333333,0.5,0.5,,0.20833333333333334,0.2,0.2,,0.125,,,,0.2916666666666667,0.14285714285714285,0.14285714285714285,,0.5,,,0.2608695652173913,0.16666666666666666,0.13043478260869565,,0.30434782608695654,0.14285714285714285,0.7083333333333334,0.16666666666666666,0.5015934782608696,0.5879,0.4981386363636364,0.11538461538461539,0.1875,,0.8666666666666667,8.085714285714285,28.390000000000004,0.8181818181818182,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,6188.0,103.0,-45.0,217.0,216,98.0,74,16.0,433,3.0,7.0,,,,4.0,1.0,2.0,1.0,6.0,1.0,1.0,,,2.0,6.0,2.0,5.0,5.0,15.0,3.0,7.0,1.0,20.0,243.0,,,,,1.0,6.0,2.0,5.0,,8.0,2.0,8.0,9.0,,5.0,2.0,1.0,,16.0,6.0,22.0,4.0,2.0,11.0,4.0,50.0,,,,5.0,6.0,,11.0,,11.0,,2.0,1.0,2.0,2.0,8.0,,10.0,3.0,5.0,8.0,,1.0,1.0,2.0,,1.0,,1.0,,1.0,,8.0,98.0,1.0,,0.2,0.2,1.0,0.42857142857142855,0.4,0.5,0.3333333333333333,,0.16666666666666666,0.4318181818181818,,0.36363636363636365,0.43478260869565216,,0.36363636363636365,0.3181818181818182,,0.06666666666666667,0.14285714285714285,,,13.983050847457628,0.2,,,0.08695652173913043,,0.1724137931034483,,0.11224489795918367,,,,,,,0.04,0.07692307692307693,0.12903225806451613,0.23809523809523808,,,,0.3181818181818182,0.42857142857142855,0.5,,0.09090909090909091,0.5,0.5,,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.045454545454545456,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.36363636363636365,,,,0.45454545454545453,0.4,0.6363636363636364,0.4,0.52855,,0.5513590909090909,0.043478260869565216,0.0625,,0.4,8.6,31.685714285714287,0.45161290322580644,,,,1.0,1.0,6.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200784,1610612743,Bobby Jones,Bobby Jones,200784,DEN,3575.0,60.0,-7.0,127.0,127,89.0,81,18.0,254,6.0,11.0,2.0,3.0,4.0,8.0,,,,4.0,,,,,2.0,4.0,1.0,2.0,6.0,15.0,2.0,4.0,2.0,20.0,133.0,2.0,3.0,,7.0,4.0,11.0,1.0,2.0,1.0,12.0,4.0,8.0,6.0,4.0,4.0,2.0,2.0,,1.0,,1.0,,,,1.0,2.0,1.0,3.0,,1.0,6.0,4.0,11.0,4.0,15.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,8.0,16.0,1.0,,2.0,3.0,,2.0,,,,,,12.0,89.0,4.0,,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,0.4,0.6666666666666666,0.36363636363636365,0.47368421052631576,0.875,0.4230769230769231,0.47619047619047616,0.875,0.42857142857142855,0.21052631578947367,,0.13333333333333333,0.18181818181818182,,,15.068493150684931,1.0,0.6666666666666666,,0.16666666666666666,0.08108108108108109,0.06666666666666667,0.043478260869565216,0.13725490196078433,0.06666666666666667,0.05555555555555555,,0.15384615384615385,0.047619047619047616,,0.13333333333333333,0.3333333333333333,0.13333333333333333,,0.3333333333333333,0.1111111111111111,,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.3333333333333333,,,,,0.21052631578947367,,,,,,,,0.21052631578947367,0.5,0.5,1.0,0.75,0.6666666666666666,,0.6153846153846154,0.5,,,0.15384615384615385,0.5,0.7894736842105263,0.5,0.5628894736842105,0.52915,0.5529923076923077,0.09523809523809523,0.11764705882352941,0.35,0.6,5.233333333333333,26.025,0.7007874015748031,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,32525.0,542.0,15.0,1132.0,1133,387.0,339,123.0,2265,27.0,47.0,3.0,5.0,9.0,19.0,3.0,7.0,4.0,14.0,6.0,20.0,2.0,7.0,15.0,46.0,4.0,16.0,34.0,68.0,21.0,66.0,22.0,153.0,1162.0,4.0,7.0,4.0,18.0,11.0,28.0,6.0,23.0,7.0,47.0,42.0,26.0,60.0,2.0,45.0,15.0,6.0,,18.0,19.0,37.0,16.0,3.0,11.0,7.0,93.0,8.0,14.0,1.0,7.0,30.0,2.0,39.0,23.0,62.0,,8.0,7.0,9.0,4.0,7.0,5.0,16.0,4.0,28.0,61.0,4.0,2.0,25.0,31.0,1.0,16.0,,3.0,1.0,3.0,3.0,47.0,387.0,6.0,,0.6176470588235294,0.6363636363636364,0.9523809523809523,0.3181818181818182,0.2608695652173913,0.3230769230769231,0.5,0.5714285714285714,0.39285714285714285,0.48880597014925375,0.5833333333333334,0.39215686274509803,0.5134228187919463,0.6428571428571429,0.41964285714285715,0.4925373134328358,,0.08823529411764706,0.0851063829787234,0.2857142857142857,,12.992125984251969,0.5625,0.037037037037037035,0.02040816326530612,0.07281553398058252,0.03804347826086957,0.05384615384615385,0.05333333333333334,0.06826568265682657,0.04247104247104247,0.036231884057971016,0.024096385542168676,0.047619047619047616,0.04716981132075472,0.06818181818181818,0.051094890510948905,0.07446808510638298,0.08839779005524862,0.054945054945054944,0.05128205128205128,,1.0,0.35074626865671643,0.574468085106383,0.627906976744186,0.6666666666666666,0.05223880597014925,0.42857142857142855,0.6,,0.1044776119402985,0.2857142857142857,0.2857142857142857,0.75,0.14925373134328357,0.3,0.3,1.0,0.34328358208955223,0.32608695652173914,0.32608695652173914,0.9333333333333333,0.4166666666666667,0.6,,0.37254901960784315,0.47368421052631576,0.13725490196078433,0.2857142857142857,0.3137254901960784,0.25,0.8432835820895522,0.3333333333333333,0.5631511278195489,0.5233800000000001,0.55481,0.10738255033557047,0.1927710843373494,0.11764705882352941,0.30718954248366015,4.466176470588235,25.106060606060606,0.3418727915194346,,5.0,3.0,1.0,1.0,3.0,,1.0,,,,,2.0,5.0,2.0,0.4,0.4166666666666667,0.4,0.5,1.0,3.0,5.0,2.0,,,,,,,,,,,True,,,,,,
2212,1610612743,Steven Hunter,Steven Hunter,2212,DEN,4260.0,71.0,-18.0,154.0,153,96.0,97,20.0,307,10.0,13.0,1.0,1.0,5.0,6.0,,1.0,,3.0,,,,,,,,,10.0,17.0,,,7.0,27.0,174.0,1.0,3.0,2.0,4.0,5.0,9.0,,,4.0,14.0,12.0,8.0,,2.0,,,1.0,,,,,,,,,,1.0,3.0,1.0,5.0,6.0,,11.0,5.0,16.0,,,,2.0,,3.0,2.0,5.0,3.0,9.0,14.0,,2.0,11.0,13.0,3.0,8.0,,2.0,1.0,2.0,1.0,14.0,96.0,3.0,,0.6,0.6666666666666666,,,,,0.5882352941176471,0.3333333333333333,0.5555555555555556,0.5882352941176471,0.3333333333333333,0.5555555555555556,0.6136363636363636,0.5,0.5384615384615384,,,0.058823529411764705,0.07692307692307693,,,15.168539325842696,0.4,,0.125,0.09375,0.06,0.23809523809523808,0.04,0.12941176470588237,0.05333333333333334,0.10344827586206896,,,,0.25,0.10714285714285714,0.07142857142857142,0.09090909090909091,0.18181818181818182,0.3,,0.5,0.7647058823529411,0.7692307692307693,0.8333333333333334,0.6,0.058823529411764705,,,,0.17647058823529413,,,,,,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.8333333333333334,,,,,0.7647058823529411,,0.5568529411764706,0.4347666666666667,0.5395222222222222,0.36363636363636365,0.36363636363636365,0.14814814814814814,0.5185185185185185,3.3529411764705883,,0.6233766233766234,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,10613.0,177.0,1.0,375.0,371,138.0,129,35.0,746,11.0,23.0,,2.0,4.0,7.0,3.0,7.0,2.0,4.0,3.0,11.0,1.0,4.0,15.0,29.0,7.0,12.0,16.0,34.0,18.0,40.0,16.0,102.0,407.0,,3.0,,6.0,5.0,9.0,8.0,16.0,7.0,41.0,14.0,18.0,39.0,,28.0,15.0,8.0,,10.0,6.0,16.0,6.0,,8.0,1.0,38.0,2.0,3.0,,4.0,6.0,,10.0,5.0,15.0,1.0,6.0,3.0,6.0,5.0,11.0,1.0,17.0,6.0,11.0,15.0,,3.0,19.0,24.0,3.0,12.0,1.0,5.0,4.0,5.0,2.0,41.0,138.0,,1.0,0.4375,0.4375,0.7222222222222222,0.45,0.5,0.46153846153846156,0.47058823529411764,,0.5555555555555556,0.581081081081081,0.3,0.68,0.6071428571428571,0.3,0.7068965517241379,0.5405405405405406,,0.23529411764705882,0.30434782608695654,0.14285714285714285,,24.396135265700487,0.35294117647058826,,,0.0425531914893617,0.03225806451612903,0.12121212121212122,0.03571428571428571,0.05747126436781609,0.03355704697986577,0.06976744186046512,,,0.05555555555555555,,0.01818181818181818,0.04,0.06557377049180328,0.12,0.125,0.03571428571428571,0.4,0.3108108108108108,0.4782608695652174,0.6875,0.45454545454545453,0.0945945945945946,0.42857142857142855,0.5,0.3333333333333333,0.05405405405405406,0.5,0.5,0.5,0.14864864864864866,0.2727272727272727,0.2727272727272727,1.0,0.3918918918918919,0.5172413793103449,0.5172413793103449,0.6666666666666666,0.2,,,0.28,0.5714285714285714,0.16,0.25,0.48,0.5833333333333334,0.8513513513513513,0.5357142857142857,0.5389828767123287,0.50965,0.5180875,0.14457831325301204,0.27906976744186046,0.058823529411764705,0.4019607843137255,4.120588235294117,25.580000000000002,0.368,3.0,7.0,15.0,1.0,3.0,2.0,2.0,2.0,0.3,1.0,,,2.0,4.0,2.0,0.2857142857142857,0.4,0.5,0.5,,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,
2366,1610612743,Mike Wilks,Mike Wilks,2366,DEN,1235.0,21.0,3.0,43.0,42,35.0,29,6.0,85,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,10.0,48.0,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,,10.0,,4.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,10.0,35.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.3333333333333333,,0.25,,,,12.244897959183673,,,,,0.14285714285714285,,0.08333333333333333,,0.10526315789473684,,,0.3333333333333333,0.1,,,,,,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,0.2,1.0,0.2,1.0,0.2,1.0,0.6666666666666666,1.0,0.5639666666666666,,0.5653,,,0.2,1.0,7.275,24.6,0.813953488372093,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,9493.0,158.0,23.0,323.0,319,93.0,90,32.0,642,12.0,18.0,3.0,7.0,2.0,2.0,2.0,5.0,1.0,5.0,,1.0,,1.0,9.0,15.0,1.0,2.0,15.0,28.0,9.0,16.0,6.0,63.0,332.0,3.0,7.0,1.0,7.0,3.0,4.0,1.0,3.0,3.0,12.0,22.0,8.0,27.0,2.0,15.0,9.0,1.0,,6.0,1.0,7.0,1.0,,2.0,4.0,15.0,4.0,7.0,1.0,8.0,19.0,5.0,32.0,12.0,44.0,1.0,9.0,7.0,4.0,3.0,3.0,1.0,7.0,2.0,9.0,22.0,2.0,1.0,11.0,10.0,2.0,6.0,,3.0,2.0,4.0,1.0,12.0,93.0,5.0,,0.7333333333333333,0.7857142857142857,1.0,0.5625,0.3333333333333333,0.5625,0.5357142857142857,0.42857142857142855,0.75,0.6477272727272727,0.42857142857142855,0.6428571428571429,0.65625,0.4375,0.6666666666666666,0.36363636363636365,,0.03571428571428571,0.05555555555555555,,,15.320334261838441,0.5714285714285714,0.25,0.07692307692307693,0.17272727272727273,0.07526881720430108,0.20512820512820512,0.07407407407407407,0.18120805369127516,0.07482993197278912,0.058823529411764705,0.08695652173913043,0.08333333333333333,0.07894736842105263,0.0625,0.13157894736842105,0.17391304347826086,0.20408163265306123,0.1875,0.2857142857142857,0.05263157894736842,0.25,0.4090909090909091,0.6666666666666666,0.7058823529411765,0.8333333333333334,0.11363636363636363,0.4,0.4,,0.11363636363636363,0.2,0.2,1.0,0.022727272727272728,,,,0.3409090909090909,0.6,0.6,1.0,1.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,1.0,0.14285714285714285,,0.2857142857142857,0.5,0.7727272727272727,0.6,0.542275,0.6317333333333334,0.4744428571428571,0.125,0.1875,0.1111111111111111,0.19047619047619047,4.996428571428573,25.1375,0.28792569659442724,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,3.0,,,,,1.0,1.0,,,,,,True,,,,,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,21520.0,359.0,53.0,743.0,747,182.0,145,84.0,1490,38.0,67.0,1.0,2.0,14.0,19.0,16.0,39.0,13.0,40.0,,4.0,,,9.0,25.0,3.0,10.0,67.0,146.0,9.0,29.0,54.0,215.0,732.0,2.0,4.0,6.0,13.0,24.0,37.0,3.0,10.0,28.0,85.0,24.0,110.0,24.0,,24.0,9.0,16.0,1.0,45.0,27.0,72.0,22.0,5.0,26.0,14.0,171.0,,2.0,1.0,6.0,19.0,,25.0,3.0,28.0,1.0,25.0,16.0,22.0,13.0,9.0,9.0,31.0,5.0,2.0,6.0,,3.0,62.0,67.0,8.0,28.0,9.0,2.0,1.0,2.0,1.0,85.0,182.0,,7.0,0.1791044776119403,0.1791044776119403,0.8888888888888888,0.3103448275862069,0.3,0.32142857142857145,0.4589041095890411,0.5,0.6486486486486487,0.46,0.35,0.6063829787234043,0.5245098039215687,0.5,0.6885245901639344,0.1657142857142857,0.034482758620689655,0.1095890410958904,0.14925373134328357,0.1282051282051282,,28.023952095808383,0.7096774193548387,,0.029411764705882353,0.0673758865248227,0.007518796992481203,0.06976744186046512,,0.06793478260869565,0.005797101449275362,0.01098901098901099,0.014285714285714285,,,,0.056179775280898875,0.07575757575757576,0.07086614173228346,0.0847457627118644,0.037037037037037035,0.012345679012345678,0.5,0.38285714285714284,0.5671641791044776,0.6666666666666666,0.18421052631578946,0.22285714285714286,0.41025641025641024,0.47058823529411764,0.125,0.22857142857142856,0.325,0.3333333333333333,0.23076923076923078,0.022857142857142857,,,,0.14285714285714285,0.36,0.375,0.8888888888888888,0.2,0.5,1.0,0.40425531914893614,0.7368421052631579,,,0.2127659574468085,0.3,0.5485714285714286,0.375,0.5116485632183909,0.48769285714285715,0.5114228260869566,0.14358974358974358,0.1686746987951807,0.06046511627906977,0.3953488372093023,7.383561643835616,25.89655172413793,0.2449528936742934,,6.0,3.0,1.0,9.0,1.0,2.0,,,5.0,,,1.0,6.0,1.0,0.16666666666666666,0.6,0.16666666666666666,1.0,3.0,1.0,5.0,1.0,1.0,,0.025,,,1.0,0.04,,,,True,,,,,,
