EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Arc3Assists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,BlockedShortMidRange,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Blocked3s,BlockedArc3,on,BlockedCorner3,Corner3PctBlocked
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,6602.0,110,-3.0,206,205,56,41,19,411,6.0,13.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,6.0,2.0,9.0,21.0,5.0,11.0,3.0,36,197,1.0,2.0,2.0,3.0,6.0,1.0,4.0,9.0,14.0,4.0,15.0,1.0,5.0,1.0,3.0,11.0,2.0,13.0,2.0,4.0,1.0,6.0,28.0,2.0,4.0,9.0,2.0,15.0,2.0,17.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,13.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,56,2.0,0.7777777777777778,0.7777777777777778,1.0,0.45454545454545453,0.25,0.5,0.42857142857142855,0.5,0.5,0.515625,0.5,0.45,0.5454545454545454,0.5,0.45,0.34375,0.14285714285714285,0.23076923076923078,16.29955947136564,0.5,0.5,0.1111111111111111,0.023529411764705882,0.21052631578947367,0.13,0.019417475728155338,0.07407407407407407,0.19230769230769232,0.10526315789473684,0.14285714285714285,0.4,0.07142857142857142,1.0,0.40625,0.46153846153846156,0.6,0.6666666666666666,0.15625,0.4,0.4,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.15625,0.8,0.8,1.0,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.5,0.4,0.5,0.2,0.5,0.2,0.75,0.2,0.5068177419354839,0.5139,0.5092611111111112,0.06060606060606061,0.09090909090909091,0.05555555555555555,0.25,4.519047619047619,27.527272727272727,0.27184466019417475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,37611.0,627,-28.0,1208,1204,186,165,120,2412,44.0,84.0,11.0,12.0,18.0,10.0,28.0,29.0,69.0,6.0,9.0,,,19.0,52.0,11.0,83.0,181.0,25.0,61.0,48.0,289,1276,9.0,19.0,28.0,19.0,35.0,2.0,11.0,58.0,86.0,80.0,57.0,,52.0,19.0,11.0,76.0,19.0,95.0,5.0,36.0,5.0,35.0,209.0,16.0,13.0,42.0,2.0,57.0,19.0,76.0,5.0,21.0,14.0,7.0,21.0,9.0,14.0,12.0,35.0,4.0,8.0,25.0,40.0,5.0,61.0,57.0,7.0,28.0,10.0,10.0,10.0,6.0,58.0,186,3.0,0.5180722891566265,0.5308641975308642,0.76,0.4098360655737705,0.18181818181818182,0.4098360655737705,0.4585635359116022,0.47368421052631576,0.5428571428571428,0.49793388429752067,0.4375,0.4782608695652174,0.5394736842105263,0.5185185185185185,0.5576923076923077,0.25206611570247933,0.06077348066298342,0.10714285714285714,22.362555720653788,0.6,0.05405405405405406,0.0880503144654088,0.035634743875278395,0.10483870967741936,0.09151414309484193,0.03225806451612903,0.046052631578947366,0.07207207207207207,0.11574074074074074,0.10344827586206896,0.10810810810810811,0.040983606557377046,0.6,0.34710743801652894,0.5238095238095238,0.5866666666666667,0.5681818181818182,0.11570247933884298,0.35714285714285715,0.38461538461538464,0.4,0.28512396694214875,0.42028985507246375,0.42028985507246375,0.4827586206896552,0.0371900826446281,0.6666666666666666,0.6666666666666666,1.0,0.21487603305785125,0.36538461538461536,0.36538461538461536,0.6842105263157895,0.4583333333333333,0.391304347826087,0.6666666666666666,,,0.2391304347826087,0.5991735537190083,0.36538461538461536,0.5096179752066117,0.505895,0.5082108695652174,0.10646387832699619,0.13861386138613863,0.09688581314878893,0.20069204152249134,8.951381215469612,25.140983606557377,0.15397350993377484,6.0,1.0,5.0,2.0,1.0,5.0,7.0,14.0,18.0,4.0,14.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,3.0,0.2,0.07142857142857142,0.04,0.01834862385321101,0.02531645569620253,0.03211009174311927,0.011627906976744186,0.043478260869565216,0.06,0.5454545454545454,0.6666666666666666,0.20833333333333334,0.2,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,True,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,22653.0,378,-14.0,734,735,102,75,64,1469,44.0,77.0,21.0,5.0,9.0,5.0,11.0,1.0,3.0,,,,,,,,50.0,91.0,,,15.0,115,780,12.0,22.0,25.0,7.0,12.0,,,16.0,72.0,28.0,,,,,8.0,11.0,4.0,15.0,1.0,3.0,3.0,5.0,34.0,26.0,18.0,51.0,11.0,80.0,30.0,110.0,3.0,5.0,1.0,4.0,5.0,1.0,6.0,4.0,11.0,1.0,2.0,19.0,33.0,2.0,21.0,25.0,5.0,15.0,16.0,10.0,16.0,11.0,16.0,102,4.0,0.72,0.9473684210526315,,,,,0.5494505494505495,0.5454545454545454,0.5833333333333334,0.5494505494505495,0.5454545454545454,0.5833333333333334,0.5693069306930693,0.5434782608695652,0.6153846153846154,,0.08791208791208792,0.1038961038961039,13.8442521631644,0.45454545454545453,0.5,0.16831683168316833,0.09090909090909091,0.20930232558139536,0.17737789203084833,0.08902077151335312,0.14563106796116504,0.2289156626506024,0.20512820512820512,0.2033898305084746,0.2222222222222222,0.09090909090909091,0.6875,0.8461538461538461,0.5714285714285714,0.6376811594202898,0.7045454545454546,0.12087912087912088,0.45454545454545453,0.45454545454545453,0.8,0.03296703296703297,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.9545454545454546,0.75,0.5555555555555556,,,,0.8461538461538461,,0.559276923076923,0.548485,0.5131833333333333,0.1485148514851485,0.1485148514851485,0.21739130434782608,0.1391304347826087,1.6780219780219783,,0.13896457765667575,12.0,,,,,,1.0,2.0,,24.0,3.0,4.0,,,,1.0,,2.0,3.0,1.0,,,,,,,0.0784313725490196,0.09615384615384616,0.04580152671755725,0.07894736842105263,0.07692307692307693,0.07766990291262135,0.5714285714285714,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,True,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,48699.0,812,-80.0,1559,1550,295,261,156,3109,35.0,65.0,21.0,6.0,13.0,17.0,65.0,71.0,168.0,,,,,,2.0,2.0,123.0,298.0,,2.0,52.0,298,1653,14.0,29.0,35.0,15.0,39.0,,2.0,49.0,200.0,46.0,,,2.0,,17.0,16.0,11.0,27.0,3.0,10.0,1.0,5.0,65.0,28.0,25.0,129.0,11.0,165.0,35.0,200.0,5.0,9.0,6.0,3.0,19.0,10.0,22.0,9.0,41.0,4.0,4.0,61.0,111.0,7.0,56.0,69.0,3.0,30.0,17.0,11.0,17.0,12.0,49.0,295,12.0,0.8130081300813008,0.8620689655172413,,,,,0.412751677852349,0.4827586206896552,0.38461538461538464,0.41,0.4666666666666667,0.36585365853658536,0.44744744744744747,0.5147058823529411,0.4537037037037037,0.006666666666666667,0.05704697986577181,0.13846153846153847,21.556195965417867,0.4634146341463415,0.22448979591836735,0.21217105263157895,0.04770017035775128,0.16233766233766234,0.2020997375328084,0.04755434782608696,0.07142857142857142,0.24324324324324326,0.16487455197132617,0.14414414414414414,0.20930232558139536,0.031446540880503145,0.7058823529411765,0.21666666666666667,0.5384615384615384,0.625,0.7714285714285715,0.21666666666666667,0.26153846153846155,0.2982456140350877,0.47058823529411764,0.56,0.4226190476190476,0.4226190476190476,0.9154929577464789,,,,,0.006666666666666667,,,,0.7,0.3170731707317073,0.46153846153846156,,,0.04878048780487805,0.22333333333333333,,0.4371185000000001,0.5157240000000001,0.4554792682926829,0.09174311926605505,0.09230769230769231,0.1174496644295302,0.1644295302013423,12.3755033557047,24.95,0.1892238614496472,10.0,,1.0,,,1.0,7.0,19.0,,14.0,8.0,7.0,,4.0,1.0,,4.0,6.0,7.0,2.0,,6.0,5.0,,0.12307692307692308,,0.04697986577181208,0.06363636363636363,0.02491103202846975,0.04878048780487805,0.038461538461538464,0.2596685082872928,0.47619047619047616,0.3,0.03333333333333333,,,,6.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,True,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,11778.0,196,-18.0,380,374,75,61,46,754,5.0,11.0,1.0,,2.0,2.0,4.0,11.0,28.0,,,,,7.0,19.0,2.0,18.0,43.0,7.0,19.0,11.0,68,374,1.0,3.0,5.0,2.0,10.0,1.0,2.0,9.0,18.0,18.0,18.0,,19.0,7.0,,48.0,8.0,56.0,3.0,23.0,8.0,17.0,120.0,5.0,2.0,36.0,1.0,39.0,7.0,46.0,3.0,10.0,7.0,3.0,15.0,11.0,11.0,4.0,26.0,2.0,7.0,1.0,5.0,,9.0,11.0,,4.0,5.0,5.0,5.0,3.0,9.0,75,,0.5,0.5,0.8571428571428571,0.3684210526315789,0.5,0.3684210526315789,0.4186046511627907,0.3333333333333333,0.2,0.4596774193548387,0.5,0.2916666666666667,0.5,0.5,0.34615384615384615,0.3064516129032258,,,21.42857142857143,0.5769230769230769,0.1111111111111111,0.22641509433962265,0.02976190476190476,0.07142857142857142,0.20320855614973263,0.03,0.02,0.14705882352941177,0.2875,0.10526315789473684,,0.08108108108108109,0.6,0.1774193548387097,0.45454545454545453,0.45454545454545453,0.2,0.06451612903225806,0.5,0.5,1.0,0.45161290322580644,0.39285714285714285,0.39285714285714285,0.5454545454545454,,,,,0.3064516129032258,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.2,0.16666666666666666,,,,0.16666666666666666,0.4838709677419355,0.3684210526315789,0.4932322580645161,0.46765000000000007,0.43887500000000007,0.06060606060606061,0.0851063829787234,0.07352941176470588,0.1323529411764706,13.84186046511628,25.057894736842105,0.19736842105263158,,1.0,2.0,1.0,1.0,2.0,,2.0,3.0,,5.0,1.0,1.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.5,,0.14285714285714285,0.03125,0.02702702702702703,0.037037037037037035,0.03571428571428571,,0.17777777777777778,,,0.4,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,43604.0,727,-61.0,1399,1388,240,206,139,2787,60.0,94.0,11.0,7.0,14.0,15.0,29.0,53.0,121.0,10.0,20.0,2.0,2.0,13.0,38.0,8.0,128.0,244.0,23.0,58.0,74.0,399,1486,10.0,22.0,41.0,19.0,40.0,4.0,10.0,75.0,194.0,62.0,66.0,,38.0,13.0,17.0,44.0,21.0,65.0,11.0,24.0,2.0,18.0,151.0,9.0,13.0,32.0,6.0,51.0,15.0,66.0,3.0,14.0,11.0,3.0,17.0,15.0,15.0,2.0,32.0,4.0,4.0,18.0,44.0,2.0,71.0,90.0,3.0,39.0,2.0,2.0,2.0,,75.0,240,2.0,0.7578125,0.7698412698412699,0.9565217391304348,0.39655172413793105,0.4,0.39655172413793105,0.5245901639344263,0.45454545454545453,0.475,0.5380794701986755,0.5925925925925926,0.5,0.577259475218659,0.625,0.5793650793650794,0.19205298013245034,0.06967213114754098,0.11702127659574468,24.115755627009644,0.53125,0.14285714285714285,0.05786618444846293,0.016981132075471698,0.09285714285714286,0.06493506493506493,0.022935779816513763,0.033707865168539325,0.030303030303030304,0.06324110671936758,0.07766990291262135,0.13513513513513514,0.022727272727272728,,0.31125827814569534,0.6382978723404256,0.7228915662650602,0.8,0.09602649006622517,0.5172413793103449,0.6,0.6,0.40066225165562913,0.4380165289256198,0.44537815126050423,0.7547169811320755,0.06622516556291391,0.5,0.5,1.0,0.12582781456953643,0.34210526315789475,0.34210526315789475,0.9230769230769231,0.4074074074074074,0.28,0.5,0.04,1.0,0.16,0.5033112582781457,0.34210526315789475,0.5032340531561463,0.5059604166666666,0.4976785714285714,0.11799410029498525,0.1392857142857143,0.10275689223057644,0.18796992481203006,10.38155737704918,24.7551724137931,0.17155110793423875,7.0,2.0,2.0,2.0,4.0,5.0,9.0,25.0,3.0,4.0,10.0,6.0,,5.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,0.8,0.13793103448275862,,0.04838709677419355,0.01020408163265306,0.007874015748031496,0.0392156862745098,0.09090909090909091,0.07142857142857142,0.6363636363636364,0.7142857142857143,0.07407407407407407,1.0,1.0,0.25,,,,,,2.0,3.0,1.0,1.0,0.01652892561983471,0.1111111111111111,0.6666666666666666,1.0,0.01694915254237288,,,,,,,True,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,8696.0,145,-39.0,282,276,91,98,31,558,7.0,14.0,2.0,1.0,1.0,,1.0,3.0,12.0,6.0,10.0,1.0,4.0,4.0,9.0,,10.0,27.0,10.0,19.0,8.0,58,307,,2.0,3.0,2.0,5.0,1.0,4.0,15.0,18.0,2.0,30.0,,9.0,4.0,3.0,3.0,2.0,5.0,1.0,,,3.0,12.0,2.0,5.0,15.0,,20.0,3.0,23.0,1.0,1.0,1.0,,4.0,4.0,1.0,,5.0,,2.0,7.0,13.0,1.0,9.0,9.0,1.0,2.0,1.0,1.0,1.0,,15.0,91,,0.9,0.9,1.0,0.5263157894736842,0.25,0.5263157894736842,0.37037037037037035,,0.4,0.5434782608695652,0.5,0.3888888888888889,0.58,0.5,0.5769230769230769,0.41304347826086957,0.1111111111111111,0.21428571428571427,17.24137931034483,0.8,,0.14285714285714285,0.017699115044247787,0.19230769230769232,0.15267175572519084,0.02127659574468085,,0.07142857142857142,0.14583333333333334,0.19047619047619047,0.2,0.045454545454545456,,0.30434782608695654,0.5,0.6363636363636364,0.8571428571428571,0.021739130434782608,,,,0.2608695652173913,0.25,0.25,1.0,0.21739130434782608,0.6,0.6,1.0,0.1956521739130435,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.1111111111111111,1.0,0.4444444444444444,0.25,,0.717391304347826,0.4444444444444444,0.5198369565217391,0.561925,0.4733277777777778,0.0425531914893617,0.07142857142857142,0.05172413793103448,0.25862068965517243,8.959259259259259,24.321052631578947,0.32269503546099293,,1.0,1.0,,1.0,1.0,,8.0,,,1.0,1.0,,,,,,,2.0,1.0,,3.0,3.0,1.0,,,0.03571428571428571,0.04,0.02,0.043478260869565216,,0.20689655172413793,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
353,1610612751,Darrell Armstrong,Darrell Armstrong,353,NJN,4453.0,74,-11.0,137,136,26,20,12,273,,1.0,,,,,,2.0,3.0,4.0,4.0,1.0,1.0,2.0,9.0,3.0,2.0,4.0,6.0,13.0,,22,143,,,3.0,,,1.0,4.0,3.0,2.0,2.0,18.0,1.0,8.0,2.0,,13.0,,13.0,,5.0,2.0,6.0,26.0,1.0,1.0,7.0,2.0,10.0,4.0,14.0,,4.0,3.0,1.0,3.0,3.0,,,3.0,,,1.0,6.0,,4.0,,,,,,,,3.0,26,,0.5,0.5,1.0,0.46153846153846156,0.25,0.5,0.5,,,0.6470588235294118,1.5,0.375,0.6470588235294118,1.5,0.375,0.7647058823529411,,,13.071895424836601,1.0,0.6666666666666666,0.1346153846153846,0.02127659574468085,0.07692307692307693,0.12307692307692308,0.05970149253731343,,0.16666666666666666,0.16,,0.16666666666666666,,,0.058823529411764705,,,,,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.23529411764705882,1.0,1.0,1.0,0.5294117647058824,0.2222222222222222,0.25,1.0,,,,0.25,1.0,0.75,0.8235294117647058,0.25,0.5162333333333334,,0.49045,,,0.13636363636363635,0.13636363636363635,14.825,28.369230769230764,0.1897810218978102,,,,,1.0,1.0,,,,,,3.0,,,,,,,2.0,2.0,,,,1.0,,,0.15,,0.05,0.17647058823529413,,0.06666666666666667,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.07692307692307693,0.1111111111111111,,,,True,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,11678.0,195,-26.0,378,372,82,99,38,750,4.0,13.0,1.0,1.0,3.0,2.0,4.0,7.0,16.0,2.0,3.0,,,9.0,22.0,5.0,13.0,33.0,11.0,25.0,6.0,65,424,2.0,2.0,7.0,1.0,4.0,2.0,5.0,8.0,12.0,14.0,21.0,,22.0,9.0,2.0,34.0,7.0,41.0,4.0,16.0,3.0,15.0,89.0,2.0,4.0,22.0,,26.0,2.0,28.0,1.0,6.0,5.0,1.0,9.0,7.0,5.0,2.0,14.0,1.0,2.0,3.0,7.0,1.0,6.0,9.0,1.0,5.0,1.0,,1.0,1.0,8.0,82,,0.46153846153846156,0.46153846153846156,0.6363636363636364,0.44,0.4,0.44,0.3939393939393939,1.0,0.25,0.5086206896551724,1.1666666666666667,0.4444444444444444,0.5241935483870968,1.1666666666666667,0.4444444444444444,0.43103448275862066,0.06060606060606061,0.15384615384615385,18.181818181818183,0.6428571428571429,,0.15942028985507245,0.014925373134328358,0.09090909090909091,0.14285714285714285,0.011235955056179775,0.021739130434782608,0.05555555555555555,0.23809523809523808,0.0967741935483871,0.07692307692307693,0.03225806451612903,1.0,0.22413793103448276,0.3076923076923077,0.36363636363636365,0.75,0.06896551724137931,0.5,0.5,0.5,0.27586206896551724,0.4375,0.4375,0.2857142857142857,0.05172413793103448,0.6666666666666666,0.6666666666666666,0.5,0.3793103448275862,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5555555555555556,0.6551724137931034,0.4090909090909091,0.5114724137931035,0.54045,0.5030722222222221,0.08064516129032258,0.13513513513513514,0.1076923076923077,0.12307692307692308,9.83030303030303,25.0,0.21693121693121692,1.0,1.0,1.0,2.0,1.0,1.0,,,12.0,,3.0,,,4.0,,,,,,1.0,,,,1.0,,,,,0.015384615384615385,,,0.1282051282051282,1.0,1.0,0.3333333333333333,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,True,,
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,2200.0,37,-11.0,71,69,27,21,7,140,3.0,5.0,1.0,,,,1.0,,1.0,,,,,,,,3.0,7.0,,,2.0,8,70,,1.0,,,1.0,,,1.0,6.0,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,7.0,1.0,9.0,1.0,10.0,,1.0,1.0,,1.0,,2.0,1.0,3.0,,2.0,5.0,5.0,,3.0,4.0,,2.0,2.0,1.0,2.0,2.0,1.0,27,,1.0,1.0,,,,,0.42857142857142855,,,0.42857142857142855,,,0.4444444444444444,,0.25,,0.14285714285714285,0.2,15.0,0.3333333333333333,0.25,0.3333333333333333,0.038461538461538464,0.16666666666666666,0.2962962962962963,0.030303030303030304,,0.4,0.38461538461538464,,0.5,,1.0,0.7142857142857143,0.6,0.75,1.0,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,1.0,,,,,,0.7142857142857143,,0.49524285714285715,0.5568,0.3827,0.2222222222222222,0.2222222222222222,,0.125,4.814285714285715,,0.38028169014084506,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,True,,
