EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveMakes,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,on
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,165917.0,2765,-164,5243,5267,1267,1026,645,10510,157.0,267.0,31.0,69.0,33.0,53.0,58.0,166.0,208.0,475,5.0,1.0,1.0,5.0,1.0,4.0,423.0,908,1.0,10.0,336.0,1185.0,5748,53.0,115.0,1.0,40.0,146.0,69.0,155.0,1.0,4.0,135.0,276.0,638.0,208.0,3.0,48.0,1.0,4.0,1.0,70.0,114.0,23.0,137.0,14.0,9.0,62.0,15.0,37.0,297.0,30.0,88.0,1.0,84.0,216.0,38.0,338,119.0,457,24.0,81.0,51.0,30.0,72.0,8.0,37.0,55.0,5.0,35.0,2.0,14.0,127.0,10.0,35.0,131,225,9.0,18.0,287.0,13.0,9.0,409.0,23.0,14.0,166.0,43.0,33.0,24.0,3.0,6.0,33.0,22.0,1.0,1.0,276.0,1267,20.0,39.0,0.7541371158392435,0.7994987468671679,1.0,0.1,0.25,0.1111111111111111,0.4658590308370044,0.4608695652173913,0.44516129032258067,0.4624183006535948,0.45689655172413796,0.44339622641509435,0.5307971014492754,0.5330882352941176,0.5777310924369747,0.010893246187363835,0.07709251101321586,0.1797752808988764,0.10843373493975904,0.008421052631578947,20.51324779203466,0.5669291338582677,0.2360248447204969,0.005952380952380952,0.11398416886543536,0.04406609914872309,0.14482758620689656,0.07712082262210797,0.12121212121212122,0.04945515507124895,0.052980132450331126,0.05420560747663551,0.03146853146853147,0.06968641114982578,0.09803921568627451,0.10182370820668693,0.08705357142857142,0.1394169835234474,0.125,0.18888888888888888,0.057007125890736345,0.6666666666666666,0.2908496732026144,0.5880149812734082,0.7168949771689498,0.6942675159235668,0.18082788671023964,0.3493975903614458,0.3918918918918919,0.4482758620689655,0.5174291938997821,0.4378947368421053,0.4416135881104034,0.8846153846153846,0.0054466230936819175,0.0054466230936819175,0.2,0.2,1.0,0.5948275862068966,0.4492753623188406,0.1935483870967742,0.008620689655172414,0.3333333333333333,0.6226415094339622,0.025157232704402517,0.25,0.3017429193899782,0.25,0.46185633187772956,0.4871726315789474,0.46488439490445854,0.15645617342130066,0.15794481446241673,0.12320675105485232,0.23291139240506328,11.439317180616746,28.609999999999996,0.2416555407209613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,11981.0,200,-19,385,380,112,97,51,765,4.0,8.0,,,,2.0,1.0,8.0,14.0,33,5.0,,15.0,39.0,3.0,11.0,19.0,49,16.0,44.0,18.0,104.0,421,,3.0,6.0,3.0,15.0,2.0,12.0,3.0,11.0,8.0,21.0,32.0,6.0,48.0,,2.0,37.0,15.0,5.0,9.0,,9.0,,,1.0,2.0,6.0,18.0,,1.0,,2.0,7.0,1.0,10,1.0,11,1.0,3.0,1.0,2.0,7.0,2.0,4.0,3.0,,3.0,,,10.0,1.0,2.0,10,18,,,11.0,,,19.0,1.0,,7.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,,,21.0,112,3.0,1.0,0.8421052631578947,0.8421052631578947,1.0,0.36363636363636365,0.2727272727272727,0.38095238095238093,0.3877551020408163,,0.16666666666666666,0.46236559139784944,0.6666666666666666,0.2826086956521739,0.5148514851485149,0.75,0.3888888888888889,0.4731182795698925,0.10204081632653061,0.25,,0.09090909090909091,25.05643340857788,0.7,0.07142857142857142,,0.05426356589147287,0.006896551724137931,0.037037037037037035,,0.04918032786885246,0.005434782608695652,,0.023255813953488372,,,,0.061224489795918366,0.05714285714285714,0.044444444444444446,0.05,,0.020833333333333332,0.25,0.08602150537634409,0.5,0.6666666666666666,1.0,0.08602150537634409,0.125,0.125,1.0,0.3548387096774194,0.42424242424242425,0.4666666666666667,0.7857142857142857,0.053763440860215055,0.41935483870967744,0.38461538461538464,0.39473684210526316,1.0,,,,,0.08695652173913043,,0.4782608695652174,0.2727272727272727,0.5591397849462365,0.40540540540540543,0.46563166666666655,0.47346875,0.41761499999999996,0.09,0.12727272727272726,0.14423076923076922,0.20192307692307693,15.022448979591838,27.25681818181818,0.2909090909090909,1.0,4.0,6.0,4.0,1.0,1.0,2.0,0.6666666666666666,0.022727272727272728,0.02564102564102564,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.044444444444444446,,,,,,,,,,,,,,,,True
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,54340.0,906,-20,1720,1721,387,315,195,3441,35.0,52.0,1.0,1.0,4.0,7.0,14.0,39.0,22.0,72,15.0,3.0,11.0,28.0,4.0,7.0,71.0,163,20.0,43.0,23.0,225.0,1776,5.0,10.0,6.0,,22.0,10.0,28.0,5.0,9.0,13.0,48.0,84.0,58.0,51.0,2.0,,28.0,11.0,9.0,150.0,13.0,163.0,9.0,4.0,81.0,20.0,49.0,339.0,,11.0,,14.0,47.0,2.0,63,11.0,74,2.0,36.0,19.0,17.0,20.0,6.0,14.0,23.0,1.0,6.0,3.0,4.0,43.0,1.0,16.0,29,69,3.0,5.0,33.0,1.0,3.0,28.0,2.0,,10.0,5.0,6.0,1.0,5.0,,6.0,4.0,,1.0,48.0,387,6.0,5.0,0.5915492957746479,0.6,0.85,0.46511627906976744,0.5555555555555556,0.46511627906976744,0.43558282208588955,0.5,0.35714285714285715,0.49029126213592233,0.6875,0.47297297297297297,0.5136986301369864,0.6875,0.5333333333333333,0.2087378640776699,0.05521472392638037,0.09615384615384616,0.10256410256410256,,13.429010763710917,0.46511627906976744,0.037037037037037035,,0.0752,0.015736766809728183,0.08,,0.07625,0.013801756587202008,0.009302325581395349,0.02631578947368421,0.013605442176870748,,,0.07035175879396985,0.05844155844155844,0.08823529411764706,0.07563025210084033,0.08928571428571429,0.0196078431372549,0.6666666666666666,0.2524271844660194,0.6730769230769231,0.7446808510638298,0.7428571428571429,0.18932038834951456,0.358974358974359,0.4,0.21428571428571427,0.34951456310679613,0.3055555555555556,0.3055555555555556,0.5909090909090909,0.07281553398058252,0.13592233009708737,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.0625,1.0,1.0,0.1875,0.1891891891891892,0.5714285714285714,0.1891891891891892,0.5714285714285714,0.46116504854368934,0.39285714285714285,0.48577500000000007,0.5010571428571429,0.44711621621621617,0.04672897196261682,0.05847953216374269,0.09777777777777778,0.21333333333333335,10.528834355828222,25.372093023255815,0.225,9.0,2.0,3.0,4.0,,,,0.6666666666666666,,,0.6,0.6,1.0,0.1875,0.6666666666666666,0.5,,2.0,1.0,2.0,9.0,0.6666666666666666,1.0,0.05405405405405406,0.5,,,,,,,,True
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,14557.0,243,-2,458,448,157,135,64,906,11.0,33.0,6.0,16.0,5.0,12.0,5.0,10.0,6.0,16,,,,1.0,,1.0,22.0,59,,1.0,21.0,65.0,482,6.0,16.0,,1.0,13.0,8.0,18.0,,1.0,15.0,31.0,30.0,14.0,,10.0,1.0,,,6.0,8.0,,8.0,,,3.0,,5.0,16.0,4.0,19.0,2.0,6.0,30.0,5.0,41,25.0,66,4.0,3.0,2.0,1.0,,3.0,,9.0,,,,,9.0,1.0,4.0,19,33,2.0,3.0,29.0,3.0,5.0,33.0,1.0,,15.0,2.0,8.0,7.0,,1.0,8.0,3.0,3.0,,31.0,157,2.0,2.0,0.6818181818181818,0.8823529411764706,,,,,0.3728813559322034,0.375,0.4444444444444444,0.36666666666666664,0.375,0.42105263157894735,0.4276315789473684,0.38235294117647056,0.5344827586206896,0.016666666666666666,0.1016949152542373,0.18181818181818182,,,15.88785046728972,,0.35714285714285715,0.09090909090909091,0.1694915254237288,0.10982658959537572,0.14285714285714285,0.11428571428571428,0.1643835616438356,0.11057692307692307,0.12857142857142856,0.13333333333333333,0.06896551724137931,0.13793103448275862,,0.09230769230769231,0.225,0.20833333333333334,0.11538461538461539,0.1875,0.12903225806451613,0.375,0.55,0.3333333333333333,0.4074074074074074,0.45454545454545453,0.16666666666666666,0.5,0.5,0.8,0.26666666666666666,0.375,0.375,1.0,,0.016666666666666666,,,,1.0,0.375,0.16666666666666666,,0.631578947368421,0.4166666666666667,0.05263157894736842,,0.5666666666666667,,0.4913796610169492,0.5658307692307691,0.5233555555555556,0.20270270270270271,0.2054794520547945,0.2,0.47692307692307695,6.338983050847458,40.7,0.34279475982532753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201238,1610612737,Mario West,Mario West,201238,ATL,5591.0,93,-46,179,214,91,118,24,393,6.0,10.0,1.0,1.0,2.0,4.0,,2.0,1.0,2,,,,2.0,,1.0,7.0,14,,2.0,8.0,22.0,227,1.0,2.0,,1.0,3.0,3.0,7.0,,1.0,4.0,10.0,4.0,10.0,,2.0,2.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,6.0,,1.0,4.0,,5,7.0,12,1.0,6.0,4.0,2.0,,,,2.0,,,,,2.0,,,11,26,2.0,2.0,9.0,1.0,1.0,13.0,1.0,,4.0,3.0,1.0,,,1.0,1.0,,,,10.0,91,6.0,2.0,0.2857142857142857,0.3333333333333333,,,,,0.5,0.5,0.42857142857142855,0.4375,0.5,0.375,0.5,0.5,0.45454545454545453,0.125,,,,,11.822660098522169,,,,0.058823529411764705,0.10344827586206896,0.05263157894736842,0.1111111111111111,0.05747126436781609,0.1044776119402985,0.15789473684210525,0.05555555555555555,0.09523809523809523,0.125,,0.043478260869565216,0.05,0.08,0.09090909090909091,,0.14285714285714285,,0.625,0.6,0.6,0.16666666666666666,0.125,,,,0.125,0.5,0.5,1.0,,0.125,,,,0.5,1.0,,,0.5,0.5,0.125,,0.75,,0.5360142857142857,0.37895,0.4635857142857143,0.21052631578947367,0.23529411764705882,0.13636363636363635,0.45454545454545453,4.435714285714286,52.8,0.5083798882681564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,138147.0,2302,-40,4359,4353,999,834,525,8712,113.0,213.0,16.0,30.0,27.0,55.0,118.0,229.0,112.0,298,84.0,17.0,81.0,216.0,17.0,67.0,343.0,740,116.0,300.0,213.0,1247.0,4739,28.0,60.0,35.0,16.0,123.0,75.0,173.0,23.0,86.0,94.0,313.0,274.0,412.0,282.0,22.0,3.0,212.0,80.0,42.0,285.0,62.0,347.0,47.0,15.0,108.0,41.0,136.0,756.0,8.0,53.0,1.0,44.0,144.0,3.0,191,62.0,253,24.0,57.0,34.0,23.0,73.0,12.0,46.0,64.0,8.0,27.0,3.0,9.0,137.0,12.0,29.0,37,119,3.0,23.0,220.0,2.0,6.0,255.0,22.0,21.0,95.0,33.0,13.0,6.0,4.0,3.0,13.0,10.0,1.0,,313.0,999,10.0,32.0,0.39941690962099125,0.4126506024096386,0.8103448275862069,0.38666666666666666,0.26744186046511625,0.3872053872053872,0.4635135135135135,0.4666666666666667,0.43352601156069365,0.4971153846153846,0.5631578947368421,0.42277992277992277,0.5357766143106457,0.5833333333333334,0.4968051118210863,0.28846153846153844,0.05675675675675676,0.1267605633802817,0.056768558951965066,0.006711409395973154,25.737211634904714,0.5328467153284672,0.021897810218978103,0.007692307692307693,0.09230769230769231,0.032297379646556976,0.08943089430894309,0.022792022792022793,0.09161793372319688,0.030622489959839357,0.04081632653061224,0.04269662921348315,0.019830028328611898,0.019305019305019305,0.03260869565217391,0.062381852551984876,0.07202216066481995,0.12686567164179105,0.09970674486803519,0.06622516556291391,0.046153846153846156,0.7692307692307693,0.2048076923076923,0.5305164319248826,0.6075268817204301,0.46017699115044247,0.2201923076923077,0.5152838427947598,0.5462962962962963,0.3220338983050847,0.2865384615384615,0.37583892617449666,0.3783783783783784,0.41964285714285715,0.08076923076923077,0.2076923076923077,0.375,0.375,0.8024691358024691,0.3157894736842105,0.5333333333333333,0.1875,0.17894736842105263,0.21235521235521235,0.4909090909090909,0.25868725868725867,0.2537313432835821,0.4932692307692308,0.37735849056603776,0.4630857212003873,0.49019638554216877,0.4464363636363637,0.0853548966756514,0.11685116851168512,0.09863672814755413,0.25100240577385724,10.08162162162162,26.113333333333333,0.22918100481761872,35.0,7.0,18.0,17.0,,,,0.4857142857142857,,,0.4166666666666667,0.4166666666666667,0.8285714285714286,0.18947368421052632,0.3888888888888889,0.8571428571428571,,10.0,6.0,19.0,66.0,0.5882352941176471,0.6,0.07335907335907337,0.3157894736842105,1.0,1.0,,,,,,True
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,116671.0,1945,-33,3725,3739,802,617,441,7464,239.0,355.0,45.0,72.0,48.0,73.0,58.0,181.0,58.0,180,17.0,,7.0,40.0,3.0,17.0,355.0,716,11.0,57.0,222.0,965.0,3993,51.0,103.0,3.0,32.0,134.0,62.0,122.0,4.0,22.0,80.0,216.0,438.0,272.0,33.0,64.0,1.0,39.0,7.0,46.0,149.0,36.0,185.0,20.0,16.0,101.0,12.0,36.0,406.0,14.0,91.0,6.0,65.0,248.0,33.0,346,111.0,457,29.0,83.0,62.0,21.0,79.0,28.0,49.0,81.0,6.0,30.0,,15.0,160.0,14.0,34.0,110,180,7.0,18.0,260.0,11.0,28.0,323.0,45.0,,157.0,24.0,157.0,125.0,10.0,22.0,162.0,93.0,4.0,4.0,216.0,802,17.0,21.0,0.6169014084507042,0.6780185758513931,1.0,0.19298245614035087,0.18181818181818182,0.19642857142857142,0.4958100558659218,0.49514563106796117,0.5081967213114754,0.48059508408796897,0.4811320754716981,0.4722222222222222,0.5296377607025247,0.5234375,0.5684210526315789,0.07373868046571798,0.06424581005586592,0.08169014084507042,0.08287292817679558,0.011111111111111112,25.211864406779664,0.49375,0.336734693877551,0.04838709677419355,0.17906137184115523,0.0639943741209564,0.1625,0.05204460966542751,0.1753501400560224,0.06209343583678297,0.10817307692307693,0.0625,0.03536977491961415,0.061224489795918366,0.0273972602739726,0.1690427698574338,0.18100890207715134,0.1867145421903052,0.15272727272727274,0.184,0.08169014084507042,0.5740740740740741,0.4592496765847348,0.6732394366197183,0.7331288343558282,0.5941422594142259,0.23415265200517466,0.32044198895027626,0.3493975903614458,0.5172413793103449,0.23285899094437257,0.32222222222222224,0.3258426966292135,0.8103448275862069,0.02199223803363519,0.0517464424320828,0.175,0.1794871794871795,1.0,0.6792452830188679,0.625,0.15555555555555556,,0.5069444444444444,0.6575342465753424,0.11805555555555555,0.17647058823529413,0.5329883570504528,0.1794871794871795,0.4960340025906735,0.5046742424242423,0.4951311188811188,0.17925591882750846,0.18961352657004832,0.138860103626943,0.22383419689119172,6.884217877094972,26.03859649122807,0.2153020134228188,4.0,,3.0,,1.0,,2.0,,0.017543859649122806,0.025,0.23529411764705882,0.23529411764705882,1.0,0.02830188679245283,,,0.03389830508474576,,1.0,5.0,,,,0.034722222222222224,0.2,,,5.0,4.0,1.0,9.0,,True
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,3272.0,55,-31,105,103,51,53,17,208,2.0,7.0,,5.0,,,,1.0,,1,,,,2.0,,2.0,2.0,9,,2.0,8.0,12.0,121,,6.0,,3.0,3.0,,,,2.0,5.0,5.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,,,,8.0,,3.0,5.0,1.0,9,8.0,17,,1.0,,1.0,,,,,,,,,,,,9,12,2.0,,8.0,5.0,,10.0,,,3.0,2.0,2.0,2.0,,,2.0,1.0,,,5.0,51,,2.0,1.0,1.0,,,,,0.2222222222222222,,,0.18181818181818182,,,0.375,0.1875,0.5,0.18181818181818182,0.1111111111111111,0.14285714285714285,,,12.598425196850393,,0.125,,0.14285714285714285,0.1509433962264151,0.25,,0.1702127659574468,0.12903225806451613,0.18181818181818182,0.125,0.13043478260869565,,,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.3333333333333333,,,0.5,0.6363636363636364,0.2857142857142857,0.3333333333333333,1.0,0.09090909090909091,,,,0.09090909090909091,,,,,0.18181818181818182,,,,0.8333333333333334,,,,,,1.0,,0.8181818181818182,,0.51369,0.5612833333333332,0.1506,0.21428571428571427,0.25,0.25,0.4166666666666667,3.0555555555555554,34.65,0.4857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True
201143,1610612737,Al Horford,Al Horford,201143,ATL,109424.0,1824,-118,3442,3454,648,491,418,6896,122.0,195.0,33.0,65.0,18.0,31.0,59.0,151.0,51.0,124,,,,2.0,,1.0,232.0,470,,2.0,100.0,564.0,3774,42.0,91.0,,17.0,101.0,39.0,79.0,,1.0,29.0,107.0,326.0,138.0,,52.0,,2.0,,37.0,69.0,21.0,90.0,15.0,6.0,33.0,10.0,26.0,201.0,24.0,145.0,2.0,82.0,278.0,29.0,389,171.0,560,10.0,42.0,27.0,15.0,38.0,8.0,19.0,55.0,1.0,19.0,1.0,15.0,93.0,20.0,24.0,122,196,13.0,18.0,114.0,14.0,4.0,136.0,14.0,,64.0,11.0,54.0,43.0,,11.0,56.0,33.0,6.0,1.0,107.0,648,5.0,11.0,0.7025862068965517,0.7912621359223301,,,,,0.49361702127659574,0.46153846153846156,0.4936708860759494,0.4915254237288136,0.46153846153846156,0.4875,0.5290806754221389,0.4950980392156863,0.5459183673469388,0.00423728813559322,0.07872340425531915,0.11794871794871795,0.09271523178807947,,15.944982170147734,0.40860215053763443,0.32954545454545453,0.019801980198019802,0.21976284584980238,0.10959939531368103,0.21635883905013192,0.0916030534351145,0.21897810218978103,0.10662460567823344,0.1497326203208556,0.10256410256410256,0.08862876254180602,0.09278350515463918,0.08823529411764706,0.16898148148148148,0.2692307692307692,0.23224568138195778,0.20522388059701493,0.24324324324324326,0.05,0.5892857142857143,0.413135593220339,0.6256410256410256,0.7093023255813954,0.680327868852459,0.3199152542372881,0.39072847682119205,0.4306569343065693,0.5932203389830508,0.2627118644067797,0.4112903225806452,0.4112903225806452,0.8823529411764706,,0.00423728813559322,,,,0.7142857142857143,0.5076923076923077,0.15151515151515152,,0.3875,0.5806451612903226,0.0125,,0.4173728813559322,,0.4771247881355931,0.5220857142857143,0.4596837500000001,0.12260536398467432,0.12307692307692308,0.17907801418439717,0.18971631205673758,7.310212765957446,30.75,0.1882626380011621,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,True
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,32862.0,548,-71,1015,1037,246,221,127,2052,39.0,70.0,13.0,25.0,3.0,5.0,11.0,25.0,11.0,30,,,,,,,61.0,125,,,53.0,175.0,1167,13.0,29.0,,11.0,37.0,7.0,16.0,,,20.0,34.0,84.0,38.0,,14.0,,,,9.0,20.0,5.0,25.0,4.0,1.0,9.0,3.0,8.0,55.0,2.0,37.0,2.0,10.0,64.0,11.0,85,41.0,126,3.0,13.0,9.0,4.0,18.0,1.0,8.0,25.0,1.0,10.0,,4.0,43.0,5.0,18.0,39,85,5.0,10.0,66.0,5.0,5.0,74.0,6.0,,34.0,6.0,6.0,3.0,,3.0,6.0,3.0,6.0,1.0,34.0,246,2.0,6.0,0.6885245901639344,0.7777777777777778,,,,,0.488,0.4482758620689655,0.4375,0.488,0.4482758620689655,0.4375,0.550314465408805,0.5285714285714286,0.5862068965517241,,0.072,0.1,0.08,,17.39879414298019,0.4186046511627907,0.2972972972972973,0.058823529411764705,0.1921921921921922,0.09762532981530343,0.0970873786407767,0.03773584905660377,0.16972477064220184,0.09027777777777778,0.10619469026548672,0.0784313725490196,0.10365853658536585,0.02702702702702703,0.0625,0.21296296296296297,0.1518987341772152,0.19863013698630136,0.13333333333333333,,0.05454545454545454,0.5,0.56,0.5571428571428572,0.6190476190476191,0.6923076923076923,0.2,0.44,0.4782608695652174,0.5454545454545454,0.24,0.36666666666666664,0.36666666666666664,0.8181818181818182,,,,,,0.8620689655172413,0.52,0.23076923076923078,,0.3125,0.6,,,0.56,,0.4999720000000001,0.5495740740740741,0.42130625,0.2222222222222222,0.2222222222222222,0.21142857142857144,0.19428571428571428,5.8264000000000005,,0.24236453201970443,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True
