EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Blocked3s,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,55073.0,918,-90,1723,1709,414,537,210,3432,118,189,35.0,59,31,42,50.0,111,5.0,19.0,3.0,2.0,173,319,3.0,60,406,1923,37,66,6.0,80,37,56,2.0,27.0,101,208,138,52.0,3.0,21.0,52,16.0,68,13.0,3.0,23,6.0,23.0,152,14,66,3.0,33,114,28.0,175,83,258,17.0,22,16,6.0,34,5.0,19,24,2.0,15.0,8.0,58,1.0,15.0,57,91,6.0,6.0,96,7.0,18,106,7.0,45,12.0,39.0,37.0,2.0,39.0,18.0,1.0,2.0,2.0,101,414,8,11.0,0.6011560693641619,0.7074829931972789,0.542319749216301,0.5606060606060606,0.6607142857142857,0.5372670807453416,0.5606060606060606,0.6379310344827587,0.5456989247311828,0.5633802816901409,0.63125,0.009316770186335404,0.06583072100313479,0.06349206349206349,0.06306306306306306,0.10526315789473684,21.732522796352587,0.5862068965517241,0.49122807017543857,0.05660377358490566,0.21673003802281368,0.10837438423645321,0.16417910447761194,0.07650273224043716,0.20220082530949107,0.10101010101010101,0.16161616161616163,0.07909604519774012,0.08547008547008547,0.056451612903225805,0.11864406779661017,0.19879518072289157,0.22764227642276422,0.22362869198312235,0.16428571428571428,0.16393442622950818,0.13709677419354838,0.46153846153846156,0.5869565217391305,0.6243386243386243,0.6666666666666666,0.6186440677966102,0.3447204968944099,0.45045045045045046,0.4807692307692308,0.54,0.059006211180124224,0.2631578947368421,0.29411764705882354,0.8,0.009316770186335404,0.8939393939393939,0.5932203389830508,0.17142857142857143,0.7241379310344828,0.7380952380952381,0.034482758620689655,0.5962732919254659,0.48726086956521747,0.5513964912280702,0.4984344827586206,0.125,0.12605042016806722,0.19704433497536947,0.24876847290640394,3.7880877742946697,26.666666666666668,0.24027858386535114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,32926.0,549,-140,1050,1045,256,315,166,2095,46,79,16.0,30,4,12,22.0,73,14.0,36.0,67.0,13.0,82,188,75.0,48,275,1209,19,42,8.0,52,9,27,14.0,12.0,42,88,76,24.0,66.0,16.0,15,6.0,21,1.0,5.0,10,3.0,2.0,48,13,36,1.0,19,68,15.0,102,50,152,10.0,7,5,2.0,18,2.0,13,21,3.0,5.0,8.0,39,3.0,8.0,36,53,1.0,6.0,48,1.0,3,65,7.0,32,4.0,12.0,10.0,2.0,12.0,9.0,,1.0,1.0,42,256,5,4.0,0.5365853658536586,0.6285714285714286,0.43617021276595747,0.4523809523809524,0.3333333333333333,0.43155893536121676,0.4782608695652174,0.36585365853658536,0.4708904109589041,0.5098039215686274,0.42857142857142855,0.28517110266159695,0.0851063829787234,0.12658227848101267,0.0821917808219178,,26.565008025682182,0.46153846153846156,0.3409090909090909,0.03225806451612903,0.20178041543026706,0.09302325581395349,0.1557377049180328,0.08333333333333333,0.1895424836601307,0.09023941068139964,0.09923664122137404,0.08695652173913043,0.09219858156028368,0.07476635514018691,0.10204081632653061,0.20161290322580644,0.225,0.18796992481203006,0.18,0.045454545454545456,0.07246376811594203,0.75,0.30038022813688214,0.5822784810126582,0.6666666666666666,0.45652173913043476,0.27756653992395436,0.3013698630136986,0.3283582089552239,0.5,0.13688212927756654,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.25475285171102663,0.6521739130434783,0.5333333333333333,0.1875,0.2926829268292683,0.3333333333333333,0.3170731707317073,0.5855513307984791,0.4872417307692309,0.520886111111111,0.45395128205128205,0.1111111111111111,0.15023474178403756,0.1890909090909091,0.15272727272727274,6.879255319148936,26.253333333333327,0.2438095238095238,1.0,8.0,1.0,20.0,2.0,4.0,4.0,21.0,2.0,4.0,4.0,60.0,3.0,1.0,20.0,1.0,0.9523809523809523,0.28,0.5,0.2857142857142857,0.28378378378378377,0.013333333333333334,0.014925373134328358,0.030418250950570342,0.125,0.125,1.0,0.29850746268656714,0.30303030303030304,0.95,0.08695652173913043,0.5,1.0,0.024390243902439025,0.3076923076923077,0.30303030303030304,,,,,,,,,,,,,,,,,,True,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,12746.0,212,11,412,416,129,123,49,828,10,24,,1,1,7,6.0,16,6.0,11.0,4.0,3.0,22,51,4.0,16,63,452,2,3,2.0,6,4,16,3.0,6.0,17,14,30,,,2.0,52,14.0,66,8.0,6.0,25,4.0,23.0,146,2,1,,8,18,1.0,27,3,30,,5,1,4.0,10,2.0,7,6,,3.0,1.0,16,1.0,5.0,5,15,,3.0,27,,4,21,1.0,10,1.0,1.0,1.0,,1.0,1.0,,,,17,129,2,1.0,0.3181818181818182,0.3181818181818182,0.43137254901960786,0.6666666666666666,0.25,0.42727272727272725,0.6666666666666666,0.2894736842105263,0.4846153846153846,0.75,0.38636363636363635,0.07272727272727272,0.0392156862745098,0.08333333333333333,,,17.30769230769231,0.625,0.058823529411764705,,0.125,0.007751937984496124,0.17777777777777778,0.05,0.13756613756613756,0.01775147928994083,0.021739130434782608,,,0.07142857142857142,,0.15555555555555556,0.03125,0.14925373134328357,0.16666666666666666,0.2222222222222222,,1.0,0.43636363636363634,0.4166666666666667,0.45454545454545453,0.4,0.2909090909090909,0.375,0.375,,0.2,0.5454545454545454,0.5454545454545454,0.5,0.07272727272727272,0.3333333333333333,,,0.3684210526315789,0.14285714285714285,0.15789473684210525,0.509090909090909,0.4772461538461539,0.3604,0.43695625000000005,0.15625,0.16666666666666666,0.09523809523809523,0.2698412698412698,6.537254901960784,47.7,0.3131067961165049,,,,1.0,,,1.0,1.0,,,1.0,,3.0,3.0,,,,0.25,,0.3333333333333333,,,,,,,,0.25,0.25,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,True,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,10492.0,175,-19,332,331,119,152,45,663,14,21,1.0,4,2,6,5.0,16,1.0,8.0,,,20,45,,13,53,359,2,6,,4,4,13,,7.0,15,28,12,2.0,,2.0,11,2.0,13,2.0,,4,1.0,6.0,28,2,7,,6,9,1.0,16,9,25,,4,3,1.0,5,1.0,2,6,,3.0,2.0,11,3.0,4.0,5,13,1.0,2.0,17,,3,17,3.0,8,2.0,1.0,1.0,,1.0,1.0,,,,15,119,2,2.0,0.7,0.7368421052631579,0.4444444444444444,0.3333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.3076923076923077,0.5096153846153846,0.2857142857142857,0.4411764705882353,,0.044444444444444446,0.047619047619047616,,0.125,16.321243523316063,0.45454545454545453,0.07142857142857142,,0.0967741935483871,0.05511811023622047,0.15,0.058823529411764705,0.11278195488721804,0.055900621118012424,0.046511627906976744,0.047619047619047616,0.07142857142857142,0.08333333333333333,,0.10344827586206896,0.05263157894736842,0.1111111111111111,0.17857142857142858,0.08333333333333333,,1.0,0.4666666666666667,0.6666666666666666,0.7,0.7857142857142857,0.35555555555555557,0.3125,0.3125,0.4,0.17777777777777778,0.125,0.14285714285714285,1.0,,0.6666666666666666,0.25,,0.46153846153846156,0.3333333333333333,,0.4666666666666667,0.48728666666666676,0.563375,0.48119230769230764,0.16,0.16,0.07547169811320754,0.2830188679245283,5.997777777777777,,0.35843373493975905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,91270.0,1521,-217,2889,2878,660,871,413,5767,44,85,17.0,37,8,16,23.0,52,82.0,188.0,90.0,16.0,149,325,171.0,53,531,3198,29,66,9.0,94,26,61,38.0,14.0,93,190,108,26.0,90.0,16.0,65,15.0,80,13.0,2.0,34,20.0,11.0,175,12,53,2.0,34,118,7.0,159,67,226,6.0,50,34,16.0,35,6.0,29,43,2.0,6.0,11.0,78,10.0,17.0,55,140,6.0,16.0,60,3.0,4,70,2.0,29,4.0,5.0,4.0,1.0,5.0,2.0,,3.0,,93,660,21,4.0,0.6375838926174496,0.6985294117647058,0.4584615384615385,0.4393939393939394,0.4262295081967213,0.48185483870967744,0.4885057471264368,0.398989898989899,0.501890359168242,0.5,0.4305555555555556,0.34475806451612906,0.04923076923076923,0.11764705882352941,0.057692307692307696,0.015957446808510637,17.94265444871416,0.44871794871794873,0.07,0.020618556701030927,0.1309655937846837,0.048446069469835464,0.1059190031152648,0.03468208092485549,0.12438625204582651,0.04513888888888889,0.050397877984084884,0.06028368794326241,0.03908045977011494,0.029045643153526972,0.047619047619047616,0.1064516129032258,0.11004784688995216,0.16230366492146597,0.08936170212765958,0.1511627906976744,0.022556390977443608,0.4,0.17137096774193547,0.5176470588235295,0.5866666666666667,0.4318181818181818,0.10483870967741936,0.4423076923076923,0.46938775510204084,0.5652173913043478,0.3790322580645161,0.43617021276595747,0.44324324324324327,0.7682926829268293,0.1814516129032258,0.42528735632183906,0.4594594594594595,0.11764705882352941,0.16161616161616163,0.5,0.16161616161616163,0.5161290322580645,0.4709289898989902,0.48994225352112664,0.46420050505050503,0.05904761904761905,0.08238636363636363,0.17702448210922786,0.1751412429378531,12.213846153846157,24.909941520467843,0.2284527518172378,34.0,81.0,22.0,26.0,3.0,12.0,3.0,60.0,9.0,21.0,9.0,156.0,24.0,,26.0,,0.8666666666666667,0.3508771929824561,0.42857142857142855,0.23684210526315788,0.3508771929824561,,,0.16330645161290322,0.41975308641975306,0.41975308641975306,0.8529411764705882,0.28888888888888886,0.28888888888888886,0.8846153846153846,0.13793103448275862,0.25,1.0,0.2222222222222222,0.1875,0.28888888888888886,,6.0,9.0,6.0,3.0,2.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.011560693641618497,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,45472.0,758,-91,1466,1454,420,484,208,2920,56,104,8.0,15,18,33,22.0,48,29.0,86.0,77.0,17.0,107,238,101.0,135,475,1664,11,26,8.0,36,32,66,26.0,65.0,162,78,136,8.0,77.0,12.0,45,18.0,63,10.0,8.0,19,5.0,21.0,144,5,18,,16,41,1.0,58,23,81,6.0,19,16,3.0,25,3.0,12,19,2.0,13.0,4.0,44,4.0,14.0,9,29,2.0,6.0,117,,2,162,13.0,59,25.0,3.0,2.0,1.0,3.0,2.0,,,,162,420,5,25.0,0.3644859813084112,0.3786407766990291,0.4495798319327731,0.4230769230769231,0.48484848484848486,0.5014749262536873,0.4117647058823529,0.5271739130434783,0.5719512195121951,0.47368421052631576,0.6183206106870229,0.29793510324483774,0.05042016806722689,0.08653846153846154,0.041666666666666664,0.011627906976744186,26.472303206997086,0.5681818181818182,0.022222222222222223,,0.09131403118040089,0.032667876588021776,0.09937888198757763,0.030864197530864196,0.09344262295081968,0.03225806451612903,0.026041666666666668,0.0273972602739726,0.04225352112676056,0.03418803418803419,0.022222222222222223,0.05263157894736842,0.08771929824561403,0.12568306010928962,0.11504424778761062,0.0625,0.034482758620689655,0.6666666666666666,0.30678466076696165,0.5384615384615384,0.5894736842105263,0.375,0.1415929203539823,0.4583333333333333,0.4782608695652174,0.18181818181818182,0.2536873156342183,0.3372093023255814,0.3411764705882353,0.4827586206896552,0.22713864306784662,0.4411764705882353,0.5333333333333333,0.375,0.358695652173913,0.5454545454545454,0.18478260869565216,0.6047197640117994,0.48769159292035413,0.48193461538461546,0.47467608695652175,0.15324675324675324,0.20774647887323944,0.07578947368421053,0.3410526315789474,8.65924369747899,25.173267326732674,0.286493860845839,11.0,24.0,9.0,31.0,1.0,6.0,6.0,42.0,2.0,8.0,11.0,102.0,24.0,,31.0,1.0,0.8095238095238095,0.4158415841584158,0.25,0.4230769230769231,0.4158415841584158,0.009900990099009901,0.012987012987012988,0.07079646017699115,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.4025974025974026,0.40789473684210525,0.7741935483870968,0.17647058823529413,0.16666666666666666,1.0,0.09782608695652174,0.35294117647058826,0.4025974025974026,,1.0,2.0,5.0,2.0,,0.058823529411764705,0.5,1.0,0.5555555555555556,,7.0,,,,,,True,,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,37249.0,621,-120,1160,1158,207,288,168,2318,28,57,2.0,7,4,9,5.0,25,18.0,50.0,23.0,6.0,51,132,42.0,33,168,1266,7,19,2.0,19,5,19,10.0,10.0,29,62,40,2.0,23.0,13.0,52,24.0,76,13.0,11.0,20,7.0,25.0,176,4,15,,18,19,1.0,38,19,57,4.0,22,11,11.0,20,6.0,10,24,2.0,10.0,3.0,44,6.0,10.0,28,76,8.0,7.0,53,2.0,11,48,2.0,20,5.0,3.0,1.0,1.0,3.0,1.0,,,,29,207,5,5.0,0.6078431372549019,0.62,0.38636363636363635,0.3684210526315789,0.2631578947368421,0.3879310344827586,0.3695652173913043,0.3275862068965517,0.4263959390862944,0.3958333333333333,0.3918918918918919,0.2413793103448276,0.09848484848484848,0.19298245614035087,0.04,0.02,17.604090577063552,0.45454545454545453,0.02702702702702703,,0.053824362606232294,0.033185840707964605,0.13846153846153847,0.027777777777777776,0.07660455486542443,0.031879194630872486,0.06493506493506493,0.024390243902439025,0.011428571428571429,0.02040816326530612,0.043478260869565216,0.04,0.02702702702702703,0.07792207792207792,0.13829787234042554,0.1388888888888889,0.04040404040404041,0.3333333333333333,0.3275862068965517,0.49122807017543857,0.6086956521739131,0.5,0.14367816091954022,0.2,0.20833333333333334,0.6,0.28735632183908044,0.36,0.3673469387755102,0.7777777777777778,0.13218390804597702,0.30434782608695654,0.2857142857142857,,0.3103448275862069,0.4444444444444444,0.20689655172413793,0.5689655172413793,0.4859594827586208,0.4379333333333333,0.49542068965517233,0.10416666666666667,0.13333333333333333,0.1130952380952381,0.17261904761904762,8.901515151515152,24.64761904761905,0.17844827586206896,4.0,19.0,4.0,7.0,,2.0,2.0,11.0,1.0,4.0,3.0,33.0,,,7.0,,1.0,0.2619047619047619,0.25,0.3,0.2619047619047619,,,0.10919540229885058,0.21052631578947367,0.21052631578947367,1.0,0.30434782608695654,0.30434782608695654,1.0,0.08695652173913043,,,0.13793103448275862,0.3333333333333333,0.30434782608695654,,1.0,2.0,1.0,4.0,,0.08695652173913043,0.5,1.0,0.25,,,1.0,,,,,True,,
2852,1610612749,Awvee Storey,Awvee Storey,2852,MIL,7967.0,133,-22,256,264,53,77,51,520,19,25,8.0,13,5,5,2.0,6,6.0,18.0,1.0,,27,49,2.0,9,63,285,8,15,4.0,20,7,12,1.0,5.0,19,38,16,8.0,1.0,2.0,5,,5,,,3,,2.0,10,3,17,1.0,9,6,1.0,16,21,37,3.0,3,2,1.0,3,,2,1,,1.0,,4,,,8,17,,1.0,15,1.0,2,19,3.0,10,1.0,1.0,1.0,,1.0,,,,,19,53,2,1.0,0.7037037037037037,0.8260869565217391,0.5510204081632653,0.5333333333333333,0.5833333333333334,0.5294117647058824,0.5333333333333333,0.5384615384615384,0.5338983050847458,0.5555555555555556,0.5588235294117647,0.0392156862745098,0.04081632653061224,0.04,0.16666666666666666,,19.873817034700316,0.75,0.16666666666666666,0.08333333333333333,0.06818181818181818,0.16037735849056603,0.2727272727272727,0.09375,0.12396694214876033,0.14492753623188406,0.2,0.14814814814814814,0.13636363636363635,0.08333333333333333,0.125,0.034482758620689655,0.21428571428571427,0.044444444444444446,0.24,0.375,0.13636363636363635,,0.49019607843137253,0.76,0.7916666666666666,0.631578947368421,0.11764705882352941,0.3333333333333333,0.4,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0196078431372549,0.8666666666666667,0.6153846153846154,0.375,0.38461538461538464,1.0,,0.5294117647058824,0.5174950980392157,0.590607142857143,0.5277999999999999,0.1724137931034483,0.17857142857142858,0.31746031746031744,0.30158730158730157,7.951020408163266,25.2,0.20703125,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,True,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,44514.0,742,-130,1392,1377,299,433,183,2769,46,81,3.0,4,11,20,12.0,36,65.0,130.0,58.0,22.0,123,247,75.0,54,366,1554,7,13,6.0,23,31,60,24.0,29.0,100,58,188,2.0,54.0,26.0,95,23.0,118,14.0,9.0,51,15.0,29.0,259,4,11,,13,41,4.0,58,15,73,5.0,26,18,8.0,32,3.0,20,13,3.0,12.0,2.0,45,3.0,6.0,29,56,1.0,2.0,61,1.0,10,59,4.0,16,13.0,7.0,5.0,1.0,8.0,4.0,,,,100,299,7,13.0,0.23577235772357724,0.23770491803278687,0.4979757085020243,0.5384615384615384,0.5166666666666667,0.484472049689441,0.4473684210526316,0.4226190476190476,0.5201729106628242,0.5227272727272727,0.5,0.2329192546583851,0.10526315789473684,0.2716049382716049,0.1111111111111111,,24.37810945273632,0.7111111111111111,0.07547169811320754,,0.09832134292565947,0.02071563088512241,0.08125,0.025477707006369428,0.09358752166377816,0.02180232558139535,0.02824858757062147,0.015503875968992248,0.017777777777777778,0.03125,0.01639344262295082,0.07432432432432433,0.07216494845360824,0.13372093023255813,0.06956521739130435,0.1111111111111111,0.03597122302158273,0.5,0.2515527950310559,0.5679012345679012,0.7796610169491526,0.21739130434782608,0.11180124223602485,0.3333333333333333,0.375,,0.40372670807453415,0.5,0.5,0.2923076923076923,0.18012422360248448,0.21052631578947367,0.75,,0.23809523809523808,0.55,0.2619047619047619,0.484472049689441,0.47476365079365085,0.4688807692307692,0.4496253246753247,0.04790419161676647,0.06177606177606178,0.06284153005464481,0.273224043715847,11.327530364372471,26.889333333333326,0.21479885057471265,6.0,17.0,2.0,16.0,,3.0,3.0,22.0,1.0,6.0,3.0,57.0,9.0,4.0,16.0,,0.8636363636363636,0.29333333333333333,0.16666666666666666,0.125,0.30985915492957744,,,0.052795031055900624,0.35294117647058826,0.35294117647058826,1.0,0.27586206896551724,0.27586206896551724,0.8125,0.15789473684210525,,,0.023809523809523808,0.13636363636363635,0.2962962962962963,,1.0,3.0,,,,0.15789473684210525,0.3333333333333333,1.0,,,5.0,1.0,1.0,1.0,,,True,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,40819.0,680,-100,1295,1294,271,415,190,2589,22,50,1.0,7,7,11,3.0,9,20.0,69.0,62.0,9.0,45,128,79.0,33,210,1421,3,15,3.0,21,10,24,11.0,12.0,41,36,54,2.0,61.0,15.0,77,24.0,101,19.0,5.0,30,12.0,35.0,226,2,8,1.0,24,37,,61,11,72,1.0,20,11,9.0,23,6.0,14,11,1.0,9.0,1.0,34,3.0,6.0,17,48,1.0,2.0,33,1.0,2,40,2.0,18,2.0,,,,,,,,,41,271,11,2.0,0.4,0.4090909090909091,0.3515625,0.2,0.4166666666666667,0.427536231884058,0.391304347826087,0.4142857142857143,0.4622222222222222,0.4166666666666667,0.47674418604651164,0.38164251207729466,0.1171875,0.26,0.1111111111111111,0.014492753623188406,17.0844327176781,0.6764705882352942,,0.021739130434782608,0.09203980099502487,0.016771488469601678,0.17266187050359713,0.011111111111111112,0.11275415896487985,0.015220700152207,0.017543859649122806,,0.02512562814070352,0.014705882352941176,,0.050359712230215826,0.1134020618556701,0.1144578313253012,0.16346153846153846,0.2,0.008849557522123894,,0.24154589371980675,0.44,0.5945945945945946,0.45454545454545453,0.043478260869565216,0.3333333333333333,0.375,,0.3333333333333333,0.2898550724637681,0.29411764705882354,0.4,0.2995169082125604,0.30434782608695654,0.14285714285714285,,0.3142857142857143,0.6363636363636364,0.2571428571428571,0.6231884057971014,0.49751073170731674,0.50085,0.4719691176470588,0.08071748878923767,0.125,0.1,0.19523809523809524,11.0734375,26.10506329113924,0.20926640926640927,7.0,17.0,2.0,22.0,3.0,6.0,3.0,29.0,4.0,8.0,3.0,63.0,24.0,1.0,22.0,1.0,0.7241379310344828,0.3670886075949367,0.5,0.2727272727272727,0.3717948717948718,0.012658227848101266,,0.0821256038647343,0.4117647058823529,0.4375,0.8571428571428571,0.3548387096774194,0.3548387096774194,0.6818181818181818,0.2608695652173913,0.5,1.0,0.05714285714285714,0.3333333333333333,0.36065573770491804,,1.0,2.0,,1.0,,0.08695652173913043,0.5,,,,2.0,,,,0.058823529411764705,,True,,
