EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,LostBallTurnovers,PenaltyTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,on,PenaltyAtRimFGM,PenaltyAtRimFGA,HeaveAttempts,AtRimAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,3SecondViolations,Clear Path Fouls
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,847.0,14,-7.0,27,29,8.0,20.0,4.0,56,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,0.5,9.09090909090909,0.2,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.25,0.25,0.4,0.25,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5532,0.5532,0.5,0.5,0.6,0.2,0.2962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,749.0,12,-3.0,24,25,7.0,16.0,3.0,49,,1.0,,1.0,,2.0,,9.0,26.0,,2.0,,3.0,,6.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,6.0,7.0,,,,,0.75,0.5,0.75,0.5,1.5,24.13793103448276,,,,,,,,,,,,1.0,0.1666666666666666,,,0.3333333333333333,,0.8333333333333334,0.4818583333333333,0.43735,,,0.3333333333333333,0.6666666666666666,0.2916666666666667,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,0.75,1.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,0.510075,9.55,25.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,847.0,14,-7.0,27,29,8.0,20.0,4.0,56,1.0,2.0,,,2.0,5.0,,7.0,33.0,,,,,,5.0,2.0,,2.0,2.0,1.0,6.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,5.0,8.0,1.0,,0.4,,0.4375,,0.4375,,0.8333333333333334,27.27272727272727,0.2,,,,0.125,,,,,,,,0.25,0.5,0.5,,,0.625,0.50885625,,,,,0.7142857142857143,0.2962962962962963,1.0,1.0,2.0,,,1.0,2.0,1.0,3.0,,,1.0,2.0,,3.0,2.0,1.0,,1.0,1.0,,,1.0,,0.3333333333333333,,0.5,0.3333333333333333,0.8333333333333334,0.375,,,,,0.125,0.25,0.5,0.5,,,,,0.6666666666666666,0.5,0.5,0.4894833333333333,9.04,24.866666666666664,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.25,0.5,0.5,1.0,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,33.0,1,3.0,1,1,,,,2,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,100.0,,,,,,,,,,,,,,,,,,1.0,0.4659,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,24.3,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201193,1610612739,Demetris Nichols,Demetris Nichols,201193,CLE,847.0,14,-7.0,27,29,8.0,20.0,4.0,56,,1.0,,,1.0,5.0,,2.0,33.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,8.0,,,0.2,,0.125,,0.125,,,30.3030303030303,,,0.3333333333333333,,0.125,,,,,,0.3333333333333333,,0.125,,,,,0.5,0.459075,0.48915,,,,,0.2962962962962963,4.0,,1.0,,,,,,3.0,,1.0,,1.0,,,1.0,,1.0,,,2.0,,2.0,,,,,,,0.375,0.2,1.0,,1.0,0.5,0.125,,,,,,,,,,0.4199166666666666,15.34,24.96666666666667,,,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,0.25,,,,,1.0,1.0,1.0,2.0,1.0,0.25,0.25,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,716.0,12,-6.0,23,24,7.0,16.0,3.0,47,,,,,,1.0,,,26.0,,,,,,,,,,2.0,,4.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,7.0,,,,,,,,,,7.142857142857142,0.25,,,,0.1428571428571428,,,,,0.5,,,,,,,,,0.3374,,,,,,0.3043478260869565,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,15.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,98.0,2,-4.0,3,4,1.0,4.0,1.0,7,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,98.0,2,-4.0,3,4,1.0,4.0,1.0,7,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,1.0,0.46065,,,,,,0.3333333333333333,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,0.46065,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,27496.0,458,-39.0,857,868,358.0,352.0,132.0,1725,24.0,41.0,19.0,28.0,24.0,45.0,25.0,73.0,945.0,19.0,29.0,10.0,48.0,10.0,34.0,36.0,34.0,3.0,9.0,3.0,21.0,17.0,42.0,13.0,40.0,69.0,65.0,134.0,87.0,37.0,54.0,17.0,11.0,24.0,19.0,24.0,18.0,34.0,358.0,10.0,11.0,0.5333333333333333,0.6551724137931034,0.5217391304347826,0.6551724137931034,0.5069444444444444,0.6153846153846154,0.4473684210526316,8.794466403162057,0.136986301369863,0.1418918918918918,0.13,0.1440677966101695,0.135204081632653,0.1425120772946859,0.1037037037037037,0.1194029850746268,0.1764705882352941,0.1616161616161616,0.064516129032258,0.75,0.8913043478260869,0.5853658536585366,0.7058823529411765,0.9655172413793104,0.6785714285714286,0.9130434782608696,0.5676311111111111,0.5901043478260869,0.2786885245901639,0.2833333333333333,0.6575342465753424,0.4657534246575342,0.4177362893815636,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,9.0,10.0,3.0,10.0,4.0,17.0,,,,,,0.5217391304347826,0.0217391304347826,0.2,0.1707317073170731,,0.5882352941176471,,0.0217391304347826,,,,,,,0.0434782608695652,,,0.5659681818181818,1.395555555555556,43.6,,4.0,,12.0,22.0,12.0,,7.0,,55.0,0.25,0.8571428571428571,0.5454545454545454,0.1078431372549019,0.0869565217391304,,,,,,,,,,,,6.0,9.0,,,,,,6.0,,,False,12.0,20.0,1.0,6.0,6.0,16.0,2.0,7.0,1.0,1.0,4.0,4.0,5.0,7.0,2.0,5.0,1.0,2.0,0.5,0.3720930232558139,0.1176470588235294,0.1910112359550561,0.1527777777777778,0.1428571428571428,0.1594202898550724,0.1818181818181818,0.25,0.0526315789473684,0.8695652173913043,0.6,,,,,,,,,,,,,,,,,,,,,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,34658.0,578,-2.0,1059,1069,272.0,217.0,162.0,2128,34.0,61.0,8.0,15.0,37.0,81.0,19.0,93.0,1110.0,8.0,17.0,4.0,20.0,6.0,28.0,22.0,10.0,8.0,13.0,6.0,34.0,15.0,43.0,26.0,68.0,104.0,59.0,163.0,35.0,37.0,44.0,19.0,4.0,37.0,28.0,37.0,25.0,28.0,272.0,2.0,4.0,0.4567901234567901,0.4705882352941176,0.4567901234567901,0.4705882352941176,0.4558823529411764,0.4166666666666667,0.4516129032258064,9.561752988047807,0.1658536585365853,0.1031175059952038,0.203125,0.1162790697674418,0.174721189591078,0.1062271062271062,0.0930232558139534,0.1263157894736842,0.088235294117647,0.1041666666666666,0.15625,0.6756756756756757,0.7530864197530864,0.5573770491803278,0.5964912280701754,0.8823529411764706,0.5333333333333333,0.7530864197530864,0.5765827160493827,0.6134117647058823,0.1938775510204081,0.1938775510204081,0.2150537634408602,0.3010752688172043,0.2568460812086874,1.0,,,,,,,,,,,,,,,,,5.0,19.0,10.0,9.0,6.0,18.0,,,,,,0.44,,0.0617283950617283,0.0655737704918032,,0.5,0.0123456790123456,,,,,,,,,,,0.572712,2.5123456790123457,,3.0,19.0,,11.0,25.0,52.0,2.0,9.0,2.0,20.0,0.7027027027027027,0.8125,0.44,0.2193548387096774,0.2345679012345679,0.1578947368421052,0.1666666666666666,,,,,,,,,,3.0,3.0,,,,,,5.0,,1.0,False,10.0,20.0,,4.0,1.0,10.0,2.0,9.0,,1.0,5.0,3.0,3.0,7.0,2.0,7.0,,2.0,0.0526315789473684,0.3448275862068966,0.0294117647058823,0.0863309352517985,0.1415094339622641,0.1711711711711711,0.21875,0.0512820512820512,0.7647058823529411,0.375,0.8,0.5,2.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,
