EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,OffensiveGoaltends,OffFTReboundPct,HeaveAttempts,BlockedLongMidRange,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,HeaveMakes,Corner3PctBlocked,3pt And 1 Free Throw Trips
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,20994.0,350.0,-23.0,707.0,713.0,205.0,241.0,83.0,1420.0,13.0,30.0,6.0,15.0,4.0,9.0,17.0,37.0,17.0,49.0,1.0,47.0,116.0,1.0,23.0,117.0,734.0,8.0,23.0,4.0,20.0,10.0,24.0,3.0,23.0,68.0,26.0,10.0,4.0,10.0,2.0,12.0,1.0,1.0,6.0,4.0,26.0,4.0,24.0,14.0,56.0,8.0,78.0,28.0,106.0,3.0,5.0,2.0,3.0,6.0,2.0,2.0,10.0,1.0,4.0,3.0,16.0,3.0,6.0,29.0,53.0,1.0,8.0,3.0,20.0,1.0,3.0,28.0,2.0,14.0,1.0,21.0,13.0,8.0,21.0,13.0,1.0,3.0,23.0,205.0,8.0,1.0,0.723404255319149,0.8095238095238095,0.4051724137931034,0.3478260869565217,0.4166666666666667,0.4017094017094017,0.3478260869565217,0.4166666666666667,0.45,0.4,0.4423076923076923,0.0085470085470085,0.0344827586206896,0.1,0.0204081632653061,17.980295566502466,0.375,0.2962962962962963,0.2113207547169811,0.0824742268041237,0.1647058823529411,0.0769230769230769,0.2,0.0816326530612244,0.0897435897435897,0.0526315789473684,0.0948905109489051,0.0869565217391304,0.1770833333333333,0.2625,0.2022471910112359,0.1475409836065573,0.2083333333333333,0.046875,0.6190476190476191,0.2564102564102564,0.4333333333333333,0.4814814814814814,0.6153846153846154,0.3162393162393162,0.4594594594594595,0.4594594594594595,0.6470588235294118,0.4188034188034188,0.3469387755102041,0.3541666666666667,0.8823529411764706,0.0085470085470085,0.6521739130434783,0.4,0.3333333333333333,0.375,0.4444444444444444,0.2649572649572649,0.4366465811965812,0.4804652173913043,0.4532291666666665,0.1085271317829457,0.109375,0.1709401709401709,0.1965811965811965,9.94827586206896,0.28995756718529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101153,1610612760,Mickael Gelabale,Mickael Gelabale,101153,SEA,8793.0,147.0,18.0,298.0,299.0,86.0,79.0,28.0,597.0,4.0,8.0,1.0,1.0,,2.0,3.0,7.0,8.0,23.0,3.0,15.0,38.0,8.0,2.0,41.0,273.0,2.0,5.0,,4.0,4.0,13.0,2.0,13.0,20.0,10.0,2.0,1.0,7.0,4.0,11.0,4.0,,1.0,3.0,26.0,1.0,3.0,4.0,11.0,,15.0,4.0,19.0,2.0,2.0,1.0,1.0,6.0,,3.0,8.0,,3.0,2.0,14.0,1.0,1.0,5.0,12.0,,,4.0,4.0,,,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,,13.0,86.0,1.0,1.0,0.6666666666666666,0.7142857142857143,0.3947368421052631,0.4,0.3076923076923077,0.4239130434782608,0.4,0.34375,0.4361702127659574,0.4,0.3823529411764705,0.1739130434782608,0.0263157894736842,0.125,,18.59756097560976,0.4285714285714285,,0.0887096774193548,0.0303030303030303,0.0975609756097561,0.0416666666666666,0.0909090909090909,0.032520325203252,0.0714285714285714,0.05,,0.05,0.0961538461538461,0.131578947368421,0.0294117647058823,0.09375,0.1111111111111111,0.074074074074074,0.5,0.1739130434782608,0.5,0.5714285714285714,0.5,0.1521739130434782,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.5,0.3478260869565217,0.3478260869565217,0.875,0.0652173913043478,0.2,1.0,,0.125,,0.3478260869565217,0.4431695652173913,0.4252,0.4215,,,0.0975609756097561,0.3170731707317073,12.74473684210526,0.2885906040268456,2.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,9.0,5.0,1.0,3.0,1.0,1.0,0.375,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,1.0,0.108695652173913,0.2,0.2,1.0,0.0625,1.0,0.125,0.2,24.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1887,1610612760,Wally Szczerbiak,Wally Szczerbiak,1887,SEA,70803.0,1180.0,-15.0,2361.0,2352.0,715.0,740.0,280.0,4713.0,40.0,63.0,3.0,7.0,9.0,14.0,34.0,74.0,91.0,210.0,34.0,165.0,347.0,166.0,113.0,656.0,2481.0,17.0,41.0,8.0,45.0,32.0,75.0,68.0,192.0,210.0,120.0,10.0,17.0,59.0,10.0,69.0,9.0,1.0,23.0,24.0,148.0,4.0,12.0,30.0,82.0,8.0,120.0,16.0,136.0,5.0,14.0,7.0,7.0,31.0,4.0,19.0,25.0,2.0,12.0,8.0,56.0,4.0,15.0,30.0,67.0,2.0,6.0,6.0,126.0,1.0,12.0,134.0,11.0,40.0,29.0,5.0,4.0,1.0,5.0,3.0,,1.0,192.0,715.0,12.0,29.0,0.6363636363636364,0.65625,0.4755043227665706,0.4146341463414634,0.4266666666666667,0.5292397660818714,0.3627450980392157,0.4806201550387597,0.5708041958041958,0.4017857142857143,0.5714285714285714,0.3235867446393762,0.0489913544668587,0.1111111111111111,0.0047619047619047,23.3457249070632,0.5535714285714286,0.0808080808080808,0.0932878270762229,0.0135287485907553,0.1023890784982935,0.0198019801980198,0.0955631399317406,0.0146923783287419,0.0079365079365079,0.0142180094786729,0.0165094339622641,0.0122699386503067,0.0578231292517006,0.0820895522388059,0.1356466876971608,0.0961538461538461,0.1176470588235294,0.0196078431372549,0.6,0.1228070175438596,0.6349206349206349,0.7142857142857143,0.675,0.1442495126705653,0.4594594594594595,0.5230769230769231,0.4705882352941176,0.4093567251461988,0.4333333333333333,0.4354066985645933,0.6813186813186813,0.0662768031189083,0.1372549019607843,0.4285714285714285,,0.1085271317829457,0.6428571428571429,0.4463937621832358,0.470443372319688,0.4571624999999999,0.4629038759689923,0.0755064456721915,0.1063829787234042,0.0685975609756097,0.2926829268292683,13.1628242074928,0.30283778060144,17.0,6.0,12.0,54.0,132.0,42.0,71.0,20.0,54.0,198.0,132.0,54.0,12.0,,0.9295774647887324,0.4277108433734939,0.3703703703703703,0.4277108433734939,0.5,0.5,1.0,0.2573099415204678,0.4090909090909091,0.4153846153846154,0.9074074074074074,0.0930232558139534,0.5,0.3255813953488372,0.4090909090909091,24.941566265060253,2.0,1.0,8.0,14.0,1.0,10.0,15.0,2.0,3.0,4.0,1.0,0.1,0.0120481927710843,0.1216216216216216,0.0151515151515151,0.0512820512820512,0.0392156862745098,0.1568627450980392,0.125,1.0,0.3333333333333333,0.0059880239520958,,,,,,,,True,,,,,,,
200754,1610612760,Mouhamed Sene,Mouhamed Sene,200754,SEA,2088.0,35.0,5.0,73.0,71.0,41.0,50.0,7.0,144.0,3.0,7.0,,2.0,3.0,6.0,2.0,3.0,,1.0,,5.0,11.0,,4.0,14.0,63.0,,2.0,,,3.0,7.0,2.0,8.0,8.0,2.0,,2.0,,,,,,,,,1.0,1.0,3.0,2.0,3.0,8.0,2.0,10.0,1.0,,,,,,,,,,,,,,5.0,7.0,,,,4.0,,,10.0,,3.0,2.0,3.0,3.0,,3.0,2.0,,,8.0,41.0,2.0,1.0,0.8,0.8,0.4545454545454545,,0.4285714285714285,0.4545454545454545,,0.4285714285714285,0.4375,,0.4,,0.1818181818181818,0.2857142857142857,,19.753086419753085,,0.75,0.0714285714285714,0.0555555555555555,0.3333333333333333,0.0909090909090909,0.1351351351351351,0.0689655172413793,0.1428571428571428,,,0.125,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.6363636363636364,0.4285714285714285,0.6,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.0909090909090909,,,,,1.0,,,0.8571428571428571,0.5,0.6363636363636364,0.5004363636363637,0.5839,0.5528857142857143,0.2142857142857142,0.2142857142857142,,0.5714285714285714,3.5454545454545454,0.5616438356164384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,SEA,33741.0,562.0,-68.0,1115.0,1122.0,335.0,328.0,140.0,2237.0,47.0,86.0,10.0,20.0,15.0,24.0,18.0,39.0,10.0,35.0,3.0,75.0,160.0,10.0,49.0,202.0,1203.0,12.0,26.0,5.0,29.0,20.0,43.0,16.0,56.0,82.0,68.0,18.0,16.0,29.0,7.0,36.0,3.0,4.0,12.0,14.0,79.0,7.0,29.0,23.0,55.0,5.0,83.0,38.0,121.0,4.0,9.0,7.0,2.0,22.0,,12.0,16.0,2.0,10.0,5.0,38.0,2.0,10.0,37.0,59.0,,7.0,3.0,55.0,4.0,5.0,69.0,7.0,31.0,7.0,21.0,12.0,9.0,22.0,11.0,1.0,1.0,56.0,335.0,7.0,5.0,0.5466666666666666,0.6212121212121212,0.46875,0.4615384615384615,0.4651162790697674,0.45,0.4615384615384615,0.4166666666666667,0.5024875621890548,0.4677419354838709,0.4590163934426229,0.0588235294117647,0.1,0.1395348837209302,,18.666666666666668,0.5789473684210527,0.1136363636363636,0.1309523809523809,0.0695443645083932,0.1554054054054054,0.0673076923076923,0.1373239436619718,0.0690978886756238,0.0737704918032786,0.1041666666666666,0.050251256281407,0.072289156626506,0.1013513513513513,0.1654135338345864,0.1294964028776978,0.1181818181818181,0.2631578947368421,0.0533333333333333,0.5,0.5058823529411764,0.5465116279069767,0.6351351351351351,0.6382978723404256,0.2294117647058823,0.4615384615384615,0.5142857142857142,0.2777777777777778,0.2058823529411764,0.2857142857142857,0.2857142857142857,0.6,0.0176470588235294,0.7692307692307693,0.5,,0.5,0.625,0.5647058823529412,0.4912641176470589,0.5125000000000002,0.4952385416666667,0.1597938144329896,0.1684782608695652,0.1435643564356435,0.2772277227722772,5.9175,0.3004484304932735,,,,1.0,7.0,5.0,1.0,,5.0,3.0,7.0,1.0,3.0,1.0,1.0,0.1,,0.1,,,,0.0411764705882352,0.1428571428571428,0.1428571428571428,1.0,,,0.1041666666666666,0.1428571428571428,25.02,,,,,,,,,2.0,,,,,0.1025641025641025,,0.0476190476190476,,,,,,,2.0,1.0,1.0,1.0,0.0606060606060606,,,True,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,23513.0,392.0,5.0,780.0,778.0,220.0,255.0,103.0,1558.0,11.0,26.0,1.0,1.0,4.0,8.0,14.0,27.0,23.0,56.0,5.0,48.0,109.0,19.0,27.0,135.0,827.0,3.0,4.0,2.0,8.0,17.0,28.0,13.0,47.0,20.0,76.0,2.0,13.0,73.0,12.0,85.0,7.0,5.0,34.0,24.0,182.0,,2.0,2.0,24.0,,26.0,2.0,28.0,,8.0,4.0,4.0,13.0,3.0,11.0,9.0,,2.0,2.0,22.0,1.0,6.0,18.0,41.0,,1.0,3.0,34.0,,3.0,30.0,3.0,9.0,6.0,4.0,4.0,,4.0,,,,47.0,220.0,8.0,6.0,0.2083333333333333,0.2127659574468085,0.4403669724770642,0.75,0.6071428571428571,0.421875,0.6,0.5151515151515151,0.4714285714285714,0.6666666666666666,0.5875,0.1484375,0.1192660550458715,0.3846153846153846,0.0178571428571428,17.96008869179601,0.5909090909090909,,0.0792079207920792,0.0063492063492063,0.0232558139534883,,0.0668380462724935,0.0052356020942408,0.010752688172043,0.0133333333333333,,,0.0606060606060606,0.0581395348837209,0.1101694915254237,0.0169491525423728,0.037037037037037,,,0.203125,0.4230769230769231,0.6875,0.1818181818181818,0.2109375,0.5185185185185185,0.56,0.0714285714285714,0.4375,0.4107142857142857,0.4181818181818181,0.3043478260869565,0.0390625,0.2,1.0,,0.2424242424242424,0.5,0.3515625,0.4470382812500001,0.4493749999999999,0.4301651515151516,0.0671641791044776,0.0782608695652174,0.0592592592592592,0.3481481481481481,11.879816513761469,0.282051282051282,1.0,,2.0,3.0,14.0,3.0,4.0,,5.0,3.0,14.0,3.0,15.0,,0.25,0.2105263157894736,,0.2105263157894736,0.2,0.2,1.0,0.109375,0.2142857142857142,0.2142857142857142,,0.0606060606060606,,0.0909090909090909,0.2142857142857142,25.68947368421053,1.0,,,,,1.0,9.0,,1.0,3.0,,,,0.074074074074074,,,0.2,,,,,,,,,,,,,True,,,,,,,
2753,1610612760,Delonte West,Delonte West,2753,SEA,24630.0,410.0,-47.0,806.0,816.0,235.0,275.0,100.0,1622.0,20.0,41.0,1.0,1.0,9.0,19.0,10.0,26.0,21.0,46.0,4.0,51.0,113.0,27.0,18.0,150.0,860.0,4.0,8.0,,11.0,18.0,41.0,5.0,53.0,10.0,92.0,2.0,10.0,57.0,16.0,73.0,9.0,7.0,24.0,21.0,162.0,3.0,6.0,13.0,37.0,2.0,52.0,9.0,61.0,2.0,18.0,10.0,8.0,27.0,3.0,22.0,14.0,1.0,5.0,5.0,41.0,,14.0,11.0,24.0,,,1.0,20.0,1.0,,29.0,1.0,12.0,3.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,53.0,235.0,7.0,3.0,0.0980392156862745,0.1,0.4513274336283185,0.5,0.4390243902439024,0.4714285714285714,0.55,0.4897959183673469,0.487012987012987,0.55,0.4907407407407407,0.1928571428571428,0.0884955752212389,0.1707317073170731,,21.195652173913047,0.6585365853658537,0.048780487804878,0.1316725978647686,0.0194174757281553,0.1150442477876106,0.0428571428571428,0.1269035532994923,0.0237467018469656,0.0219780219780219,0.0144927536231884,0.0201342281879194,0.0178571428571428,0.1485148514851485,0.0987654320987654,0.1414141414141414,0.15,0.0303030303030303,0.0298507462686567,0.8,0.2928571428571428,0.4878048780487805,0.5882352941176471,0.1,0.1857142857142857,0.3846153846153846,0.4347826086956521,0.1,0.3285714285714285,0.4565217391304347,0.4565217391304347,0.0952380952380952,0.0285714285714285,0.1,1.0,,0.3877551020408163,0.4736842105263157,0.4857142857142857,0.4906410714285714,0.3945055555555556,0.5059938775510204,0.0794701986754966,0.0967741935483871,0.0733333333333333,0.3533333333333333,10.042477876106192,0.2915632754342431,,,1.0,10.0,23.0,7.0,10.0,4.0,8.0,9.0,23.0,10.0,12.0,1.0,0.3,0.3703703703703703,0.5,0.3703703703703703,,,,0.1642857142857142,0.4347826086956521,0.4347826086956521,0.3,0.0204081632653061,,0.1428571428571428,0.4347826086956521,24.18148148148148,,1.0,2.0,4.0,1.0,2.0,21.0,,,,,0.5,,0.1153846153846153,,0.1428571428571428,,0.2,0.5,,0.5714285714285714,,,1.0,1.0,,,,,True,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,SEA,30838.0,514.0,-34.0,1044.0,1031.0,375.0,361.0,135.0,2075.0,45.0,77.0,6.0,11.0,18.0,25.0,14.0,42.0,40.0,105.0,3.0,99.0,224.0,53.0,73.0,322.0,1142.0,12.0,24.0,5.0,32.0,35.0,73.0,33.0,124.0,96.0,102.0,10.0,17.0,29.0,11.0,40.0,8.0,3.0,10.0,15.0,91.0,1.0,10.0,12.0,31.0,1.0,44.0,11.0,55.0,2.0,12.0,10.0,2.0,17.0,1.0,10.0,20.0,3.0,7.0,3.0,37.0,2.0,18.0,11.0,27.0,,,6.0,61.0,1.0,1.0,85.0,9.0,39.0,7.0,18.0,8.0,6.0,19.0,10.0,,,124.0,375.0,6.0,6.0,0.4848484848484848,0.5106382978723404,0.4419642857142857,0.5,0.4794520547945205,0.4494584837545126,0.4821428571428571,0.489247311827957,0.5111464968152867,0.5161290322580645,0.5636363636363636,0.1913357400722021,0.0758928571428571,0.0909090909090909,0.0285714285714285,29.00826446280992,0.4594594594594595,0.0212765957446808,0.0858725761772853,0.0242718446601941,0.0909090909090909,0.0109890109890109,0.0872210953346856,0.0218687872763419,0.032258064516129,0.0412371134020618,0.0104712041884816,0.0133333333333333,0.09009009009009,0.0363636363636363,0.1214285714285714,0.1063829787234042,0.0526315789473684,0.0142857142857142,0.5263157894736842,0.2779783393501805,0.5844155844155844,0.6428571428571429,0.4444444444444444,0.151624548736462,0.3333333333333333,0.4,0.1428571428571428,0.3790613718411552,0.3809523809523809,0.392156862745098,0.65,0.0108303249097472,0.3928571428571428,0.5454545454545454,,0.2688172043010752,0.72,0.4693140794223827,0.4888413043478261,0.4654636363636363,0.4708826086956522,0.1270358306188925,0.1535433070866141,0.0993788819875776,0.3850931677018633,10.34955357142857,0.3591954022988505,,,,17.0,50.0,20.0,17.0,7.0,20.0,51.0,49.0,17.0,4.0,,1.0,0.320754716981132,0.35,0.3269230769230769,,,,0.1805054151624548,0.34,0.34,1.0,,,0.2150537634408602,0.3469387755102041,25.792452830188672,,1.0,4.0,7.0,1.0,4.0,,,5.0,2.0,,0.25,,0.1666666666666666,,,,0.1428571428571428,0.25,1.0,0.35,,,1.0,1.0,,,1.0,4.0,True,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,39340.0,656.0,-4.0,1294.0,1298.0,373.0,340.0,164.0,2592.0,65.0,95.0,25.0,38.0,17.0,24.0,16.0,28.0,18.0,50.0,,99.0,173.0,1.0,42.0,240.0,1363.0,28.0,43.0,8.0,64.0,27.0,48.0,10.0,64.0,130.0,68.0,38.0,12.0,22.0,11.0,33.0,11.0,,16.0,4.0,77.0,14.0,59.0,27.0,98.0,24.0,149.0,77.0,226.0,6.0,11.0,8.0,3.0,16.0,2.0,10.0,19.0,4.0,6.0,4.0,35.0,9.0,9.0,51.0,81.0,,8.0,6.0,48.0,6.0,1.0,55.0,7.0,28.0,3.0,21.0,14.0,7.0,21.0,10.0,,2.0,64.0,373.0,6.0,3.0,0.6565656565656566,0.8125,0.5722543352601156,0.6511627906976745,0.5625,0.5689655172413793,0.6511627906976745,0.5510204081632653,0.6060606060606061,0.6956521739130435,0.5925925925925926,0.0057471264367816,0.0693641618497109,0.1052631578947368,,15.679676985195156,0.4571428571428571,0.4705882352941176,0.19140625,0.1163708086785009,0.184931506849315,0.1296296296296296,0.1899696048632219,0.1186991869918699,0.1276595744680851,0.0677966101694915,0.1330645161290322,0.127906976744186,0.1707317073170731,0.2360248447204969,0.1711229946524064,0.1509433962264151,0.275,0.1,0.4761904761904761,0.5459770114942529,0.6842105263157895,0.7647058823529411,0.6307692307692307,0.160919540229885,0.5714285714285714,0.6153846153846154,0.375,0.2873563218390804,0.36,0.36,1.0,,0.8837209302325582,0.6578947368421053,0.2,0.4897959183673469,0.7083333333333334,0.5517241379310345,0.4876815028901735,0.5440526315789473,0.4556979166666666,0.1435897435897435,0.1443298969072164,0.2666666666666666,0.2666666666666666,6.73872832369942,0.2882534775888717,,,,,1.0,1.0,,,1.0,,,,2.0,2.0,,,,,,,,0.0057471264367816,,,,,,0.0204081632653061,,72.2,,,,,,,,,1.0,,,,,0.0714285714285714,,0.1363636363636363,,,,,,,4.0,,,,0.1333333333333333,1.0,,True,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,27050.0,451.0,11.0,924.0,911.0,300.0,281.0,95.0,1835.0,18.0,31.0,1.0,1.0,5.0,11.0,3.0,13.0,25.0,47.0,2.0,46.0,91.0,31.0,15.0,155.0,961.0,3.0,4.0,,18.0,13.0,29.0,5.0,46.0,20.0,72.0,2.0,6.0,84.0,20.0,104.0,15.0,5.0,37.0,43.0,228.0,1.0,3.0,16.0,25.0,4.0,45.0,4.0,49.0,,15.0,6.0,9.0,21.0,3.0,13.0,11.0,1.0,8.0,2.0,32.0,,8.0,16.0,40.0,,1.0,3.0,25.0,,4.0,21.0,3.0,9.0,3.0,1.0,,,1.0,,,,46.0,300.0,7.0,2.0,0.217391304347826,0.2222222222222222,0.5054945054945055,0.75,0.4482758620689655,0.5737704918032787,1.0,0.4767441860465116,0.5916030534351145,1.0,0.4893617021276595,0.2540983606557377,0.0659340659340659,0.1290322580645161,,15.621986499517842,0.65625,0.0930232558139534,0.0716332378223495,0.0094043887147335,0.1428571428571428,0.0126582278481012,0.088937093275488,0.0100502512562814,0.0222222222222222,0.0128205128205128,,,0.0446428571428571,0.0982142857142857,0.072,0.1139240506329113,0.2121212121212121,,,0.2540983606557377,0.5806451612903226,0.6666666666666666,0.1666666666666666,0.1065573770491803,0.2307692307692307,0.2727272727272727,,0.3852459016393442,0.5319148936170213,0.5319148936170213,0.28,0.0163934426229508,0.1111111111111111,1.0,,0.2558139534883721,0.4545454545454545,0.5081967213114754,0.4832495867768595,0.4865714285714286,0.4693892857142856,0.0703125,0.0927835051546391,0.1161290322580645,0.2967741935483871,11.024175824175826,0.3246753246753247,1.0,1.0,1.0,15.0,29.0,13.0,16.0,5.0,14.0,33.0,29.0,15.0,4.0,,0.6875,0.5161290322580645,0.3571428571428571,0.5161290322580645,0.5,0.5,1.0,0.2377049180327868,0.5172413793103449,0.5357142857142857,0.6666666666666666,0.0232558139534883,1.0,0.3023255813953488,0.5172413793103449,25.72903225806452,,4.0,5.0,4.0,4.0,5.0,15.0,1.0,,,,0.8,0.032258064516129,0.1538461538461538,0.0344827586206896,0.0625,,0.5555555555555556,0.8,1.0,0.3076923076923077,,,,,,,,1.0,True,,,,,,,
