EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Corner3Assists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,PtsUnassisted3s,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,Corner3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,BlockedCorner3
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,102471.0,1708,234.0,3347,3334,1055.0,749,325.0,6681,74.0,122.0,13.0,23.0,32.0,132.0,87.0,166.0,341.0,122.0,805.0,3526,20.0,37.0,17.0,96.0,90.0,150.0,182.0,12.0,62.0,109.0,43.0,8.0,265.0,27.0,21.0,24.0,133.0,173.0,51.0,224.0,70.0,125.0,121.0,10.0,145.0,15.0,45.0,13.0,11.0,14.0,7.0,1055.0,0.45180722891566266,0.46875,0.4868035190615836,0.5405405405405406,0.5499194847020934,0.7314814814814815,0.5866666666666667,0.7833333333333333,20.167386609071276,0.10901639344262296,0.02491103202846975,0.05925925925925926,0.04736842105263158,0.09661538461538462,0.03397027600849257,0.024844720496894408,0.03278688524590164,0.03523035230352303,0.06965174129353234,0.13190184049079753,0.1111111111111111,0.06501547987616099,0.5,0.1964573268921095,0.6065573770491803,0.6727272727272727,0.5405405405405406,0.21256038647342995,0.14009661835748793,0.42592592592592593,0.5652173913043478,0.1711229946524064,0.6473429951690821,0.5057923263327948,0.5015279411764705,0.5036663978494623,0.07774390243902439,0.12129380053908356,0.11925465838509317,8.205865102639295,0.31520764864057366,18.0,38.0,35.0,74.0,31.0,82.0,206.0,25.0,66.0,117.0,280.0,41.0,42.0,97.0,56.0,264.0,321.0,204.0,82.0,3.0,47.0,18.0,16.0,34.0,22.0,38.0,72.0,9.0,14.0,6.0,264.0,11.0,0.9145299145299145,0.41785714285714287,0.4329896907216495,0.420863309352518,0.45555555555555555,0.5561497326203209,0.6041666666666666,0.45088566827697263,0.010714285714285714,0.009708737864077669,0.4722222222222222,0.15384615384615385,0.036585365853658534,0.4367816091954023,0.4367816091954023,0.5789473684210527,0.11916264090177134,0.47297297297297297,0.4794520547945205,1.0,0.33172302737520126,0.39805825242718446,0.4019607843137255,0.8780487804878049,0.5625,0.1657754010695187,0.35294117647058826,0.3787878787878788,0.4019607843137255,0.021052631578947368,0.3279503105590062,25.06964285714286,3.0,46.0,36.0,10.0,16.0,7.0,19.0,19.0,0.020833333333333332,0.018050541516245487,0.09392265193370165,54.0,5.0,17.0,17.0,30.0,21.0,29.0,11.0,5.0,10.0,3.0,12.0,10.0,2.0,,16.0,1.0,,2.0,0.06158357771260997,0.09836065573770492,0.06818181818181818,,0.016129032258064516,0.4090909090909091,0.43902439024390244,0.09259259259259259,0.5483870967741935,4.0,9.0,12.0,13.0,2.0,,1.0,1.0,1.0,0.7647058823529411,0.013513513513513514,0.24074074074074073,0.15384615384615385,0.8,1.0,0.2222222222222222,0.75,0.8888888888888888,,,1.0,True,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,63895.0,1065,68.0,2151,2144,718.0,560,215.0,4295,74.0,122.0,2.0,4.0,38.0,44.0,95.0,129.0,261.0,81.0,420.0,2262,9.0,13.0,5.0,32.0,73.0,42.0,216.0,,105.0,204.0,74.0,17.0,507.0,8.0,5.0,33.0,86.0,121.0,13.0,134.0,44.0,86.0,90.0,15.0,99.0,10.0,34.0,3.0,1.0,3.0,2.0,718.0,0.16279069767441862,0.16279069767441862,0.4942528735632184,0.6923076923076923,0.49416909620991256,0.6136363636363636,0.5426356589147286,0.64,19.615223755750733,0.112565445026178,0.00922509225092251,0.125,0.020887728459530026,0.11575875486381323,0.014054054054054054,0.008888888888888889,,0.0163265306122449,0.028985507246376812,0.11214953271028037,0.1262135922330097,0.11320754716981132,0.6666666666666666,0.3556851311953353,0.6065573770491803,0.6981132075471698,0.21621621621621623,0.1282798833819242,0.27696793002915454,0.18181818181818182,0.5,0.35185185185185186,0.5947521865889213,0.5146101470588235,0.47392666666666666,0.5255410377358491,0.09510869565217392,0.11929824561403508,0.0761904761904762,8.757854406130265,0.33379823337982334,24.0,35.0,11.0,27.0,11.0,16.0,55.0,9.0,24.0,27.0,82.0,35.0,14.0,35.0,52.0,164.0,54.0,52.0,16.0,1.0,99.0,42.0,2.0,51.0,34.0,31.0,82.0,2.0,6.0,1.0,164.0,11.0,0.6666666666666666,0.32926829268292684,0.4,0.34177215189873417,0.4794520547945205,0.5185185185185185,0.5985401459854015,0.239067055393586,0.012195121951219513,0.01818181818181818,0.6219512195121951,0.030303030303030304,0.17307692307692307,0.3684210526315789,0.3684210526315789,0.08571428571428572,0.07871720116618076,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.16034985422740525,0.2909090909090909,0.2962962962962963,0.5625,0.631578947368421,0.10185185185185185,0.2222222222222222,0.375,0.3076923076923077,0.012048192771084338,0.3904761904761905,25.798780487804876,,29.0,17.0,12.0,23.0,1.0,19.0,19.0,,0.017045454545454544,0.10465116279069768,20.0,2.0,5.0,9.0,27.0,20.0,57.0,14.0,1.0,14.0,1.0,17.0,5.0,1.0,,,1.0,,1.0,0.07662835249042145,0.13114754098360656,0.09090909090909091,,0.006329113924050633,0.45454545454545453,0.5,0.09090909090909091,0.45454545454545453,1.0,2.0,7.0,3.0,3.0,2.0,,,1.0,0.3333333333333333,,0.1,0.5,0.5,,0.3181818181818182,0.2857142857142857,1.0,1.0,,,True,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,99638.0,1661,259.0,3262,3259,1057.0,786,323.0,6521,135.0,240.0,13.0,25.0,72.0,110.0,125.0,229.0,475.0,193.0,948.0,3427,17.0,41.0,17.0,66.0,137.0,106.0,352.0,18.0,128.0,211.0,98.0,15.0,505.0,20.0,25.0,46.0,146.0,212.0,47.0,259.0,78.0,151.0,180.0,6.0,234.0,18.0,104.0,17.0,8.0,17.0,5.0,1057.0,0.2314410480349345,0.2409090909090909,0.48210526315789476,0.4146341463414634,0.5301966292134831,0.4298245614035088,0.5775335775335775,0.4925373134328358,26.23448275862069,0.11764705882352941,0.029036004645760744,0.12169312169312169,0.037383177570093455,0.118591723285979,0.032234957020057305,0.04154302670623145,0.012295081967213115,0.03735632183908046,0.0374331550802139,0.07038123167155426,0.11080332409972299,0.11824324324324324,0.29411764705882354,0.33707865168539325,0.5625,0.6192660550458715,0.3037037037037037,0.1544943820224719,0.175561797752809,0.43859649122807015,0.52,0.3287671232876712,0.6699438202247191,0.5016192796610168,0.502705,0.48731666666666673,0.13032581453634084,0.18538324420677363,0.06962025316455696,7.18442105263158,0.3240343347639485,39.0,52.0,19.0,43.0,12.0,80.0,194.0,29.0,70.0,99.0,237.0,71.0,35.0,82.0,81.0,328.0,222.0,192.0,80.0,1.0,83.0,45.0,20.0,83.0,55.0,49.0,132.0,10.0,11.0,,328.0,19.0,0.7474747474747475,0.4177215189873418,0.4268292682926829,0.42127659574468085,0.5182481751824818,0.5639269406392694,0.6169811320754717,0.33286516853932585,0.004219409282700422,0.005154639175257732,0.6287878787878788,0.21052631578947367,0.13414634146341464,0.416,0.41935483870967744,0.17307692307692307,0.060393258426966294,0.4418604651162791,0.4418604651162791,1.0,0.27247191011235955,0.41237113402061853,0.41450777202072536,0.6875,0.5416666666666666,0.0547945205479452,0.319634703196347,0.4142857142857143,0.4166666666666667,,0.3459915611814346,25.67932489451477,2.0,50.0,22.0,28.0,47.0,8.0,21.0,20.0,0.015037593984962405,0.02857142857142857,0.15213358070500926,42.0,4.0,6.0,16.0,75.0,30.0,38.0,15.0,15.0,15.0,6.0,28.0,15.0,7.0,1.0,2.0,1.0,,1.0,0.06315789473684211,0.09166666666666666,0.06363636363636363,0.008,0.043731778425655975,0.38181818181818183,0.4077669902912621,0.07017543859649122,0.5,1.0,4.0,12.0,5.0,2.0,,,,8.0,0.3125,,0.07142857142857142,0.23076923076923078,0.25,1.0,0.21052631578947367,0.3333333333333333,1.0,,,,True,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,2268.0,38,,78,78,30.0,26,10.0,156,,2.0,,,1.0,2.0,2.0,2.0,6.0,5.0,9.0,75,1.0,2.0,,2.0,4.0,4.0,,,2.0,4.0,,2.0,10.0,,1.0,2.0,3.0,6.0,1.0,7.0,2.0,5.0,5.0,1.0,8.0,,4.0,,,,,30.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,0.375,0.5,18.181818181818183,0.11538461538461539,0.0625,0.2222222222222222,,0.14285714285714285,0.03225806451612903,0.14285714285714285,,,,0.14285714285714285,,0.2857142857142857,,0.25,,,,0.25,0.25,,,0.2,0.5,0.48958125,0.43179999999999996,0.48027999999999993,0.3333333333333333,0.4,0.2222222222222222,10.083333333333334,0.38461538461538464,,2.0,,2.0,1.0,,,,,,2.0,1.0,,1.0,3.0,5.0,,,,,2.0,1.0,1.0,1.0,,3.0,4.0,,1.0,,5.0,1.0,,,,,0.25,0.2,0.35714285714285715,0.25,,,0.25,0.25,,1.0,1.0,1.0,0.25,,,,,,,,,0.2,,,,,0.5555555555555556,23.6,,1.0,,1.0,1.0,,,,,,0.13333333333333333,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,0.16666666666666666,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,101329.0,1689,274.0,3359,3337,1254.0,928,334.0,6696,242.0,314.0,57.0,77.0,112.0,192.0,13.0,325.0,519.0,294.0,944.0,3532,63.0,90.0,71.0,197.0,158.0,442.0,208.0,100.0,37.0,57.0,25.0,11.0,134.0,42.0,100.0,113.0,334.0,500.0,143.0,643.0,66.0,151.0,399.0,3.0,504.0,47.0,212.0,91.0,60.0,91.0,55.0,1254.0,0.68,0.8036363636363636,0.626204238921002,0.7,0.625,0.7,0.630173564753004,0.6746575342465754,23.775100401606426,0.2785654712260217,0.12077294685990338,0.27228915662650605,0.07678244972577697,0.27695167286245354,0.10327272727272727,0.1891025641025641,0.07627118644067797,0.06857142857142857,0.09137055837563451,0.24126984126984127,0.2824207492795389,0.2866043613707165,0.6043956043956044,0.6038461538461538,0.7707006369426752,0.8203389830508474,0.6983471074380165,0.36923076923076925,0.025,0.8555555555555555,0.7402597402597403,0.7044025157232704,0.6057692307692307,0.5064354527938343,0.5399869565217392,0.5244215189873419,0.3094890510948905,0.30994152046783624,0.2086864406779661,3.306936416184971,0.3733253944626377,84.0,3.0,,,,,1.0,,1.0,,1.0,102.0,,1.0,149.0,353.0,,,,,20.0,7.0,53.0,60.0,25.0,81.0,141.0,21.0,29.0,,353.0,21.0,,,,,0.6455696202531646,0.6415094339622641,0.6371841155234657,0.0019230769230769232,,,0.425531914893617,0.5,0.22340425531914893,0.23076923076923078,0.23076923076923078,0.3333333333333333,,,,,0.0019230769230769232,,,,0.75,,0.006289308176100629,,,,0.3739406779661017,71.8,1.0,39.0,21.0,18.0,40.0,29.0,64.0,60.0,0.006211180124223602,0.08214285714285714,0.297951582867784,80.0,,,,,36.0,13.0,1.0,6.0,6.0,6.0,35.0,11.0,11.0,,,,23.0,3.0,0.06936416184971098,0.06050955414012739,0.08854166666666667,,0.03870967741935484,0.4166666666666667,0.45714285714285713,,,,,,,1.0,3.0,,,31.0,,,0.6375,0.05263157894736842,,,,,,33.0,,,True,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,73.0,1,-2.0,3,3,3.0,2,,6,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,1256.0,21,-8.0,40,41,25.0,10,6.0,81,2.0,4.0,,2.0,3.0,2.0,,3.0,6.0,,6.0,44,1.0,3.0,,2.0,4.0,2.0,4.0,,,,,,,2.0,2.0,2.0,1.0,5.0,4.0,9.0,1.0,2.0,2.0,1.0,,,,,,,,25.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,16.3265306122449,0.09090909090909091,0.18181818181818182,0.5,0.18181818181818182,0.2,0.18181818181818182,0.5,,0.125,0.3333333333333333,,,0.5,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,,0.6666666666666666,,0.75,0.6666666666666666,0.5523666666666667,0.4618,0.56615,,,0.3333333333333333,3.8666666666666667,0.625,2.0,,,,,,,,,,,3.0,,,,6.0,,,,,,,2.0,,,2.0,2.0,,,,6.0,,,,,,0.75,0.75,0.75,,,,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,0.16666666666666666,1.0,,,,,1.0,,,,,,,2.0,,,,,,,0.16666666666666666,0.25,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,False,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,9575.0,160,-32.0,313,313,121.0,116,39.0,626,3.0,3.0,,,,7.0,15.0,10.0,25.0,4.0,36.0,310,,3.0,2.0,5.0,6.0,16.0,4.0,,3.0,8.0,,2.0,21.0,2.0,3.0,4.0,16.0,20.0,5.0,25.0,10.0,15.0,7.0,3.0,5.0,,2.0,,,,,121.0,0.8,0.8,0.4,,0.32653061224489793,0.3,0.3431372549019608,0.4166666666666667,17.039106145251395,0.12598425196850394,0.028037383177570093,0.1,0.037037037037037035,0.11976047904191617,0.031055900621118012,,0.047619047619047616,0.023809523809523808,0.08333333333333333,0.17073170731707318,0.06666666666666667,0.03125,,0.061224489795918366,1.0,1.0,1.0,0.14285714285714285,0.30612244897959184,,,,0.5510204081632653,0.47623571428571426,0.4462166666666667,0.4714088235294117,0.0392156862745098,0.07407407407407407,0.1388888888888889,13.952,0.3865814696485623,,6.0,1.0,5.0,3.0,3.0,19.0,2.0,8.0,4.0,24.0,1.0,3.0,11.0,2.0,13.0,12.0,19.0,3.0,,5.0,1.0,,2.0,2.0,8.0,10.0,2.0,,,13.0,4.0,1.0,0.16666666666666666,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.3235294117647059,0.3333333333333333,0.4897959183673469,,,0.2,,0.375,0.4,0.4,0.6666666666666666,0.10204081632653061,0.2,0.2,1.0,0.3877551020408163,0.15789473684210525,0.15789473684210525,1.0,,0.17647058823529413,0.47058823529411764,0.25,0.15789473684210525,,0.3611111111111111,24.641666666666666,,3.0,2.0,1.0,3.0,1.0,,,,0.03571428571428571,0.125,1.0,,1.0,2.0,,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,0.08,,0.2857142857142857,,0.030303030303030304,0.14285714285714285,0.2,,0.3333333333333333,,1.0,2.0,1.0,,2.0,,,,0.5,,1.0,,,,0.4,0.5,1.0,,1.0,,False,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,82100.0,1368,183.0,2629,2622,631.0,515,290.0,5251,57.0,94.0,9.0,16.0,19.0,96.0,51.0,124.0,241.0,96.0,671.0,2769,13.0,27.0,18.0,80.0,56.0,102.0,146.0,16.0,60.0,87.0,40.0,8.0,201.0,15.0,27.0,32.0,123.0,167.0,46.0,213.0,42.0,89.0,99.0,4.0,115.0,13.0,43.0,24.0,19.0,24.0,11.0,631.0,0.4112903225806452,0.4396551724137931,0.5145228215767634,0.48148148148148145,0.5593385214007782,0.6739130434782609,0.5949820788530465,0.7272727272727273,21.105866486850978,0.12312312312312312,0.036535859269282815,0.11149825783972125,0.03667481662591687,0.12052877138413685,0.036585365853658534,0.04513888888888889,0.039603960396039604,0.0149812734082397,0.07746478873239436,0.14022140221402213,0.1198501872659176,0.10952380952380952,0.4583333333333333,0.1828793774319066,0.6063829787234043,0.6705882352941176,0.49122807017543857,0.1867704280155642,0.09922178988326848,0.34782608695652173,0.5625,0.152,0.7140077821011673,0.5212386497064578,0.5275388888888889,0.5006719512195121,0.08608058608058608,0.15867158671586715,0.11922503725782414,7.670954356846473,0.2400152149106124,10.0,22.0,31.0,79.0,21.0,78.0,194.0,15.0,48.0,109.0,273.0,29.0,22.0,69.0,36.0,160.0,309.0,191.0,78.0,1.0,27.0,14.0,12.0,40.0,28.0,28.0,68.0,3.0,9.0,4.0,160.0,5.0,0.944954128440367,0.3992673992673993,0.3188405797101449,0.40370370370370373,0.5178571428571429,0.496,0.5524475524475524,0.5311284046692607,0.003663003663003663,,0.5882352941176471,0.16901408450704225,0.11688311688311688,0.43137254901960786,0.43137254901960786,0.5909090909090909,0.15369649805447472,0.3924050632911392,0.3974358974358974,1.0,0.377431906614786,0.4020618556701031,0.4020618556701031,0.9230769230769231,0.5263157894736842,0.168,0.384,0.3125,0.4083769633507853,0.014545454545454545,0.23845007451564829,25.06630036630037,4.0,53.0,43.0,10.0,10.0,5.0,12.0,12.0,0.03773584905660377,0.024096385542168676,0.11496746203904555,45.0,8.0,7.0,19.0,18.0,16.0,13.0,12.0,18.0,8.0,4.0,12.0,6.0,5.0,,10.0,1.0,,3.0,0.06639004149377593,0.09574468085106383,0.07291666666666667,,0.06923076923076923,0.46875,0.5056179775280899,0.17391304347826086,0.3333333333333333,4.0,8.0,11.0,12.0,3.0,,,,4.0,0.631578947368421,0.012658227848101266,0.2222222222222222,0.1111111111111111,0.5,1.0,0.2391304347826087,0.7272727272727273,0.875,1.0,,2.0,False,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,13598.0,227,-40.0,450,453,204.0,212,61.0,903,6.0,11.0,,,6.0,9.0,35.0,25.0,55.0,20.0,103.0,514,2.0,3.0,,4.0,31.0,30.0,20.0,,10.0,14.0,5.0,5.0,32.0,1.0,,7.0,11.0,18.0,1.0,19.0,15.0,22.0,17.0,1.0,26.0,,7.0,,,,,204.0,0.6,0.6,0.45454545454545453,0.6666666666666666,0.49404761904761907,0.5,0.5257731958762887,0.5,20.801526717557252,0.07096774193548387,,0.1346153846153846,0.01282051282051282,0.08695652173913043,0.004694835680751174,,,,0.037037037037037035,0.02,0.12244897959183673,0.16666666666666666,,0.13095238095238096,0.5454545454545454,0.6,0.5,0.10714285714285714,0.4166666666666667,,,0.125,0.47619047619047616,0.46091190476190474,0.3637666666666666,0.456403125,0.07692307692307693,0.11290322580645161,0.038834951456310676,12.972727272727273,0.4533333333333333,3.0,15.0,4.0,8.0,6.0,7.0,21.0,5.0,11.0,11.0,29.0,15.0,7.0,17.0,15.0,66.0,24.0,21.0,7.0,2.0,4.0,1.0,,7.0,3.0,6.0,13.0,,1.0,,66.0,2.0,0.7272727272727273,0.3793103448275862,0.4117647058823529,0.3793103448275862,0.4838709677419355,0.53125,0.5689655172413793,0.34523809523809523,0.06896551724137931,0.047619047619047616,0.5384615384615384,,,0.42857142857142855,0.4411764705882353,0.8,0.09523809523809523,0.5,0.5714285714285714,0.75,0.25,0.3333333333333333,0.35,0.7142857142857143,0.5,0.125,0.22916666666666666,0.45454545454545453,0.3333333333333333,,0.6407766990291263,24.420689655172417,,4.0,3.0,1.0,3.0,2.0,6.0,5.0,,,0.07142857142857142,4.0,,2.0,1.0,9.0,4.0,3.0,,,3.0,,4.0,2.0,1.0,,1.0,,,,0.07272727272727272,0.09090909090909091,0.2222222222222222,0.02857142857142857,,0.4444444444444444,0.5714285714285714,,0.3333333333333333,,,1.0,,,,,,,,0.125,,,,,0.25,,,,,,False,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,41446.0,691,-6.0,1331,1336,493.0,453,155.0,2667,33.0,58.0,1.0,5.0,12.0,44.0,72.0,84.0,174.0,85.0,289.0,1397,4.0,11.0,5.0,13.0,61.0,44.0,124.0,,30.0,56.0,16.0,6.0,138.0,1.0,3.0,13.0,31.0,46.0,4.0,50.0,19.0,63.0,69.0,5.0,96.0,7.0,38.0,2.0,2.0,2.0,1.0,493.0,0.2619047619047619,0.2619047619047619,0.4827586206896552,0.36363636363636365,0.4744186046511628,0.25,0.5546875,0.3333333333333333,19.13907284768212,0.06739130434782609,0.007537688442211055,0.07926829268292683,0.005319148936170213,0.07051282051282051,0.006825938566552901,0.0070921985815602835,,0.007518796992481203,,0.06756756756756757,0.05555555555555555,0.088,0.5,0.26976744186046514,0.5689655172413793,0.6875,0.42424242424242425,0.20465116279069767,0.33488372093023255,0.3125,0.2,0.16216216216216217,0.4604651162790698,0.46035279069767454,0.49128750000000004,0.420518918918919,0.15447154471544716,0.18536585365853658,0.04498269896193772,9.860919540229883,0.37039819684447783,7.0,27.0,7.0,14.0,4.0,5.0,27.0,1.0,9.0,12.0,41.0,23.0,2.0,13.0,34.0,86.0,30.0,27.0,5.0,2.0,26.0,7.0,2.0,18.0,11.0,16.0,34.0,,6.0,,86.0,14.0,0.8333333333333334,0.2926829268292683,0.15384615384615385,0.2926829268292683,0.3770491803278688,0.35135135135135137,0.46153846153846156,0.19069767441860466,0.04878048780487805,0.037037037037037035,0.5294117647058824,0.044444444444444446,0.05128205128205128,0.375,0.375,0.14814814814814814,0.06511627906976744,0.5,0.5384615384615384,1.0,0.12558139534883722,0.18518518518518517,0.19230769230769232,0.6,0.5833333333333334,0.05405405405405406,0.12162162162162163,0.1111111111111111,0.18518518518518517,,0.2975778546712803,25.158536585365855,,17.0,8.0,9.0,13.0,2.0,10.0,9.0,,0.017699115044247787,0.07526881720430108,24.0,1.0,1.0,5.0,6.0,12.0,19.0,8.0,,2.0,5.0,7.0,1.0,,,7.0,,,1.0,0.06896551724137931,0.1724137931034483,0.045454545454545456,,,0.5454545454545454,0.5714285714285714,0.0625,0.25,,,4.0,,,1.0,,,,,0.07142857142857142,0.16666666666666666,,,,0.25,,,,,,False,
