EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,LongMidRangeAssists,DefThreePtRebounds,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,BadPassSteals,Loose Ball Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DefArc3ReboundPct,PtsPutbacks,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SecondChanceFtPoints,ThreePtAssists,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGA,LostBallSteals,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,on,PenaltyAtRimFGM,DeadBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,HeaveAttempts,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,535.0,9,-2.0,15,14,3.0,29,,1.0,16,23.52941176470588,,0.6666666666666666,0.5084666666666667,12.0,1.0,,,1.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,1.0,3.0,,,,,,,4.0,12.0,,0.5,0.5,,,,,,,,,,,,0.5084666666666667,0.25,,1.0,16.4,0.8,,,1.0,,,,,,,,,,,0.5,,,,,0.3333333333333333,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,,,1.0,2.0,3.0,1.0,,1.0,,,1.0,0.5,,0.5,0.5,,,,0.5,,0.6666666666666666,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,24.05,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,364.0,6,8.0,10,9,3.0,19,,1.0,6,8.333333333333334,,,0.3178,10.0,1.0,,,,,1.0,,,,,2.0,,6.0,,1.0,1.0,,1.0,,,,,,,,,,,,10.0,,,,,,0.25,,0.25,,,,,,,0.3178,,,,19.5,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,753.0,13,-1.0,25,25,1.0,50,,5.0,24,23.076923076923077,,,0.37129999999999996,1.0,,,2.0,1.0,3.0,,,,,2.0,2.0,1.0,4.0,,2.0,2.0,,2.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.25,,,,0.18181818181818182,,0.16666666666666666,,,,,0.4,,,0.16666666666666666,0.16666666666666666,,15.180000000000001,0.04,,,3.0,1.0,,2.0,1.0,,,,,,0.2,0.2,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1610612759,Damon Stoudamire,Damon Stoudamire,757,SAS,753.0,13,-1.0,25,25,1.0,50,,1.0,24,19.23076923076923,,0.75,0.4878125,1.0,,,,,2.0,,,,,2.0,3.0,1.0,7.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,0.25,,,,0.09090909090909091,,0.08333333333333333,,,,,,,,,,,16.9,0.04,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,0.25,,,,,0.25,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.75,,,0.25,,,,0.5,,,,,,,,,,,,,,,,,23.766666666666666,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,1352.0,23,-14.0,45,46,5.0,91,9.0,12.0,57,36.734693877551024,0.75,0.75,0.5091333333333333,25.0,18.0,7.0,3.0,9.0,21.0,9.0,4.0,12.0,3.0,1.0,1.0,1.0,2.0,,4.0,5.0,,5.0,2.0,4.0,6.0,9.0,3.0,2.0,4.0,1.0,4.0,3.0,12.0,25.0,2.0,0.65625,0.5454545454545454,0.25,0.1111111111111111,0.23529411764705882,,0.17391304347826086,,,,0.75,0.25,0.7777777777777778,0.5255888888888889,0.21428571428571427,0.21428571428571427,0.5714285714285714,2.9916666666666667,0.5555555555555556,6.0,,,6.0,6.0,6.0,,,1.0,1.0,0.5,0.5,0.5,0.5,,,0.6666666666666666,0.75,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,1.0,,,,,,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,,,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,0.09523809523809523,,,1.0,1.0,0.5,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,False,4.0,2.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,98426.0,1640,63.0,3035,3015,340.0,6050,153.0,294.0,3122,10.89051094890511,0.5186440677966102,0.5220338983050847,0.48719557823129245,537.0,492.0,20.0,96.0,37.0,397.0,38.0,12.0,58.0,17.0,60.0,95.0,36.0,225.0,108.0,215.0,277.0,153.0,430.0,112.0,203.0,113.0,61.0,29.0,6.0,20.0,13.0,20.0,10.0,58.0,537.0,5.0,0.6164596273291926,0.6170212765957447,0.05782312925170068,0.0718954248366013,0.18760907504363003,0.09953917050691244,0.1782456140350877,0.10068493150684932,0.12915129151291513,0.20064724919093851,0.5,0.3254237288135593,0.5263157894736842,0.4677552631578948,0.09177215189873418,0.09206349206349207,0.14609571788413098,5.9214285714285735,0.17693574958813837,117.0,22.0,45.0,180.0,300.0,60.0,18.0,39.0,33.0,18.0,0.8333333333333334,0.9259259259259259,0.6122448979591837,0.6101694915254238,0.13978494623655913,0.1111111111111111,0.7647058823529411,0.823943661971831,0.15254237288135594,0.4888888888888889,0.5,1.0,30.0,42.0,,,,,,,,1.0,,,,1.0,41.0,63.0,,,87.0,23.0,,,,,,37.0,29.0,14.0,,,,,,0.6507936507936508,0.6052631578947368,0.6507936507936508,0.6052631578947368,0.6397058823529411,0.003389830508474576,0.1626984126984127,0.811965811965812,,,,,0.003389830508474576,,,,0.6666666666666666,0.7142857142857143,0.4,,,,,,,,,0.5248529411764706,0.21914357682619648,47.8,41.0,23.0,8.0,0.323943661971831,0.4270833333333333,0.45054945054945056,0.15151515151515152,36.0,0.09785932721712538,0.2132132132132132,5.0,35.0,15.0,39.0,0.104,0.07547169811320754,0.1411042944785276,,8.0,,,,20.0,22.0,11.0,51.0,0.43137254901960786,False,15.0,29.0,4.0,7.0,,,5.0,0.052083333333333336,0.75,1.0,6.0,6.0,8.0,4.0,4.0,11.0,1.0,4.0,5.0,7.0,9.0,2.0,0.022222222222222223,0.08571428571428572,0.08418891170431211,0.08247422680412371,0.8048780487804879,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,137949.0,2299,426.0,4350,4309,479.0,8659,259.0,595.0,4346,28.115408225905465,0.2632113821138211,0.6585365853658537,0.503982873210634,1209.0,1122.0,70.0,134.0,380.0,1442.0,151.0,182.0,484.0,41.0,254.0,332.0,130.0,742.0,42.0,187.0,291.0,63.0,354.0,68.0,173.0,367.0,442.0,149.0,65.0,32.0,25.0,33.0,22.0,484.0,1209.0,57.0,0.601018675721562,0.6597222222222222,0.06890756302521009,0.10038610038610038,0.11903246339910885,0.03125,0.13229571984435798,0.030441400304414,0.023622047244094488,0.06609808102345416,0.6666666666666666,0.13617886178861788,0.26217228464419473,0.48500842911877395,0.13656783468104222,0.20608575380359612,0.3356449375866852,8.540336134453785,0.27793103448275863,158.0,84.0,202.0,297.0,160.0,434.0,79.0,85.0,27.0,31.0,0.26936026936026936,0.27586206896551724,0.4991596638655462,0.5396341463414634,0.17525773195876287,0.1590909090909091,0.61003861003861,0.6781115879828327,0.20528455284552846,0.4158415841584158,0.42424242424242425,0.19047619047619047,16.0,34.0,28.0,69.0,5.0,12.0,10.0,19.0,128.0,320.0,38.0,97.0,156.0,389.0,28.0,67.0,20.0,40.0,146.0,79.0,48.0,116.0,372.0,314.0,128.0,109.0,67.0,8.0,0.7948717948717948,0.40102827763496146,0.5,0.41379310344827586,0.4073107049608355,0.417910447761194,0.5231788079470199,0.5420560747663551,0.5655430711610487,0.5894308943089431,0.3953252032520325,0.1669218989280245,0.3291139240506329,0.0701219512195122,0.4057971014492754,0.4117647058823529,0.9642857142857143,0.3252032520325203,0.4,0.4025157232704403,0.7578125,0.3177570093457944,0.47058823529411764,0.3125,0.11214953271028037,0.4166666666666667,1.0,0.07116104868913857,0.5263157894736842,0.36329588014981273,0.3917525773195876,0.40764331210191085,0.5251871794871795,0.10124826629680998,25.1892030848329,55.0,19.0,21.0,0.16666666666666666,0.41044776119402987,0.44715447154471544,0.1813031161473088,14.0,0.03827751196172249,0.10467706013363029,30.0,78.0,52.0,18.0,0.028708133971291867,0.030555555555555555,0.026217228464419477,28.0,42.0,3.0,0.2616822429906542,0.007692307692307693,26.0,133.0,97.0,200.0,0.665,False,45.0,67.0,52.0,4.0,,,,0.08208955223880597,0.6428571428571429,6.0,45.0,3.0,8.0,20.0,13.0,36.0,2.0,7.0,13.0,20.0,8.0,,0.019801980198019802,0.025423728813559324,0.031192660550458717,0.016913319238900635,0.21818181818181817,15.0,96.0,3.0,2.0,2.0,31.0,1.0,1.0,3.0,0.007712082262210797,0.014492753623188406,0.00625,0.5357142857142857,0.8666666666666667
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,8762.0,146,,293,286,30.0,579,15.0,36.0,315,21.11801242236025,0.3125,0.5625,0.4774927083333333,115.0,101.0,5.0,8.0,7.0,53.0,16.0,3.0,18.0,3.0,4.0,15.0,2.0,41.0,3.0,14.0,16.0,4.0,20.0,8.0,16.0,12.0,13.0,6.0,1.0,,,,,18.0,115.0,1.0,0.49074074074074076,0.391304347826087,0.08333333333333333,0.13333333333333333,0.14432989690721648,0.03896103896103896,0.13333333333333333,0.03361344537815126,0.04,,,0.16666666666666666,0.25,0.42619000000000007,0.11320754716981132,0.14634146341463414,0.33962264150943394,9.463888888888889,0.3924914675767918,11.0,4.0,13.0,17.0,14.0,20.0,2.0,2.0,1.0,2.0,0.4117647058823529,0.4117647058823529,0.4722222222222222,0.4791666666666667,0.08695652173913043,,0.7333333333333333,0.8461538461538461,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.75,1.0,1.0,1.0,1.0,,,,,3.0,11.0,1.0,4.0,4.0,12.0,2.0,2.0,1.0,3.0,7.0,6.0,1.0,4.0,6.0,11.0,3.0,5.0,3.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0,0.375,0.7,0.375,0.7,0.25,0.16666666666666666,0.36363636363636365,0.020833333333333332,1.0,1.0,1.0,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.2,1.0,,,,,,,0.2,0.25,0.2727272727272727,0.443,0.1320754716981132,25.849999999999994,2.0,,1.0,,0.25,0.2857142857142857,0.16666666666666666,,0.043478260869565216,0.18421052631578946,,11.0,3.0,1.0,0.023809523809523808,,0.07692307692307693,3.0,2.0,,0.6,,8.0,6.0,4.0,14.0,0.42857142857142855,False,3.0,8.0,6.0,,,,,0.125,0.6,,,,,1.0,,2.0,,2.0,,3.0,,,,,0.034482758620689655,,,1.0,6.0,,,,,,,,,,,0.3333333333333333,
714,1610612759,Michael Finley,Michael Finley,714,SAS,132024.0,2200,228.0,4028,4029,418.0,8057,46.0,403.0,4159,18.709820438927068,0.060526315789473685,0.5302631578947369,0.47927035573122534,819.0,766.0,5.0,75.0,65.0,827.0,52.0,23.0,163.0,14.0,90.0,114.0,34.0,252.0,15.0,176.0,227.0,27.0,254.0,61.0,93.0,50.0,81.0,13.0,14.0,10.0,7.0,10.0,6.0,163.0,819.0,13.0,0.5139593908629442,0.5544217687074829,0.034739454094292806,0.08695652173913043,0.11362169141381537,0.011086474501108648,0.11218765935747067,0.014361702127659574,0.015105740181268883,0.09280742459396751,0.6,0.09868421052631579,0.03787878787878788,0.4547759541984734,0.01937984496124031,0.03132530120481928,0.19709794437726724,14.672704714640199,0.20332671300893743,25.0,126.0,282.0,183.0,234.0,132.0,23.0,44.0,6.0,11.0,0.639344262295082,0.6464088397790055,0.45409429280397023,0.5013157894736842,0.10679611650485436,0.11214953271028037,0.5434782608695652,0.5952380952380952,0.37105263157894736,0.44680851063829785,0.45161290322580644,0.6746031746031746,4.0,9.0,57.0,139.0,7.0,12.0,15.0,34.0,75.0,218.0,13.0,46.0,132.0,357.0,14.0,30.0,13.0,30.0,72.0,28.0,28.0,80.0,387.0,217.0,75.0,29.0,18.0,4.0,0.9772727272727273,0.3697478991596639,0.43333333333333335,0.35,0.3707865168539326,0.4666666666666667,0.5384615384615384,0.5583333333333333,0.5303030303030303,0.5714285714285714,0.4697368421052632,0.12809315866084425,0.72,0.18289473684210528,0.41007194244604317,0.41007194244604317,0.9649122807017544,0.2868421052631579,0.3440366972477064,0.3440366972477064,0.9866666666666667,0.15,0.4444444444444444,0.75,0.2,0.5833333333333334,1.0,0.25757575757575757,0.4411764705882353,0.3484848484848485,0.2826086956521739,0.3456221198156682,0.48886800000000014,0.08706166868198308,24.52997198879551,32.0,7.0,1.0,0.06666666666666667,0.4266666666666667,0.47058823529411764,0.10491803278688525,4.0,0.011574074074074073,0.11136890951276102,5.0,24.0,9.0,12.0,0.022770398481973434,0.0165016501650165,0.03125,18.0,11.0,2.0,0.3,0.005571030640668524,15.0,46.0,31.0,56.0,0.8214285714285714,False,3.0,10.0,11.0,3.0,,,,0.09333333333333334,0.6,1.0,33.0,,4.0,2.0,5.0,15.0,1.0,2.0,6.0,,2.0,2.0,0.010638297872340425,,0.00847457627118644,0.009411764705882352,0.4375,6.0,9.0,,,,23.0,,,,,,,0.3333333333333333,1.0
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,146325.0,2439,206.0,4467,4486,488.0,8953,47.0,212.0,4574,9.976152623211446,0.11058823529411765,0.611764705882353,0.5085043735224586,928.0,841.0,8.0,43.0,44.0,479.0,35.0,24.0,96.0,12.0,60.0,91.0,12.0,213.0,24.0,136.0,201.0,33.0,234.0,59.0,177.0,89.0,66.0,16.0,15.0,22.0,11.0,22.0,14.0,96.0,928.0,16.0,0.5252192982456141,0.5161290322580645,0.05660377358490566,0.19148936170212766,0.0787037037037037,0.015364916773367477,0.08417200365965233,0.015333013895543843,0.005154639175257732,0.05357142857142857,0.6363636363636364,0.1011764705882353,0.10526315789473684,0.4931202702702702,0.04081632653061224,0.07079646017699115,0.20041753653444677,12.906603773584905,0.20774569062010298,18.0,48.0,122.0,84.0,132.0,36.0,37.0,48.0,28.0,28.0,0.7857142857142857,0.7951807228915663,0.39622641509433965,0.5117647058823529,0.10480349344978165,0.12878787878787878,0.3829787234042553,0.47368421052631576,0.28705882352941176,0.39344262295081966,0.39344262295081966,0.9583333333333334,6.0,11.0,83.0,195.0,6.0,17.0,14.0,34.0,6.0,18.0,2.0,7.0,89.0,213.0,11.0,27.0,8.0,20.0,48.0,12.0,16.0,41.0,267.0,16.0,6.0,53.0,33.0,4.0,1.0,0.41784037558685444,0.4,0.3902439024390244,0.4218009478672986,0.4074074074074074,0.34285714285714286,0.48936170212765956,0.47368421052631576,0.5,0.5011764705882353,0.11050477489768076,0.7222222222222222,0.4588235294117647,0.4256410256410256,0.42783505154639173,1.0,0.042352941176470586,0.3333333333333333,0.3333333333333333,1.0,0.23404255319148937,0.5454545454545454,0.5,0.3617021276595745,0.35294117647058826,1.0,0.4473684210526316,0.4117647058823529,0.09210526315789473,0.2857142857142857,0.375,0.5072485294117647,0.10020876826722339,23.64741784037559,18.0,17.0,2.0,0.15178571428571427,0.4186046511627907,0.45,0.0950920245398773,2.0,0.019230769230769232,0.05702647657841141,2.0,31.0,16.0,8.0,0.015238095238095238,0.017857142857142856,0.012244897959183673,3.0,20.0,2.0,0.06382978723404255,0.009302325581395349,15.0,28.0,25.0,46.0,0.6086956521739131,False,3.0,18.0,6.0,9.0,,,,0.06976744186046512,0.375,2.0,11.0,1.0,5.0,6.0,1.0,3.0,,3.0,3.0,5.0,14.0,2.0,,0.008130081300813009,0.01834862385321101,0.02127659574468085,0.3888888888888889,2.0,,1.0,,,,,,2.0,0.004694835680751174,0.005128205128205128,,0.6666666666666666,1.0
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,31820.0,530,-4.0,980,991,97.0,1971,49.0,145.0,994,16.894977168949772,0.33793103448275863,0.33793103448275863,0.4535896551724137,261.0,292.0,17.0,33.0,20.0,138.0,43.0,8.0,46.0,17.0,9.0,16.0,4.0,39.0,20.0,74.0,99.0,33.0,132.0,36.0,61.0,29.0,23.0,11.0,2.0,14.0,8.0,14.0,10.0,46.0,261.0,2.0,0.44516129032258067,0.48936170212765956,0.11724137931034483,0.22448979591836735,0.2084507042253521,0.0641025641025641,0.19957081545064378,0.06904231625835189,0.08536585365853659,0.18181818181818182,0.7142857142857143,0.22758620689655173,0.3953488372093023,0.4435674418604651,0.0718954248366013,0.0718954248366013,0.3333333333333333,9.897931034482752,0.26632653061224487,26.0,24.0,63.0,59.0,108.0,10.0,1.0,19.0,7.0,6.0,0.9152542372881356,0.9310344827586207,0.4068965517241379,0.4068965517241379,0.17117117117117117,0.09375,0.5306122448979592,0.6842105263157895,0.43448275862068964,0.38095238095238093,0.39344262295081966,0.9166666666666666,2.0,9.0,,,,,,,,,,,,,6.0,18.0,,,15.0,19.0,,,,,,9.0,7.0,6.0,,,,,,0.3333333333333333,0.4418604651162791,0.3333333333333333,0.4418604651162791,0.375,,0.19745222929936307,0.9615384615384616,,,,,,,,,0.5,0.2222222222222222,0.5,,,,,,,,,0.45887857142857136,0.10869565217391304,,9.0,6.0,3.0,0.24,0.2727272727272727,0.3103448275862069,0.20253164556962025,2.0,0.06756756756756757,0.24545454545454545,3.0,7.0,2.0,11.0,0.08029197080291971,0.06493506493506493,0.1,,2.0,,,,5.0,11.0,4.0,30.0,0.36666666666666664,False,8.0,19.0,12.0,5.0,2.0,,4.0,0.12121212121212122,0.47058823529411764,,4.0,2.0,2.0,3.0,2.0,7.0,,2.0,5.0,6.0,5.0,3.0,0.031746031746031744,0.06896551724137931,0.05128205128205128,0.028985507246376812,0.7777777777777778,,,,1.0,,,,,1.0,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,138385.0,2306,336.0,4265,4250,452.0,8515,409.0,976.0,4342,28.547509418166594,0.3925143953934741,0.45585412667946257,0.49400134486071084,944.0,860.0,101.0,195.0,248.0,1295.0,197.0,93.0,321.0,67.0,253.0,409.0,104.0,974.0,23.0,136.0,190.0,30.0,220.0,32.0,93.0,277.0,347.0,161.0,26.0,8.0,5.0,8.0,5.0,321.0,944.0,23.0,0.5387177352206495,0.5794223826714802,0.06864754098360656,0.1271393643031785,0.08292682926829269,0.015753424657534248,0.0914811229428848,0.01539250897896357,0.0234375,0.053497942386831275,0.625,0.1871401151631478,0.4675925925925926,0.5074824074074074,0.13702127659574467,0.14517583408476104,0.2478764478764479,9.194467213114756,0.22133645955451348,260.0,156.0,372.0,498.0,230.0,766.0,105.0,53.0,7.0,8.0,0.23092369477911648,0.23232323232323232,0.5102459016393442,0.5023992322456814,0.12441314553990611,0.16393442622950818,0.6356968215158925,0.7282913165266106,0.3570057581573896,0.41935483870967744,0.4250681198910082,0.33974358974358976,12.0,24.0,13.0,38.0,3.0,5.0,6.0,10.0,4.0,28.0,,9.0,17.0,66.0,33.0,70.0,6.0,8.0,99.0,105.0,6.0,19.0,48.0,28.0,4.0,55.0,36.0,2.0,0.9411764705882353,0.25757575757575757,0.75,0.3157894736842105,0.25757575757575757,0.4714285714285714,0.5329949238578681,0.5384615384615384,0.5277777777777778,0.5755813953488372,0.06333973128598848,0.10806916426512968,0.19615384615384615,0.036468330134357005,0.34210526315789475,0.35135135135135137,1.0,0.026871401151631478,0.14285714285714285,0.14285714285714285,0.75,0.3076923076923077,0.5,0.08333333333333333,0.0641025641025641,0.6,1.0,0.046296296296296294,0.6,0.041666666666666664,,0.14285714285714285,0.45374137931034475,0.07644787644787644,24.016666666666666,82.0,1.0,28.0,0.009708737864077669,0.4205128205128205,0.44324324324324327,0.10855263157894737,6.0,0.014736842105263158,0.07608695652173914,15.0,156.0,83.0,7.0,0.014314928425357873,0.01556420233463035,0.01293103448275862,3.0,19.0,,0.038461538461538464,,73.0,89.0,43.0,164.0,0.5426829268292683,False,63.0,75.0,30.0,3.0,,,1.0,0.05128205128205128,0.6237623762376238,,44.0,,7.0,23.0,13.0,46.0,1.0,17.0,10.0,13.0,,3.0,0.013440860215053764,,0.011647254575707155,0.015555555555555555,0.13414634146341464,3.0,3.0,1.0,,,1.0,,,,0.015151515151515152,0.02631578947368421,,1.0,0.6666666666666666
