EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,Corner3Assists,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Fg3aBlocked,OffThreePtRebounds,Loose Ball Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffCorner3ReboundPct,HeaveMakes,HeaveAttempts,DefensiveGoaltends,on,BlockedShortMidRange,OffensiveGoaltends,PenaltyCorner3FGM,SecondChanceArc3FGM,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
2694,1610612746,Josh Powell,Josh Powell,2694,LAC,2060.0,34,-6,62,68,130,68,6.0,10.0,21,1.0,1.0,,2.0,3.0,,,,,22.22222222222222,0.5,0.35294117647058826,0.32142857142857145,0.3333333333333333,29.0,11.0,12.0,5.0,12.0,1.0,7.0,2.0,4.0,,2.0,,1.0,,,,,5.0,15.0,,,3.0,13.0,1.0,7.0,3.0,2.0,5.0,,2.0,6.0,6.0,4.0,,2.0,,,4.0,1.0,,1.0,,1.0,,,2.0,6.0,3.0,11.0,2.0,,,,,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,,,6.0,29.0,1.0,0.6,0.75,,,,0.3333333333333333,0.14285714285714285,0.4,0.3333333333333333,0.14285714285714285,0.4,0.40625,0.21428571428571427,0.5,,0.26666666666666666,,0.17647058823529413,0.2727272727272727,0.2619047619047619,0.25,0.16666666666666666,0.5,0.25,0.3333333333333333,0.2,0.3333333333333333,,0.8,0.4166666666666667,0.625,0.6,0.13333333333333333,,,,0.06666666666666667,,,,,,,,,1.0,0.14285714285714285,0.8,0.5,,0.8,,0.5153599999999999,0.54048,0.475,0.06666666666666667,0.06666666666666667,0.23076923076923078,0.46153846153846156,2.606666666666667,,0.46774193548387094,,,,1.0,,1.0,1.0,,1.0,0.08333333333333333,,,,,,,,,,,5.0,,,,,0.3333333333333333,,,0.625,0.5714285714285714,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,669.0,11,7,21,20,41,20,1.0,1.0,2,,,,,,,,,,3.125,,0.14285714285714285,0.1111111111111111,0.3333333333333333,4.0,4.0,6.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,3.0,1.0,4.0,,,1.0,2.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,0.07142857142857142,,0.05555555555555555,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,53.3,0.19047619047619047,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,896.0,15,-11,28,28,56,31,1.0,2.0,4,1.0,,1.0,1.0,1.0,,,,,9.09090909090909,1.0,0.1111111111111111,0.13333333333333333,,9.0,7.0,5.0,,,,,,,,,1.0,2.0,,,,,1.0,2.0,,,,2.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,9.0,,1.0,1.0,,,,0.5,,,0.5,,,0.5,,,,,,0.09090909090909091,0.16666666666666666,0.14285714285714285,,,0.2,,0.25,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,0.4243,,,,,,,19.200000000000003,,0.32142857142857145,,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,17645.0,294,-94,558,573,1131,642,26.0,45.0,60,7.0,4.0,4.0,11.0,42.0,1.0,14.0,11.0,14.0,11.64274322169059,0.6363636363636364,0.13,0.14457831325301204,0.06,137.0,172.0,56.0,11.0,25.0,5.0,10.0,1.0,2.0,15.0,22.0,1.0,8.0,,,,,27.0,55.0,,,14.0,68.0,7.0,12.0,16.0,1.0,4.0,,6.0,8.0,30.0,24.0,,10.0,,,5.0,8.0,1.0,9.0,1.0,4.0,1.0,3.0,19.0,15.0,10.0,15.0,1.0,12.0,8.0,4.0,1.0,3.0,2.0,30.0,22.0,18.0,4.0,9.0,2.0,8.0,1.0,8.0,137.0,2.0,0.5555555555555556,0.6818181818181818,,,,0.4909090909090909,0.5833333333333334,0.25,0.4909090909090909,0.5833333333333334,0.25,0.5483870967741935,0.6153846153846154,0.5714285714285714,,0.09090909090909091,0.125,0.06607929515418502,0.20408163265306123,0.056818181818181816,0.08771929824561403,0.09836065573770492,0.16216216216216217,0.14473684210526316,0.225,0.1111111111111111,0.043478260869565216,0.5714285714285714,0.45454545454545453,0.44,0.5,0.45454545454545453,0.4,0.6818181818181818,0.7142857142857143,0.6,0.14545454545454545,0.125,0.14285714285714285,1.0,,,,,,0.8333333333333334,0.5,0.5,0.5,,0.45454545454545453,,0.46918545454545457,0.5340166666666667,0.4171,0.15,0.15,0.23529411764705882,0.11764705882352941,5.618181818181818,,0.24551971326164876,,,,9.0,,,1.0,3.0,0.3333333333333333,0.03669724770642202,,,,,,,,,,,,3.0,,,,0.12,0.045454545454545456,,,,,,,,,,,,,4.0,,2.0,,2.0,,,,,False,3.0,1.0,,,,,,,,,,,,,,,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,114057.0,1901,-210,3694,3653,7347,3944,183.0,257.0,316,58.0,37.0,22.0,95.0,186.0,14.0,29.0,26.0,29.0,20.779537149817298,0.6105263157894737,0.14296875,0.13850746268656716,0.19444444444444445,956.0,991.0,361.0,79.0,126.0,13.0,25.0,27.0,41.0,61.0,146.0,63.0,151.0,23.0,80.0,247.0,64.0,203.0,423.0,83.0,270.0,114.0,769.0,23.0,53.0,87.0,54.0,106.0,70.0,46.0,205.0,264.0,142.0,243.0,20.0,244.0,79.0,37.0,133.0,32.0,165.0,25.0,50.0,27.0,56.0,362.0,46.0,49.0,59.0,8.0,38.0,24.0,14.0,11.0,36.0,23.0,117.0,125.0,151.0,13.0,64.0,13.0,16.0,1.0,205.0,956.0,13.0,0.6502463054187192,0.6839378238341969,0.9759036144578314,0.3074074074074074,0.30597014925373134,0.4799054373522459,0.4339622641509434,0.5094339622641509,0.4725829725829726,0.47761194029850745,0.45170454545454547,0.5046174142480211,0.5576923076923077,0.51,0.38961038961038963,0.08747044917257683,0.033112582781456956,0.03490136570561457,0.1240506329113924,0.033928571428571426,0.03194888178913738,0.039473684210526314,0.10869565217391304,0.13438735177865613,0.12280701754385964,0.12727272727272726,0.02203856749311295,0.5517241379310345,0.18181818181818182,0.626984126984127,0.7596153846153846,0.7215189873417721,0.2106782106782107,0.4178082191780822,0.4485294117647059,0.4426229508196721,0.2178932178932179,0.41721854304635764,0.4315068493150685,0.7619047619047619,0.03318903318903319,0.3564213564213564,0.32388663967611336,0.32388663967611336,0.975,0.373134328358209,0.52,0.23295454545454544,0.6585365853658537,0.36363636363636365,0.5714285714285714,0.3237704918032787,0.4813731548480462,0.4844601694915255,0.477422988505747,0.08993288590604027,0.1350210970464135,0.11313394018205461,0.2665799739921977,9.753191489361702,25.692592592592597,0.25879805089334057,11.0,14.0,6.0,25.0,1.0,5.0,6.0,20.0,0.2066115702479339,0.0336,0.16417910447761194,7.0,3.0,,3.0,6.0,16.0,6.0,17.0,,11.0,11.0,0.42857142857142855,0.24285714285714285,,0.1746031746031746,0.0684931506849315,,0.03038674033149171,0.032679738562091505,0.13043478260869565,0.13043478260869565,1.0,0.04477611940298507,,,0.03409090909090909,0.25,0.3076923076923077,7.0,,23.0,4.0,12.0,0.017857142857142856,1.0,2.0,1.0,False,3.0,,1.0,6.0,2.0,1.0,2.0,5.0,3.0,4.0,0.02,0.5454545454545454,1.0,0.16666666666666666,0.01107011070110701,,,,
1510,1610612746,Brevin Knight,Brevin Knight,1510,LAC,94839.0,1581,-350,3043,3046,6089,3331,78.0,119.0,132,46.0,24.0,7.0,70.0,152.0,2.0,9.0,7.0,9.0,12.283279459300617,0.6571428571428571,0.07602339181286549,0.08560885608856089,0.08503401360544217,835.0,896.0,319.0,23.0,40.0,2.0,5.0,6.0,9.0,13.0,33.0,92.0,238.0,1.0,,5.0,4.0,128.0,311.0,,6.0,60.0,316.0,7.0,18.0,14.0,32.0,81.0,4.0,29.0,93.0,170.0,86.0,,,3.0,,7.0,248.0,60.0,308.0,51.0,118.0,43.0,87.0,676.0,10.0,38.0,13.0,2.0,90.0,40.0,50.0,17.0,39.0,17.0,77.0,78.0,69.0,4.0,26.0,8.0,4.0,,93.0,835.0,8.0,0.6640625,0.6640625,,,,0.4115755627009646,0.3888888888888889,0.3950617283950617,0.4037854889589905,0.3888888888888889,0.3764705882352941,0.4511494252873563,0.3888888888888889,0.4696969696969697,0.01892744479495268,0.022508038585209004,0.008403361344537815,0.008539709649871904,0.11550151975683891,0.008438818565400843,0.0035842293906810036,0.012618296529968454,0.05637982195845697,0.08607594936708861,0.12,0.10126582278481013,0.011428571428571429,0.4444444444444444,0.12618296529968454,0.575,0.6388888888888888,0.34782608695652173,0.10410094637223975,0.3939393939393939,0.40625,0.46153846153846156,0.750788643533123,0.3865546218487395,0.3898305084745763,0.7717391304347826,0.0031545741324921135,0.015772870662460567,,,,0.2777777777777778,0.4,0.10588235294117647,0.6666666666666666,0.047058823529411764,0.14511041009463724,,0.4228260317460318,0.46003846153846156,0.39616144578313245,0.07941176470588235,0.07807807807807808,0.04430379746835443,0.29430379746835444,15.534405144694524,34.583333333333336,0.2744002628984555,,,,3.0,1.0,1.0,1.0,20.0,0.02654867256637168,0.008695652173913044,,9.0,,,,,,,,,2.0,3.0,,,,0.1,0.030303030303030304,,0.00796812749003984,0.009478672985781991,,,,,,,,,0.5,12.0,1.0,,2.0,4.0,,,2.0,,False,1.0,,,,1.0,,,2.0,1.0,,0.011111111111111112,,,,0.14285714285714285,,,,
1739,1610612746,Ruben Patterson,Ruben Patterson,1739,LAC,19617.0,327,-33,644,655,1299,697,26.0,40.0,64,13.0,14.0,4.0,27.0,37.0,6.0,7.0,6.0,7.0,18.169398907103826,0.48148148148148145,0.10699588477366255,0.12,0.11764705882352941,193.0,227.0,76.0,32.0,60.0,9.0,20.0,10.0,16.0,5.0,18.0,2.0,6.0,,,2.0,1.0,39.0,84.0,,2.0,24.0,102.0,9.0,20.0,21.0,12.0,21.0,1.0,9.0,33.0,34.0,44.0,,14.0,1.0,,14.0,15.0,2.0,17.0,1.0,8.0,2.0,5.0,36.0,24.0,13.0,24.0,5.0,21.0,14.0,7.0,3.0,9.0,13.0,19.0,28.0,43.0,3.0,18.0,5.0,2.0,,33.0,193.0,3.0,0.4358974358974359,0.53125,,,,0.4642857142857143,0.45,0.5714285714285714,0.45348837209302323,0.45,0.5454545454545454,0.4811320754716981,0.45652173913043476,0.55,0.023255813953488372,0.16666666666666666,,0.09917355371900827,0.15853658536585366,0.08108108108108109,0.10126582278481013,0.12307692307692308,0.07865168539325842,0.12790697674418605,0.1746031746031746,0.10526315789473684,0.16129032258064516,0.2857142857142857,0.6976744186046512,0.5333333333333333,0.64,0.375,0.20930232558139536,0.2777777777777778,0.35714285714285715,0.6,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,,0.023255813953488372,,,,1.0,0.45,0.7272727272727273,0.625,0.045454545454545456,0.7209302325581395,,0.5364517647058824,0.55997,0.5193454545454546,0.1782178217821782,0.18181818181818182,0.20588235294117646,0.3235294117647059,2.9535714285714283,33.55,0.2996894409937888,,,,1.0,,1.0,1.0,5.0,0.045454545454545456,0.08163265306122448,,1.0,,,,,,,,1.0,,,,,0.5,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,1.0,1.0,3.0,1.0,3.0,,,1.0,,False,,,,,,,,,,,,,,,,0.5,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,157156.0,2619,-447,5020,5016,10036,5568,161.0,217.0,264,58.0,59.0,19.0,117.0,147.0,20.0,31.0,19.0,33.0,18.556701030927837,0.49572649572649574,0.09431751611013474,0.09380530973451327,0.0625,1507.0,1524.0,530.0,86.0,154.0,5.0,12.0,30.0,51.0,71.0,143.0,142.0,357.0,64.0,39.0,121.0,43.0,299.0,654.0,66.0,185.0,157.0,953.0,23.0,49.0,59.0,76.0,171.0,60.0,82.0,285.0,300.0,298.0,192.0,10.0,118.0,39.0,36.0,159.0,34.0,193.0,27.0,61.0,33.0,65.0,420.0,40.0,51.0,47.0,7.0,75.0,30.0,45.0,18.0,39.0,27.0,70.0,169.0,191.0,11.0,73.0,26.0,18.0,2.0,285.0,1507.0,26.0,0.5016722408026756,0.5102040816326531,0.9696969696969697,0.3567567567567568,0.3626373626373626,0.45718654434250766,0.46938775510204084,0.4444444444444444,0.47437425506555425,0.45614035087719296,0.4393939393939394,0.5118662351672061,0.48360655737704916,0.5089928057553957,0.2205005959475566,0.05504587155963303,0.022408963585434174,0.02190580503833516,0.0922242314647378,0.02050610820244328,0.030973451327433628,0.012145748987854251,0.07718120805369127,0.1347068145800317,0.0967741935483871,0.08,0.01650943396226415,0.5454545454545454,0.1835518474374255,0.5584415584415584,0.6417910447761194,0.3953488372093023,0.17044100119189512,0.4965034965034965,0.5259259259259259,0.36619718309859156,0.42550655542312277,0.39775910364145656,0.4068767908309456,0.6338028169014085,0.07628128724672228,0.14421930870083433,0.32231404958677684,0.325,0.9487179487179487,0.21052631578947367,0.4166666666666667,0.22077922077922077,0.5882352941176471,0.18614718614718614,0.40405244338498214,0.3305084745762712,0.46413347305389213,0.4592274509803923,0.46150614035087734,0.08102108768035517,0.10195530726256984,0.06190975865687303,0.2990556138509968,12.19128440366973,25.156216216216215,0.300199203187251,6.0,8.0,6.0,5.0,3.0,8.0,3.0,11.0,0.02717391304347826,0.022727272727272728,0.10526315789473684,7.0,27.0,1.0,2.0,17.0,11.0,2.0,17.0,2.0,7.0,2.0,0.25,0.2833333333333333,0.010810810810810811,0.12987012987012986,0.055944055944055944,0.015625,0.015021459227467811,0.017948717948717947,0.421875,0.42857142857142855,1.0,0.03508771929824561,0.5,1.0,0.0735930735930736,0.2558139534883721,,4.0,1.0,7.0,3.0,5.0,,,3.0,,False,11.0,,6.0,1.0,,,,4.0,,,,0.16666666666666666,1.0,0.35294117647058826,,0.008264462809917356,2.0,1.0,1.0
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,145628.0,2427,-253,4740,4721,9461,5112,203.0,309.0,381,91.0,98.0,51.0,189.0,203.0,31.0,5.0,4.0,6.0,27.362055933484505,0.48148148148148145,0.12585244885306882,0.1317141522652966,0.11791383219954649,1374.0,1256.0,488.0,208.0,311.0,24.0,41.0,58.0,87.0,45.0,147.0,114.0,310.0,21.0,70.0,179.0,60.0,367.0,768.0,77.0,200.0,533.0,1498.0,35.0,65.0,122.0,96.0,188.0,67.0,251.0,521.0,442.0,292.0,210.0,36.0,176.0,70.0,57.0,149.0,34.0,183.0,25.0,35.0,31.0,83.0,400.0,65.0,79.0,72.0,14.0,67.0,40.0,27.0,18.0,40.0,49.0,82.0,461.0,657.0,39.0,244.0,81.0,2.0,2.0,521.0,1374.0,76.0,0.6021798365122616,0.6332378223495702,0.9090909090909091,0.385,0.39086294416243655,0.4778645833333333,0.5384615384615384,0.5106382978723404,0.4984504132231405,0.6139240506329114,0.5294117647058824,0.584920634920635,0.648936170212766,0.6393034825870647,0.2066115702479339,0.07421875,0.00967741935483871,0.0378567268491555,0.14962121212121213,0.03369209171736079,0.050119331742243436,0.03821656050955414,0.09764918625678119,0.1567043618739903,0.15012722646310434,0.14814814814814814,0.03090507726269316,0.3333333333333333,0.3212809917355372,0.6688102893890675,0.7619047619047619,0.5384615384615384,0.1518595041322314,0.30612244897959184,0.3435114503816794,0.6222222222222222,0.3202479338842975,0.36774193548387096,0.3713355048859935,0.7105263157894737,0.02169421487603306,0.18491735537190082,0.39106145251396646,0.3954802259887006,0.9,0.5189873417721519,0.5853658536585366,0.3411764705882353,0.6666666666666666,0.23529411764705882,0.5278925619834711,0.3977272727272727,0.4930861514522822,0.509354347826087,0.49819051383399204,0.21204410517387617,0.25077081192189105,0.0814419225634179,0.3477970627503338,9.508463541666666,25.949500000000004,0.289873417721519,12.0,14.0,21.0,27.0,4.0,18.0,8.0,31.0,0.16463414634146342,0.03143893591293833,0.1518987341772152,9.0,7.0,1.0,2.0,7.0,24.0,9.0,26.0,2.0,7.0,11.0,0.6428571428571429,0.3880597014925373,0.01,0.12218649517684887,0.10884353741496598,,0.016666666666666666,0.0169971671388102,0.3333333333333333,0.3333333333333333,1.0,0.02531645569620253,0.5,1.0,0.027450980392156862,0.4,0.041666666666666664,36.0,1.0,25.0,16.0,17.0,0.014925373134328358,,3.0,,False,,,2.0,8.0,,1.0,,29.0,6.0,3.0,,0.6666666666666666,0.875,0.2857142857142857,0.02912621359223301,0.0111731843575419,1.0,,1.0
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,124646.0,2077,-398,3959,3965,7924,4417,154.0,251.0,348,42.0,78.0,21.0,120.0,184.0,18.0,43.0,32.0,43.0,24.29340511440108,0.35,0.114668652271035,0.11442786069651742,0.10584958217270195,1091.0,1064.0,438.0,151.0,246.0,40.0,55.0,44.0,64.0,55.0,139.0,114.0,332.0,5.0,40.0,117.0,35.0,320.0,717.0,41.0,122.0,209.0,972.0,50.0,80.0,136.0,83.0,166.0,36.0,76.0,272.0,346.0,294.0,117.0,64.0,113.0,40.0,52.0,83.0,14.0,97.0,6.0,27.0,14.0,42.0,208.0,82.0,53.0,97.0,11.0,42.0,28.0,14.0,4.0,21.0,36.0,86.0,228.0,281.0,30.0,127.0,29.0,24.0,1.0,272.0,1091.0,24.0,0.540625,0.6006944444444444,0.9512195121951219,0.3360655737704918,0.3474576271186441,0.44630404463040446,0.625,0.5,0.4547079856972586,0.5988372093023255,0.48514851485148514,0.5031088082901555,0.6355140186915887,0.5461847389558233,0.14541120381406436,0.07252440725244072,0.012048192771084338,0.05387647831800263,0.11373390557939914,0.051462621885157094,0.08673469387755102,0.0625,0.09829059829059829,0.13565891472868216,0.12464589235127478,0.07964601769911504,0.026442307692307692,0.5581395348837209,0.2932061978545888,0.6138211382113821,0.7475247524752475,0.45695364238410596,0.16567342073897498,0.39568345323741005,0.4074074074074074,0.4727272727272727,0.3957091775923719,0.3433734939759036,0.3475609756097561,0.6842105263157895,0.0059594755661501785,0.1394517282479142,0.3418803418803419,0.3418803418803419,0.95,0.6395348837209303,0.7272727272727273,0.31683168316831684,0.6875,0.17326732673267325,0.43861740166865315,0.35398230088495575,0.46665972388955596,0.5141032467532466,0.4669324873096449,0.13568376068376067,0.15601965601965603,0.13991769547325103,0.27983539094650206,10.375174337517436,26.345901639344262,0.2755746400606214,5.0,6.0,6.0,44.0,3.0,28.0,12.0,19.0,0.3055555555555556,0.032171581769437,0.05813953488372093,8.0,1.0,,1.0,1.0,10.0,1.0,10.0,,13.0,8.0,0.16666666666666666,0.2777777777777778,,0.17886178861788618,0.02877697841726619,,0.040123456790123455,0.028070175438596492,0.2,0.2,1.0,0.011627906976744186,,,0.0049504950495049506,0.2857142857142857,0.125,14.0,2.0,33.0,13.0,6.0,0.1282051282051282,,4.0,11.0,False,9.0,,,1.0,2.0,,,2.0,,6.0,0.01680672268907563,0.2,1.0,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,116937.0,1949,-199,3758,3718,7476,3981,350.0,497.0,661,81.0,73.0,46.0,154.0,168.0,23.0,145.0,111.0,146.0,22.022955523672884,0.525974025974026,0.257542310522443,0.2548460661345496,0.2857142857142857,955.0,954.0,373.0,164.0,275.0,52.0,100.0,34.0,52.0,107.0,279.0,42.0,94.0,,,4.0,3.0,313.0,648.0,,4.0,188.0,814.0,72.0,141.0,178.0,67.0,124.0,3.0,71.0,205.0,388.0,238.0,,98.0,3.0,,63.0,76.0,25.0,101.0,23.0,25.0,10.0,41.0,227.0,137.0,97.0,164.0,15.0,31.0,22.0,9.0,10.0,35.0,43.0,97.0,200.0,248.0,13.0,110.0,20.0,92.0,3.0,205.0,955.0,18.0,0.6198083067092651,0.7348484848484849,,,,0.48302469135802467,0.5106382978723404,0.5403225806451613,0.48006134969325154,0.5106382978723404,0.5275590551181102,0.5286085825747724,0.5426829268292683,0.5895953757225434,0.006134969325153374,0.09722222222222222,0.031914893617021274,0.09743954480796586,0.24556962025316456,0.09393232205367562,0.15714285714285714,0.0954653937947494,0.21397379912663755,0.2749003984063745,0.25263157894736843,0.22727272727272727,0.055350553505535055,0.6301369863013698,0.4217791411042945,0.5963636363636363,0.6890756302521008,0.5853658536585366,0.4279141104294479,0.3835125448028674,0.41796875,0.6261682242990654,0.1441717791411043,0.44680851063829785,0.46153846153846156,0.7380952380952381,,0.006134969325153374,,,,0.7092198581560284,0.52,0.4094488188976378,0.6538461538461539,0.023622047244094488,0.4279141104294479,,0.4564363076923077,0.5214968503937008,0.4498825396825396,0.14686248331108145,0.1476510067114094,0.21867321867321868,0.25184275184275184,6.057561728395061,37.25,0.25412453432676957,,,,50.0,1.0,18.0,15.0,19.0,0.44642857142857145,0.06593406593406594,,2.0,,,,,,,,,24.0,9.0,,,,0.13454545454545455,0.08243727598566308,,0.07792207792207792,0.06513409961685823,,,,,,,,,0.11538461538461539,2.0,3.0,34.0,12.0,12.0,0.14893617021276595,,1.0,14.0,False,31.0,3.0,,,3.0,,,1.0,,1.0,0.028846153846153848,,,,,,1.0,1.0,
