EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,BlockedAtRim,RecoveredBlocks,3SecondViolations,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFtPoints,Offensive Fouls,DefensiveGoaltends,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,ShortMidRangeAssists,SelfOReb,SelfORebPct,PtsUnassisted3s,Fg2aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,2pt And 1 Free Throw Trips,Offensive Fouls Drawn,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,on,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,799.0,13,-2.0,26,28,13,10,2,54,,,,2.0,1.0,1.0,,,,,,,,,,2,1.0,1.0,,3,24,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,2,,2,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,13,,,,,1.0,1.0,,,1.0,,,0.5,,,0.5,,,0.3333333333333333,14.285714285714285,,,0.07142857142857142,0.2,,0.10526315789473684,,,,,0.125,0.25,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.44228333333333336,,,,,,,19.299999999999997,24.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,1533.0,26,-3.0,48,49,8,8,4,97,5.0,5.0,1.0,3.0,,,,,,,,,,,6.0,13,,,3.0,15,55,,,7.0,2.0,4.0,,,,4.0,4.0,,,,,,,,,,,,,,8.0,1.0,9,3.0,12,1.0,,,,,1.0,,1.0,2.0,1.0,3.0,4.0,2.0,,1.0,,1.0,4.0,8,,,0.3333333333333333,0.5,,,,,,0.46153846153846156,0.5,0.46153846153846156,0.75,0.5,0.5,0.7,0.5,,30.188679245283016,1.0,0.25,0.36363636363636365,,,0.25806451612903225,0.14285714285714285,,,0.45454545454545453,0.375,,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.38461538461538464,,0.46436923076923076,0.56015,0.48575,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.26666666666666666,7.961538461538462,,0.16666666666666666,3.0,3.0,4.0,8.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,0.21428571428571427,1.0,0.25,,,1.0,0.75,0.75,3.0,2.0,2.0,1.0,,,,0.6,0.75,0.3333333333333333,0.4,0.4,,0.6666666666666666,,2.0,0.3333333333333333,,1.0,,,0.07692307692307693,0.2,,,2.0,3.0,4.0,1.0,0.75,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,1594.0,27,14.0,51,52,5,7,4,103,3.0,2.0,3.0,4.0,1.0,1.0,,,,,,,,,6.0,9,1.0,1.0,2.0,17,46,,,,1.0,1.0,,,,2.0,10.0,3.0,,,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,1.0,1.0,,,1,1.0,2,,,,,,,,2.0,2.0,,3.0,2.0,1.0,,,,,2.0,5,,,0.8333333333333334,0.8333333333333334,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.75,,1.0,0.7727272727272727,,1.0,0.1,19.642857142857142,,,,0.14285714285714285,0.125,0.030303030303030304,0.05263157894736842,,,,,0.2,0.3,0.2,0.4,0.75,0.75,0.6666666666666666,0.1,1.0,1.0,1.0,,,,,,,,,,,,0.4,,0.49448500000000006,,0.42,0.09090909090909091,0.1,,0.11764705882352941,10.944444444444445,23.8,0.09803921568627451,,,,2.0,,1.0,1.0,,,,,,,,,,0.125,,,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201169,1610612756,Alando Tucker,Alando Tucker,201169,PHX,1248.0,21,-6.0,41,39,15,14,3,80,4.0,,,,,1.0,,1.0,,,,,,,,4,,1.0,2.0,2,44,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,2,2.0,4,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,2.0,15,,1.0,,,,,,,,,,,,,0.16666666666666666,,0.5,0.2,13.043478260869565,,,0.08333333333333333,0.1,,0.09090909090909091,0.1111111111111111,,0.3333333333333333,,,0.125,0.8,,,,,,0.2,,,,,,,,,,,1.0,,,,1.0,,0.54753,0.5987,0.48345,,,,1.0,,23.7,0.36585365853658536,1.0,,1.0,,2.0,,,,,,,,,0.16666666666666666,0.4,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.25,,1.0,,,0.25,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,47339.0,789,-45.0,1581,1595,472,454,167,3176,66.0,38.0,27.0,78.0,,,,,2.0,3.0,,,2.0,3.0,86.0,182,2.0,3.0,31.0,209,1740,,,45.0,16.0,46.0,2.0,3.0,13.0,51.0,126.0,6.0,3.0,2.0,6.0,9.0,15.0,5.0,4.0,3.0,1.0,39.0,19.0,30.0,107.0,24.0,161,60.0,221,16.0,3.0,11.0,19.0,2.0,35.0,5.0,47.0,103.0,11.0,62.0,59.0,27.0,7.0,73.0,20.0,73.0,51.0,472,13.0,5.0,0.7325581395348837,0.84,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.4725274725274725,0.34782608695652173,0.4810810810810811,0.47619047619047616,0.3877551020408163,0.4976190476190476,0.4891304347826087,0.4180327868852459,0.016216216216216217,13.824362606232295,0.45714285714285713,0.47058823529411764,0.17598684210526316,0.17142857142857143,0.09644670050761421,0.17496807151979565,0.08205841446453407,0.13559322033898305,0.1323529411764706,0.17142857142857143,0.2183406113537118,0.18840579710144928,0.3567567567567568,0.20540540540540542,0.42162162162162165,0.34615384615384615,0.34615384615384615,0.9259259259259259,,,,,0.016216216216216217,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.061224489795918366,0.6666666666666666,0.372972972972973,0.6666666666666666,0.46641621621621643,0.4791060606060606,0.4385469387755102,0.1330049261083744,0.135,0.215311004784689,0.24401913875598086,9.592857142857142,28.100000000000005,0.29854522454142945,28.0,16.0,42.0,46.0,40.0,18.0,6.0,12.0,5.0,6.0,50.0,40.0,,0.07662835249042145,0.08163265306122448,0.049586776859504134,0.07971014492753623,0.10810810810810811,0.547945205479452,0.6666666666666666,0.32653061224489793,40.0,7.0,19.0,5.0,10.0,6.0,0.08661417322834646,0.6060606060606061,0.6896551724137931,0.625,0.5,0.5428571428571428,0.6842105263157895,0.4375,2.0,3.0,0.036585365853658534,,11.0,,3.0,0.06043956043956044,0.12121212121212122,9.0,11.0,15.0,20.0,22.0,,0.47619047619047616,0.5357142857142857,False,1.0,2.0,6.0,2.0,0.07894736842105263,0.023809523809523808,0.26666666666666666,,,,,,,,,,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,4246.0,71,-40.0,137,138,56,54,14,275,3.0,,6.0,18.0,,1.0,,1.0,,,,,,,9.0,21,,1.0,7.0,25,157,,,5.0,4.0,9.0,,1.0,5.0,13.0,16.0,,,,3.0,,3.0,,,1.0,2.0,6.0,1.0,4.0,7.0,3.0,14,6.0,20,1.0,,,4.0,2.0,5.0,2.0,9.0,14.0,1.0,7.0,11.0,5.0,1.0,1.0,,1.0,13.0,56,1.0,1.0,0.8888888888888888,1.0,,,,,,0.42857142857142855,0.4444444444444444,0.4090909090909091,1.0,0.4,0.46296296296296297,0.8333333333333334,0.5,0.045454545454545456,21.05263157894737,0.2,0.3333333333333333,0.12280701754385964,0.25,0.043478260869565216,0.1506849315068493,0.08,0.125,0.15384615384615385,0.1111111111111111,0.11538461538461539,0.14285714285714285,0.13636363636363635,,0.8181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,,,,,,,,,,,0.1,,,,0.18181818181818182,,0.42468636363636364,0.5774,0.4189,0.19230769230769232,0.2,0.2,0.52,16.557142857142857,23.6,0.40875912408759124,1.0,1.0,1.0,2.0,5.0,2.0,2.0,,1.0,1.0,1.0,1.0,,0.09615384615384616,0.13333333333333333,0.1,,1.0,1.0,1.0,0.1,3.0,1.0,,3.0,1.0,1.0,0.07407407407407407,1.0,1.0,0.6666666666666666,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,25132.0,419,31.0,839,836,286,256,82,1675,25.0,24.0,23.0,55.0,9.0,17.0,4.0,5.0,9.0,32.0,,2.0,3.0,11.0,58.0,104,18.0,49.0,16.0,186,915,,2.0,8.0,16.0,31.0,7.0,16.0,2.0,55.0,56.0,48.0,32.0,9.0,26.0,6.0,32.0,3.0,3.0,11.0,9.0,70.0,3.0,9.0,26.0,4.0,39,9.0,48,14.0,2.0,5.0,8.0,1.0,22.0,10.0,21.0,47.0,1.0,20.0,17.0,8.0,1.0,2.0,1.0,2.0,55.0,286,7.0,1.0,0.4827586206896552,0.49122807017543857,0.8888888888888888,0.3673469387755102,,0.4375,0.3673469387755102,0.5576923076923077,0.5161290322580645,0.5555555555555556,0.4444444444444444,0.5638297872340425,0.578125,0.4444444444444444,0.5729166666666666,0.3202614379084967,19.382321618743344,0.6363636363636364,0.12121212121212122,0.07975460122699386,0.11688311688311688,0.03409090909090909,0.08684863523573201,0.025936599423631124,0.058823529411764705,0.06862745098039216,0.06060606060606061,0.104,0.08333333333333333,0.16339869281045752,0.1568627450980392,0.35947712418300654,0.41818181818181815,0.4339622641509434,0.5217391304347826,0.1111111111111111,0.5294117647058824,0.5625,0.8888888888888888,0.20915032679738563,0.28125,0.28125,0.8888888888888888,0.2222222222222222,,,0.10638297872340426,0.8,0.23404255319148937,0.2727272727272727,0.48366013071895425,0.28125,0.4761759868421052,0.434475,0.4730542553191489,0.050314465408805034,0.07272727272727272,0.043010752688172046,0.2956989247311828,11.982692307692307,24.783673469387754,0.34088200238379024,1.0,9.0,7.0,60.0,6.0,7.0,5.0,2.0,9.0,1.0,1.0,2.0,,0.023166023166023165,,0.0547945205479452,0.028169014084507043,0.23529411764705882,1.0,0.1111111111111111,0.19148936170212766,22.0,7.0,13.0,,5.0,,0.017699115044247787,0.88,0.9565217391304348,0.5,0.5416666666666666,0.5909090909090909,0.38461538461538464,0.7777777777777778,6.0,3.0,0.04477611940298507,6.0,6.0,1.0,,0.057692307692307696,0.08,2.0,5.0,1.0,4.0,2.0,1.0,0.5714285714285714,1.0,False,,,1.0,,0.08333333333333333,,,,1.0,1.0,0.02040816326530612,0.03636363636363636,0.058823529411764705,,,,,,,,,,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,13292.0,222,-18.0,442,443,147,130,47,885,30.0,5.0,4.0,20.0,2.0,9.0,,1.0,4.0,13.0,,,1.0,4.0,17.0,55,6.0,22.0,7.0,59,476,,,7.0,3.0,13.0,1.0,5.0,3.0,12.0,20.0,15.0,13.0,4.0,13.0,2.0,15.0,1.0,1.0,6.0,5.0,32.0,3.0,4.0,12.0,1.0,17,8.0,25,3.0,2.0,2.0,5.0,2.0,8.0,7.0,17.0,31.0,,18.0,13.0,6.0,2.0,4.0,2.0,5.0,12.0,147,2.0,1.0,0.5882352941176471,0.625,0.8333333333333334,0.2727272727272727,,0.2,0.2727272727272727,0.3090909090909091,0.23076923076923078,0.33766233766233766,0.25,0.25,0.35542168674698793,0.2916666666666667,0.2857142857142857,0.2857142857142857,18.14516129032258,0.375,0.058823529411764705,0.08163265306122448,0.07547169811320754,0.05084745762711865,0.08,0.03755868544600939,0.058823529411764705,0.0975609756097561,0.043478260869565216,0.1,0.07692307692307693,0.38961038961038963,0.06493506493506493,0.2597402597402597,0.2,0.21052631578947367,0.5,0.11688311688311688,0.2222222222222222,0.2222222222222222,1.0,0.16883116883116883,0.3076923076923077,0.3076923076923077,0.75,,,,0.05555555555555555,,0.2222222222222222,0.25,0.6753246753246753,0.3076923076923077,0.5275370129870132,0.57415,0.41148888888888885,0.07407407407407407,0.1016949152542373,0.11864406779661017,0.2033898305084746,7.787272727272727,23.89090909090909,0.332579185520362,11.0,3.0,12.0,14.0,5.0,9.0,6.0,3.0,1.0,,2.0,3.0,,0.032467532467532464,0.037037037037037035,,0.047619047619047616,0.07142857142857142,0.6,0.9166666666666666,0.16666666666666666,12.0,,1.0,1.0,1.0,,0.043478260869565216,0.4,0.46153846153846156,0.6666666666666666,0.2,0.2,,,2.0,1.0,0.02127659574468085,3.0,5.0,,,0.09090909090909091,0.13333333333333333,2.0,6.0,3.0,3.0,2.0,,0.25,0.2727272727272727,False,,,,,,,0.6666666666666666,,,,,0.05,,1.0,1.0,,,,,,,,,,
2669,1610612756,Linton Johnson,Linton Johnson,2669,PHX,3207.0,53,-19.0,107,106,55,42,10,213,4.0,3.0,3.0,5.0,1.0,1.0,,,,1.0,,,,,6.0,12,1.0,2.0,,15,126,,,2.0,4.0,6.0,,,,8.0,6.0,3.0,1.0,,3.0,,3.0,,,1.0,1.0,6.0,1.0,1.0,7.0,,8,5.0,13,1.0,,,1.0,,2.0,1.0,5.0,10.0,1.0,2.0,,,,1.0,,1.0,8.0,55,1.0,,0.5,0.6,1.0,0.5,,,0.5,0.5,0.6666666666666666,0.5357142857142857,0.3333333333333333,0.6666666666666666,0.5357142857142857,0.3333333333333333,0.6666666666666666,0.14285714285714285,13.675213675213676,0.5,,0.1891891891891892,0.125,0.1111111111111111,0.17777777777777778,0.10638297872340426,,0.25,0.16666666666666666,0.15384615384615385,,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.6,0.6,0.6666666666666666,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,0.42857142857142855,,0.47005357142857146,0.6217666666666667,0.4154,,,0.13333333333333333,0.5333333333333333,10.174999999999999,24.2,0.514018691588785,3.0,1.0,3.0,6.0,4.0,,,,1.0,,1.0,,,0.10526315789473684,0.2,0.125,0.2,0.3333333333333333,,1.0,0.16666666666666666,2.0,1.0,1.0,,,,,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,False,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,16365.0,273,-40.0,535,539,133,121,49,1074,20.0,1.0,4.0,16.0,6.0,11.0,2.0,3.0,14.0,44.0,1.0,1.0,2.0,12.0,17.0,37,20.0,55.0,8.0,102,600,2.0,2.0,6.0,1.0,3.0,4.0,15.0,3.0,17.0,18.0,57.0,43.0,14.0,10.0,11.0,21.0,9.0,2.0,8.0,2.0,53.0,,5.0,8.0,2.0,15,3.0,18,4.0,1.0,4.0,8.0,3.0,12.0,3.0,11.0,32.0,,21.0,11.0,4.0,2.0,7.0,3.0,7.0,17.0,133,5.0,2.0,0.5294117647058824,0.5294117647058824,0.95,0.36363636363636365,1.0,0.26666666666666666,0.37037037037037035,0.4594594594594595,0.3333333333333333,0.5108695652173914,1.5,0.3888888888888889,0.5257731958762887,1.5,0.425,0.5978260869565217,18.537414965986393,0.3333333333333333,0.09090909090909091,0.042105263157894736,0.060240963855421686,,0.047619047619047616,0.011904761904761904,,0.03636363636363636,0.03225806451612903,0.0547945205479452,0.04225352112676056,0.21739130434782608,0.010869565217391304,0.17391304347826086,0.25,0.25,0.5,0.11956521739130435,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.4782608695652174,0.3181818181818182,0.3181818181818182,1.0,0.5,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8152173913043478,0.32558139534883723,0.5540285714285714,0.600375,0.5670999999999999,0.042105263157894736,0.1,0.058823529411764705,0.16666666666666666,8.256756756756756,25.57818181818182,0.2485981308411215,,3.0,,16.0,3.0,6.0,2.0,4.0,,1.0,1.0,2.0,,0.01818181818181818,0.018867924528301886,,,0.16666666666666666,0.2857142857142857,,0.16666666666666666,13.0,1.0,,,1.0,,0.02631578947368421,0.65,0.6842105263157895,0.5384615384615384,,,,0.3333333333333333,,,,3.0,2.0,,3.0,0.05405405405405406,0.05,1.0,4.0,,,,1.0,,,False,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,141998.0,2367,143.0,4755,4787,1470,1207,450,9542,317.0,103.0,61.0,164.0,66.0,136.0,18.0,40.0,97.0,281.0,10.0,27.0,28.0,96.0,297.0,584,163.0,417.0,172.0,1255,5254,15.0,35.0,85.0,87.0,177.0,46.0,136.0,87.0,399.0,286.0,459.0,275.0,97.0,136.0,72.0,208.0,44.0,28.0,73.0,43.0,488.0,13.0,58.0,123.0,,181,40.0,221,59.0,10.0,39.0,53.0,8.0,112.0,38.0,93.0,192.0,8.0,191.0,210.0,90.0,23.0,17.0,6.0,18.0,399.0,1470,20.0,21.0,0.48148148148148145,0.49140893470790376,0.9386503067484663,0.3908872901678657,0.42857142857142855,0.3382352941176471,0.39659367396593675,0.5085616438356164,0.4915254237288136,0.5409590409590409,0.6111111111111112,0.4984025559105431,0.5736505032021958,0.6343283582089553,0.5572625698324022,0.4165834165834166,22.90003800836184,0.5267857142857143,,0.06780595369349504,0.12210526315789473,0.02034428794992175,0.07907383136740935,0.01987083954297069,0.02577319587628866,0.05604203152364273,0.051330798479087454,0.08926080892608089,0.12041884816753927,0.3166833166833167,0.1028971028971029,0.16383616383616384,0.3719512195121951,0.37888198757763975,0.5573770491803278,0.13586413586413587,0.4852941176470588,0.4888888888888889,0.9848484848484849,0.2807192807192807,0.34519572953736655,0.3464285714285714,0.9072164948453608,0.42857142857142855,0.37037037037037035,0.9,0.12779552715654952,0.45,0.30670926517571884,0.2916666666666667,0.7332667332667333,0.3527272727272727,0.5338199899295067,0.5303755813953487,0.5188667752442998,0.08598130841121496,0.1382488479262673,0.06772908366533864,0.3179282868525896,6.962671232876712,25.050839328537176,0.30914826498422715,18.0,94.0,28.0,308.0,27.0,72.0,57.0,15.0,20.0,5.0,9.0,13.0,,0.019650655021834062,0.02534562211981567,0.02406417112299465,0.017977528089887642,0.12903225806451613,0.7222222222222222,0.2857142857142857,0.3003194888178914,194.0,60.0,42.0,8.0,14.0,4.0,0.012367491166077738,0.61198738170347,0.6855123674911661,0.5154639175257731,0.4077669902912621,0.4827586206896552,0.21428571428571427,0.6382978723404256,20.0,12.0,0.02553191489361702,30.0,53.0,1.0,2.0,0.09075342465753425,0.10725552050473186,23.0,15.0,13.0,16.0,12.0,,0.5714285714285714,0.7222222222222222,False,,12.0,4.0,,0.1553398058252427,,0.15384615384615385,2.0,2.0,,0.004796163069544364,0.018292682926829267,0.007352941176470588,1.0,,5.0,8.0,6.0,0.12698412698412698,0.625,2.0,1.0,0.0035587188612099642,0.8,0.00477326968973747
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,101791.0,1697,321.0,3448,3452,877,667,319,6900,280.0,85.0,16.0,40.0,22.0,70.0,5.0,16.0,36.0,97.0,4.0,10.0,5.0,16.0,243.0,405,58.0,167.0,77.0,737,3629,5.0,13.0,80.0,70.0,117.0,10.0,32.0,40.0,210.0,398.0,171.0,97.0,36.0,53.0,44.0,97.0,26.0,18.0,31.0,18.0,238.0,24.0,76.0,267.0,31.0,374,85.0,459,25.0,4.0,16.0,24.0,6.0,49.0,17.0,74.0,116.0,4.0,79.0,108.0,43.0,14.0,67.0,33.0,69.0,210.0,877,12.0,12.0,0.8189300411522634,0.8883928571428571,0.9827586206896551,0.3473053892215569,0.38461538461538464,0.3125,0.3473053892215569,0.6,0.5982905982905983,0.5769230769230769,0.5357142857142857,0.5704697986577181,0.5914927768860353,0.547945205479452,0.6,0.291958041958042,17.637795275590552,0.5102040816326531,0.3263157894736842,0.19970082273747194,0.22485207100591717,0.04809619238476954,0.20477611940298507,0.05673274094326726,0.056179775280898875,0.15306122448979592,0.20608899297423888,0.22972972972972974,0.22535211267605634,0.48951048951048953,0.1486013986013986,0.06993006993006994,0.4,0.4,0.75,0.12237762237762238,0.3142857142857143,0.3188405797101449,1.0,0.16958041958041958,0.3711340206185567,0.3711340206185567,0.9722222222222222,0.14285714285714285,0.4,1.0,0.10738255033557047,0.3125,0.10738255033557047,0.3125,0.7814685314685315,0.3711340206185567,0.5655005244755246,0.5456342592592592,0.5431453020134227,0.07060755336617405,0.09728506787330317,0.10854816824966079,0.28493894165535955,3.698271604938272,24.49940119760479,0.25435034802784223,43.0,85.0,57.0,88.0,59.0,95.0,60.0,35.0,9.0,4.0,32.0,36.0,,0.061203319502074686,0.08125,0.07377049180327869,0.04361370716510903,0.2222222222222222,0.5217391304347826,0.6142857142857143,0.5704697986577181,191.0,55.0,36.0,5.0,7.0,1.0,0.0375,0.6821428571428572,0.74609375,0.837696335078534,0.4235294117647059,0.4444444444444444,0.75,0.6470588235294118,4.0,17.0,0.07083333333333333,3.0,28.0,,2.0,0.0691358024691358,0.08571428571428572,6.0,3.0,25.0,30.0,38.0,2.0,0.5263157894736842,0.5813953488372093,False,2.0,2.0,9.0,,0.047058823529411764,0.025974025974025976,0.28,1.0,1.0,,0.005988023952095809,,0.014285714285714285,2.0,,1.0,3.0,,0.04285714285714286,0.3333333333333333,,2.0,,1.0,
