EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,on
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,41813.0,697,-103,1342,1354,292.0,274,120,2696,65.0,93.0,14.0,21.0,8.0,13.0,17.0,43.0,34.0,85.0,2.0,4.0,1.0,1.0,3.0,1.0,116.0,221.0,3.0,7.0,56.0,297.0,1475,15.0,25.0,1.0,5.0,35.0,19.0,41.0,1.0,11.0,49.0,182.0,50.0,9.0,24.0,3.0,1.0,17.0,6.0,7.0,13.0,4.0,3.0,5.0,1.0,33.0,5.0,32.0,2.0,19.0,69.0,5.0,93.0,39.0,132.0,4.0,12.0,10.0,2.0,13.0,2.0,6.0,22.0,5.0,7.0,6.0,35.0,2.0,4.0,30,58,3.0,3.0,70,5.0,11.0,81.0,13.0,42.0,5.0,11.0,10.0,1.0,11.0,5.0,5.0,6.0,49.0,292.0,7.0,2.0,0.7844827586206896,0.875,1.0,0.42857142857142855,0.42857142857142855,0.5248868778280543,0.6,0.4634146341463415,0.5285087719298246,0.5769230769230769,0.4523809523809524,0.566793893129771,0.603448275862069,0.5212765957446809,0.03070175438596491,0.07692307692307693,0.12903225806451613,0.11627906976744186,19.94627266621894,0.37142857142857144,0.11363636363636363,0.05,0.15198237885462554,0.06866952789699571,0.125,0.03937007874015748,0.14521452145214522,0.06239460370994941,0.12295081967213115,0.09,0.03278688524590164,0.05319148936170213,0.1810344827586207,0.19047619047619047,0.11320754716981132,0.10619469026548672,0.1794871794871795,0.04395604395604396,0.45454545454545453,0.40789473684210525,0.6989247311827957,0.8024691358024691,0.7076923076923077,0.18859649122807018,0.3953488372093023,0.4473684210526316,0.7647058823529411,0.37280701754385964,0.4,0.4,0.9411764705882353,0.017543859649122806,0.5,0.5,1.0,0.013157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.8076923076923077,0.6666666666666666,0.038461538461538464,0.30952380952380953,0.6153846153846154,0.023809523809523808,0.43859649122807015,0.3333333333333333,0.4767967105263157,0.533754,0.439854761904762,0.16342412451361868,0.168,0.11784511784511785,0.16498316498316498,8.538914027149321,24.142857142857142,0.21758569299552907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,61770.0,1030,-177,2013,2016,445.0,471,194,4029,22.0,45.0,1.0,3.0,3.0,7.0,4.0,24.0,16.0,45.0,11.0,28.0,5.0,45.0,119.0,9.0,42.0,114.0,56.0,147.0,29.0,281.0,2228,1.0,5.0,10.0,1.0,15.0,5.0,18.0,26.0,5.0,54.0,16.0,68.0,126.0,,117.0,45.0,5.0,144.0,15.0,159.0,10.0,5.0,56.0,72.0,333.0,2.0,3.0,,18.0,48.0,1.0,67.0,5.0,72.0,1.0,44.0,35.0,9.0,20.0,6.0,17.0,17.0,5.0,3.0,3.0,37.0,1.0,8.0,25,55,,,24,,3.0,32.0,3.0,15.0,,3.0,3.0,,3.0,1.0,,,54.0,445.0,13.0,,0.19047619047619047,0.19047619047619047,0.75,0.38095238095238093,0.38620689655172413,0.3684210526315789,0.2,0.2777777777777778,0.4827586206896552,0.4666666666666667,0.5568181818181818,0.5054945054945055,0.4666666666666667,0.5888888888888889,0.5632183908045977,0.043859649122807015,0.06666666666666667,0.08333333333333333,13.882669055082848,0.5405405405405406,0.01639344262295082,,0.0730593607305936,0.004189944134078212,0.08955223880597014,0.011111111111111112,0.07692307692307693,0.005580357142857143,0.011363636363636364,0.00558659217877095,,0.007194244604316547,0.04678362573099415,0.05649717514124294,0.0970873786407767,0.08108108108108109,0.11320754716981132,0.006622516556291391,0.3333333333333333,0.1724137931034483,0.4888888888888889,0.5238095238095238,0.13636363636363635,0.09195402298850575,0.16666666666666666,0.18181818181818182,,0.1724137931034483,0.35555555555555557,0.35555555555555557,0.3125,0.10727969348659004,0.39285714285714285,0.39285714285714285,0.9090909090909091,0.4559386973180077,0.37815126050420167,0.3813559322033898,0.7111111111111111,0.2,0.3333333333333333,0.6,0.1590909090909091,0.42857142857142855,0.11363636363636363,0.735632183908046,0.38461538461538464,0.5285698841698843,0.535025,0.5156738636363636,0.054945054945054944,0.11904761904761904,0.05338078291814947,0.19217081850533807,9.385964912280702,25.19523809523809,0.22106308991554893,1.0,1.0,3.0,3.0,10.0,21.0,4.0,13.0,42.0,2.0,1.0,16.0,1.0,5.0,0.4,0.5,0.006802721088435374,0.008403361344537815,0.024390243902439025,0.06666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.4772727272727273,0.47619047619047616,,,,,,,,,,,,,,True
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,77271.0,1288,-188,2474,2484,825.0,754,276,4958,52.0,81.0,7.0,15.0,16.0,26.0,19.0,47.0,52.0,144.0,19.0,44.0,18.0,37.0,106.0,8.0,123.0,272.0,56.0,150.0,64.0,478.0,2786,12.0,32.0,11.0,3.0,45.0,34.0,82.0,56.0,31.0,144.0,152.0,94.0,162.0,8.0,106.0,37.0,17.0,79.0,19.0,98.0,16.0,3.0,45.0,31.0,215.0,7.0,24.0,1.0,24.0,58.0,31.0,113.0,32.0,145.0,6.0,40.0,26.0,14.0,40.0,13.0,28.0,34.0,2.0,12.0,7.0,74.0,6.0,22.0,45,94,3.0,3.0,83,2.0,15.0,81.0,9.0,31.0,13.0,4.0,4.0,,4.0,3.0,1.0,4.0,144.0,825.0,18.0,12.0,0.6178861788617886,0.6386554621848739,0.9642857142857143,0.37333333333333335,0.37333333333333335,0.4522058823529412,0.375,0.4146341463414634,0.490521327014218,0.4883720930232558,0.40942028985507245,0.5207877461706784,0.5,0.46153846153846156,0.35545023696682465,0.0625,0.12345679012345678,0.10638297872340426,18.942101501072194,0.5405405405405406,0.3229166666666667,0.009345794392523364,0.07483870967741936,0.02830188679245283,0.08362369337979095,0.029045643153526972,0.07721280602636535,0.028466483011937556,0.04524886877828054,0.028708133971291867,0.019138755980861243,0.03314917127071823,0.047619047619047616,0.04926108374384237,0.10850439882697947,0.09223300970873786,0.06172839506172839,0.0273972602739726,0.75,0.19194312796208532,0.6419753086419753,0.7323943661971831,0.6346153846153846,0.11137440758293839,0.40425531914893614,0.4523809523809524,0.47368421052631576,0.3412322274881517,0.3611111111111111,0.36619718309859156,0.6538461538461539,0.10426540284360189,0.4318181818181818,0.4318181818181818,1.0,0.25118483412322273,0.3490566037735849,0.3490566037735849,0.9459459459459459,0.3488372093023256,0.4666666666666667,0.18604651162790697,0.18840579710144928,0.6153846153846154,0.13043478260869565,0.54739336492891,0.3490566037735849,0.4863224343675416,0.4787852941176472,0.4727867647058824,0.06981981981981981,0.1054421768707483,0.09414225941422594,0.301255230125523,11.619117647058822,25.031333333333343,0.33346806790622474,2.0,3.0,5.0,4.0,10.0,38.0,6.0,15.0,6.0,,,3.0,4.0,2.0,0.5454545454545454,0.26785714285714285,,,0.016666666666666666,0.06976744186046512,0.6666666666666666,1.0,0.5,1.0,0.2777777777777778,0.2753623188405797,0.2631578947368421,2.0,1.0,0.013888888888888888,0.14285714285714285,,,,,,,,,,True
1890,1610612748,Shawn Marion,Shawn Marion,1890,MIA,22155.0,369,-32,724,732,131.0,178,62,1456,38.0,61.0,8.0,17.0,8.0,10.0,17.0,41.0,1.0,6.0,2.0,8.0,1.0,4.0,15.0,,56.0,108.0,6.0,23.0,13.0,143.0,793,10.0,22.0,,6.0,26.0,10.0,14.0,2.0,3.0,23.0,74.0,38.0,15.0,14.0,15.0,4.0,10.0,18.0,6.0,24.0,3.0,3.0,7.0,10.0,54.0,3.0,25.0,,13.0,52.0,8.0,73.0,28.0,101.0,4.0,18.0,13.0,5.0,9.0,3.0,3.0,13.0,2.0,6.0,4.0,22.0,2.0,6.0,13,21,,2.0,19,1.0,1.0,21.0,3.0,10.0,2.0,8.0,5.0,2.0,8.0,6.0,1.0,,23.0,131.0,2.0,2.0,0.6607142857142857,0.7551020408163265,0.8333333333333334,0.2608695652173913,0.2608695652173913,0.5185185185185185,0.45454545454545453,0.7142857142857143,0.4961832061068702,0.45454545454545453,0.625,0.5107142857142857,0.48148148148148145,0.6052631578947368,0.17557251908396945,0.09259259259259259,0.11475409836065574,0.07317073170731707,20.149253731343286,0.4090909090909091,0.47058823529411764,,0.21487603305785125,0.09727626459143969,0.16455696202531644,0.041666666666666664,0.20249221183800623,0.0851063829787234,0.17721518987341772,0.07272727272727272,0.056910569105691054,0.05263157894736842,0.16417910447761194,0.2786885245901639,0.21052631578947367,0.21052631578947367,0.045454545454545456,0.06779661016949153,0.75,0.46564885496183206,0.6229508196721312,0.7037037037037037,0.7105263157894737,0.31297709923664124,0.4146341463414634,0.4473684210526316,0.5294117647058824,0.04580152671755725,0.16666666666666666,0.16666666666666666,1.0,0.061068702290076333,0.25,0.25,1.0,0.11450381679389313,0.26666666666666666,0.26666666666666666,0.75,0.7727272727272727,0.47058823529411764,,0.625,0.8,0.0625,0.6412213740458015,0.26666666666666666,0.5152454198473283,0.53957,0.54234375,0.07246376811594203,0.08695652173913043,0.18181818181818182,0.16083916083916083,4.199999999999999,24.452173913043477,0.18093922651933703,,,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,0.0625,,1.0,,,0.125,1.0,,,,,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,117244.0,1954,-256,3759,3773,1018.0,973,393,7532,212.0,324.0,19.0,33.0,76.0,110.0,56.0,138.0,149.0,398.0,5.0,12.0,1.0,17.0,65.0,5.0,417.0,860.0,22.0,77.0,354.0,1254.0,4197,33.0,71.0,6.0,20.0,92.0,136.0,263.0,31.0,157.0,447.0,236.0,598.0,30.0,24.0,60.0,17.0,40.0,280.0,74.0,354.0,40.0,34.0,139.0,98.0,782.0,7.0,38.0,,40.0,127.0,2.0,169.0,45.0,214.0,13.0,87.0,49.0,38.0,132.0,42.0,79.0,92.0,12.0,53.0,13.0,224.0,11.0,74.0,60,137,5.0,16.0,334,1.0,8.0,467.0,48.0,206.0,49.0,36.0,23.0,6.0,37.0,14.0,1.0,1.0,447.0,1018.0,13.0,41.0,0.2829736211031175,0.291358024691358,0.45454545454545453,0.2857142857142857,0.3055555555555556,0.4848837209302326,0.4647887323943662,0.5171102661596958,0.48025613660619,0.4675324675324675,0.4931972789115646,0.5462882096069869,0.5290697674418605,0.5764248704663213,0.08217716115261472,0.046511627906976744,0.09876543209876543,0.036231884057971016,32.36268939393939,0.5892857142857143,0.016,,0.10487200660611065,0.02909647779479326,0.0936768149882904,0.020771513353115726,0.10195360195360195,0.027388922702373707,0.047337278106508875,0.03536977491961415,0.0167427701674277,0.019455252918287938,0.08529411764705883,0.06521739130434782,0.14025500910746813,0.0877742946708464,0.1111111111111111,0.029345372460496615,0.3783783783783784,0.3457844183564568,0.654320987654321,0.726027397260274,0.3160377358490566,0.1472785485592316,0.4057971014492754,0.42105263157894735,0.125,0.4247598719316969,0.3743718592964824,0.37721518987341773,0.2953020134228188,0.012806830309498399,0.4166666666666667,0.4166666666666667,0.8,0.06937033084311633,0.26153846153846155,0.265625,0.35294117647058826,0.42857142857142855,0.5757575757575758,0.06493506493506493,0.3741496598639456,0.6909090909090909,0.003401360544217687,0.4279615795090715,0.2833333333333333,0.4762197099892588,0.47234461538461536,0.47243615916955,0.1897810218978102,0.20235756385068762,0.0733652312599681,0.35645933014354064,10.082441860465124,27.436363636363634,0.2708167065708965,,1.0,,2.0,6.0,30.0,2.0,6.0,36.0,5.0,1.0,43.0,2.0,3.0,0.3333333333333333,0.1935483870967742,0.012987012987012988,0.015384615384615385,0.025,0.012987012987012988,,,0.4,1.0,,0.10204081632653061,0.2,3.0,,0.007537688442211055,0.2631578947368421,7.0,1.0,1.0,2.0,1.0,1.0,0.02564102564102564,,,True
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,12344.0,206,-56,374,383,134.0,99,46,757,12.0,20.0,2.0,4.0,1.0,4.0,2.0,8.0,7.0,14.0,,,,,,,21.0,42.0,,,15.0,57.0,437,2.0,6.0,,1.0,5.0,5.0,15.0,,7.0,17.0,26.0,16.0,,2.0,,,5.0,9.0,,9.0,,,5.0,3.0,18.0,3.0,11.0,,3.0,14.0,3.0,20.0,14.0,34.0,1.0,6.0,3.0,3.0,5.0,1.0,,7.0,,5.0,1.0,12.0,2.0,6.0,14,27,2.0,2.0,15,3.0,2.0,19.0,1.0,8.0,2.0,4.0,4.0,,4.0,2.0,1.0,,17.0,134.0,,2.0,0.6190476190476191,0.65,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5588235294117647,0.35714285714285715,0.4473684210526316,,0.11904761904761904,0.2,0.125,14.516129032258066,0.4166666666666667,0.21428571428571427,,0.125,0.08527131782945736,0.08571428571428572,0.06666666666666667,0.11564625850340136,0.08045977011494253,0.07692307692307693,0.09090909090909091,0.08823529411764706,0.08333333333333333,0.08333333333333333,0.14814814814814814,0.13114754098360656,0.037037037037037035,0.25,0.06666666666666667,0.5,0.47619047619047616,0.6,0.75,0.6666666666666666,0.19047619047619047,0.25,0.2857142857142857,0.5,0.3333333333333333,0.5,0.5,0.5714285714285714,,,,,,,,,0.6666666666666666,0.5,,0.26666666666666666,0.25,,0.47619047619047616,,0.47204523809523813,0.4841333333333333,0.41880666666666666,0.16326530612244897,0.16326530612244897,0.08771929824561403,0.2982456140350877,6.914285714285716,,0.3582887700534759,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,True
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,20068.0,334,-20,630,619,193.0,155,64,1249,4.0,7.0,,1.0,3.0,4.0,1.0,1.0,13.0,22.0,8.0,9.0,1.0,6.0,23.0,1.0,18.0,30.0,14.0,32.0,1.0,79.0,718,,2.0,1.0,,,3.0,4.0,6.0,,9.0,16.0,20.0,39.0,,22.0,6.0,3.0,26.0,1.0,27.0,1.0,,8.0,15.0,55.0,,1.0,,4.0,16.0,1.0,21.0,1.0,22.0,1.0,9.0,3.0,6.0,8.0,,4.0,3.0,1.0,4.0,,11.0,1.0,3.0,13,26,1.0,,7,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,9.0,193.0,4.0,,0.4444444444444444,0.4444444444444444,0.9285714285714286,0.4375,0.45161290322580644,0.6,,0.75,0.6290322580645161,,0.45,0.6370967741935484,,0.45,0.5161290322580645,0.1,0.2857142857142857,,10.267229254571026,0.7272727272727273,0.05555555555555555,,0.07476635514018691,0.005128205128205128,0.058823529411764705,,0.07092198581560284,0.004098360655737705,,,0.010101010101010102,,0.01639344262295082,0.12698412698412698,0.07777777777777778,0.05660377358490566,0.06666666666666667,0.038461538461538464,0.5,0.11290322580645161,0.5714285714285714,0.8,,0.016129032258064516,1.0,1.0,,0.3548387096774194,0.5909090909090909,0.6190476190476191,0.6153846153846154,0.14516129032258066,0.8888888888888888,0.8888888888888888,1.0,0.3709677419354839,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.4,0.75,0.1,0.6290322580645161,0.2727272727272727,0.5036877049180329,0.41659999999999997,0.5972000000000001,0.016129032258064516,0.03333333333333333,,0.11392405063291139,14.58,25.446875000000002,0.30634920634920637,,,,,1.0,5.0,,1.0,3.0,1.0,,3.0,2.0,,,0.16666666666666666,,,,,,,,,,0.5,0.2,,,0.045454545454545456,,,,,,,,,,,True
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,23267.0,388,-53,768,766,296.0,289,100,1534,14.0,22.0,1.0,2.0,5.0,10.0,3.0,12.0,14.0,33.0,5.0,19.0,6.0,15.0,49.0,5.0,31.0,67.0,20.0,68.0,9.0,131.0,873,2.0,6.0,5.0,2.0,6.0,8.0,19.0,29.0,5.0,45.0,38.0,24.0,51.0,4.0,48.0,15.0,6.0,8.0,8.0,16.0,5.0,3.0,4.0,2.0,40.0,1.0,4.0,1.0,15.0,25.0,2.0,42.0,6.0,48.0,2.0,5.0,5.0,,8.0,,6.0,1.0,,2.0,1.0,9.0,,4.0,24,55,,,9,2.0,1.0,11.0,1.0,5.0,1.0,3.0,3.0,,4.0,1.0,,,45.0,296.0,17.0,1.0,0.6129032258064516,0.6551724137931034,0.85,0.29411764705882354,0.29850746268656714,0.4626865671641791,0.3333333333333333,0.42105263157894735,0.45185185185185184,0.18181818181818182,0.4166666666666667,0.46785714285714286,0.25,0.4411764705882353,0.5037037037037037,0.08955223880597014,0.09090909090909091,0.3333333333333333,16.89342403628118,0.8888888888888888,0.05263157894736842,0.02857142857142857,0.1152073732718894,0.015748031496062992,0.14563106796116504,0.009708737864077669,0.125,0.014005602240896359,0.024390243902439025,0.015384615384615385,0.009345794392523364,,0.1111111111111111,0.09090909090909091,0.12871287128712872,0.11842105263157894,0.2222222222222222,0.02702702702702703,0.25,0.16296296296296298,0.6363636363636364,0.7,0.5,0.08888888888888889,0.25,0.375,0.3333333333333333,0.24444444444444444,0.42424242424242425,0.42424242424242425,0.7857142857142857,0.14074074074074075,0.2631578947368421,0.29411764705882354,0.8,0.362962962962963,0.30612244897959184,0.30612244897959184,0.8666666666666667,0.18181818181818182,0.5,0.45454545454545453,0.20833333333333334,0.5,0.125,0.6666666666666666,0.3125,0.4938845864661651,0.44874,0.5110934782608696,0.03597122302158273,0.07042253521126761,0.04580152671755725,0.3435114503816794,11.388059701492539,25.367647058823525,0.3854166666666667,,,2.0,,6.0,23.0,,8.0,9.0,1.0,2.0,2.0,,,,0.27586206896551724,0.029411764705882353,,0.038461538461538464,,,,,,0.3333333333333333,0.4791666666666667,0.2608695652173913,,,,,,,,,1.0,1.0,,0.10526315789473684,,True
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,75520.0,1259,-208,2437,2449,686.0,620,250,4886,56.0,89.0,12.0,26.0,16.0,24.0,24.0,62.0,77.0,177.0,,,,,,,157.0,328.0,,,72.0,386.0,2737,23.0,54.0,,21.0,67.0,36.0,73.0,,43.0,115.0,250.0,64.0,,24.0,,,18.0,39.0,12.0,51.0,10.0,2.0,22.0,12.0,114.0,13.0,53.0,1.0,50.0,157.0,14.0,221.0,67.0,288.0,3.0,26.0,19.0,7.0,22.0,5.0,16.0,22.0,4.0,6.0,,44.0,8.0,8.0,56,111,14.0,3.0,88,8.0,19.0,86.0,7.0,31.0,15.0,9.0,8.0,1.0,9.0,4.0,4.0,2.0,115.0,686.0,21.0,15.0,0.7961783439490446,0.8620689655172413,,,,0.47865853658536583,0.42592592592592593,0.4931506849315068,0.47865853658536583,0.42592592592592593,0.4931506849315068,0.5245231607629428,0.515625,0.5757575757575758,,0.054878048780487805,0.14606741573033707,0.06451612903225806,15.093646713183988,0.5,0.17721518987341772,0.010638297872340425,0.20051085568326948,0.062206572769953054,0.17482517482517482,0.06701030927835051,0.19363891487371376,0.06309751434034416,0.08040201005025126,0.06944444444444445,0.05034324942791762,0.06756756756756757,0.13675213675213677,0.28095238095238095,0.19469026548672566,0.17307692307692307,0.1794871794871795,0.019867549668874173,0.4444444444444444,0.27134146341463417,0.6292134831460674,0.7368421052631579,0.7678571428571429,0.18902439024390244,0.3870967741935484,0.41379310344827586,0.625,0.5396341463414634,0.4350282485875706,0.4375,0.8701298701298701,,,,,,,,,0.48148148148148145,0.46153846153846156,,0.3287671232876712,0.6666666666666666,,0.27134146341463417,,0.4503268292682925,0.4842081632653062,0.45565205479452053,0.08806818181818182,0.08806818181818182,0.17357512953367876,0.2979274611398964,10.892073170731708,,0.2814936397209684,,,,,,,,,,,,5.0,,1.0,,,,,0.06521739130434782,,,,,,,,,1.0,,0.005649717514124294,0.16666666666666666,,,,,,,,,,True
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,42838.0,714,-67,1366,1370,292.0,301,144,2736,37.0,54.0,10.0,17.0,10.0,14.0,3.0,12.0,62.0,123.0,3.0,6.0,2.0,1.0,2.0,,102.0,189.0,4.0,8.0,30.0,246.0,1535,16.0,29.0,,2.0,34.0,24.0,44.0,3.0,12.0,63.0,164.0,40.0,12.0,16.0,2.0,1.0,8.0,31.0,6.0,37.0,3.0,3.0,18.0,10.0,80.0,9.0,27.0,,30.0,65.0,13.0,108.0,36.0,144.0,4.0,21.0,12.0,9.0,9.0,3.0,8.0,10.0,,1.0,2.0,19.0,1.0,3.0,36,59,1.0,3.0,26,1.0,2.0,36.0,2.0,16.0,3.0,33.0,18.0,12.0,34.0,21.0,,,63.0,292.0,4.0,3.0,0.803921568627451,0.8723404255319149,1.0,0.5,0.5,0.5396825396825397,0.5517241379310345,0.5454545454545454,0.5482233502538071,0.5517241379310345,0.5425531914893617,0.5747663551401869,0.5666666666666667,0.5833333333333334,0.04060913705583756,0.042328042328042326,0.1111111111111111,0.16666666666666666,15.120051914341337,0.47368421052631576,0.3170731707317073,,0.14412416851441243,0.05357142857142857,0.16666666666666666,0.1,0.15055467511885895,0.06060606060606061,0.06557377049180328,0.03669724770642202,0.054945054945054944,0.10606060606060606,0.11627906976744186,0.176,0.14213197969543148,0.145985401459854,0.23255813953488372,0.04878048780487805,0.6176470588235294,0.27411167512690354,0.6851851851851852,0.7708333333333334,0.6216216216216216,0.06091370558375635,0.25,0.3,0.6666666666666666,0.6243654822335025,0.5040650406504065,0.5040650406504065,0.9193548387096774,0.030456852791878174,0.5,0.5,1.0,0.01015228426395939,0.5,0.5,1.0,0.5862068965517241,0.5882352941176471,,0.2978723404255319,0.7142857142857143,0.0425531914893617,0.3147208121827411,0.5,0.45896269035532994,0.4795615384615385,0.46426595744680854,0.07582938388625593,0.07881773399014778,0.13821138211382114,0.25609756097560976,13.119576719576722,23.424999999999997,0.21376281112737922,,,1.0,,,1.0,,1.0,,,,3.0,,,,0.3333333333333333,,,0.08333333333333333,,,,,,0.5,0.02127659574468085,,4.0,2.0,,0.2,3.0,,,,1.0,,,,1.0,True
