EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedLongMidRange,HeaveMakes,3pt And 1 Free Throw Trips,DefensiveGoaltends,on,BlockedCorner3
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,51653.0,861.0,-81.0,1628.0,1617.0,435.0,451.0,240.0,3245.0,32.0,73.0,4.0,9.0,14.0,28.0,9.0,30.0,35.0,82.0,6.0,25.0,1.0,5.0,1.0,5.0,27.0,84.0,5.0,10.0,10.0,31.0,76.0,185.0,33.0,109.0,53.0,304.0,1836.0,5.0,15.0,6.0,15.0,1.0,29.0,29.0,61.0,11.0,36.0,30.0,121.0,52.0,100.0,84.0,15.0,4.0,6.0,78.0,27.0,9.0,2.0,81.0,26.0,107.0,19.0,7.0,33.0,17.0,31.0,240.0,8.0,19.0,2.0,17.0,55.0,3.0,75.0,29.0,104.0,4.0,28.0,16.0,12.0,30.0,8.0,22.0,18.0,1.0,8.0,4.0,48.0,3.0,14.0,47.0,83.0,4.0,2.0,64.0,3.0,9.0,69.0,2.0,1.0,19.0,1.0,14.0,1.0,1.0,1.0,121.0,435.0,10.0,13.0,0.34210526315789475,0.35135135135135137,0.8484848484848485,0.30275229357798167,0.4,0.3055555555555556,0.32038834951456313,0.41081081081081083,0.3333333333333333,0.47540983606557374,0.4268707482993197,0.4666666666666667,0.4690721649484536,0.4647239263803681,0.46774193548387094,0.5217391304347826,0.3707482993197279,0.01834862385321101,0.04864864864864865,0.1095890410958904,0.012195121951219513,0.023809523809523808,19.570905285191,0.625,0.05,0.044444444444444446,0.10242085661080075,0.03204047217537943,0.09444444444444444,0.03864734299516908,0.100418410041841,0.03375,0.02403846153846154,0.03592814371257485,0.03669724770642202,0.05333333333333334,0.047619047619047616,0.09375,0.14522821576763487,0.1044776119402985,0.06521739130434782,0.024691358024691357,0.24829931972789115,0.4383561643835616,0.49230769230769234,0.25,0.10204081632653061,0.3,0.3,0.1111111111111111,0.2789115646258503,0.4268292682926829,0.43209876543209874,0.4857142857142857,0.08503401360544217,0.24,0.24,1.0,0.2857142857142857,0.32142857142857145,0.32926829268292684,0.8148148148148148,0.3,0.4444444444444444,0.25,0.16666666666666666,0.2,1.0,0.3333333333333333,0.5,1.0,0.28865979381443296,0.5,0.05154639175257732,0.2,0.31958762886597936,0.3225806451612903,0.6190476190476191,0.34615384615384615,0.4994230902777779,0.49825238095238106,0.48736813186813194,0.0641025641025641,0.09405940594059406,0.00909090909090909,0.09539473684210527,0.3980263157894737,9.708648648648646,26.461467889908253,0.2671990171990172,,,,,,,,,,,,,,,,,True,
101135,1610612752,David Lee,David Lee,101135,NYK,65715.0,1095.0,-87.0,2069.0,2066.0,536.0,531.0,306.0,4135.0,126.0,200.0,40.0,63.0,26.0,37.0,20.0,44.0,9.0,24.0,,,,,,,,,,,,,155.0,268.0,,,89.0,399.0,2313.0,42.0,68.0,,,17.0,101.0,32.0,47.0,,,34.0,98.0,186.0,124.0,,,66.0,,,,35.0,,22.0,16.0,38.0,9.0,7.0,16.0,4.0,2.0,92.0,18.0,89.0,3.0,43.0,137.0,16.0,196.0,110.0,306.0,11.0,21.0,14.0,7.0,25.0,2.0,15.0,21.0,3.0,10.0,6.0,46.0,9.0,13.0,52.0,83.0,6.0,4.0,87.0,9.0,4.0,109.0,14.0,,56.0,,6.0,12.0,2.0,12.0,98.0,536.0,5.0,6.0,0.6,0.7622950819672131,,,,,,0.5783582089552238,0.6176470588235294,0.6808510638297872,0.5783582089552238,0.6176470588235294,0.6808510638297872,0.6313291139240507,0.6474358974358975,0.7538461538461538,,,0.13059701492537312,0.155,,,14.805725971370144,0.5434782608695652,0.23880597014925373,0.04918032786885246,0.20236336779911374,0.1090686274509804,0.17842323651452283,0.0703125,0.19607843137254902,0.09981343283582089,0.11003236245954692,0.13861386138613863,0.08852459016393442,0.0748663101604278,0.1650943396226415,0.1910828025477707,0.23376623376623376,0.16666666666666666,0.208955223880597,0.14102564102564102,0.746268656716418,0.63,0.7455621301775148,0.5873015873015873,0.16417910447761194,0.45454545454545453,0.5,0.5,0.08955223880597014,0.375,0.375,1.0,,,,,,,,,0.9264705882352942,0.6349206349206349,0.1,,,,,,,0.7872340425531915,0.7027027027027027,,,,,0.746268656716418,,0.5276026119402987,0.5525419354838709,0.5298957446808509,0.18064516129032257,0.18064516129032257,,0.2531328320802005,0.24561403508771928,3.0473880597014933,,0.2590623489608507,10.0,7.0,1.0,1.0,3.0,0.09090909090909091,0.057971014492753624,0.5833333333333334,,,,,,,,,True,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,16785.0,280.0,-42.0,506.0,509.0,138.0,143.0,97.0,1015.0,27.0,45.0,11.0,23.0,5.0,7.0,,3.0,1.0,3.0,,1.0,,,,,,2.0,,,,,28.0,51.0,,3.0,12.0,68.0,566.0,11.0,24.0,,,2.0,24.0,5.0,9.0,,,2.0,12.0,32.0,24.0,,,20.0,,2.0,,7.0,,5.0,4.0,9.0,3.0,1.0,4.0,,1.0,22.0,11.0,21.0,1.0,7.0,20.0,1.0,28.0,33.0,61.0,4.0,7.0,5.0,2.0,4.0,,4.0,8.0,2.0,,1.0,12.0,2.0,2.0,25.0,40.0,,4.0,23.0,2.0,3.0,31.0,3.0,,14.0,,3.0,8.0,2.0,9.0,12.0,138.0,5.0,2.0,0.5714285714285714,0.8888888888888888,,,,,,0.5490196078431373,0.4583333333333333,0.5555555555555556,0.5185185185185185,0.4583333333333333,0.5555555555555556,0.5,0.42857142857142855,0.5,0.05555555555555555,,0.13725490196078433,0.13333333333333333,,,12.779552715654953,0.3333333333333333,0.07142857142857142,0.03333333333333333,0.11976047904191617,0.10294117647058823,0.08974358974358974,0.18333333333333332,0.11020408163265306,0.12121212121212122,0.09090909090909091,0.08928571428571429,0.13333333333333333,0.14583333333333334,0.06779661016949153,0.11363636363636363,0.171875,0.09836065573770492,0.058823529411764705,0.21052631578947367,0.8333333333333334,0.6,0.6923076923076923,0.5555555555555556,0.05555555555555555,,,,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.018518518518518517,,,,0.037037037037037035,,,,0.9583333333333334,0.4782608695652174,0.09090909090909091,,,,,,,0.7777777777777778,0.7142857142857143,,,,,0.8888888888888888,,0.5632444444444444,0.5644411764705882,0.5286777777777777,0.2153846153846154,0.22580645161290322,,0.35294117647058826,0.17647058823529413,1.4705882352941178,24.100000000000005,0.2727272727272727,6.0,6.0,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,,,True,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,120077.0,2001.0,-238.0,3815.0,3801.0,875.0,807.0,507.0,7616.0,50.0,107.0,4.0,10.0,15.0,32.0,52.0,139.0,127.0,281.0,36.0,87.0,2.0,10.0,8.0,19.0,76.0,218.0,5.0,20.0,20.0,60.0,229.0,527.0,112.0,305.0,200.0,994.0,4262.0,23.0,47.0,7.0,30.0,18.0,85.0,54.0,129.0,28.0,79.0,84.0,276.0,132.0,326.0,246.0,90.0,8.0,4.0,214.0,76.0,34.0,2.0,194.0,48.0,242.0,36.0,12.0,111.0,23.0,60.0,532.0,7.0,12.0,1.0,20.0,71.0,4.0,95.0,20.0,115.0,8.0,54.0,30.0,24.0,60.0,11.0,44.0,52.0,6.0,16.0,11.0,112.0,4.0,34.0,41.0,88.0,,10.0,151.0,,5.0,235.0,17.0,25.0,73.0,11.0,24.0,8.0,4.0,8.0,276.0,875.0,12.0,24.0,0.28820960698689957,0.29333333333333333,0.7321428571428571,0.36721311475409835,0.23333333333333334,0.35443037974683544,0.37209302325581395,0.43453510436432635,0.48936170212765956,0.4186046511627907,0.47716346153846156,0.43506493506493504,0.46153846153846156,0.5260021668472372,0.49404761904761907,0.538,0.36658653846153844,0.006557377049180328,0.06451612903225806,0.1588785046728972,0.021352313167259787,0.009174311926605505,23.40569877883311,0.5357142857142857,0.035398230088495575,0.008,0.054281345565749234,0.008602150537634409,0.045454545454545456,0.015350877192982455,0.05205949656750572,0.010264721772015126,0.009560229445506692,0.012755102040816327,0.004166666666666667,0.021021021021021023,0.036855036855036855,0.05572755417956656,0.0657439446366782,0.04892966360856269,0.035398230088495575,0.018140589569160998,0.12860576923076922,0.4672897196261682,0.5555555555555556,0.26,0.16706730769230768,0.37410071942446044,0.40625,0.23076923076923078,0.33774038461538464,0.45195729537366547,0.4618181818181818,0.3228346456692913,0.1045673076923077,0.41379310344827586,0.41379310344827586,1.0,0.2620192307692308,0.3486238532110092,0.35185185185185186,0.6052631578947368,0.12987012987012986,0.4,0.25,0.12987012987012986,0.2,1.0,0.2597402597402597,0.25,0.8,0.15384615384615385,0.46875,0.09134615384615384,0.42105263157894735,0.28846153846153844,0.3333333333333333,0.4951923076923077,0.35514018691588783,0.47530917874396156,0.46872421875000014,0.4604835784313726,0.09343715239154617,0.12521440823327615,0.03481012658227848,0.08551307847082495,0.2776659959758551,12.283491461100567,25.224918032786885,0.22935779816513763,3.0,3.0,,,1.0,0.07913669064748201,,0.375,,,3.0,1.0,1.0,,,,True,
2216,1610612752,Zach Randolph,Zach Randolph,2216,NYK,134646.0,2244.0,-274.0,4269.0,4257.0,985.0,934.0,587.0,8526.0,218.0,387.0,79.0,129.0,50.0,91.0,113.0,271.0,133.0,320.0,1.0,10.0,,,,6.0,21.0,70.0,,4.0,10.0,27.0,464.0,978.0,22.0,80.0,223.0,1217.0,4761.0,102.0,184.0,,4.0,59.0,263.0,89.0,176.0,10.0,33.0,89.0,297.0,456.0,472.0,48.0,18.0,128.0,4.0,65.0,20.0,78.0,,105.0,35.0,140.0,30.0,5.0,82.0,12.0,11.0,315.0,31.0,145.0,8.0,114.0,359.0,53.0,526.0,184.0,710.0,33.0,59.0,44.0,15.0,104.0,8.0,63.0,82.0,6.0,41.0,12.0,186.0,13.0,39.0,79.0,194.0,23.0,38.0,259.0,22.0,7.0,289.0,41.0,,132.0,,33.0,15.0,4.0,16.0,297.0,985.0,8.0,30.0,0.49137931034482757,0.57,0.7272727272727273,0.275,,0.30303030303030304,0.27631578947368424,0.47443762781186094,0.5543478260869565,0.5056818181818182,0.46975425330812853,0.5425531914893617,0.49760765550239233,0.5148054145516074,0.6116279069767442,0.564638783269962,0.07561436672967864,,0.07975460122699386,0.12403100775193798,,,27.48643761301989,0.5591397849462365,0.4140625,0.055944055944055944,0.24707501720578115,0.0915982312065698,0.22574257425742575,0.06042884990253411,0.24157303370786518,0.08396946564885496,0.12312811980033278,0.10526315789473684,0.045871559633027525,0.05851063829787234,0.24444444444444444,0.2774725274725275,0.23161189358372458,0.24396782841823056,0.17424242424242425,0.06748466257668712,0.3657844990548204,0.5633074935400517,0.6430678466076696,0.46788990825688076,0.2561436672967864,0.41697416974169743,0.46887966804979253,0.4247787610619469,0.30245746691871456,0.415625,0.415625,0.5864661654135338,0.00945179584120983,0.1,0.1,1.0,0.0661625708884688,0.3,0.3,0.7142857142857143,0.6861702127659575,0.6124031007751938,0.12658227848101267,,,,0.02127659574468085,,,0.4354066985645933,0.5494505494505495,0.028708133971291867,,0.1291866028708134,0.37037037037037035,0.44139886578449905,0.3076923076923077,0.46908747628083486,0.518107371794872,0.481151463414634,0.11488250652741515,0.1234798877455566,,0.2161051766639277,0.24404272801972063,8.371472392638038,26.107499999999995,0.2307331927851956,11.0,9.0,,12.0,4.0,0.11070110701107011,0.06569343065693431,0.5625,1.0,1.0,2.0,,,1.0,,,True,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,74539.0,1242.0,-230.0,2385.0,2384.0,509.0,460.0,279.0,4769.0,32.0,71.0,7.0,18.0,7.0,21.0,11.0,30.0,43.0,105.0,14.0,43.0,3.0,5.0,3.0,6.0,39.0,110.0,3.0,8.0,6.0,22.0,86.0,206.0,53.0,153.0,34.0,365.0,2690.0,8.0,23.0,6.0,13.0,4.0,38.0,13.0,40.0,9.0,28.0,11.0,64.0,94.0,78.0,141.0,18.0,8.0,1.0,109.0,39.0,16.0,1.0,63.0,18.0,81.0,10.0,8.0,26.0,15.0,22.0,180.0,10.0,20.0,2.0,47.0,123.0,8.0,178.0,32.0,210.0,6.0,28.0,20.0,8.0,27.0,6.0,18.0,16.0,2.0,9.0,2.0,43.0,3.0,5.0,59.0,95.0,6.0,4.0,50.0,1.0,16.0,53.0,2.0,,20.0,1.0,6.0,10.0,2.0,10.0,64.0,509.0,8.0,6.0,0.5465116279069767,0.573170731707317,0.8867924528301887,0.3464052287581699,0.46153846153846156,0.32142857142857145,0.34868421052631576,0.4174757281553398,0.34782608695652173,0.325,0.4610027855153203,0.4722222222222222,0.3897058823529412,0.4752604166666667,0.5,0.41025641025641024,0.42618384401114207,0.006535947712418301,0.07766990291262135,0.14084507042253522,0.02857142857142857,0.00909090909090909,15.721649484536082,0.627906976744186,0.11594202898550725,0.028169014084507043,0.1511056511056511,0.023668639053254437,0.16725978647686832,0.03436426116838488,0.1552511415525114,0.02640845070422535,0.0219435736677116,0.02459016393442623,0.024822695035460994,0.03864734299516908,0.125,0.1308411214953271,0.18181818181818182,0.16831683168316833,0.16455696202531644,0.03,0.1977715877437326,0.4507042253521127,0.5245901639344263,0.59375,0.08356545961002786,0.36666666666666664,0.4074074074074074,0.18181818181818182,0.2924791086350975,0.4095238095238095,0.4215686274509804,0.6046511627906976,0.11977715877437325,0.32558139534883723,0.32558139534883723,0.7142857142857143,0.3064066852367688,0.35454545454545455,0.3577981651376147,0.9487179487179487,0.5,0.3888888888888889,0.14285714285714285,0.1388888888888889,0.6,0.3333333333333333,0.2222222222222222,0.375,1.0,0.3088235294117647,0.3333333333333333,0.08823529411764706,0.5,0.3235294117647059,0.2727272727272727,0.6239554317548747,0.3577981651376147,0.5065536312849163,0.5357160714285715,0.5084268656716417,0.05555555555555555,0.08928571428571429,0.006493506493506494,0.10410958904109589,0.17534246575342466,10.728155339805825,25.049019607843135,0.21341719077568133,6.0,5.0,,1.0,,0.1,0.023809523809523808,0.5,,,,,2.0,,,,True,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,38743.0,646.0,1.0,1226.0,1220.0,246.0,316.0,199.0,2446.0,39.0,80.0,15.0,29.0,6.0,13.0,2.0,11.0,5.0,21.0,1.0,7.0,,1.0,,,2.0,10.0,,3.0,1.0,3.0,46.0,112.0,3.0,17.0,18.0,119.0,1325.0,16.0,31.0,,4.0,7.0,39.0,7.0,15.0,1.0,3.0,4.0,21.0,52.0,40.0,9.0,,26.0,,10.0,2.0,4.0,,23.0,8.0,31.0,7.0,1.0,14.0,2.0,7.0,70.0,10.0,50.0,,16.0,35.0,4.0,55.0,60.0,115.0,8.0,17.0,11.0,6.0,16.0,7.0,9.0,18.0,3.0,7.0,1.0,34.0,5.0,8.0,33.0,60.0,1.0,3.0,36.0,1.0,6.0,44.0,4.0,,22.0,,2.0,9.0,2.0,9.0,21.0,246.0,7.0,2.0,0.5652173913043478,0.7878787878787878,1.0,0.17647058823529413,,0.3333333333333333,0.17647058823529413,0.4107142857142857,0.5161290322580645,0.4666666666666667,0.39147286821705424,0.45714285714285713,0.4722222222222222,0.39932885906040266,0.4642857142857143,0.5,0.13178294573643412,,0.03571428571428571,0.05,,,12.381596752368065,0.47058823529411764,0.11428571428571428,,0.08293838862559241,0.10245901639344263,0.11347517730496454,0.06666666666666667,0.0905861456483126,0.09404388714733543,0.12195121951219512,0.09243697478991597,0.08536585365853659,0.06837606837606838,0.0859375,0.0898876404494382,0.07804878048780488,0.08163265306122448,0.18604651162790697,0.10810810810810811,0.6201550387596899,0.4875,0.5131578947368421,0.5128205128205128,0.08527131782945736,0.18181818181818182,0.18181818181818182,0.5,0.16279069767441862,0.23809523809523808,0.23809523809523808,1.0,0.05426356589147287,0.14285714285714285,0.14285714285714285,1.0,0.07751937984496124,0.2,0.2,1.0,0.8285714285714286,0.5172413793103449,0.06666666666666667,0.02857142857142857,,,0.08571428571428572,,,0.7222222222222222,0.46153846153846156,,,0.16666666666666666,0.3333333333333333,0.751937984496124,0.2,0.5321523255813954,0.5545448275862069,0.5316638888888888,0.14965986394557823,0.16923076923076924,,0.3277310924369748,0.17647058823529413,4.5803571428571415,24.794117647058822,0.200652528548124,7.0,5.0,1.0,1.0,,,0.06060606060606061,0.5555555555555556,,,1.0,,,,,,True,
2410,1610612752,Fred Jones,Fred Jones,2410,NYK,55033.0,917.0,-61.0,1750.0,1750.0,472.0,359.0,230.0,3500.0,39.0,69.0,6.0,9.0,7.0,13.0,4.0,11.0,8.0,20.0,8.0,26.0,1.0,2.0,,5.0,22.0,65.0,1.0,6.0,4.0,14.0,51.0,100.0,30.0,91.0,60.0,252.0,1941.0,6.0,12.0,2.0,8.0,1.0,19.0,12.0,23.0,4.0,19.0,21.0,57.0,36.0,66.0,87.0,3.0,2.0,,65.0,22.0,12.0,,66.0,21.0,87.0,8.0,13.0,30.0,14.0,22.0,195.0,3.0,12.0,,23.0,42.0,1.0,66.0,15.0,81.0,3.0,24.0,19.0,5.0,21.0,8.0,13.0,14.0,3.0,8.0,2.0,35.0,3.0,7.0,34.0,63.0,1.0,1.0,61.0,3.0,4.0,81.0,11.0,,38.0,,8.0,6.0,1.0,6.0,57.0,472.0,8.0,7.0,0.35294117647058826,0.36,0.9666666666666667,0.32967032967032966,0.25,0.21052631578947367,0.32967032967032966,0.51,0.5,0.5217391304347826,0.5026178010471204,0.45,0.42857142857142855,0.5575221238938053,0.475,0.5277777777777778,0.47643979057591623,,0.12,0.15942028985507245,0.05,,12.908011869436203,0.6,0.02040816326530612,,0.06942148760330578,0.019417475728155338,0.11979166666666667,0.013888888888888888,0.08155583437892096,0.017985611510791366,0.012448132780082987,0.012422360248447204,0.032407407407407406,0.012738853503184714,0.06111111111111111,0.05263157894736842,0.08424908424908426,0.11920529801324503,0.12195121951219512,0.03225806451612903,0.3612565445026178,0.5652173913043478,0.6724137931034483,0.38461538461538464,0.05759162303664921,0.36363636363636365,0.36363636363636365,0.25,0.10471204188481675,0.4,0.42105263157894735,0.25,0.13612565445026178,0.3076923076923077,0.3076923076923077,1.0,0.3403141361256545,0.3384615384615385,0.3384615384615385,0.9545454545454546,0.45,0.6666666666666666,0.6666666666666666,0.1,0.5,1.0,0.3,0.16666666666666666,1.0,0.30952380952380953,0.5384615384615384,0.11904761904761904,,0.3333333333333333,0.2857142857142857,0.837696335078534,0.3384615384615385,0.5413363157894736,0.5206933333333335,0.5106243902439024,0.1743119266055046,0.2992125984251969,,0.07539682539682539,0.2261904761904762,4.965,24.84945054945054,0.26971428571428574,4.0,5.0,,,,,0.01694915254237288,0.8333333333333334,,,,,1.0,,,,True,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,29240.0,487.0,-108.0,938.0,934.0,228.0,183.0,128.0,1872.0,27.0,59.0,1.0,8.0,4.0,14.0,11.0,21.0,9.0,30.0,3.0,6.0,,,,1.0,13.0,36.0,1.0,3.0,4.0,13.0,47.0,110.0,16.0,42.0,51.0,193.0,1074.0,2.0,12.0,1.0,3.0,3.0,10.0,9.0,26.0,4.0,14.0,22.0,52.0,22.0,72.0,36.0,12.0,,1.0,35.0,13.0,11.0,,62.0,16.0,78.0,11.0,5.0,32.0,15.0,15.0,172.0,2.0,11.0,,6.0,17.0,1.0,24.0,13.0,37.0,6.0,13.0,4.0,9.0,21.0,3.0,17.0,9.0,,4.0,1.0,30.0,,3.0,25.0,35.0,,4.0,50.0,2.0,2.0,69.0,10.0,,36.0,1.0,3.0,1.0,1.0,1.0,52.0,228.0,3.0,2.0,0.23404255319148937,0.23404255319148937,0.75,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.3902439024390244,0.42727272727272725,0.16666666666666666,0.34615384615384615,0.46710526315789475,0.23333333333333334,0.375,0.5331491712707183,0.2777777777777778,0.5098039215686274,0.27631578947368424,,0.1,0.13559322033898305,0.03333333333333333,,19.251824817518248,0.7,0.043478260869565216,,0.05555555555555555,0.03197674418604651,0.047244094488188976,0.01904761904761905,0.053117782909930716,0.028953229398663696,0.0625,0.018867924528301886,0.00909090909090909,0.014084507042253521,0.0297029702970297,0.06593406593406594,0.07017543859649122,0.030612244897959183,0.10344827586206896,0.08,0.3881578947368421,0.4576271186440678,0.5294117647058824,0.1111111111111111,0.13815789473684212,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.19736842105263158,0.3,0.3103448275862069,0.5555555555555556,0.039473684210526314,0.5,0.5,1.0,0.23684210526315788,0.3611111111111111,0.3611111111111111,0.6923076923076923,0.5333333333333333,0.125,,,,,0.2,0.3333333333333333,1.0,0.35,0.2857142857142857,0.025,,0.325,0.3076923076923077,0.6644736842105263,0.37142857142857144,0.5172205298013245,0.4884136363636363,0.50195,0.20786516853932585,0.2647058823529412,0.023809523809523808,0.05181347150259067,0.2694300518134715,6.740909090909091,25.504761904761907,0.24307036247334754,,1.0,,,1.0,0.09523809523809523,0.029411764705882353,1.0,,,,,,,1.0,,True,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,15350.0,256.0,-12.0,486.0,483.0,108.0,119.0,73.0,969.0,11.0,23.0,1.0,5.0,2.0,6.0,1.0,13.0,3.0,11.0,1.0,3.0,,,,,,6.0,,,,3.0,15.0,47.0,1.0,9.0,4.0,37.0,521.0,2.0,9.0,,,1.0,5.0,3.0,11.0,,3.0,2.0,8.0,14.0,16.0,3.0,,,1.0,5.0,,3.0,,23.0,11.0,34.0,8.0,3.0,9.0,1.0,13.0,79.0,,11.0,,10.0,13.0,,23.0,11.0,34.0,1.0,8.0,3.0,5.0,14.0,1.0,10.0,9.0,1.0,4.0,3.0,23.0,4.0,7.0,9.0,23.0,1.0,3.0,9.0,,,10.0,2.0,,6.0,,,6.0,1.0,6.0,8.0,108.0,5.0,,0.4666666666666667,0.4666666666666667,1.0,0.1111111111111111,,,0.125,0.3191489361702128,0.2222222222222222,0.2727272727272727,0.29464285714285715,0.2222222222222222,0.21428571428571427,0.30833333333333335,0.2777777777777778,0.23529411764705882,0.16071428571428573,,0.06382978723404255,0.08695652173913043,,,14.510489510489512,0.6086956521739131,,,0.07386363636363637,0.05612244897959184,0.1388888888888889,,0.09274193548387097,0.045454545454545456,0.0684931506849315,0.05555555555555555,0.043478260869565216,,0.03508771929824561,0.09302325581395349,0.09210526315789473,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.4107142857142857,0.4782608695652174,0.5238095238095238,0.45454545454545453,0.23214285714285715,0.07692307692307693,0.08333333333333333,,0.19642857142857142,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.10714285714285714,,,,0.5555555555555556,0.2,1.0,,,,,,,0.42857142857142855,0.3333333333333333,,,0.21428571428571427,,0.5714285714285714,,0.48514818181818176,0.47653333333333336,0.4615538461538462,0.1,0.11764705882352941,,0.13513513513513514,0.21621621621621623,6.797872340425532,28.577777777777776,0.2222222222222222,5.0,1.0,,,,0.07692307692307693,,0.16666666666666666,,,1.0,,,,,,True,
