EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,AtRimAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveMakes,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,BlockedLongMidRange,on
101110,1610612757,Martell Webster,Martell Webster,101110,POR,6020.0,100.0,-15.0,193.0,186.0,86.0,77.0,32.0,379.0,5.0,8.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,6.0,1.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,7.0,16.0,3.0,11.0,4.0,27.0,228.0,1.0,3.0,1.0,2.0,6.0,10.0,1.0,4.0,2.0,17.0,4.0,10.0,9.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,1.0,9.0,3.0,12.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,5.0,11.0,1.0,6.0,2.0,6.0,1.0,2.0,17.0,86.0,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.25,0.3,0.4375,0.3333333333333333,0.6,0.42592592592592593,0.25,0.5357142857142857,0.45,0.25,0.53125,0.4074074074074074,0.1875,0.375,14.655172413793105,0.08333333333333333,0.18604651162790697,0.0273972602739726,0.034482758620689655,0.125,0.029411764705882353,0.05555555555555555,0.058823529411764705,0.3333333333333333,0.23809523809523808,0.2962962962962963,0.625,1.0,0.4,0.07407407407407407,0.5,0.5,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.2,0.2,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.25,0.35714285714285715,0.8,0.14285714285714285,0.14285714285714285,0.5,0.7037037037037037,0.4,0.52355,0.6807333333333334,0.49936153846153847,0.03571428571428571,0.058823529411764705,0.07407407407407407,0.6296296296296297,8.162500000000001,27.7,0.44559585492227977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101112,1610612757,Channing Frye,Channing Frye,101112,POR,26152.0,436.0,53.0,785.0,776.0,173.0,158.0,106.0,1561.0,22.0,33.0,14.0,23.0,6.0,7.0,12.0,34.0,39.0,87.0,,1.0,1.0,,2.0,2.0,1.0,1.0,73.0,154.0,2.0,3.0,31.0,183.0,835.0,22.0,39.0,1.0,57.0,18.0,32.0,1.0,1.0,2.0,41.0,94.0,52.0,3.0,,2.0,2.0,5.0,13.0,9.0,22.0,7.0,4.0,3.0,53.0,12.0,30.0,54.0,11.0,88.0,43.0,131.0,9.0,4.0,5.0,1.0,8.0,,13.0,1.0,,40.0,56.0,1.0,44.0,7.0,39.0,21.0,1.0,41.0,173.0,5.0,,0.6438356164383562,0.7833333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.474025974025974,0.5641025641025641,0.5625,0.4840764331210191,0.55,0.5909090909090909,0.5228571428571429,0.59375,0.6029411764705882,0.01910828025477707,0.032467532467532464,0.030303030303030304,20.6401766004415,0.5789473684210527,0.2,0.10204081632653061,0.13636363636363635,0.1969309462915601,0.1099476439790576,0.08176100628930817,0.18518518518518517,0.2,0.16393442622950818,0.21019108280254778,0.6666666666666666,0.6875,0.36363636363636365,0.21656050955414013,0.35294117647058826,0.4,0.554140127388535,0.4482758620689655,0.4482758620689655,0.006369426751592357,,,,0.012738853503184714,1.0,1.0,0.5,0.575,0.6086956521739131,0.025,0.21212121212121213,0.8571428571428571,,0.030303030303030304,1.0,0.22929936305732485,1.0,0.4310791666666667,0.4922017857142857,0.430553125,0.1206896551724138,0.12280701754385964,0.3114754098360656,0.22404371584699453,13.095454545454544,28.933333333333334,0.22038216560509555,13.0,3.0,26.0,2.0,6.0,1.0,23.0,4.0,5.0,1.0,4.0,3.0,2.0,5.0,4.0,5.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,2.0,0.11764705882352941,0.38461538461538464,0.06666666666666667,0.19008264462809918,0.15873015873015872,0.09722222222222222,0.058823529411764705,0.2698412698412698,0.1724137931034483,0.23529411764705882,0.05194805194805195,0.5,0.3333333333333333,0.8974358974358975,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,54995.0,917.0,-5.0,1675.0,1673.0,429.0,370.0,217.0,3348.0,37.0,75.0,7.0,13.0,11.0,16.0,16.0,48.0,20.0,48.0,13.0,27.0,1.0,2.0,15.0,50.0,6.0,12.0,73.0,171.0,28.0,77.0,94.0,324.0,1784.0,10.0,21.0,5.0,36.0,24.0,43.0,7.0,14.0,37.0,106.0,40.0,106.0,75.0,1.0,48.0,14.0,18.0,102.0,32.0,134.0,17.0,10.0,54.0,300.0,3.0,12.0,53.0,1.0,81.0,15.0,96.0,25.0,13.0,12.0,13.0,36.0,5.0,80.0,14.0,23.0,19.0,47.0,12.0,85.0,1.0,105.0,47.0,10.0,106.0,429.0,5.0,9.0,0.273972602739726,0.28169014084507044,0.8928571428571429,0.36363636363636365,0.5,0.35526315789473684,0.4269005847953216,0.47619047619047616,0.5581395348837209,0.4637096774193548,0.5576923076923077,0.6052631578947368,0.5493197278911565,0.6428571428571429,0.6907894736842105,0.31048387096774194,0.10526315789473684,0.16,19.376623376623378,0.01818181818181818,0.08576051779935275,0.019417475728155338,0.015,0.09259259259259259,0.018337408312958436,0.027586206896551724,0.02654867256637168,0.042328042328042326,0.11666666666666667,0.3024193548387097,0.49333333333333335,0.5873015873015873,0.2972972972972973,0.1935483870967742,0.3333333333333333,0.37209302325581395,0.1935483870967742,0.4166666666666667,0.425531914893617,0.10887096774193548,0.48148148148148145,0.48148148148148145,1.0,0.20161290322580644,0.3,0.3,0.8,0.5,0.5384615384615384,0.038461538461538464,0.2807017543859649,0.6875,0.03508771929824561,0.21052631578947367,0.5,0.6129032258064516,0.2916666666666667,0.49488744939271256,0.5276954545454545,0.4670892857142857,0.16901408450704225,0.22705314009661837,0.1111111111111111,0.3271604938271605,7.735672514619883,24.344155844155846,0.25611940298507463,7.0,9.0,4.0,15.0,38.0,,27.0,2.0,44.0,23.0,21.0,4.0,2.0,4.0,11.0,,,,,,,,,,1.0,2.0,0.10416666666666667,0.55,,0.10975609756097561,0.012738853503184714,0.011695906432748537,,0.08994708994708994,0.1092896174863388,0.1111111111111111,0.016,,0.3125,0.2,0.14285714285714285,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.6,0.020833333333333332,1.0,1.0,0.15384615384615385,0.5,1.0,0.5,0.012987012987012988,,,,,,,,,True
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,7353.0,123.0,-34.0,218.0,223.0,90.0,86.0,24.0,441.0,10.0,17.0,3.0,6.0,6.0,7.0,1.0,2.0,2.0,5.0,,1.0,,,,1.0,,1.0,13.0,24.0,,2.0,2.0,28.0,258.0,3.0,6.0,,6.0,6.0,9.0,,1.0,,12.0,20.0,6.0,,,1.0,,5.0,2.0,2.0,4.0,2.0,,2.0,10.0,4.0,7.0,8.0,5.0,17.0,12.0,29.0,3.0,1.0,2.0,,2.0,,3.0,1.0,1.0,15.0,23.0,2.0,5.0,,4.0,2.0,,12.0,90.0,2.0,,0.7692307692307693,1.0,,,,,0.5416666666666666,0.5,0.6666666666666666,0.5,0.5,0.6,0.5,0.5,0.6,0.07692307692307693,0.20833333333333334,0.23529411764705882,12.350597609561754,0.3125,0.13333333333333333,0.08139534883720931,0.15384615384615385,0.11320754716981132,0.09821428571428571,0.024390243902439025,,0.13043478260869565,0.14285714285714285,0.6538461538461539,0.5882352941176471,0.7692307692307693,0.7,0.07692307692307693,0.5,1.0,0.19230769230769232,0.4,0.4,0.038461538461538464,,,,0.038461538461538464,,,,1.0,0.5,,0.7,0.8571428571428571,,0.1,,0.7307692307692307,,0.5004038461538461,0.5240199999999999,0.482745,0.07142857142857142,0.07692307692307693,0.21428571428571427,0.42857142857142855,4.558333333333333,23.5,0.41284403669724773,,,6.0,,,1.0,4.0,1.0,1.0,1.0,,,2.0,1.0,,7.0,,,4.0,3.0,7.0,5.0,1.0,,,2.0,0.5,0.3333333333333333,0.14285714285714285,0.08695652173913043,0.13043478260869565,0.13636363636363635,0.3333333333333333,0.125,0.05714285714285714,0.18181818181818182,0.125,0.7142857142857143,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2592,1610612757,James Jones,James Jones,2592,POR,76530.0,1276.0,38.0,2341.0,2321.0,666.0,540.0,306.0,4662.0,15.0,27.0,6.0,13.0,2.0,3.0,4.0,17.0,33.0,78.0,44.0,97.0,12.0,24.0,47.0,108.0,15.0,29.0,52.0,122.0,91.0,205.0,86.0,463.0,2540.0,14.0,31.0,21.0,72.0,10.0,24.0,23.0,53.0,49.0,138.0,78.0,26.0,270.0,,108.0,47.0,6.0,24.0,10.0,34.0,7.0,6.0,9.0,78.0,10.0,32.0,79.0,13.0,118.0,43.0,161.0,24.0,18.0,6.0,5.0,12.0,1.0,28.0,4.0,7.0,49.0,96.0,3.0,74.0,4.0,98.0,12.0,17.0,138.0,666.0,12.0,17.0,0.75,0.8297872340425532,0.989010989010989,0.44390243902439025,0.4339622641509434,0.44390243902439025,0.4262295081967213,0.45161290322580644,0.4166666666666667,0.5764525993883792,0.5865384615384616,0.577922077922078,0.6194444444444445,0.6120689655172413,0.68,0.6269113149847095,0.04918032786885246,0.14814814814814814,14.429155820007438,0.17567567567567569,0.09741060419235512,0.03769140164899882,0.03690036900369004,0.09218612818261633,0.0375,0.03537735849056604,0.037037037037037035,0.09663865546218488,0.10679611650485436,0.08256880733944955,0.5555555555555556,0.6521739130434783,0.6,0.05198776758409786,0.23529411764705882,0.23529411764705882,0.23853211009174313,0.4230769230769231,0.4342105263157895,0.2966360856269113,0.4536082474226804,0.4631578947368421,1.0,0.3302752293577982,0.4351851851851852,0.4351851851851852,0.9787234042553191,0.25,0.46153846153846156,0.23076923076923078,0.03896103896103896,0.6666666666666666,0.3116883116883117,0.37662337662337664,0.5172413793103449,0.709480122324159,0.4351851851851852,0.5080262996941897,0.5035420454545454,0.4741961038961039,0.05830903790087463,0.09090909090909091,0.15550755939524838,0.2980561555075594,13.809836065573775,24.02243902439025,0.28449380606578384,11.0,3.0,10.0,3.0,9.0,1.0,26.0,,16.0,10.0,6.0,2.0,9.0,17.0,2.0,12.0,3.0,3.0,10.0,2.0,15.0,10.0,,,,2.0,,0.5714285714285714,0.01639344262295082,0.07926829268292683,0.03076923076923077,0.04782608695652174,0.03669724770642202,0.08712121212121213,0.08823529411764706,0.05555555555555555,,0.6666666666666666,0.5,0.8484848484848485,0.3333333333333333,6.0,8.0,5.0,9.0,11.0,,2.0,22.0,8.0,0.5238095238095238,0.02564102564102564,0.5,1.0,0.17307692307692307,0.5555555555555556,0.8,0.3333333333333333,0.037914691943127965,2.0,1.0,1.0,0.00975609756097561,0.020618556701030927,,,,True
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,43135.0,719.0,76.0,1322.0,1309.0,445.0,323.0,186.0,2631.0,55.0,85.0,3.0,8.0,22.0,33.0,23.0,58.0,38.0,96.0,4.0,15.0,1.0,4.0,12.0,42.0,4.0,17.0,116.0,239.0,16.0,57.0,89.0,369.0,1446.0,8.0,17.0,5.0,31.0,42.0,77.0,5.0,21.0,34.0,133.0,44.0,188.0,33.0,,42.0,12.0,11.0,91.0,41.0,132.0,13.0,10.0,63.0,305.0,7.0,16.0,53.0,3.0,73.0,24.0,97.0,18.0,8.0,10.0,4.0,17.0,2.0,36.0,9.0,12.0,21.0,49.0,4.0,103.0,1.0,121.0,47.0,19.0,133.0,445.0,8.0,18.0,0.1896551724137931,0.19298245614035087,0.6875,0.2807017543859649,0.23809523809523808,0.2807017543859649,0.48535564853556484,0.47058823529411764,0.5454545454545454,0.47297297297297297,0.5,0.5051020408163265,0.5271428571428571,0.5740740740740741,0.5541666666666667,0.19256756756756757,0.04602510460251046,0.09411764705882353,25.22935779816514,0.07692307692307693,0.12045454545454545,0.03292181069958848,0.050724637681159424,0.11290322580645161,0.03685897435897436,0.020833333333333332,0.06896551724137931,0.11594202898550725,0.14473684210526316,0.28716216216216217,0.6470588235294118,0.7142857142857143,0.21818181818181817,0.19594594594594594,0.39655172413793105,0.4107142857142857,0.32432432432432434,0.3958333333333333,0.4,0.05067567567567568,0.26666666666666666,0.26666666666666666,1.0,0.14189189189189189,0.2857142857142857,0.2926829268292683,0.5833333333333334,0.36363636363636365,0.375,0.045454545454545456,0.336734693877551,0.6666666666666666,0.04081632653061224,0.17346938775510204,0.23529411764705882,0.4797297297297297,0.2857142857142857,0.4545124149659863,0.46487307692307694,0.4386385416666667,0.14501510574018128,0.17153284671532848,0.08401084010840108,0.3604336043360434,9.570711297071131,24.971929824561396,0.33661119515885024,9.0,15.0,4.0,28.0,18.0,1.0,17.0,7.0,19.0,10.0,9.0,,3.0,8.0,12.0,2.0,1.0,,1.0,1.0,3.0,2.0,,1.0,,,0.034482758620689655,0.5277777777777778,0.02631578947368421,0.09444444444444444,0.037383177570093455,0.050359712230215826,0.0196078431372549,0.1,0.11363636363636363,0.041666666666666664,0.047619047619047616,0.6666666666666666,0.08695652173913043,0.21052631578947367,,,1.0,2.0,4.0,2.0,,1.0,,1.0,0.4,0.010416666666666666,,,0.18181818181818182,0.5,,0.25,0.017543859649122806,1.0,1.0,,0.017543859649122806,,1.0,0.023809523809523808,,True
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,27442.0,457.0,-32.0,815.0,818.0,180.0,103.0,119.0,1633.0,32.0,54.0,16.0,29.0,4.0,10.0,5.0,7.0,,,,,,,,1.0,,,37.0,61.0,,1.0,12.0,86.0,894.0,16.0,30.0,,36.0,6.0,13.0,,,3.0,15.0,46.0,28.0,,,1.0,,8.0,3.0,2.0,5.0,,,,12.0,8.0,49.0,68.0,7.0,110.0,57.0,167.0,5.0,3.0,2.0,,15.0,4.0,20.0,3.0,5.0,26.0,50.0,4.0,39.0,9.0,22.0,12.0,,15.0,180.0,1.0,,0.6216216216216216,0.92,,,,,0.6065573770491803,0.5333333333333333,0.46153846153846156,0.5967741935483871,0.5333333333333333,0.46153846153846156,0.5972222222222222,0.5294117647058824,0.5,0.016129032258064516,0.13114754098360656,0.12962962962962962,9.653725078698846,0.3888888888888889,0.22149837133550487,0.16013071895424835,0.08163265306122448,0.24700239808153476,0.14108910891089108,0.09333333333333334,0.11290322580645161,0.24731182795698925,0.22857142857142856,0.8709677419354839,0.5925925925925926,0.6808510638297872,0.625,0.11290322580645161,0.7142857142857143,0.8333333333333334,,,,,,,,0.016129032258064516,,,,0.9666666666666667,0.5517241379310345,,0.7692307692307693,0.4,,,,0.8870967741935484,,0.5454290322580645,0.5714607142857143,0.5153461538461539,0.16666666666666666,0.16901408450704225,0.4186046511627907,0.1744186046511628,0.9295081967213116,25.3,0.22085889570552147,4.0,,24.0,2.0,3.0,,35.0,3.0,5.0,2.0,3.0,3.0,7.0,10.0,2.0,23.0,,,19.0,4.0,23.0,13.0,7.0,,2.0,4.0,0.14285714285714285,0.25,,0.3181818181818182,0.21794871794871795,0.23076923076923078,0.027777777777777776,0.1926605504587156,0.35135135135135137,0.25,0.1875,0.5652173913043478,0.6,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,56359.0,939.0,6.0,1733.0,1722.0,483.0,422.0,213.0,3455.0,42.0,76.0,7.0,14.0,10.0,18.0,36.0,98.0,107.0,259.0,13.0,27.0,4.0,5.0,4.0,13.0,2.0,10.0,185.0,433.0,17.0,40.0,105.0,526.0,1912.0,18.0,35.0,6.0,46.0,52.0,100.0,6.0,15.0,34.0,156.0,212.0,158.0,48.0,2.0,11.0,4.0,28.0,26.0,28.0,54.0,15.0,7.0,11.0,136.0,14.0,27.0,83.0,9.0,128.0,44.0,172.0,27.0,18.0,9.0,5.0,27.0,3.0,48.0,5.0,10.0,31.0,67.0,6.0,112.0,4.0,140.0,60.0,13.0,156.0,483.0,7.0,12.0,0.572972972972973,0.5888888888888889,0.9411764705882353,0.425,0.4,0.4473684210526316,0.42725173210161665,0.5142857142857142,0.52,0.4450317124735729,0.5487804878048781,0.5304347826086957,0.4879182156133829,0.5348837209302325,0.5571428571428572,0.08456659619450317,0.06466512702078522,0.18421052631578946,29.620253164556964,0.16363636363636364,0.13764510779436154,0.044189852700491,0.06829268292682927,0.14066193853427897,0.05024509803921569,0.04304635761589404,0.09401709401709402,0.1125,0.16666666666666666,0.160676532769556,0.5526315789473685,0.6774193548387096,0.5952380952380952,0.20718816067653276,0.3673469387755102,0.391304347826087,0.547568710359408,0.41312741312741313,0.4262948207171315,0.05708245243128964,0.48148148148148145,0.5,1.0,0.02748414376321353,0.3076923076923077,0.3076923076923077,0.75,0.34146341463414637,0.5,0.0975609756097561,0.1565217391304348,0.5555555555555556,0.043478260869565216,0.08695652173913043,0.2,0.2452431289640592,0.36363636363636365,0.43293481953290874,0.471655,0.42007920353982303,0.11619047619047619,0.12371134020618557,0.08745247148288973,0.2965779467680608,13.329792147806003,25.525,0.2787074437391806,1.0,3.0,10.0,13.0,8.0,3.0,36.0,5.0,21.0,8.0,13.0,7.0,3.0,5.0,8.0,36.0,1.0,1.0,25.0,11.0,37.0,21.0,2.0,,,3.0,0.061224489795918366,0.4375,0.06382978723404255,0.14814814814814814,0.06206896551724138,0.03048780487804878,0.03409090909090909,0.12558139534883722,0.15254237288135594,0.13636363636363635,0.02109704641350211,0.5675675675675675,0.2222222222222222,0.6822429906542056,0.2857142857142857,1.0,4.0,2.0,2.0,3.0,,1.0,1.0,1.0,0.5,0.03088803088803089,0.25,1.0,0.04878048780487805,1.0,1.0,0.8,0.025,1.0,2.0,,0.025,0.037037037037037035,,,,True
101144,1610612757,Von Wafer,Von Wafer,101144,POR,914.0,15.0,5.0,29.0,29.0,7.0,11.0,7.0,58.0,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,2.0,,,1.0,4.0,1.0,3.0,,5.0,32.0,,1.0,,,,1.0,,,,,,2.0,3.0,,2.0,,,,1.0,1.0,,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,7.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.25,,,0.35714285714285715,,,0.35714285714285715,,,0.42857142857142855,,,20.0,,0.125,,,0.08333333333333333,,,,0.3333333333333333,,0.14285714285714285,1.0,1.0,,,,,0.42857142857142855,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,0.5714285714285714,,0.4364071428571429,0.3644,0.2713,,,,,15.225,24.933333333333334,0.2413793103448276,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,21330.0,356.0,-32.0,648.0,642.0,130.0,108.0,70.0,1290.0,19.0,39.0,,4.0,3.0,6.0,5.0,11.0,9.0,25.0,2.0,11.0,1.0,1.0,8.0,25.0,3.0,7.0,33.0,75.0,10.0,36.0,16.0,112.0,703.0,1.0,7.0,2.0,3.0,7.0,14.0,3.0,8.0,7.0,30.0,10.0,56.0,24.0,2.0,23.0,8.0,10.0,50.0,26.0,76.0,6.0,2.0,33.0,178.0,1.0,6.0,20.0,,29.0,7.0,36.0,11.0,8.0,3.0,4.0,13.0,1.0,27.0,1.0,9.0,8.0,38.0,2.0,20.0,1.0,22.0,10.0,1.0,30.0,130.0,2.0,1.0,0.15151515151515152,0.15151515151515152,0.8,0.2777777777777778,0.375,0.29411764705882354,0.44,0.14285714285714285,0.5,0.43243243243243246,0.1111111111111111,0.5227272727272727,0.45901639344262296,0.15,0.5555555555555556,0.32432432432432434,0.13333333333333333,0.1794871794871795,20.3551912568306,,0.08733624454148471,0.026200873362445413,0.011627906976744186,0.08950617283950617,0.022222222222222223,0.024390243902439025,0.021739130434782608,0.09523809523809523,0.08163265306122448,0.35135135135135137,0.48717948717948717,0.59375,0.05263157894736842,0.0990990990990991,0.45454545454545453,0.5555555555555556,0.22522522522522523,0.36,0.375,0.0990990990990991,0.18181818181818182,0.18181818181818182,1.0,0.22522522522522523,0.32,0.32,0.75,0.4444444444444444,,0.1111111111111111,0.2727272727272727,0.5,0.045454545454545456,0.3181818181818182,0.42857142857142855,0.6756756756756757,0.34782608695652173,0.5086137614678898,0.49932499999999996,0.43826666666666664,0.08264462809917356,0.11764705882352941,0.026785714285714284,0.26785714285714285,7.689333333333334,26.46111111111111,0.2006172839506173,1.0,6.0,,20.0,15.0,,9.0,1.0,14.0,10.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,0.18181818181818182,0.5185185185185185,,0.09473684210526316,0.05172413793103448,,,0.08823529411764706,0.07042253521126761,0.16666666666666666,0.018867924528301886,,0.4,0.2222222222222222,,,,,1.0,,,,,,,0.04,,,0.1111111111111111,,,,,,3.0,,,,,,,True
