EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,OffensiveGoaltends,Blocked3s,BlockedArc3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,37.0,1,-1,1,1,2,3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,98619.0,1644,54,3040,3021,6061,3133,112.0,203.0,537.0,492.0,341.0,117.0,154.0,30.0,42.0,15.0,20.0,41.0,96.0,22.0,45.0,1.0,180.0,295.0,1.0,37.0,397.0,41.0,63.0,5.0,87.0,23.0,38.0,12.0,58.0,300.0,60.0,36.0,1.0,17.0,60.0,35.0,95.0,20.0,15.0,36.0,6.0,18.0,225.0,39.0,108.0,6.0,39.0,215.0,23.0,277.0,153.0,430.0,8.0,37.0,29.0,8.0,22.0,4.0,11.0,29.0,4.0,11.0,1.0,4.0,51.0,5.0,4.0,14.0,7.0,113.0,9.0,33.0,61.0,8.0,29.0,6.0,20.0,13.0,7.0,20.0,10.0,5.0,2.0,58.0,537.0,18.0,5.0,0.8333333333333334,0.9259259259259259,0.6101694915254238,0.6507936507936508,0.6052631578947368,0.6081081081081081,0.6507936507936508,0.6052631578947368,0.6145510835913313,0.6397058823529411,0.6170212765957447,0.0033783783783783786,0.0576271186440678,0.07142857142857142,0.052083333333333336,0.022222222222222223,10.90061206645293,0.43137254901960786,0.323943661971831,0.08450704225352113,0.18760907504363003,0.09917355371900827,0.1392857142857143,0.104,0.17812061711079943,0.10040983606557377,0.12867647058823528,0.0975609756097561,0.08384458077709611,0.07547169811320754,0.1411042944785276,0.20064724919093851,0.2132132132132132,0.1626984126984127,0.15151515151515152,0.10975609756097561,0.08163265306122448,0.5,0.5202702702702703,0.7597402597402597,0.8181818181818182,0.811965811965812,0.32432432432432434,0.4270833333333333,0.45054945054945056,0.8048780487804879,0.15202702702702703,0.4888888888888889,0.5,1.0,0.0033783783783783786,0.6666666666666666,0.7142857142857143,0.4,0.5263157894736842,0.75,0.5236486486486487,0.4873840677966101,0.5248529411764706,0.4677552631578948,0.0914826498422713,0.09177215189873418,0.21914357682619648,0.14609571788413098,5.9013559322033915,47.8,0.17664473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,53456.0,891,109,1682,1649,3331,1698,30.0,71.0,413.0,349.0,188.0,62.0,112.0,6.0,18.0,18.0,32.0,28.0,67.0,37.0,96.0,133.0,127.0,275.0,166.0,154.0,603.0,11.0,35.0,13.0,71.0,31.0,67.0,67.0,177.0,58.0,196.0,4.0,3.0,18.0,105.0,28.0,133.0,11.0,17.0,58.0,19.0,28.0,294.0,5.0,17.0,2.0,35.0,78.0,7.0,120.0,24.0,144.0,5.0,42.0,22.0,20.0,67.0,11.0,52.0,31.0,6.0,15.0,1.0,1.0,98.0,8.0,31.0,5.0,10.0,161.0,3.0,10.0,176.0,9.0,64.0,21.0,12.0,9.0,1.0,12.0,7.0,,,177.0,413.0,9.0,18.0,0.2283464566929134,0.232,0.4618181818181818,0.3142857142857143,0.4626865671641791,0.5090702947845805,0.5178571428571429,0.5188679245283019,0.5714285714285714,0.5555555555555556,0.6304347826086957,0.3764172335600907,0.06545454545454546,0.09821428571428571,0.07462686567164178,0.020833333333333332,32.33438485804417,0.6836734693877551,0.17073170731707318,0.05405405405405406,0.12892561983471074,0.03046594982078853,0.19021739130434784,0.020833333333333332,0.1432192648922687,0.02756892230576441,0.024539877300613498,0.01775147928994083,0.04424778761061947,0.013888888888888888,0.03125,0.07954545454545454,0.10734463276836158,0.17857142857142858,0.1953125,0.17857142857142858,0.02242152466367713,0.5833333333333334,0.25396825396825395,0.5535714285714286,0.6138613861386139,0.3225806451612903,0.15192743764172337,0.417910447761194,0.45161290322580644,0.14285714285714285,0.21768707482993196,0.3854166666666667,0.39361702127659576,0.13513513513513514,0.30158730158730157,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.3018867924528302,0.5625,0.6303854875283447,0.5003247716894978,0.5355725,0.4846708737864077,0.13279678068410464,0.19393939393939394,0.11774461028192372,0.2935323383084577,8.866545454545458,25.23253012048193,0.24554102259215219,16.0,33.0,4.0,8.0,6.0,7.0,49.0,8.0,13.0,10.0,32.0,65.0,12.0,21.0,16.0,39.0,159.0,36.0,130.0,49.0,2.0,2.0,1.0,11.0,2.0,2.0,0.8153846153846154,0.39156626506024095,0.5714285714285714,0.41025641025641024,0.3987730061349693,0.012048192771084338,0.030303030303030304,0.007518796992481203,0.07482993197278912,0.48484848484848486,0.5,1.0,0.3684210526315789,0.3712121212121212,0.7551020408163265,0.14285714285714285,0.5,1.0,0.23214285714285715,0.6153846153846154,1.0,0.0660377358490566,0.8571428571428571,0.3018867924528302,0.3125,0.3769230769230769,0.011976047904191617,,True,,,
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,2661.0,44,15,89,83,172,93,1.0,2.0,23.0,16.0,11.0,3.0,5.0,,,1.0,2.0,1.0,4.0,,4.0,5.0,4.0,13.0,6.0,2.0,16.0,,,,,1.0,5.0,1.0,6.0,,8.0,,,2.0,,4.0,4.0,3.0,1.0,,,,12.0,1.0,,,2.0,4.0,,6.0,1.0,7.0,,3.0,1.0,2.0,1.0,,,1.0,,1.0,,,2.0,,1.0,,1.0,5.0,,,3.0,1.0,2.0,,,,,,,,,6.0,23.0,,,,,0.3076923076923077,,0.2,0.3684210526315789,,0.35714285714285715,0.4,,0.375,0.3157894736842105,0.15384615384615385,0.2,0.25,,22.0,0.5,,,0.12903225806451613,,0.4,0.06666666666666667,0.16666666666666666,0.02702702702702703,,,,,0.3333333333333333,,0.1,0.21428571428571427,0.6666666666666666,,,,0.2631578947368421,0.6,0.75,,0.21052631578947367,0.25,0.3333333333333333,,0.21052631578947367,,,,0.2631578947368421,,,,0.2857142857142857,0.5,0.5789473684210527,0.4994368421052632,,0.45615000000000006,0.1,0.14285714285714285,,0.375,8.576923076923077,26.0,0.25842696629213485,1.0,1.0,,,,,1.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,3.0,3.0,5.0,1.0,,,,,,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,0.05263157894736842,1.0,1.0,1.0,0.2,0.2,,,,,1.0,,,,,0.2857142857142857,0.5,0.2,,,True,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,53350.0,889,25,1636,1619,3255,1715,18.0,32.0,205.0,181.0,181.0,12.0,22.0,2.0,4.0,1.0,2.0,15.0,40.0,55.0,138.0,90.0,82.0,200.0,146.0,26.0,373.0,5.0,14.0,1.0,35.0,7.0,18.0,11.0,49.0,102.0,62.0,2.0,,7.0,42.0,8.0,50.0,6.0,2.0,15.0,15.0,12.0,108.0,8.0,6.0,,11.0,75.0,2.0,88.0,14.0,102.0,1.0,10.0,7.0,3.0,20.0,1.0,14.0,5.0,3.0,6.0,,1.0,25.0,3.0,2.0,1.0,,17.0,1.0,2.0,33.0,,4.0,7.0,5.0,4.0,1.0,5.0,3.0,,1.0,49.0,205.0,1.0,6.0,0.6219512195121951,0.6296296296296297,0.41,0.35714285714285715,0.3888888888888889,0.5014450867052023,0.68,0.5135135135135135,0.5139664804469274,0.6730769230769231,0.5568181818181818,0.42196531791907516,0.035,0.09090909090909091,0.125,,20.84921066956995,0.8,0.05714285714285714,,0.1201923076923077,0.01011804384485666,0.08029197080291971,0.042105263157894736,0.11300919842312747,0.017879948914431672,0.015625,0.0111731843575419,0.006993006993006993,0.0392156862745098,0.045454545454545456,0.10625,0.11864406779661017,0.1289198606271777,0.07446808510638298,0.09302325581395349,0.00510204081632653,0.6,0.06358381502890173,0.5454545454545454,0.6,0.8333333333333334,0.11560693641618497,0.375,0.42857142857142855,0.3333333333333333,0.3988439306358382,0.39855072463768115,0.39855072463768115,0.6545454545454545,0.26011560693641617,0.16,0.5,0.5,0.05405405405405406,0.5,0.48554913294797686,0.4750413294797689,0.48967173913043477,0.4380391891891892,0.014245014245014245,0.0196078431372549,0.0938337801608579,0.13136729222520108,14.510500000000004,24.45342465753424,0.12530562347188265,23.0,56.0,3.0,4.0,3.0,9.0,38.0,5.0,7.0,5.0,10.0,61.0,8.0,11.0,8.0,19.0,180.0,3.0,90.0,38.0,,,,9.0,1.0,,0.9836065573770492,0.4178082191780822,0.7272727272727273,0.42105263157894735,0.4178082191780822,,,,0.16184971098265896,0.4107142857142857,0.4107142857142857,1.0,0.4222222222222222,0.4222222222222222,0.9736842105263158,0.16,0.75,1.0,0.28,0.7142857142857143,1.0,0.24324324324324326,0.3333333333333333,0.2702702702702703,0.5,0.4222222222222222,0.006802721088435374,,True,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,8379.0,140,-4,260,252,512,250,6.0,17.0,84.0,60.0,25.0,4.0,8.0,,,1.0,2.0,,,2.0,4.0,14.0,6.0,12.0,25.0,4.0,40.0,,,,,1.0,2.0,4.0,18.0,12.0,,,,,8.0,4.0,12.0,1.0,3.0,3.0,,5.0,28.0,2.0,,,9.0,10.0,,19.0,2.0,21.0,,4.0,3.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,,,7.0,3.0,5.0,4.0,,8.0,1.0,1.0,4.0,,,2.0,6.0,5.0,1.0,6.0,2.0,,,18.0,84.0,2.0,2.0,1.0,1.0,0.5,,0.5,0.4864864864864865,,0.5833333333333334,0.5128205128205128,,0.6428571428571429,0.6756756756756757,,,,,15.862068965517242,0.7142857142857143,,,0.10416666666666667,,0.2903225806451613,0.03333333333333333,0.14960629921259844,0.014184397163120567,,,,0.02857142857142857,0.04,0.1,0.07692307692307693,0.125,0.2857142857142857,0.3,,0.3333333333333333,0.21621621621621623,0.5,0.5,1.0,,,,,0.10810810810810811,0.5,0.5,1.0,0.3783783783783784,,,,0.16666666666666666,0.5,0.8918918918918919,0.5572270270270271,0.5769,0.5494708333333334,,,,0.45,6.5249999999999995,24.18,0.3230769230769231,3.0,11.0,,2.0,1.0,4.0,5.0,,,3.0,6.0,8.0,,2.0,4.0,10.0,24.0,,14.0,5.0,,1.0,,,,,1.0,0.32,,0.4,0.32,,,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,0.35714285714285715,0.35714285714285715,1.0,1.0,,,,,,0.3333333333333333,0.25,0.5,0.5,0.35714285714285715,,,True,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,65141.0,1086,35,1980,1991,3971,2036,25.0,67.0,287.0,249.0,221.0,6.0,19.0,1.0,4.0,1.0,4.0,12.0,24.0,24.0,61.0,7.0,42.0,104.0,86.0,14.0,188.0,3.0,11.0,2.0,14.0,5.0,12.0,4.0,23.0,58.0,26.0,2.0,2.0,4.0,32.0,12.0,44.0,6.0,6.0,5.0,7.0,20.0,100.0,1.0,10.0,,17.0,62.0,6.0,85.0,11.0,96.0,2.0,25.0,19.0,6.0,14.0,1.0,14.0,8.0,1.0,,,2.0,22.0,1.0,1.0,1.0,2.0,39.0,7.0,11.0,21.0,1.0,6.0,2.0,7.0,2.0,4.0,7.0,4.0,,,23.0,287.0,8.0,2.0,0.6904761904761905,0.7073170731707317,0.40384615384615385,0.2727272727272727,0.4166666666666667,0.45789473684210524,0.3157894736842105,0.36538461538461536,0.4723618090452261,0.35,0.4107142857142857,0.45263157894736844,0.038461538461538464,0.10526315789473684,0.08333333333333333,,9.88814317673378,0.6363636363636364,0.16216216216216217,,0.07898089171974522,0.013642564802182811,0.09497206703910614,0.0047169811320754715,0.08195020746887967,0.01164021164021164,0.006097560975609756,0.016260162601626018,0.015479876160990712,,0.009900990099009901,0.05238095238095238,0.05627705627705628,0.11046511627906977,0.096,0.09259259259259259,0.018018018018018018,0.5714285714285714,0.1,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.12631578947368421,0.5,0.5454545454545454,0.25,0.32105263157894737,0.39344262295081966,0.39344262295081966,0.9166666666666666,0.03684210526315789,0.21052631578947367,0.25,,0.15384615384615385,0.25,0.5526315789473685,0.5026218085106382,0.5012181818181818,0.5054312499999999,0.04060913705583756,0.05504587155963303,0.07446808510638298,0.12234042553191489,13.051923076923071,23.97093023255814,0.14494949494949494,28.0,79.0,1.0,6.0,2.0,10.0,2.0,1.0,2.0,1.0,4.0,30.0,2.0,8.0,3.0,14.0,90.0,,5.0,2.0,,,,,2.0,1.0,1.0,0.3488372093023256,0.25,0.21428571428571427,0.35714285714285715,,,,0.41578947368421054,0.35443037974683544,0.35443037974683544,1.0,0.2857142857142857,0.2857142857142857,1.0,0.3157894736842105,0.16666666666666666,1.0,0.10526315789473684,0.5,1.0,0.38461538461538464,0.2,0.15384615384615385,0.25,0.4,0.022727272727272728,,True,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,29396.0,490,-45,914,895,1809,946,15.0,40.0,186.0,152.0,108.0,20.0,50.0,2.0,6.0,8.0,12.0,2.0,9.0,30.0,81.0,3.0,52.0,140.0,6.0,23.0,130.0,7.0,19.0,2.0,16.0,12.0,29.0,9.0,33.0,50.0,54.0,,1.0,12.0,37.0,30.0,67.0,16.0,14.0,14.0,6.0,17.0,164.0,3.0,1.0,1.0,4.0,20.0,,24.0,5.0,29.0,1.0,7.0,5.0,2.0,11.0,1.0,8.0,15.0,4.0,3.0,2.0,3.0,26.0,,2.0,,3.0,25.0,,3.0,29.0,1.0,12.0,3.0,,,,,,,,33.0,186.0,6.0,3.0,0.4807692307692308,0.4807692307692308,0.37142857142857144,0.3684210526315789,0.41379310344827586,0.3664383561643836,0.3684210526315789,0.375,0.40625,0.4,0.4342105263157895,0.0410958904109589,0.08571428571428572,0.22,0.1111111111111111,,17.81609195402299,0.4230769230769231,,0.05263157894736842,0.06134969325153374,0.002849002849002849,0.0449438202247191,0.023076923076923078,0.05783132530120482,0.008316008316008316,0.01,,,0.038461538461538464,,0.0625,0.03529411764705882,0.07453416149068323,0.030303030303030304,0.08695652173913043,0.012987012987012988,,0.3424657534246575,0.4,0.5128205128205128,0.3,0.06164383561643835,0.2222222222222222,0.25,0.5,0.5547945205479452,0.37037037037037035,0.37037037037037035,0.6,0.02054794520547945,0.3157894736842105,0.3333333333333333,1.0,0.375,0.6666666666666666,0.3835616438356164,0.4607538461538461,0.4470666666666666,0.4559612903225807,0.07643312101910828,0.07947019867549669,0.12307692307692308,0.25384615384615383,11.93785714285714,31.666666666666668,0.20350109409190373,1.0,3.0,,,,2.0,,,,,1.0,1.0,,,,3.0,3.0,,2.0,,,,,,,,1.0,0.16666666666666666,,,0.2,,,,0.02054794520547945,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.0625,,0.03125,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,55332.0,922,99,1692,1695,3387,1737,14.0,33.0,253.0,237.0,189.0,99.0,157.0,3.0,9.0,18.0,26.0,38.0,90.0,75.0,172.0,5.0,212.0,419.0,12.0,85.0,521.0,13.0,35.0,3.0,35.0,34.0,60.0,28.0,99.0,84.0,340.0,2.0,,19.0,125.0,56.0,181.0,27.0,29.0,55.0,19.0,51.0,418.0,2.0,9.0,,22.0,53.0,,75.0,11.0,86.0,1.0,18.0,8.0,10.0,35.0,11.0,16.0,37.0,9.0,19.0,,10.0,72.0,4.0,6.0,1.0,4.0,101.0,,3.0,119.0,7.0,56.0,7.0,6.0,3.0,3.0,6.0,4.0,,1.0,99.0,253.0,2.0,6.0,0.19811320754716982,0.1990521327014218,0.5059665871121718,0.37142857142857144,0.5666666666666667,0.505800464037123,0.43243243243243246,0.5634920634920635,0.5349075975359343,0.44871794871794873,0.6111111111111112,0.027842227378190254,0.045346062052505964,0.09554140127388536,0.022222222222222223,0.011627906976744186,29.467580390089616,0.4861111111111111,,,0.07922272047832586,0.014754098360655738,0.1527777777777778,0.0125,0.09225092250922509,0.014285714285714285,0.014285714285714285,0.014705882352941176,0.015037593984962405,0.012658227848101266,0.012345679012345678,0.06557377049180328,0.054455445544554455,0.1056338028169014,0.11764705882352941,0.23809523809523808,0.005154639175257732,0.6666666666666666,0.3642691415313225,0.6305732484076433,0.6971830985915493,0.1717171717171717,0.2088167053364269,0.4222222222222222,0.4318181818181818,0.15789473684210525,0.3990719257540603,0.436046511627907,0.4411764705882353,0.25333333333333335,0.01160092807424594,0.24324324324324326,0.3333333333333333,,0.4126984126984127,0.6923076923076923,0.39211136890951276,0.48634686774941976,0.4480749999999999,0.4935174603174603,0.11666666666666667,0.11965811965811966,0.0671785028790787,0.19001919385796545,9.800000000000002,22.316666666666674,0.1495271867612293,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,3.0,12.0,,5.0,2.0,1.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.14285714285714285,,0.016241299303944315,0.2857142857142857,0.3333333333333333,1.0,0.4,0.4,1.0,0.02702702702702703,1.0,1.0,0.02702702702702703,1.0,1.0,0.031746031746031744,0.5,0.015873015873015872,,0.4,,,True,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,12788.0,213,21,414,400,814,435,9.0,21.0,114.0,70.0,46.0,8.0,9.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,13.0,36.0,15.0,26.0,50.0,8.0,86.0,3.0,4.0,1.0,16.0,3.0,6.0,2.0,20.0,26.0,4.0,,1.0,2.0,15.0,8.0,23.0,6.0,2.0,10.0,2.0,3.0,54.0,2.0,,,4.0,15.0,,19.0,2.0,21.0,1.0,5.0,5.0,,4.0,1.0,4.0,2.0,,,,,6.0,1.0,2.0,,1.0,7.0,,1.0,9.0,,4.0,,,,,,,,,20.0,114.0,4.0,,0.8666666666666667,0.8666666666666667,0.5769230769230769,0.75,0.5,0.5131578947368421,0.75,0.5294117647058824,0.53125,0.7272727272727273,0.5555555555555556,0.6578947368421053,0.07692307692307693,,0.5,,18.29787234042553,0.6666666666666666,,,0.10714285714285714,,0.1,0.02857142857142857,0.10555555555555556,0.010362694300518135,,,,0.019230769230769232,0.05555555555555555,0.14285714285714285,0.045454545454545456,0.12962962962962962,0.1,0.1,0.025,,0.11842105263157894,0.8888888888888888,0.8888888888888888,1.0,0.05263157894736842,0.5,1.0,0.5,0.17105263157894737,0.38461538461538464,0.38461538461538464,0.8,0.47368421052631576,0.3,0.6666666666666666,1.0,0.058823529411764705,1.0,0.7763157894736842,0.5302126666666667,0.56328,0.49003823529411766,0.05,0.13333333333333333,0.18604651162790697,0.23255813953488372,10.046153846153846,25.116,0.2753623188405797,6.0,14.0,,2.0,2.0,4.0,10.0,3.0,4.0,2.0,7.0,16.0,3.0,6.0,4.0,11.0,48.0,,35.0,10.0,,,,1.0,,,1.0,0.32,0.5,0.36363636363636365,0.32653061224489793,,,,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,0.2777777777777778,0.2777777777777778,1.0,0.2,,,0.4,0.75,1.0,0.23529411764705882,0.5,0.4117647058823529,0.2857142857142857,0.2857142857142857,,,True,,,
