EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,43161.0,719.0,-65.0,1389,1401,526.0,492,170.0,2790,45.0,81.0,8.0,14.0,17.0,32.0,3.0,13.0,20.0,46.0,14.0,42.0,2.0,6.0,7.0,18.0,4.0,29.0,4.0,2.0,13.0,68.0,140.0,18.0,71.0,30.0,220.0,1504.0,10.0,17.0,2.0,10.0,2.0,28.0,25.0,53.0,9.0,31.0,8.0,85.0,104.0,32.0,54.0,6.0,1.0,28.0,4.0,10.0,37.0,9.0,46.0,5.0,4.0,16.0,3.0,18.0,101.0,3.0,19.0,4.0,18.0,31.0,8.0,57.0,26.0,83.0,8.0,18.0,14.0,4.0,10.0,2.0,4.0,15.0,2.0,6.0,2.0,3.0,25.0,1.0,10.0,37.0,75.0,1.0,1.0,5.0,36.0,2.0,4.0,42.0,4.0,19.0,4.0,11.0,8.0,3.0,11.0,3.0,1.0,1.0,85.0,526.0,12.0,4.0,0.7647058823529411,0.8,1.0,0.2535211267605634,0.2,0.2903225806451613,0.2571428571428571,0.4857142857142857,0.5882352941176471,0.4716981132075472,0.4502369668246445,0.4814814814814814,0.4583333333333333,0.4782608695652174,0.5185185185185185,0.4722222222222222,0.3364928909952606,0.0714285714285714,0.0987654320987654,0.0769230769230769,0.0217391304347826,16.017587939698494,0.4,0.1538461538461538,0.074074074074074,0.0662393162393162,0.0409482758620689,0.109090909090909,0.0165745856353591,0.0774091627172195,0.0341085271317829,0.0575916230366492,0.0373831775700934,0.0240963855421686,0.0080645161290322,0.0350877192982456,0.0263157894736842,0.0573770491803278,0.1030927835051546,0.0948905109489051,0.1785714285714285,0.0707964601769911,0.2727272727272727,0.3838862559241706,0.5555555555555556,0.6164383561643836,0.7555555555555555,0.0616113744075829,0.2307692307692307,0.25,0.6666666666666666,0.2180094786729857,0.4347826086956521,0.4444444444444444,0.8,0.1990521327014218,0.3333333333333333,0.3333333333333333,1.0,0.1374407582938388,0.1379310344827586,0.1379310344827586,1.0,0.5185185185185185,0.5714285714285714,0.375,0.2222222222222222,0.3333333333333333,1.0,0.1481481481481481,0.3809523809523809,0.53125,0.2142857142857142,0.3888888888888889,0.1547619047619047,0.1538461538461538,0.7203791469194313,0.1428571428571428,0.5230267942583732,0.5447880952380953,0.5150353658536586,0.084070796460177,0.1225806451612903,0.1272727272727272,0.3863636363636363,6.982857142857144,24.50281690140845,0.3786897048236141,,,,,,,,,,,,,,,,,True,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,84663.0,1411.0,-49.0,2746,2735,849.0,778,360.0,5481,104.0,189.0,22.0,42.0,44.0,70.0,39.0,96.0,93.0,208.0,9.0,25.0,1.0,2.0,2.0,7.0,37.0,107.0,10.0,10.0,34.0,236.0,493.0,46.0,132.0,188.0,798.0,2930.0,33.0,65.0,3.0,12.0,15.0,90.0,77.0,156.0,12.0,41.0,106.0,296.0,248.0,224.0,114.0,30.0,1.0,106.0,37.0,21.0,139.0,45.0,184.0,28.0,17.0,70.0,18.0,51.0,413.0,6.0,52.0,1.0,47.0,93.0,7.0,147.0,59.0,206.0,27.0,39.0,23.0,16.0,45.0,13.0,31.0,39.0,3.0,14.0,,10.0,84.0,9.0,29.0,58.0,109.0,,6.0,9.0,181.0,11.0,8.0,237.0,14.0,88.0,35.0,11.0,8.0,1.0,12.0,5.0,,1.0,296.0,849.0,18.0,34.0,0.5254237288135594,0.5610859728506787,0.8260869565217391,0.3484848484848485,0.25,0.2926829268292683,0.3511450381679389,0.4787018255578093,0.5076923076923077,0.4935897435897436,0.488,0.487012987012987,0.482233502538071,0.5421768707482993,0.5172413793103449,0.5717054263565892,0.2112,0.0425963488843813,0.0634920634920634,0.0833333333333333,0.0048076923076923,25.673981191222573,0.5357142857142857,0.0786516853932584,0.0089285714285714,0.1032186459489456,0.0528455284552845,0.1370262390670553,0.0192926045016077,0.112540192926045,0.0447876447876447,0.0784810126582278,0.0418848167539267,0.0326633165829145,0.021551724137931,0.0126582278481012,0.0779220779220779,0.1081081081081081,0.1200980392156862,0.1491935483870967,0.1052631578947368,0.0849056603773584,0.4166666666666667,0.3024,0.5502645502645502,0.5875706214689266,0.5865384615384616,0.1536,0.40625,0.4431818181818182,0.4615384615384615,0.3328,0.4471153846153846,0.4492753623188406,0.4838709677419355,0.04,0.36,0.36,1.0,0.1712,0.3457943925233644,0.3457943925233644,0.7837837837837838,0.5454545454545454,0.5238095238095238,0.2727272727272727,0.0259740259740259,0.5,1.0,0.1298701298701298,0.3553299492385787,0.6285714285714286,0.0355329949238578,0.2857142857142857,0.1725888324873096,0.2941176470588235,0.5136,0.3490566037735849,0.4847108173076924,0.5074476190476191,0.4829369897959184,0.1271428571428571,0.1552028218694885,0.112781954887218,0.3709273182957393,9.643610547667343,25.19621212121212,0.3091769847050254,2.0,24.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2,0.5,0.0075187969924812,,,,,,True,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,55823.0,930.0,-43.0,1803,1804,528.0,456,254.0,3607,112.0,206.0,37.0,84.0,27.0,55.0,15.0,30.0,4.0,11.0,,,,,,,,,,,,131.0,247.0,,,48.0,310.0,1952.0,39.0,91.0,,,8.0,86.0,29.0,64.0,,,22.0,80.0,190.0,72.0,,68.0,,,,31.0,16.0,4.0,20.0,3.0,1.0,8.0,1.0,7.0,44.0,14.0,96.0,,36.0,107.0,18.0,161.0,110.0,271.0,17.0,25.0,22.0,3.0,23.0,1.0,11.0,14.0,5.0,12.0,1.0,2.0,37.0,5.0,11.0,59.0,84.0,,,2.0,90.0,8.0,8.0,120.0,10.0,47.0,18.0,25.0,19.0,6.0,25.0,15.0,1.0,3.0,80.0,528.0,3.0,16.0,0.7251908396946565,0.979381443298969,,,,,,0.5303643724696356,0.4285714285714285,0.453125,0.5303643724696356,0.4285714285714285,0.453125,0.5132450331125827,0.4257425742574257,0.4301075268817204,,0.1255060728744939,0.1359223300970873,0.1,,15.952941176470588,0.6216216216216216,0.3157894736842105,,0.1737012987012987,0.1407624633431085,0.1651376146788991,0.0760869565217391,0.171462829736211,0.1270207852193995,0.1701388888888889,0.1417910447761194,0.1076923076923077,0.0895522388059701,0.04,0.1511111111111111,0.18796992481203,0.1860465116279069,0.152317880794702,0.1940298507462686,0.2,0.6,0.8340080971659919,0.5436893203883495,0.6292134831460674,0.6875,0.1214574898785425,0.5,0.5555555555555556,0.9333333333333332,0.0445344129554655,0.3636363636363636,0.3636363636363636,1.0,,,,,,,,,0.9230769230769232,0.4404761904761904,0.081081081081081,,,,,0.859375,0.4909090909090909,,,,,0.8340080971659919,,0.540534008097166,0.5417095238095238,0.5311453125,0.1654929577464788,0.1654929577464788,0.2774193548387096,0.2580645161290322,1.6842105263157896,,0.2928452579034942,,,,,,,,2.0,,,,2.0,,,,,True,,
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,45869.0,764.0,-111.0,1463,1469,467.0,389,212.0,2932,78.0,129.0,24.0,47.0,28.0,39.0,29.0,68.0,3.0,8.0,,,,,,,,,,,,110.0,205.0,,,44.0,264.0,1637.0,29.0,55.0,,,5.0,63.0,35.0,59.0,,,18.0,88.0,174.0,46.0,,36.0,,,,21.0,13.0,3.0,16.0,2.0,1.0,7.0,2.0,4.0,35.0,10.0,68.0,4.0,36.0,71.0,9.0,116.0,82.0,198.0,7.0,17.0,16.0,1.0,18.0,2.0,4.0,23.0,,14.0,,5.0,41.0,9.0,16.0,64.0,120.0,,8.0,10.0,67.0,4.0,7.0,77.0,9.0,38.0,5.0,59.0,47.0,9.0,61.0,41.0,2.0,1.0,88.0,467.0,14.0,5.0,0.7909090909090909,0.9456521739130436,,,,,,0.5365853658536586,0.5272727272727272,0.5932203389830508,0.5365853658536586,0.5272727272727272,0.5932203389830508,0.5523012552301255,0.5431034482758621,0.6111111111111112,,0.1024390243902439,0.1085271317829457,0.1029411764705882,,16.241299303944317,0.4390243902439024,0.1956521739130435,0.0606060606060606,0.1408730158730158,0.1290322580645161,0.2181818181818181,0.0641025641025641,0.1599402092675635,0.1142020497803806,0.1448598130841121,0.140495867768595,0.1041666666666666,0.064,0.064516129032258,0.1351351351351351,0.16,0.136986301369863,0.1965811965811965,0.2708333333333333,0.0945945945945946,0.6721311475409836,0.6292682926829268,0.6046511627906976,0.6782608695652174,0.782051282051282,0.3317073170731707,0.4264705882352941,0.4754098360655737,0.7931034482758621,0.0390243902439024,0.375,0.375,1.0,,,,,,,,,0.8545454545454545,0.5106382978723404,0.3333333333333333,,,,,0.6610169491525424,0.717948717948718,,,,,0.6292682926829268,,0.5187292682926828,0.5436411764705883,0.5114694915254238,0.1623931623931624,0.1623931623931624,0.2386363636363636,0.3333333333333333,3.5102439024390244,,0.3192071086807929,,,,,2.0,,3.0,2.0,,,,6.0,2.0,,,,True,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,113672.0,1895.0,-123.0,3669,3659,1161.0,1092,472.0,7328,42.0,97.0,5.0,9.0,12.0,33.0,6.0,33.0,69.0,183.0,15.0,43.0,,2.0,2.0,12.0,69.0,193.0,23.0,21.0,61.0,117.0,313.0,84.0,236.0,91.0,577.0,3940.0,12.0,29.0,6.0,25.0,6.0,48.0,26.0,83.0,23.0,73.0,45.0,166.0,90.0,144.0,231.0,8.0,2.0,191.0,69.0,11.0,453.0,77.0,530.0,54.0,23.0,262.0,55.0,136.0,1137.0,19.0,37.0,2.0,85.0,252.0,17.0,354.0,58.0,412.0,14.0,74.0,44.0,30.0,118.0,52.0,100.0,67.0,2.0,18.0,3.0,2.0,185.0,11.0,65.0,42.0,90.0,,3.0,5.0,88.0,4.0,7.0,111.0,2.0,30.0,20.0,14.0,12.0,1.0,15.0,12.0,,1.0,166.0,1161.0,21.0,20.0,0.3846153846153846,0.3982300884955752,0.9166666666666666,0.3559322033898305,0.24,0.3150684931506849,0.358974358974359,0.3738019169329074,0.4137931034482758,0.3132530120481928,0.4426229508196721,0.3888888888888889,0.3878205128205128,0.475752508361204,0.4122807017543859,0.4459459459459459,0.4298724954462659,0.0351437699680511,0.1030927835051546,0.0303030303030303,,18.43220338983051,0.6378378378378379,0.1382113821138211,0.0134228187919463,0.2055464926590538,0.0281155015197568,0.1995305164319248,0.0469135802469135,0.2039951573849878,0.0325392213829169,0.02734375,0.018450184501845,0.0337711069418386,0.0533333333333333,0.0285714285714285,0.1538461538461538,0.2023346303501945,0.2438162544169611,0.1841269841269841,0.2432432432432432,0.0425531914893617,0.8,0.1766848816029144,0.4329896907216495,0.4827586206896552,0.238095238095238,0.0601092896174863,0.1818181818181818,0.1875,0.5,0.3333333333333333,0.3770491803278688,0.3770491803278688,0.463768115942029,0.0783242258652094,0.3488372093023256,0.3488372093023256,1.0,0.3515482695810564,0.3575129533678756,0.3575129533678756,0.8985507246376812,0.1666666666666666,0.5555555555555556,,0.037037037037037,,,0.4259259259259259,0.2115384615384615,0.3636363636363636,0.0769230769230769,0.1666666666666666,0.391025641025641,0.3442622950819672,0.6065573770491803,0.3612565445026178,0.5034746788990826,0.4980943181818182,0.4923295454545457,0.0536332179930795,0.0879765395894428,0.0831889081455806,0.2876949740034662,12.344089456869009,25.09237288135593,0.3164349959116925,6.0,21.0,10.0,1.0,1.0,1.0,1.0,,0.2608695652173913,1.0,0.0042194092827004,1.0,,,,,True,,
2124,1610612751,Malik Allen,Malik Allen,2124,NJN,27614.0,460.0,-18.0,851,846,209.0,218,103.0,1697,11.0,22.0,6.0,13.0,1.0,5.0,6.0,27.0,58.0,112.0,,,,,,,1.0,2.0,1.0,1.0,2.0,75.0,161.0,1.0,2.0,7.0,160.0,939.0,12.0,24.0,1.0,1.0,1.0,28.0,15.0,33.0,1.0,2.0,3.0,36.0,122.0,28.0,3.0,12.0,1.0,1.0,1.0,5.0,7.0,8.0,15.0,6.0,2.0,,1.0,6.0,38.0,7.0,21.0,,6.0,30.0,4.0,40.0,28.0,68.0,2.0,8.0,2.0,6.0,11.0,1.0,6.0,6.0,1.0,5.0,,4.0,17.0,1.0,3.0,26.0,52.0,,5.0,,17.0,2.0,4.0,8.0,2.0,4.0,1.0,6.0,6.0,,6.0,5.0,,3.0,36.0,209.0,10.0,1.0,0.8133333333333334,0.8840579710144928,1.0,0.5,1.0,0.5,1.0,0.4658385093167702,0.5,0.4545454545454545,0.4693251533742331,0.54,0.4714285714285714,0.4819277108433735,0.5384615384615384,0.4864864864864865,0.0122699386503067,0.031055900621118,0.0454545454545454,,0.0357142857142857,18.52226720647773,0.6470588235294118,0.1212121212121212,,0.1107011070110701,0.0632530120481927,0.064516129032258,0.0909090909090909,0.0989010989010989,0.0684596577017114,0.0619469026548672,0.0967741935483871,0.0509554140127388,0.0892857142857142,0.0952380952380952,0.075,0.1568627450980392,0.1142857142857142,0.0579710144927536,0.0833333333333333,0.0246913580246913,0.8333333333333334,0.1349693251533742,0.5,0.5238095238095238,0.2727272727272727,0.1656441717791411,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6871165644171779,0.5178571428571429,0.5370370370370371,0.9310344827586208,,,,,0.0122699386503067,0.5,0.5,1.0,0.52,0.4615384615384615,,,,,0.04,0.1428571428571428,0.2,,,0.0571428571428571,0.5,0.147239263803681,1.0,0.4192799382716049,0.4885525,0.4053867647058822,0.0242424242424242,0.0245398773006134,0.175,0.225,14.519875776397512,50.15,0.245593419506463,1.0,,,,,,,,1.0,1.0,,,,,,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,103305.0,1722.0,-120.0,3339,3330,1034.0,991,420.0,6669,171.0,290.0,23.0,44.0,54.0,80.0,28.0,91.0,104.0,254.0,6.0,21.0,1.0,5.0,1.0,4.0,30.0,70.0,3.0,7.0,23.0,303.0,635.0,36.0,91.0,328.0,1042.0,3600.0,35.0,80.0,3.0,8.0,35.0,114.0,86.0,162.0,8.0,27.0,134.0,330.0,458.0,148.0,105.0,16.0,,70.0,30.0,40.0,75.0,47.0,122.0,36.0,11.0,44.0,9.0,22.0,291.0,17.0,35.0,2.0,39.0,82.0,28.0,149.0,54.0,203.0,16.0,38.0,26.0,12.0,59.0,9.0,32.0,56.0,8.0,27.0,1.0,12.0,115.0,8.0,27.0,44.0,119.0,2.0,4.0,22.0,295.0,5.0,16.0,410.0,27.0,167.0,41.0,15.0,11.0,3.0,15.0,8.0,1.0,2.0,330.0,1034.0,23.0,36.0,0.7557755775577558,0.7762711864406779,0.9722222222222222,0.3956043956043956,0.375,0.2962962962962963,0.3956043956043956,0.4771653543307086,0.4375,0.5308641975308642,0.4917355371900826,0.4488636363636363,0.5185185185185185,0.5666299559471366,0.5185185185185185,0.6178707224334601,0.1253443526170798,0.0629921259842519,0.093103448275862,0.1318681318681318,0.0039370078740157,26.512594131394444,0.5130434782608696,0.2522522522522522,0.0150375939849624,0.0734109221128021,0.0292642140468227,0.1034482758620689,0.0488505747126436,0.0809906291834002,0.0336787564766839,0.0366379310344827,0.0364372469635627,0.0185567010309278,0.0310077519379844,0.1,0.0684931506849315,0.0641025641025641,0.081081081081081,0.1079136690647482,0.0909090909090909,0.0467836257309941,0.5333333333333333,0.3994490358126721,0.5896551724137931,0.6501901140684411,0.7660818713450293,0.1253443526170798,0.3076923076923077,0.3544303797468354,0.7142857142857143,0.349862258953168,0.4094488188976378,0.4110671936758893,0.75,0.0289256198347107,0.2857142857142857,0.2857142857142857,1.0,0.0964187327823691,0.4285714285714285,0.4347826086956521,0.9666666666666668,0.5,0.5227272727272727,0.4782608695652174,0.0568181818181818,0.2,1.0,0.034090909090909,0.4232804232804232,0.675,0.0211640211640211,0.25,0.1216931216931216,0.3043478260869565,0.5247933884297521,0.4285714285714285,0.5046003448275861,0.4955993055555555,0.503735106382979,0.1937716262975778,0.2154838709677419,0.109404990403071,0.3166986564299424,8.886614173228347,25.04615384615384,0.3096735549565738,2.0,3.0,18.0,1.0,,,1.0,,0.6666666666666666,1.0,0.0108695652173913,,,1.0,0.0109890109890109,0.0142857142857142,True,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,33721.0,562.0,-54.0,1138,1113,492.0,496,147.0,2251,42.0,73.0,7.0,12.0,20.0,26.0,4.0,12.0,12.0,35.0,16.0,33.0,2.0,2.0,3.0,12.0,16.0,60.0,3.0,4.0,21.0,58.0,120.0,32.0,93.0,53.0,265.0,1205.0,7.0,15.0,2.0,5.0,8.0,28.0,30.0,43.0,7.0,33.0,35.0,116.0,82.0,34.0,96.0,8.0,,60.0,16.0,20.0,17.0,6.0,23.0,5.0,1.0,7.0,,10.0,52.0,6.0,11.0,2.0,19.0,39.0,14.0,72.0,19.0,91.0,3.0,15.0,9.0,6.0,13.0,1.0,6.0,15.0,2.0,7.0,1.0,4.0,28.0,3.0,11.0,34.0,67.0,1.0,6.0,5.0,62.0,6.0,10.0,72.0,7.0,30.0,10.0,4.0,3.0,,5.0,5.0,,1.0,116.0,492.0,10.0,10.0,0.7068965517241379,0.7592592592592593,1.0,0.3440860215053763,0.4,0.2121212121212121,0.3440860215053763,0.4833333333333333,0.4666666666666667,0.6976744186046512,0.4976525821596244,0.5,0.5328947368421053,0.5386178861788617,0.5384615384615384,0.6041666666666666,0.4366197183098591,0.1666666666666666,0.2602739726027397,0.0833333333333333,,20.773313115996967,0.4642857142857143,0.28,0.0327868852459016,0.1092436974789916,0.0291777188328912,0.1376811594202898,0.0359281437125748,0.1171717171717171,0.03125,0.0387096774193548,0.027027027027027,0.0202702702702702,0.0333333333333333,0.0425531914893617,0.1081081081081081,0.0945945945945946,0.1162790697674418,0.1388888888888889,0.1333333333333333,0.0294117647058823,1.0,0.3427230046948357,0.5753424657534246,0.7777777777777778,0.7380952380952381,0.056338028169014,0.3333333333333333,0.3636363636363636,0.5,0.1643192488262911,0.3428571428571428,0.3428571428571428,0.6666666666666666,0.1549295774647887,0.4848484848484848,0.4848484848484848,1.0,0.2816901408450704,0.2666666666666666,0.2666666666666666,1.0,0.6,0.5833333333333334,0.2857142857142857,0.1,1.0,1.0,0.15,0.3421052631578947,0.7692307692307693,0.1578947368421052,0.25,0.2763157894736842,0.1904761904761904,0.7793427230046949,0.2666666666666666,0.5342391509433964,0.5179781250000001,0.5194486842105263,0.1271186440677966,0.2097902097902098,0.1056603773584905,0.4377358490566038,6.694166666666664,24.592473118279564,0.4323374340949033,,,,,1.0,1.0,1.0,,,,,1.0,,,,,True,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,11778.0,196.0,-18.0,380,374,75.0,61,46.0,754,10.0,17.0,3.0,5.0,2.0,3.0,4.0,25.0,19.0,45.0,,,,,,,,,,,,33.0,87.0,,,10.0,76.0,374.0,3.0,7.0,,,,6.0,6.0,15.0,,,3.0,15.0,58.0,8.0,,2.0,,,,7.0,3.0,2.0,5.0,2.0,,2.0,1.0,,12.0,1.0,7.0,,6.0,37.0,1.0,44.0,8.0,52.0,2.0,1.0,1.0,,6.0,,5.0,5.0,,1.0,,,11.0,,1.0,16.0,31.0,,2.0,3.0,11.0,1.0,1.0,14.0,,7.0,,4.0,2.0,2.0,4.0,2.0,2.0,2.0,15.0,75.0,2.0,,0.8787878787878788,0.90625,,,,,,0.3793103448275862,0.4285714285714285,0.4,0.3793103448275862,0.4285714285714285,0.4,0.4042553191489361,0.4285714285714285,0.4166666666666667,,0.0804597701149425,0.1764705882352941,0.16,,24.193548387096776,0.5454545454545454,0.1111111111111111,,0.2327044025157232,0.0416666666666666,0.2142857142857142,0.03125,0.2299465240641711,0.04,0.06,0.081081081081081,0.0123456790123456,0.0357142857142857,,0.2888888888888888,0.2352941176470588,0.2,0.2105263157894736,0.2222222222222222,0.0425531914893617,0.5,0.1954022988505747,0.5882352941176471,0.7142857142857143,0.9,0.2873563218390804,0.16,0.1904761904761904,0.5,0.5172413793103449,0.4222222222222222,0.4222222222222222,0.9473684210526316,,,,,,,,,0.7142857142857143,0.6,0.6666666666666666,,,,,0.2,0.6666666666666666,,,,,0.1954022988505747,,0.436480459770115,0.4953285714285714,0.4294399999999999,0.0744680851063829,0.0744680851063829,0.0789473684210526,0.1973684210526315,11.751724137931031,,0.1973684210526315,,,,,,,,,,,,,,,,,True,,
2048,1610612751,Jamaal Magloire,Jamaal Magloire,2048,NJN,7792.0,130.0,19.0,254,252,76.0,84,32.0,506,4.0,13.0,1.0,3.0,,3.0,,6.0,1.0,4.0,,,,,,,,,,,,5.0,23.0,,,6.0,16.0,242.0,1.0,3.0,,,,2.0,1.0,6.0,,,2.0,4.0,8.0,2.0,,2.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,,7.0,,7.0,24.0,2.0,33.0,7.0,40.0,1.0,,,,7.0,,4.0,6.0,,3.0,1.0,2.0,13.0,1.0,3.0,11.0,24.0,,3.0,2.0,15.0,4.0,,13.0,1.0,6.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,,4.0,76.0,4.0,,0.8,1.0,,,,,,0.217391304347826,0.3333333333333333,0.1666666666666666,0.217391304347826,0.3333333333333333,0.1666666666666666,0.2758620689655172,0.25,0.2857142857142857,,0.0869565217391304,0.1538461538461538,,,14.532871972318338,0.5384615384615384,0.6666666666666666,,0.2553191489361702,0.0804597701149425,0.2413793103448276,,0.2520325203252032,0.0614035087719298,0.1851851851851851,,0.0512820512820512,,,0.2333333333333333,0.125,0.3125,0.217391304347826,0.3333333333333333,0.0625,0.6,0.5652173913043478,0.3076923076923077,0.3636363636363636,0.75,0.2608695652173913,,,,0.1739130434782608,0.25,0.25,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,0.5,,,,,,0.5652173913043478,,0.4849782608695653,0.5544,0.5011333333333333,0.2142857142857142,0.2142857142857142,0.125,0.25,4.682608695652173,,0.2992125984251969,,,,,,,,,,,,,,,,,True,,
