EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,ShortMidRangeAssists,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Clear Path Fouls,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,16288.0,271.0,-46.0,555.0,554,175.0,175.0,60.0,1109,31.0,42.0,3.0,4.0,9.0,12.0,6.0,16.0,16.0,40.0,1.0,1.0,5.0,1.0,3.0,53.0,98.0,1.0,6.0,26.0,135.0,626.0,5.0,6.0,1.0,3.0,13.0,18.0,30.0,3.0,9.0,45.0,48.0,58.0,3.0,6.0,5.0,4.0,14.0,11.0,25.0,5.0,6.0,10.0,4.0,61.0,3.0,6.0,5.0,14.0,1.0,20.0,9.0,29.0,11.0,6.0,5.0,12.0,1.0,5.0,13.0,7.0,1.0,1.0,25.0,2.0,5.0,5.0,20.0,8.0,30.0,5.0,32.0,6.0,16.0,3.0,2.0,1.0,1.0,2.0,1.0,45.0,175.0,1.0,3.0,0.4528301886792453,0.48,1.0,0.16666666666666666,0.16666666666666666,0.5408163265306123,0.8333333333333334,0.6,0.5240384615384616,0.7142857142857143,0.5454545454545454,0.5769230769230769,0.8125,0.5921052631578947,0.057692307692307696,0.04081632653061224,0.09523809523809523,22.756410256410255,0.48,0.043478260869565216,0.08333333333333333,0.032432432432432434,0.06756756756756757,0.03333333333333333,0.07851239669421488,0.03272727272727273,0.029411764705882353,0.04878048780487805,0.02631578947368421,0.028169014084507043,0.05263157894736842,0.06382978723404255,0.03225806451612903,0.15254237288135594,0.06666666666666667,0.06896551724137931,0.5,0.40384615384615385,0.7380952380952381,0.8157894736842105,0.5161290322580645,0.15384615384615385,0.375,0.375,0.5,0.38461538461538464,0.4,0.4,0.3125,0.009615384615384616,1.0,1.0,1.0,0.04807692307692308,0.5714285714285714,0.75,0.14285714285714285,0.36363636363636365,0.75,0.09090909090909091,0.46153846153846156,0.4804597087378639,0.4532999999999999,0.4601484848484848,0.14035087719298245,0.14814814814814814,0.0962962962962963,0.3333333333333333,9.554081632653062,26.866666666666664,0.3153153153153153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,10824.0,180.0,21.0,373.0,367,125.0,149.0,39.0,740,14.0,22.0,3.0,4.0,3.0,5.0,4.0,16.0,4.0,14.0,3.0,6.0,16.0,6.0,3.0,22.0,52.0,9.0,22.0,11.0,82.0,375.0,3.0,6.0,7.0,2.0,11.0,4.0,14.0,6.0,1.0,18.0,16.0,28.0,24.0,4.0,16.0,4.0,4.0,8.0,12.0,6.0,2.0,1.0,3.0,32.0,,6.0,10.0,12.0,4.0,26.0,7.0,33.0,6.0,4.0,2.0,3.0,2.0,1.0,5.0,2.0,,,8.0,1.0,2.0,8.0,16.0,2.0,11.0,2.0,15.0,1.0,7.0,1.0,3.0,3.0,,3.0,,18.0,125.0,2.0,1.0,0.36363636363636365,0.4,0.8888888888888888,0.4090909090909091,0.4090909090909091,0.4230769230769231,0.5,0.2857142857142857,0.4797297297297297,0.34615384615384615,0.425,0.5061728395061729,0.39285714285714285,0.42857142857142855,0.2972972972972973,0.07692307692307693,0.045454545454545456,21.24105011933174,0.375,0.2857142857142857,0.1016949152542373,0.05172413793103448,0.17543859649122806,,0.12571428571428572,0.033707865168539325,0.030303030303030304,0.0967741935483871,0.038461538461538464,,,0.0975609756097561,0.05405405405405406,0.15,0.1794871794871795,0.16666666666666666,,0.2972972972972973,0.6363636363636364,0.6666666666666666,0.35714285714285715,0.21621621621621623,0.25,0.2857142857142857,0.25,0.1891891891891892,0.2857142857142857,0.3076923076923077,0.5,0.08108108108108109,0.5,0.6,1.0,0.21621621621621623,0.3076923076923077,0.75,0.46153846153846156,0.25,0.6,0.15,0.5945945945945946,0.5100445945945946,0.518415,0.49435250000000003,0.0875,0.1206896551724138,0.13414634146341464,0.21951219512195122,7.967307692307694,24.863636363636363,0.3351206434316354,1.0,1.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.09090909090909091,0.125,0.07142857142857142,0.16666666666666666,0.0625,0.09090909090909091,0.02702702702702703,0.375,0.4,0.8333333333333334,0.3333333333333333,0.07692307692307693,0.16666666666666666,1.0,0.15,0.3333333333333333,0.6666666666666666,0.375,,,,,,,,,,,,True,,,,,,,,
1506,1610612744,Austin Croshere,Austin Croshere,1506,GSW,27409.0,457.0,4.0,933.0,930,331.0,356.0,113.0,1863,26.0,40.0,8.0,13.0,9.0,12.0,5.0,13.0,8.0,23.0,5.0,13.0,48.0,1.0,20.0,39.0,76.0,22.0,61.0,29.0,173.0,990.0,10.0,17.0,1.0,6.0,29.0,11.0,24.0,23.0,16.0,56.0,42.0,36.0,66.0,12.0,47.0,9.0,16.0,14.0,30.0,6.0,8.0,9.0,6.0,74.0,9.0,24.0,18.0,45.0,8.0,71.0,33.0,104.0,8.0,4.0,4.0,9.0,1.0,5.0,13.0,4.0,,7.0,22.0,5.0,13.0,33.0,60.0,4.0,36.0,7.0,32.0,2.0,14.0,1.0,6.0,4.0,1.0,6.0,1.0,56.0,331.0,8.0,1.0,0.5384615384615384,0.6363636363636364,1.0,0.36065573770491804,0.36666666666666664,0.5131578947368421,0.5882352941176471,0.4583333333333333,0.5255474452554745,0.6388888888888888,0.425531914893617,0.5633333333333334,0.7,0.49074074074074076,0.44525547445255476,0.11842105263157894,0.175,16.074766355140188,0.4090909090909091,0.23529411764705882,0.15100671140939598,0.08135593220338982,0.14634146341463414,0.05325443786982249,0.1496437054631829,0.07112068965517242,0.102803738317757,0.0684931506849315,0.06956521739130435,0.046875,0.07317073170731707,0.19753086419753085,0.17525773195876287,0.1,0.1686746987951807,0.1,0.16666666666666666,0.291970802919708,0.65,0.7878787878787878,0.5769230769230769,0.0948905109489051,0.38461538461538464,0.45454545454545453,,0.1678832116788321,0.34782608695652173,0.34782608695652173,0.75,0.0948905109489051,0.38461538461538464,0.38461538461538464,1.0,0.35036496350364965,0.7222222222222222,0.6153846153846154,0.05555555555555555,0.2553191489361702,0.75,0.425531914893617,0.7372262773722628,0.5235753676470588,0.565759375,0.5155608695652174,0.09395973154362416,0.1590909090909091,0.1676300578034682,0.3236994219653179,7.519736842105263,25.92295081967214,0.35476956055734193,,1.0,3.0,17.0,1.0,5.0,1.0,6.0,,17.0,,,2.0,,3.0,1.0,0.2608695652173913,,0.15384615384615385,,,,,0.030303030303030304,0.3541666666666667,0.3541666666666667,1.0,0.25,,1.0,1.0,0.06382978723404255,0.3333333333333333,0.25,0.3617021276595745,1.0,1.0,6.0,4.0,1.0,1.0,1.0,,,,,True,,,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,12992.0,217.0,-6.0,440.0,444,137.0,182.0,57.0,884,11.0,26.0,3.0,6.0,3.0,4.0,3.0,9.0,6.0,23.0,4.0,4.0,33.0,4.0,9.0,20.0,58.0,15.0,37.0,22.0,107.0,484.0,3.0,7.0,4.0,2.0,14.0,7.0,13.0,9.0,12.0,35.0,10.0,30.0,42.0,4.0,32.0,3.0,12.0,4.0,16.0,1.0,3.0,10.0,2.0,36.0,2.0,3.0,7.0,8.0,5.0,20.0,6.0,26.0,6.0,5.0,1.0,2.0,3.0,1.0,7.0,1.0,,1.0,9.0,2.0,4.0,4.0,10.0,1.0,21.0,,31.0,2.0,11.0,5.0,5.0,3.0,1.0,5.0,,35.0,137.0,1.0,5.0,0.25,0.2777777777777778,0.9333333333333333,0.40540540540540543,0.4166666666666667,0.3448275862068966,0.42857142857142855,0.5384615384615384,0.4473684210526316,0.5454545454545454,0.5227272727272727,0.48623853211009177,0.5833333333333334,0.5833333333333334,0.3894736842105263,0.05172413793103448,0.07692307692307693,23.366336633663366,0.2222222222222222,0.25,0.058823529411764705,0.02158273381294964,0.1346153846153846,0.024390243902439025,0.0797872340425532,0.02262443438914027,0.05263157894736842,,,0.015873015873015872,0.05263157894736842,,0.06,0.09259259259259259,0.1,0.18181818181818182,,0.2736842105263158,0.4230769230769231,0.4583333333333333,0.18181818181818182,0.09473684210526316,0.3333333333333333,0.375,,0.24210526315789474,0.2608695652173913,0.2608695652173913,0.5,0.042105263157894736,1.0,1.0,1.0,0.3473684210526316,0.5454545454545454,0.5,0.36363636363636365,0.18181818181818182,0.75,0.4090909090909091,0.6631578947368421,0.498618085106383,0.5824299999999999,0.4777999999999999,0.10576923076923077,0.16417910447761194,0.1308411214953271,0.32710280373831774,9.384482758620688,26.240540540540543,0.31136363636363634,,,,11.0,2.0,3.0,2.0,3.0,3.0,11.0,1.0,1.0,1.0,,1.0,0.5,0.3333333333333333,0.02702702702702703,0.1111111111111111,,,0.030303030303030304,0.07692307692307693,0.017857142857142856,0.3333333333333333,0.34375,0.9090909090909091,,,0.5,1.0,,,0.3333333333333333,0.34375,1.0,,1.0,1.0,1.0,,,,,,,True,,,,,,,,
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,6787.0,113.0,18.0,227.0,227,57.0,82.0,27.0,454,9.0,15.0,1.0,2.0,4.0,5.0,,3.0,1.0,4.0,,4.0,11.0,1.0,3.0,10.0,22.0,3.0,15.0,3.0,32.0,229.0,1.0,3.0,1.0,2.0,7.0,5.0,8.0,3.0,1.0,14.0,10.0,10.0,9.0,,10.0,3.0,5.0,8.0,13.0,6.0,2.0,3.0,1.0,34.0,1.0,2.0,6.0,11.0,2.0,19.0,3.0,22.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,5.0,7.0,,6.0,3.0,5.0,1.0,3.0,,1.0,,,1.0,1.0,14.0,57.0,1.0,,0.5,0.5,1.0,0.2,0.21428571428571427,0.45454545454545453,0.3333333333333333,0.625,0.3918918918918919,0.625,0.5909090909090909,0.41025641025641024,0.7,0.6363636363636364,0.40540540540540543,0.13636363636363635,0.2,15.625,1.0,0.2,0.16666666666666666,0.030303030303030304,0.16216216216216217,0.021739130434782608,0.1650485436893204,0.026785714285714284,0.07692307692307693,,,0.027777777777777776,,0.06666666666666667,0.15,0.22580645161290322,0.08695652173913043,0.2857142857142857,1.0,0.40540540540540543,0.6,0.75,0.4444444444444444,0.08108108108108109,,,,0.10810810810810811,0.25,0.25,1.0,0.10810810810810811,,,,0.2972972972972973,0.5,0.5,0.25,0.45454545454545453,0.8,0.2727272727272727,0.8108108108108109,0.5479944444444445,0.5890333333333334,0.55605,0.07692307692307693,0.125,0.21875,0.4375,4.8545454545454545,27.280000000000005,0.2511013215859031,,,,3.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,0.3333333333333333,,,,,,,0.05,0.2727272727272727,0.2727272727272727,1.0,,,1.0,1.0,,,0.3333333333333333,0.3,1.0,1.0,,,1.0,,1.0,,,,,True,,,,,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,15461.0,258.0,,526.0,527,164.0,218.0,77.0,1053,23.0,40.0,2.0,3.0,4.0,9.0,6.0,22.0,6.0,19.0,1.0,4.0,49.0,5.0,19.0,35.0,81.0,15.0,53.0,21.0,136.0,581.0,2.0,3.0,6.0,1.0,8.0,5.0,18.0,19.0,6.0,31.0,4.0,66.0,21.0,2.0,48.0,5.0,28.0,22.0,50.0,17.0,5.0,18.0,6.0,122.0,5.0,8.0,8.0,19.0,,27.0,13.0,40.0,16.0,6.0,10.0,6.0,1.0,5.0,11.0,1.0,,2.0,17.0,2.0,5.0,8.0,23.0,5.0,27.0,2.0,34.0,4.0,17.0,2.0,1.0,,1.0,1.0,,31.0,164.0,2.0,2.0,0.05714285714285714,0.058823529411764705,0.4666666666666667,0.2830188679245283,0.28846153846153844,0.43209876543209874,0.6666666666666666,0.2777777777777778,0.4291044776119403,0.3888888888888889,0.33783783783783783,0.4563758389261745,0.36363636363636365,0.36046511627906974,0.39552238805970147,0.06172839506172839,0.05,26.948051948051948,0.35294117647058826,,0.11377245508982035,0.04938271604938271,0.14545454545454545,0.042735042735042736,0.12162162162162163,0.04659498207885305,0.06756756756756757,0.05128205128205128,0.02040816326530612,0.056179775280898875,,0.027777777777777776,0.109375,0.16417910447761194,0.1794871794871795,0.0625,,0.29850746268656714,0.575,0.6052631578947368,0.08695652173913043,0.16417910447761194,0.2727272727272727,0.3,,0.1417910447761194,0.3157894736842105,0.3333333333333333,,0.029850746268656716,0.25,0.25,1.0,0.3656716417910448,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.24324324324324326,0.4444444444444444,0.5135135135135135,0.6940298507462687,0.498031954887218,0.5343666666666667,0.4940243243243243,0.11564625850340136,0.18085106382978725,0.058823529411764705,0.22794117647058823,6.672839506172839,26.120754716981132,0.311787072243346,1.0,,,14.0,,5.0,1.0,5.0,24.0,14.0,,,6.0,,2.0,0.16666666666666666,0.2631578947368421,,0.09090909090909091,0.05263157894736842,,,,0.07894736842105263,0.2857142857142857,0.2857142857142857,0.42857142857142855,,0.1111111111111111,,,,,0.2631578947368421,0.2916666666666667,1.0,4.0,,,,,2.0,1.0,1.0,1.0,1.0,True,,,,,,,,
200785,1610612744,Kosta Perovic,Kosta Perovic,200785,GSW,997.0,17.0,8.0,35.0,34,14.0,11.0,2.0,69,,1.0,,,,,,1.0,,,,,,,,,2.0,,,3.0,3.0,25.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,1.0,,,,1.0,,,1.0,,,2.0,3.0,,2.0,,4.0,,1.0,1.0,,,,,,1.0,14.0,,,,,,,,,,,,,,0.375,0.25,0.5,,,,11.11111111111111,1.0,,0.2,0.1,0.2857142857142857,,0.23529411764705882,0.07692307692307693,,0.2,,,,,,0.2857142857142857,0.4,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,0.5221,0.4345,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201158,1610612744,Marco Belinelli,Marco Belinelli,201158,GSW,5450.0,91.0,-22.0,189.0,184,93.0,51.0,24.0,373,1.0,4.0,,,1.0,2.0,,1.0,3.0,14.0,2.0,3.0,12.0,2.0,4.0,4.0,19.0,7.0,15.0,4.0,33.0,202.0,,,3.0,,9.0,3.0,12.0,6.0,2.0,20.0,4.0,4.0,15.0,,12.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,,,1.0,2.0,,3.0,,3.0,5.0,3.0,2.0,3.0,,2.0,2.0,1.0,,1.0,5.0,,3.0,1.0,3.0,,6.0,,6.0,,3.0,,,,,,,20.0,93.0,2.0,,0.5,0.5,0.7142857142857143,0.4666666666666667,0.4666666666666667,0.21052631578947367,,0.25,0.4264705882352941,1.5,0.5,0.44594594594594594,1.5,0.5263157894736842,0.4411764705882353,0.10526315789473684,0.25,19.004524886877828,0.6,,0.034482758620689655,,0.041666666666666664,,0.036585365853658534,,,,,,,,0.07142857142857142,0.037037037037037035,0.05555555555555555,,,0.11764705882352941,0.25,0.3333333333333333,,0.029411764705882353,,,,0.4117647058823529,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.35294117647058826,,,0.6666666666666666,0.1111111111111111,0.5,0.2222222222222222,0.5588235294117647,0.4816661764705882,0.6622,0.466075,0.08108108108108109,0.13636363636363635,0.2727272727272727,0.6060606060606061,15.31578947368421,23.69333333333333,0.49206349206349204,1.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,6.0,5.0,,,,,,1.0,0.6666666666666666,,1.0,,,,,,0.4166666666666667,0.4166666666666667,0.6,,0.3333333333333333,1.0,0.5,0.1111111111111111,0.5,0.75,0.4166666666666667,,,1.0,,,,,1.0,,1.0,1.0,True,,,,,,,,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,5968.0,99.0,12.0,203.0,204,88.0,77.0,22.0,407,5.0,8.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,8.0,2.0,2.0,4.0,,1.0,10.0,20.0,3.0,6.0,17.0,46.0,194.0,1.0,4.0,,2.0,4.0,4.0,8.0,2.0,10.0,21.0,4.0,16.0,6.0,2.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,,15.0,2.0,3.0,2.0,,,2.0,5.0,7.0,4.0,2.0,2.0,6.0,,3.0,,3.0,,,6.0,,3.0,2.0,8.0,,15.0,,21.0,,5.0,5.0,,,,,,21.0,88.0,1.0,5.0,0.2,0.2222222222222222,0.6666666666666666,0.5,0.5,0.5,0.25,0.5,0.5576923076923077,0.25,0.55,0.6388888888888888,0.4,0.65625,0.23076923076923078,0.1,0.125,18.18181818181818,1.0,,,0.046875,0.06451612903225806,0.06060606060606061,0.01834862385321101,0.05154639175257732,0.13333333333333333,,0.03333333333333333,0.05,0.07692307692307693,,,,0.09523809523809523,,,0.3076923076923077,0.625,0.7142857142857143,0.4,0.15384615384615385,0.25,0.3333333333333333,,0.3076923076923077,0.5,0.5,,0.07692307692307693,1.0,1.0,0.5,0.15384615384615385,0.5,0.5,,0.3,0.6666666666666666,0.1,0.5384615384615384,0.4694384615384616,0.3767,0.468625,0.16129032258064516,0.2,0.08695652173913043,0.45652173913043476,9.254999999999999,24.95,0.43349753694581283,,1.0,1.0,1.0,,,,1.0,3.0,1.0,,,1.0,,,,0.5,,0.25,,,,,0.09090909090909091,0.25,0.25,1.0,,,,,0.1,1.0,,0.25,,1.0,2.0,1.0,,,,,,,,True,,,,,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,9128.0,152.0,-4.0,301.0,298,106.0,138.0,32.0,599,14.0,22.0,3.0,5.0,7.0,9.0,4.0,5.0,4.0,6.0,1.0,9.0,16.0,,11.0,22.0,33.0,4.0,25.0,4.0,60.0,314.0,4.0,7.0,3.0,3.0,11.0,10.0,15.0,14.0,3.0,32.0,26.0,18.0,9.0,4.0,15.0,3.0,7.0,5.0,12.0,2.0,3.0,2.0,4.0,29.0,2.0,6.0,7.0,13.0,6.0,26.0,8.0,34.0,9.0,2.0,7.0,6.0,,3.0,3.0,3.0,,1.0,9.0,1.0,4.0,6.0,14.0,2.0,8.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,32.0,106.0,3.0,1.0,0.5909090909090909,0.65,0.75,0.16,0.16666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.4827586206896552,0.4,0.5,0.5,0.4583333333333333,0.5161290322580645,0.43103448275862066,0.09090909090909091,0.13636363636363635,20.058139534883722,0.6666666666666666,0.6,0.12149532710280374,0.061855670103092786,0.175,0.03773584905660377,0.1360544217687075,0.05333333333333334,0.10526315789473684,,0.05,0.05128205128205128,,0.1,0.11764705882352941,0.13953488372093023,0.13333333333333333,0.3,,0.3793103448275862,0.6363636363636364,0.7368421052631579,0.6428571428571429,0.08620689655172414,0.8,0.8,0.25,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.75,0.15517241379310345,0.1111111111111111,0.1111111111111111,1.0,0.27586206896551724,0.5,0.6,,0.3103448275862069,0.7777777777777778,0.3793103448275862,0.8103448275862069,0.5329245614035086,0.5257785714285714,0.5262553571428571,0.03389830508474576,0.058823529411764705,0.18333333333333332,0.5333333333333333,5.415151515151516,25.567999999999998,0.3521594684385382,3.0,,3.0,3.0,,3.0,,3.0,3.0,3.0,,,2.0,,,,0.21428571428571427,,,,,,,0.07692307692307693,0.1875,0.1875,0.6666666666666666,,0.3,,,0.10344827586206896,,0.2727272727272727,0.2,1.0,1.0,2.0,,,,,,,,,True,,,,,,,,
