EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg2ptShotDistance,Avg3ptShotDistance,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,PenaltyTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PtsAssisted2s,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PenaltyFtPoints,2pt And 1 Free Throw Trips,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,ShortMidRangeAssists,Travels,Arc3PctBlocked,OffShortMidRangeReboundPct,Offensive Fouls,LostBallOutOfBoundsTurnovers,on,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,PenaltyArc3FGM,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,BlockedArc3,Clear Path Fouls
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,973.0,16,3.0,31,32,16.0,26.0,8.0,63,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,8.0,31,2.0,3.0,2.0,6.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,5.0,9.0,1.0,2.0,3.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,0.5,14.634146341463415,0.25,0.1666666666666666,0.25,0.2857142857142857,0.2105263157894736,0.2105263157894736,0.6,0.125,0.1666666666666666,0.25,0.4,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.5953666666666667,0.5953666666666667,0.6211,0.4,0.4,0.75,0.25,0.5161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,2649.0,44,-4.0,85,88,29.0,36.0,15.0,173,,1.0,,,,1.0,2.0,5.0,,13.0,85,,,,3.0,,1.0,6.0,4.0,,,,2.0,3.0,5.0,,5.0,,2.0,2.0,,,1.0,,,,,,6.0,29.0,,0.4,,,0.5416666666666666,1.5,0.6,0.5416666666666666,1.5,0.6,14.563106796116504,,0.0857142857142857,,0.2222222222222222,0.1136363636363636,,,,0.0909090909090909,0.0588235294117647,0.1428571428571428,,0.0833333333333333,,,,,0.2,,0.6666666666666666,0.4800083333333333,,0.50004,,,0.2307692307692307,0.4615384615384615,0.3411764705882353,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,7.0,1.0,1.0,2.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.4285714285714285,1.0,0.5,0.4285714285714285,0.5833333333333334,0.6666666666666666,0.1428571428571428,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,1.0,1.0,1.0,1.0,0.4,1.0,0.4,0.2,11.36,24.75714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,1733.0,29,-7.0,51,56,27.0,28.0,11.0,107,2.0,4.0,1.0,3.0,2.0,2.0,2.0,7.0,2.0,6.0,53,1.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,5.0,6.0,5.0,11.0,,,1.0,,2.0,2.0,1.0,,2.0,1.0,2.0,4.0,27.0,,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.2,0.3333333333333333,0.5,0.2727272727272727,0.5,0.5,19.696969696969692,0.1666666666666666,0.2083333333333333,0.1578947368421052,0.0769230769230769,0.1621621621621621,0.1428571428571428,0.1428571428571428,0.2222222222222222,0.1,0.3,0.0909090909090909,,0.4,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,0.7,0.5128199999999999,0.6403333333333333,0.4699875,0.0909090909090909,0.125,0.6666666666666666,0.6666666666666666,0.5294117647058824,,1.0,,2.0,,3.0,,,,1.0,,,,,3.0,,,,1.0,,,,1.0,3.0,,7.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,0.3,0.5,0.25,,0.1,,,0.2,,,0.3,,,,,,,,,,,0.25,,,,5.571428571428571,24.133333333333336,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.25,1.0,0.3333333333333333,0.1111111111111111,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200759,1610612739,Cedric Simmons,Cedric Simmons,200759,CLE,4104.0,68,-24.0,128,132,50.0,56.0,21.0,260,2.0,4.0,1.0,3.0,1.0,3.0,2.0,6.0,,4.0,144,1.0,3.0,,2.0,1.0,4.0,2.0,,,2.0,,,9.0,10.0,5.0,15.0,,4.0,7.0,,7.0,8.0,4.0,,5.0,5.0,5.0,2.0,50.0,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.2,0.25,0.1666666666666666,9.09090909090909,,0.1875,0.0476190476190476,,0.1363636363636363,0.0769230769230769,0.0833333333333333,0.0476190476190476,0.1111111111111111,0.1428571428571428,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,0.5400833333333334,0.5340499999999999,0.51925,0.4,0.4,0.5,0.5,0.390625,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,3.0,,4.0,,,,,,,,0.25,0.4444444444444444,,0.1666666666666666,,,0.1666666666666666,,,,,,,,,,,,,,,,,,4.1,,1.0,,,,,,3.0,2.0,1.0,1.0,,1.0,,0.1666666666666666,,1.0,,0.1304347826086956,0.1333333333333333,0.2,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.25,0.125,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,998.0,17,-7.0,30,32,16.0,26.0,9.0,62,1.0,3.0,,,1.0,3.0,4.0,11.0,2.0,13.0,36,1.0,2.0,,2.0,3.0,6.0,11.0,6.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,3.0,2.0,,,,,11.0,16.0,,0.3636363636363636,0.5,0.5,0.3666666666666666,0.25,0.5625,0.40625,0.25,0.6111111111111112,38.095238095238095,,0.1111111111111111,,,0.0588235294117647,,,,,1.0,,,0.2,0.3333333333333333,0.3333333333333333,,,0.375,0.3333333333333333,0.4666666666666667,0.4458733333333333,0.4470375,0.48256875,0.125,0.1666666666666666,0.1538461538461538,0.8461538461538461,0.5333333333333333,1.0,2.0,2.0,6.0,1.0,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,0.25,,0.5,0.25,0.2666666666666666,,,,0.1333333333333333,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.5,0.5,1.0,0.1333333333333333,,,,0.25,,,0.125,1.0,0.125,,12.090909090909092,24.8,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.25,0.25,,,,,1.0,2.0,1.0,0.5,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,2343.0,39,-14.0,75,75,30.0,24.0,9.0,150,4.0,7.0,,,2.0,3.0,11.0,21.0,4.0,29.0,79,,,,3.0,4.0,7.0,10.0,16.0,,,,2.0,4.0,7.0,,7.0,,,,,4.0,7.0,2.0,1.0,1.0,1.0,1.0,10.0,30.0,1.0,0.5238095238095238,,0.5714285714285714,0.5,1.5,0.5714285714285714,0.4821428571428571,1.5,0.5,40.22988505747127,,0.1481481481481481,,0.2222222222222222,0.1666666666666666,,,,,0.25,0.3333333333333333,,0.28,0.5714285714285714,0.6666666666666666,,,0.4285714285714285,0.6666666666666666,0.44,0.441412,0.5496,0.4267285714285714,0.074074074074074,0.0869565217391304,0.1034482758620689,0.3448275862068966,0.4,2.0,3.0,5.0,11.0,,,,,,,1.0,4.0,,1.0,4.0,1.0,1.0,,,3.0,4.0,1.0,4.0,6.0,1.0,16.0,1.0,1.0,2.0,2.0,5.0,,7.0,2.0,1.0,0.25,1.0,,0.25,0.16,0.2857142857142857,0.25,,0.12,0.6666666666666666,0.6666666666666666,0.44,0.4545454545454545,0.4545454545454545,,,,,0.16,0.25,0.25,1.0,,,,,,,0.25,11.97142857142857,25.4,1.0,,2.0,3.0,2.0,,,,3.0,,,,,0.0476190476190476,0.1428571428571428,,,,,,6.0,1.0,5.0,,,,,,0.2727272727272727,0.2727272727272727,1.0,,0.5,,1.0,2.0,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,3010.0,50,-10.0,96,97,28.0,33.0,14.0,193,1.0,3.0,,1.0,,,4.0,7.0,5.0,16.0,101,,2.0,2.0,2.0,,,,8.0,,2.0,,1.0,3.0,4.0,3.0,7.0,,1.0,3.0,,5.0,7.0,4.0,,,,,,28.0,,0.5714285714285714,,,0.34375,,,0.4210526315789473,0.25,,18.75,,0.088235294117647,0.0769230769230769,0.1111111111111111,0.0930232558139534,0.0666666666666666,,0.0769230769230769,,0.2,,,0.1875,0.3333333333333333,0.5,0.3333333333333333,,,,0.75,0.49983,0.35295,0.5856,0.2105263157894736,0.4,0.125,,0.2916666666666667,1.0,2.0,2.0,2.0,1.0,4.0,,1.0,,1.0,,5.0,,1.0,9.0,,1.0,,1.0,3.0,4.0,,2.0,5.0,1.0,12.0,3.0,1.0,,,2.0,,2.0,,1.0,0.1111111111111111,,,0.125,0.5625,,,0.5,0.125,0.5,0.5,0.125,1.0,1.0,0.25,0.25,0.25,1.0,0.3125,,,,0.3333333333333333,,,1.0,,,,10.114285714285714,27.17777777777778,1.0,1.0,3.0,1.0,2.0,,1.0,2.0,,1.0,,,0.1111111111111111,0.1428571428571428,0.3333333333333333,,,0.0526315789473684,0.0714285714285714,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.2,0.1666666666666666,,,True,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,491.0,8,-4.0,15,15,6.0,13.0,4.0,30,,,,,,,,1.0,,,14,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,5.2631578947368425,,,,,,,,,,,,,,,,,,,,,0.3268,,0.3268,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,722.0,12,-24.0,23,25,17.0,8.0,,48,,,,,,,,3.0,1.0,1.0,37,,,,,,2.0,1.0,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,,1.0,,,,1.0,17.0,1.0,,,,,,,0.0714285714285714,,0.1,30.43478260869565,,0.1666666666666666,,0.2,0.1818181818181818,,,,0.5,,,,,,,,,,,0.5,0.4388500000000001,,0.4280833333333333,,,,1.0,0.7391304347826086,,1.0,,2.0,,,,,,,,3.0,2.0,,3.0,,,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,0.5,,,1.0,0.1666666666666666,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,0.5,,18.3,36.333333333333336,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,578.0,10,-2.0,19,16,3.0,3.0,3.0,35,,,,,,,,1.0,,,18,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,0.5,0.450625,,0.48915,,,,,0.1578947368421052,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,2.0,,5.0,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,0.5,,,,,,,,,1.0,,16.3,25.2,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,
