EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,PenaltyArc3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,on,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3,HeaveMakes
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,676.0,11,-6.0,22,23,17.0,5.0,2.0,45,4.0,5.0,1.0,1.0,4.0,5.0,2.0,4.0,7.0,6.0,14.0,28,1.0,1.0,2.0,4.0,6.0,2.0,10.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,17.0,1.0,0.5,0.5,0.5714285714285714,1.0,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.7,1.0,0.7142857142857143,0.2857142857142857,0.2,0.5,50.0,0.1,0.0833333333333333,0.3333333333333333,0.5,0.7142857142857143,0.8,1.0,0.5,0.2857142857142857,1.0,1.0,0.8333333333333334,0.8,0.7142857142857143,0.5275428571428572,0.5525166666666667,0.2222222222222222,0.2222222222222222,0.1428571428571428,0.7142857142857143,2.7857142857142856,0.7727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,13336.0,222,-30.0,400,412,101.0,128.0,33.0,812,1.0,5.0,1.0,1.0,,1.0,4.0,9.0,20.0,7.0,49.0,435,1.0,1.0,2.0,1.0,5.0,5.0,10.0,14.0,4.0,1.0,4.0,7.0,1.0,17.0,14.0,20.0,22.0,,1.0,1.0,8.0,2.0,12.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,10.0,101.0,3.0,0.7777777777777778,0.7777777777777778,0.45,1.0,0.2,0.4772727272727273,0.3333333333333333,0.25,0.49,0.3333333333333333,0.3846153846153846,0.05,,0.25,11.46067415730337,0.0927152317880794,0.095,0.1111111111111111,1.0,0.1136363636363636,0.2,0.2,1.0,0.0909090909090909,0.3333333333333333,1.0,0.1,,0.6590909090909091,0.5055897727272728,0.478135,0.0638297872340425,0.1304347826086956,0.0408163265306122,0.2040816326530612,13.29,0.2525,2.0,6.0,11.0,8.0,22.0,2.0,1.0,5.0,2.0,8.0,24.0,2.0,1.0,5.0,24.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,8.0,6.0,2.0,1.0,1.0,6.0,18.0,1.0,2.0,4.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5454545454545454,0.0416666666666666,0.0454545454545454,1.0,0.0833333333333333,0.0072463768115942,0.1020408163265306,0.02,0.0106382978723404,0.0151515151515151,0.0434782608695652,0.1323529411764706,0.09375,0.1176470588235294,0.5,0.6666666666666666,0.25,0.5454545454545454,0.5454545454545454,1.0,0.5,0.3636363636363636,0.3809523809523809,1.0,0.0454545454545454,1.0,0.6666666666666666,0.5,0.2,0.53115,23.495833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,32055.0,534,-1.0,989,999,261.0,300.0,97.0,1988,26.0,49.0,2.0,9.0,8.0,17.0,34.0,62.0,148.0,20.0,144.0,1001,6.0,18.0,15.0,19.0,43.0,8.0,46.0,108.0,16.0,17.0,9.0,16.0,4.0,39.0,75.0,102.0,135.0,19.0,30.0,12.0,30.0,7.0,24.0,12.0,2.0,14.0,8.0,5.0,14.0,10.0,,4.0,46.0,261.0,2.0,0.8709677419354839,0.8852459016393442,0.4189189189189189,0.3333333333333333,0.4418604651162791,0.4189189189189189,0.3333333333333333,0.4418604651162791,0.4556962025316455,0.375,0.4893617021276595,0.1148648648648648,0.2244897959183673,0.1176470588235294,17.02898550724638,0.2106741573033707,0.2004264392324093,0.2454545454545454,0.7142857142857143,0.3310810810810811,0.5306122448979592,0.6842105263157895,0.9615384615384616,0.2297297297297297,0.5,0.2222222222222222,0.3953488372093023,0.4705882352941176,0.3310810810810811,0.4515858108108107,0.4435674418604651,0.0769230769230769,0.0769230769230769,0.1041666666666666,0.3194444444444444,9.967567567567562,0.2639029322548028,10.0,26.0,65.0,,,,,,,,,,,,,,,7.0,5.0,2.0,1.0,11.0,20.0,19.0,8.0,33.0,9.0,7.0,2.0,11.0,4.0,37.0,62.0,6.0,5.0,6.0,,,,,,,,0.3666666666666666,0.2962962962962963,0.0636942675159235,0.168141592920354,0.0797101449275362,0.0685840707964601,0.0512820512820512,0.0649350649350649,0.2025316455696202,0.2,0.0909090909090909,0.2941176470588235,0.3333333333333333,0.4391891891891892,0.4,0.4126984126984127,0.8461538461538461,,,,,,0.5,,,,0.4588785714285713,,3.0,2.0,4.0,2.0,2.0,3.0,2.0,7.0,2.0,5.0,1.0,6.0,4.0,1.0,2.0,3.0,0.0307692307692307,0.0666666666666666,0.0833333333333333,0.0675675675675675,0.0983606557377049,0.1818181818181818,0.0289855072463768,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,4816.0,80,-15.0,158,156,63.0,57.0,15.0,314,5.0,7.0,1.0,1.0,1.0,3.0,2.0,9.0,16.0,5.0,29.0,167,2.0,2.0,7.0,4.0,9.0,2.0,10.0,8.0,10.0,1.0,4.0,8.0,2.0,20.0,6.0,6.0,7.0,3.0,7.0,3.0,8.0,1.0,10.0,4.0,1.0,,,,,,,,10.0,63.0,1.0,0.4444444444444444,0.4444444444444444,0.5625,1.0,0.4444444444444444,0.5454545454545454,1.1666666666666667,0.3636363636363636,0.5370370370370371,1.1666666666666667,0.3846153846153846,0.0625,0.1428571428571428,,19.883040935672515,0.1071428571428571,0.0923076923076923,0.1428571428571428,,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.2,0.0909090909090909,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.5909090909090909,0.4477522727272727,0.4068954545454545,0.1538461538461538,0.2,0.2413793103448276,0.3448275862068966,10.54375,0.3987341772151899,,4.0,7.0,,,,,,6.0,2.0,6.0,1.0,,2.0,3.0,6.0,,4.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,4.0,4.0,5.0,6.0,1.0,,,0.5,0.3333333333333333,,0.3333333333333333,0.2727272727272727,,,0.5714285714285714,,0.0232558139534883,,,0.0153846153846153,0.0555555555555555,,0.12,,,,,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.75,,,,,0.2727272727272727,,,,,0.443,25.7,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.1818181818181818,0.3333333333333333,,,,,,,,,,,,,True,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,11974.0,200,22.0,359,364,69.0,72.0,30.0,723,1.0,2.0,,,,,6.0,15.0,31.0,1.0,55.0,371,,1.0,3.0,1.0,3.0,,5.0,20.0,10.0,1.0,9.0,16.0,3.0,39.0,21.0,32.0,33.0,,4.0,2.0,3.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,5.0,69.0,,0.6666666666666666,0.6666666666666666,0.4838709677419355,,0.3333333333333333,0.4354838709677419,0.375,0.25,0.4285714285714285,0.375,0.25,0.032258064516129,,,16.91919191919192,0.1578947368421052,0.1685393258426966,0.1111111111111111,,0.032258064516129,0.5,0.5,1.0,0.0967741935483871,,,,,0.532258064516129,0.4659983606557376,0.4269444444444444,0.0158730158730158,0.03125,0.0545454545454545,0.0909090909090909,15.177419354838708,0.192200557103064,6.0,8.0,23.0,3.0,11.0,2.0,,2.0,20.0,8.0,31.0,3.0,1.0,7.0,21.0,19.0,,7.0,3.0,4.0,4.0,,1.0,9.0,2.0,1.0,2.0,2.0,,4.0,3.0,4.0,8.0,1.0,,3.0,0.875,0.2580645161290322,0.1428571428571428,0.2666666666666666,0.5,,,1.0,0.25,0.0096153846153846,0.2,,0.006578947368421,,,0.2,0.2,0.2,1.0,1.0,0.3709677419354839,0.3478260869565217,0.3636363636363636,0.625,0.1774193548387097,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3225806451612903,,0.5,0.2,,0.4724125,25.47096774193548,,,2.0,,,,,1.0,,,,,,,,,0.0434782608695652,,0.0416666666666666,,,0.1515151515151515,,0.6666666666666666,5.0,,1.0,5.0,1.0,3.0,5.0,0.3333333333333333,0.25,0.25,1.0,0.25,,0.5,0.2631578947368421,1.0,1.0,1.0,1.0,0.5,1.0,0.2,,,,,,True,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,21488.0,358,-1.0,671,677,162.0,201.0,66.0,1348,22.0,38.0,2.0,5.0,5.0,8.0,17.0,47.0,92.0,65.0,258.0,674,3.0,9.0,20.0,8.0,17.0,25.0,50.0,28.0,66.0,5.0,44.0,52.0,23.0,112.0,26.0,48.0,55.0,16.0,33.0,6.0,67.0,2.0,81.0,31.0,7.0,6.0,5.0,1.0,6.0,5.0,,,50.0,162.0,7.0,0.2978723404255319,0.3111111111111111,0.5108695652173914,0.3333333333333333,0.4705882352941176,0.5920245398773006,0.4411764705882353,0.4166666666666667,0.635,0.5,0.5444444444444444,0.0543478260869565,0.1052631578947368,0.0588235294117647,31.14973262032085,0.1130434782608695,0.1433224755700325,0.0945945945945946,0.8333333333333334,0.2331288343558282,0.5789473684210527,0.6470588235294118,0.3181818181818182,0.1042944785276073,0.2941176470588235,0.4,0.2666666666666666,0.625,0.6687116564417178,0.5017487654320987,0.4501982758620688,0.1658031088082901,0.2540983606557377,0.0775193798449612,0.1937984496124031,9.356521739130436,0.2414307004470939,11.0,14.0,37.0,6.0,13.0,1.0,,1.0,58.0,33.0,71.0,8.0,3.0,13.0,75.0,57.0,,8.0,6.0,2.0,15.0,1.0,6.0,18.0,4.0,7.0,23.0,14.0,9.0,17.0,13.0,11.0,27.0,,2.0,5.0,0.7575757575757576,0.4647887323943662,0.2307692307692307,0.4714285714285714,0.4355828220858895,,,0.5151515151515151,0.2352941176470588,0.028169014084507,0.2337662337662337,0.01,0.0223642172523961,,0.0169491525423728,0.1555555555555555,0.2745098039215686,0.1538461538461538,0.6470588235294118,0.6875,0.2269938650306748,0.3783783783783784,0.3783783783783784,0.2857142857142857,0.0797546012269938,0.4615384615384615,0.4615384615384615,0.8333333333333334,0.3558282208588957,,0.0588235294117647,0.0333333333333333,,0.51665,24.96338028169013,5.0,4.0,6.0,,1.0,2.0,2.0,4.0,3.0,2.0,,6.0,1.0,,,,,,0.0357142857142857,0.0784313725490196,,0.0757575757575757,0.0133333333333333,0.2727272727272727,27.0,3.0,7.0,12.0,3.0,24.0,27.0,0.375,0.4655172413793103,0.4655172413793103,0.7407407407407407,0.4117647058823529,0.4285714285714285,0.4,0.4736842105263157,,3.0,1.0,5.0,,,0.25,1.0,1.0,1.0,0.0140845070422535,,True,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,10729.0,179,5.0,335,337,98.0,132.0,33.0,672,3.0,7.0,,3.0,1.0,2.0,2.0,10.0,25.0,6.0,47.0,311,,3.0,2.0,1.0,3.0,2.0,16.0,14.0,6.0,2.0,7.0,8.0,5.0,17.0,17.0,24.0,30.0,4.0,9.0,2.0,8.0,,6.0,3.0,,1.0,,,1.0,1.0,,,16.0,98.0,,0.7,0.7,0.4,,0.3333333333333333,0.4183673469387755,,0.5384615384615384,0.4519230769230769,0.2,0.5714285714285714,0.08,0.1428571428571428,0.5,16.442048517520217,0.140495867768595,0.15,0.0555555555555555,1.0,0.1428571428571428,0.4285714285714285,0.5,0.6666666666666666,0.0408163265306122,0.75,,0.1538461538461538,0.5,0.6326530612244898,0.4957714285714286,0.5259346153846155,0.0576923076923076,0.1071428571428571,0.0425531914893617,0.3404255319148936,12.184,0.2925373134328358,1.0,6.0,16.0,4.0,19.0,1.0,3.0,8.0,5.0,7.0,24.0,1.0,4.0,10.0,21.0,5.0,,1.0,,1.0,2.0,3.0,3.0,7.0,,6.0,8.0,5.0,3.0,5.0,4.0,4.0,12.0,1.0,,1.0,1.0,0.2916666666666667,0.4,0.2916666666666667,0.4897959183673469,,,0.5555555555555556,,0.0303030303030303,0.1794871794871795,0.0612244897959183,0.0405405405405405,0.0612244897959183,,0.2063492063492063,0.1724137931034483,0.2,0.5,1.0,0.3265306122448979,0.375,0.375,0.6666666666666666,0.3877551020408163,0.2105263157894736,0.2105263157894736,1.0,0.1020408163265306,,0.25,0.6153846153846154,0.375,0.5625,23.808333333333334,2.0,,,,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,0.1428571428571428,0.0909090909090909,0.0666666666666666,1.0,3.0,,,2.0,,,3.0,,0.6,0.6,1.0,,,0.1538461538461538,0.6,,1.0,,,,,0.5,,,,,,True,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,10778.0,180,3.0,338,337,89.0,104.0,34.0,675,5.0,9.0,1.0,3.0,,1.0,9.0,12.0,29.0,7.0,58.0,311,3.0,7.0,10.0,2.0,5.0,2.0,9.0,12.0,12.0,1.0,4.0,5.0,1.0,11.0,19.0,29.0,41.0,3.0,10.0,5.0,8.0,1.0,8.0,4.0,,1.0,1.0,,1.0,1.0,,,9.0,89.0,,0.5,0.5,0.4137931034482758,0.4285714285714285,0.4,0.4722222222222222,0.3333333333333333,0.5,0.5,0.4545454545454545,0.5625,0.0344827586206896,0.1111111111111111,,17.98941798941799,0.168141592920354,0.1623376623376623,0.1891891891891892,1.0,0.1666666666666666,0.5555555555555556,0.625,0.4,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1428571428571428,,0.6296296296296297,0.4981212962962962,0.4472857142857143,0.0689655172413793,0.1212121212121212,0.1724137931034483,0.1551724137931034,9.813793103448278,0.2633136094674556,3.0,4.0,11.0,3.0,9.0,1.0,,,16.0,9.0,25.0,2.0,1.0,2.0,27.0,16.0,,1.0,1.0,,2.0,2.0,10.0,6.0,4.0,12.0,3.0,2.0,1.0,7.0,4.0,10.0,18.0,2.0,,2.0,1.0,0.36,0.5,0.36,0.4629629629629629,,,0.7,0.3636363636363636,0.0943396226415094,0.1463414634146341,0.0357142857142857,0.074074074074074,0.074074074074074,0.0333333333333333,0.1851851851851851,0.1290322580645161,0.2,0.3333333333333333,0.3333333333333333,0.2037037037037037,0.3636363636363636,0.3636363636363636,0.75,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2962962962962963,,0.1111111111111111,,,0.483175,24.256000000000004,4.0,,1.0,,3.0,,,3.0,1.0,2.0,,1.0,,,,,,,,0.2142857142857142,0.0384615384615384,0.0909090909090909,0.09375,0.3333333333333333,6.0,,1.0,2.0,,,6.0,,0.375,0.375,1.0,0.1111111111111111,,0.2857142857142857,0.375,,1.0,,,,,0.5,,,,,1.0,True,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,4423.0,74,22.0,135,133,22.0,27.0,10.0,268,5.0,5.0,1.0,1.0,2.0,2.0,4.0,9.0,11.0,,18.0,129,2.0,2.0,4.0,2.0,2.0,,4.0,16.0,2.0,1.0,3.0,4.0,2.0,9.0,7.0,10.0,12.0,,1.0,,3.0,2.0,,,,,,,,,,,4.0,22.0,,0.8888888888888888,0.8888888888888888,0.8181818181818182,1.0,1.0,0.8181818181818182,1.0,1.0,0.8181818181818182,1.0,1.0,0.0909090909090909,,,8.275862068965518,0.1458333333333333,0.15,0.2,,0.4545454545454545,1.0,1.0,1.0,0.3636363636363636,0.5,1.0,1.0,1.0,0.4545454545454545,0.4504454545454545,0.569,,,0.2222222222222222,0.2222222222222222,7.718181818181818,0.1629629629629629,3.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,2.0,1.0,2.0,3.0,3.0,,1.0,,1.0,6.0,,,2.0,,,,,,,,1.0,0.2,,0.1666666666666666,0.1666666666666666,0.037037037037037,,0.1,0.1739130434782608,0.1666666666666666,0.1666666666666666,0.75,0.75,0.1818181818181818,0.5,1.0,1.0,,,,,,1.0,,,,0.5014,,,,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,10872.0,181,-22.0,326,337,91.0,120.0,35.0,663,7.0,9.0,,1.0,2.0,2.0,4.0,13.0,34.0,14.0,43.0,342,,1.0,,2.0,6.0,6.0,10.0,10.0,16.0,1.0,20.0,26.0,4.0,58.0,9.0,11.0,12.0,4.0,8.0,2.0,15.0,5.0,19.0,6.0,4.0,,,,,,,,10.0,91.0,3.0,0.3846153846153846,0.3846153846153846,0.3823529411764705,,0.3333333333333333,0.3918918918918919,,0.2857142857142857,0.4673913043478261,,0.4545454545454545,0.0294117647058823,0.1111111111111111,,14.285714285714286,0.0803571428571428,0.0738255033557047,0.1142857142857142,,0.2432432432432432,0.7777777777777778,0.875,0.4285714285714285,0.1081081081081081,1.0,,0.2857142857142857,1.0,0.3243243243243243,0.4251916666666666,0.4201,0.1428571428571428,0.1538461538461538,,0.2325581395348837,12.832352941176469,0.2791411042944785,1.0,5.0,21.0,,1.0,,,,2.0,1.0,3.0,,,1.0,,1.0,,6.0,5.0,1.0,14.0,1.0,,2.0,,1.0,3.0,2.0,1.0,4.0,2.0,4.0,17.0,,,3.0,,0.3333333333333333,,0.5,0.081081081081081,,,0.5,,,0.054054054054054,0.025,0.0067567567567567,,0.0454545454545454,0.0769230769230769,0.0384615384615384,0.0909090909090909,0.25,0.25,0.5675675675675675,0.238095238095238,0.238095238095238,0.4,0.027027027027027,,,,0.054054054054054,,,,,0.2611,32.233333333333334,,,2.0,,,,,2.0,,,,2.0,1.0,,,,,,,,,0.04,,,1.0,,,1.0,,3.0,1.0,,0.5,0.5,,,,0.1428571428571428,1.0,,,1.0,,,,,,,,,,True,,,,,
