EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Technical Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,on,Clear Path Fouls
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,100470.0,1674,-239.0,3113,3146,795,842,411.0,6259,165.0,275.0,61.0,99.0,35.0,63.0,35.0,109.0,51.0,139.0,3.0,6.0,1.0,1.0,1.0,3.0,7.0,2.0,4.0,251.0,523,3.0,13.0,107.0,618,3507,68.0,117.0,1.0,3.0,22.0,161.0,48.0,106.0,1.0,7.0,31.0,130.0,256.0,246.0,9.0,96.0,7.0,59.0,64,28.0,92,21.0,7.0,40.0,10.0,14.0,212,20.0,140.0,4.0,67,160.0,34.0,261,164.0,425,21.0,53.0,39.0,14.0,49.0,8.0,25.0,63.0,6.0,24.0,1.0,20.0,112.0,10.0,25.0,140.0,258,13.0,16.0,140.0,12.0,17.0,154.0,20.0,78.0,9.0,114.0,70.0,4.0,40.0,114.0,64.0,11.0,1.0,2.0,5.0,130.0,795,21.0,9.0,0.5099601593625498,0.6305418719211823,1.0,0.23076923076923078,0.3333333333333333,0.14285714285714285,0.23076923076923078,0.47992351816443596,0.5811965811965812,0.4528301886792453,0.4766791044776119,0.5791666666666667,0.43805309734513276,0.5124378109452736,0.6052631578947368,0.47794117647058826,0.024253731343283583,0.11281070745697896,0.15272727272727274,0.13761467889908258,0.014388489208633094,19.92198383950961,0.4375,0.3333333333333333,0.04878048780487805,0.1651186790505676,0.12248468941382328,0.1536697247706422,0.055401662049861494,0.1615658362989324,0.10638297872340426,0.18155619596541786,0.11711711711711711,0.08207343412526998,0.05825242718446602,0.038461538461538464,0.1791530944625407,0.1532567049808429,0.16209476309226933,0.1375,0.19827586206896552,0.0963302752293578,0.5614035087719298,0.5130597014925373,0.6,0.7081545064377682,0.5212121212121212,0.20335820895522388,0.3211009174311927,0.3723404255319149,0.45714285714285713,0.2593283582089552,0.3669064748201439,0.3722627737226277,0.5098039215686274,0.011194029850746268,0.5,0.5,1.0,0.013059701492537313,0.825,0.6161616161616161,0.11475409836065574,0.008333333333333333,1.0,1.0,0.016666666666666666,0.5575221238938053,0.5555555555555556,0.02654867256637168,0.3333333333333333,0.035398230088495575,0.5373134328358209,0.5023143925233644,0.5480982142857144,0.5061517857142858,0.13131313131313133,0.1342512908777969,0.2605177993527508,0.21035598705501618,6.947227533460804,26.26923076923077,0.25538066174108576,,,,,,,,,,,,,,,,,,,,,,,,True,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,44841.0,747,-115.0,1373,1396,349,353,201.0,2769,40.0,61.0,2.0,2.0,7.0,11.0,18.0,40.0,13.0,40.0,,4.0,,,,,31.0,2.0,8.0,71.0,141,7.0,35.0,69.0,232,1544,5.0,7.0,,2.0,,10.0,14.0,26.0,1.0,8.0,38.0,69.0,36.0,106.0,12.0,,30.0,9.0,75,34.0,109,26.0,8.0,40.0,10.0,25.0,252,3.0,5.0,,20,39.0,2.0,61,8.0,69,3.0,23.0,13.0,10.0,13.0,6.0,12.0,16.0,2.0,1.0,,1.0,29.0,2.0,4.0,13.0,33,,6.0,70.0,,13.0,81.0,6.0,29.0,12.0,,,,,,,,,,,69.0,349,7.0,11.0,0.2535211267605634,0.2535211267605634,0.5714285714285714,0.2,,0.125,0.20588235294117646,0.5035460992907801,0.7142857142857143,0.5384615384615384,0.4630681818181818,0.5555555555555556,0.45588235294117646,0.5402843601895735,0.5555555555555556,0.6388888888888888,0.19886363636363635,0.06382978723404255,0.09836065573770492,0.05,0.025,14.842300556586268,0.4482758620689655,0.045454545454545456,,0.09219858156028368,0.009140767824497258,0.11299435028248588,0.01910828025477707,0.09833333333333333,0.011363636363636364,0.012121212121212121,0.01675977653631285,,0.022556390977443608,,0.072,0.08035714285714286,0.11290322580645161,0.12030075187969924,0.09090909090909091,0.03529411764705882,,0.3465909090909091,0.6557377049180327,0.7272727272727273,0.25,0.22727272727272727,0.45,0.47368421052631576,0.2222222222222222,0.22727272727272727,0.325,0.3333333333333333,0.3076923076923077,0.022727272727272728,,,,0.17613636363636365,0.2222222222222222,1.0,,,,,0.2222222222222222,0.3235294117647059,0.6363636363636364,,,0.23529411764705882,0.5454545454545454,0.5027390173410404,0.46995714285714285,0.46709218750000003,0.1457286432160804,0.17682926829268292,0.04310344827586207,0.2974137931034483,8.248936170212769,26.102857142857136,0.2541879096868172,7.0,1.0,9.0,1.0,7.0,5.0,0.22580645161290322,0.22580645161290322,0.5714285714285714,0.125,0.23333333333333334,,,,,,,,,,,,,True,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,61081.0,1018,-74.0,1906,1916,478,499,271.0,3822,61.0,104.0,22.0,39.0,15.0,32.0,55.0,140.0,25.0,103.0,9.0,16.0,1.0,1.0,3.0,6.0,83.0,3.0,10.0,141.0,347,36.0,99.0,118.0,508,2135,33.0,67.0,2.0,4.0,21.0,93.0,27.0,81.0,6.0,16.0,53.0,125.0,144.0,138.0,105.0,36.0,82.0,12.0,24,15.0,39,13.0,2.0,13.0,7.0,4.0,93,12.0,50.0,2.0,37,126.0,17.0,180,64.0,244,11.0,37.0,26.0,11.0,28.0,4.0,17.0,16.0,,11.0,,5.0,44.0,4.0,14.0,36.0,63,6.0,4.0,123.0,11.0,7.0,146.0,7.0,51.0,19.0,7.0,6.0,1.0,,7.0,5.0,,,,,125.0,478,7.0,18.0,0.5106382978723404,0.5853658536585366,0.9722222222222222,0.36363636363636365,0.5,0.375,0.3673469387755102,0.40634005763688763,0.4925373134328358,0.3333333333333333,0.437219730941704,0.5070422535211268,0.3711340206185567,0.49415204678362573,0.5602409638554217,0.4881889763779528,0.2219730941704036,0.0345821325648415,0.057692307692307696,0.02857142857142857,0.019417475728155338,25.067628494138866,0.6363636363636364,0.29310344827586204,0.038461538461538464,0.21465076660988075,0.06839945280437756,0.15163934426229508,0.055299539170506916,0.19614921780986763,0.06540084388185655,0.05555555555555555,0.07555555555555556,0.07241379310344828,0.05027932960893855,0.07894736842105263,0.2235294117647059,0.23417721518987342,0.1969111969111969,0.14516129032258066,0.1724137931034483,0.043478260869565216,0.7142857142857143,0.23318385650224216,0.5865384615384616,0.6224489795918368,0.4426229508196721,0.31390134529147984,0.39285714285714285,0.40441176470588236,0.45454545454545453,0.23094170403587444,0.24271844660194175,0.24752475247524752,0.8,0.03587443946188341,0.5625,0.5625,1.0,0.1860986547085202,0.5492957746478874,0.5641025641025641,0.13636363636363635,0.014084507042253521,1.0,1.0,0.04225352112676056,0.32989690721649484,0.46875,0.061855670103092786,0.5,0.10309278350515463,0.4551569506726457,0.4768549438202246,0.5185169491525424,0.47732760416666653,0.11133603238866396,0.13043478260869565,0.1830708661417323,0.24606299212598426,9.34293948126801,25.379797979797978,0.25078698845750264,27.0,3.0,3.0,1.0,27.0,2.0,0.3253012048192771,0.32926829268292684,0.9629629629629629,0.3,0.32926829268292684,1.0,1.0,4.0,0.010101010101010102,0.012048192771084338,0.3333333333333333,1.0,0.038834951456310676,,,,,True,
200762,1610612764,Oleksiy Pecherov,Oleksiy Pecherov,200762,WAS,9594.0,160,-77.0,292,294,96,86,39.0,586,8.0,12.0,3.0,4.0,1.0,2.0,3.0,9.0,2.0,12.0,1.0,4.0,,1.0,1.0,3.0,18.0,2.0,7.0,13.0,33,6.0,22.0,9.0,53,359,4.0,5.0,,3.0,4.0,12.0,1.0,4.0,3.0,10.0,5.0,16.0,14.0,12.0,18.0,4.0,18.0,3.0,3,,3,,,1.0,,2.0,6,1.0,9.0,,1,16.0,3.0,20,10.0,30,2.0,3.0,3.0,,5.0,,3.0,5.0,1.0,2.0,,,10.0,,2.0,11.0,15,3.0,,8.0,,,12.0,,4.0,2.0,4.0,3.0,,1.0,4.0,,,,2.0,1.0,16.0,96,,1.0,0.5384615384615384,0.6363636363636364,1.0,0.2727272727272727,,0.3,0.2727272727272727,0.3939393939393939,0.8,0.25,0.4,0.5,0.39285714285714285,0.4344262295081967,0.5454545454545454,0.47058823529411764,0.4,0.09090909090909091,0.16666666666666666,0.1111111111111111,,21.19402985074627,0.5,0.25,,0.18604651162790697,0.09278350515463918,0.02,0.02040816326530612,0.125,0.0684931506849315,0.12121212121212122,0.08333333333333333,0.075,0.023809523809523808,,0.2571428571428571,0.19047619047619047,0.1,,0.0625,0.0625,,0.21818181818181817,0.6666666666666666,0.8,0.75,0.16363636363636364,0.3333333333333333,0.375,0.3333333333333333,0.21818181818181817,0.16666666666666666,0.16666666666666666,,0.07272727272727272,0.25,0.25,1.0,0.32727272727272727,0.5,0.75,0.3333333333333333,0.125,,,0.25,0.14285714285714285,0.5,0.21428571428571427,0.3333333333333333,0.5,0.6181818181818182,0.4918172727272727,0.5391083333333334,0.5097071428571429,0.06779661016949153,0.10810810810810811,0.22641509433962265,0.3018867924528302,10.036363636363637,24.822727272727274,0.3287671232876712,5.0,2.0,,,5.0,,0.2777777777777778,0.29411764705882354,1.0,0.2857142857142857,0.2777777777777778,,1.0,,0.045454545454545456,0.05555555555555555,,,,,,,,True,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,56042.0,934,-132.0,1728,1741,415,435,222.0,3469,23.0,36.0,4.0,6.0,4.0,8.0,7.0,18.0,47.0,103.0,14.0,31.0,1.0,3.0,1.0,7.0,149.0,8.0,31.0,77.0,157,71.0,180.0,31.0,398,1936,9.0,15.0,2.0,11.0,4.0,28.0,17.0,32.0,10.0,38.0,9.0,73.0,56.0,98.0,159.0,,149.0,7.0,50,16.0,66,13.0,3.0,18.0,11.0,21.0,148,,9.0,,21,37.0,,58,9.0,67,1.0,19.0,9.0,10.0,21.0,4.0,11.0,16.0,2.0,10.0,4.0,3.0,37.0,4.0,11.0,26.0,67,2.0,1.0,33.0,1.0,1.0,39.0,4.0,13.0,4.0,10.0,4.0,2.0,4.0,12.0,8.0,,,,1.0,73.0,415,11.0,3.0,0.36363636363636365,0.36363636363636365,0.7464788732394366,0.39444444444444443,0.18181818181818182,0.2631578947368421,0.39444444444444443,0.49044585987261147,0.6,0.53125,0.5445103857566765,0.46153846153846156,0.45714285714285713,0.5598290598290598,0.5,0.47368421052631576,0.5341246290801187,0.044585987261146494,0.08333333333333333,0.1111111111111111,0.019417475728155338,19.54659949622166,0.5675675675675675,,,0.07007575757575757,0.014516129032258065,0.0846774193548387,,0.07474226804123711,0.010739856801909307,0.016574585635359115,0.029239766081871343,0.0037313432835820895,,,0.047337278106508875,0.05555555555555555,0.09767441860465116,0.09289617486338798,0.06153846153846154,0.00558659217877095,0.6666666666666666,0.10682492581602374,0.6388888888888888,0.696969696969697,0.30434782608695654,0.05341246290801187,0.3888888888888889,0.4375,0.14285714285714285,0.3056379821958457,0.4563106796116505,0.46534653465346537,0.425531914893617,0.09198813056379822,0.45161290322580644,0.45161290322580644,1.0,0.4421364985163205,0.23076923076923078,0.6666666666666666,0.25,0.11538461538461539,0.3333333333333333,1.0,0.3076923076923077,0.11428571428571428,0.5,0.1,0.14285714285714285,0.44285714285714284,0.6409495548961425,0.49929687500000003,0.4962,0.4783369565217391,0.040345821325648415,0.0783132530120482,0.07035175879396985,0.18341708542713567,14.13630573248408,25.19444444444445,0.24016203703703703,57.0,9.0,54.0,,57.0,6.0,0.3825503355704698,0.38513513513513514,0.6842105263157895,0.2903225806451613,0.3825503355704698,1.0,1.0,1.0,0.005555555555555556,0.006711409395973154,0.125,1.0,0.0055248618784530384,2.0,2.0,,,True,
201156,1610612764,Nick Young,Nick Young,201156,WAS,41786.0,696,-136.0,1321,1330,400,378,163.0,2651,33.0,64.0,2.0,4.0,10.0,15.0,17.0,48.0,52.0,102.0,6.0,15.0,,,1.0,5.0,48.0,4.0,20.0,102.0,214,25.0,63.0,74.0,353,1505,10.0,18.0,1.0,4.0,7.0,30.0,25.0,58.0,9.0,25.0,38.0,115.0,56.0,148.0,63.0,2.0,46.0,15.0,30,10.0,40,7.0,3.0,14.0,6.0,10.0,90,2.0,6.0,1.0,15,33.0,2.0,50,9.0,59,1.0,14.0,11.0,3.0,19.0,1.0,11.0,31.0,6.0,8.0,1.0,8.0,50.0,3.0,19.0,36.0,77,2.0,6.0,71.0,4.0,4.0,90.0,5.0,39.0,8.0,3.0,1.0,2.0,,4.0,3.0,,,,,115.0,400,10.0,8.0,0.27450980392156865,0.27722772277227725,0.84,0.3968253968253968,0.25,0.36,0.4098360655737705,0.4766355140186916,0.5555555555555556,0.43103448275862066,0.5036101083032491,0.5227272727272727,0.463855421686747,0.5532915360501567,0.5769230769230769,0.5476190476190477,0.22743682310469315,0.07009345794392523,0.125,0.10416666666666667,0.0196078431372549,24.45328031809145,0.38,0.04,0.030303030303030304,0.08048780487804878,0.01276595744680851,0.07575757575757576,0.014285714285714285,0.07894736842105263,0.013114754098360656,0.013157894736842105,0.022727272727272728,0.005376344086021506,0.016129032258064516,,0.03816793893129771,0.11926605504587157,0.08823529411764706,0.08843537414965986,0.0392156862745098,0.007751937984496124,0.75,0.23104693140794225,0.515625,0.5892857142857143,0.48484848484848486,0.17328519855595667,0.3541666666666667,0.3953488372093023,0.058823529411764705,0.36823104693140796,0.5098039215686274,0.52,0.21153846153846154,0.05415162454873646,0.4,0.4,1.0,0.17328519855595667,0.18181818181818182,0.5,,,,,0.18181818181818182,0.18072289156626506,0.6666666666666666,0.060240963855421686,0.2,0.24096385542168675,0.4584837545126354,0.46864963503649626,0.44677222222222224,0.452788125,0.12861736334405144,0.15725806451612903,0.08498583569405099,0.32577903682719545,10.829439252336451,25.763492063492063,0.3028009084027252,19.0,8.0,12.0,2.0,19.0,,0.3958333333333333,0.3958333333333333,0.7894736842105263,0.4,0.41304347826086957,1.0,,1.0,,,0.25,1.0,0.015873015873015872,1.0,,1.0,1.0,True,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,23135.0,386,-115.0,703,715,220,205,98.0,1418,22.0,35.0,8.0,13.0,8.0,12.0,,11.0,4.0,13.0,,,,,,,3.0,1.0,,26.0,59,,3.0,8.0,60,802,9.0,15.0,,1.0,3.0,21.0,8.0,19.0,,,3.0,19.0,36.0,16.0,,12.0,3.0,5.0,14,6.0,20,4.0,2.0,10.0,1.0,3.0,46,11.0,21.0,,17,23.0,3.0,43,32.0,75,4.0,14.0,10.0,4.0,20.0,1.0,12.0,6.0,3.0,8.0,,,26.0,5.0,7.0,17.0,38,4.0,1.0,13.0,1.0,,19.0,1.0,8.0,2.0,11.0,4.0,2.0,5.0,11.0,4.0,,1.0,,1.0,19.0,220,5.0,2.0,0.6923076923076923,0.9,,,,,,0.4406779661016949,0.6,0.42105263157894735,0.41935483870967744,0.5625,0.42105263157894735,0.4225352112676056,0.5833333333333334,0.41304347826086957,0.04838709677419355,0.0847457627118644,0.02857142857142857,0.36363636363636365,,11.901840490797545,0.7692307692307693,0.1111111111111111,,0.10747663551401869,0.08203125,0.14782608695652175,0.12359550561797752,0.12158054711246201,0.0927536231884058,0.12222222222222222,0.06153846153846154,0.0594059405940594,0.1111111111111111,0.25,0.05970149253731343,0.11940298507462686,0.1375,0.18292682926829268,0.06060606060606061,0.13793103448275862,0.36363636363636365,0.5645161290322581,0.6285714285714286,0.6470588235294118,0.6363636363636364,0.1774193548387097,,,,0.20967741935483872,0.3076923076923077,0.3076923076923077,1.0,,,,,0.04838709677419355,0.8125,0.6153846153846154,0.25,,,,0.0625,0.631578947368421,0.6666666666666666,,,,0.6129032258064516,0.5336147540983606,0.5843846153846154,0.544121052631579,0.11594202898550725,0.12121212121212122,0.35,0.31666666666666665,6.171186440677967,31.099999999999998,0.3129445234708393,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,True,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,48027.0,800,-160.0,1491,1514,356,387,194.0,3005,21.0,52.0,3.0,6.0,7.0,17.0,4.0,13.0,14.0,58.0,9.0,16.0,,1.0,3.0,5.0,113.0,7.0,34.0,39.0,123,48.0,129.0,51.0,273,1751,3.0,10.0,4.0,8.0,2.0,20.0,8.0,27.0,10.0,39.0,19.0,65.0,20.0,58.0,117.0,2.0,107.0,9.0,51,22.0,73,17.0,5.0,29.0,8.0,14.0,168,2.0,4.0,,14,37.0,6.0,57,6.0,63,2.0,17.0,14.0,3.0,16.0,4.0,9.0,13.0,2.0,7.0,,2.0,29.0,4.0,7.0,20.0,35,1.0,5.0,45.0,1.0,4.0,61.0,3.0,26.0,6.0,3.0,1.0,,2.0,4.0,3.0,,,,,65.0,356,3.0,6.0,0.2564102564102564,0.2631578947368421,0.8125,0.37209302325581395,0.5,0.2564102564102564,0.3902439024390244,0.3170731707317073,0.3,0.2962962962962963,0.44047619047619047,0.5,0.3484848484848485,0.48576512455516013,0.5263157894736842,0.42207792207792205,0.5119047619047619,0.07317073170731707,0.15384615384615385,,0.017241379310344827,18.139262726740785,0.5517241379310345,0.13953488372093023,,0.08149779735682819,0.0074487895716946,0.06930693069306931,0.010752688172043012,0.07774390243902439,0.008298755186721992,0.012345679012345678,0.006369426751592357,0.0045871559633027525,0.006211180124223602,0.04,0.041379310344827586,0.07563025210084033,0.11578947368421053,0.06338028169014084,0.08333333333333333,0.013888888888888888,0.75,0.20634920634920634,0.40384615384615385,0.4772727272727273,0.19047619047619047,0.051587301587301584,0.3076923076923077,0.3076923076923077,0.25,0.23015873015873015,0.2413793103448276,0.24561403508771928,0.35714285714285715,0.06349206349206349,0.5625,0.5625,0.8888888888888888,0.44841269841269843,0.3333333333333333,0.5,0.6666666666666666,0.05555555555555555,,,0.3888888888888889,0.25757575757575757,0.4117647058823529,0.07575757575757576,0.6,0.5151515151515151,0.7182539682539683,0.4999114285714288,0.5157733333333333,0.4923245901639343,0.09454545454545454,0.1780821917808219,0.07326007326007326,0.23809523809523808,10.124390243902436,26.280620155038772,0.23876592890677398,39.0,7.0,27.0,6.0,39.0,,0.34513274336283184,0.34513274336283184,0.7948717948717948,0.20588235294117646,0.3644859813084112,4.0,,,,,0.5714285714285714,0.75,,1.0,1.0,,,True,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,25229.0,420,-61.0,773,779,160,183,107.0,1552,39.0,56.0,19.0,27.0,4.0,4.0,13.0,42.0,3.0,11.0,,,,,,,,,,55.0,109,,,37.0,147,872,22.0,34.0,,,11.0,55.0,7.0,13.0,,,10.0,24.0,54.0,56.0,,28.0,,7.0,12,3.0,15,3.0,,6.0,1.0,5.0,33,7.0,36.0,1.0,19,32.0,3.0,54,44.0,98,3.0,7.0,4.0,3.0,10.0,1.0,3.0,9.0,1.0,7.0,1.0,2.0,19.0,2.0,5.0,24.0,40,2.0,2.0,44.0,3.0,4.0,52.0,6.0,26.0,3.0,21.0,13.0,,8.0,21.0,11.0,,,2.0,4.0,24.0,160,2.0,3.0,0.4909090909090909,0.6585365853658537,,,,,,0.5045871559633027,0.6470588235294118,0.5384615384615384,0.5045871559633027,0.6470588235294118,0.5384615384615384,0.5568181818181818,0.6875,0.5714285714285714,,0.06422018348623854,0.10714285714285714,0.023809523809523808,,16.85267857142857,0.5263157894736842,0.16666666666666666,0.043478260869565216,0.12749003984063745,0.11960132890365449,0.18269230769230768,0.08045977011494253,0.14366197183098592,0.11082474226804123,0.18421052631578946,0.09821428571428571,0.09734513274336283,0.07407407407407407,0.16666666666666666,0.08108108108108109,0.11594202898550725,0.16666666666666666,0.16455696202531644,0.24,0.06382978723404255,0.5238095238095238,0.5137614678899083,0.6964285714285714,0.78,0.48717948717948717,0.3853211009174312,0.30952380952380953,0.3170731707317073,0.38461538461538464,0.10091743119266056,0.2727272727272727,0.2727272727272727,1.0,,,,,,0.7941176470588235,0.7037037037037037,0.15789473684210525,,,,,0.3076923076923077,1.0,,,,0.5137614678899083,0.5022366972477065,0.5514592592592593,0.4665615384615384,0.20155038759689922,0.20155038759689922,0.3741496598639456,0.16326530612244897,5.284403669724772,,0.2069857697283312,,,,,,,,,,,,,,,,,,,,,,,,True,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,38764.0,646,-37.0,1213,1231,332,377,149.0,2444,49.0,78.0,8.0,19.0,9.0,14.0,12.0,33.0,42.0,87.0,2.0,4.0,,,1.0,3.0,43.0,,16.0,103.0,198,19.0,47.0,64.0,327,1375,12.0,26.0,,,7.0,31.0,23.0,43.0,8.0,19.0,31.0,101.0,96.0,110.0,30.0,12.0,43.0,9.0,58,18.0,76,14.0,4.0,34.0,9.0,15.0,170,5.0,20.0,,23,53.0,8.0,84,25.0,109,3.0,41.0,30.0,11.0,21.0,9.0,14.0,21.0,1.0,7.0,,3.0,42.0,4.0,10.0,19.0,47,1.0,7.0,57.0,1.0,1.0,69.0,4.0,21.0,12.0,4.0,3.0,,1.0,5.0,3.0,,,,2.0,101.0,332,6.0,12.0,0.46601941747572817,0.4948453608247423,0.5263157894736842,0.40425531914893614,,0.42105263157894735,0.40425531914893614,0.5202020202020202,0.46153846153846156,0.5348837209302325,0.536734693877551,0.46153846153846156,0.5645161290322581,0.5872727272727273,0.5344827586206896,0.6346153846153846,0.19183673469387755,0.045454545454545456,0.08974358974358974,0.030303030303030304,0.011494252873563218,22.92118582791034,0.5,0.20512820512820512,,0.14402173913043478,0.047505938242280284,0.13450292397660818,0.040983606557377046,0.14100185528756956,0.04604051565377532,0.06870229007633588,0.043478260869565216,0.03428571428571429,0.04081632653061224,0.041666666666666664,0.12878787878787878,0.12121212121212122,0.17518248175182483,0.14049586776859505,0.12,0.02857142857142857,0.6,0.3183673469387755,0.6282051282051282,0.6901408450704225,0.5918367346938775,0.1346938775510204,0.36363636363636365,0.375,0.25,0.3551020408163265,0.4827586206896552,0.4883720930232558,0.38095238095238093,0.0163265306122449,0.5,0.5,0.5,0.17551020408163265,0.7307692307692307,0.42105263157894735,0.25,,,,,0.22580645161290322,0.6428571428571429,0.04838709677419355,0.3333333333333333,0.25806451612903225,0.5102040816326531,0.4853664609053497,0.5221571428571429,0.4640116666666666,0.08365019011406843,0.09767441860465116,0.09480122324159021,0.308868501529052,9.828282828282829,26.036170212765963,0.2737015663643858,17.0,7.0,27.0,,17.0,4.0,0.3953488372093023,0.4146341463414634,0.5294117647058824,0.4375,0.3953488372093023,,2.0,1.0,0.0425531914893617,0.046511627906976744,,,0.020833333333333332,1.0,1.0,,,True,
