EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,Travels,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,FTOffRebounds,SecondChanceTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,HeaveAttempts,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,1301.0,22,-16.0,43,44,25.0,18.0,4.0,87,6.0,9.0,1.0,1.0,4.0,7.0,3.0,6.0,12.0,9.0,21.0,57.0,1.0,1.0,2.0,4.0,9.0,4.0,12.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,9.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,12.0,25.0,1.0,2.0,0.5,0.5,0.5,1.0,0.4444444444444444,0.5,1.0,0.4444444444444444,0.65625,1.0,0.5454545454545454,0.25,0.1111111111111111,0.6666666666666666,38.297872340425535,0.5,0.23529411764705882,0.17391304347826086,0.5,0.75,0.75,0.6666666666666666,0.75,0.5,0.25,1.0,1.0,0.7777777777777778,0.5714285714285714,0.75,0.5091333333333333,0.5255888888888889,0.21428571428571427,0.21428571428571427,0.09523809523809523,0.5714285714285714,2.9916666666666667,0.5813953488372093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,2661.0,44,15.0,89,83,23.0,16.0,11.0,172,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,2.0,12.0,93.0,1.0,1.0,2.0,1.0,1.0,,2.0,8.0,2.0,,1.0,5.0,1.0,14.0,6.0,1.0,8.0,12.0,,,,2.0,2.0,,3.0,1.0,2.0,,1.0,,,,,,,,,,2.0,23.0,,,0.8,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,1.0,,,,7.0,0.5,0.1935483870967742,0.19444444444444445,0.3,,0.6666666666666666,0.75,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.5267666666666667,0.5177,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,4.8500000000000005,0.25842696629213485,2.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,0.18181818181818182,0.2,0.10810810810810811,0.14285714285714285,0.2857142857142857,0.125,0.14285714285714285,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,1.0,0.6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5156.0,86,13.0,173,169,51.0,42.0,18.0,342,7.0,11.0,1.0,1.0,,2.0,8.0,11.0,23.0,21.0,64.0,178.0,1.0,3.0,8.0,1.0,4.0,8.0,16.0,,22.0,2.0,9.0,15.0,6.0,36.0,9.0,1.0,14.0,15.0,3.0,7.0,2.0,5.0,7.0,,18.0,1.0,23.0,1.0,12.0,,1.0,1.0,,1.0,1.0,,,,16.0,51.0,,,,,0.4782608695652174,0.3333333333333333,0.25,0.5657894736842105,0.5,0.4,0.6530612244897959,0.5714285714285714,0.5714285714285714,0.08695652173913043,0.09090909090909091,0.125,29.62962962962963,0.2,0.16363636363636364,0.19402985074626866,0.13043478260869565,1.0,0.2894736842105263,0.6363636363636364,0.7,,0.21052631578947367,0.2,1.0,0.2,,0.6842105263157895,0.4957434210526315,0.479045,0.24489795918367346,0.35294117647058826,0.125,0.25,6.817391304347825,0.2947976878612717,3.0,2.0,6.0,5.0,1.0,,4.0,1.0,,8.0,4.0,,0.3333333333333333,0.013888888888888888,,,,0.2,0.18181818181818182,0.3333333333333333,,0.375,0.42857142857142855,,0.56835,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,12.0,1.0,1.0,5.0,7.0,15.0,1.0,2.0,3.0,2.0,6.0,15.0,6.0,12.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0.7142857142857143,0.4666666666666667,0.5,0.3333333333333333,0.4666666666666667,0.39473684210526316,0.5714285714285714,0.041666666666666664,0.058823529411764705,0.3333333333333333,0.10526315789473684,0.25,0.25,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.3157894736842105,0.4166666666666667,0.4166666666666667,0.6,0.2,1.0,1.0,0.2,0.1,1.0,0.5,0.2,0.4166666666666667,24.953333333333337,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,8762.0,146,,293,286,115.0,101.0,30.0,579,11.0,15.0,1.0,1.0,3.0,5.0,8.0,17.0,36.0,7.0,53.0,315.0,2.0,2.0,7.0,6.0,16.0,3.0,18.0,14.0,20.0,3.0,4.0,15.0,2.0,41.0,14.0,,16.0,20.0,8.0,14.0,6.0,8.0,16.0,1.0,12.0,1.0,13.0,1.0,6.0,1.0,,,,,,,,,18.0,115.0,2.0,1.0,0.4117647058823529,0.4117647058823529,0.4722222222222222,1.0,0.375,0.4791666666666667,0.7,0.375,0.49074074074074076,0.7,0.391304347826087,0.08333333333333333,0.13333333333333333,0.125,21.11801242236025,,0.14432989690721648,0.13333333333333333,0.18421052631578946,,0.3125,0.7333333333333333,0.8461538461538461,0.36363636363636365,0.16666666666666666,0.2,1.0,0.25,0.6,0.5625,0.4774927083333333,0.42619000000000007,0.11320754716981132,0.14634146341463414,0.1320754716981132,0.33962264150943394,9.463888888888889,0.3924914675767918,2.0,,11.0,8.0,3.0,3.0,2.0,4.0,,5.0,3.0,0.03896103896103896,0.08695652173913043,0.03361344537815126,0.04,0.043478260869565216,0.034482758620689655,,0.16666666666666666,0.16666666666666666,,0.25,0.2857142857142857,,0.443,4.0,13.0,1.0,1.0,,,,,3.0,11.0,3.0,1.0,4.0,4.0,12.0,1.0,3.0,,1.0,4.0,6.0,6.0,11.0,3.0,2.0,1.0,2.0,6.0,4.0,,2.0,3.0,,0.5,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.42857142857142855,0.023809523809523808,,,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.020833333333333332,1.0,1.0,1.0,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,0.6,,,0.2,0.25,0.2727272727272727,25.849999999999994,1.0,1.0,2.0,0.07692307692307693,0.75,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,2321.0,39,-1.0,74,74,16.0,10.0,4.0,148,1.0,1.0,,,1.0,1.0,2.0,9.0,12.0,,24.0,86.0,,,,3.0,3.0,,6.0,10.0,8.0,,3.0,3.0,3.0,6.0,,,1.0,2.0,,1.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,6.0,16.0,,,0.5555555555555556,0.5555555555555556,0.75,,1.0,0.5714285714285714,,0.75,0.5714285714285714,,0.75,,,,27.848101265822784,,,0.029411764705882353,,,0.047619047619047616,1.0,1.0,1.0,0.09523809523809523,,,0.25,1.0,0.47619047619047616,0.44862142857142856,0.424875,,,,0.25,16.266666666666666,0.21621621621621623,2.0,,,,,,1.0,1.0,,1.0,1.0,,0.2,0.03571428571428571,,,,,,0.3333333333333333,,1.0,1.0,0.5,,6.0,9.0,1.0,3.0,,,,,1.0,6.0,,,1.0,2.0,9.0,,,,,1.0,3.0,3.0,6.0,1.0,,1.0,,1.0,1.0,,,,,0.5,0.2222222222222222,,,0.2222222222222222,0.42857142857142855,1.0,0.07692307692307693,0.14285714285714285,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,,,,,,,0.25,,0.16666666666666666,24.299999999999997,,,,,0.5,,,,,,,,,,,,True,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1599.0,27,-9.0,55,55,21.0,24.0,3.0,110,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,6.0,60.0,,,,1.0,1.0,1.0,3.0,2.0,,,,,,,3.0,,3.0,3.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,3.0,21.0,,,1.0,1.0,1.0,,1.0,0.8333333333333334,,0.5,1.0,,0.75,,,,7.017543859649123,,0.13636363636363635,0.10714285714285714,0.2857142857142857,,0.3333333333333333,1.0,1.0,1.0,,,,0.5,1.0,1.0,0.59055,0.56775,0.3333333333333333,1.0,,0.5,,0.38181818181818183,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,1.0,2.0,,,,1.0,,,,,,1.0,2.0,,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,1.0,0.5,,,0.5,0.6666666666666666,1.0,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.5,,,,,23.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,4816.0,80,-15.0,158,156,63.0,57.0,15.0,314,6.0,11.0,,1.0,3.0,5.0,2.0,10.0,24.0,7.0,27.0,167.0,1.0,2.0,3.0,4.0,10.0,2.0,10.0,18.0,2.0,3.0,,,,,11.0,,11.0,17.0,5.0,7.0,3.0,4.0,8.0,2.0,4.0,,8.0,,4.0,,,,,,,,,2.0,10.0,63.0,1.0,,0.9,0.9,0.4166666666666667,0.5,0.4,0.4166666666666667,0.5,0.4,0.48214285714285715,0.5,0.45454545454545453,0.125,0.09090909090909091,0.5,20.46783625730994,,0.19642857142857142,0.16923076923076924,0.23809523809523808,,0.4583333333333333,0.5454545454545454,0.6,1.0,0.08333333333333333,0.5,,0.5,0.6,0.4583333333333333,0.45417916666666663,0.43226,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.37037037037037035,9.475,0.3987341772151899,,,,,,2.0,,6.0,,1.0,1.0,0.046511627906976744,,0.07692307692307693,,0.2,,0.2,0.16,,,,,,0.6045,4.0,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,2.0,1.0,,1.0,2.0,,,,,,,,0.2857142857142857,0.13636363636363635,0.058823529411764705,,0.4583333333333333,0.36363636363636365,0.4,,,,,,,,,,,,,,,,,,,,,1.0,0.4,0.75,,1.0,1.0,1.0,0.09090909090909091,0.16666666666666666,,,,,,True,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,4439.0,74,-12.0,145,144,71.0,61.0,14.0,289,2.0,4.0,,,1.0,1.0,,6.0,10.0,3.0,21.0,155.0,1.0,1.0,2.0,3.0,3.0,,6.0,8.0,4.0,1.0,6.0,7.0,4.0,15.0,6.0,1.0,9.0,9.0,1.0,3.0,1.0,1.0,4.0,,3.0,,3.0,1.0,2.0,,,,,,,,,,6.0,71.0,,,0.6666666666666666,0.6666666666666666,0.6,1.0,1.0,0.5294117647058824,1.0,0.5,0.5833333333333334,1.0,0.5,0.1,0.25,,13.125,0.2,0.12244897959183673,0.125,0.11764705882352941,,0.23529411764705882,0.5,0.6666666666666666,0.5,,,,0.16666666666666666,1.0,0.6470588235294118,0.5257147058823529,0.491775,0.1111111111111111,0.18181818181818182,0.09523809523809523,0.2857142857142857,11.719999999999999,0.4896551724137931,,,1.0,1.0,,,2.0,,,4.0,3.0,,0.13333333333333333,,,,,,0.16666666666666666,0.14285714285714285,,,,,0.3569,4.0,6.0,1.0,5.0,,,,2.0,1.0,2.0,,,1.0,2.0,7.0,,,,,3.0,6.0,,2.0,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,0.2857142857142857,,,0.2857142857142857,0.4117647058823529,0.6666666666666666,,,0.125,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.2,0.2,1.0,0.11764705882352941,0.5,0.5,1.0,,,,,0.3333333333333333,,0.16666666666666666,,0.5,23.885714285714283,,,,,0.75,,,,,,,,,,,,True,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4918.0,82,-5.0,161,159,77.0,69.0,21.0,320,4.0,7.0,2.0,3.0,2.0,4.0,3.0,6.0,15.0,,24.0,173.0,2.0,3.0,4.0,3.0,6.0,,9.0,8.0,4.0,1.0,5.0,7.0,2.0,16.0,11.0,1.0,15.0,20.0,1.0,2.0,1.0,4.0,10.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,9.0,77.0,1.0,,0.6666666666666666,1.0,0.4,0.6666666666666666,0.5,0.48,0.5,0.5625,0.48,0.5,0.5625,0.06666666666666667,0.14285714285714285,,14.754098360655737,0.2,0.2,0.2,0.1,,0.28,0.5714285714285714,0.6666666666666666,0.5,0.12,0.75,0.6666666666666666,0.5,0.5,0.68,0.4943639999999999,0.50510625,,,0.16666666666666666,0.375,7.9399999999999995,0.4782608695652174,,4.0,2.0,2.0,,2.0,3.0,5.0,,,,0.047619047619047616,0.2,0.07142857142857142,0.07142857142857142,,0.06666666666666667,0.125,0.2962962962962963,0.3333333333333333,,,,,0.5537,2.0,5.0,,1.0,,1.0,,,4.0,9.0,,1.0,2.0,4.0,10.0,,1.0,,1.0,2.0,12.0,,9.0,4.0,3.0,3.0,,1.0,1.0,,,,,1.0,0.4,,0.5,0.4,0.4,0.5,0.10714285714285714,0.1111111111111111,0.1111111111111111,0.2,0.4,0.4,0.04,,,,0.36,0.4444444444444444,0.4444444444444444,1.0,0.25,,,,,,0.25,0.5,0.4444444444444444,24.8,,,1.0,0.1,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,4393.0,73,13.0,154,142,59.0,49.0,19.0,296,3.0,4.0,1.0,2.0,1.0,1.0,1.0,6.0,9.0,4.0,40.0,167.0,2.0,3.0,11.0,3.0,5.0,2.0,14.0,10.0,2.0,,5.0,6.0,,13.0,3.0,1.0,4.0,6.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,14.0,59.0,1.0,,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.7142857142857143,0.75,0.6851851851851852,0.7857142857142857,0.8125,,,,16.76300578034682,0.25,0.06976744186046512,0.05660377358490566,0.047619047619047616,,0.14814814814814814,0.75,0.75,1.0,0.037037037037037035,0.2857142857142857,0.5,0.125,1.0,0.8148148148148148,0.5467884615384615,0.49869375,0.037037037037037035,0.1111111111111111,0.275,0.35,8.788888888888888,0.38311688311688313,,,1.0,1.0,,,,2.0,,1.0,1.0,,,0.03125,,,,0.125,0.07142857142857142,,,,,,0.56699,3.0,4.0,1.0,5.0,1.0,2.0,,1.0,7.0,13.0,2.0,2.0,2.0,8.0,18.0,2.0,4.0,1.0,2.0,3.0,24.0,,12.0,7.0,3.0,2.0,,1.0,1.0,,,,,1.0,0.4444444444444444,0.5,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.5,0.08333333333333333,0.1111111111111111,,0.14814814814814814,0.75,0.75,0.18518518518518517,0.2,0.2,1.0,0.48148148148148145,0.5384615384615384,0.5384615384615384,1.0,0.2857142857142857,0.5,1.0,0.2857142857142857,0.125,,0.25,1.0,0.5833333333333334,25.8,1.0,1.0,,,0.6666666666666666,0.5,,,,,,1.0,2.0,3.0,1.0,1.0,True,,,,,,,,,,,,
