EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,BlockedArc3,Arc3PctBlocked
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,3298.0,55,-22,116,118,63,62,7.0,234,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,3.0,1.0,5,4.0,11.0,2.0,16,125,1.0,1.0,3.0,1.0,3.0,2.0,6.0,2.0,10.0,2.0,12.0,7.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,4,1.0,5,5,2.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,63,1.0,1.0,1.0,1.0,0.36363636363636365,1.0,0.3333333333333333,0.36363636363636365,0.2,0.3333333333333333,0.4375,1.5,0.4444444444444444,0.47058823529411764,1.5,0.5,0.6875,16.129032258064516,0.6666666666666666,0.16666666666666666,0.07692307692307693,0.06557377049180328,0.09523809523809523,0.07142857142857142,0.058823529411764705,0.0625,0.0625,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,1.0,0.4375,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.525528125,0.46095,0.5272277777777777,0.1875,0.625,14.040000000000001,24.69090909090909,0.5431034482758621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,50637.0,844,-67,1697,1713,535,516,174.0,3410,69.0,38.0,31.0,88.0,,,,,2.0,3.0,,,2.0,3.0,90.0,195,2.0,3.0,33.0,219,1865,,,45.0,17.0,51.0,2.0,3.0,15.0,55.0,132.0,6.0,3.0,2.0,6.0,9.0,15.0,5.0,3.0,1.0,39.0,113,27.0,175,238,18.0,12.0,21.0,2.0,39.0,6.0,53.0,112.0,64.0,63.0,7.0,77.0,21.0,77.0,55.0,535,5.0,0.7333333333333333,0.8354430379746836,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.4696969696969697,0.45454545454545453,0.37037037037037035,0.4866666666666667,0.46875,0.41044776119402987,0.015151515151515152,13.922710428798306,0.46153846153846156,0.47368421052631576,0.1712121212121212,0.17535545023696683,0.1288888888888889,0.1693121693121693,0.21138211382113822,0.3484848484848485,0.1919191919191919,0.4444444444444444,0.3522727272727273,0.3522727272727273,0.9032258064516129,,,,,0.015151515151515152,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.05555555555555555,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.46448636363636375,0.48461428571428566,0.4405,0.2054794520547945,0.2511415525114155,9.916410256410256,28.100000000000005,0.3152622274602239,40.0,15.0,30.0,7.0,18.0,19.0,20.0,44.0,5.0,48.0,22.0,11.0,4.0,2.0,20.0,42.0,1.0,35.0,63.0,3.0,21.0,7.0,14.0,4.0,2.0,6.0,7.0,11.0,10.0,6.0,11.0,9.0,29.0,53.0,3.0,43.0,6.0,2.0,1.0,14.0,0.45454545454545453,0.05641025641025641,0.11594202898550725,0.07894736842105263,0.022727272727272728,0.07553956834532374,0.19021739130434784,0.09433962264150944,0.08072916666666667,0.08125,0.05511811023622047,0.08178438661710037,0.08053691275167785,0.12698412698412698,0.20833333333333334,0.125,0.03296703296703297,0.5584415584415584,0.5797101449275363,0.6557377049180327,0.625,0.5,0.5428571428571428,0.6842105263157895,0.6818181818181818,0.5,0.26666666666666666,0.3333333333333333,0.3888888888888889,0.13302752293577982,0.13488372093023257,,,,,,,,,,,,,,,,,,,True,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,1987.0,33,-12,71,70,48,43,7.0,141,3.0,1.0,4.0,6.0,,2.0,,2.0,,,,,,,7.0,10,,2.0,4.0,18,74,,,2.0,3.0,6.0,,2.0,4.0,10.0,14.0,,,,1.0,1.0,2.0,1.0,,1.0,5.0,6,,7,10,1.0,1.0,2.0,,3.0,2.0,3.0,6.0,3.0,6.0,1.0,8.0,,8.0,10.0,48,1.0,1.0,1.0,,,,,,0.7,0.5,0.5833333333333334,,0.375,0.6,1.0,0.45454545454545453,0.16666666666666666,23.076923076923077,0.3333333333333333,,0.18181818181818182,0.175,0.3125,,0.125,0.25,0.08333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,,,,,,,,0.25,,,,0.4166666666666667,,0.45783333333333337,,0.44486250000000005,0.1111111111111111,0.5555555555555556,12.820000000000002,23.75,0.676056338028169,2.0,,,,1.0,1.0,,,2.0,,,,,,2.0,1.0,,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,8.0,,2.0,1.0,,,2.0,,,,,,0.047619047619047616,0.14285714285714285,0.18181818181818182,0.09375,0.125,,,0.125,0.3333333333333333,,0.3333333333333333,,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,0.125,,0.14285714285714285,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,4746.0,79,-21,164,160,85,74,20.0,324,8.0,1.0,7.0,18.0,3.0,5.0,2.0,2.0,3.0,8.0,1.0,1.0,2.0,5.0,13.0,27,6.0,13.0,3.0,47,195,1.0,1.0,7.0,6.0,12.0,4.0,7.0,,24.0,14.0,12.0,8.0,3.0,3.0,3.0,6.0,1.0,3.0,,15.0,4,2.0,10,11,2.0,,1.0,,3.0,2.0,4.0,10.0,3.0,3.0,,1.0,1.0,1.0,24.0,85,,0.5384615384615384,0.5833333333333334,0.6666666666666666,0.46153846153846156,1.0,0.5714285714285714,0.46153846153846156,0.48148148148148145,0.5,0.55,1.1666666666666667,0.631578947368421,0.5609756097560976,1.1666666666666667,0.631578947368421,0.325,23.913043478260867,0.6666666666666666,0.2,0.06666666666666667,0.1111111111111111,0.045454545454545456,0.05,0.1111111111111111,0.2,0.025,0.45,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.125,0.6,0.75,0.6666666666666666,0.2,0.375,0.375,0.6666666666666666,0.3333333333333333,1.0,1.0,0.10526315789473684,1.0,0.2631578947368421,0.4,0.525,0.375,0.4695410256410257,0.49235,0.47538421052631574,0.14893617021276595,0.5106382978723404,12.492592592592596,25.700000000000003,0.5182926829268293,5.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,,12.0,2.0,3.0,2.0,,,1.0,,4.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,1.0,,,,2.0,1.0,0.1111111111111111,0.25,,,0.01694915254237288,0.3333333333333333,,0.013513513513513514,,,0.029411764705882353,,,0.25,0.5,,1.0,0.625,0.8333333333333334,0.4,1.0,1.0,1.0,0.3333333333333333,1.0,,0.2631578947368421,0.4,0.024390243902439025,0.03571428571428571,,6.0,1.0,1.0,1.0,0.07692307692307693,0.05555555555555555,0.2,,,,,,,,,,,True,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,7274.0,121,-27,247,245,93,91,24.0,492,14.0,4.0,7.0,16.0,2.0,4.0,,1.0,2.0,7.0,,,,3.0,11.0,34,4.0,11.0,7.0,41,275,,,,5.0,12.0,,4.0,4.0,14.0,12.0,12.0,7.0,2.0,12.0,3.0,15.0,2.0,2.0,8.0,33.0,2,,3,7,2.0,1.0,3.0,2.0,5.0,5.0,9.0,18.0,12.0,13.0,2.0,1.0,1.0,2.0,14.0,93,1.0,0.5454545454545454,0.5454545454545454,1.0,0.36363636363636365,,,0.36363636363636365,0.3235294117647059,0.4166666666666667,0.37777777777777777,,0.3125,0.3942307692307692,,0.35,0.24444444444444444,20.512820512820515,0.4,,0.024096385542168676,0.026785714285714284,,0.038461538461538464,0.038461538461538464,0.3111111111111111,0.08888888888888889,0.35555555555555557,0.4375,0.4375,0.42857142857142855,0.08888888888888889,0.5,0.5,1.0,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,,,,0.0625,,0.1875,,0.5555555555555556,0.2857142857142857,0.5105900000000001,0.5113333333333333,0.41689375,,0.34146341463414637,10.132352941176473,23.09090909090909,0.3765182186234818,4.0,,3.0,,1.0,,,4.0,,10.0,,1.0,1.0,2.0,,4.0,,1.0,4.0,2.0,5.0,3.0,2.0,,,1.0,1.0,,1.0,,3.0,,5.0,,,,,,,1.0,,0.029411764705882353,0.07142857142857142,,,0.045454545454545456,0.034482758620689655,,0.03361344537815126,,0.0625,0.06818181818181818,,,0.05263157894736842,,0.07407407407407407,,0.2857142857142857,0.3076923076923077,0.75,,,,0.75,,,0.0625,,0.1,0.1282051282051282,,,,,,,,,1.0,1.0,,,,,,,,,True,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,8740.0,146,-12,284,289,79,80,29.0,573,13.0,,3.0,8.0,1.0,2.0,,1.0,11.0,26.0,1.0,1.0,2.0,6.0,10.0,21,12.0,28.0,5.0,61,316,1.0,1.0,3.0,1.0,2.0,2.0,7.0,2.0,10.0,10.0,36.0,26.0,11.0,6.0,4.0,10.0,3.0,3.0,3.0,24.0,2,,4,5,4.0,4.0,4.0,2.0,8.0,2.0,7.0,14.0,16.0,6.0,1.0,2.0,,2.0,10.0,79,1.0,0.5,0.5,1.0,0.42857142857142855,1.0,0.2857142857142857,0.42857142857142855,0.47619047619047616,0.5,0.5714285714285714,1.5,0.4444444444444444,0.5865384615384616,1.5,0.5,0.5714285714285714,19.047619047619047,0.5,,0.019230769230769232,0.02877697841726619,,0.03125,0.02564102564102564,0.2653061224489796,,0.16326530612244897,0.375,0.375,0.6666666666666666,0.04081632653061224,0.5,0.5,1.0,0.5306122448979592,0.4230769230769231,0.4230769230769231,1.0,1.0,1.0,1.0,0.1111111111111111,,0.6666666666666666,0.3333333333333333,0.8367346938775511,0.4230769230769231,0.5391224489795918,0.60855,0.5387055555555555,0.04918032786885246,0.16393442622950818,7.157142857142857,25.107142857142858,0.27816901408450706,7.0,,,1.0,2.0,,,,,10.0,,2.0,1.0,,,1.0,,2.0,1.0,,3.0,2.0,1.0,1.0,,,1.0,,,1.0,3.0,,2.0,,2.0,,,,,1.0,,0.09523809523809523,0.15384615384615385,,,0.010416666666666666,0.05714285714285714,,0.007692307692307693,0.03571428571428571,,,,,,0.3333333333333333,,,0.5384615384615384,0.6363636363636364,0.42857142857142855,,,,,,,0.2222222222222222,0.5,0.0392156862745098,0.08695652173913043,1.0,,,,,,,,,,,,,,,,,,True,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,41935.0,699,-29,1402,1417,411,421,139.0,2819,93.0,39.0,29.0,73.0,11.0,25.0,3.0,7.0,33.0,91.0,5.0,10.0,9.0,31.0,105.0,205,44.0,116.0,56.0,398,1521,7.0,12.0,33.0,30.0,66.0,12.0,38.0,25.0,121.0,78.0,123.0,87.0,33.0,43.0,32.0,75.0,19.0,17.0,20.0,182.0,38,,53,65,21.0,13.0,26.0,2.0,47.0,16.0,23.0,53.0,64.0,68.0,6.0,7.0,2.0,7.0,121.0,411,6.0,0.37142857142857144,0.38235294117647056,0.9318181818181818,0.3793103448275862,0.5833333333333334,0.3157894736842105,0.39285714285714285,0.5121951219512195,0.45454545454545453,0.5327102803738317,0.9166666666666666,0.46153846153846156,0.5639204545454546,0.9166666666666666,0.5170940170940171,0.3613707165109034,25.675675675675677,0.44680851063829785,,0.06998158379373849,0.07614942528735633,0.04945054945054945,0.050955414012738856,0.10294117647058823,0.2897196261682243,0.12149532710280374,0.22741433021806853,0.3972602739726027,0.4027777777777778,0.3448275862068966,0.0778816199376947,0.44,0.44,0.9090909090909091,0.2834890965732087,0.3626373626373626,0.3626373626373626,0.9393939393939394,0.5555555555555556,0.5,0.8,0.0673076923076923,0.42857142857142855,0.2980769230769231,0.2903225806451613,0.6510903426791277,0.3793103448275862,0.5122167192429021,0.5664208333333334,0.4964970588235294,0.0829145728643216,0.30402010050251255,8.49121951219512,25.605172413793102,0.29315263908701855,56.0,5.0,5.0,18.0,30.0,20.0,6.0,6.0,,132.0,6.0,17.0,13.0,6.0,4.0,8.0,,15.0,12.0,4.0,23.0,19.0,4.0,7.0,7.0,8.0,4.0,2.0,8.0,,5.0,4.0,28.0,4.0,1.0,6.0,3.0,,,7.0,1.0,0.08292682926829269,0.10752688172043011,0.15384615384615385,,0.01735357917570499,0.09803921568627451,0.023809523809523808,0.019077901430842606,0.031496062992125984,0.038461538461538464,,0.024390243902439025,0.022222222222222223,0.10569105691056911,0.06666666666666667,0.0273972602739726,0.8571428571428571,0.6021505376344086,0.6746987951807228,0.44642857142857145,0.5128205128205128,0.6060606060606061,0.2,0.2777777777777778,1.0,0.2,0.28846153846153844,0.6,0.0838150289017341,0.1222707423580786,,9.0,,1.0,,,0.0136986301369863,,,,2.0,2.0,4.0,1.0,0.1111111111111111,1.0,0.5,0.008547008547008548,True,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,21097.0,352,-20,697,708,209,225,75.0,1405,49.0,26.0,4.0,11.0,7.0,17.0,3.0,6.0,5.0,17.0,2.0,2.0,1.0,3.0,48.0,86,12.0,34.0,19.0,151,778,2.0,2.0,20.0,14.0,22.0,4.0,9.0,10.0,50.0,72.0,36.0,17.0,5.0,11.0,8.0,19.0,4.0,3.0,8.0,46.0,40,5.0,64,83,5.0,3.0,8.0,2.0,13.0,5.0,17.0,24.0,20.0,27.0,3.0,12.0,6.0,12.0,50.0,209,2.0,0.75,0.8181818181818182,1.0,0.35294117647058826,1.0,0.4444444444444444,0.35294117647058826,0.5581395348837209,0.6363636363636364,0.55,0.5,0.6451612903225806,0.571969696969697,0.5263157894736842,0.6756756756756757,0.2833333333333333,18.447837150127224,0.38461538461538464,0.2631578947368421,0.15444015444015444,0.17664670658682635,0.09090909090909091,0.18181818181818182,0.19148936170212766,0.4083333333333333,0.21666666666666667,0.09166666666666666,0.36363636363636365,0.36363636363636365,0.75,0.14166666666666666,0.4117647058823529,0.4117647058823529,1.0,0.14166666666666666,0.29411764705882354,0.29411764705882354,1.0,0.1111111111111111,1.0,1.0,0.1935483870967742,0.5,0.0967741935483871,0.3333333333333333,0.6916666666666667,0.29411764705882354,0.5430954166666667,0.5327,0.539008064516129,0.13245033112582782,0.33112582781456956,5.087209302325581,24.41176470588235,0.2998565279770445,30.0,4.0,11.0,9.0,16.0,14.0,6.0,16.0,2.0,24.0,8.0,3.0,4.0,,3.0,16.0,,19.0,19.0,5.0,13.0,8.0,5.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,12.0,4.0,2.0,6.0,,,,1.0,0.375,0.03488372093023256,0.04081632653061224,0.038461538461538464,,0.07111111111111111,0.25333333333333335,0.03225806451612903,0.059748427672955975,0.136986301369863,0.06896551724137931,0.02127659574468085,0.03076923076923077,0.03571428571428571,0.2786885245901639,0.14285714285714285,0.08771929824561403,0.5,0.6122448979591837,0.6382978723404256,0.7666666666666667,0.5384615384615384,0.56,0.7142857142857143,0.6111111111111112,0.36363636363636365,,0.5161290322580645,0.5625,0.09302325581395349,0.12631578947368421,,,,,,,,,,,,,,,,,,,True,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,29661.0,494,-17,987,997,297,315,92.0,1984,39.0,33.0,22.0,64.0,,,,,,4.0,,,,2.0,56.0,136,,4.0,12.0,124,1044,,,12.0,16.0,28.0,,2.0,7.0,39.0,62.0,,3.0,,65.0,28.0,93.0,21.0,29.0,30.0,214.0,52,7.0,70,87,19.0,13.0,18.0,4.0,37.0,12.0,13.0,26.0,30.0,16.0,3.0,5.0,2.0,5.0,39.0,297,3.0,0.5535714285714286,0.5961538461538461,,,,,,0.4117647058823529,0.5714285714285714,0.4,0.375,0.5333333333333333,0.4246575342465753,0.375,0.5735294117647058,0.02857142857142857,16.85082872928177,0.5135135135135135,0.18421052631578946,0.13829787234042554,0.12701612903225806,0.1746031746031746,0.12380952380952381,0.11724137931034483,0.2785714285714286,0.2357142857142857,0.45714285714285713,0.34375,0.34375,0.8636363636363636,,,,,0.02857142857142857,,,,,,,,,0.06666666666666667,,0.30714285714285716,,0.45735503597122296,0.46498333333333336,0.491498275862069,0.0967741935483871,0.31451612903225806,10.74485294117647,29.0,0.3009118541033435,21.0,4.0,8.0,8.0,13.0,13.0,6.0,16.0,,50.0,8.0,8.0,7.0,6.0,4.0,13.0,,11.0,17.0,3.0,14.0,8.0,6.0,6.0,2.0,6.0,1.0,,5.0,,2.0,4.0,7.0,3.0,,3.0,1.0,,1.0,,0.375,0.058823529411764705,0.1282051282051282,0.09090909090909091,,0.038461538461538464,0.09166666666666666,0.036036036036036036,0.0378619153674833,0.010752688172043012,0.05970149253731343,0.0449438202247191,0.02702702702702703,0.05405405405405406,0.10416666666666667,0.041666666666666664,0.04054054054054054,0.6,0.5384615384615384,0.6176470588235294,0.42857142857142855,0.3939393939393939,0.43333333333333335,0.23076923076923078,0.5,0.5,,0.43333333333333335,0.6153846153846154,0.04895104895104895,0.050359712230215826,,,,,,,,,,,,,1.0,,,,,,True,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,19654.0,328,35,669,672,194,184,74.0,1341,16.0,13.0,23.0,39.0,4.0,6.0,1.0,1.0,18.0,41.0,2.0,3.0,6.0,10.0,38.0,68,22.0,47.0,25.0,167,744,2.0,3.0,16.0,12.0,18.0,7.0,11.0,13.0,58.0,4.0,42.0,41.0,18.0,86.0,25.0,111.0,18.0,50.0,23.0,247.0,27,,30,34,22.0,16.0,12.0,1.0,34.0,7.0,8.0,11.0,28.0,27.0,6.0,1.0,1.0,1.0,58.0,194,5.0,0.05263157894736842,0.05263157894736842,0.6363636363636364,0.46808510638297873,0.6666666666666666,0.6363636363636364,0.46808510638297873,0.5588235294117647,0.6666666666666666,0.6173913043478261,0.8888888888888888,0.7758620689655172,0.6491935483870968,0.8888888888888888,0.8235294117647058,0.40869565217391307,21.01063829787234,0.6470588235294118,,0.1062992125984252,0.09404388714733543,0.11392405063291139,0.09090909090909091,0.11224489795918367,0.1391304347826087,0.11304347826086956,0.3391304347826087,0.5897435897435898,0.5897435897435898,0.043478260869565216,0.05217391304347826,0.6666666666666666,0.6666666666666666,1.0,0.3565217391304348,0.43902439024390244,0.43902439024390244,0.5555555555555556,0.3333333333333333,0.6666666666666666,1.0,0.034482758620689655,1.0,0.3448275862068966,0.6,0.5478260869565217,0.43902439024390244,0.48772782608695653,0.478975,0.4738086206896551,0.09580838323353294,0.3473053892215569,12.269117647058826,25.15744680851064,0.28998505231689087,11.0,,1.0,4.0,4.0,4.0,5.0,6.0,,72.0,,4.0,7.0,13.0,3.0,1.0,,3.0,4.0,,6.0,6.0,,7.0,3.0,6.0,2.0,,1.0,,6.0,2.0,5.0,,,1.0,,,,1.0,0.8333333333333334,0.058823529411764705,,0.3076923076923077,,0.005,0.046153846153846156,0.031578947368421054,0.013559322033898305,,,0.011494252873563218,0.014925373134328358,0.07142857142857142,0.043478260869565216,0.05263157894736842,,1.0,0.6875,0.6875,0.09090909090909091,0.3076923076923077,0.4444444444444444,,0.1111111111111111,,,0.13793103448275862,1.0,0.0423728813559322,0.07042253521126761,,24.0,,7.0,,,,,,,,,,,,,,,True,,,
