EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,Travels,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BlockedLongMidRange,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,Loose Ball Fouls Drawn,3SecondViolations,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,on,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,3845.0,64,-2,117,120,40,33,13,237,3.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,9.0,3.0,1.0,10.0,19,3.0,20.0,119,3.0,3.0,1.0,6.0,5.0,7.0,10.0,14.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,8.0,3.0,11.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,40,1.0,0.7,0.7,0.5263157894736842,1.0,0.7142857142857143,0.4545454545454545,0.75,0.7142857142857143,0.4545454545454545,0.75,0.7142857142857143,0.1363636363636363,0.1578947368421052,0.4,0.1111111111111111,19.84732824427481,0.5,0.2,0.108695652173913,0.0625,0.1428571428571428,0.05,0.1166666666666666,0.0576923076923076,0.1,0.0714285714285714,0.0588235294117647,0.0769230769230769,0.0833333333333333,0.1428571428571428,0.1818181818181818,1.0,0.2272727272727272,0.6,1.0,0.3333333333333333,0.2272727272727272,0.4,0.4,0.5,0.4090909090909091,0.5555555555555556,0.625,1.0,0.1363636363636363,0.25,1.0,0.25,0.1428571428571428,1.0,0.3636363636363636,0.46275,0.4710875,0.4090999999999999,0.0454545454545454,0.0526315789473684,0.3,0.5,11.121052631578948,24.4,0.3418803418803419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,4650.0,78,-46,140,144,38,53,14,284,3.0,5.0,,,1.0,1.0,1.0,1.0,,4.0,11.0,1.0,4.0,10,12.0,19.0,166,,,1.0,,2.0,4.0,7.0,,8.0,11.0,,3.0,9.0,2.0,21.0,1.0,,2.0,5.0,,7.0,1.0,8.0,4.0,3.0,3.0,7.0,,2.0,2.0,6.0,,1.0,5.0,7.0,,3.0,,,,,,7.0,38,2.0,,,0.4,,0.5,0.3181818181818182,,0.4375,0.38,,0.4375,0.5454545454545454,,,,20.51282051282051,0.5714285714285714,,0.1041666666666666,,0.1,0.0434782608695652,0.1029411764705882,0.0144927536231884,,,0.05,0.1875,,0.1,0.0666666666666666,,0.2272727272727272,0.6,0.6,,0.0454545454545454,1.0,1.0,,0.1818181818181818,,,,0.5,,,1.0,0.125,1.0,0.7727272727272727,0.5023181818181818,0.5097,0.476275,0.12,0.2307692307692307,,0.3684210526315789,8.440000000000001,25.075000000000003,0.2714285714285714,1.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.1666666666666666,0.25,0.1666666666666666,0.2,0.0454545454545454,0.1818181818181818,0.1818181818181818,0.5,0.5,0.25,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,7662.0,128,-47,238,237,68,74,23,475,6.0,6.0,,,3.0,3.0,1.0,5.0,7.0,15.0,18.0,1.0,14.0,26,20.0,57.0,262,2.0,4.0,1.0,6.0,4.0,9.0,18.0,10.0,18.0,17.0,,3.0,10.0,1.0,23.0,1.0,,5.0,8.0,3.0,16.0,1.0,17.0,3.0,2.0,4.0,7.0,,1.0,1.0,8.0,,,8.0,11.0,1.0,4.0,1.0,,1.0,1.0,,18.0,68,1.0,0.3571428571428571,0.3571428571428571,0.5384615384615384,0.5,0.4444444444444444,0.5,0.4,0.5,0.5588235294117647,0.5,0.5625,0.4347826086956521,,,,21.88679245283019,0.4285714285714285,0.5,0.1176470588235294,,0.1515151515151515,0.0285714285714285,0.1287128712871287,0.0088495575221238,,,0.032258064516129,0.0952380952380952,,0.2142857142857142,0.1851851851851851,1.0,0.1304347826086956,1.0,1.0,0.1666666666666666,0.108695652173913,0.2,0.2,1.0,0.3260869565217391,0.4666666666666667,0.4666666666666667,0.4285714285714285,0.391304347826087,,,0.2,0.2142857142857142,1.0,0.5652173913043478,0.4583943181818181,0.4425,0.4415307692307691,0.0816326530612244,0.1379310344827586,0.1052631578947368,0.3157894736842105,13.369230769230768,27.605,0.2857142857142857,2.0,5.0,1.0,4.0,6.0,11.0,2.0,5.0,18.0,,5.0,7.0,2.0,5.0,,2.0,2.0,2.0,,3.0,1.0,1.0,,1.0,0.3,0.4,0.3157894736842105,,0.0434782608695652,0.2777777777777778,0.2777777777777778,1.0,0.2857142857142857,0.25,0.2941176470588235,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,0.0714285714285714,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2470,1610612748,Smush Parker,Smush Parker,2470,MIA,10999.0,183,-39,334,335,93,101,37,669,3.0,5.0,,,2.0,2.0,3.0,8.0,5.0,17.0,17.0,1.0,11.0,30,24.0,43.0,353,1.0,1.0,1.0,5.0,3.0,7.0,9.0,4.0,18.0,17.0,,2.0,15.0,1.0,32.0,,2.0,3.0,14.0,,17.0,2.0,19.0,6.0,5.0,2.0,8.0,,1.0,8.0,13.0,,,5.0,4.0,,2.0,3.0,1.0,3.0,1.0,,9.0,93,1.0,0.1818181818181818,0.1818181818181818,0.3666666666666666,1.0,0.4285714285714285,0.3703703703703703,1.25,0.3461538461538461,0.3839285714285714,1.25,0.3461538461538461,0.4444444444444444,,,,16.886543535620053,0.75,,0.1272727272727272,0.018018018018018,0.0652173913043478,,0.1089743589743589,0.0124223602484472,0.074074074074074,,,0.1428571428571428,0.1333333333333333,0.1153846153846153,0.081081081081081,0.3333333333333333,0.0925925925925925,0.6,0.6,0.3333333333333333,0.1481481481481481,0.375,0.375,,0.3148148148148148,0.2941176470588235,0.2941176470588235,0.2,0.3148148148148148,,,0.5,0.1538461538461538,1.0,0.5370370370370371,0.4536160377358491,0.2799,0.4290166666666666,0.0357142857142857,0.0625,0.1162790697674418,0.2093023255813953,14.153333333333334,25.32083333333333,0.278443113772455,7.0,2.0,,5.0,6.0,3.0,1.0,6.0,18.0,,2.0,13.0,1.0,4.0,4.0,5.0,5.0,3.0,2.0,,1.0,1.0,,1.0,0.25,0.1666666666666666,0.25,,0.1296296296296296,0.1176470588235294,0.1176470588235294,1.0,0.3846153846153846,,0.1176470588235294,4.0,1.0,1.0,,,,1.0,,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.0769230769230769,1.0,1.0,1.0,1.0,1.0,1.0,0.0285714285714285,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,4098.0,68,-12,126,130,48,49,9,256,4.0,9.0,1.0,3.0,1.0,3.0,3.0,5.0,,1.0,,,7.0,15,,24.0,115,1.0,3.0,,4.0,1.0,4.0,6.0,8.0,6.0,,1.0,,1.0,,2.0,,6.0,1.0,7.0,3.0,11.0,6.0,17.0,2.0,1.0,2.0,4.0,,,6.0,12.0,,2.0,12.0,17.0,1.0,7.0,6.0,2.0,6.0,5.0,3.0,6.0,48,1.0,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.25,0.4666666666666667,0.3333333333333333,0.25,0.5217391304347826,0.5,0.4285714285714285,,0.0666666666666666,0.1111111111111111,,19.42446043165468,0.5,0.5,0.175,0.1304347826086956,0.0454545454545454,,0.1290322580645161,0.1016949152542373,0.4,0.0833333333333333,,0.1428571428571428,0.0833333333333333,0.2857142857142857,,0.8333333333333334,0.6,0.4444444444444444,0.5,0.5,0.3333333333333333,0.6,0.6,0.6666666666666666,0.0666666666666666,,,,,1.0,0.3333333333333333,,0.75,0.3333333333333333,0.6,0.4780533333333333,0.6056,0.4697749999999999,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.25,4.633333333333334,,0.3809523809523809,,,,,,10.0,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,0.2,,,,,,,,,,,2.0,4.0,,,2.0,4.0,2.0,,,,,,,,3.0,,,0.4285714285714285,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,5494.0,92,-33,165,161,19,36,17,326,12.0,18.0,3.0,5.0,,1.0,7.0,17.0,,,,,19.0,35,,44.0,186,5.0,11.0,,11.0,,2.0,2.0,22.0,16.0,,2.0,3.0,6.0,3.0,15.0,3.0,6.0,2.0,11.0,1.0,14.0,9.0,23.0,6.0,3.0,5.0,11.0,,,5.0,10.0,2.0,2.0,17.0,11.0,3.0,6.0,4.0,,4.0,4.0,2.0,2.0,19,1.0,0.5789473684210527,0.6470588235294118,0.5428571428571428,0.4545454545454545,,0.5428571428571428,0.4545454545454545,,0.5641025641025641,0.5,0.25,,0.0571428571428571,0.1111111111111111,,27.027027027027025,0.5454545454545454,0.25,0.1929824561403508,0.12,0.0952380952380952,0.1034482758620689,0.1666666666666666,0.1139240506329113,0.2142857142857142,0.15,0.1363636363636363,0.0909090909090909,0.2941176470588235,0.1724137931034483,0.1052631578947368,1.0,0.5142857142857142,0.6666666666666666,0.75,0.75,0.4857142857142857,0.4117647058823529,0.4117647058823529,0.2857142857142857,,,,,,0.4545454545454545,0.6,,0.5,,0.5142857142857142,0.4690828571428571,0.5340142857142857,0.3713,0.1578947368421052,0.1578947368421052,0.25,0.0454545454545454,4.094285714285713,,0.1151515151515151,,,,,,6.0,,,,,,3.0,,2.0,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,4.0,1.0,,,,,,,,1.0,,,0.0714285714285714,,,4.0,,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,2281.0,38,-7,66,66,14,16,8,132,,,,,,,,4.0,3.0,8.0,,,3.0,12,,9.0,66,,3.0,,3.0,2.0,5.0,7.0,4.0,2.0,,1.0,1.0,2.0,1.0,5.0,,1.0,4.0,4.0,1.0,9.0,1.0,10.0,,,,,,,,1.0,,,1.0,3.0,,,,,,,,7.0,14,,0.6666666666666666,0.6666666666666666,0.25,,0.4,0.25,,0.4,0.3461538461538461,0.375,0.5833333333333334,,0.0833333333333333,,,16.883116883116884,,1.0,0.1538461538461538,0.0384615384615384,0.3333333333333333,,0.2105263157894736,0.0285714285714285,,,,0.125,0.1666666666666666,0.1666666666666666,0.3636363636363636,,,,,,0.3333333333333333,,,,0.6666666666666666,0.375,0.375,0.6666666666666666,,,,,,,,0.3873166666666667,0.38695,0.38766,0.0769230769230769,,0.3333333333333333,0.7777777777777778,16.716666666666665,,0.2121212121212121,,,,,,3.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.125,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
358,1610612748,Anfernee Hardaway,Anfernee Hardaway,358,MIA,3977.0,66,-7,117,115,21,33,13,232,,2.0,,1.0,,,,2.0,1.0,3.0,1.0,,1.0,7,2.0,9.0,111,,1.0,,,,,,2.0,,1.0,1.0,,6.0,,12.0,,,1.0,4.0,1.0,6.0,,6.0,3.0,3.0,1.0,4.0,,2.0,3.0,6.0,,,5.0,4.0,,2.0,,,,,,,21,,1.0,1.0,0.1428571428571428,,,0.2777777777777778,,,0.4090909090909091,,,0.2222222222222222,0.1428571428571428,0.5,,11.11111111111111,0.75,0.2,0.0909090909090909,,0.0625,,0.0833333333333333,,,,,0.2857142857142857,,0.0909090909090909,0.0714285714285714,,0.2222222222222222,,,,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,,,,,0.4444444444444444,0.4418166666666667,0.3333,,0.1818181818181818,0.2222222222222222,,,11.028571428571428,24.85,0.1794871794871795,1.0,1.0,,,1.0,4.0,,,3.0,,1.0,6.0,,3.0,1.0,2.0,3.0,2.0,1.0,,,2.0,,1.0,0.5,,0.5,,0.1111111111111111,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,1739.0,29,16,51,50,24,16,9,101,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,,3.0,6,,6.0,49,1.0,3.0,,2.0,2.0,5.0,4.0,,6.0,,,,,,,1.0,2.0,,,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,1.0,4.0,7.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,4.0,24,3.0,,,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,,,,,11.290322580645162,1.0,0.3333333333333333,,0.125,,0.1428571428571428,,0.1304347826086956,0.25,,0.1666666666666666,,,,,,0.5,1.0,1.0,,0.1666666666666666,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,,0.4,1.0,0.5,0.4635166666666666,0.5053,0.45914,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,7.1000000000000005,,0.4705882352941176,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,868.0,14,13,25,24,15,8,7,49,2.0,3.0,,,1.0,2.0,,,,,4.0,,2.0,3,4.0,5.0,23,,,,,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,15,,0.5,0.5,0.6666666666666666,,0.5,0.2857142857142857,,0.25,0.3571428571428571,,0.25,0.5714285714285714,,,,21.21212121212121,,,,,0.6666666666666666,,0.1818181818181818,,,,,,,,1.0,,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.5714285714285714,,,,0.5,0.5,1.0,0.5503428571428571,,0.5140250000000001,0.1428571428571428,0.3333333333333333,,0.4,,25.475,0.6,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
