EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3FGM,Arc3Assists,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,PenaltyCorner3Accuracy,PenaltyAtRimFGM,OffThreePtRebounds,SelfOReb,Travels,BlockedAtRim,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyAtRimAccuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,4213.0,70,26,141,140,55,71,17,281,4.0,6,1.0,3.0,6,4.0,12.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,11,24,1.0,6.0,6.0,31,117,1.0,1.0,1.0,3.0,2.0,10,1.0,3.0,4.0,11.0,6,16,3.0,5.0,1.0,9.0,3.0,12.0,3.0,4.0,2.0,3.0,27.0,1.0,3.0,4,4,3.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,7.0,8,1.0,6.0,2.0,3.0,1.0,11.0,55,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.4583333333333333,0.2,0.4166666666666667,0.75,0.2692307692307692,0.484375,0.75,0.36666666666666664,0.2,23.125,1.0,0.06666666666666667,0.05263157894736842,0.0625,0.13636363636363635,0.06666666666666667,0.2,0.6666666666666666,0.6666666666666666,0.25,0.2,0.5,0.5,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.25,0.03333333333333333,0.16666666666666666,0.2,0.2,1.0,0.5,1.0,1.0,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.4,0.2,0.43419,0.3359,0.36721923076923074,0.0967741935483871,0.12,0.0967741935483871,0.3548387096774194,11.962500000000004,25.25,0.3900709219858156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,2031.0,34,-20,60,63,16,16,7,123,1.0,2,,1.0,1,3.0,5.0,3.0,1.0,1.0,,,,,5,8,3.0,4.0,4.0,23,76,,,,2.0,,1,,1.0,2.0,2.0,2,8,9.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,3.0,3,3,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,6.0,4,1.0,5.0,,2.0,,2.0,16,,,0.2,0.2,1.0,0.75,,,0.75,0.625,,0.7916666666666666,,,0.8214285714285714,1.0,0.3333333333333333,0.3333333333333333,23.52941176470588,0.5,0.16666666666666666,,0.11538461538461539,,,0.16666666666666666,0.5,1.0,,0.08333333333333333,1.0,1.0,,0.4166666666666667,0.6,0.6,0.3333333333333333,0.25,0.08333333333333333,1.0,1.0,1.0,,,,,,,0.5,1.0,0.4827875,,0.4331,0.21428571428571427,0.2,0.08695652173913043,0.08695652173913043,11.862499999999999,23.75,0.26666666666666666,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.5,0.5,0.125,0.6666666666666666,0.6666666666666666,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,1664.0,28,-14,49,53,10,13,5,102,4.0,6,,1.0,2,2.0,3.0,,,,,,,,7,11,,,5.0,19,66,1.0,,,3.0,,1,,,,,10,4,,,,2.0,,2.0,,1.0,1.0,,4.0,,2.0,3,5,1.0,,2.0,2.0,,2.0,,2.0,3.0,6,,8.0,,4.0,,,10,1.0,,0.7142857142857143,0.8333333333333334,,,,,,0.6363636363636364,,0.6363636363636364,1.0,,0.6333333333333333,0.75,,,31.48148148148148,1.0,0.08333333333333333,,0.07407407407407407,0.09090909090909091,,0.5454545454545454,0.6666666666666666,1.0,0.75,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,0.5454545454545454,,0.5084181818181818,0.5425,0.3813,0.26666666666666666,0.26666666666666666,0.15789473684210525,,5.918181818181819,,0.20408163265306123,,,1.0,2.0,,,,,,0.18181818181818182,0.3333333333333333,0.25,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.10526315789473684,0.08695652173913043,0.3333333333333333,0.08333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,6810.0,114,-6,210,212,60,80,22,422,,3,,1.0,1,3.0,11.0,6.0,5.0,17.0,,1.0,1.0,4.0,4,15,9.0,23.0,2.0,37,217,2.0,,1.0,2.0,2.0,3,3.0,7.0,,13.0,6,2,27.0,17.0,5.0,1.0,2.0,3.0,1.0,,,1.0,8.0,3.0,10.0,13,15,2.0,1.0,6.0,4.0,2.0,8.0,1.0,5.0,14.0,6,2.0,3.0,,,,13.0,60,3.0,,0.75,0.75,1.0,0.391304347826087,,0.42857142857142855,0.391304347826087,0.26666666666666666,0.6666666666666666,0.4605263157894737,0.3333333333333333,0.65,0.4605263157894737,0.3333333333333333,0.65,0.6052631578947368,19.65811965811966,0.75,0.12048192771084337,0.13636363636363635,0.12380952380952381,0.15789473684210525,0.16666666666666666,0.07894736842105263,,,,0.02631578947368421,1.0,1.0,,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.15789473684210525,0.4473684210526316,0.29411764705882354,0.29411764705882354,1.0,0.3333333333333333,,,,0.4,0.25,0.6842105263157895,0.29411764705882354,0.49788815789473684,0.5377500000000001,0.46279000000000003,,,0.05405405405405406,0.35135135135135137,15.733333333333336,24.99130434782609,0.2857142857142857,4.0,3.0,,1.0,,2.0,,,,0.06666666666666667,0.3333333333333333,,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.3,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,0.5,,0.0273972602739726,0.02127659574468085,,0.03125,0.3333333333333333,,2.0,1.0,2.0,2.0,3.0,1.0,0.045454545454545456,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
970,1610612766,Othella Harrington,Othella Harrington,970,CHA,9970.0,166,19,316,320,105,129,38,636,6.0,11,3.0,9.0,18,3.0,13.0,,,,,,,,18,42,,,10.0,46,307,6.0,,,10.0,4.0,11,,,2.0,10.0,24,12,,,,3.0,1.0,4.0,,1.0,,2.0,9.0,6.0,21.0,31,42,1.0,1.0,4.0,2.0,2.0,11.0,1.0,10.0,34.0,17,2.0,16.0,,7.0,1.0,10.0,105,4.0,1.0,0.6666666666666666,0.8,,,,,,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.5,0.36363636363636365,0.46,0.5555555555555556,0.38461538461538464,,16.897506925207757,0.36363636363636365,0.1875,0.15384615384615385,0.17880794701986755,0.15384615384615385,0.12903225806451613,0.2619047619047619,0.5454545454545454,0.6666666666666666,0.5,0.42857142857142855,0.5,0.5625,0.6666666666666666,0.30952380952380953,0.23076923076923078,0.23076923076923078,1.0,,,,,,,,,0.2727272727272727,,,0.2619047619047619,,0.4247619047619047,0.5364666666666666,0.40280909090909095,0.14285714285714285,0.14285714285714285,0.21739130434782608,0.21739130434782608,9.359523809523811,,0.3322784810126582,,,4.0,4.0,1.0,7.0,2.0,,,0.09523809523809523,0.18181818181818182,0.25,0.17857142857142858,,,,,,3.0,5.0,3.0,6.0,8.0,4.0,11.0,,3.0,4.0,,4.0,0.5,0.2857142857142857,0.07142857142857142,0.07482993197278912,0.09375,,0.8333333333333334,0.6,,1.0,5.0,3.0,,3.0,0.15151515151515152,0.75,,2.0,3.0,1.0,3.0,4.0,1.0,0.1111111111111111,0.08571428571428572,0.10714285714285714,0.25,0.05263157894736842,0.6666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200835,1610612766,Walter Herrmann,Walter Herrmann,200835,CHA,914.0,15,3,32,31,10,28,4,63,1.0,1,,1.0,1,1.0,2.0,1.0,,,,,,,3,4,1.0,1.0,,9,29,,,,,,1,1.0,1.0,,3.0,4,2,3.0,,,,,,,,,,,1.0,,2,2,1.0,,,,,1.0,,,,1,1.0,,,,,3.0,10,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,1.0,0.75,,0.9,,0.75,0.9,,0.75,0.2,16.666666666666668,,,0.14285714285714285,0.07692307692307693,,0.16666666666666666,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,0.2,,,,,,,,,,,0.4,,0.46911,,0.40742500000000004,,,,0.3333333333333333,14.0,23.3,0.3125,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,2273.0,38,14,73,70,32,34,13,143,4.0,8,3.0,,1,,1.0,,,2.0,,,,1.0,4,10,,2.0,3.0,11,61,2.0,,,2.0,1.0,4,,1.0,2.0,4.0,6,2,,2.0,,3.0,2.0,5.0,2.0,2.0,,1.0,12.0,2.0,5.0,8,12,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,3,,3.0,1.0,2.0,,4.0,32,,,0.75,1.0,,,,,,0.4,0.25,0.3333333333333333,0.5,0.2,0.4230769230769231,0.5,0.3333333333333333,0.16666666666666666,20.454545454545453,0.4,0.22727272727272727,0.18181818181818182,0.21212121212121213,0.1111111111111111,0.2,0.6666666666666666,0.5,0.8,0.75,0.08333333333333333,,,,0.08333333333333333,,,,,0.16666666666666666,,,,,,,0.6,0.2,,0.8333333333333334,,0.5145541666666668,0.55595,0.47725999999999996,0.15384615384615385,0.18181818181818182,0.18181818181818182,0.36363636363636365,2.0300000000000002,24.95,0.4383561643835616,,,,3.0,,3.0,,,,0.3,0.375,0.25,0.4,,,,,,1.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,,,,,0.5,0.2,0.1111111111111111,0.1111111111111111,0.2,0.1,1.0,0.5,,,,1.0,,,0.08333333333333333,,,1.0,1.0,1.0,,,,,0.1111111111111111,0.14285714285714285,,0.25,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,1337.0,22,-4,47,48,16,17,3,95,2.0,3,1.0,1.0,6,,,,,,,,,,3,9,,,2.0,8,47,2.0,,,2.0,1.0,5,,,,2.0,4,2,,,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,3,5,1.0,,,,,2.0,1.0,2.0,2.0,2,1.0,2.0,,1.0,,2.0,16,,,0.6666666666666666,1.0,,,,,,0.3333333333333333,0.2,0.3333333333333333,0.5,0.2,0.4,0.5,0.2,,23.076923076923077,,0.09523809523809523,0.3333333333333333,0.125,,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,0.2,,,0.3333333333333333,,0.44824444444444445,0.56545,0.41032,0.1,0.1,0.25,0.25,6.288888888888888,,0.3404255319148936,,,,2.0,,2.0,,,,0.2222222222222222,,0.2,,,,,,,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,0.5,,0.10526315789473684,0.09090909090909091,0.1,,1.0,0.5,,,,,,1.0,0.16666666666666666,1.0,,,,,2.0,1.0,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1863,1610612766,Earl Boykins,Earl Boykins,1863,CHA,4287.0,71,9,129,132,41,36,15,261,1.0,6,3.0,3.0,8,3.0,8.0,2.0,,1.0,,,,,7,22,1.0,3.0,4.0,21,132,2.0,,,,2.0,8,1.0,1.0,4.0,11.0,4,10,3.0,1.0,,10.0,3.0,13.0,2.0,6.0,2.0,2.0,29.0,1.0,1.0,2,2,2.0,,,,,,,1.0,3.0,4,,4.0,,,2.0,11.0,41,,2.0,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.3181818181818182,0.25,0.34,,0.3888888888888889,0.3888888888888889,,0.5,0.12,18.243243243243242,,0.0196078431372549,0.06666666666666667,0.030303030303030304,,0.08333333333333333,0.24,0.16666666666666666,0.25,,0.32,0.375,0.42857142857142855,,0.32,0.375,0.375,0.6666666666666666,0.08,0.04,,,,,,,0.3333333333333333,,,0.36,,0.4435119999999999,0.3305,0.44659444444444446,,,,0.5238095238095238,9.981818181818182,23.633333333333336,0.3178294573643411,1.0,1.0,,3.0,,,,,,0.13636363636363635,0.3333333333333333,0.07692307692307693,,0.5,0.5,1.0,0.1111111111111111,,,1.0,,,,,,2.0,,,,,,,,,,,0.5,,1.0,1.0,,,,,,,1.0,1.0,,,,,,0.125,,,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2202,1610612766,Jason Richardson,Jason Richardson,2202,CHA,3605.0,60,33,122,121,41,46,13,243,10.0,12,5.0,1.0,2,1.0,6.0,4.0,3.0,9.0,,,2.0,4.0,12,20,5.0,13.0,7.0,46,93,3.0,,,2.0,5.0,8,4.0,7.0,,22.0,18,6,15.0,9.0,3.0,6.0,2.0,8.0,,2.0,3.0,1.0,18.0,3.0,14.0,18,20,2.0,1.0,4.0,1.0,3.0,6.0,3.0,3.0,4.0,6,1.0,7.0,1.0,4.0,,22.0,41,1.0,,0.75,0.75,1.0,0.38461538461538464,,0.5714285714285714,0.38461538461538464,0.6,0.625,0.5909090909090909,0.3333333333333333,0.7333333333333333,0.6388888888888888,0.3333333333333333,0.7333333333333333,0.3939393939393939,30.65693430656934,0.6666666666666666,0.3111111111111111,0.1875,0.2786885245901639,0.35294117647058826,0.14285714285714285,0.36363636363636365,0.8333333333333334,0.9090909090909091,0.8,0.06060606060606061,0.5,0.5,1.0,0.18181818181818182,0.16666666666666666,0.16666666666666666,,0.12121212121212122,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.26666666666666666,0.5,0.7575757575757576,0.3333333333333333,0.5456106060606061,0.3796,0.5893466666666666,0.1111111111111111,0.17391304347826086,0.043478260869565216,0.4782608695652174,6.525,24.861538461538462,0.3360655737704918,2.0,3.0,,1.0,2.0,2.0,,,,0.05,0.08333333333333333,0.29411764705882354,0.2727272727272727,0.5,0.5,1.0,0.2,,,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,0.3333333333333333,0.2,0.05,0.03636363636363636,0.07692307692307693,0.058823529411764705,,,2.0,2.0,,,,,,,0.6666666666666666,4.0,,1.0,,,,,,,0.5,0.06666666666666667,0.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,
