EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,on,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,25962.0,433.0,62,817,808,328.0,263,99.0,1625,19.0,39.0,2.0,3.0,5.0,16.0,27.0,55.0,29.0,68.0,1.0,4.0,1.0,2.0,19.0,46.0,1.0,2.0,6.0,17.0,75.0,162.0,20.0,50.0,67.0,277.0,861,9.0,14.0,1.0,2.0,5.0,26.0,24.0,64.0,7.0,19.0,42.0,111.0,10.0,140.0,42.0,18.0,8.0,2.0,44.0,19.0,5.0,61.0,36.0,97.0,22.0,14.0,27.0,14.0,20.0,230.0,4.0,6.0,13.0,23.0,1.0,37.0,10.0,47.0,4.0,39.0,23.0,16.0,22.0,4.0,14.0,13.0,2.0,8.0,1.0,35.0,2.0,13.0,5.0,32.0,3.0,59.0,2.0,2.0,71.0,2.0,4.0,18.0,1.0,15.0,111.0,328.0,8.0,15.0,0.0666666666666666,0.0704225352112676,0.7,0.4,0.5,0.3684210526315789,0.4166666666666667,0.4629629629629629,0.6428571428571429,0.375,0.4952830188679245,0.65625,0.4156626506024096,0.5594262295081968,0.7222222222222222,0.529126213592233,0.2358490566037736,0.0308641975308641,0.1025641025641025,0.0181818181818181,30.03229278794403,0.6285714285714286,0.0476190476190476,0.0784982935153583,0.0229885057471264,0.1477272727272727,0.0344827586206896,0.0944881889763779,0.026525198938992,0.0365853658536585,0.0129870129870129,0.0196078431372549,0.0329670329670329,0.04,0.0842105263157894,0.0405405405405405,0.0967741935483871,0.15625,0.125,0.0388349514563106,0.1839622641509433,0.4871794871794871,0.5428571428571428,0.1578947368421052,0.2594339622641509,0.4909090909090909,0.5,0.037037037037037,0.320754716981132,0.4264705882352941,0.4264705882352941,0.0344827586206896,0.0188679245283018,0.25,0.25,1.0,0.2169811320754717,0.4130434782608695,0.4130434782608695,0.6842105263157895,0.1875,0.6666666666666666,0.125,0.5,1.0,0.1927710843373494,0.3125,0.0240963855421686,0.5,0.2048192771084337,0.3529411764705882,0.419811320754717,0.4318181818181818,0.4438835714285714,0.400925,0.4222506097560976,0.0829694323144104,0.1011235955056179,0.0196078431372549,0.0938628158844765,0.4007220216606498,10.727777777777778,26.476,0.401468788249694,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOH,53433.0,891.0,4,1626,1625,410.0,366,198.0,3251,22.0,47.0,1.0,7.0,4.0,10.0,16.0,36.0,25.0,69.0,13.0,33.0,,7.0,40.0,111.0,3.0,6.0,10.0,31.0,63.0,152.0,53.0,144.0,40.0,325.0,1702,9.0,18.0,4.0,8.0,7.0,37.0,9.0,21.0,10.0,38.0,14.0,62.0,36.0,90.0,129.0,30.0,4.0,,111.0,40.0,12.0,56.0,20.0,76.0,15.0,5.0,27.0,10.0,19.0,172.0,8.0,15.0,21.0,64.0,2.0,87.0,23.0,110.0,2.0,32.0,16.0,16.0,19.0,5.0,11.0,12.0,2.0,8.0,,31.0,4.0,9.0,22.0,59.0,4.0,45.0,,4.0,49.0,3.0,,24.0,,2.0,62.0,410.0,7.0,2.0,0.2857142857142857,0.2950819672131147,0.8113207547169812,0.3680555555555556,0.5,0.2631578947368421,0.3680555555555556,0.4144736842105263,0.5,0.4285714285714285,0.4814189189189189,0.5769230769230769,0.4067796610169492,0.5094043887147336,0.6166666666666667,0.4626865671641791,0.4864864864864865,0.0789473684210526,0.2127659574468085,0.0555555555555555,18.82732651963421,0.6129032258064516,0.0526315789473684,0.1081081081081081,0.0255972696245733,0.1105263157894736,0.0382775119617224,0.108695652173913,0.0289308176100628,0.0259740259740259,0.0235294117647058,0.0267175572519083,0.0419161676646706,0.0238095238095238,0.054054054054054,0.1102941176470588,0.1439114391143911,0.1103448275862069,0.1111111111111111,0.0121951219512195,0.1587837837837837,0.4680851063829787,0.5945945945945946,0.1363636363636363,0.1216216216216216,0.4444444444444444,0.4705882352941176,0.3125,0.2331081081081081,0.3623188405797101,0.3623188405797101,0.4,0.1114864864864864,0.3939393939393939,0.3939393939393939,0.9230769230769232,0.375,0.3603603603603603,0.3603603603603603,0.775,0.2692307692307692,0.1428571428571428,0.2307692307692307,0.5,0.6666666666666666,0.1694915254237288,0.4,0.1186440677966101,,0.5254237288135594,0.3225806451612903,0.6452702702702703,0.3603603603603603,0.4921659322033898,0.4655545454545454,0.4921646551724138,0.0757097791798107,0.1387283236994219,,0.1138461538461538,0.1907692307692307,11.080263157894738,25.14166666666667,0.2521525215252153,1.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.0769230769230769,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,15924.0,265.0,-12,460,464,54.0,63,56.0,924,9.0,13.0,2.0,3.0,3.0,4.0,,3.0,2.0,15.0,,,,,,,,,,,11.0,31.0,,,8.0,30.0,491,2.0,4.0,,,2.0,6.0,4.0,6.0,,,1.0,9.0,18.0,4.0,,,2.0,,,,3.0,6.0,4.0,10.0,3.0,1.0,2.0,1.0,3.0,24.0,7.0,14.0,3.0,10.0,1.0,14.0,21.0,35.0,1.0,12.0,8.0,4.0,,2.0,,6.0,3.0,,,6.0,,1.0,17.0,36.0,1.0,13.0,4.0,1.0,14.0,,,6.0,,1.0,9.0,54.0,2.0,1.0,0.8181818181818182,0.9,,,,,,0.3548387096774194,0.5,0.6666666666666666,0.3548387096774194,0.5,0.6666666666666666,0.3947368421052631,0.5,0.6428571428571429,,0.0967741935483871,0.2307692307692307,,8.349146110056926,,0.0833333333333333,0.0609756097560975,0.0823529411764705,0.0638297872340425,0.1166666666666666,0.0616113744075829,0.0913043478260869,0.0512820512820512,0.18,0.037037037037037,0.1372549019607843,,0.0980392156862745,0.03125,0.0493827160493827,0.0833333333333333,,0.0588235294117647,0.4193548387096774,0.6923076923076923,0.9,0.7777777777777778,0.0967741935483871,,,,0.4838709677419355,0.1333333333333333,0.1333333333333333,1.0,,,,,,,,,0.75,0.6666666666666666,,,,0.6666666666666666,0.75,,,,,0.4193548387096774,,0.4568870967741935,0.5495,0.5012333333333333,0.1621621621621621,0.1621621621621621,,0.2,0.3,9.503225806451614,,0.117391304347826,,,2.0,5.0,4.0,5.0,4.0,,0.8,,,,1.0,,,,,,,,,,,,,,,True,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,19519.0,325.0,5,592,586,100.0,109,75.0,1178,23.0,44.0,8.0,15.0,4.0,7.0,5.0,20.0,3.0,9.0,,,,,,,,,,,31.0,73.0,,,22.0,84.0,595,10.0,19.0,,,2.0,22.0,4.0,8.0,,,7.0,15.0,28.0,34.0,,,18.0,,,,12.0,7.0,3.0,10.0,3.0,,5.0,,2.0,23.0,8.0,18.0,10.0,24.0,4.0,38.0,26.0,64.0,3.0,7.0,5.0,2.0,11.0,1.0,1.0,16.0,2.0,10.0,3.0,27.0,5.0,4.0,28.0,54.0,7.0,37.0,5.0,3.0,36.0,3.0,,17.0,,3.0,15.0,100.0,2.0,3.0,0.4516129032258064,0.6363636363636364,,,,,,0.4246575342465753,0.5263157894736842,0.5,0.4246575342465753,0.5263157894736842,0.5,0.4666666666666667,0.5238095238095238,0.5357142857142857,,0.1643835616438356,0.2045454545454545,0.15,17.03056768558952,0.4074074074074074,0.5,0.1176470588235294,0.0772532188841201,0.1492537313432835,0.1269841269841269,0.1254612546125461,0.0878378378378378,0.1071428571428571,0.0535714285714285,0.0743801652892562,0.1296296296296296,0.1111111111111111,0.0422535211267605,0.2285714285714285,0.1326530612244898,0.1666666666666666,0.0769230769230769,0.1,0.6027397260273972,0.5227272727272727,0.6571428571428571,0.4782608695652174,0.273972602739726,0.25,0.2941176470588235,0.4,0.1232876712328767,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,0.7894736842105263,0.5333333333333333,,,,0.875,0.5714285714285714,,,,,0.6027397260273972,,0.4897780821917808,0.526075,0.5510125,0.1954022988505747,0.1954022988505747,,0.2619047619047619,0.1785714285714285,4.42876712328767,,0.1689189189189189,,,5.0,15.0,14.0,15.0,10.0,,0.6666666666666666,,,,1.0,6.0,1.0,2.0,,,,,,,,,,,,True,,,,,
200790,1610612740,Marcus Vinicius,Marcus Vinicius,200790,NOH,1796.0,30.0,7,56,55,14.0,10,7.0,111,,,,,,,,1.0,,1.0,2.0,2.0,,,,3.0,,,,,,2.0,2.0,5.0,4.0,10.0,53,,,,,,,,1.0,,,1.0,1.0,,,6.0,,,,3.0,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,1.0,,,1.0,,2.0,,1.0,,,,3.0,,,6.0,,,2.0,,1.0,1.0,14.0,,1.0,,,1.0,0.4,,,0.4,,,,0.4285714285714285,,,0.5,,0.25,0.7142857142857143,0.5,,1.0,18.75,1.0,,0.0434782608695652,,0.2,,0.0714285714285714,,,,,,,,0.125,,0.2,,,,,,,0.1428571428571428,,,,0.1428571428571428,,,,0.2857142857142857,1.0,1.0,1.0,0.4285714285714285,,,,,,,,,,,,,,,0.7142857142857143,,0.5015428571428572,,0.3828,0.2222222222222222,0.5,,,0.1,15.95,24.6,0.25,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,2977.0,50.0,-19,88,92,24.0,16,9.0,180,4.0,5.0,1.0,1.0,,,,,,1.0,2.0,2.0,,,1.0,3.0,,,1.0,1.0,4.0,6.0,3.0,5.0,6.0,23.0,89,1.0,1.0,,,,2.0,,1.0,1.0,1.0,2.0,5.0,4.0,4.0,9.0,,2.0,,3.0,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,,2.0,6.0,,8.0,1.0,9.0,,3.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,3.0,4.0,,3.0,,,6.0,1.0,1.0,3.0,,,5.0,24.0,,,0.5,0.6666666666666666,1.0,0.6,,1.0,0.6,0.6666666666666666,1.0,,0.7727272727272727,1.0,0.75,0.8461538461538461,1.0,0.8333333333333334,0.4545454545454545,,,,14.285714285714286,,,0.1875,,0.1666666666666666,0.0909090909090909,0.1818181818181818,0.0217391304347826,,,,,0.5,0.125,0.1666666666666666,0.2222222222222222,0.2222222222222222,,,0.4545454545454545,0.8,0.8,0.5,,,,,0.0909090909090909,,,,0.1818181818181818,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.9090909090909092,0.3333333333333333,0.5346636363636363,,0.4328,0.2307692307692307,0.375,,0.0869565217391304,0.217391304347826,3.716666666666667,24.32,0.2727272727272727,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,25701.0,428.0,-46,777,782,155.0,167,96.0,1559,5.0,7.0,,,,1.0,5.0,13.0,14.0,42.0,4.0,13.0,1.0,3.0,13.0,44.0,1.0,4.0,1.0,8.0,24.0,62.0,17.0,57.0,13.0,112.0,805,1.0,4.0,1.0,4.0,2.0,7.0,3.0,8.0,2.0,11.0,2.0,14.0,36.0,12.0,51.0,,,1.0,43.0,13.0,2.0,18.0,6.0,24.0,3.0,3.0,10.0,1.0,7.0,54.0,1.0,5.0,13.0,23.0,,36.0,6.0,42.0,,3.0,1.0,2.0,3.0,,1.0,4.0,,2.0,1.0,7.0,,2.0,17.0,32.0,2.0,13.0,2.0,2.0,17.0,,,7.0,1.0,,14.0,155.0,4.0,,0.75,0.75,1.0,0.2982456140350877,0.25,0.1818181818181818,0.3035714285714285,0.3870967741935484,0.25,0.375,0.4159663865546218,0.3125,0.3157894736842105,0.4409448818897638,0.3888888888888889,0.35,0.4789915966386555,0.032258064516129,0.1428571428571428,0.0769230769230769,15.056179775280896,0.4285714285714285,,0.0790378006872852,0.0173010380622837,0.1354166666666666,0.0094339622641509,0.0930232558139534,0.0151898734177215,0.0142857142857142,,0.0285714285714285,0.0123456790123456,,0.0816326530612244,0.0491803278688524,0.0909090909090909,0.1408450704225352,0.12,,0.0588235294117647,0.7142857142857143,0.8333333333333334,1.0,0.1092436974789916,0.3846153846153846,0.4166666666666667,1.0,0.3529411764705882,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.1092436974789916,0.3076923076923077,0.3076923076923077,1.0,0.3697478991596639,0.2954545454545454,0.3095238095238095,1.0,,,0.5,0.25,1.0,0.0526315789473684,,0.1578947368421052,0.3333333333333333,0.4210526315789473,0.125,0.5378151260504201,0.3023255813953488,0.4802927966101694,0.45345,0.4513,0.0629921259842519,0.1014492753623188,0.0172413793103448,0.0625,0.125,14.664516129032258,25.035087719298247,0.1994851994851995,,,2.0,8.0,5.0,8.0,3.0,,0.375,,,,1.0,1.0,,,2.0,2.0,0.0350877192982456,0.0454545454545454,,,,,,,,True,,,,,
2561,1610612740,David West,David West,2561,NOH,30080.0,501.0,40,934,932,304.0,254,115.0,1866,42.0,74.0,12.0,25.0,12.0,20.0,28.0,66.0,26.0,71.0,,,,,1.0,6.0,,2.0,,3.0,96.0,211.0,1.0,6.0,63.0,258.0,984,18.0,33.0,,2.0,9.0,45.0,24.0,56.0,,3.0,19.0,67.0,96.0,96.0,3.0,,24.0,,6.0,1.0,13.0,19.0,11.0,30.0,8.0,3.0,11.0,5.0,3.0,71.0,7.0,25.0,17.0,71.0,8.0,96.0,32.0,128.0,8.0,8.0,4.0,4.0,17.0,1.0,8.0,17.0,,9.0,4.0,34.0,3.0,12.0,17.0,34.0,6.0,66.0,5.0,1.0,74.0,12.0,,36.0,,7.0,67.0,304.0,2.0,6.0,0.5,0.5714285714285714,1.0,0.1666666666666666,,,0.1666666666666666,0.4549763033175355,0.5454545454545454,0.4285714285714285,0.4493087557603686,0.5142857142857142,0.4067796610169492,0.5201612903225806,0.5769230769230769,0.4785714285714286,0.0276497695852534,0.0616113744075829,0.1351351351351351,0.0303030303030303,26.35514018691589,0.5,0.2857142857142857,0.2171253822629969,0.0746268656716417,0.160377358490566,0.0619469026548672,0.2032332563510392,0.0714285714285714,0.1224489795918367,0.031578947368421,0.0704225352112676,0.0674157303370786,0.0416666666666666,0.1962616822429906,0.2771084337349397,0.1970802919708029,0.1358024691358024,0.24,0.0747663551401869,0.3410138248847926,0.5675675675675675,0.65625,0.4761904761904761,0.304147465437788,0.4242424242424242,0.4375,0.3928571428571428,0.3271889400921659,0.3661971830985915,0.3714285714285714,0.6538461538461539,,,,,0.0276497695852534,0.1666666666666666,0.1666666666666666,1.0,0.7142857142857143,0.48,0.0571428571428571,,,0.3389830508474576,0.6,,,0.0508474576271186,,0.3686635944700461,0.1666666666666666,0.44457465437788,0.4900139999999999,0.432256779661017,0.1493775933609958,0.1531914893617021,,0.1744186046511628,0.2596899224806202,8.826540284360188,25.616666666666664,0.3254817987152034,,,2.0,16.0,10.0,16.0,10.0,2.0,0.625,,,,6.0,,,5.0,,,,,0.0140845070422535,,,,,,,True,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,18997.0,317.0,62,600,597,256.0,186,76.0,1197,7.0,14.0,4.0,7.0,2.0,4.0,5.0,16.0,22.0,39.0,10.0,18.0,3.0,7.0,13.0,35.0,,4.0,5.0,11.0,34.0,69.0,23.0,53.0,17.0,154.0,623,7.0,11.0,2.0,7.0,,20.0,12.0,22.0,8.0,18.0,7.0,55.0,36.0,32.0,69.0,,4.0,,35.0,13.0,4.0,4.0,5.0,9.0,3.0,2.0,2.0,1.0,1.0,23.0,1.0,7.0,8.0,26.0,3.0,37.0,9.0,46.0,3.0,8.0,4.0,4.0,5.0,,2.0,3.0,1.0,3.0,,8.0,2.0,5.0,7.0,16.0,1.0,13.0,1.0,1.0,19.0,,2.0,6.0,1.0,2.0,55.0,256.0,4.0,2.0,0.5294117647058824,0.5625,1.0,0.4339622641509434,0.2857142857142857,0.4444444444444444,0.4339622641509434,0.4927536231884058,0.6363636363636364,0.5454545454545454,0.5614754098360656,0.5555555555555556,0.6,0.5846153846153846,0.5555555555555556,0.6395348837209303,0.4344262295081967,0.0579710144927536,0.1428571428571428,0.125,20.02902757619739,0.625,0.1875,0.1256038647342995,0.0344827586206896,0.1159420289855072,0.0113636363636363,0.1231884057971014,0.0274914089347079,0.0677966101694915,0.0317460317460317,0.0123456790123456,0.0135135135135135,,0.109375,0.087719298245614,0.1627906976744186,0.0909090909090909,0.2142857142857142,0.0526315789473684,0.1147540983606557,0.5,0.5833333333333334,0.5714285714285714,0.1311475409836065,0.3125,0.3571428571428571,0.2,0.319672131147541,0.5641025641025641,0.5641025641025641,0.5909090909090909,0.1475409836065573,0.5555555555555556,0.5882352941176471,1.0,0.2868852459016393,0.3714285714285714,0.3714285714285714,1.0,0.3888888888888889,0.5714285714285714,0.2222222222222222,,,0.1,0.5,0.175,0.4285714285714285,0.275,0.4545454545454545,0.5491803278688525,0.3714285714285714,0.4825655737704918,0.5376714285714286,0.47071625,0.0546875,0.08,0.0188679245283018,0.1298701298701298,0.3571428571428571,12.80144927536232,24.752830188679248,0.4266666666666667,2.0,3.0,,1.0,,1.0,1.0,,1.0,0.1666666666666666,0.6666666666666666,1.0,1.0,,,,1.0,,0.0188679245283018,,,1.0,1.0,0.0555555555555555,0.0526315789473684,0.5,,True,,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,23906.0,398.0,-15,718,719,223.0,177,95.0,1437,50.0,65.0,20.0,31.0,16.0,24.0,7.0,19.0,,,,,,,,1.0,,,,,57.0,84.0,,1.0,29.0,143.0,768,20.0,33.0,,,4.0,44.0,16.0,27.0,,,10.0,42.0,66.0,48.0,,,36.0,1.0,,,3.0,5.0,8.0,13.0,7.0,1.0,1.0,1.0,3.0,34.0,11.0,43.0,17.0,67.0,7.0,91.0,55.0,146.0,4.0,4.0,1.0,3.0,9.0,3.0,5.0,14.0,,4.0,,23.0,2.0,6.0,15.0,28.0,3.0,45.0,6.0,1.0,49.0,6.0,,24.0,,4.0,42.0,223.0,1.0,2.0,0.5789473684210527,0.8461538461538461,,,,,,0.6785714285714286,0.6060606060606061,0.5925925925925926,0.6705882352941176,0.6060606060606061,0.5925925925925926,0.6682242990654206,0.6285714285714286,0.6363636363636364,0.0117647058823529,0.0357142857142857,0.0307692307692307,0.0526315789473684,15.598548972188636,0.391304347826087,0.4117647058823529,0.231833910034602,0.1699604743083003,0.1931818181818181,0.11,0.2228116710875331,0.1529745042492918,0.2,0.1707317073170731,0.1458333333333333,0.1184210526315789,0.0833333333333333,0.1724137931034483,0.3142857142857143,0.2272727272727272,0.2033898305084746,0.1724137931034483,0.1666666666666666,0.7647058823529411,0.7692307692307693,0.7936507936507936,0.58,0.2235294117647059,0.3684210526315789,0.3888888888888889,0.5714285714285714,,,,,,,,,0.0117647058823529,,,,0.9393939393939394,0.6451612903225806,,,,0.8888888888888888,0.6666666666666666,,,,,0.7764705882352941,,0.5425154761904762,0.54825,0.566737037037037,0.233009708737864,0.2352941176470588,,0.3076923076923077,0.2937062937062937,1.7202380952380951,52.9,0.3105849582172701,,,4.0,15.0,11.0,15.0,8.0,2.0,0.5333333333333333,,,,4.0,,3.0,4.0,,,,,,1.0,,,0.0357142857142857,,,True,,,,,
