EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,on,HeaveMakes
2581,1610612757,Steve Blake,Steve Blake,2581,POR,89683.0,1495,-4.0,2733,2734,425,510,337,5467,15.0,31,2.0,5.0,4.0,7.0,24.0,44.0,50.0,135.0,18.0,44.0,2.0,4.0,1.0,3.0,55.0,130.0,7.0,16.0,11.0,29.0,89,210,73.0,174.0,24.0,421,2965,13.0,26.0,9.0,20.0,1.0,54.0,14.0,30.0,12.0,32.0,12.0,76.0,58.0,120.0,201.0,18.0,2.0,7.0,123.0,55.0,5.0,,221.0,70.0,291.0,39.0,31.0,79.0,43.0,99.0,652.0,8.0,12.0,,20.0,83.0,2.0,105.0,20.0,125.0,4.0,33.0,20.0,13.0,53.0,9.0,44.0,23.0,1.0,9.0,1.0,4.0,76.0,4.0,12.0,39.0,83.0,4.0,4.0,41.0,3.0,12.0,28.0,,,12.0,3.0,,5.0,1.0,1.0,,,1.0,1.0,,,76.0,425,7.0,5.0,0.3258426966292135,0.32954545454545453,0.9178082191780822,0.41954022988505746,0.45,0.375,0.437125748502994,0.4238095238095238,0.5,0.4666666666666667,0.5169270833333334,0.5760869565217391,0.5161290322580645,0.5242346938775511,0.5760869565217391,0.5441176470588235,0.453125,,0.023809523809523808,0.0967741935483871,0.022727272727272728,0.007407407407407408,,,14.956855225311601,0.6973684210526315,0.027777777777777776,,0.07996146435452794,0.011799410029498525,0.07380073800738007,0.025974025974025976,0.07868601986249045,0.01509433962264151,0.02912621359223301,0.0036231884057971015,0.009345794392523364,0.020618556701030927,0.03508771929824561,0.09345794392523364,0.05782312925170068,0.0851063829787234,0.07853403141361257,0.0625,0.019230769230769232,1.0,0.08072916666666667,0.4838709677419355,0.5357142857142857,0.26666666666666666,0.11458333333333333,0.5454545454545454,0.5581395348837209,0.08333333333333333,0.3515625,0.37037037037037035,0.373134328358209,0.46,0.11458333333333333,0.4090909090909091,0.4090909090909091,0.9444444444444444,0.3385416666666667,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.10869565217391304,0.4,0.5,0.08695652173913043,0.5,1.0,0.34782608695652173,0.4375,1.0,0.11290322580645161,0.5714285714285714,0.04838709677419355,0.3333333333333333,0.46774193548387094,0.3793103448275862,0.5338541666666666,0.44715447154471544,0.49078125,0.5026125000000001,0.4823964912280702,0.007751937984496124,0.014084507042253521,,0.12826603325415678,0.18052256532066507,14.27047619047619,26.28505747126437,0.15550676911818515,,,,,,,True,
2592,1610612757,James Jones,James Jones,2592,POR,6020.0,100,-15.0,193,186,86,77,32,379,,3,,2.0,,1.0,2.0,2.0,4.0,10.0,2.0,6.0,,,1.0,4.0,5.0,11.0,1.0,1.0,4.0,5.0,6,15,7.0,17.0,2.0,35,228,1.0,3.0,1.0,1.0,,5.0,1.0,5.0,5.0,9.0,,17.0,10.0,2.0,18.0,3.0,,,11.0,5.0,3.0,,3.0,3.0,6.0,2.0,1.0,,2.0,1.0,15.0,2.0,4.0,,4.0,6.0,2.0,12.0,6.0,18.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,4.0,5.0,,,4.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,17.0,86,,,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.4117647058823529,1.0,0.5555555555555556,0.4117647058823529,0.4,0.3333333333333333,0.2,0.515625,0.625,0.6071428571428571,0.53125,0.625,0.6071428571428571,0.53125,,0.2,0.6666666666666666,,0.1,,,14.224137931034484,1.0,0.16666666666666666,,0.13953488372093023,0.0547945205479452,0.19047619047619047,0.06896551724137931,0.15625,0.058823529411764705,0.038461538461538464,,0.08333333333333333,0.11764705882352941,,0.15384615384615385,0.2222222222222222,0.09523809523809523,0.23076923076923078,0.125,,,0.09375,,,,0.0625,1.0,1.0,0.5,0.3125,0.4,0.4444444444444444,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.34375,0.45454545454545453,0.45454545454545453,0.8,0.5,,,,,,0.25,1.0,,0.07142857142857142,,0.2857142857142857,0.25,0.35714285714285715,0.8,0.625,0.45454545454545453,0.46750781250000006,0.47103750000000005,0.46093214285714296,0.03125,0.06666666666666667,,0.14285714285714285,0.4857142857142857,14.159999999999998,24.0,0.44559585492227977,,,,,,1.0,True,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,48533.0,809,-104.0,1497,1496,459,505,181,2993,30.0,57,6.0,14.0,9.0,15.0,29.0,56.0,85.0,198.0,12.0,26.0,,,5.0,8.0,4.0,8.0,,,1.0,2.0,144,311,16.0,34.0,70.0,406,1687,14.0,27.0,,,3.0,31.0,39.0,95.0,6.0,10.0,26.0,122.0,176.0,112.0,36.0,12.0,10.0,,8.0,4.0,18.0,,26.0,18.0,44.0,10.0,8.0,11.0,5.0,10.0,106.0,7.0,24.0,2.0,23.0,59.0,5.0,87.0,33.0,120.0,1.0,24.0,14.0,10.0,18.0,3.0,10.0,24.0,2.0,8.0,1.0,6.0,42.0,6.0,10.0,26.0,63.0,2.0,9.0,83.0,3.0,3.0,96.0,7.0,1.0,,44.0,1.0,7.0,16.0,10.0,1.0,5.0,16.0,8.0,1.0,2.0,122.0,459,9.0,7.0,0.6111111111111112,0.6330935251798561,0.75,0.47058823529411764,,0.6,0.47058823529411764,0.4630225080385852,0.5185185185185185,0.4105263157894737,0.48695652173913045,0.5185185185185185,0.45714285714285713,0.5218508997429306,0.5344827586206896,0.5041322314049587,0.09855072463768116,,0.05787781350482315,0.19298245614035087,0.05357142857142857,0.020202020202020204,,,25.33803644914756,0.42857142857142855,0.10416666666666667,0.047619047619047616,0.11368015414258188,0.044444444444444446,0.12169312169312169,0.04487179487179487,0.11581920903954802,0.04454022988505747,0.07142857142857142,0.061946902654867256,0.024390243902439025,0.036585365853658534,0.05405405405405406,0.1116751269035533,0.10687022900763359,0.12041884816753927,0.12698412698412698,0.1111111111111111,0.006211180124223602,0.5,0.16521739130434782,0.5263157894736842,0.6521739130434783,0.4666666666666667,0.16231884057971013,0.5178571428571429,0.5471698113207547,0.4827586206896552,0.5739130434782609,0.4292929292929293,0.4381443298969072,0.7058823529411765,0.07536231884057971,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.02318840579710145,0.5,0.5,0.5,0.5185185185185185,0.42857142857142855,0.16666666666666666,,,,,,,0.14285714285714285,0.6,0.0761904761904762,0.625,0.01904761904761905,0.5,0.263768115942029,0.5,0.4398033333333332,0.4401304347826088,0.42646095238095244,0.11780104712041885,0.12643678160919541,0.029411764705882353,0.07635467980295567,0.30049261083743845,13.958199356913186,23.388235294117646,0.3066132264529058,,,,,,,True,
201177,1610612757,Josh McRoberts,Josh McRoberts,201177,POR,1007.0,17,10.0,33,33,15,15,6,66,2.0,3,,,,,,,,,,,,,,,,,,,,,2,3,,,,4,24,,,,,,,,,,,,,4.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,15,,,1.0,1.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,0.3333333333333333,0.3333333333333333,,,,,7.692307692307692,,,,0.16666666666666666,0.0625,,,0.14285714285714285,0.05263157894736842,,,0.125,,,0.6666666666666666,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5899,,,,,,,,,,0.45454545454545453,,,,,,,True,
101112,1610612757,Channing Frye,Channing Frye,101112,POR,39662.0,661,43.0,1192,1188,265,276,144,2380,29.0,43,16.0,25.0,5.0,7.0,16.0,44.0,63.0,127.0,1.0,2.0,,,,,2.0,5.0,,,1.0,2.0,108,214,3.0,7.0,40.0,265,1280,26.0,44.0,,,15.0,67.0,26.0,47.0,1.0,2.0,4.0,59.0,156.0,60.0,6.0,3.0,30.0,1.0,4.0,2.0,8.0,,19.0,11.0,30.0,8.0,3.0,7.0,5.0,7.0,71.0,13.0,35.0,1.0,35.0,87.0,14.0,136.0,49.0,185.0,4.0,13.0,7.0,6.0,8.0,1.0,2.0,13.0,,6.0,,6.0,21.0,2.0,2.0,59.0,89.0,4.0,3.0,63.0,10.0,7.0,57.0,6.0,,,29.0,,3.0,8.0,7.0,,1.0,9.0,6.0,3.0,5.0,59.0,265,7.0,2.0,0.7222222222222222,0.8387096774193549,0.6666666666666666,0.42857142857142855,,0.5,0.5,0.5046728971962616,0.5909090909090909,0.5531914893617021,0.5090497737556561,0.5909090909090909,0.5612244897959183,0.5364372469635628,0.6203703703703703,0.5673076923076923,0.03167420814479638,,0.037383177570093455,0.046511627906976744,0.13636363636363635,,,,19.70479704797048,0.38095238095238093,0.45161290322580644,0.03333333333333333,0.20813397129186603,0.08045977011494253,0.18518518518518517,0.1015625,0.20098846787479407,0.0852575488454707,0.08333333333333333,0.10714285714285714,0.06694560669456066,0.13924050632911392,0.04081632653061224,0.21551724137931033,0.2459016393442623,0.17777777777777778,0.16666666666666666,0.23529411764705882,0.04,0.6666666666666666,0.19457013574660634,0.6744186046511628,0.7073170731707317,0.4482758620689655,0.19909502262443438,0.36363636363636365,0.42105263157894735,0.5,0.5746606334841629,0.49606299212598426,0.49606299212598426,0.9047619047619048,0.00904977375565611,0.5,0.5,1.0,0.02262443438914027,0.4,0.4,0.5,0.5681818181818182,0.64,0.0625,,,,,,,0.14285714285714285,0.7142857142857143,,,0.04081632653061224,0.5,0.22624434389140272,0.5,0.4304723744292236,0.48449375000000006,0.4137638297872341,0.11885245901639344,0.12236286919831224,,0.2528301886792453,0.22264150943396227,13.37616822429907,28.442857142857143,0.22231543624161074,1.0,1.0,1.0,,1.0,,False,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,85668.0,1428,-28.0,2611,2622,713,609,325,5233,48.0,102,10.0,17.0,17.0,28.0,41.0,92.0,34.0,78.0,24.0,50.0,1.0,3.0,3.0,8.0,24.0,77.0,4.0,7.0,6.0,18.0,123,272,48.0,127.0,133.0,523,2794,15.0,30.0,5.0,10.0,8.0,53.0,38.0,69.0,9.0,26.0,60.0,163.0,66.0,180.0,129.0,15.0,4.0,1.0,75.0,23.0,25.0,,156.0,46.0,202.0,22.0,24.0,63.0,16.0,77.0,450.0,4.0,19.0,1.0,37.0,97.0,1.0,135.0,24.0,159.0,5.0,44.0,24.0,20.0,57.0,15.0,33.0,50.0,3.0,24.0,6.0,6.0,107.0,16.0,34.0,35.0,83.0,2.0,17.0,132.0,1.0,9.0,154.0,16.0,1.0,5.0,63.0,1.0,19.0,,,,,,,,3.0,163.0,713,8.0,18.0,0.2682926829268293,0.2727272727272727,0.8958333333333334,0.3779527559055118,0.5,0.34615384615384615,0.373015873015873,0.4522058823529412,0.5,0.5507246376811594,0.48872180451127817,0.5625,0.5421052631578948,0.5602150537634408,0.6162790697674418,0.644,0.3182957393483709,,0.09191176470588236,0.16666666666666666,0.07608695652173914,0.01282051282051282,,,19.135388739946382,0.5327102803738317,0.012048192771084338,0.0125,0.09979423868312758,0.019668737060041408,0.09946236559139784,0.013377926421404682,0.09970238095238096,0.01818181818181818,0.022222222222222223,0.01444043321299639,0.021551724137931036,0.017341040462427744,0.007936507936507936,0.0914826498422713,0.058823529411764705,0.13934426229508196,0.1,0.09803921568627451,0.025252525252525252,,0.2556390977443609,0.47058823529411764,0.5647058823529412,0.3125,0.23057644110275688,0.44565217391304346,0.4823529411764706,0.21951219512195122,0.19548872180451127,0.4358974358974359,0.44155844155844154,0.2647058823529412,0.12531328320802004,0.48,0.48,0.9583333333333334,0.19298245614035087,0.3116883116883117,0.3116883116883117,0.8333333333333334,0.425,0.5882352941176471,0.2,0.075,0.3333333333333333,1.0,0.175,0.5714285714285714,1.0,0.29473684210526313,0.6071428571428571,0.08421052631578947,0.375,0.18947368421052632,0.3333333333333333,0.5739348370927319,0.30666666666666664,0.4887706030150756,0.5071318181818182,0.4778872340425532,0.14349775784753363,0.1974921630094044,0.007874015748031496,0.10133843212237094,0.31166347992351817,8.395220588235295,24.2,0.27307545001914973,1.0,,,,,1.0,False,1.0
101144,1610612757,Von Wafer,Von Wafer,101144,POR,2294.0,38,5.0,74,74,13,30,8,148,2.0,3,,,,,1.0,1.0,,3.0,1.0,2.0,,,,,,4.0,,,,2.0,3,7,1.0,6.0,1.0,10,71,1.0,1.0,,,,2.0,,1.0,,2.0,,,2.0,4.0,3.0,,,,4.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,1.0,1.0,,,2.0,,,,,13,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.16666666666666666,0.42857142857142855,1.0,,0.34615384615384615,1.0,,0.35714285714285715,1.0,,0.46153846153846156,,,,,,,,17.073170731707318,,,,0.1111111111111111,,0.0625,,0.09302325581395349,,,,,,,,,0.25,0.07692307692307693,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,,0.23076923076923078,,,,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6923076923076923,,0.4870615384615385,,0.40503333333333336,0.07142857142857142,0.125,,0.2,,9.985714285714286,24.71666666666667,0.17567567567567569,,1.0,1.0,,,,False,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,9748.0,162,-33.0,295,304,114,111,29,599,8.0,13,2.0,4.0,5.0,7.0,1.0,2.0,3.0,7.0,,1.0,,,,,,1.0,,,,1.0,12,22,,2.0,3.0,27,322,3.0,5.0,,,,6.0,5.0,9.0,,1.0,,10.0,20.0,4.0,,,4.0,,1.0,,5.0,,2.0,2.0,4.0,2.0,,,,2.0,10.0,,7.0,1.0,4.0,12.0,4.0,20.0,8.0,28.0,,6.0,2.0,4.0,1.0,,,2.0,,1.0,,,3.0,,1.0,19.0,30.0,1.0,2.0,8.0,1.0,2.0,7.0,1.0,,,4.0,,,8.0,4.0,,4.0,8.0,6.0,1.0,2.0,10.0,114,2.0,,0.8333333333333334,1.0,,,,,,0.5454545454545454,0.6,0.5555555555555556,0.5,0.6,0.5,0.5,0.5,0.5,0.08333333333333333,,0.22727272727272727,0.3076923076923077,0.5,,,,9.090909090909092,0.3333333333333333,0.25,0.07692307692307693,0.13043478260869565,0.06422018348623854,0.06557377049180328,,0.10457516339869281,0.05185185185185185,0.06896551724137931,0.12,0.03636363636363636,,,0.18181818181818182,0.08108108108108109,0.15151515151515152,0.044444444444444446,0.125,,0.75,0.5416666666666666,0.6153846153846154,0.8888888888888888,0.75,0.08333333333333333,0.5,1.0,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.041666666666666664,,,,0.041666666666666664,,,,0.8,0.5,,,,,,,,0.7,0.7142857142857143,,,0.1,,0.625,,0.4813541666666667,0.48362,0.5066949999999999,0.14814814814814814,0.16,,0.2222222222222222,0.37037037037037035,6.436363636363635,23.5,0.3864406779661017,,,,,,,False,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,82607.0,1377,-6.0,2531,2537,759,659,307,5068,54.0,93,8.0,15.0,13.0,23.0,47.0,126.0,132.0,333.0,20.0,47.0,2.0,9.0,4.0,8.0,4.0,20.0,2.0,2.0,2.0,14.0,233,552,24.0,67.0,148.0,686,2743,23.0,46.0,4.0,11.0,7.0,65.0,66.0,133.0,6.0,22.0,54.0,204.0,272.0,194.0,72.0,,18.0,2.0,18.0,4.0,34.0,1.0,31.0,31.0,62.0,15.0,16.0,9.0,7.0,15.0,155.0,21.0,38.0,4.0,54.0,123.0,16.0,193.0,63.0,256.0,6.0,35.0,22.0,13.0,31.0,4.0,13.0,34.0,3.0,18.0,4.0,7.0,65.0,6.0,18.0,49.0,110.0,7.0,10.0,148.0,4.0,8.0,198.0,11.0,,1.0,83.0,,21.0,45.0,31.0,,14.0,47.0,25.0,3.0,4.0,204.0,759,14.0,20.0,0.5836909871244635,0.6071428571428571,1.0,0.3582089552238806,0.36363636363636365,0.2727272727272727,0.36923076923076925,0.4221014492753623,0.5,0.49624060150375937,0.4345718901453958,0.5087719298245614,0.4838709677419355,0.48103932584269665,0.5158730158730159,0.5284974093264249,0.10823909531502424,0.014925373134328358,0.06159420289855073,0.1827956989247312,0.06349206349206349,0.02702702702702703,0.02127659574468085,,26.925746009715475,0.47692307692307695,0.18823529411764706,0.05128205128205128,0.13898305084745763,0.04241071428571429,0.1487603305785124,0.06907894736842106,0.14182692307692307,0.049166666666666664,0.0430622009569378,0.036734693877551024,0.04524886877828054,0.07303370786516854,0.06349206349206349,0.12091503267973856,0.1487603305785124,0.14836795252225518,0.16475095785440613,0.10784313725490197,0.018633540372670808,0.5319148936170213,0.15024232633279483,0.5806451612903226,0.7105263157894737,0.6666666666666666,0.2035541195476575,0.373015873015873,0.3983050847457627,0.19148936170212766,0.5379644588045234,0.3963963963963964,0.4074074074074074,0.6893939393939394,0.07592891760904685,0.425531914893617,0.43478260869565216,1.0,0.03231017770597738,0.2,0.2,1.0,0.2631578947368421,0.5333333333333333,0.25,0.15789473684210525,0.2222222222222222,1.0,0.03508771929824561,1.0,1.0,0.14838709677419354,0.5652173913043478,0.05161290322580645,0.5,0.09032258064516129,0.14285714285714285,0.25848142164781907,0.2222222222222222,0.4363544570502431,0.49311538461538473,0.4233732026143791,0.12011577424023155,0.1330128205128205,,0.09475218658892129,0.29737609329446063,13.419746376811592,24.68656716417911,0.2998814697747926,1.0,2.0,2.0,,,,False,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,64910.0,1082,47.0,1990,1984,637,513,251,3974,66.0,97,22.0,34.0,18.0,24.0,69.0,162.0,79.0,173.0,,1.0,,,,,1.0,5.0,1.0,1.0,1.0,4.0,214,432,1.0,6.0,111.0,542,2108,37.0,61.0,1.0,1.0,29.0,106.0,46.0,92.0,1.0,4.0,54.0,149.0,310.0,118.0,3.0,,36.0,2.0,3.0,1.0,15.0,1.0,22.0,12.0,34.0,8.0,4.0,7.0,3.0,12.0,80.0,24.0,67.0,2.0,40.0,99.0,25.0,164.0,93.0,257.0,6.0,24.0,13.0,11.0,14.0,1.0,4.0,34.0,5.0,10.0,,4.0,48.0,5.0,15.0,49.0,103.0,7.0,19.0,107.0,4.0,5.0,143.0,10.0,,1.0,65.0,,11.0,44.0,34.0,1.0,9.0,44.0,27.0,,,149.0,637,11.0,11.0,0.7242990654205608,0.7908163265306123,1.0,0.16666666666666666,1.0,0.25,0.25,0.49537037037037035,0.6065573770491803,0.5,0.4920091324200913,0.6209677419354839,0.4947916666666667,0.5367063492063492,0.6883116883116883,0.578125,0.0136986301369863,0.16666666666666666,0.034722222222222224,0.09278350515463918,0.024691358024691357,0.011560693641618497,,0.2,24.253075571177504,0.2916666666666667,0.4098360655737705,0.029411764705882353,0.1388499298737728,0.09165526675786594,0.15748031496062992,0.10572687224669604,0.1437435367114788,0.09498956158663883,0.11029411764705882,0.08547008547008547,0.0886426592797784,0.09219858156028368,0.12790697674418605,0.12757201646090535,0.1658291457286432,0.12915129151291513,0.15,0.17567567567567569,0.029411764705882353,0.6136363636363636,0.22146118721461186,0.6804123711340206,0.75,0.7424242424242424,0.3698630136986301,0.42592592592592593,0.43670886075949367,0.5217391304347826,0.3949771689497717,0.45664739884393063,0.4619883040935672,0.8860759493670886,0.00228310502283105,,,,0.01141552511415525,0.2,0.25,1.0,0.5483870967741935,0.6470588235294118,0.2727272727272727,,,,0.016129032258064516,1.0,1.0,0.25,0.75,,,0.041666666666666664,0.25,0.23515981735159816,0.3333333333333333,0.4312183486238532,0.46976886792452827,0.4308382978723405,0.13184584178498987,0.13347022587268995,,0.19557195571955718,0.27490774907749077,10.830324074074078,45.03333333333333,0.32010050251256283,3.0,,,,,,False,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,42414.0,707,-101.0,1254,1285,300,172,169,2539,52.0,82,20.0,34.0,9.0,16.0,8.0,11.0,,1.0,,,,,,,,1.0,,,,,60,94,,1.0,23.0,143,1393,21.0,37.0,,,10.0,52.0,13.0,22.0,,,4.0,30.0,84.0,36.0,,,28.0,,1.0,,16.0,,5.0,3.0,8.0,1.0,2.0,4.0,1.0,,19.0,12.0,66.0,,46.0,111.0,13.0,170.0,78.0,248.0,3.0,6.0,4.0,2.0,5.0,1.0,3.0,23.0,3.0,2.0,4.0,6.0,28.0,2.0,8.0,44.0,79.0,11.0,4.0,62.0,14.0,16.0,44.0,6.0,,,22.0,,3.0,38.0,32.0,,6.0,38.0,22.0,10.0,5.0,30.0,300,3.0,1.0,0.7,0.9130434782608695,,,,,,0.6382978723404256,0.5675675675675675,0.5909090909090909,0.631578947368421,0.5675675675675675,0.5909090909090909,0.6271929824561403,0.5777777777777777,0.5769230769230769,0.010526315789473684,,0.1702127659574468,0.18292682926829268,0.09090909090909091,,,,9.752747252747252,0.17857142857142858,0.41935483870967744,,0.22981366459627328,0.13496932515337423,0.2754491017964072,0.08,0.24153846153846154,0.12206572769953052,0.1743119266055046,0.17037037037037037,0.09795918367346938,0.09574468085106383,0.05357142857142857,0.1878453038674033,0.2727272727272727,0.2411764705882353,0.3008849557522124,0.2222222222222222,0.17647058823529413,0.5789473684210527,0.8631578947368421,0.6341463414634146,0.7761194029850746,0.7307692307692307,0.11578947368421053,0.7272727272727273,0.8,0.5,0.010526315789473684,,,,,,,,0.010526315789473684,,,,0.918918918918919,0.5882352941176471,0.35,,,,,,,0.7272727272727273,0.5625,,,,,0.8736842105263158,,0.5377431578947368,0.5605484848484847,0.49395909090909096,0.1981981981981982,0.2,,0.36363636363636365,0.2097902097902098,0.9957446808510638,25.3,0.23923444976076555,4.0,,,,,,False,
