EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGA,LongMidRangeFGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,Steals,LostBallSteals,ShootingFouls,Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,SecondChanceFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LostBallTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangeFrequency,Corner3Frequency,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,HeaveAttempts,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,OffLongMidRangeReboundPct,PenaltyFtPoints,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,520.0,9,-13.0,15,17,8.0,3.0,32,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,20,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.3,0.3,0.4,30.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.0909090909090909,0.5,0.4,0.6,0.4,0.5,0.5,1.0,1.0,0.4,0.5,0.41544,0.55275,16.566666666666666,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,797.0,13,-17.0,24,25,13.0,5.0,49,1.0,,1.0,,3.0,,1.0,3.0,28,,,1.0,,,1.0,1.0,,1.0,,,,3.0,,,,,0.25,0.3,0.25,16.129032258064516,,0.1111111111111111,,0.1,,,0.1666666666666666,0.25,0.25,,,,,0.75,,0.4554,,6.4,26.1,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.31205,0.2,0.25,0.6666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200978,1610612763,Jeremy Richardson,Jeremy Richardson,200978,MEM,876.0,15,-17.0,27,28,16.0,5.0,55,3.0,,1.0,1.0,4.0,,2.0,,29,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,20.588235294117645,1.0,0.1111111111111111,,0.0909090909090909,,,0.1666666666666666,0.5,0.1666666666666666,,,,0.5,0.3333333333333333,,0.4275916666666666,0.462425,16.025,24.6,7.0,,,,,,,2.0,,,,,,,1.0,2.0,,,,,7.0,,,,,,,,,,,0.39085,,,,0.2592592592592592,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,1610612763,Casey Jacobsen,Casey Jacobsen,2418,MEM,760.0,13,-10.0,24,24,16.0,4.0,48,,,2.0,,2.0,,3.0,2.0,22,1.0,,1.0,,,,,,,,,,,,,,,0.2,0.2,0.6,16.666666666666668,,,,,,,,,0.4,,,,,1.0,,0.5601,0.5421,,36.4,7.0,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,2.0,7.0,0.5,1.0,0.5,0.5,0.5,0.5,0.4,,,0.5,0.6269,,,1.0,0.2916666666666667,,1.0,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,1610612763,Andre Brown,Andre Brown,2810,MEM,760.0,13,-10.0,24,24,16.0,4.0,48,2.0,,,,3.0,,,3.0,22,,,,,1.0,4.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0,,,,,0.3333333333333333,0.375,,20.0,1.0,0.5,0.25,0.4,0.1111111111111111,,0.4,0.6666666666666666,,,,,,,,0.3754333333333333,0.3704,13.333333333333334,,7.0,,1.0,,1.0,1.0,,,,,2.0,,,,,1.0,,2.0,1.0,,7.0,0.3333333333333333,,,,,,,0.5,0.5,,,0.25,0.25,,0.2916666666666667,1.0,,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0714285714285714,0.3333333333333333,0.5,0.6666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,1610612763,Juan Carlos Navarro,Juan Carlos Navarro,2434,MEM,116.0,2,-7.0,3,4,,1.0,7,,,1.0,,1.0,,1.0,,7,,,1.0,,,,,,,,,,,,,,,,,0.5,50.0,,,,,,,,,0.5,,,,,1.0,,0.604025,,,25.1,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612763,Darko Milicic,Darko Milicic,2545,MEM,290.0,5,-9.0,8,9,5.0,2.0,17,,,,,1.0,,,,13,,,,,,,,1.0,1.0,,,,,,,,,,,,10.0,,,,,0.2,,,,,,,,,,,0.3814,,8.5,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,0.25,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,79.0,1,,3,3,3.0,,6,1.0,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,1.0,,,,,,,,0.241,,20.6,,3.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,0.241,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,79.0,1,,3,3,3.0,,6,,,,,1.0,,,1.0,1,,,,,,,2.0,,2.0,,,,1.0,,,,,,0.25,,66.66666666666667,,,,1.0,,,,,,,,,,,,0.3111,,12.3,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,1.0,3.0,,,,0.25,,,,,,,0.3111,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,103.0,2,-2.0,4,3,,1.0,7,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
