EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChancePoints,SelfOReb,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,OffAtRimReboundPct,Corner3PctAssisted,SecondChanceAtRimAccuracy,Charge Fouls,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffCorner3ReboundPct,BlockingFouls,BlockingFoulsDrawn,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,3pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,4549.0,76,-24.0,152,154,32,41,19,306,2.0,9.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,6.0,18.0,2.0,6.0,4.0,22.0,182,3.0,2.0,4.0,1.0,1.0,2.0,9.0,10.0,2.0,6.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,8,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,10.0,2.0,9.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,32,1.0,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.375,0.7,0.4230769230769231,0.75,0.25,0.2777777777777778,0.5555555555555556,17.24137931034483,0.5,0.3333333333333333,0.06382978723404255,0.019230769230769232,0.047619047619047616,0.06666666666666667,0.058823529411764705,0.036585365853658534,0.07692307692307693,0.09523809523809523,0.05,0.06666666666666667,0.08333333333333333,0.0625,0.5,0.375,0.2222222222222222,0.5,0.5,0.20833333333333334,0.6,0.6,1.0,0.16666666666666666,0.25,0.25,1.0,0.041666666666666664,0.20833333333333334,0.4,0.4,1.0,0.6666666666666666,0.4,0.5,0.2,1.0,0.625,0.4,0.4942291666666667,0.53,0.51512,0.12,0.15789473684210525,0.4090909090909091,7.194444444444445,25.683333333333334,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,187.0,3,,6,6,6,6,1,12,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,7,1.0,1.0,2.0,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,1.0,1,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,2.0,6,,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,28.57142857142857,,,,,,1.0,,0.3333333333333333,,1.0,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,,,1.0,,0.71005,,0.71005,,,1.0,1.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,3606.0,60,-24.0,120,125,25,36,20,245,3.0,4.0,,1.0,1.0,4.0,7.0,,3.0,1.0,,3.0,,,7.0,14.0,,4.0,,14.0,138,2.0,3.0,4.0,,,,6.0,12.0,2.0,,3.0,,2.0,,,,,1.0,1.0,3.0,8.0,,11.0,2.0,13,2.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,2.0,4.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,6.0,25,,0.8571428571428571,0.8571428571428571,,,,,0.5,0.75,0.3888888888888889,0.75,0.3888888888888889,0.75,0.2222222222222222,0.14285714285714285,,13.88888888888889,1.0,,0.1951219512195122,0.024390243902439025,0.15789473684210525,0.037037037037037035,0.18333333333333332,0.029411764705882353,,0.041666666666666664,0.1875,0.15,0.4,0.2,1.0,0.2222222222222222,0.75,0.75,1.0,0.3888888888888889,0.5714285714285714,0.8,0.75,0.16666666666666666,,,,0.05555555555555555,0.16666666666666666,,,,,0.25,1.0,,,0.4444444444444444,,0.4917694444444445,0.4468,0.41635,,,0.42857142857142855,8.357142857142858,24.85,0.20833333333333334,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.07692307692307693,0.1111111111111111,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,12309.0,205,-63.0,420,428,93,111,47,848,6.0,10.0,1.0,,,5.0,13.0,7.0,16.0,4.0,8.0,29.0,3.0,6.0,18.0,39.0,9.0,33.0,10.0,73.0,484,6.0,2.0,9.0,3.0,7.0,,13.0,8.0,28.0,18.0,29.0,8.0,2.0,39.0,44.0,24.0,93.0,2.0,3.0,13.0,13.0,,26.0,5.0,31,6.0,5.0,11.0,4.0,10.0,7.0,2.0,1.0,18.0,,3.0,11.0,,12.0,,10.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,,13.0,93,,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.2727272727272727,0.42857142857142855,0.2727272727272727,0.46153846153846156,0.2222222222222222,0.4375,0.40625,0.48026315789473684,0.40625,0.4583333333333333,0.05128205128205128,,19.62025316455696,0.6111111111111112,,0.1111111111111111,0.021897810218978103,0.203125,0.025,0.143646408839779,0.02304147465437788,0.05,0.03076923076923077,0.05128205128205128,0.08695652173913043,0.21875,0.22,0.5,0.1388888888888889,0.6,0.6,0.16666666666666666,0.18055555555555555,0.38461538461538464,0.45454545454545453,0.4,0.2222222222222222,0.4375,0.4375,0.14285714285714285,0.05555555555555555,0.4027777777777778,0.27586206896551724,0.27586206896551724,0.75,0.1111111111111111,,,0.375,0.5,0.5972222222222222,0.27586206896551724,0.492463888888889,0.46891999999999995,0.44227500000000003,0.06666666666666667,0.0975609756097561,0.1780821917808219,10.556410256410254,25.484848484848484,0.22142857142857142,1.0,5.0,1.0,,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.15384615384615385,0.021739130434782608,0.023255813953488372,0.0684931506849315,1.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0,5.0,3.0,2.0,12.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.14285714285714285,0.25,0.25,0.1111111111111111,0.2222222222222222,0.5,1.0,0.0625,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203498,1610612749,Shabazz Muhammad,Shabazz Muhammad,203498,MIL,2748.0,46,-20.0,90,93,30,26,12,183,12.0,18.0,4.0,5.0,7.0,4.0,6.0,,2.0,2.0,1.0,3.0,,,16.0,26.0,2.0,5.0,6.0,44.0,115,4.0,8.0,11.0,,1.0,2.0,18.0,18.0,14.0,3.0,3.0,1.0,,1.0,3.0,,8.0,,3.0,,7.0,3.0,10.0,3.0,13,1.0,,,,,,,,,,3.0,5.0,1.0,4.0,,6.0,2.0,4.0,,,,,,,18.0,30,,0.5625,0.6428571428571429,0.5,0.4,,0.4,0.6153846153846154,0.7272727272727273,0.6129032258064516,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.16129032258064516,,,33.0,,0.75,0.2692307692307692,0.10714285714285714,,,0.16279069767441862,0.0625,0.125,,0.2,0.4,0.16666666666666666,,,0.5806451612903226,0.6666666666666666,0.6666666666666666,0.5,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.75,0.06451612903225806,,,,0.06451612903225806,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.8,0.5833333333333334,0.7142857142857143,,,0.7419354838709677,0.3333333333333333,0.5328612903225806,0.50417,0.4990291666666667,0.12121212121212122,0.14285714285714285,0.4090909090909091,4.638461538461539,24.740000000000002,0.3333333333333333,2.0,4.0,1.0,,0.5,0.4,0.4,,0.125,0.07692307692307693,0.09090909090909091,1.0,1.0,1.0,,,,1.0,3.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,0.2,,,,0.08333333333333333,,2.0,4.0,0.08333333333333333,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,3670.0,61,-37.0,128,135,26,30,10,263,1.0,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,4.0,6.0,,,4.0,7.0,4.0,7.0,2.0,22.0,163,1.0,1.0,1.0,,,2.0,4.0,4.0,4.0,12.0,6.0,4.0,,1.0,3.0,,8.0,,,1.0,2.0,,3.0,,3,1.0,,,,,1.0,,,1.0,,4.0,6.0,,2.0,,2.0,,1.0,,1.0,,2.0,1.0,,4.0,26,,0.5,0.5,1.0,0.5714285714285714,,0.5714285714285714,0.5714285714285714,1.0,0.7142857142857143,1.0,0.7333333333333333,1.0,0.5,,,11.594202898550726,,,0.05555555555555555,,0.07142857142857142,,0.06,,,,,0.07142857142857142,0.09090909090909091,,0.5,0.07142857142857142,1.0,1.0,,0.35714285714285715,0.4,0.4,1.0,0.07142857142857142,1.0,1.0,,0.07142857142857142,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,0.5714285714285714,0.6666666666666666,0.5000535714285714,0.6285,0.4168,0.06666666666666667,0.125,0.18181818181818182,12.0,25.242857142857144,0.203125,1.0,2.0,,,1.0,1.0,1.0,,,,0.09090909090909091,,,,,,,,,2.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,6151.0,103,-1.0,209,206,48,60,23,415,1.0,1.0,,,,,,,1.0,4.0,2.0,7.0,,2.0,1.0,2.0,3.0,11.0,1.0,12.0,232,,,,,3.0,,,2.0,,9.0,7.0,2.0,,4.0,5.0,3.0,11.0,1.0,,1.0,1.0,,2.0,1.0,3,6.0,6.0,2.0,2.0,2.0,4.0,,,6.0,,3.0,6.0,,,,2.0,,,,1.0,,2.0,2.0,,,48,,1.0,1.0,1.0,0.2727272727272727,,0.2727272727272727,0.5,,0.4230769230769231,,0.4230769230769231,,0.8461538461538461,,,8.05084745762712,0.3333333333333333,,0.018867924528301886,,0.029411764705882353,0.023255813953488372,0.022988505747126436,0.01020408163265306,,0.02702702702702703,,0.0625,,,1.0,0.07692307692307693,1.0,1.0,1.0,,,,,0.07692307692307693,,,,0.3076923076923077,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,0.6666666666666666,,0.9230769230769231,0.2857142857142857,0.5381269230769232,0.5514,0.5949,,,,11.7,24.818181818181817,0.22966507177033493,,3.0,1.0,,,1.5,1.5,,,0.125,0.25,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,,,1.0,0.14285714285714285,0.25,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,0.09090909090909091,0.25,1.0,1.0,,,,,,True,,,,,,,,,,,,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,8798.0,147,-76.0,298,310,66,80,34,608,9.0,22.0,5.0,3.0,5.0,4.0,8.0,7.0,17.0,4.0,5.0,21.0,,3.0,20.0,47.0,6.0,25.0,3.0,61.0,356,8.0,7.0,12.0,,4.0,1.0,15.0,24.0,16.0,18.0,21.0,5.0,2.0,11.0,14.0,7.0,31.0,1.0,4.0,8.0,11.0,2.0,21.0,5.0,26,7.0,4.0,3.0,3.0,2.0,7.0,2.0,1.0,10.0,1.0,7.0,12.0,2.0,4.0,,6.0,,3.0,,2.0,1.0,2.0,2.0,,15.0,66,,0.6,0.631578947368421,1.0,0.24,,0.24,0.425531914893617,0.5833333333333334,0.4027777777777778,0.4375,0.4066666666666667,0.4411764705882353,0.3472222222222222,0.0425531914893617,0.09090909090909091,25.073746312684364,0.3,0.3333333333333333,0.13095238095238096,0.03773584905660377,0.1951219512195122,0.018518518518518517,0.152,0.03125,0.10344827586206896,0.023809523809523808,0.07407407407407407,0.14705882352941177,0.17391304347826086,0.22580645161290322,1.0,0.3055555555555556,0.4090909090909091,0.45,0.7777777777777778,0.1111111111111111,0.5,0.5,0.5,0.2361111111111111,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.05555555555555555,0.2916666666666667,0.23809523809523808,0.23809523809523808,1.0,0.5555555555555556,0.3125,0.6,0.1875,,0.6527777777777778,0.23809523809523808,0.4825021126760564,0.4997571428571428,0.44738333333333336,0.04,0.06,0.2459016393442623,8.719148936170212,26.016,0.2214765100671141,4.0,11.0,2.0,,0.5,0.6111111111111112,0.6111111111111112,,,0.046511627906976744,0.18032786885245902,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,2.0,2.0,3.0,1.0,,1.0,,,,,1.0,2.0,1.0,0.1,0.25,0.25,,0.1111111111111111,1.0,1.0,0.0625,,3.0,2.0,0.025,1.0,0.6,,,,2.0,,,,,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,
203092,1610612749,Tyler Zeller,Tyler Zeller,203092,MIL,6242.0,104,-34.0,214,217,46,47,29,431,11.0,19.0,3.0,2.0,3.0,5.0,7.0,,1.0,,,,,,16.0,27.0,,,5.0,37.0,241,5.0,4.0,5.0,,,,8.0,24.0,8.0,,,,3.0,5.0,10.0,2.0,25.0,4.0,7.0,7.0,11.0,,18.0,11.0,29,3.0,3.0,,,,2.0,,,2.0,,8.0,16.0,1.0,13.0,,7.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,,8.0,46,,0.75,0.9230769230769231,,,,,0.5925925925925926,0.8,0.5925925925925926,0.8,0.6166666666666667,0.8,,0.1111111111111111,0.15789473684210525,12.851405622489958,,,0.1896551724137931,0.1,0.25,0.0975609756097561,0.20930232558139536,0.0990990990990991,,0.08333333333333333,0.2857142857142857,0.11538461538461539,0.2222222222222222,0.20833333333333334,0.5,0.7037037037037037,0.5789473684210527,0.6875,0.8181818181818182,0.25925925925925924,0.7142857142857143,0.7142857142857143,0.6,0.037037037037037035,,,,,,,,,0.6,0.6,0.6666666666666666,,,0.7037037037037037,,0.5178296296296298,0.5086999999999999,0.591,0.10344827586206896,0.10344827586206896,0.21621621621621623,4.118518518518519,,0.21495327102803738,4.0,10.0,1.0,5.0,0.8,0.8,0.8333333333333334,,0.16666666666666666,0.125,0.2702702702702703,,,,,,,,,5.0,4.0,1.0,3.0,,,,2.0,1.0,,,,,1.0,,,0.5,,,,,,,,,2.0,6.0,0.13043478260869565,,0.6666666666666666,,,,,,,,,,,,2.0,0.2,,,True,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,5830.0,97,-3.0,206,207,61,69,14,413,4.0,7.0,1.0,1.0,2.0,8.0,14.0,3.0,14.0,1.0,3.0,12.0,1.0,5.0,15.0,35.0,4.0,13.0,20.0,62.0,216,1.0,5.0,11.0,1.0,5.0,9.0,22.0,14.0,16.0,12.0,12.0,3.0,1.0,6.0,13.0,5.0,33.0,,1.0,5.0,7.0,1.0,13.0,1.0,14,7.0,6.0,6.0,,3.0,4.0,,3.0,10.0,,2.0,5.0,,18.0,1.0,20.0,3.0,7.0,3.0,1.0,1.0,1.0,,,22.0,61,3.0,0.4666666666666667,0.4666666666666667,1.0,0.3076923076923077,0.2,0.3076923076923077,0.42857142857142855,0.45454545454545453,0.4375,0.40625,0.5535714285714286,0.55,0.2708333333333333,0.02857142857142857,,29.86425339366516,0.6,0.2,0.14893617021276595,0.015873015873015872,0.125,,0.13793103448275862,0.01,0.058823529411764705,,0.0625,0.25,0.13333333333333333,0.09090909090909091,,0.14583333333333334,0.5714285714285714,0.5714285714285714,0.75,0.2916666666666667,0.5714285714285714,0.6153846153846154,0.375,0.2916666666666667,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.020833333333333332,0.25,0.25,0.25,1.0,0.3333333333333333,0.125,0.5,0.3125,0.2,0.4166666666666667,0.25,0.45646145833333324,0.5886999999999999,0.467753125,0.1509433962264151,0.1794871794871795,0.3548387096774194,10.897142857142857,25.623076923076926,0.2961165048543689,1.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,,,0.03225806451612903,1.0,,,,2.0,,2.0,,7.0,6.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,,,,,,0.2857142857142857,1.0,1.0,,0.6666666666666666,,,,0.07142857142857142,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,
