EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Loose Ball Fouls Drawn,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls
101127,1610612752,Jarrett Jack,Jarrett Jack,101127,NYK,65644.0,1094,-54.0,2176,2184,350,409,276.0,4360,24.0,42.0,1.0,3.0,6.0,44.0,94.0,42.0,107.0,2.0,10.0,2.0,14.0,47.0,3.0,8.0,2.0,14.0,110.0,243.0,16.0,57.0,35.0,303.0,2478.0,7.0,12.0,3.0,8.0,23.0,20.0,42.0,2.0,16.0,10.0,56.0,32.0,188.0,24.0,24.0,1.0,46.0,14.0,12.0,180.0,69.0,249.0,42.0,27.0,100.0,45.0,35.0,567.0,7.0,7.0,52.0,59.0,1.0,112.0,14.0,126.0,1.0,24.0,15.0,9.0,59.0,12.0,38.0,22.0,3.0,21.0,1.0,1.0,81.0,12.0,10.0,28.0,1.0,71.0,3.0,4.0,73.0,2.0,8.0,1.0,39.0,5.0,19.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,56.0,350,4.0,2.0,0.14545454545454545,0.14545454545454545,0.5,0.2807017543859649,0.375,0.125,0.2857142857142857,0.45267489711934156,0.5833333333333334,0.47619047619047616,0.44666666666666666,0.575,0.39655172413793105,0.47791798107255523,0.575,0.4375,0.19,0.04938271604938271,0.14285714285714285,0.0425531914893617,0.018691588785046728,15.932746196957567,0.7283950617283951,0.023809523809523808,0.09656301145662848,0.009421265141318977,0.12037037037037036,0.02413793103448276,0.10642377756471716,0.013552758954501452,0.013824884792626729,0.007246376811594203,0.008,0.029787234042553193,0.0759493670886076,0.1111111111111111,0.10810810810810811,0.12166172106824925,0.11578947368421053,0.006329113924050633,0.6666666666666666,0.14,0.5714285714285714,0.6666666666666666,0.20833333333333334,0.31333333333333335,0.46808510638297873,0.4888888888888889,0.11363636363636363,0.3566666666666667,0.3925233644859813,0.4,0.14285714285714285,0.03333333333333333,0.2,0.2,1.0,0.15666666666666668,0.2978723404255319,0.2978723404255319,0.42857142857142855,0.05,0.4,0.375,0.6666666666666666,0.10344827586206896,0.5,0.034482758620689655,0.2413793103448276,0.14285714285714285,0.33,0.30434782608695654,0.46013428093645486,0.4527,0.45412456140350865,0.06050955414012739,0.07392996108949416,0.07590759075907591,0.1848184818481848,11.983127572016459,25.93508771929825,0.16084558823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626195,1610612752,Willy Hernangomez,Willy Hernangomez,1626195,NYK,539.0,9,-6.0,21,19,8,9,2.0,40,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,,4.0,27.0,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,8,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,13.043478260869565,,,0.16666666666666666,,,,0.16666666666666666,,,,,,0.3333333333333333,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,0.43135,,0.4472,,,,0.5,5.05,,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,23144.0,386,-20.0,767,769,261,231,105.0,1536,8.0,15.0,1.0,4.0,6.0,4.0,15.0,8.0,34.0,1.0,8.0,2.0,12.0,29.0,,,3.0,10.0,20.0,64.0,13.0,37.0,8.0,87.0,815.0,,3.0,,,,8.0,16.0,3.0,12.0,5.0,30.0,14.0,26.0,39.0,,,29.0,12.0,5.0,34.0,14.0,48.0,13.0,1.0,15.0,10.0,9.0,110.0,4.0,6.0,12.0,16.0,,28.0,10.0,38.0,1.0,10.0,8.0,2.0,24.0,1.0,19.0,4.0,,5.0,,1.0,28.0,2.0,11.0,22.0,,38.0,1.0,,15.0,,,,12.0,1.0,2.0,4.0,3.0,2.0,,3.0,3.0,,29.0,259,4.0,3.0,0.35,0.35,1.0,0.35135135135135137,,0.25,0.35135135135135137,0.3125,,0.5,0.3910891089108911,,0.44642857142857145,0.41037735849056606,,0.46875,0.36633663366336633,0.078125,0.2,0.13333333333333333,,15.056179775280897,0.8571428571428571,,0.07017543859649122,0.022727272727272728,0.09836065573770492,0.036036036036036036,0.08,0.02666666666666667,0.012195121951219513,0.04040404040404041,0.012048192771084338,0.04395604395604396,0.0641025641025641,0.05813953488372093,0.09375,0.10752688172043011,0.06896551724137931,0.016666666666666666,1.0,0.1485148514851485,0.5333333333333333,0.6666666666666666,0.5,0.1485148514851485,0.26666666666666666,0.3076923076923077,,0.33663366336633666,0.23529411764705882,0.23529411764705882,0.375,0.07920792079207921,0.125,0.125,1.0,0.2871287128712871,0.41379310344827586,0.41379310344827586,1.0,0.3333333333333333,,,,0.21428571428571427,0.6666666666666666,0.07142857142857142,0.35714285714285715,0.3,0.5148514851485149,0.41379310344827586,0.4652366336633664,0.3815,0.4495125,0.029411764705882353,0.03076923076923077,,0.3448275862068966,12.571874999999999,25.36216216216216,0.34028683181225555,1.0,1.0,1.0,1.0,1.0,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,85884.0,1431,-161.0,2851,2863,471,540,355.0,5714,54.0,83.0,4.0,8.0,18.0,42.0,91.0,56.0,132.0,28.0,55.0,10.0,43.0,116.0,3.0,10.0,6.0,22.0,152.0,306.0,71.0,171.0,66.0,583.0,3276.0,9.0,16.0,4.0,14.0,35.0,17.0,46.0,11.0,32.0,13.0,80.0,148.0,156.0,168.0,45.0,,116.0,43.0,15.0,88.0,35.0,123.0,27.0,8.0,45.0,22.0,21.0,281.0,4.0,12.0,60.0,53.0,3.0,116.0,16.0,132.0,2.0,46.0,28.0,18.0,32.0,15.0,24.0,27.0,4.0,8.0,3.0,2.0,59.0,3.0,5.0,25.0,1.0,68.0,1.0,1.0,45.0,2.0,2.0,,71.0,2.0,27.0,5.0,11.0,2.0,7.0,11.0,3.0,,80.0,470,7.0,1.0,0.4868421052631579,0.4966442953020134,0.7887323943661971,0.4152046783625731,0.2857142857142857,0.34375,0.4152046783625731,0.49673202614379086,0.5625,0.3695652173913043,0.5419287211740041,0.5,0.42948717948717946,0.5659448818897638,0.5151515151515151,0.4583333333333333,0.3584905660377358,0.049019607843137254,0.10843373493975904,0.06593406593406594,,17.201344332416745,0.5423728813559322,0.058823529411764705,0.0670886075949367,0.012332990750256937,0.10714285714285714,0.010126582278481013,0.0837037037037037,0.011695906432748537,0.02112676056338028,0.005633802816901409,0.011976047904191617,0.012307692307692308,0.06752411575562701,0.06513409961685823,0.06880733944954129,0.1191588785046729,0.06818181818181818,0.00847457627118644,0.2727272727272727,0.1740041928721174,0.6506024096385542,0.7297297297297297,0.5,0.19077568134171907,0.46153846153846156,0.49411764705882355,0.5238095238095238,0.27672955974842767,0.42424242424242425,0.42424242424242425,0.44642857142857145,0.11530398322851153,0.509090909090909,0.509090909090909,0.9642857142857143,0.2431865828092243,0.3706896551724138,0.3739130434782609,0.6744186046511628,0.13333333333333333,0.3333333333333333,0.3,1.0,0.23076923076923078,0.4444444444444444,0.1282051282051282,0.28205128205128205,0.2727272727272727,0.5324947589098532,0.3706896551724138,0.4969420335429767,0.4860547619047618,0.5014705128205126,0.055666003976143144,0.08157099697885196,0.060034305317324184,0.137221269296741,11.256209150326798,25.0327485380117,0.16520519116099613,,,1.0,2.0,,0.005813953488372093,4.0,1.0,4.0,5.0,5.0,6.0,1.0,10.0,0.005847953216374269,0.008620689655172414,1.0,0.5,0.13333333333333333,0.25,1.0,0.5,,,,,,,,,,True,,
202683,1610612752,Enes Kanter,Enes Kanter,202683,NYK,109789.0,1830,-185.0,3662,3670,727,765,479.0,7332,308.0,460.0,195.0,52.0,78.0,92.0,199.0,22.0,52.0,,,,,2.0,,,,1.0,422.0,711.0,,2.0,156.0,1000.0,4165.0,138.0,216.0,,,327.0,73.0,121.0,,1.0,56.0,202.0,414.0,430.0,,,,2.0,,68.0,74.0,31.0,105.0,29.0,2.0,30.0,18.0,26.0,241.0,61.0,209.0,217.0,266.0,24.0,507.0,273.0,780.0,30.0,36.0,25.0,11.0,57.0,9.0,26.0,64.0,9.0,31.0,1.0,14.0,121.0,14.0,29.0,109.0,,187.0,18.0,19.0,176.0,1.0,1.0,1.0,184.0,25.0,83.0,22.0,37.0,24.0,12.0,37.0,21.0,1.0,202.0,724,14.0,18.0,0.490521327014218,0.646875,,,,,,0.5935302390998594,0.6388888888888888,0.6033057851239669,0.5918653576437588,0.6388888888888888,0.5983606557377049,0.6305170239596469,0.6756198347107438,0.6601307189542484,0.002805049088359046,0.09563994374120956,0.1,0.11055276381909548,,21.609467455621303,0.47107438016528924,0.3076923076923077,0.2605288932419197,0.16693290734824281,0.3117816091954023,0.11685823754789272,0.28130460104834015,0.15219842164599776,0.20430107526881722,0.15835140997830802,0.1431980906921241,0.09836065573770492,0.21628498727735368,0.2904191616766467,0.2857142857142857,0.30492424242424243,0.3333333333333333,0.13513513513513514,0.5675675675675675,0.6451612903225806,0.6695652173913044,0.7439613526570048,0.4837662337662338,0.2791023842917251,0.4623115577889447,0.519774011299435,0.4673913043478261,0.0729312762973352,0.4230769230769231,0.4230769230769231,0.6818181818181818,,,,,0.002805049088359046,,,,0.9027777777777778,,,,0.639344262295082,0.6666666666666666,,0.00819672131147541,,0.6479663394109397,,0.5402326788218794,0.609171590909091,0.534833606557377,0.10765239948119326,0.10793237971391417,0.327,0.202,4.252320675105486,25.549999999999997,0.19852539595849264,7.0,,,1.0,1.0,,128.0,,,,51.0,204.0,,,,,0.6564102564102564,0.0625,,,,,3.0,30.0,5.0,0.04477611940298507,0.2,,,,,True,,
203501,1610612752,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,NYK,64218.0,1070,-48.0,2162,2158,451,453,295.0,4320,63.0,106.0,16.0,15.0,22.0,21.0,65.0,38.0,72.0,12.0,31.0,7.0,60.0,203.0,7.0,23.0,13.0,43.0,122.0,243.0,72.0,234.0,58.0,518.0,2428.0,16.0,28.0,8.0,26.0,61.0,33.0,48.0,16.0,50.0,17.0,131.0,122.0,122.0,177.0,39.0,2.0,201.0,60.0,20.0,72.0,25.0,97.0,16.0,9.0,42.0,17.0,13.0,219.0,4.0,14.0,38.0,57.0,5.0,100.0,19.0,119.0,6.0,44.0,29.0,15.0,37.0,10.0,26.0,23.0,2.0,11.0,2.0,3.0,60.0,3.0,11.0,30.0,,63.0,4.0,4.0,96.0,8.0,7.0,,76.0,6.0,31.0,8.0,7.0,7.0,,7.0,5.0,,131.0,448,5.0,7.0,0.5,0.5041322314049587,0.8194444444444444,0.3076923076923077,0.3076923076923077,0.32,0.3103448275862069,0.5020576131687243,0.5714285714285714,0.6875,0.48218029350104824,0.5185185185185185,0.5816326530612245,0.5068493150684932,0.5350877192982456,0.6009174311926605,0.49056603773584906,0.0823045267489712,0.11320754716981132,0.09230769230769231,0.027777777777777776,22.73994424532059,0.6166666666666667,0.1111111111111111,0.09547738693467336,0.019178082191780823,0.09134615384615384,0.011428571428571429,0.09378084896347483,0.016666666666666666,0.012987012987012988,0.0196078431372549,0.02459016393442623,0.013888888888888888,0.07692307692307693,0.09326424870466321,0.12352941176470589,0.10289389067524116,0.05714285714285714,0.023809523809523808,0.7142857142857143,0.2222222222222222,0.5943396226415094,0.6702127659574468,0.5555555555555556,0.13626834381551362,0.3230769230769231,0.3559322033898305,0.2857142857142857,0.1509433962264151,0.5277777777777778,0.5428571428571428,0.5263157894736842,0.0649895178197065,0.3870967741935484,0.41379310344827586,1.0,0.42557651991614254,0.2955665024630542,0.3015075376884422,0.7833333333333333,0.2962962962962963,0.42592592592592593,0.30434782608695654,0.8571428571428571,0.22448979591836735,0.6818181818181818,0.07142857142857142,0.4387755102040816,0.3023255813953488,0.7127882599580713,0.29850746268656714,0.5209872631578949,0.5115384615384614,0.5149369791666666,0.06560636182902585,0.11567164179104478,0.11776061776061776,0.2528957528957529,8.751440329218106,25.956410256410255,0.20860314523589268,1.0,1.0,2.0,,,0.00851063829787234,10.0,1.0,3.0,3.0,5.0,2.0,6.0,,0.02564102564102564,0.019704433497536946,0.625,0.6,0.05555555555555555,0.3333333333333333,1.0,0.42857142857142855,1.0,1.0,,0.02702702702702703,,0.06451612903225806,,,,True,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,3415.0,57,-20.0,115,111,28,37,18.0,226,,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,4.0,,1.0,,,1.0,3.0,1.0,5.0,2.0,7.0,141.0,,1.0,,1.0,,,2.0,,,,,2.0,,3.0,,,4.0,1.0,,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,4.0,1.0,3.0,1.0,1.0,1.0,3.0,,,2.0,,4.0,,1.0,2.0,,3.0,,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,28,,,1.0,1.0,1.0,0.2,,,0.2,0.3333333333333333,,,0.3125,,,0.3888888888888889,,,0.625,,,,,9.774436090225564,0.25,,0.05,0.022727272727272728,0.09090909090909091,,0.07142857142857142,0.017241379310344827,,,0.09090909090909091,,,0.16666666666666666,,0.14285714285714285,,,1.0,0.125,,,,,,,,0.25,0.5,0.5,1.0,0.125,,,,0.5,0.25,0.25,1.0,,0.5,,,0.5,,,,,0.75,0.25,0.54075,0.4078,0.60285,0.1111111111111111,0.25,,,13.733333333333334,25.46,0.24347826086956523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201563,1610612752,Michael Beasley,Michael Beasley,201563,NYK,35799.0,597,-148.0,1216,1223,230,250,160.0,2439,57.0,93.0,16.0,18.0,25.0,42.0,94.0,18.0,49.0,4.0,10.0,2.0,8.0,20.0,,,,2.0,117.0,236.0,12.0,30.0,29.0,299.0,1456.0,12.0,24.0,1.0,3.0,28.0,22.0,45.0,1.0,4.0,9.0,56.0,124.0,110.0,36.0,,1.0,19.0,8.0,12.0,32.0,13.0,45.0,6.0,7.0,20.0,3.0,9.0,103.0,6.0,17.0,35.0,50.0,9.0,94.0,24.0,118.0,4.0,10.0,6.0,4.0,42.0,5.0,24.0,17.0,2.0,18.0,,5.0,59.0,4.0,11.0,34.0,,51.0,,2.0,29.0,,,1.0,43.0,9.0,24.0,2.0,13.0,9.0,4.0,13.0,8.0,1.0,56.0,229,4.0,2.0,0.5299145299145299,0.5636363636363636,1.0,0.4,0.3333333333333333,0.25,0.41379310344827586,0.4957627118644068,0.5,0.4888888888888889,0.5075187969924813,0.5,0.47959183673469385,0.5282685512367491,0.5,0.509090909090909,0.11278195488721804,0.05084745762711865,0.10752688172043011,0.02127659574468085,,24.37633642195296,0.711864406779661,0.2727272727272727,0.1529051987767584,0.0397196261682243,0.16990291262135923,0.037267080745341616,0.15947467166979362,0.03904923599320883,0.05517241379310345,0.03225806451612903,0.03125,0.0390625,0.09917355371900827,0.16981132075471697,0.2,0.19736842105263158,0.09259259259259259,0.03305785123966942,0.6153846153846154,0.34962406015037595,0.6129032258064516,0.6867469879518072,0.6842105263157895,0.3533834586466165,0.44680851063829785,0.45652173913043476,0.3333333333333333,0.18421052631578946,0.3673469387755102,0.3673469387755102,0.5,0.03759398496240601,0.4,0.4444444444444444,1.0,0.07518796992481203,0.4,0.4,1.0,0.5925925925925926,,,,0.5102040816326531,0.72,0.04081632653061224,0.04081632653061224,,0.462406015037594,0.42105263157894735,0.4888290566037734,0.5388068181818182,0.5247187499999999,0.08540925266903915,0.09561752988047809,0.09364548494983277,0.18729096989966554,7.902118644067794,25.450000000000003,0.18914473684210525,2.0,,,,2.0,,10.0,1.0,3.0,1.0,1.0,14.0,1.0,,0.03333333333333333,,0.625,0.3,0.1111111111111111,0.3333333333333333,1.0,0.5,1.0,,,0.04,0.030303030303030304,0.1,,,,True,,
203926,1610612752,Doug McDermott,Doug McDermott,203926,NYK,15999.0,267,-75.0,533,539,164,106,70.0,1072,9.0,14.0,6.0,2.0,3.0,2.0,7.0,2.0,11.0,8.0,13.0,7.0,8.0,28.0,2.0,4.0,2.0,9.0,13.0,32.0,16.0,41.0,6.0,80.0,602.0,3.0,9.0,3.0,5.0,16.0,2.0,8.0,7.0,16.0,4.0,29.0,20.0,6.0,48.0,,,28.0,8.0,2.0,4.0,7.0,11.0,6.0,1.0,2.0,2.0,,29.0,3.0,5.0,6.0,13.0,1.0,20.0,8.0,28.0,,2.0,1.0,1.0,5.0,,3.0,3.0,,2.0,,2.0,8.0,,,8.0,2.0,15.0,,1.0,11.0,,,,8.0,1.0,4.0,,1.0,1.0,,1.0,,,29.0,164,1.0,,0.7692307692307693,0.8333333333333334,1.0,0.3902439024390244,0.6,0.4375,0.3902439024390244,0.40625,0.3333333333333333,0.25,0.5068493150684932,0.5357142857142857,0.5208333333333334,0.5263157894736842,0.5333333333333333,0.5576923076923077,0.5616438356164384,0.0625,0.07142857142857142,0.14285714285714285,,13.636363636363637,0.625,0.07142857142857142,0.08333333333333333,0.026881720430107527,0.07228915662650602,0.0375,0.0794979079497908,0.03007518796992481,0.041666666666666664,0.025,0.017241379310344827,0.04411764705882353,0.1320754716981132,0.03571428571428571,0.0851063829787234,0.05,0.13043478260869565,,,0.1917808219178082,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.0958904109589041,0.2857142857142857,0.3333333333333333,0.5,0.1506849315068493,0.18181818181818182,0.18181818181818182,1.0,0.1780821917808219,0.6153846153846154,0.6153846153846154,1.0,0.3835616438356164,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,0.2857142857142857,0.5,1.0,0.125,0.6666666666666666,0.2916666666666667,0.375,0.2222222222222222,0.7534246575342466,0.2857142857142857,0.5433109589041097,0.47613888888888894,0.5593729166666666,0.06578947368421052,0.11428571428571428,0.2,0.3625,8.559375000000001,25.124390243902436,0.3076923076923077,,1.0,1.0,,,0.024390243902439025,3.0,1.0,1.0,5.0,1.0,2.0,,,,,0.5,0.3333333333333333,0.07142857142857142,1.0,1.0,0.7142857142857143,,2.0,,,,,,,,True,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,40948.0,682,-92.0,1352,1352,224,262,173.0,2704,9.0,27.0,7.0,1.0,2.0,4.0,13.0,4.0,17.0,13.0,23.0,3.0,6.0,22.0,,2.0,,4.0,17.0,57.0,19.0,45.0,20.0,111.0,1548.0,2.0,12.0,,3.0,8.0,2.0,5.0,2.0,7.0,5.0,15.0,16.0,18.0,57.0,,,22.0,6.0,8.0,15.0,10.0,25.0,8.0,2.0,5.0,5.0,5.0,60.0,1.0,14.0,26.0,27.0,7.0,60.0,16.0,76.0,1.0,12.0,9.0,3.0,13.0,1.0,8.0,14.0,4.0,5.0,1.0,3.0,27.0,1.0,5.0,25.0,1.0,71.0,5.0,1.0,26.0,2.0,6.0,,23.0,,9.0,2.0,10.0,6.0,4.0,10.0,4.0,,14.0,221,6.0,1.0,0.47058823529411764,0.47058823529411764,1.0,0.4222222222222222,,0.2857142857142857,0.4222222222222222,0.2982456140350877,0.16666666666666666,0.4,0.44607843137254904,0.13333333333333333,0.4166666666666667,0.4911504424778761,0.23529411764705882,0.5,0.4411764705882353,0.14035087719298245,0.2222222222222222,0.15384615384615385,,9.01481004507405,0.48148148148148145,0.21875,0.07277628032345014,0.029914529914529916,0.09811320754716982,0.005917159763313609,0.08333333333333333,0.023547880690737835,0.03125,0.023809523809523808,0.03488372093023256,,0.0728476821192053,0.037037037037037035,0.10714285714285714,0.1111111111111111,0.05172413793103448,0.017543859649122806,0.4,0.2647058823529412,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.12745098039215685,0.3076923076923077,0.36363636363636365,0.75,0.16666666666666666,0.23529411764705882,0.23529411764705882,0.5,0.22549019607843138,0.5652173913043478,0.5652173913043478,1.0,0.21568627450980393,0.2727272727272727,0.2727272727272727,1.0,0.4666666666666667,0.13333333333333333,,,0.16666666666666666,0.5,0.25,0.3333333333333333,,0.7058823529411765,0.2727272727272727,0.5292166666666667,0.5131785714285714,0.47829999999999995,0.09009009009009009,0.13636363636363635,0.07207207207207207,0.13513513513513514,8.521052631578945,24.162222222222226,0.16568047337278108,2.0,1.0,1.0,,,0.022222222222222223,,,1.0,2.0,4.0,,,,,,,,0.06666666666666667,,,0.6666666666666666,1.0,2.0,,0.04,0.03125,,,,,True,,
