EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,FTOffRebounds,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,Clear Path Fouls
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,60182.0,1003,-65,1919,1918,554,496,198,3837,46,87,7.0,10.0,7.0,13,27.0,63.0,39.0,103.0,14.0,29.0,2.0,5.0,9.0,46.0,148.0,3.0,14.0,14.0,56.0,112,253,60.0,177.0,28.0,432,2094,10.0,20.0,3.0,16.0,1.0,30.0,19.0,46,19.0,65.0,5.0,100,12.0,212.0,126.0,54.0,4.0,10.0,138.0,46.0,22.0,86.0,67.0,153.0,46.0,21.0,64.0,7.0,15.0,373.0,6.0,12.0,41.0,54.0,1.0,96,18.0,114,5.0,38.0,22.0,16.0,45.0,9.0,28.0,21.0,5.0,17.0,2.0,2.0,66.0,6.0,13.0,27.0,1.0,64.0,1.0,2.0,1.0,40.0,2.0,1.0,2.0,34.0,3.0,3.0,15.0,2.0,11.0,1.0,1.0,7.0,1.0,3.0,12.0,8.0,1.0,100,554,8.0,2.0,0.05357142857142857,0.05454545454545454,0.7,0.3389830508474576,0.1875,0.2923076923076923,0.3592814371257485,0.4426877470355731,0.5,0.41304347826086957,0.4697674418604651,0.4027777777777778,0.42792792792792794,0.4831081081081081,0.4166666666666667,0.43478260869565216,0.4116279069767442,0.08695652173913043,0.16091954022988506,0.09523809523809523,0.019417475728155338,23.72093023255814,0.6818181818181818,0.022222222222222223,0.09642857142857143,0.024242424242424242,0.11614730878186968,0.013824884792626729,0.10405257393209201,0.0193756727664155,0.024630541871921183,0.030303030303030304,0.01875,0.012903225806451613,0.016129032258064516,0.08641975308641975,0.10606060606060606,0.10084033613445378,0.11191335740072202,0.13157894736842105,0.02304147465437788,0.6666666666666666,0.20232558139534884,0.5287356321839081,0.6301369863013698,0.10869565217391304,0.14651162790697675,0.42857142857142855,0.47368421052631576,0.037037037037037035,0.23953488372093024,0.3786407766990291,0.38613861386138615,0.06744186046511629,0.4827586206896552,0.4827586206896552,1.0,0.34418604651162793,0.3108108108108108,0.3108108108108108,0.6086956521739131,0.2777777777777778,0.7,0.05555555555555555,0.3888888888888889,0.21428571428571427,0.6666666666666666,0.11711711711711711,0.5384615384615384,0.08108108108108109,0.5555555555555556,0.5045045045045045,0.25,0.6139534883720931,0.3333333333333333,0.484398201438849,0.5332956521739131,0.47279549999999987,0.033936651583710405,0.05660377358490566,0.06944444444444445,0.23148148148148148,10.286561264822137,27.001694915254227,0.28869202709744657,,,,,,,,,,,,,,,,,,,,True,
1626177,1610612760,Dakari Johnson,Dakari Johnson,1626177,OKC,2167.0,36,-6,76,73,31,31,5,149,4,5,2.0,2.0,,1,1.0,3.0,,,,,,,,,,,,,,5,8,,,3.0,13,67,2.0,2.0,,,1.0,5.0,,2,,,1.0,1,4.0,6.0,,,4.0,,,,2.0,,,,,,,,,,,4.0,1.0,1.0,1.0,3,4.0,7,,1.0,1.0,,,,,,,,,,,,,4.0,,8.0,,,,4.0,,,,6.0,,,2.0,1.0,2.0,,,2.0,,,2.0,2.0,,1,31,1.0,1.0,0.4,0.6666666666666666,,,,,,0.625,1.0,,0.625,1.0,,0.5909090909090909,0.8333333333333334,0.16666666666666666,,0.25,0.2,0.3333333333333333,,13.253012048192772,,0.2,0.058823529411764705,0.14814814814814814,0.06666666666666667,,0.0625,0.10256410256410256,0.3,0.1,,,,,0.2,,0.1,,,1.0,0.625,0.8,1.0,0.25,0.375,0.3333333333333333,0.5,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,0.625,,0.496575,0.6109,0.4426,0.2,0.2,0.38461538461538464,0.07692307692307693,3.4125,,0.40789473684210525,,,,,,,,,,,,,,,,,,,,True,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,21563.0,359,-85,695,689,195,170,64,1384,10,17,1.0,3.0,3.0,5,1.0,1.0,4.0,7.0,11.0,31.0,2.0,1.0,7.0,10.0,32.0,1.0,4.0,,2.0,15,25,21.0,63.0,2.0,95,788,1.0,3.0,1.0,6.0,,5.0,4.0,6,1.0,9.0,2.0,13,22.0,8.0,63.0,,,,32.0,10.0,3.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,3.0,3.0,2.0,11.0,,13,6.0,19,,8.0,5.0,3.0,,1.0,,6.0,,,4.0,1.0,6.0,,3.0,15.0,1.0,31.0,,3.0,,4.0,,1.0,,2.0,,,1.0,,6.0,,,4.0,,2.0,6.0,3.0,,13,195,2.0,,0.7333333333333333,0.7333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5284090909090909,0.2777777777777778,0.36666666666666664,0.5337078651685393,0.2777777777777778,0.40625,0.7159090909090909,0.12,0.17647058823529413,,,12.35370611183355,,,0.05092592592592592,0.01675977653631285,0.017241379310344827,0.0189873417721519,0.0391566265060241,0.017804154302670624,0.01282051282051282,,0.034482758620689655,0.02727272727272727,,0.07608695652173914,0.028169014084507043,0.03773584905660377,,0.08695652173913043,,0.5,0.19318181818181818,0.5882352941176471,0.7142857142857143,0.8,0.011363636363636364,1.0,1.0,1.0,0.07954545454545454,0.5714285714285714,0.5714285714285714,0.3522727272727273,0.3548387096774194,0.36666666666666664,1.0,0.36363636363636365,0.3125,0.3125,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.25,1.0,0.3333333333333333,0.6,0.4666666666666667,0.14285714285714285,0.13333333333333333,,0.9090909090909091,0.3125,0.5638840909090909,0.6572999999999999,0.6187699999999999,0.011235955056179775,0.038461538461538464,0.05263157894736842,0.1368421052631579,6.0760000000000005,24.503174603174603,0.2805755395683453,1.0,0.015873015873015872,0.03225806451612903,0.5,1.0,,,,,,,,,,,,,,,True,
202331,1610612760,Paul George,Paul George,202331,OKC,61159.0,1019,-26,2056,2059,796,735,229,4115,70,115,11.0,18.0,26.0,47,21.0,58.0,31.0,105.0,19.0,34.0,1.0,8.0,14.0,67.0,195.0,2.0,8.0,25.0,77.0,122,278,86.0,229.0,153.0,655,2272,13.0,29.0,3.0,9.0,7.0,42.0,41.0,97,33.0,91.0,79.0,260,66.0,178.0,177.0,81.0,16.0,5.0,190.0,67.0,28.0,64.0,48.0,112.0,28.0,20.0,52.0,6.0,6.0,272.0,14.0,13.0,66.0,64.0,8.0,138,29.0,167,10.0,65.0,46.0,19.0,44.0,10.0,25.0,33.0,6.0,19.0,1.0,3.0,77.0,6.0,26.0,36.0,3.0,93.0,4.0,4.0,8.0,139.0,3.0,2.0,5.0,192.0,18.0,13.0,73.0,22.0,14.0,2.0,1.0,11.0,,3.0,16.0,6.0,1.0,260,796,11.0,19.0,0.27049180327868855,0.2894736842105263,0.686046511627907,0.37554585152838427,0.3333333333333333,0.3626373626373626,0.38392857142857145,0.43884892086330934,0.4482758620689655,0.422680412371134,0.49506903353057197,0.4605263157894737,0.48138297872340424,0.5520477815699659,0.5121951219512195,0.5655021834061136,0.4516765285996055,0.10071942446043165,0.1391304347826087,0.1896551724137931,0.009523809523809525,28.651685393258425,0.5714285714285714,0.16,0.1140819964349376,0.02462121212121212,0.1783783783783784,0.03365384615384615,0.13963480128893663,0.028601694915254237,0.025974025974025976,0.047244094488188976,0.0058823529411764705,0.037037037037037035,0.025210084033613446,0.12015503875968993,0.0872093023255814,0.13740458015267176,0.1986062717770035,0.10843373493975904,0.039525691699604744,0.375,0.22682445759368836,0.6086956521739131,0.7070707070707071,0.24285714285714285,0.11439842209072978,0.3620689655172414,0.44680851063829785,0.19047619047619047,0.20710059171597633,0.29523809523809524,0.2980769230769231,0.0670611439842209,0.5588235294117647,0.5588235294117647,0.8421052631578947,0.38461538461538464,0.3435897435897436,0.3471502590673575,0.6417910447761194,0.47368421052631576,0.6111111111111112,0.02631578947368421,0.21052631578947367,0.25,1.0,0.25,0.5531914893617021,0.07446808510638298,0.5714285714285714,0.4095744680851064,0.3246753246753247,0.6785009861932939,0.3526315789473684,0.5120974051896209,0.5672978260869566,0.5106229508196723,0.13652482269503546,0.21921921921921922,0.06412213740458016,0.3969465648854962,9.153237410071938,25.760698689956335,0.38715953307393,2.0,0.008733624454148471,,0.3870967741935484,0.18181818181818182,1.0,2.0,3.0,2.0,4.0,1.0,0.010256410256410256,0.030303030303030304,1.0,1.0,0.017316017316017316,,,,True,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,98826.0,1647,17,3262,3263,1127,1032,371,6525,185,279,27.0,46.0,52.0,81,19.0,49.0,8.0,18.0,15.0,58.0,3.0,9.0,22.0,17.0,52.0,,4.0,2.0,15.0,212,346,32.0,110.0,162.0,682,3556,30.0,52.0,1.0,7.0,21.0,84.0,57.0,95,11.0,37.0,55.0,202,310.0,114.0,90.0,6.0,38.0,3.0,49.0,17.0,45.0,18.0,39.0,57.0,26.0,13.0,13.0,2.0,3.0,153.0,30.0,51.0,79.0,136.0,18.0,233,86.0,319,10.0,31.0,21.0,10.0,31.0,3.0,11.0,23.0,1.0,20.0,,6.0,54.0,3.0,15.0,87.0,12.0,155.0,3.0,9.0,7.0,218.0,15.0,16.0,5.0,240.0,28.0,,122.0,11.0,76.0,1.0,,62.0,,14.0,77.0,50.0,,202,1127,22.0,9.0,0.7311320754716981,0.8031088082901554,0.9375,0.2909090909090909,0.14285714285714285,0.2972972972972973,0.29906542056074764,0.6127167630057804,0.5769230769230769,0.6,0.5701754385964912,0.5338983050847458,0.5568181818181818,0.6067615658362989,0.5833333333333334,0.5941176470588235,0.2412280701754386,0.13005780346820808,0.12544802867383512,0.20408163265306123,,16.680227827502037,0.5740740740740741,0.20224719101123595,0.1468682505399568,0.059509918319719954,0.13367174280879865,0.04484304932735426,0.14172709294660515,0.05307994757536042,0.060109289617486336,0.07009345794392523,0.05054151624548736,0.04526748971193416,0.04371584699453552,0.1488833746898263,0.12539184952978055,0.17647058823529413,0.13852813852813853,0.11627906976744186,0.06289308176100629,0.6493506493506493,0.6118421052631579,0.6630824372759857,0.7581967213114754,0.745945945945946,0.1074561403508772,0.3877551020408163,0.48717948717948717,0.5789473684210527,0.039473684210526314,0.4444444444444444,0.4444444444444444,0.12719298245614036,0.25862068965517243,0.25862068965517243,1.0,0.11403508771929824,0.3269230769230769,0.3269230769230769,0.8823529411764706,0.7796610169491526,0.5869565217391305,0.05084745762711865,0.06779661016949153,,,0.6136363636363636,0.6419753086419753,0.16666666666666666,0.4090909090909091,0.11363636363636363,0.13333333333333333,0.8530701754385965,0.3469387755102041,0.5684509933774833,0.5324461538461538,0.5623244186046513,0.22323049001814882,0.2772727272727273,0.12316715542521994,0.2961876832844575,3.055202312138728,24.8990909090909,0.34549356223175964,,,,0.75,0.25925925925925924,1.0,5.0,10.0,,1.0,1.0,,0.043859649122807015,0.3333333333333333,1.0,0.009009009009009009,14.0,1.0,1.0,True,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,563.0,9,-2,20,19,10,16,3,39,1,2,,1.0,1.0,2,,,,1.0,,,,,,,,,,,,1,3,,,3.0,5,21,,2.0,,,,,1.0,3,,,1.0,3,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,2.0,,,1.0,,2.0,,1.0,3.0,,1.0,,,,,,,3.0,,,,6.0,,,3.0,,,,,,,,,,,3,10,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4166666666666667,,0.375,,,,,,39.130434782608695,0.6666666666666666,,0.16666666666666666,,,,0.1111111111111111,,,,,,,,1.0,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,0.5,,,,,,0.6666666666666666,0.5,,,,,0.6666666666666666,,0.4672,0.4017,0.4672,0.5,0.5,,0.6,8.933333333333332,,0.5,,,,,,,,,,,,,,,,,,,,True,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,38279.0,638,56,1254,1238,414,354,133,2492,10,21,3.0,7.0,3.0,5,2.0,7.0,1.0,7.0,14.0,34.0,3.0,6.0,14.0,33.0,83.0,5.0,9.0,8.0,22.0,13,35,47.0,117.0,20.0,187,1348,3.0,10.0,6.0,12.0,5.0,29.0,4.0,8,14.0,36.0,8.0,58,16.0,10.0,141.0,,4.0,1.0,82.0,33.0,4.0,12.0,4.0,16.0,1.0,3.0,9.0,2.0,1.0,36.0,9.0,6.0,20.0,21.0,,41,15.0,56,3.0,18.0,14.0,4.0,8.0,1.0,4.0,4.0,,4.0,1.0,1.0,12.0,1.0,6.0,35.0,7.0,74.0,1.0,3.0,,33.0,2.0,2.0,,25.0,4.0,1.0,9.0,5.0,4.0,,,2.0,,2.0,4.0,3.0,,58,414,13.0,6.0,0.6153846153846154,0.7272727272727273,1.0,0.4017094017094017,0.5,0.3888888888888889,0.4051724137931034,0.37142857142857144,0.3,0.5,0.5493421052631579,0.5454545454545454,0.5681818181818182,0.5740740740740741,0.6041666666666666,0.5918367346938775,0.7697368421052632,0.11428571428571428,0.09523809523809523,0.2857142857142857,,12.410841654778888,0.6666666666666666,,0.058823529411764705,0.01892744479495268,0.09009009009009009,0.03474903474903475,0.07081174438687392,0.026041666666666668,0.022058823529411766,0.023809523809523808,0.010309278350515464,0.03015075376884422,0.05,0.07534246575342465,0.058823529411764705,0.02666666666666667,0.09195402298850575,0.08333333333333333,0.037037037037037035,0.75,0.13815789473684212,0.47619047619047616,0.5263157894736842,0.6,0.046052631578947366,0.2857142857142857,0.4,0.5,0.046052631578947366,0.14285714285714285,0.14285714285714285,0.2236842105263158,0.4117647058823529,0.4117647058823529,1.0,0.5460526315789473,0.39759036144578314,0.39759036144578314,1.0,0.3181818181818182,0.42857142857142855,0.13636363636363635,0.4090909090909091,0.5555555555555556,1.0,0.11363636363636363,0.6,0.3181818181818182,0.42857142857142855,0.5,0.36363636363636365,0.9078947368421053,0.4024390243902439,0.5365063758389264,0.5116884615384616,0.5414369047619046,0.05732484076433121,0.225,0.15508021390374332,0.31016042780748665,6.817142857142856,25.445299145299142,0.33014354066985646,,,,1.0,0.3333333333333333,1.0,,5.0,,,,,,0.3333333333333333,1.0,,1.0,,,True,
203962,1610612760,Josh Huestis,Josh Huestis,203962,OKC,31476.0,525,7,1019,1019,293,314,125,2038,13,28,7.0,14.0,5.0,9,,3.0,,1.0,2.0,22.0,1.0,,5.0,10.0,38.0,2.0,4.0,5.0,13.0,13,32,12.0,60.0,4.0,66,1102,7.0,14.0,2.0,5.0,1.0,21.0,5.0,11,5.0,18.0,2.0,27,12.0,14.0,36.0,,12.0,,38.0,10.0,5.0,3.0,8.0,11.0,6.0,2.0,3.0,,,30.0,15.0,12.0,21.0,42.0,5.0,68,27.0,95,1.0,11.0,10.0,1.0,11.0,1.0,7.0,5.0,2.0,4.0,,1.0,16.0,2.0,3.0,29.0,1.0,44.0,1.0,,,15.0,2.0,3.0,,12.0,,,4.0,2.0,27.0,,,16.0,,11.0,27.0,17.0,,27,293,4.0,2.0,0.46153846153846156,0.8571428571428571,1.0,0.2,0.4,0.2777777777777778,0.2,0.40625,0.5,0.45454545454545453,0.33695652173913043,0.5263157894736842,0.43103448275862066,0.336734693877551,0.5,0.421875,0.6521739130434783,0.15625,0.14285714285714285,0.3333333333333333,,9.785407725321889,0.6875,0.14705882352941177,0.13953488372093023,0.04477611940298507,0.11229946524064172,0.07075471698113207,0.1290983606557377,0.05625,0.05172413793103448,0.05405405405405406,0.02564102564102564,0.08333333333333333,0.03571428571428571,0.10317460317460317,0.17699115044247787,0.14516129032258066,0.0958904109589041,0.17073170731707318,0.017241379310344827,0.6296296296296297,0.30434782608695654,0.4642857142857143,0.5416666666666666,0.46153846153846156,0.03260869565217391,,,,0.010869565217391304,,,0.2391304347826087,0.09090909090909091,0.1,1.0,0.41304347826086957,0.2631578947368421,0.2702702702702703,1.0,0.7368421052631579,0.5,0.05263157894736842,0.21052631578947367,0.5,1.0,0.3103448275862069,0.5555555555555556,0.1724137931034483,,0.4482758620689655,0.38461538461538464,0.9565217391304348,0.2631578947368421,0.5746673913043479,0.5699909090909091,0.5585655172413794,0.041666666666666664,0.1111111111111111,0.3181818181818182,0.4090909090909091,2.3,24.584999999999997,0.2875368007850834,3.0,0.05,0.09090909090909091,,0.14285714285714285,,,2.0,,,,0.02631578947368421,,,,,2.0,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,48913.0,815,127,1690,1693,656,607,203,3383,124,208,12.0,20.0,48.0,78,21.0,60.0,46.0,124.0,4.0,5.0,,1.0,1.0,36.0,117.0,4.0,8.0,15.0,61.0,191,392,40.0,122.0,138.0,640,1815,17.0,33.0,4.0,8.0,15.0,61.0,69.0,135,16.0,62.0,61.0,247,60.0,322.0,48.0,72.0,14.0,3.0,114.0,36.0,29.0,136.0,93.0,229.0,61.0,32.0,106.0,17.0,13.0,551.0,9.0,21.0,72.0,103.0,26.0,201,30.0,231,9.0,28.0,20.0,8.0,100.0,10.0,75.0,30.0,6.0,25.0,4.0,5.0,130.0,8.0,60.0,17.0,2.0,71.0,2.0,7.0,3.0,144.0,1.0,3.0,3.0,177.0,26.0,3.0,77.0,19.0,10.0,,,10.0,,,10.0,6.0,,247,656,9.0,17.0,0.15706806282722513,0.16304347826086957,0.4,0.32786885245901637,0.5,0.25806451612903225,0.33613445378151263,0.4872448979591837,0.5151515151515151,0.5111111111111111,0.4883268482490272,0.5609756097560976,0.4720812182741117,0.5435153583617748,0.6224489795918368,0.5301724137931034,0.23735408560311283,0.07397959183673469,0.11057692307692307,0.05,0.024193548387096774,37.239583333333336,0.7692307692307693,0.5416666666666666,0.22055674518201285,0.04751131221719457,0.23529411764705882,0.02830188679245283,0.22639068564036222,0.039473684210526314,0.06467661691542288,0.05102040816326531,0.02097902097902098,0.017167381974248927,0.058823529411764705,0.18536585365853658,0.24375,0.2549019607843137,0.24081632653061225,0.21311475409836064,0.03614457831325301,0.6,0.4046692607003891,0.5961538461538461,0.6702702702702703,0.1935483870967742,0.11673151750972763,0.35,0.3684210526315789,,0.24124513618677043,0.3709677419354839,0.38016528925619836,0.009727626459143969,0.8,0.8,0.75,0.22762645914396887,0.3076923076923077,0.3076923076923077,0.3611111111111111,0.4878048780487805,0.6,,0.1951219512195122,0.5,1.0,0.39593908629441626,0.6153846153846154,0.005076142131979695,1.0,0.3096446700507614,0.2459016393442623,0.642023346303502,0.3157894736842105,0.5351545009784734,0.5659683333333331,0.5409033505154639,0.14285714285714285,0.17381489841986456,0.0953125,0.3859375,7.984693877551021,26.29098360655738,0.3881656804733728,,,,0.13043478260869565,0.16666666666666666,,,4.0,2.0,4.0,,,,,,0.03225806451612903,,,,True,
1627772,1610612760,Daniel Hamilton,Daniel Hamilton,1627772,OKC,653.0,11,-7,20,21,9,3,4,41,1,1,,,1.0,1,,1.0,,1.0,,,,,,,,,,,,1,3,,,,2,21,,,,,,,1.0,2,,,,2,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1,,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2,9,,,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,0.3333333333333333,,1.0,,12.5,,,0.25,,,,0.1,,,,,,,0.5,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,,0.5377,,0.6035,,,,1.0,8.066666666666666,,0.45,,,,,,,,,,,,,,,,,,,,True,
