EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,SelfOReb,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,Clear Path Fouls
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,15408.0,257,-101,534,542,166,122.0,62.0,1076,15.0,30.0,1.0,2.0,3.0,5.0,9.0,29.0,4.0,16.0,6.0,13.0,1.0,1.0,3.0,4.0,5.0,22.0,1.0,3.0,2.0,9.0,28.0,75.0,11.0,35.0,22.0,111.0,628,2.0,6.0,2.0,4.0,3.0,13.0,4.0,19.0,5.0,13.0,9.0,32.0,18.0,38.0,30.0,3.0,1.0,21.0,5.0,12.0,19.0,10.0,29.0,7.0,3.0,10.0,4.0,5.0,68.0,1.0,2.0,9.0,15.0,2.0,26.0,3.0,29.0,6.0,4.0,2.0,12.0,5.0,11.0,11.0,4.0,1.0,2.0,23.0,9.0,13.0,1.0,21.0,23.0,1.0,2.0,30.0,2.0,11.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,32.0,166,1.0,4.0,0.32142857142857145,0.32142857142857145,0.9090909090909091,0.3142857142857143,0.5,0.38461538461538464,0.3235294117647059,0.37333333333333335,0.3333333333333333,0.21052631578947367,0.40454545454545454,0.5,0.359375,0.4475806451612903,0.5909090909090909,0.41025641025641024,0.3181818181818182,0.16,0.16666666666666666,0.2413793103448276,24.337748344370862,0.5217391304347826,0.1111111111111111,0.1,0.012658227848101266,0.09473684210526316,0.010309278350515464,0.09795918367346938,0.011764705882352941,0.019230769230769232,0.014285714285714285,0.013333333333333334,0.06382978723404255,0.12121212121212122,0.10810810810810811,0.08108108108108109,0.14285714285714285,1.0,0.2727272727272727,0.5,0.6,0.4,0.2636363636363636,0.3103448275862069,0.4090909090909091,0.2222222222222222,0.14545454545454545,0.25,0.25,0.25,0.11818181818181818,0.46153846153846156,0.46153846153846156,1.0,0.2,0.22727272727272727,0.22727272727272727,0.8,0.2,0.5,1.0,0.1,1.0,1.0,0.3,0.3333333333333333,0.15625,0.6,0.125,0.75,0.28125,0.2222222222222222,0.5909090909090909,0.23809523809523808,0.46081330275229354,0.43306875000000006,0.43590312499999995,0.09243697478991597,0.13095238095238096,0.11711711711711711,0.2882882882882883,7.920000000000002,26.265714285714285,0.31086142322097376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,28362.0,473,5,931,924,240,173.0,109.0,1855,46.0,74.0,6.0,12.0,10.0,20.0,17.0,31.0,8.0,11.0,5.0,12.0,,1.0,2.0,7.0,25.0,63.0,2.0,5.0,6.0,16.0,71.0,116.0,30.0,75.0,31.0,263.0,1012,7.0,14.0,2.0,6.0,1.0,21.0,17.0,29.0,8.0,23.0,5.0,63.0,96.0,46.0,87.0,3.0,1.0,62.0,25.0,9.0,18.0,8.0,26.0,8.0,,13.0,4.0,1.0,60.0,9.0,7.0,37.0,39.0,16.0,92.0,16.0,108.0,15.0,12.0,3.0,12.0,2.0,8.0,9.0,2.0,4.0,1.0,21.0,5.0,21.0,2.0,34.0,44.0,1.0,,47.0,8.0,23.0,3.0,8.0,2.0,1.0,4.0,10.0,7.0,63.0,238,1.0,1.0,0.676056338028169,0.7272727272727273,0.9666666666666667,0.4,0.3333333333333333,0.34782608695652173,0.40540540540540543,0.6120689655172413,0.5,0.5862068965517241,0.6073298429319371,0.5,0.5576923076923077,0.6261904761904762,0.525,0.5727272727272728,0.39267015706806285,0.07758620689655173,0.12162162162162163,,21.958174904942968,0.5714285714285714,0.4444444444444444,0.16738197424892703,0.029166666666666667,0.20555555555555555,0.046875,0.18401937046004843,0.037037037037037035,0.03418803418803419,0.010869565217391304,0.04878048780487805,0.075,0.20202020202020202,0.24074074074074073,0.2028985507246377,0.21428571428571427,0.7,0.387434554973822,0.6216216216216216,0.7076923076923077,0.717391304347826,0.16230366492146597,0.5483870967741935,0.5483870967741935,0.5294117647058824,0.05759162303664921,0.7272727272727273,0.7272727272727273,0.75,0.06282722513089005,0.4166666666666667,0.4166666666666667,1.0,0.3298429319371728,0.3968253968253968,0.3968253968253968,0.96,0.6,0.5,0.16666666666666666,0.05,,,0.25,0.4,0.38461538461538464,0.5,0.1346153846153846,0.2857142857142857,0.3076923076923077,0.375,0.7801047120418848,0.4032258064516129,0.5042298941798941,0.529975,0.49592499999999995,0.11594202898550725,0.17557251908396945,0.07984790874524715,0.23954372623574144,5.275862068965518,25.69066666666666,0.2577873254564984,10.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,0.06451612903225806,0.03571428571428571,0.02531645569620253,1.0,0.013157894736842105,,,,,,,,,,,,,,True,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,8554.0,143,-28,290,298,79,74.0,38.0,588,4.0,9.0,2.0,2.0,1.0,4.0,1.0,6.0,,2.0,,5.0,,,,1.0,2.0,14.0,,,,3.0,5.0,17.0,2.0,19.0,5.0,21.0,304,2.0,3.0,,,,4.0,1.0,5.0,,4.0,4.0,6.0,4.0,6.0,3.0,3.0,,14.0,2.0,4.0,4.0,2.0,6.0,2.0,,4.0,,,14.0,1.0,3.0,5.0,5.0,,10.0,4.0,14.0,5.0,4.0,1.0,1.0,,1.0,2.0,2.0,,,3.0,1.0,5.0,,9.0,5.0,1.0,,6.0,,3.0,,3.0,,,,3.0,1.0,6.0,78,1.0,,0.4,0.6666666666666666,0.5,0.10526315789473684,,,0.10526315789473684,0.29411764705882354,0.6666666666666666,0.2,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2692307692307692,0.6666666666666666,0.2727272727272727,0.5277777777777778,0.23529411764705882,0.2222222222222222,0.3333333333333333,12.5,0.3333333333333333,,0.052083333333333336,0.031578947368421054,0.0847457627118644,0.015625,0.06451612903225806,0.025157232704402517,,0.07894736842105263,,0.0625,0.02564102564102564,0.08,0.06818181818181818,0.13333333333333333,0.3333333333333333,0.25,0.4444444444444444,0.5714285714285714,0.25,0.16666666666666666,0.16666666666666666,0.25,1.0,0.05555555555555555,,,,0.1388888888888889,,,,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.5,0.6666666666666666,1.0,,,,,,,0.4444444444444444,0.25,0.1111111111111111,,0.3333333333333333,,0.7777777777777778,0.14285714285714285,0.5171916666666667,0.5201666666666668,0.5463833333333334,0.07692307692307693,0.15,0.19047619047619047,0.2857142857142857,5.676470588235294,25.15263157894737,0.27241379310344827,4.0,,1.0,,,,1.0,,,3.0,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,True,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,140772.0,2346,59,4691,4702,1196,881.0,550.0,9393,134.0,218.0,27.0,51.0,34.0,59.0,44.0,122.0,15.0,45.0,19.0,62.0,,5.0,4.0,9.0,69.0,184.0,5.0,14.0,15.0,41.0,193.0,385.0,88.0,246.0,88.0,738.0,5232,32.0,63.0,5.0,19.0,15.0,94.0,50.0,94.0,19.0,50.0,30.0,187.0,188.0,198.0,249.0,15.0,,184.0,69.0,24.0,76.0,83.0,159.0,50.0,33.0,47.0,20.0,9.0,401.0,39.0,61.0,126.0,142.0,28.0,296.0,102.0,398.0,43.0,27.0,16.0,56.0,8.0,28.0,36.0,6.0,28.0,7.0,92.0,24.0,68.0,2.0,156.0,103.0,4.0,3.0,114.0,13.0,53.0,10.0,36.0,3.0,2.0,12.0,39.0,22.0,186.0,1184,11.0,9.0,0.48704663212435234,0.5340909090909091,0.9431818181818182,0.35772357723577236,0.2631578947368421,0.38,0.35772357723577236,0.5012987012987012,0.5079365079365079,0.5319148936170213,0.5150554675118859,0.4817073170731707,0.5451388888888888,0.5418502202643172,0.5164835164835165,0.5701219512195121,0.3898573692551506,0.06233766233766234,0.0779816513761468,0.05737704918032787,14.508258258258257,0.6086956521739131,0.2014388489208633,0.11067809820732658,0.0479559748427673,0.14600231749710313,0.04314159292035398,0.12488350419384903,0.04595588235294118,0.06485355648535565,0.04066543438077634,0.04842931937172775,0.09009009009009009,0.0933852140077821,0.16615384615384615,0.14743589743589744,0.14225941422594143,0.5641025641025641,0.34548335974643424,0.6146788990825688,0.6666666666666666,0.5522388059701493,0.19334389857369255,0.36065573770491804,0.3826086956521739,0.36363636363636365,0.07131537242472266,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.098256735340729,0.3064516129032258,0.3064516129032258,0.9473684210526315,0.29160063391442154,0.375,0.375,0.9420289855072463,0.6219512195121951,0.5294117647058824,0.25925925925925924,0.06097560975609756,,,0.17073170731707318,0.35714285714285715,0.4097222222222222,0.576271186440678,0.0625,0.4444444444444444,0.2847222222222222,0.36585365853658536,0.7353407290015848,0.375,0.5136234548335974,0.53085,0.5069510416666667,0.08047690014903129,0.12470588235294118,0.12737127371273713,0.25338753387533874,5.8563636363636355,24.990243902439026,0.25495629929652525,34.0,18.0,11.0,6.0,7.0,5.0,,9.0,1.0,24.0,1.0,,3.0,0.03162055335968379,0.014285714285714285,0.05572755417956656,1.0,0.0040650406504065045,2.0,1.0,1.0,1.0,1.0,0.01680672268907563,,,,,,,,True,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,9227.0,154,-53,302,313,70,54.0,48.0,615,21.0,31.0,5.0,12.0,7.0,8.0,6.0,15.0,2.0,3.0,,,,,,,,,,,,,29.0,49.0,,,8.0,66.0,369,7.0,14.0,,,2.0,16.0,9.0,12.0,,,4.0,22.0,44.0,14.0,,,,,,3.0,7.0,4.0,11.0,4.0,,5.0,1.0,1.0,26.0,7.0,15.0,10.0,14.0,1.0,25.0,22.0,47.0,3.0,3.0,,2.0,1.0,2.0,8.0,1.0,,1.0,10.0,3.0,8.0,1.0,18.0,17.0,,,15.0,1.0,7.0,1.0,6.0,,,2.0,6.0,4.0,22.0,70,1.0,1.0,0.7586206896551724,0.8461538461538461,,,,,,0.5918367346938775,0.5,0.75,0.5918367346938775,0.5,0.75,0.5892857142857143,0.5,0.7333333333333333,,0.061224489795918366,0.06451612903225806,0.06666666666666667,18.333333333333332,0.2,0.1111111111111111,0.1794871794871795,0.16129032258064516,0.20833333333333334,0.10144927536231885,0.19047619047619047,0.13580246913580246,0.18181818181818182,0.12121212121212122,0.0967741935483871,0.11538461538461539,0.23529411764705882,0.16666666666666666,0.23076923076923078,0.1111111111111111,0.6666666666666666,0.6326530612244898,0.6774193548387096,0.7241379310344828,0.8095238095238095,0.30612244897959184,0.4,0.42857142857142855,0.5,0.061224489795918366,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.8571428571428571,0.4166666666666667,0.4,,,,,,0.6666666666666666,0.875,,,,,0.6326530612244898,,0.5263612244897957,0.5850249999999999,0.49545833333333333,0.12727272727272726,0.12727272727272726,0.24242424242424243,0.3333333333333333,4.36938775510204,,0.23178807947019867,6.0,1.0,1.0,,2.0,4.0,1.0,3.0,,4.0,,,1.0,0.18518518518518517,0.14285714285714285,0.058823529411764705,,,,1.0,,,,,,,,,,,,True,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,103774.0,1730,182,3440,3449,787,568.0,387.0,6889,104.0,171.0,15.0,20.0,26.0,45.0,54.0,128.0,51.0,113.0,21.0,43.0,1.0,5.0,5.0,10.0,94.0,262.0,13.0,32.0,13.0,57.0,209.0,412.0,115.0,305.0,131.0,894.0,3838,25.0,40.0,14.0,37.0,10.0,102.0,43.0,95.0,18.0,67.0,47.0,187.0,170.0,248.0,279.0,66.0,1.0,261.0,94.0,33.0,100.0,79.0,179.0,66.0,13.0,50.0,24.0,26.0,437.0,21.0,29.0,75.0,69.0,5.0,149.0,51.0,200.0,59.0,37.0,22.0,77.0,15.0,46.0,40.0,8.0,31.0,7.0,117.0,26.0,52.0,4.0,106.0,121.0,7.0,1.0,140.0,17.0,56.0,11.0,19.0,1.0,1.0,8.0,20.0,12.0,182.0,777,9.0,5.0,0.40669856459330145,0.425,0.808695652173913,0.3770491803278688,0.3783783783783784,0.26865671641791045,0.3782894736842105,0.5072815533980582,0.625,0.45263157894736844,0.5320781032078103,0.5974025974025974,0.43209876543209874,0.5744818652849741,0.6219512195121951,0.5054347826086957,0.42538354253835425,0.08009708737864078,0.1286549707602339,0.078125,22.802056555269925,0.6581196581196581,0.05555555555555555,0.07240293809024134,0.032079646017699116,0.12057877813504823,0.03162650602409638,0.09142857142857143,0.03188775510204082,0.03235294117647059,0.02849740932642487,0.030249110320284697,0.04938271604938271,0.08163265306122448,0.08860759493670886,0.1146067415730337,0.13559322033898305,0.6,0.2384937238493724,0.6081871345029239,0.697986577181208,0.4807692307692308,0.17852161785216178,0.421875,0.4576271186440678,0.4074074074074074,0.15760111576011157,0.45132743362831856,0.45535714285714285,0.2549019607843137,0.0599721059972106,0.4883720930232558,0.4883720930232558,1.0,0.36541143654114366,0.35877862595419846,0.36015325670498083,0.7659574468085106,0.2597402597402597,0.75,0.3333333333333333,0.06493506493506493,0.2,1.0,0.4155844155844156,0.40625,0.2777777777777778,0.5777777777777777,0.06172839506172839,0.5,0.35185185185185186,0.22807017543859648,0.6638772663877266,0.36015325670498083,0.49709866760168303,0.5070459183673469,0.5003908805031446,0.08409986859395532,0.12416851441241686,0.11409395973154363,0.20917225950782997,8.401941747572815,25.43344262295082,0.22877906976744186,18.0,13.0,8.0,1.0,4.0,2.0,6.0,,8.0,10.0,,,,0.03932584269662921,0.0392156862745098,0.03735632183908046,0.7692307692307693,0.025806451612903226,1.0,4.0,3.0,1.0,1.0,0.015151515151515152,1.0,7.0,1.0,0.003278688524590164,0.008849557522123894,0.003816793893129771,,True,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,44164.0,736,-56,1474,1495,380,275.0,170.0,2969,93.0,133.0,19.0,33.0,19.0,33.0,13.0,40.0,4.0,10.0,,,,,,,,1.0,,,,1.0,110.0,183.0,,1.0,33.0,253.0,1657,23.0,42.0,,,5.0,51.0,23.0,43.0,,1.0,16.0,62.0,156.0,64.0,,,,1.0,,12.0,43.0,26.0,69.0,19.0,7.0,33.0,6.0,4.0,164.0,18.0,41.0,57.0,84.0,7.0,148.0,62.0,210.0,30.0,18.0,12.0,27.0,2.0,18.0,25.0,9.0,9.0,4.0,52.0,8.0,40.0,7.0,87.0,77.0,1.0,,81.0,8.0,28.0,18.0,43.0,3.0,3.0,18.0,46.0,24.0,62.0,379,4.0,11.0,0.7090909090909091,0.78,,,,,,0.6010928961748634,0.5476190476190477,0.5348837209302325,0.5978260869565217,0.5476190476190477,0.5227272727272727,0.5698198198198198,0.5204081632653061,0.47692307692307695,0.005434782608695652,0.06557377049180328,0.06015037593984962,0.1,16.2874251497006,0.5192307692307693,0.14583333333333334,0.19534883720930232,0.10199004975124377,0.21428571428571427,0.0694980694980695,0.2025862068965517,0.08925869894099848,0.11678832116788321,0.10857142857142857,0.06880733944954129,0.18181818181818182,0.20481927710843373,0.2,0.21354166666666666,0.21621621621621623,0.5217391304347826,0.7228260869565217,0.6992481203007519,0.744,0.7419354838709677,0.21739130434782608,0.325,0.3611111111111111,0.46153846153846156,0.05434782608695652,0.4,0.4,0.75,,,,,0.005434782608695652,,,,0.7857142857142857,0.5757575757575758,0.2631578947368421,,,,,,0.75,0.5757575757575758,,,0.022727272727272728,,0.7282608695652174,,0.5254244565217391,0.5665216216216217,0.5130499999999999,0.13725490196078433,0.13793103448275862,0.2015810276679842,0.2450592885375494,3.636612021857923,24.4,0.25780189959294436,20.0,5.0,9.0,3.0,7.0,4.0,7.0,14.0,,24.0,,6.0,3.0,0.06666666666666667,0.07317073170731707,0.08064516129032258,,,3.0,1.0,,,1.0,0.06,,,1.0,,,,,True,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,10427.0,174,-34,346,366,101,72.0,26.0,712,11.0,13.0,2.0,2.0,3.0,3.0,,3.0,,,1.0,4.0,,,,,4.0,10.0,,,,3.0,11.0,16.0,5.0,14.0,9.0,46.0,413,2.0,2.0,,,2.0,6.0,3.0,4.0,,3.0,5.0,11.0,16.0,6.0,15.0,,1.0,9.0,4.0,3.0,5.0,2.0,7.0,2.0,,2.0,1.0,2.0,16.0,1.0,3.0,9.0,16.0,2.0,27.0,5.0,32.0,5.0,4.0,1.0,3.0,,,1.0,,3.0,,4.0,1.0,11.0,,20.0,12.0,,1.0,12.0,,4.0,2.0,2.0,,,1.0,2.0,2.0,11.0,98,2.0,2.0,0.7272727272727273,0.8888888888888888,1.0,0.35714285714285715,,,0.38461538461538464,0.6875,1.0,0.75,0.6166666666666667,1.0,0.42857142857142855,0.6388888888888888,1.0,0.55,0.4666666666666667,0.1875,0.07692307692307693,0.6666666666666666,10.695187165775401,0.75,0.16666666666666666,0.17391304347826086,0.03529411764705882,0.13043478260869565,0.017543859649122806,0.15527950310559005,0.028169014084507043,0.027777777777777776,0.03125,,0.17647058823529413,0.14705882352941177,0.20833333333333334,0.1,0.21052631578947367,1.0,0.43333333333333335,0.8461538461538461,0.9166666666666666,0.7272727272727273,0.1,,,,,,,,0.13333333333333333,0.25,0.25,1.0,0.3333333333333333,0.4,0.4,1.0,1.0,1.0,,,,,,,0.42857142857142855,1.0,,,0.42857142857142855,,0.9,0.4444444444444444,0.5281637931034483,0.6102,0.5092083333333334,0.11764705882352941,0.2,0.13043478260869565,0.2391304347826087,2.54375,26.278571428571432,0.29190751445086704,4.0,,,1.0,,,,2.0,,1.0,,,,0.058823529411764705,0.2,,,,1.0,,,,,0.07692307692307693,,,,,,,,True,
203115,1610612743,Will Barton,Will Barton,203115,DEN,86161.0,1436,-4,2880,2864,864,603.0,347.0,5744,132.0,204.0,18.0,26.0,36.0,58.0,35.0,101.0,7.0,33.0,14.0,29.0,1.0,3.0,4.0,9.0,74.0,207.0,9.0,23.0,17.0,52.0,174.0,338.0,88.0,236.0,87.0,699.0,3246,21.0,36.0,10.0,26.0,9.0,81.0,50.0,101.0,21.0,61.0,39.0,202.0,132.0,216.0,198.0,66.0,,207.0,74.0,36.0,102.0,64.0,166.0,54.0,10.0,80.0,14.0,8.0,396.0,10.0,31.0,84.0,90.0,15.0,189.0,43.0,232.0,41.0,33.0,8.0,36.0,11.0,19.0,37.0,9.0,17.0,6.0,73.0,24.0,33.0,2.0,84.0,95.0,5.0,3.0,109.0,12.0,46.0,12.0,26.0,4.0,1.0,8.0,30.0,15.0,194.0,852,11.0,8.0,0.3793103448275862,0.40993788819875776,0.75,0.3728813559322034,0.38461538461538464,0.3442622950819672,0.3728813559322034,0.514792899408284,0.5833333333333334,0.49504950495049505,0.5331010452961672,0.5806451612903226,0.5030864197530864,0.5619967793880838,0.6230769230769231,0.5459459459459459,0.41114982578397213,0.10650887573964497,0.11274509803921569,0.12871287128712872,21.152087778116428,0.4931506849315068,0.15463917525773196,0.11673151750972763,0.03959131545338442,0.15730337078651685,0.017699115044247787,0.13333333333333333,0.030415430267062313,0.049019607843137254,0.034055727554179564,0.01680672268907563,0.11578947368421053,0.10616438356164383,0.13402061855670103,0.15721649484536082,0.15753424657534246,0.5,0.3554006968641115,0.6470588235294118,0.7292817679558011,0.42424242424242425,0.1759581881533101,0.3465346534653465,0.3977272727272727,0.2,0.05749128919860627,0.21212121212121213,0.21212121212121213,0.42857142857142855,0.050522648083623695,0.4827586206896552,0.5,0.9285714285714286,0.3606271777003484,0.357487922705314,0.3592233009708738,0.7162162162162162,0.41935483870967744,0.6923076923076923,0.2222222222222222,0.04838709677419355,0.3333333333333333,1.0,0.3709677419354839,0.391304347826087,0.35802469135802467,0.6206896551724138,0.05555555555555555,0.4444444444444444,0.32098765432098764,0.3269230769230769,0.7665505226480837,0.357487922705314,0.5249028795811518,0.5285079545454544,0.5077746913580246,0.07881773399014778,0.12365591397849462,0.11587982832618025,0.28898426323319026,5.303254437869823,25.373728813559318,0.3,26.0,16.0,10.0,5.0,3.0,1.0,1.0,2.0,2.0,18.0,3.0,4.0,1.0,0.032467532467532464,0.02247191011235955,0.05947955390334572,1.0,0.008438818565400843,2.0,1.0,1.0,,,0.024096385542168676,2.0,1.0,,0.00847457627118644,,0.004830917874396135,0.034482758620689655,True,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,88722.0,1479,59,2972,2985,684,551.0,346.0,5957,117.0,170.0,11.0,15.0,25.0,35.0,40.0,92.0,39.0,91.0,24.0,52.0,1.0,2.0,5.0,10.0,78.0,192.0,13.0,25.0,13.0,33.0,196.0,353.0,102.0,244.0,78.0,776.0,3314,18.0,28.0,14.0,27.0,2.0,80.0,37.0,71.0,18.0,43.0,18.0,146.0,216.0,176.0,273.0,33.0,,192.0,78.0,26.0,67.0,47.0,114.0,40.0,7.0,37.0,20.0,10.0,275.0,10.0,19.0,37.0,47.0,,84.0,29.0,113.0,79.0,42.0,37.0,49.0,14.0,32.0,35.0,6.0,17.0,3.0,84.0,21.0,27.0,2.0,79.0,87.0,7.0,5.0,93.0,9.0,44.0,4.0,9.0,1.0,1.0,4.0,10.0,3.0,144.0,680,13.0,3.0,0.5510204081632653,0.5625,0.8921568627450981,0.4180327868852459,0.5185185185185185,0.4186046511627907,0.4180327868852459,0.5552407932011332,0.6428571428571429,0.5211267605633803,0.5845896147403685,0.7090909090909091,0.5614035087719298,0.6083202511773941,0.7142857142857143,0.5887096774193549,0.40871021775544386,0.07365439093484419,0.09411764705882353,0.08695652173913043,21.41372141372141,0.5833333333333334,,0.06010230179028133,0.024081115335868188,0.06788990825688074,0.017699115044247787,0.06330067822155237,0.02141802067946824,0.03146853146853147,0.02108433734939759,0.018789144050104383,0.03515625,0.05714285714285714,0.0947867298578199,0.07808564231738035,0.04054054054054054,0.3,0.2847571189279732,0.6882352941176471,0.7597402597402597,0.5897435897435898,0.1541038525963149,0.43478260869565216,0.47619047619047616,0.45,0.152428810720268,0.42857142857142855,0.43820224719101125,0.5384615384615384,0.08710217755443886,0.46153846153846156,0.46153846153846156,1.0,0.32160804020100503,0.40625,0.40625,0.8589743589743589,0.2727272727272727,0.7333333333333333,0.18181818181818182,0.03636363636363636,0.5,1.0,0.45454545454545453,0.52,0.30701754385964913,0.7142857142857143,0.08771929824561403,0.5,0.2894736842105263,0.3939393939393939,0.6934673366834171,0.40625,0.5184929648241207,0.5102513513513514,0.4972285087719298,0.07266982622432859,0.1134020618556701,0.10309278350515463,0.18814432989690721,7.976487252124648,25.13401639344262,0.23014804845222073,8.0,10.0,3.0,7.0,2.0,2.0,2.0,,2.0,2.0,,,,0.017543859649122806,0.011627906976744186,0.037037037037037035,0.9230769230769231,0.00816326530612245,,2.0,1.0,,,,,2.0,3.0,,0.02197802197802198,,,True,
