EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,HeaveAttempts,BlockingFouls,on,Defensive 3 Seconds Violations,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,2365.0,39.0,-30.0,76.0,79.0,23.0,34.0,11.0,155.0,5.0,12.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,13.0,2.0,4.0,16.0,90.0,1.0,3.0,2.0,1.0,2.0,4.0,6.0,12.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,1.0,6.0,7.0,3.0,10.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,5.0,1.0,7.0,1.0,4.0,6.0,23.0,0.46153846153846156,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4444444444444444,0.3333333333333333,0.75,0.13333333333333333,0.23076923076923078,0.25,26.96629213483146,0.6666666666666666,0.20689655172413793,0.07692307692307693,0.125,0.16666666666666666,0.06976744186046512,0.1111111111111111,0.16666666666666666,0.1875,0.75,0.08333333333333333,0.8,0.4166666666666667,0.5555555555555556,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,0.3333333333333333,1.0,0.5,0.9333333333333333,0.5433166666666668,0.6113,0.5473,0.2222222222222222,0.25,0.125,0.375,2.1076923076923078,25.6,0.3026315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626175,1610612748,Jordan Mickey,Jordan Mickey,1626175,MIA,17044.0,284.0,-30.0,551.0,554.0,150.0,131.0,57.0,1105.0,29.0,48.0,8.0,15.0,6.0,12.0,6.0,14.0,9.0,37.0,66.0,16.0,13.0,93.0,608.0,8.0,15.0,17.0,10.0,17.0,6.0,29.0,26.0,14.0,9.0,6.0,5.0,4.0,9.0,4.0,1.0,22.0,3.0,17.0,39.0,63.0,18.0,81.0,6.0,3.0,3.0,6.0,5.0,12.0,1.0,1.0,,18.0,1.0,4.0,12.0,36.0,16.0,,19.0,3.0,9.0,29.0,150.0,0.5606060606060606,0.5333333333333333,0.5882352941176471,0.4878048780487805,0.5,0.575,0.5166666666666667,0.5,0.6041666666666666,0.1951219512195122,0.09090909090909091,0.0625,17.475728155339805,0.3333333333333333,0.22285714285714286,0.20481927710843373,0.02702702702702703,0.21705426356589147,0.064,0.03529411764705882,,0.1780821917808219,0.21428571428571427,0.1791044776119403,0.5853658536585366,0.6041666666666666,0.6444444444444445,0.17073170731707318,0.42857142857142855,0.5454545454545454,0.10975609756097561,0.9375,0.5333333333333333,0.6,0.5,0.7804878048780488,0.5165939024390244,0.54111,0.5234350000000002,0.10227272727272728,0.125,0.1827956989247312,0.3118279569892473,4.012121212121213,24.831250000000004,0.27223230490018147,2.0,4.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,48.0,6.0,1.0,3.0,13.0,2.0,7.0,2.0,2.0,1.0,2.0,8.0,6.0,1.0,1.0,2.0,10.0,10.0,10.0,6.0,3.0,2.0,2.0,0.6486486486486487,0.8,1.0,0.125,0.3333333333333333,0.125,0.21428571428571427,0.4117647058823529,0.125,0.09352517985611511,0.09803921568627451,0.11904761904761904,0.06521739130434782,0.2833333333333333,0.3125,0.05555555555555555,0.6,0.7241379310344828,0.3333333333333333,0.04878048780487805,0.5,0.5,0.5,0.08536585365853659,0.2857142857142857,0.2857142857142857,1.0,0.125,0.0625,0.1,0.5,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,9977.0,166.0,8.0,326.0,324.0,68.0,63.0,36.0,650.0,13.0,17.0,1.0,3.0,2.0,2.0,7.0,10.0,22.0,30.0,47.0,26.0,13.0,97.0,357.0,1.0,3.0,2.0,6.0,10.0,5.0,20.0,48.0,,22.0,4.0,10.0,7.0,17.0,7.0,1.0,41.0,1.0,1.0,11.0,14.0,4.0,18.0,10.0,6.0,4.0,6.0,3.0,5.0,,3.0,1.0,11.0,,3.0,6.0,13.0,16.0,1.0,13.0,4.0,5.0,20.0,68.0,0.6382978723404256,0.3333333333333333,0.6,0.5753424657534246,0.25,0.5769230769230769,0.6298701298701299,0.25,0.6666666666666666,0.3561643835616438,0.0851063829787234,0.11764705882352941,24.043715846994534,0.5454545454545454,0.11702127659574468,0.02040816326530612,0.017241379310344827,0.08391608391608392,0.028169014084507043,0.022727272727272728,,0.13513513513513514,0.14814814814814814,0.02631578947368421,0.2328767123287671,0.7647058823529411,0.8666666666666667,0.136986301369863,0.7,0.7,0.3013698630136986,0.75,0.3333333333333333,0.15384615384615385,1.0,0.589041095890411,0.4884520547945205,0.5428333333333334,0.45356153846153846,0.08,0.10416666666666667,0.020618556701030927,0.20618556701030927,10.453191489361702,25.903846153846153,0.2085889570552147,10.0,20.0,2.0,4.0,,,1.0,3.0,8.0,1.0,,1.0,3.0,12.0,21.0,7.0,2.0,3.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,6.0,3.0,6.0,3.0,,2.0,2.0,0.2,0.2,0.875,0.3076923076923077,0.3333333333333333,0.3076923076923077,,0.2,,0.03571428571428571,0.029411764705882353,,0.08,0.06666666666666667,,0.03225806451612903,0.5,0.07692307692307693,0.14285714285714285,0.273972602739726,0.5,0.5555555555555556,0.4,0.0547945205479452,0.5,0.5,1.0,,0.25,,,0.23076923076923078,6.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,0.1,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.3333333333333333,0.2727272727272727,0.037037037037037035,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,6286.0,105.0,-32.0,203.0,203.0,26.0,32.0,22.0,406.0,12.0,21.0,,1.0,3.0,5.0,2.0,5.0,6.0,16.0,34.0,7.0,6.0,47.0,237.0,1.0,2.0,5.0,3.0,6.0,,6.0,20.0,,6.0,1.0,13.0,6.0,19.0,3.0,1.0,44.0,,2.0,5.0,7.0,1.0,8.0,4.0,,4.0,9.0,6.0,4.0,1.0,3.0,,13.0,,3.0,2.0,7.0,11.0,,9.0,1.0,4.0,6.0,26.0,0.47058823529411764,0.5,0.5,0.5,0.625,0.375,0.5222222222222223,0.5,0.375,0.17073170731707318,0.029411764705882353,0.047619047619047616,25.438596491228072,0.6923076923076923,0.07692307692307693,0.09090909090909091,,0.08045977011494253,0.011235955056179775,,,0.045454545454545456,0.10526315789473684,0.125,0.5121951219512195,0.5714285714285714,0.6,0.12195121951219512,0.4,0.4,0.14634146341463414,0.25,,0.625,0.6,0.6829268292682927,0.5151378048780488,0.56165,0.515275,0.09090909090909091,0.10810810810810811,0.10638297872340426,0.1276595744680851,7.094117647058823,25.185714285714287,0.12807881773399016,2.0,8.0,,1.0,,,2.0,2.0,3.0,2.0,,,2.0,12.0,6.0,11.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,0.375,0.375,0.6666666666666666,0.42857142857142855,,0.42857142857142855,,,,0.01818181818181818,,0.07692307692307693,,0.08333333333333333,,0.05,1.0,0.4166666666666667,,0.1951219512195122,0.25,0.25,0.5,0.024390243902439025,,,,,0.5,,,0.25,3.0,,3.0,3.0,,,,1.0,,0.5,0.5,0.6666666666666666,,0.5,,1.0,1.0,3.0,0.5,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,925.0,15.0,-9.0,29.0,28.0,8.0,,5.0,57.0,2.0,3.0,1.0,2.0,,,,3.0,,4.0,8.0,,,8.0,46.0,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,,,,1.0,,2.0,2.0,4.0,6.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,8.0,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,,26.470588235294116,1.0,0.18181818181818182,,0.3333333333333333,0.18181818181818182,0.3333333333333333,,1.0,,0.16666666666666666,,0.375,0.6666666666666666,0.6666666666666666,0.375,,,,0.6666666666666666,0.5,,,0.375,0.478025,0.5296666666666666,0.44465,,,0.25,,7.3875,,0.27586206896551724,2.0,2.0,,,,,,,,,,,,6.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,0.3333333333333333,0.25,0.25,1.0,0.3333333333333333,,0.25,,0.5,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203079,1610612748,Dion Waiters,Dion Waiters,203079,MIA,4277.0,71.0,-6.0,141.0,141.0,34.0,29.0,11.0,282.0,5.0,8.0,,,2.0,3.0,,1.0,9.0,7.0,15.0,11.0,2.0,31.0,152.0,,2.0,3.0,4.0,7.0,,8.0,12.0,,9.0,,4.0,6.0,10.0,4.0,,26.0,,,4.0,4.0,,4.0,,,,5.0,4.0,2.0,,1.0,,7.0,,3.0,3.0,6.0,2.0,,4.0,,2.0,8.0,34.0,0.4666666666666667,,0.5714285714285714,0.5576923076923077,0.375,0.5714285714285714,0.5535714285714286,0.375,0.5,0.4230769230769231,,,22.435897435897434,0.7142857142857143,0.0784313725490196,,,0.05714285714285714,,,,0.13636363636363635,,,0.3076923076923077,0.625,0.625,0.038461538461538464,,,0.34615384615384615,,,0.42857142857142855,0.6666666666666666,0.7307692307692307,0.49323000000000006,0.46086249999999995,0.4602,0.07142857142857142,0.11764705882352941,0.0967741935483871,0.25806451612903225,9.546666666666665,26.963636363636365,0.24113475177304963,2.0,6.0,2.0,2.0,,,1.0,,5.0,2.0,,,,2.0,15.0,3.0,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.14285714285714285,0.14285714285714285,1.0,0.45454545454545453,,0.45454545454545453,,,,,,,,0.07692307692307693,,,1.0,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.07692307692307693,1.0,1.0,1.0,,0.25,,,,3.0,,,3.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,1.0,2.0,0.5,,,1.0,1.0,0.25,1.0,1.0,,,,True,,,,,,,,,,,,
1627884,1610612748,Derrick Jones Jr.,Derrick Jones Jr.,1627884,MIA,530.0,9.0,2.0,20.0,20.0,5.0,8.0,2.0,40.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,2.0,3.0,10.0,17.0,1.0,1.0,4.0,,,,,4.0,2.0,1.0,,,1.0,1.0,,,3.0,1.0,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,2.0,,4.0,,2.0,,5.0,0.6666666666666666,1.0,,0.7,1.0,,0.7142857142857143,1.0,,0.4,,,31.818181818181817,,,0.3333333333333333,0.25,0.15384615384615385,0.25,0.3333333333333333,,,,0.4,0.2,1.0,1.0,0.4,0.5,0.5,0.2,1.0,1.0,,,0.6,0.52849,0.7351,,0.2857142857142857,0.4,0.4,,7.3999999999999995,24.700000000000003,0.25,,,,1.0,,,,,1.0,,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,0.25,1.0,,,,,,,,,,,,,0.2,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,11232.0,187.0,-23.0,352.0,358.0,104.0,78.0,34.0,710.0,5.0,6.0,,,2.0,2.0,,2.0,37.0,5.0,11.0,50.0,7.0,77.0,406.0,,,6.0,2.0,4.0,,16.0,6.0,,37.0,,2.0,4.0,6.0,2.0,,16.0,1.0,9.0,13.0,23.0,1.0,24.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,4.0,,3.0,4.0,8.0,4.0,,10.0,,1.0,16.0,104.0,0.45454545454545453,,0.5,0.5737704918032787,1.0,0.47058823529411764,0.5873015873015873,1.0,0.47058823529411764,0.819672131147541,,,17.00507614213198,0.25,0.11304347826086956,0.15789473684210525,0.013888888888888888,0.12790697674418605,0.006097560975609756,0.018867924528301886,,0.10638297872340426,0.14285714285714285,0.18,0.09836065573770492,0.8333333333333334,0.8333333333333334,0.03278688524590164,,,0.6065573770491803,,,0.11764705882352941,1.0,0.9180327868852459,0.5318590163934427,0.61245,0.5286970588235294,0.031746031746031744,0.08333333333333333,0.07792207792207792,0.2077922077922078,7.118181818181818,25.285999999999998,0.29545454545454547,,3.0,4.0,13.0,1.0,4.0,1.0,9.0,20.0,3.0,,4.0,13.0,4.0,57.0,2.0,,,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,2.0,,0.4,0.4,0.95,0.4,0.3076923076923077,0.4,,0.08333333333333333,,,,,,0.1,,,1.0,0.4,,0.04918032786885246,,,,0.21311475409836064,0.3076923076923077,0.3076923076923077,1.0,,0.3333333333333333,0.23529411764705882,0.25,0.5294117647058824,16.0,3.0,3.0,16.0,,1.0,,1.0,,0.43243243243243246,0.43243243243243246,0.9375,0.3333333333333333,0.43243243243243246,0.0196078431372549,1.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,2.0,0.6666666666666666,0.5,1.0,5.0,,,True,,,,,,,,,,,,
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,1633.0,27.0,-18.0,55.0,54.0,9.0,31.0,7.0,109.0,,,,,,,,,4.0,,1.0,5.0,,,53.0,,,,,,,,,,4.0,,,,,,,,,1.0,3.0,4.0,,4.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,,,0.8333333333333334,,,11.11111111111111,1.0,0.15789473684210525,0.08333333333333333,,0.12903225806451613,,,,0.18181818181818182,,0.1,,,,,,,0.6666666666666666,,,,,0.8333333333333334,0.5017083333333333,0.4005,0.4005,,,,,16.0,24.66,0.16363636363636364,,1.0,,1.0,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203585,1610612748,Rodney McGruder,Rodney McGruder,203585,MIA,663.0,11.0,-12.0,24.0,23.0,7.0,19.0,3.0,47.0,,,,,,,1.0,2.0,,1.0,3.0,,,2.0,28.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,7.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,10.714285714285714,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,0.40323333333333333,0.3906,0.39280000000000004,,,,,12.1,,0.2916666666666667,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
