EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,14315.0,239.0,22.0,480.0,492.0,122.0,139.0,44.0,972.0,21.0,30.0,3.0,5.0,4.0,7.0,3.0,9.0,5.0,9.0,3.0,2.0,29.0,48.0,3.0,7.0,65.0,517.0,5.0,8.0,10.0,8.0,12.0,2.0,1.0,17.0,44.0,14.0,6.0,2.0,1.0,4.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,16.0,4.0,13.0,1.0,7.0,25.0,5.0,37.0,18.0,55.0,1.0,6.0,5.0,1.0,5.0,1.0,2.0,2.0,3.0,7.0,1.0,1.0,10.0,1.0,23.0,1.0,1.0,15.0,3.0,14.0,2.0,8.0,22.0,1.0,1.0,9.0,4.0,9.0,23.0,14.0,17.0,120.0,2.0,0.7586206896551724,0.8461538461538461,0.6041666666666666,0.625,0.6666666666666666,0.5686274509803921,0.625,0.5714285714285714,0.5701754385964912,0.5555555555555556,0.5666666666666667,0.058823529411764705,0.08333333333333333,0.1,0.1111111111111111,12.121212121212121,0.7142857142857143,0.3333333333333333,0.09090909090909091,0.1724137931034483,0.09285714285714286,0.09090909090909091,0.05970149253731343,0.14414414414414414,0.0821256038647343,0.2,0.05454545454545454,0.07272727272727272,0.034482758620689655,0.2222222222222222,0.20754716981132076,0.11320754716981132,0.20512820512820512,0.08196721311475409,0.125,0.0625,0.6086956521739131,0.5882352941176471,0.7,0.7777777777777778,0.7142857142857143,0.17647058823529413,0.3333333333333333,0.375,0.6666666666666666,0.17647058823529413,0.5555555555555556,0.5555555555555556,1.0,0.058823529411764705,0.625,0.6,0.5,0.5714285714285714,0.14285714285714285,0.6470588235294118,0.4924010204081632,0.53008,0.4956884615384615,0.14035087719298245,0.14814814814814814,0.15384615384615385,0.26153846153846155,6.045833333333333,46.833333333333336,0.25416666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,5191.0,87.0,9.0,172.0,180.0,63.0,66.0,11.0,352.0,4.0,5.0,,,3.0,4.0,3.0,6.0,2.0,7.0,14.0,5.0,9.0,18.0,15.0,3.0,39.0,178.0,,,,4.0,9.0,5.0,2.0,16.0,,18.0,,,14.0,,10.0,1.0,11.0,,4.0,3.0,3.0,23.0,,,,3.0,10.0,1.0,14.0,,14.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,6.0,,1.0,5.0,,3.0,1.0,1.0,,,,,,,,,16.0,63.0,1.0,,,0.5,,0.4444444444444444,0.5454545454545454,,0.5,0.5735294117647058,,0.5333333333333333,0.45454545454545453,,,,20.10869565217391,0.6666666666666666,0.3333333333333333,,0.15151515151515152,,0.125,,0.14444444444444443,,,,,,,0.037037037037037035,0.19047619047619047,0.2777777777777778,0.13636363636363635,,,,0.15151515151515152,0.8,0.8,,0.18181818181818182,0.5,0.5,,0.21212121212121213,0.2857142857142857,0.2857142857142857,,0.42424242424242425,,,0.2857142857142857,0.75,0.35714285714285715,0.6060606060606061,0.513228787878788,,0.5386428571428571,0.030303030303030304,0.05555555555555555,,0.41025641025641024,10.894444444444446,26.273333333333333,0.36627906976744184,1.0,1.0,5.0,2.0,6.0,2.0,6.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,0.4,0.030303030303030304,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,0.2,0.4,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627745,1610612744,Damian Jones,Damian Jones,1627745,GSW,1210.0,20.0,-2.0,36.0,38.0,8.0,15.0,5.0,74.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,,,4.0,40.0,2.0,2.0,4.0,,,,,,,4.0,2.0,,,,,,,,,,,,2.0,1.0,,2.0,,,2.0,3.0,5.0,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,4.0,,1.0,3.0,,,,,1.0,,,,,1.0,1.0,,,8.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,9.75609756097561,0.5,,,,0.1,0.3333333333333333,0.2222222222222222,0.11764705882352941,0.15789473684210525,,,0.16666666666666666,0.25,,,,,0.5,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,0.5,1.0,,,,0.5,0.4457,,,,,1.0,,6.75,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201156,1610612744,Nick Young,Nick Young,201156,GSW,23999.0,400.0,-31.0,799.0,810.0,122.0,154.0,66.0,1609.0,7.0,9.0,1.0,1.0,,,6.0,9.0,9.0,25.0,66.0,17.0,22.0,43.0,90.0,24.0,167.0,891.0,3.0,3.0,11.0,2.0,8.0,20.0,4.0,38.0,36.0,8.0,4.0,1.0,65.0,,6.0,2.0,8.0,1.0,2.0,3.0,1.0,18.0,1.0,3.0,,12.0,21.0,1.0,34.0,4.0,38.0,,15.0,7.0,8.0,5.0,1.0,2.0,4.0,3.0,9.0,1.0,2.0,14.0,,29.0,,,26.0,2.0,27.0,2.0,8.0,1.0,1.0,1.0,,1.0,,2.0,2.0,38.0,122.0,3.0,0.8181818181818182,0.9,0.5116279069767442,1.0,0.25,0.5375939849624061,0.5,0.6071428571428571,0.5798611111111112,0.55,0.6333333333333333,0.6766917293233082,,,,17.566016073478757,0.5555555555555556,0.05555555555555555,,0.0875,0.013761467889908258,0.08955223880597014,0.008130081300813009,0.08823529411764706,0.011730205278592375,0.022727272727272728,0.012345679012345678,0.010752688172043012,0.009900990099009901,,0.0875,0.06315789473684211,0.12307692307692308,0.09174311926605505,0.08,,1.0,0.06766917293233082,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.06766917293233082,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.18796992481203006,0.36,0.36,0.8888888888888888,0.49624060150375937,0.1111111111111111,1.0,,,0.6071428571428571,0.7443609022556391,0.5171007633587784,0.5314083333333334,0.5074538461538461,0.07746478873239436,0.16326530612244897,0.0658682634730539,0.2275449101796407,13.211627906976744,25.709999999999997,0.15269086357947434,9.0,24.0,24.0,9.0,33.0,10.0,93.0,6.0,24.0,1.0,,3.0,2.0,2.0,0.9393939393939394,0.36666666666666664,0.5,0.3707865168539326,0.18045112781954886,0.375,0.375,0.8888888888888888,0.36363636363636365,0.36363636363636365,0.9583333333333334,0.5294117647058824,0.36923076923076925,,1.0,1.0,3.0,1.0,5.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,0.16666666666666666,0.1111111111111111,0.5555555555555556,0.2,1.0,0.10714285714285714,0.3333333333333333,0.03225806451612903,,,,,,,,,,,,,,,,,True,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,67750.0,1129.0,113.0,2266.0,2298.0,349.0,456.0,182.0,4564.0,61.0,90.0,5.0,12.0,14.0,16.0,84.0,178.0,27.0,70.0,3.0,,172.0,338.0,5.0,50.0,394.0,2423.0,9.0,22.0,19.0,26.0,43.0,,14.0,66.0,182.0,162.0,12.0,1.0,2.0,15.0,97.0,43.0,140.0,35.0,47.0,21.0,29.0,323.0,11.0,21.0,,38.0,59.0,2.0,99.0,32.0,131.0,3.0,35.0,20.0,15.0,29.0,15.0,22.0,29.0,7.0,58.0,2.0,15.0,57.0,1.0,116.0,3.0,2.0,49.0,1.0,61.0,13.0,33.0,17.0,4.0,2.0,10.0,3.0,4.0,21.0,7.0,64.0,346.0,6.0,0.5290697674418605,0.5481927710843374,0.5088757396449705,0.4090909090909091,0.6046511627906976,0.5014577259475219,0.4090909090909091,0.6046511627906976,0.5355191256830601,0.4318181818181818,0.66,0.014577259475218658,0.04437869822485207,0.06666666666666667,0.033707865168539325,17.15210355987055,0.5,0.03333333333333333,,0.07994579945799458,0.03387096774193549,0.095,0.03691275167785235,0.0852372583479789,0.034858387799564274,0.05517241379310345,0.03669724770642202,0.019455252918287938,0.043137254901960784,,0.07563025210084033,0.07166123778501629,0.09844559585492228,0.09090909090909091,0.11428571428571428,0.01948051948051948,0.3333333333333333,0.26239067055393583,0.6777777777777778,0.7261904761904762,0.8852459016393442,0.5189504373177842,0.47191011235955055,0.4883720930232558,0.2976190476190476,0.20408163265306123,0.38571428571428573,0.40298507462686567,0.4444444444444444,0.008746355685131196,0.5454545454545454,0.4166666666666667,0.37209302325581395,0.875,,0.27696793002915454,0.4658640350877194,0.5658777777777777,0.4915930232558139,0.09090909090909091,0.09217877094972067,0.048223350253807105,0.16751269035532995,9.468343195266272,33.059999999999995,0.15401588702559577,,2.0,,,,,,,,8.0,1.0,2.0,3.0,2.0,,,,,0.0058309037900874635,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1.0,1.0,,,,,,,,,,2.0,2.0,1.0,0.04285714285714286,0.2,,,,,,,,,,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,29027.0,484.0,73.0,950.0,976.0,167.0,195.0,80.0,1926.0,24.0,30.0,5.0,5.0,1.0,3.0,5.0,10.0,7.0,20.0,22.0,5.0,36.0,60.0,27.0,15.0,108.0,955.0,6.0,7.0,15.0,3.0,6.0,5.0,2.0,11.0,42.0,30.0,8.0,1.0,21.0,5.0,47.0,10.0,57.0,10.0,23.0,9.0,15.0,124.0,2.0,8.0,1.0,20.0,33.0,4.0,57.0,11.0,68.0,1.0,22.0,16.0,6.0,18.0,5.0,9.0,10.0,9.0,28.0,1.0,4.0,13.0,,32.0,,,33.0,2.0,26.0,4.0,14.0,12.0,,,6.0,2.0,4.0,12.0,8.0,11.0,165.0,5.0,0.5833333333333334,0.65625,0.6,0.8571428571428571,0.5,0.5344827586206896,0.6818181818181818,0.4090909090909091,0.5510204081632653,0.6818181818181818,0.4583333333333333,0.3103448275862069,0.08333333333333333,0.1,0.2,12.127045235803656,0.6428571428571429,0.13793103448275862,0.041666666666666664,0.10153846153846154,0.029197080291970802,0.10752688172043011,0.018518518518518517,0.10371819960861056,0.02617801047120419,0.06451612903225806,0.03296703296703297,0.008264462809917356,0.02197802197802198,,0.06315789473684211,0.12056737588652482,0.11235955056179775,0.10062893081761007,0.14814814814814814,0.02631578947368421,0.6666666666666666,0.3448275862068966,0.8,0.8888888888888888,0.5833333333333334,0.11494252873563218,0.5,0.625,0.4,0.22988505747126436,0.35,0.35,0.7142857142857143,0.25287356321839083,0.45454545454545453,1.0,0.2727272727272727,0.3333333333333333,0.45454545454545453,0.6551724137931034,0.5255622093023256,0.5349999999999999,0.501235,0.14432989690721648,0.2,0.1388888888888889,0.10185185185185185,7.996666666666667,26.074074074074073,0.17578947368421052,,5.0,7.0,1.0,7.0,1.0,18.0,3.0,7.0,,1.0,1.0,1.0,1.0,0.8571428571428571,0.25925925925925924,0.2,0.2692307692307692,0.05747126436781609,,,,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.2,0.3333333333333333,1.0,1.0,,,1.0,3.0,1.0,4.0,,1.0,1.0,4.0,,,0.25,0.09090909090909091,0.2727272727272727,0.3333333333333333,1.0,,,,,,,,0.2,,,,,,,,,,,,True,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,10535.0,176.0,-16.0,354.0,369.0,50.0,101.0,27.0,723.0,12.0,13.0,2.0,2.0,,,2.0,4.0,6.0,11.0,12.0,1.0,20.0,28.0,18.0,3.0,58.0,386.0,4.0,4.0,8.0,2.0,3.0,2.0,1.0,5.0,26.0,14.0,4.0,,12.0,,10.0,2.0,12.0,1.0,4.0,1.0,5.0,26.0,,4.0,,5.0,10.0,2.0,17.0,4.0,21.0,,9.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,5.0,,1.0,7.0,2.0,17.0,1.0,,4.0,,5.0,1.0,3.0,1.0,,,1.0,,,1.0,1.0,5.0,50.0,4.0,0.65,0.7222222222222222,0.7142857142857143,1.0,0.6666666666666666,0.5978260869565217,0.8,0.4,0.6041666666666666,0.8,0.4166666666666667,0.391304347826087,,,,13.910761154855642,0.4,0.13333333333333333,,0.08547008547008547,0.041237113402061855,0.09615384615384616,,0.08875739644970414,0.02666666666666667,,0.029411764705882353,0.06976744186046512,,,0.09523809523809523,0.0425531914893617,0.14285714285714285,0.11904761904761904,,,1.0,0.2826086956521739,0.9230769230769231,0.9230769230769231,0.6666666666666666,0.08695652173913043,0.5,0.5,0.5,0.2391304347826087,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.2608695652173913,0.4,1.0,,,0.2,0.6739130434782609,0.5139771739130434,0.52205,0.47616,0.0625,0.1,0.13793103448275862,0.08620689655172414,8.575,25.1,0.14124293785310735,4.0,6.0,1.0,,5.0,,15.0,,1.0,1.0,,,,,1.0,0.2777777777777778,,0.2777777777777778,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,0.08333333333333333,1.0,,0.08333333333333333,,,,1.0,,1.0,,1.0,,,1.0,,,,,,0.2,,,0.2,,,,,,,0.5,1.0,,,,,,,,,,,True,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,10020.0,167.0,3.0,341.0,352.0,90.0,118.0,25.0,693.0,18.0,24.0,4.0,5.0,9.0,10.0,4.0,7.0,,2.0,,,22.0,33.0,,5.0,49.0,384.0,4.0,5.0,8.0,10.0,11.0,,,20.0,34.0,10.0,4.0,,,2.0,22.0,5.0,27.0,5.0,8.0,4.0,10.0,59.0,2.0,5.0,,9.0,12.0,4.0,25.0,7.0,32.0,,12.0,8.0,4.0,5.0,1.0,5.0,3.0,,8.0,,3.0,15.0,,20.0,1.0,1.0,6.0,,7.0,1.0,4.0,6.0,,,2.0,,4.0,6.0,4.0,20.0,90.0,2.0,0.7727272727272727,0.85,0.6666666666666666,0.8,0.9090909090909091,0.6666666666666666,0.8,0.9090909090909091,0.6805555555555556,0.8,0.9090909090909091,,0.06060606060606061,0.08333333333333333,,11.956521739130434,0.625,0.4,,0.11538461538461539,0.05813953488372093,0.16071428571428573,0.05,0.13125,0.05555555555555555,0.14285714285714285,0.07142857142857142,0.022727272727272728,0.05263157894736842,,0.10810810810810811,0.09523809523809523,0.16,0.15555555555555556,0.18181818181818182,,0.6666666666666666,0.7272727272727273,0.75,0.8181818181818182,0.7777777777777778,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.75,0.06060606060606061,,,,,1.0,0.8,0.9090909090909091,0.9,,0.7272727272727273,0.5941454545454546,0.6678,0.689690909090909,0.1111111111111111,0.1111111111111111,0.16326530612244897,0.40816326530612246,4.042424242424243,,0.26392961876832843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,True,
201580,1610612744,JaVale McGee,JaVale McGee,201580,GSW,6697.0,112.0,38.0,235.0,236.0,84.0,77.0,19.0,471.0,18.0,27.0,5.0,9.0,8.0,12.0,5.0,10.0,1.0,4.0,,,24.0,41.0,,4.0,52.0,255.0,6.0,11.0,12.0,12.0,20.0,,,24.0,32.0,16.0,8.0,,,2.0,4.0,1.0,5.0,1.0,2.0,,2.0,11.0,2.0,8.0,2.0,10.0,15.0,,25.0,12.0,37.0,3.0,6.0,6.0,,4.0,,2.0,2.0,2.0,6.0,2.0,3.0,7.0,,13.0,,1.0,5.0,,7.0,2.0,4.0,11.0,1.0,1.0,7.0,,4.0,12.0,5.0,24.0,84.0,1.0,0.6666666666666666,0.8,0.5853658536585366,0.5454545454545454,0.6,0.5853658536585366,0.5454545454545454,0.6,0.5909090909090909,0.5454545454545454,0.6,,0.04878048780487805,0.037037037037037035,0.1,18.91891891891892,0.6666666666666666,,0.18181818181818182,0.18292682926829268,0.14545454545454545,0.2857142857142857,0.08,0.21367521367521367,0.125,0.3333333333333333,0.05,0.1,0.09523809523809523,,0.12903225806451613,0.23529411764705882,0.17647058823529413,0.3333333333333333,,0.2,0.4166666666666667,0.6585365853658537,0.6666666666666666,0.6923076923076923,0.7222222222222222,0.24390243902439024,0.5,0.5555555555555556,0.4,0.0975609756097561,0.25,0.25,1.0,,0.8181818181818182,0.5555555555555556,0.6,0.6666666666666666,,0.6585365853658537,0.535841463414634,0.5643,0.5057750000000001,0.09302325581395349,0.09302325581395349,0.23076923076923078,0.46153846153846156,4.765853658536586,,0.3574468085106383,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,1.0,,,,,,,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,35961.0,599.0,43.0,1200.0,1224.0,142.0,212.0,82.0,2424.0,37.0,56.0,3.0,8.0,1.0,5.0,13.0,24.0,2.0,11.0,67.0,10.0,52.0,91.0,69.0,40.0,207.0,1287.0,3.0,9.0,12.0,2.0,9.0,10.0,5.0,18.0,78.0,26.0,6.0,1.0,66.0,4.0,100.0,26.0,126.0,21.0,44.0,19.0,37.0,278.0,3.0,9.0,,49.0,69.0,13.0,131.0,12.0,143.0,2.0,18.0,13.0,5.0,34.0,15.0,24.0,22.0,10.0,56.0,2.0,7.0,29.0,,56.0,2.0,1.0,45.0,4.0,48.0,2.0,22.0,24.0,6.0,4.0,11.0,,13.0,30.0,18.0,18.0,139.0,2.0,0.75,0.7959183673469388,0.5714285714285714,0.3333333333333333,0.2222222222222222,0.521875,0.2727272727272727,0.34210526315789475,0.5655737704918032,0.42857142857142855,0.4090909090909091,0.43125,0.04395604395604396,0.05357142857142857,0.041666666666666664,18.4984520123839,0.6071428571428571,0.43333333333333335,,0.1801566579634465,0.028938906752411574,0.2149122807017544,0.01910828025477707,0.19312602291325695,0.02564102564102564,0.08333333333333333,,0.02158273381294964,0.014814814814814815,0.045454545454545456,0.14414414414414414,0.19135802469135801,0.2,0.21311475409836064,0.2222222222222222,0.02564102564102564,0.6,0.35,0.6607142857142857,0.6981132075471698,0.8648648648648649,0.15,0.5416666666666666,0.5652173913043478,0.5384615384615384,0.06875,0.18181818181818182,0.18181818181818182,,0.41875,0.7272727272727273,0.375,0.2631578947368421,0.2,0.5263157894736842,0.78125,0.5180110062893083,0.6191850000000001,0.4989421052631579,0.12222222222222222,0.1981981981981982,0.057971014492753624,0.08695652173913043,5.707692307692308,26.4304347826087,0.11833333333333333,,2.0,21.0,3.0,21.0,3.0,57.0,6.0,21.0,5.0,,4.0,3.0,3.0,0.9047619047619048,0.30434782608695654,0.3,0.3088235294117647,0.0125,,,,0.31343283582089554,0.3181818181818182,0.9047619047619048,0.3,0.3181818181818182,1.0,,,,,2.0,,2.0,6.0,1.0,1.0,,,,,,0.18181818181818182,,,,,,,2.0,1.0,,,,,,1.0,0.014492753623188406,0.014925373134328358,,,,,,True,
