EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Corner3Assists,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,OffAtRimReboundPct,BlocksRecoveredPct,Clear Path Fouls,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,StepOutOfBoundsTurnovers,BlockedLongMidRange,Arc3PctBlocked,OffCorner3ReboundPct,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,on,DefensiveGoaltends,BlockedCorner3,3SecondViolations
203458,1610612756,Alex Len,Alex Len,203458,PHX,13921.0,232,-59.0,498,490,114.0,146.0,55.0,988,23.0,36.0,9.0,13.0,7.0,9.0,2.0,8.0,2.0,3.0,,,,,,,,,,,,,27.0,47.0,,,21.0,75.0,562,9.0,13.0,,,26.0,8.0,11.0,,,6.0,22.0,32.0,22.0,,,16.0,,,,3.0,,9.0,1.0,10.0,1.0,2.0,3.0,4.0,21.0,5.0,17.0,23.0,25.0,10.0,58.0,22.0,80.0,4.0,7.0,5.0,2.0,3.0,,2.0,6.0,,1.0,9.0,,,14.0,,29.0,,5.0,27.0,,,35.0,2.0,,,14.0,,5.0,18.0,13.0,18.0,22.0,114.0,3.0,4.0,0.5925925925925926,0.8421052631578947,,,,,,0.574468085106383,0.6923076923076923,0.7272727272727273,0.574468085106383,0.6923076923076923,0.7272727272727273,0.5859375,0.65,0.6875,,,0.0638297872340425,0.0555555555555555,0.125,,,12.903225806451612,0.3333333333333333,0.5882352941176471,0.1700680272108843,0.1089743589743589,0.2421052631578947,0.0666666666666666,0.1983471074380165,0.0952380952380952,0.1587301587301587,0.024390243902439,0.0666666666666666,0.09375,0.2142857142857142,0.2439024390243902,0.2266666666666666,0.3,0.2352941176470588,0.7659574468085106,0.6388888888888888,0.6764705882352942,0.6086956521739131,0.1702127659574468,0.25,0.2857142857142857,1.0,0.0638297872340425,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,0.6923076923076923,,,,,,,0.8181818181818182,0.7777777777777778,,,,,0.7659574468085106,,0.6089191489361702,0.6931222222222222,0.6518272727272727,0.2372881355932203,0.2372881355932203,,0.3466666666666667,0.2933333333333333,3.646808510638298,,0.2289156626506024,8.0,,,3.0,4.0,5.0,11.0,1.0,1.0,0.1153846153846153,0.6111111111111112,,0.1111111111111111,,,,,0.0666666666666666,,,,,True,,,
1628409,1610612756,Alec Peters,Alec Peters,1628409,PHX,316.0,5,,11,11,,,1.0,22,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,7,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,8.333333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.49215,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628432,1610612756,Davon Reed,Davon Reed,1628432,PHX,2672.0,45,-47.0,93,95,28.0,24.0,9.0,188,,2.0,,,,,1.0,2.0,,3.0,,2.0,,,,,2.0,6.0,,,1.0,2.0,1.0,7.0,2.0,8.0,2.0,10.0,117,,,,,,,,1.0,2.0,,3.0,2.0,,6.0,,,,6.0,2.0,2.0,,,1.0,1.0,1.0,,,,3.0,,1.0,8.0,4.0,,12.0,1.0,13.0,,2.0,2.0,,2.0,,1.0,,,1.0,2.0,1.0,2.0,3.0,,3.0,,,2.0,,,2.0,,,,1.0,,,,,,3.0,28.0,,,1.0,1.0,1.0,0.25,,0.5,0.25,0.1428571428571428,,,0.2666666666666666,,0.75,0.3125,,0.75,0.5333333333333333,,0.2857142857142857,1.0,,,,17.647058823529413,1.0,,0.2222222222222222,0.0333333333333333,0.4210526315789473,,0.3243243243243243,0.0175438596491228,,0.0909090909090909,,0.2,0.2857142857142857,0.1666666666666666,0.4375,0.3333333333333333,,0.1333333333333333,,,,0.1333333333333333,0.5,0.5,1.0,0.2,,,,0.1333333333333333,,,,0.4,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.5,0.6666666666666666,0.3333333333333333,0.50748,,0.55575,0.0625,0.125,,,0.3,12.914285714285713,25.15,0.3010752688172043,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,
1626210,1610612756,Alan Williams,Alan Williams,1626210,PHX,186.0,3,-4.0,5,5,5.0,,,10,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,10,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,3.0,5.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4171,,0.4171,0.5,0.5,,,1.0,5.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627755,1610612756,Tyler Ulis,Tyler Ulis,1627755,PHX,719.0,12,-14.0,25,23,,8.0,3.0,48,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,4.0,6.0,,,,8.0,34,1.0,1.0,,,2.0,,,,,,,4.0,4.0,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,,,22.580645161290324,,,,,0.2,,0.1428571428571428,,,,,,,,0.3333333333333333,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.1666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,0.4582666666666666,0.4397,,,,,0.25,,8.816666666666668,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,95457.0,1591,-261.0,3362,3342,993.0,1054.0,385.0,6704,105.0,180.0,10.0,15.0,37.0,64.0,84.0,220.0,70.0,167.0,14.0,37.0,1.0,3.0,2.0,9.0,105.0,277.0,8.0,19.0,28.0,83.0,259.0,567.0,119.0,314.0,255.0,1130.0,3822,21.0,41.0,9.0,22.0,79.0,78.0,171.0,30.0,92.0,131.0,377.0,158.0,360.0,213.0,144.0,8.0,1.0,276.0,105.0,47.0,3.0,151.0,83.0,234.0,54.0,122.0,20.0,9.0,551.0,4.0,17.0,68.0,112.0,5.0,185.0,21.0,206.0,6.0,41.0,29.0,12.0,103.0,22.0,62.0,69.0,8.0,41.0,172.0,5.0,51.0,41.0,3.0,141.0,10.0,18.0,252.0,7.0,15.0,287.0,25.0,1.0,18.0,100.0,7.0,38.0,12.0,8.0,12.0,373.0,985.0,22.0,32.0,0.305019305019305,0.3098039215686274,0.5966386554621849,0.3789808917197452,0.4090909090909091,0.3260869565217391,0.3801916932907348,0.4567901234567901,0.5121951219512195,0.4561403508771929,0.4965947786606129,0.5476190476190477,0.467680608365019,0.5565,0.582089552238806,0.5668693009118541,0.3564131668558456,0.0095541401273885,0.0828924162257495,0.1,0.1,0.0419161676646706,,30.556281013319406,0.5988372093023255,0.0520833333333333,0.1229418221734357,0.0164092664092664,0.112396694214876,0.0073937153419593,0.1187335092348284,0.0133164235890932,0.0102301790281329,0.0118577075098814,0.0071770334928229,0.1060171919770773,0.1070234113712374,0.1634980988593156,0.1127659574468085,0.1111111111111111,0.0135135135135135,0.2043132803632236,0.5833333333333334,0.6481481481481481,0.3047619047619048,0.249716231555051,0.3818181818181818,0.4242424242424242,0.3095238095238095,0.1895573212258796,0.4191616766467065,0.4375,0.3,0.0419977298524404,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.3144154370034052,0.3790613718411552,0.3832116788321167,0.5523809523809524,0.238095238095238,0.6666666666666666,0.0476190476190476,0.3333333333333333,1.0,0.3015873015873015,0.4210526315789473,1.0,0.2433460076045627,0.578125,0.0342205323193916,0.2222222222222222,0.3155893536121673,0.3373493975903614,0.5607264472190693,0.3804347826086957,0.4938156427758816,0.4784355769230769,0.4893076335877863,0.1112266112266112,0.1557632398753894,0.021875,0.0699115044247787,0.3336283185840707,9.59153439153439,25.97547770700637,0.2953599048185604,10.0,29.0,5.0,2.0,4.0,4.0,7.0,,1.0,0.0255102040816326,0.5833333333333334,1.0,0.1,4.0,,,0.0108303249097472,0.008130081300813,,,,,False,,,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,98865.0,1648,-292.0,3405,3415,952.0,1060.0,361.0,6820,46.0,76.0,11.0,17.0,15.0,23.0,8.0,36.0,3.0,16.0,29.0,72.0,3.0,4.0,8.0,19.0,74.0,190.0,2.0,6.0,17.0,40.0,57.0,128.0,103.0,262.0,33.0,456.0,3838,11.0,20.0,5.0,10.0,46.0,20.0,40.0,25.0,59.0,13.0,128.0,58.0,56.0,306.0,3.0,20.0,,190.0,74.0,13.0,1.0,71.0,30.0,101.0,22.0,35.0,19.0,17.0,232.0,16.0,15.0,104.0,129.0,28.0,261.0,31.0,292.0,3.0,15.0,10.0,5.0,49.0,14.0,37.0,39.0,5.0,12.0,88.0,4.0,17.0,87.0,6.0,129.0,1.0,4.0,48.0,8.0,,42.0,4.0,,,18.0,,5.0,39.0,30.0,41.0,128.0,950.0,12.0,6.0,0.5087719298245614,0.6170212765957447,0.9902912621359224,0.3931297709923664,0.5,0.423728813559322,0.3931297709923664,0.4453125,0.55,0.5,0.5423076923076923,0.6166666666666667,0.5808080808080808,0.5574572127139364,0.6571428571428571,0.5981308411214953,0.6717948717948717,0.0038167938931297,0.1015625,0.1184210526315789,0.0833333333333333,0.0625,0.0138888888888888,13.003663003663004,0.5568181818181818,0.3076923076923077,0.132716049382716,0.0158562367864693,0.1710526315789473,0.0241691842900302,0.1474683544303797,0.0192786069651741,0.0202898550724637,0.0168776371308016,0.0213592233009708,0.1139896373056994,0.1446540880503144,0.1455223880597015,0.16796875,0.1875,0.014018691588785,0.1948717948717948,0.6052631578947368,0.6865671641791045,0.5217391304347826,0.0923076923076923,0.2222222222222222,0.2424242424242424,0.375,0.041025641025641,0.1875,0.2,0.6666666666666666,0.1846153846153846,0.4027777777777778,0.4084507042253521,1.0,0.4871794871794871,0.3894736842105263,0.3894736842105263,0.9864864864864864,0.5666666666666667,0.6470588235294118,0.1333333333333333,0.75,1.0,0.2,0.3333333333333333,1.0,0.2323232323232323,0.6521739130434783,0.1919191919191919,0.4210526315789473,0.404040404040404,0.425,0.8666666666666667,0.3894736842105263,0.5487392307692307,0.5826,0.5432247474747475,0.0445544554455445,0.1267605633802817,,0.1008771929824561,0.2807017543859649,5.229687500000002,24.862213740458003,0.2795888399412628,9.0,8.0,13.0,6.0,8.0,9.0,25.0,,,0.0109890109890109,0.6097560975609756,,0.0909090909090909,,1.0,,,0.0340136054421768,,2.0,2.0,,False,,,
1627737,1610612756,Marquese Chriss,Marquese Chriss,1627737,PHX,81618.0,1360,-189.0,2833,2828,740.0,780.0,340.0,5661,99.0,162.0,25.0,37.0,20.0,33.0,19.0,63.0,12.0,32.0,14.0,52.0,,3.0,2.0,10.0,34.0,113.0,2.0,12.0,9.0,24.0,130.0,257.0,48.0,165.0,90.0,494.0,3169,31.0,46.0,2.0,15.0,84.0,22.0,50.0,11.0,34.0,45.0,122.0,178.0,82.0,144.0,,38.0,,113.0,34.0,36.0,2.0,53.0,23.0,76.0,18.0,20.0,14.0,19.0,175.0,19.0,44.0,96.0,148.0,43.0,287.0,67.0,354.0,8.0,46.0,33.0,13.0,43.0,14.0,28.0,49.0,5.0,15.0,92.0,7.0,23.0,85.0,9.0,178.0,5.0,17.0,116.0,2.0,7.0,144.0,12.0,,,62.0,,16.0,61.0,49.0,62.0,121.0,735.0,18.0,16.0,0.6846153846153846,0.8018018018018018,1.0,0.2909090909090909,0.1333333333333333,0.3235294117647059,0.2909090909090909,0.5058365758754864,0.6739130434782609,0.44,0.4786729857819905,0.5573770491803278,0.4583333333333333,0.5061475409836066,0.5753424657534246,0.5350877192982456,0.3909952606635071,0.0121212121212121,0.1400778210116731,0.1604938271604938,0.1587301587301587,,0.0192307692307692,17.88467468393463,0.4673913043478261,0.5058823529411764,0.1772455089820359,0.0503432494279176,0.1975308641975308,0.0395833333333333,0.1847085541256623,0.0465288035450517,0.0367892976588628,0.0598290598290598,0.0414364640883977,0.1481481481481481,0.1666666666666666,0.2267206477732793,0.1866666666666666,0.2342342342342342,0.0390243902439024,0.3838862559241706,0.6111111111111112,0.7279411764705882,0.6666666666666666,0.1492890995260663,0.3015873015873015,0.3584905660377358,0.631578947368421,0.0758293838862559,0.375,0.375,0.9166666666666666,0.1232227488151658,0.2692307692307692,0.2745098039215686,1.0,0.2677725118483412,0.3008849557522124,0.3035714285714285,1.0,0.6065573770491803,0.6756756756756757,0.0491803278688524,,,0.1967213114754098,0.1666666666666666,1.0,0.3928571428571428,0.6060606060606061,0.119047619047619,0.2,0.2857142857142857,0.375,0.7748815165876777,0.3008849557522124,0.5640467933491689,0.5900397959183672,0.5638060240963856,0.1313559322033898,0.2019543973941368,,0.1700404858299595,0.2469635627530364,5.148249027237354,24.84787878787879,0.2612072008471585,16.0,5.0,8.0,10.0,16.0,11.0,39.0,,3.0,0.0557184750733137,0.6290322580645161,1.0,0.24,2.0,,1.0,0.0088495575221238,0.0338983050847457,4.0,1.0,1.0,0.0404040404040404,False,8.0,,
1627755,1610612756,Tyler Ulis,Tyler Ulis,1627755,PHX,98789.0,1646,-301.0,3369,3380,847.0,806.0,374.0,6749,29.0,74.0,1.0,4.0,10.0,23.0,79.0,175.0,60.0,150.0,5.0,20.0,,2.0,,3.0,37.0,126.0,4.0,10.0,8.0,37.0,168.0,399.0,42.0,146.0,84.0,546.0,3806,9.0,31.0,4.0,12.0,32.0,48.0,97.0,8.0,40.0,28.0,148.0,64.0,272.0,63.0,63.0,,3.0,123.0,37.0,40.0,2.0,196.0,114.0,310.0,86.0,157.0,20.0,19.0,734.0,8.0,16.0,41.0,61.0,1.0,103.0,24.0,127.0,6.0,70.0,42.0,28.0,91.0,20.0,75.0,35.0,7.0,16.0,126.0,5.0,29.0,43.0,7.0,120.0,,1.0,101.0,13.0,8.0,101.0,5.0,,1.0,39.0,1.0,12.0,7.0,3.0,7.0,148.0,842.0,8.0,10.0,0.1904761904761904,0.1904761904761904,0.5,0.2876712328767123,0.3333333333333333,0.2,0.2937062937062937,0.4210526315789473,0.2903225806451613,0.4948453608247423,0.4238532110091743,0.3488372093023256,0.437956204379562,0.460304054054054,0.3636363636363636,0.4805194805194805,0.2678899082568807,0.0136986301369863,0.100250626566416,0.2432432432432432,0.0914285714285714,0.04,0.05,18.810584228451663,0.7222222222222222,0.0116279069767441,0.0626283367556468,0.0157790927021696,0.0696095076400679,0.0137931034482758,0.0652591170825335,0.015056461731493,0.016,0.014760147601476,0.0176600441501103,0.064,0.0676923076923076,0.0547445255474452,0.0628930817610062,0.0982142857142857,0.0212765957446808,0.1357798165137614,0.3918918918918919,0.5178571428571429,0.2413793103448276,0.3211009174311927,0.4514285714285714,0.4968553459119497,0.1645569620253164,0.2752293577981651,0.4,0.4166666666666667,0.2,0.036697247706422,0.25,0.2631578947368421,1.0,0.2311926605504587,0.2936507936507936,0.296,0.4324324324324324,0.0930232558139534,0.25,0.0465116279069767,,,0.2325581395348837,0.4,0.5,0.1678832116788321,0.4347826086956521,0.0218978102189781,,0.2700729927007299,0.2162162162162162,0.4036697247706422,0.3008130081300813,0.4589109461966606,0.4643854838709677,0.4538223880597017,0.0689655172413793,0.0900692840646651,0.0068027210884353,0.0586080586080586,0.271062271062271,11.4889724310777,26.657534246575345,0.2514099139210448,2.0,28.0,3.0,3.0,,3.0,3.0,,1.0,0.0163043478260869,0.4285714285714285,,,3.0,,1.0,0.0079365079365079,,,,,,False,,,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,99052.0,1651,-396.0,3438,3454,1032.0,1149.0,393.0,6892,166.0,299.0,30.0,54.0,46.0,84.0,68.0,188.0,42.0,118.0,14.0,51.0,2.0,3.0,4.0,13.0,38.0,141.0,3.0,10.0,14.0,45.0,276.0,605.0,52.0,192.0,149.0,857.0,3903,36.0,75.0,5.0,13.0,99.0,72.0,150.0,18.0,58.0,73.0,271.0,200.0,352.0,144.0,12.0,46.0,3.0,138.0,38.0,66.0,,55.0,38.0,93.0,17.0,45.0,8.0,2.0,224.0,26.0,53.0,100.0,112.0,6.0,218.0,80.0,298.0,27.0,68.0,33.0,35.0,83.0,12.0,47.0,47.0,8.0,36.0,130.0,5.0,31.0,79.0,8.0,187.0,13.0,3.0,193.0,8.0,19.0,235.0,24.0,,,110.0,1.0,18.0,29.0,22.0,29.0,271.0,1026.0,21.0,19.0,0.3623188405797101,0.3952569169960474,0.9230769230769232,0.2708333333333333,0.3846153846153846,0.3103448275862069,0.2751322751322751,0.456198347107438,0.48,0.48,0.4441656210790464,0.4943181818181818,0.4759615384615384,0.4750554323725055,0.5,0.5231660231660231,0.2409033877038895,,0.109090909090909,0.1237458193979933,0.1276595744680851,0.0423728813559322,,26.468325211592717,0.6384615384615384,0.0666666666666666,0.1171548117154811,0.0511089681774349,0.15625,0.0423452768729641,0.1328320802005012,0.0478497880072683,0.0403225806451612,0.02,0.0451745379876796,0.0932642487046632,0.1111111111111111,0.1546391752577319,0.1516314779270633,0.1764705882352941,0.0681818181818181,0.3751568381430364,0.5551839464882943,0.6335877862595419,0.4337349397590361,0.2358845671267252,0.3617021276595745,0.4146341463414634,0.2647058823529412,0.1480552070263488,0.3559322033898305,0.3716814159292035,0.238095238095238,0.0639899623588456,0.2745098039215686,0.2745098039215686,1.0,0.1769134253450439,0.2695035460992908,0.2695035460992908,0.8947368421052632,0.6136363636363636,0.5555555555555556,0.034090909090909,0.6666666666666666,1.0,0.1136363636363636,0.3,1.0,0.4038461538461538,0.5476190476190477,0.0625,0.3076923076923077,0.2163461538461538,0.3111111111111111,0.616060225846926,0.2753623188405797,0.5317797229219144,0.5858514492753625,0.537588780487805,0.1255656108597285,0.1591895803183791,0.005181347150259,0.1155192532088681,0.3162193698949825,6.850578512396696,25.526041666666668,0.300174520069808,12.0,21.0,8.0,10.0,10.0,5.0,20.0,1.0,,0.0795180722891566,0.6896551724137931,,0.1,5.0,1.0,2.0,,0.0314960629921259,1.0,,,0.0079365079365079,False,2.0,,
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,82420.0,1374,-273.0,2818,2800,810.0,1056.0,331.0,5618,10.0,25.0,2.0,2.0,1.0,3.0,12.0,29.0,15.0,38.0,53.0,99.0,5.0,11.0,17.0,30.0,105.0,285.0,9.0,21.0,27.0,72.0,37.0,92.0,158.0,384.0,46.0,594.0,3234,5.0,9.0,14.0,32.0,52.0,5.0,12.0,44.0,102.0,17.0,159.0,48.0,26.0,444.0,30.0,4.0,1.0,284.0,105.0,7.0,7.0,28.0,11.0,39.0,7.0,16.0,9.0,3.0,89.0,8.0,3.0,29.0,57.0,5.0,91.0,11.0,102.0,2.0,21.0,17.0,4.0,26.0,4.0,17.0,23.0,2.0,9.0,49.0,3.0,12.0,50.0,2.0,117.0,,11.0,48.0,2.0,2.0,51.0,,,2.0,5.0,9.0,6.0,3.0,3.0,3.0,158.0,803.0,17.0,5.0,0.6486486486486487,0.6857142857142857,0.9367088607594936,0.4114583333333333,0.4375,0.4313725490196078,0.412532637075718,0.4021739130434782,0.5555555555555556,0.4166666666666667,0.5756302521008403,0.6341463414634146,0.6228070175438597,0.5967741935483871,0.6341463414634146,0.6463414634146342,0.8067226890756303,0.0182291666666666,0.0760869565217391,0.12,0.1034482758620689,0.0263157894736842,0.0101010101010101,17.095357590966124,0.5306122448979592,0.0549450549450549,0.0729833546734955,0.0039011703511053,0.060796645702306,0.0132013201320132,0.068362480127186,0.008,0.0038022813688212,0.0115606936416184,0.0125260960334029,0.07,0.0622568093385214,0.0892857142857142,0.0542635658914728,0.0888888888888888,0.0077220077220077,0.0525210084033613,0.4,0.4545454545454545,0.6,0.0609243697478991,0.4137931034482758,0.4615384615384615,0.4166666666666667,0.0798319327731092,0.3947368421052631,0.4054054054054054,0.8666666666666667,0.2079831932773109,0.5353535353535354,0.5408163265306123,0.9622641509433962,0.5987394957983193,0.3684210526315789,0.3763440860215054,0.923809523809524,0.048780487804878,1.0,0.2682926829268293,0.4545454545454545,1.0,0.5121951219512195,0.4285714285714285,1.0,0.0263157894736842,0.3333333333333333,0.2631578947368421,0.5666666666666667,0.631578947368421,0.375,0.8592436974789915,0.3697183098591549,0.5244555789473684,0.5265136363636365,0.5140893805309734,0.0285714285714285,0.0515463917525773,0.0229007633587786,0.0875420875420875,0.2676767676767677,11.261956521739132,25.51614583333336,0.2874378992193044,,4.0,3.0,3.0,2.0,,2.0,,1.0,,0.6666666666666666,,0.5,1.0,2.0,,0.0210526315789473,0.0157480314960629,,,,,False,,,
